UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
117706,9,0,0,76,0,5,10,69,20,3,8,1,0,200,10.75,6.50,0.00,4.00,0.25
117715,13,0,0,74,0,12,0,56,28,11,5,0,0,417,7.00,4.00,2.00,1.00,0.00
117724,50,0,0,49,0,0,0,97,0,0,3,0,0,140,12.00,3.00,4.00,0.00,5.00
117733,15,0,0,59,0,18,8,64,28,2,4,2,1,169,11.10,5.10,0.00,6.00,0.00
117751,30,0,0,62,0,0,8,51,9,9,16,0,15,570,12.70,5.00,1.00,3.00,3.70
117788,21,0,0,55,0,7,16,57,22,9,11,0,0,199,14.10,4.40,6.00,0.00,3.70
117803,35,0,0,40,0,6,19,82,0,0,15,3,0,1417,2.00,1.00,0.00,1.00,0.00
117867,9,0,0,90,0,0,0,55,26,11,3,4,0,234,7.00,4.00,2.00,0.00,1.00
117894,4,0,0,82,0,6,8,61,25,4,8,2,0,190,7.25,4.25,2.00,0.00,1.00
117946,36,2,0,39,0,17,6,31,10,20,33,0,6,1186,52.06,25.00,5.00,15.00,7.06
118198,96,1,0,0,0,3,0,29,1,0,71,0,0,140,1.00,1.00,0.00,0.00,0.00
118347,43,2,0,0,0,0,55,63,23,5,5,4,0,505,14.63,4.63,5.00,0.00,5.00
118684,8,1,0,65,0,18,8,59,23,1,15,1,2,163,3.60,1.40,2.00,0.20,0.00
118693,19,0,0,45,0,0,35,51,10,4,29,0,7,762,5.67,3.50,0.00,0.00,2.17
118718,14,0,0,74,0,12,0,81,0,7,10,1,1,176,12.50,6.00,0.00,6.00,0.50
118772,96,0,0,3,0,0,0,55,29,9,5,1,0,240,5.97,3.97,0.00,2.00,0.00
118912,4,1,0,62,0,16,17,58,21,4,17,1,0,372,17.38,9.03,0.00,7.75,0.60
118930,11,0,0,49,0,15,25,64,25,2,9,0,0,400,7.00,4.00,0.00,3.00,0.00
118976,7,0,0,36,0,24,33,59,27,1,7,4,2,195,15.00,5.75,1.00,7.00,1.25
119058,41,1,0,31,0,0,28,50,0,11,37,0,1,757,6.80,2.00,0.00,3.00,1.80
119067,21,1,0,14,0,19,45,69,20,2,6,2,1,402,13.68,4.82,1.00,7.86,0.00
119137,30,0,0,27,0,19,24,44,20,15,19,1,1,131,19.54,3.14,4.40,0.00,12.00
119164,16,1,0,30,0,10,43,87,0,6,6,0,0,174,22.67,10.67,11.00,1.00,0.00
119173,31,0,0,58,0,0,11,41,12,2,40,0,5,901,20.61,9.00,0.00,8.00,3.61
119216,8,1,0,60,0,27,4,54,18,6,9,1,11,213,19.55,8.12,0.00,7.00,4.43
119270,2,1,0,5,0,92,0,87,0,1,6,6,1,289,1.00,1.00,0.00,0.00,0.00
119331,10,0,0,69,0,18,2,50,20,22,1,6,1,384,10.00,0.00,5.00,3.00,2.00
119605,18,1,0,60,0,10,11,33,0,23,40,4,0,187,13.00,8.00,3.00,2.00,0.00
119678,11,0,0,76,0,1,12,37,12,11,35,0,6,1103,19.75,10.00,4.00,5.75,0.00
119775,49,1,0,4,0,30,15,47,0,43,5,5,0,389,2.00,1.00,0.50,0.00,0.50
120078,0,0,0,100,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
120166,18,1,0,67,0,12,3,,,,,,,,0.70,0.50,0.20,0.00,0.00
120184,14,0,0,74,0,2,11,36,9,40,13,2,1,2765,2.00,1.00,0.00,1.00,0.00
120254,13,3,0,69,0,7,7,42,13,4,29,10,2,1316,23.45,11.00,1.00,8.00,3.45
120290,6,0,0,67,0,7,20,62,18,9,10,0,0,217,7.60,5.00,0.00,2.50,0.10
120342,40,2,0,29,0,29,0,64,25,3,7,0,0,229,17.00,6.50,6.00,0.00,4.50
120403,13,2,0,85,0,0,0,81,0,2,9,7,1,319,5.70,1.00,0.00,3.50,1.20
120421,11,0,0,79,0,0,9,57,28,2,13,0,0,171,5.67,1.57,0.00,3.00,1.10
120537,18,0,0,82,0,0,0,55,3,15,22,0,4,359,6.40,2.00,0.00,0.60,3.80
120661,95,0,3,0,1,0,1,,,,,,,,2.00,0.00,2.00,0.00,0.00
120698,0,0,0,97,0,0,2,46,6,1,27,0,21,760,13.00,3.00,0.00,0.00,10.00
120768,1,0,0,69,0,14,16,40,9,1,49,0,0,423,1.50,0.00,1.00,0.00,0.50
120795,69,0,1,26,0,0,3,26,7,8,7,0,52,6518,2.05,0.86,0.45,0.11,0.64
120838,0,0,0,73,0,14,14,,,,,,,,1.00,1.00,0.00,0.00,0.00
120865,20,1,0,62,0,12,5,31,18,4,31,9,7,1021,15.75,2.75,1.00,0.00,12.00
120883,18,38,0,25,0,6,13,35,13,2,47,0,2,782,67.00,7.00,12.00,10.00,38.00
120953,96,2,0,1,0,0,0,57,28,7,8,0,0,102,1.20,0.50,0.00,0.50,0.20
120971,32,1,0,35,0,14,17,62,27,3,7,0,2,230,17.30,9.60,0.70,7.00,0.00
121044,27,0,0,16,0,39,18,59,32,2,6,0,1,181,20.47,8.83,6.00,2.80,2.84
121150,27,2,0,48,0,18,4,42,14,9,25,1,8,503,32.77,16.00,0.75,13.20,2.82
121257,33,1,1,53,0,8,4,33,9,10,38,0,10,1172,7.99,3.64,0.20,3.58,0.58
121275,0,0,0,0,0,100,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
121309,17,1,0,43,0,26,13,60,0,1,33,0,6,325,12.50,5.00,0.00,3.00,4.50
121345,33,1,1,53,0,8,4,33,9,10,38,0,10,1238,13.53,6.16,0.33,6.05,0.99
121363,49,1,0,49,0,0,2,56,23,5,15,0,1,173,3.59,2.61,0.98,0.00,0.00
121619,52,1,0,26,0,0,21,72,21,2,3,0,2,193,14.40,7.00,7.40,0.00,0.00
121628,4,1,0,78,0,1,16,37,19,2,25,0,17,49084,25.00,14.00,6.00,5.00,0.00
121691,22,1,0,43,0,22,11,47,0,5,37,9,2,462,17.75,6.00,0.00,7.50,4.25
121707,26,1,0,0,0,29,44,63,0,5,9,2,21,151,6.33,1.00,0.00,4.50,0.83
121886,44,1,0,10,0,20,25,61,30,2,5,0,2,324,15.00,5.00,8.00,1.00,1.00
121901,11,0,0,58,0,12,19,61,26,3,6,0,3,175,13.20,5.60,1.00,3.40,3.20
122117,12,4,83,1,0,0,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
122180,12,1,0,34,0,34,19,89,0,8,0,2,1,284,14.27,7.27,7.00,0.00,0.00
122205,8,0,0,65,0,10,17,58,28,3,11,0,1,129,9.25,5.00,0.00,3.25,1.00
122296,57,2,5,3,0,2,32,43,0,5,49,2,0,530,9.00,4.00,4.00,0.00,1.00
122339,67,1,1,29,0,2,0,61,20,6,12,0,1,217,8.00,3.50,4.50,0.00,0.00
122375,14,0,0,61,0,7,18,63,20,5,12,0,0,129,12.53,5.90,6.00,0.63,0.00
122384,9,0,0,91,0,0,0,59,26,1,0,15,0,233,9.00,3.30,3.20,2.50,0.00
122409,40,6,1,40,0,5,7,42,21,7,17,0,13,454,100.40,29.96,5.17,47.96,17.31
122436,23,1,0,68,0,0,8,39,13,2,39,1,5,1097,66.44,24.00,3.00,21.31,18.13
122506,24,13,0,31,0,31,0,59,11,7,10,9,4,676,12.00,1.00,1.00,3.00,7.00
122597,26,2,1,58,0,4,10,60,0,3,27,3,7,329,62.86,23.08,2.00,34.73,3.05
122612,30,8,0,49,0,4,10,43,15,6,30,0,6,1038,57.98,24.00,8.00,17.12,8.86
122649,4,0,1,18,0,0,78,44,7,0,48,0,1,4886,4.00,3.00,0.00,0.00,1.00
122658,33,2,0,13,0,15,36,61,22,3,12,0,1,156,19.60,6.60,0.00,6.00,7.00
122685,3,0,0,72,0,1,23,69,0,0,25,0,5,51,1.68,1.68,0.00,0.00,0.00
122694,3,0,0,72,0,1,23,69,0,0,25,0,5,61,0.84,0.84,0.00,0.00,0.00
122728,6,0,0,81,0,5,8,50,8,5,28,1,8,262,7.30,2.00,0.00,2.00,3.30
122746,64,2,0,1,0,0,33,66,26,0,7,0,0,234,5.85,2.05,0.00,3.80,0.00
122755,27,6,1,50,0,10,8,64,0,4,24,3,5,328,82.66,30.64,1.64,37.29,13.09
122791,12,0,0,62,0,9,17,67,23,1,8,0,0,331,9.99,4.80,1.00,3.40,0.79
122889,28,0,0,40,0,0,32,51,16,5,12,0,17,146,8.17,3.77,0.00,3.00,1.40
122931,34,1,1,57,0,1,7,35,0,4,52,1,9,1033,50.60,19.50,16.00,6.60,8.50
122977,44,1,0,17,0,21,17,62,21,2,14,0,0,136,12.55,4.30,0.00,7.00,1.25
123013,46,2,0,23,0,11,18,81,0,12,2,1,4,211,27.30,14.80,10.00,0.00,2.50
123095,0,0,0,69,0,14,17,26,4,3,66,0,0,304,1.00,1.00,0.00,0.00,0.00
123165,33,1,1,53,0,8,4,33,9,10,38,0,10,1246,7.99,3.64,0.20,3.58,0.58
123217,37,0,0,24,0,0,38,68,21,3,6,1,1,224,18.21,9.71,4.00,1.50,3.00
123280,92,0,0,8,0,0,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
123299,22,1,0,16,0,33,28,63,24,3,7,2,1,189,7.84,2.34,1.00,4.00,0.50
123341,20,0,0,57,0,9,14,64,19,4,9,0,3,160,17.15,7.20,8.00,0.00,1.95
123448,100,0,0,0,0,0,0,,,,,,,,0.30,0.00,0.30,0.00,0.00
123457,12,0,0,78,0,4,5,45,0,1,48,0,6,316,2.33,1.00,0.00,0.00,1.33
123484,12,2,0,30,0,43,13,54,15,9,15,0,7,380,1.45,1.00,0.40,0.00,0.05
123509,6,0,0,70,0,12,11,73,22,1,4,0,1,602,13.00,4.00,4.00,1.00,4.00
123527,99,0,0,1,0,0,0,63,27,3,6,0,1,248,14.00,4.00,2.00,8.00,0.00
123554,19,1,0,35,0,25,21,42,8,9,36,1,4,1068,22.89,11.75,0.00,8.63,2.51
123563,24,0,0,75,0,1,0,65,21,2,10,1,1,236,20.41,13.41,2.00,0.00,5.00
123572,22,2,1,59,0,7,9,68,0,2,19,0,11,447,35.20,10.00,3.00,15.00,7.20
123633,65,34,0,0,0,1,0,,,,,,,,5.00,2.00,2.00,0.00,1.00
123642,9,1,0,0,0,90,0,,,,,,,,1.00,0.00,0.00,1.00,0.00
123651,20,4,1,50,0,15,9,54,0,1,1,0,44,294,6.07,2.75,2.00,0.00,1.32
123679,47,0,53,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
123800,47,1,0,38,0,14,0,84,0,0,16,0,0,134,12.00,6.00,6.00,0.00,0.00
123916,0,0,0,1,0,3,96,,,,,,,,,,,,
123943,45,13,36,6,0,0,1,39,0,1,53,2,5,931,5.40,4.00,0.00,0.00,1.40
123952,9,1,0,90,0,0,0,53,12,9,25,0,2,451,9.00,1.00,1.00,0.00,7.00
123961,37,2,1,28,0,30,4,34,11,2,43,0,9,1123,298.00,63.00,48.00,96.00,91.00
123970,14,12,1,71,0,0,1,44,13,2,38,0,4,2569,22.00,4.00,1.00,7.00,10.00
124113,4,0,0,67,0,25,3,39,25,6,26,1,4,202,4.00,1.00,0.00,2.00,1.00
124283,25,0,0,68,0,2,4,,,,,,,,2.00,1.00,1.00,0.00,0.00
124292,82,7,10,0,0,0,0,85,6,4,5,0,0,265,22.00,1.00,1.00,0.00,20.00
124487,80,6,4,10,0,0,0,,,,,,,,4.00,1.00,1.00,1.00,1.00
124706,92,2,5,0,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
124937,94,4,1,0,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
125028,17,0,0,7,0,38,38,56,19,0,24,0,1,131,13.00,3.00,4.00,0.00,6.00
125037,60,0,0,23,0,0,17,,,,,,,,0.15,0.15,0.00,0.00,0.00
125091,42,2,1,5,0,36,14,62,25,6,8,0,0,150,8.70,3.70,0.00,4.00,1.00
125170,9,0,0,73,0,17,0,66,26,1,5,2,0,262,7.00,4.50,1.50,0.00,1.00
125231,0,0,0,58,0,19,23,37,7,0,55,0,0,61,16.25,16.00,0.00,0.00,0.25
125462,15,1,0,58,0,17,9,60,32,2,4,1,0,319,6.00,1.00,0.00,3.00,2.00
125471,10,0,0,85,0,0,5,59,21,3,16,1,0,243,9.90,3.90,0.00,6.00,0.00
125499,13,0,0,38,0,36,13,61,24,5,9,0,1,352,9.30,5.30,0.00,3.00,1.00
125532,30,1,0,9,0,1,59,19,0,0,81,0,0,27,0.17,0.17,0.00,0.00,0.00
125718,47,0,20,33,0,0,0,46,14,9,15,9,7,2193,2.50,1.50,0.00,0.00,1.00
125727,21,1,0,47,0,20,11,58,0,1,32,0,8,724,9.83,3.13,2.00,1.50,3.20
125763,17,0,0,26,0,0,56,65,0,10,8,1,17,763,40.00,4.00,6.00,0.00,30.00
125897,14,1,0,62,0,1,23,65,13,3,16,0,3,1308,11.26,6.37,0.00,2.85,2.04
126012,77,6,1,2,0,4,10,47,11,4,34,1,3,670,5.00,2.00,0.00,2.00,1.00
126049,16,51,1,29,0,0,3,59,11,29,0,0,0,1163,20.00,2.00,1.00,1.00,16.00
126076,90,3,0,0,0,6,0,,,,,,,,,,,,
126119,24,2,0,74,0,0,0,74,0,8,15,0,3,131,4.00,2.00,1.00,0.00,1.00
126182,60,2,1,17,0,4,17,45,9,1,35,7,2,349,11.50,5.00,0.00,2.00,4.50
126207,1,0,0,99,0,0,0,61,17,4,14,3,0,186,8.88,2.00,1.88,4.00,1.00
126289,5,0,0,51,0,21,23,53,17,2,17,1,10,114,6.61,4.66,0.00,0.00,1.95
126359,82,15,3,0,0,0,0,,,,,,,,2.00,0.00,1.00,1.00,0.00
126562,20,2,0,65,0,4,9,34,13,5,38,1,9,924,96.00,36.00,34.00,15.00,11.00
126580,27,1,0,41,0,13,18,40,0,4,49,0,8,399,35.18,14.00,3.00,10.00,8.18
126605,29,48,19,0,5,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
126614,30,8,1,57,0,2,2,33,11,13,35,2,7,867,157.00,52.00,43.00,40.00,22.00
126669,3,0,0,45,0,13,40,48,10,11,22,8,1,105,7.50,4.00,0.00,1.50,2.00
126678,29,1,0,40,0,10,19,37,11,6,37,1,7,1596,31.60,5.30,2.00,16.30,8.00
126687,78,17,0,4,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
126711,10,1,0,66,0,4,19,53,22,3,12,3,7,402,15.03,7.00,2.75,2.65,2.63
126748,40,18,0,18,0,0,24,56,0,6,15,22,1,184,3.00,1.00,0.00,0.00,2.00
126775,10,27,0,52,0,2,10,28,13,12,39,1,7,669,29.40,12.00,4.00,5.00,8.40
126784,40,58,2,0,0,0,0,,,,,,,,,,,,
126818,41,2,2,45,0,6,4,32,0,8,49,0,11,607,138.00,32.00,18.00,28.00,60.00
126827,0,0,0,93,0,4,4,23,4,0,72,1,0,41,5.00,3.00,0.00,2.00,0.00
126863,1,0,0,80,0,13,6,59,20,3,15,2,2,84,5.25,2.00,0.00,2.00,1.25
126942,20,2,0,65,0,4,9,34,13,5,38,1,9,0,0.00,0.00,0.00,0.00,0.00
126951,0,0,0,72,0,25,2,,,,,,,,1.00,0.00,1.00,0.00,0.00
126979,8,0,0,83,0,4,4,60,0,4,16,10,10,1108,13.00,4.00,1.00,1.00,7.00
127060,21,11,7,54,0,3,4,32,8,14,36,2,8,1024,76.71,20.00,13.00,30.00,13.71
127185,21,2,0,49,0,0,27,39,13,2,27,0,19,490,16.75,5.00,0.00,6.25,5.50
127200,44,2,0,12,0,37,5,42,16,4,0,0,38,133,22.00,6.00,5.00,2.00,9.00
127273,35,0,0,56,0,2,6,45,10,3,28,0,14,2047,2.00,2.00,0.00,0.00,0.00
127389,3,0,0,55,0,41,0,,,,,,,,2.00,1.00,0.00,1.00,0.00
127556,21,14,0,52,0,5,7,47,15,7,24,1,6,292,28.00,12.00,7.00,0.00,9.00
127565,20,2,0,65,0,4,9,34,13,5,38,1,9,0,0.00,0.00,0.00,0.00,0.00
127617,2,0,0,80,0,1,17,57,19,2,17,0,6,278,2.00,2.00,0.00,0.00,0.00
127653,12,1,0,73,0,1,12,54,17,4,16,4,3,551,5.00,1.00,0.00,3.00,1.00
127714,0,0,0,24,0,0,76,,,,,,,,2.00,1.00,0.00,0.00,1.00
127732,18,3,0,78,0,0,0,53,19,11,11,1,6,179,3.04,1.54,0.00,0.00,1.50
127741,37,5,1,53,0,1,3,36,10,12,33,2,7,823,56.00,17.00,5.00,17.00,17.00
127778,16,1,0,47,0,36,1,51,20,0,7,0,23,348,17.00,1.00,3.00,1.00,12.00
127820,3,0,0,68,0,6,23,70,0,1,26,0,3,59,7.63,3.00,0.00,3.00,1.63
127884,11,0,0,30,0,58,0,55,21,0,22,0,1,68,6.50,2.00,1.00,0.00,3.50
127909,19,3,0,31,0,47,0,51,20,3,16,2,8,150,10.20,4.00,1.40,0.00,4.80
127918,22,1,0,42,0,3,32,34,6,6,45,1,8,644,21.00,10.00,0.00,7.00,4.00
127945,76,11,13,0,0,0,0,58,8,3,28,2,1,126,6.00,1.00,0.00,1.00,4.00
128106,24,0,1,45,0,6,24,53,0,5,33,2,7,295,33.80,7.00,2.80,6.00,18.00
128179,0,0,0,29,0,9,63,,,,,,,,1.00,1.00,0.00,0.00,0.00
128188,0,0,0,29,0,9,63,,,,,,,,,,,,
128258,99,0,0,0,0,0,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
128328,11,0,0,74,0,1,14,51,0,3,41,0,4,725,34.00,14.00,0.00,20.00,0.00
128391,11,1,1,29,0,8,51,46,15,5,26,1,7,372,21.00,3.00,4.00,1.00,13.00
128498,5,0,0,81,0,0,14,60,0,2,16,18,4,332,24.50,3.50,2.00,0.00,19.00
128577,93,4,0,3,0,0,0,84,0,2,11,0,2,428,5.00,3.00,0.00,0.00,2.00
128586,100,0,0,0,0,0,0,,,,,,,,,,,,
128744,45,0,0,38,0,0,16,34,0,0,66,0,0,217,8.00,3.50,1.00,1.00,2.50
128771,50,1,1,34,0,0,13,59,0,0,39,1,1,429,38.60,14.60,0.00,7.00,17.00
128780,0,0,0,76,0,15,9,,,,,,,,,,,,
128902,25,3,0,62,0,4,6,43,14,6,37,0,0,1383,20.26,11.50,6.83,0.00,1.93
129020,41,3,2,44,0,6,5,33,24,5,28,3,6,1179,141.92,60.14,40.07,15.26,26.41
129154,2,0,0,57,0,0,41,76,0,0,16,0,7,213,16.00,4.00,1.00,10.00,1.00
129215,23,1,0,49,0,20,7,42,36,2,18,0,2,1128,23.34,11.02,1.00,7.57,3.75
129242,25,1,0,57,0,12,5,43,13,5,28,4,8,616,30.16,14.88,1.00,9.54,4.74
129367,13,1,0,87,0,0,0,78,9,1,11,0,1,435,10.00,5.00,1.00,2.00,2.00
129428,27,1,0,32,0,22,17,20,5,1,55,1,18,0,0.00,0.00,0.00,0.00,0.00
129491,9,0,0,85,0,0,6,39,6,23,14,19,0,2020,1.45,0.75,0.00,0.50,0.20
129525,75,9,0,3,0,0,12,44,0,14,25,17,0,388,38.00,9.00,10.00,0.00,19.00
129534,97,2,0,0,0,0,0,70,0,1,23,2,4,328,4.00,1.50,0.00,1.50,1.00
129543,34,2,0,39,0,25,0,49,44,1,5,0,1,570,9.20,6.00,1.20,0.00,2.00
129695,7,1,0,58,0,6,27,81,0,2,12,0,5,383,9.74,4.43,0.00,4.34,0.97
129729,11,2,0,54,0,12,21,88,0,1,10,0,0,288,9.90,6.50,1.00,2.40,0.00
129756,13,1,0,30,0,18,38,85,0,2,12,0,1,283,6.05,4.00,0.00,0.49,1.56
129774,7,0,0,62,0,31,0,42,17,3,31,6,2,555,3.08,1.60,1.00,0.00,0.48
129808,20,1,0,33,0,21,25,75,0,7,15,1,2,192,7.00,3.00,1.00,0.00,3.00
129941,29,2,0,56,0,1,12,41,13,1,39,6,0,241,11.16,3.41,1.00,5.75,1.00
130004,14,1,0,73,0,12,0,79,0,3,13,0,4,210,10.00,4.50,1.50,3.00,1.00
130040,14,1,0,69,0,16,0,89,0,1,9,1,0,641,5.80,3.00,2.20,0.00,0.60
130110,18,82,0,0,0,0,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
130183,0,0,0,95,0,0,4,19,0,0,53,23,5,61,8.00,5.50,0.00,0.00,2.50
130217,4,0,0,78,0,7,11,80,0,2,18,0,1,459,3.60,2.00,0.00,1.00,0.60
130226,12,1,0,69,0,4,14,44,0,3,49,1,4,333,20.70,14.00,0.00,4.00,2.70
130253,13,0,0,71,0,10,6,59,0,9,18,3,12,173,21.66,10.33,3.00,1.00,7.33
130314,38,1,0,17,0,0,43,47,0,1,49,1,2,418,7.00,3.00,4.00,0.00,0.00
130396,10,1,0,70,0,7,13,53,37,2,7,0,1,439,11.25,9.54,0.00,0.00,1.71
130493,27,1,1,57,0,5,10,43,28,1,25,1,2,757,29.91,15.65,1.00,8.00,5.26
130590,23,1,0,67,0,2,7,44,13,2,29,5,6,1788,27.00,15.00,3.00,4.50,4.50
130606,15,3,0,71,0,11,0,81,0,3,12,2,1,312,16.00,4.00,4.00,3.00,5.00
130624,12,0,0,67,0,11,10,63,0,5,25,1,6,1252,8.00,5.00,0.00,3.00,0.00
130697,29,1,0,65,0,0,4,41,0,7,46,1,6,1933,64.00,16.00,6.00,17.00,25.00
130776,27,4,0,45,0,4,19,72,0,3,25,0,0,521,26.00,8.00,4.00,7.00,7.00
130794,71,2,3,20,0,1,2,43,0,15,16,0,27,5469,528.00,246.00,0.00,255.00,27.00
130907,81,1,0,18,0,0,0,68,22,4,4,1,0,203,17.95,12.63,0.00,3.32,2.00
130934,42,2,1,49,0,1,5,49,25,0,20,1,5,282,9.00,4.00,1.00,4.00,0.00
130943,35,35,0,10,0,18,1,36,14,10,33,0,7,932,132.75,47.00,31.75,40.50,13.50
130989,6,0,0,85,0,0,9,28,10,8,44,3,6,320,1.50,0.00,1.00,0.00,0.50
131113,12,11,0,30,0,0,47,55,16,1,25,0,3,194,14.50,8.00,6.50,0.00,0.00
131159,36,2,1,41,0,12,8,35,9,8,35,1,10,1168,137.78,21.08,42.70,27.00,47.00
131283,33,2,1,56,0,1,7,33,8,1,28,25,5,1666,64.44,26.00,3.00,19.00,16.44
131399,11,1,0,83,0,0,5,55,13,1,16,7,8,1827,40.00,11.00,7.00,14.00,8.00
131405,97,1,0,0,0,0,2,46,10,8,3,0,33,5472,6.00,3.00,0.00,0.00,3.00
131450,13,2,1,11,0,5,69,50,17,2,12,1,19,1446,22.00,8.00,0.00,7.00,7.00
131469,36,5,1,48,0,3,7,47,11,5,32,0,5,1235,185.50,61.00,44.50,52.00,28.00
131496,31,3,1,55,0,3,8,36,13,5,39,0,7,1652,172.00,76.00,9.00,63.00,24.00
131520,46,0,2,29,0,13,9,43,11,1,40,2,3,526,56.00,19.00,17.00,4.00,16.00
131803,6,0,0,47,0,33,13,43,0,17,38,0,1,40,0.02,0.00,0.02,0.00,0.00
131876,13,0,0,72,0,4,10,46,10,1,44,0,0,454,12.00,4.00,2.00,2.00,4.00
131973,37,1,0,62,0,0,0,38,8,7,20,0,28,770,5.50,2.00,0.00,0.50,3.00
132408,12,0,0,88,0,0,0,47,0,2,51,0,0,574,2.29,1.00,0.00,0.00,1.29
132471,23,0,0,34,0,10,33,42,9,0,48,0,0,354,21.00,7.00,0.00,9.00,5.00
132602,21,1,0,46,0,32,0,55,6,6,15,14,4,551,25.50,7.50,6.00,0.00,12.00
132657,6,1,0,66,0,16,10,58,12,4,19,0,6,397,18.40,7.40,2.50,0.50,8.00
132693,30,2,0,26,0,30,12,58,20,9,10,1,1,153,22.00,9.00,0.00,12.00,1.00
132709,28,0,0,45,0,21,5,65,20,2,10,1,1,108,47.00,14.00,4.00,15.00,14.00
132842,4,0,0,46,0,17,33,42,6,22,21,5,4,395,4.00,1.00,1.00,2.00,0.00
132851,12,1,0,53,0,16,18,62,21,4,10,2,1,159,14.12,4.45,0.00,7.67,2.00
132879,6,1,0,83,0,0,10,80,0,13,2,0,5,778,8.50,1.00,0.00,0.50,7.00
132903,80,1,0,12,0,1,5,37,13,7,36,0,6,301,135.00,50.00,4.00,58.00,23.00
133021,12,0,0,41,0,25,21,72,18,1,6,2,0,155,3.77,1.58,1.00,0.00,1.19
133386,6,0,0,80,0,6,7,62,21,5,10,3,0,103,17.00,6.00,5.00,3.00,3.00
133465,2,0,0,70,0,10,18,41,4,0,50,4,0,196,1.66,1.00,0.33,0.00,0.33
133492,17,1,0,51,0,4,27,42,14,9,28,0,7,630,17.20,6.00,0.00,7.00,4.20
133508,7,0,0,15,0,54,23,64,20,1,13,0,2,143,32.00,8.50,3.50,10.50,9.50
133526,4,0,0,81,0,7,8,51,0,4,33,0,12,269,12.00,4.00,0.00,2.00,6.00
133553,6,0,0,68,0,14,12,45,0,10,41,2,2,391,26.89,14.28,1.36,7.48,3.77
133650,28,1,4,61,0,1,5,33,13,3,46,2,4,599,44.00,12.00,4.00,23.00,5.00
133669,28,2,1,56,0,7,6,38,12,1,34,0,15,366,67.73,17.95,46.30,1.02,2.46
133702,9,1,0,74,0,9,8,71,0,19,8,1,1,150,34.00,13.00,1.00,15.00,5.00
133711,16,1,0,56,0,20,8,49,0,12,32,0,8,383,10.85,6.10,0.00,2.75,2.00
133809,98,2,0,0,0,0,0,53,5,2,29,1,12,571,6.07,2.62,0.00,0.35,3.10
133845,99,0,0,0,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
133854,91,4,3,0,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
133863,86,5,2,6,1,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
133872,8,1,0,7,0,56,28,31,6,8,47,1,6,686,6.27,3.07,0.00,2.00,1.20
133881,5,7,0,67,0,10,11,26,8,0,57,5,5,447,19.14,7.83,6.09,0.00,5.22
133951,49,17,1,20,0,8,5,35,14,6,41,1,2,418,179.50,50.00,29.00,43.00,57.50
133960,21,1,0,21,0,27,30,69,22,3,5,1,0,366,6.00,2.00,0.00,2.00,2.00
133979,24,0,0,54,0,10,12,39,5,1,22,4,30,841,8.00,1.00,1.00,1.00,5.00
133997,0,0,0,1,0,30,69,,,,,,,,,,,,
134079,30,2,0,44,0,15,9,46,0,1,51,0,2,351,14.03,6.00,0.00,5.05,2.98
134097,33,9,1,46,0,8,3,45,1,16,31,1,5,501,242.11,74.00,39.00,52.00,77.11
134130,59,12,1,23,0,4,1,36,13,4,31,1,15,830,402.00,116.00,40.00,173.00,73.00
134237,14,6,0,70,0,10,0,34,0,12,53,1,0,16,17.00,2.00,2.00,0.00,13.00
134343,5,0,0,63,0,15,17,64,0,13,21,0,1,134,8.00,2.00,1.00,1.00,4.00
134422,3,0,0,97,0,0,0,,,,,,,,2.00,1.00,1.00,0.00,0.00
134495,21,1,0,33,0,33,11,60,22,15,2,0,1,111,24.00,9.00,6.00,7.00,2.00
134510,23,0,0,75,0,0,2,,,,,,,,2.00,1.00,0.50,0.00,0.50
134608,10,0,0,66,0,17,6,70,20,4,4,0,2,97,13.50,5.00,7.00,0.00,1.50
134811,6,1,0,71,0,15,7,33,0,0,67,0,0,185,3.00,1.00,0.00,0.00,2.00
134945,4,0,0,16,0,76,3,52,16,3,13,17,0,222,24.00,5.00,5.00,0.00,14.00
135081,21,1,0,60,0,18,0,59,0,38,3,0,0,107,83.00,43.00,30.00,0.00,10.00
135160,9,1,0,52,0,24,15,64,22,3,10,1,0,180,5.95,2.00,0.50,2.75,0.70
135188,4,0,1,82,0,7,7,64,25,7,1,0,3,321,15.00,5.00,5.00,1.00,4.00
