UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
434900,46,60,77,22,0,0,22,14,64,6,0,0,6,4,67,14
434937,11,17,65,9,0,0,9,6,67,,,,,,,7
435000,,,,,,,,,,,,,,,,4
436003,,,,8,0,0,8,7,88,1,0,0,1,1,100,20
436030,,,,40,0,0,40,20,50,5,0,0,5,3,60,25
436100,,,,11,0,0,11,9,82,,,,,,,20
436304,301,646,47,273,0,0,273,141,52,69,0,0,69,24,35,20
436429,,,,1046,20,0,1026,571,56,,,,,,,19
436553,,,,20,0,0,20,16,80,,,,,,,20
436599,,,,6,0,0,6,6,100,13,0,0,13,10,77,9
436614,5,15,33,1,0,0,1,1,100,1,0,0,1,0,0,4
436632,,,,15,0,0,15,11,73,16,0,0,16,11,69,14
436641,,,,16,0,0,16,8,50,,,,,,,22
436650,,,,,,,,,,,,,,,,25
436775,,,,25,0,0,25,16,64,,,,,,,15
436818,269,303,89,352,0,0,352,274,78,3,0,0,3,3,100,22
436827,207,246,84,214,0,0,214,163,76,5,0,0,5,1,20,15
436836,754,901,84,770,2,0,768,588,77,11,0,0,11,8,73,21
437097,2,89,2,0,0,0,0,0,,0,0,0,0,0,,36
437103,964,2935,33,863,0,0,863,454,53,450,0,0,450,145,32,27
437237,,,,15,0,0,15,12,80,,,,,,,6
437316,,,,,,,,,,,,,,,,9
437325,,,,,,,,,,,,,,,,5
437556,,,,359,0,0,359,253,70,34,0,0,34,33,97,17
437608,,,,43,5,0,38,26,68,3,0,0,3,2,67,20
437635,,,,185,0,0,185,128,69,,,,,,,25
437723,,,,33,0,0,33,3,9,,,,,,,15
437732,,,,7,0,0,7,0,0,0,0,0,0,0,,10
437750,32,32,100,42,0,0,42,17,40,,,,,,,17
437769,,,,9,0,0,9,5,56,,,,,,,14
437778,,,,190,0,0,190,150,79,,,,,,,19
437857,,,,11,0,0,11,8,73,2,0,0,2,1,50,10
437936,,,,84,0,0,84,62,74,,,,,,,22
438179,,,,84,0,0,84,45,54,,,,,,,33
438221,,,,47,1,0,46,28,61,0,0,0,0,0,,24
438258,,,,30,0,0,30,23,77,,,,,,,38
438285,,,,26,0,0,26,19,73,,,,,,,21
438337,,,,104,0,0,104,76,73,2,0,0,2,0,0,25
438498,20,320,6,45,0,0,45,35,78,140,0,0,140,95,68,9
438504,,,,527,4,0,523,200,38,,,,,,,41
438586,86,339,25,48,0,0,48,11,23,15,0,0,15,5,33,11
438674,,,,3,0,0,3,3,100,4,0,0,4,4,100,15
438708,36,70,51,32,0,0,32,20,63,10,0,0,10,5,50,6
438735,,,,22,0,0,22,15,68,,,,,,,12
438984,,,,23,0,0,23,17,74,,,,,,,10
439020,,,,,,,,,,,,,,,,9
439118,,,,59,0,0,59,43,73,,,,,,,49
439190,219,729,30,0,0,0,0,0,,0,0,0,0,0,,13
439367,,,,0,0,0,0,0,,,,,,,,20
439455,,,,7,0,0,7,6,86,9,0,0,9,2,22,12
439473,,,,63,0,0,63,36,57,38,0,0,38,21,55,20
439491,,,,81,0,0,81,38,47,,,,,,,24
439507,,,,346,0,0,346,222,64,,,,,,,20
439570,,,,128,0,0,128,91,71,,,,,,,21
439622,,,,82,0,0,82,62,76,,,,,,,20
439668,,,,,,,,,,,,,,,,24
439686,,,,,,,,,,,,,,,,14
439701,10,57,18,8,0,0,8,3,38,9,0,0,9,3,33,10
439738,,,,59,0,0,59,29,49,,,,,,,22
439747,,,,48,0,0,48,48,100,0,0,0,0,0,,30
439774,,,,34,0,0,34,33,97,6,0,0,6,5,83,18
439783,,,,,,,,,,,,,,,,12
439792,,,,34,0,0,34,16,47,,,,,,,26
439844,,,,29,0,0,29,27,93,,,,,,,12
439862,8,10,80,4,0,0,4,3,75,0,0,0,0,0,,13
439871,,,,0,0,0,0,0,,0,0,0,0,0,,10
439899,,,,28,2,1,27,19,70,4,0,0,4,0,0,15
439932,,,,7,0,0,7,6,86,,,,,,,13
439969,59,59,100,0,0,0,0,0,,,,,,,,24
440059,121,121,100,123,0,0,123,85,69,,,,,,,14
440101,,,,16,0,0,16,10,63,24,0,0,24,9,38,14
440226,,,,25,1,0,24,19,79,,,,,,,7
440262,,,,99,0,0,99,69,70,0,0,0,0,0,,20
440271,,,,33,1,0,32,15,47,,,,,,,27
440396,72,91,79,36,0,0,36,28,78,,,,,,,14
440402,238,446,53,210,0,0,210,127,60,78,0,0,78,29,37,12
440651,131,185,71,38,0,0,38,20,53,6,0,0,6,1,17,19
440730,,,,117,0,0,117,93,79,,,,,,,19
440749,,,,0,0,0,0,0,,0,0,0,0,0,,15
440776,,,,8,0,0,8,6,75,,,,,,,10
440794,54,120,45,31,0,0,31,22,71,0,0,0,0,0,,10
440819,,,,0,0,0,0,0,,,,,,,,6
440828,123,346,36,119,0,0,119,90,76,42,0,0,42,24,57,10
440855,,,,98,0,0,98,74,76,,,,,,,13
440989,,,,72,1,0,71,30,42,,,,,,,47
441025,,,,52,0,0,52,39,75,0,0,0,0,0,,16
441052,,,,44,0,0,44,35,80,,,,,,,31
441070,6,39,15,1,0,0,1,0,0,15,0,0,15,5,33,4
441168,,,,4,0,0,4,3,75,,,,,,,12
441210,,,,14,0,0,14,12,86,,,,,,,6
441229,134,296,45,16,0,0,16,13,81,,,,,,,12
441256,,,,6,0,0,6,4,67,,,,,,,5
441371,,,,1502,10,0,1492,949,64,,,,,,,15
441380,,,,18,0,0,18,10,56,13,1,0,12,7,58,25
441414,,,,15,0,0,15,11,73,114,0,0,114,103,90,20
441423,,,,53,0,0,53,43,81,,,,,,,25
441487,12,28,43,9,0,0,9,3,33,1,0,0,1,0,0,10
441496,,,,29,0,0,29,13,45,,,,,,,11
441502,,,,76,0,0,76,16,21,,,,,,,20
441548,,,,,,,,,,,,,,,,12
441575,,,,64,0,0,64,49,77,,,,,,,12
441593,,,,3,0,0,3,2,67,,,,,,,6
441609,6,29,21,8,0,0,8,6,75,,,,,,,8
441618,,,,2,0,0,2,2,100,3,0,0,3,3,100,10
441636,,,,0,0,0,0,0,,0,0,0,0,0,,17
441645,,,,13,0,0,13,12,92,10,0,0,10,8,80,11
441663,,,,138,1,0,137,112,82,,,,,,,20
441672,,,,41,0,0,41,38,93,,,,,,,8
441690,10,48,21,1,0,0,1,1,100,0,0,0,0,0,,8
441706,,,,103,0,0,103,21,20,,,,,,,112
441742,,,,164,0,0,164,85,52,21,0,0,21,8,38,28
441760,364,1822,20,475,0,0,475,258,54,319,0,0,319,148,46,21
441788,,,,70,0,0,70,56,80,,,,,,,9
441830,,,,6,0,0,6,5,83,,,,,,,8
441858,,,,9,0,0,9,8,89,7,0,0,7,6,86,7
441876,,,,17,0,0,17,14,82,3,0,0,3,2,67,16
441900,285,3249,9,445,0,0,445,340,76,61,0,0,61,16,26,18
441937,540,1693,32,604,0,0,604,493,82,28,0,0,28,19,68,20
441982,91,102,89,84,0,0,84,84,100,,,,,,,8
442073,,,,132,0,0,132,92,70,18,0,0,18,14,78,17
442134,,,,91,1,0,90,63,70,,,,,,,17
442213,,,,2,0,0,2,2,100,,,,,,,3
442240,,,,7,0,0,7,4,57,7,0,0,7,5,71,11
442329,,,,384,0,0,384,262,68,,,,,,,30
442356,82,456,18,52,0,0,52,29,56,3,0,0,3,2,67,13
442383,29,74,39,28,0,0,28,18,64,,,,,,,9
442426,,,,0,0,0,0,0,,0,0,0,0,0,,37
442435,,,,11,0,0,11,5,45,,,,,,,15
442444,,,,86,0,0,86,59,69,,,,,,,15
442523,34,35,97,42,0,0,42,17,40,0,0,0,0,0,,5
442569,,,,38,0,0,38,11,29,71,0,0,71,12,17,25
442602,,,,47,0,0,47,34,72,,,,,,,27
442611,,,,575,2,0,573,282,49,,,,,,,53
442639,13,35,37,6,0,0,6,5,83,,,,,,,11
442657,,,,131,0,0,131,101,77,,,,,,,12
442781,28,242,12,104,0,0,104,50,48,228,0,0,228,88,39,13
442842,14,18,78,0,0,0,0,0,,0,0,0,0,0,,12
442879,,,,31,0,0,31,27,87,13,0,0,13,9,69,19
442888,,,,28,0,0,28,16,57,,,,,,,15
442930,,,,41,0,0,41,19,46,0,0,0,0,0,,14
442949,,,,,,,,,,,,,,,,1
442976,,,,16,0,0,16,6,38,,,,,,,10
442985,,,,178,0,0,178,141,79,,,,,,,18
443021,,,,56,1,0,55,38,69,,,,,,,7
443049,3,54,6,7,0,0,7,4,57,3,0,0,3,2,67,9
443058,1,13,8,0,0,0,0,0,,3,0,0,3,2,67,7
443100,,,,33,0,0,33,30,91,,,,,,,7
443137,,,,,,,,,,,,,,,,19
443146,,,,14,0,0,14,6,43,,,,,,,21
443207,,,,48,0,0,48,35,73,,,,,,,13
443216,,,,64,0,0,64,43,67,,,,,,,24
443225,,,,16,0,0,16,13,81,,,,,,,24
443234,,,,96,0,0,96,83,86,,,,,,,15
443252,,,,1366,0,0,1366,1174,86,,,,,,,35
443261,61,81,75,30,0,0,30,26,87,13,0,0,13,5,38,14
443289,,,,56,0,0,56,43,77,,,,,,,17
443298,,,,4,0,0,4,4,100,,,,,,,13
443322,,,,23,3,0,20,20,100,,,,,,,12
443331,7,230,3,8,0,0,8,5,63,,,,,,,21
443340,3,8,38,4,0,0,4,4,100,1,0,0,1,1,100,7
443377,15,22,68,13,0,0,13,10,77,,,,,,,6
443410,224,365,61,159,0,0,159,116,73,2,0,0,2,2,100,11
443492,261,452,58,308,0,0,308,167,54,37,0,0,37,14,38,14
443562,45,58,78,38,0,0,38,22,58,26,0,0,26,16,62,14
443571,,,,68,0,0,68,51,75,,,,,,,15
443599,5,236,2,0,0,0,0,0,,1,0,0,1,1,100,24
443632,,,,16,0,0,16,14,88,,,,,,,11
443641,,,,1,0,0,1,1,100,11,0,0,11,11,100,15
443650,,,,101,1,0,100,42,42,0,0,0,0,0,,43
443669,,,,89,0,0,89,74,83,,,,,,,12
443696,,,,5,0,0,5,2,40,,,,,,,10
443748,,,,101,0,0,101,57,56,,,,,,,33
443766,1,573,0,6,0,0,6,0,0,444,0,0,444,135,30,27
443784,,,,1,0,0,1,1,100,152,0,0,152,48,32,27
443951,,,,20,0,0,20,15,75,,,,,,,15
443979,,,,1,0,0,1,0,0,23,0,0,23,15,65,12
444051,,,,30,0,0,30,28,93,5,0,0,5,3,60,13
444088,,,,17,0,0,17,9,53,,,,,,,18
444130,,,,,,,,,,,,,,,,1
444194,,,,1,0,0,1,0,0,,,,,,,9
444219,691,3781,18,691,0,0,691,472,68,884,0,0,884,344,39,25
444228,,,,11,0,0,11,9,82,,,,,,,11
444255,23,34,68,1,0,0,1,1,100,,,,,,,18
444264,,,,11,0,0,11,7,64,0,0,0,0,0,,12
444282,,,,15,0,0,15,7,47,10,0,0,10,6,60,17
444291,,,,21,0,0,21,10,48,7,0,0,7,3,43,14
444307,,,,29,0,0,29,18,62,5,0,0,5,3,60,11
444325,,,,10,0,0,10,7,70,,,,,,,20
444334,,,,3,0,0,3,3,100,,,,,,,15
444361,,,,43,0,0,43,37,86,,,,,,,18
444370,,,,,,,,,,,,,,,,16
444398,8,15,53,9,0,0,9,5,56,4,0,0,4,3,75,10
444404,,,,12,0,0,12,8,67,8,0,0,8,7,88,15
444413,54,59,92,56,0,0,56,43,77,,,,,,,28
444440,,,,22,0,0,22,14,64,,,,,,,17
444468,,,,0,0,0,0,0,,0,0,0,0,0,,10
444486,,,,28,0,0,28,22,79,2,0,0,2,2,100,18
444510,,,,6,0,0,6,6,100,,,,,,,11
444529,,,,,,,,,,,,,,,,20
444556,,,,174,1,0,173,102,59,,,,,,,21
444565,1,55,2,77,0,0,77,19,25,0,0,0,0,0,,13
444583,,,,353,0,0,353,277,78,,,,,,,30
444635,,,,5,0,0,5,2,40,6,0,0,6,4,67,7
444662,,,,23,0,0,23,16,70,,,,,,,13
444671,,,,81,0,0,81,63,78,,,,,,,9
444714,,,,74,0,0,74,49,66,,,,,,,14
444732,,,,6,0,0,6,6,100,,,,,,,18
444778,,,,0,0,0,0,0,,0,0,0,0,0,,5
444787,,,,72,0,0,72,34,47,5,0,0,5,2,40,12
444796,,,,13,2,0,11,9,82,,,,,,,10
444811,,,,221,0,0,221,114,52,49,0,0,49,30,61,15
444857,,,,8,0,0,8,5,63,0,0,0,0,0,,9
444866,60,87,69,78,0,0,78,59,76,32,0,0,32,14,44,13
444893,,,,210,0,0,210,100,48,,,,,,,15
444936,,,,30,0,0,30,28,93,,,,,,,10
444945,,,,116,0,0,116,69,59,,,,,,,13
444954,189,430,44,275,0,0,275,100,36,75,0,0,75,21,28,12
445027,1138,3420,33,785,0,0,785,167,21,117,0,0,117,0,0,38
445133,9,59,15,4,0,0,4,2,50,2,0,0,2,0,0,12
445188,2400,2678,90,1940,0,0,1940,1528,79,11,0,0,11,2,18,19
445203,,,,0,0,0,0,0,,,,,,,,19
445212,,,,11,0,0,11,10,91,8,0,0,8,3,38,10
445230,,,,112,0,0,112,72,64,,,,,,,18
445249,,,,89,0,0,89,51,57,,,,,,,20
445258,,,,12,0,0,12,6,50,0,0,0,0,0,,12
445267,3,1334,0,3,0,0,3,1,33,1,0,0,1,0,0,18
445364,,,,86,0,0,86,69,80,,,,,,,18
445461,,,,172,0,0,172,103,60,,,,,,,46
445498,,,,25,0,0,25,25,100,,,,,,,8
445540,,,,8,0,0,8,2,25,,,,,,,22
445638,,,,,,,,,,,,,,,,10
445647,,,,,,,,,,,,,,,,12
445656,,,,,,,,,,,,,,,,26
445692,169,190,89,195,0,0,195,137,70,11,0,0,11,3,27,29
445708,420,459,92,357,0,0,357,228,64,8,0,0,8,1,13,15
445735,,,,,,,,,,,,,,,,10
445744,,,,40,0,0,40,27,68,,,,,,,30
445762,,,,21,0,0,21,13,62,,,,,,,11
445780,,,,6,0,0,6,5,83,,,,,,,4
445799,,,,455,0,0,455,287,63,,,,,,,37
445841,,,,8,0,0,8,8,100,3,0,0,3,2,67,20
445850,,,,16,0,0,16,14,88,4,0,0,4,2,50,20
445911,,,,162,0,0,162,116,72,70,0,0,70,49,70,13
445948,,,,485,0,0,485,343,71,,,,,,,25
445957,,,,,,,,,,,,,,,,15
446048,376,506,74,285,0,0,285,218,76,0,0,0,0,0,,18
446084,,,,3,0,0,3,1,33,33,0,0,33,26,79,8
446093,,,,15,0,0,15,11,73,3,0,0,3,2,67,26
446109,164,297,55,133,0,0,133,18,14,17,0,0,17,2,12,25
446118,,,,110,0,0,110,58,53,,,,,,,12
446127,46,107,43,36,0,0,36,19,53,,,,,,,15
446163,230,361,64,200,0,0,200,29,15,6,0,0,6,5,83,29
446206,,,,6,0,0,6,6,100,5,0,0,5,3,60,16
446224,,,,,,,,,,,,,,,,6
446233,24,42,57,35,0,0,35,19,54,0,0,0,0,0,,10
446242,,,,10,0,0,10,9,90,,,,,,,17
446251,,,,,,,,,,,,,,,,14
446260,,,,111,0,0,111,93,84,,,,,,,20
446288,,,,3,0,0,3,3,100,3,0,0,3,3,100,18
446303,,,,2,0,0,2,2,100,0,0,0,0,0,,10
446349,,,,10,0,0,10,9,90,,,,,,,10
446385,63,92,68,50,0,0,50,37,74,,,,,,,5
446394,1,1,100,0,0,0,0,0,,1,0,0,1,0,0,3
446455,,,,23,0,0,23,15,65,,,,,,,8
446516,,,,4,0,0,4,3,75,,,,,,,5
446525,69,71,97,14,0,0,14,7,50,,,,,,,13
446552,,,,724,0,0,724,394,54,,,,,,,28
446561,,,,0,0,0,0,0,,,,,,,,15
446589,,,,36,0,0,36,31,86,15,0,0,15,0,0,25
446598,2,2,100,3,0,0,3,3,100,0,0,0,0,0,,12
446604,482,721,67,448,0,0,448,417,93,,,,,,,14
446640,156,277,56,186,0,0,186,110,59,6,0,0,6,1,17,17
446774,198,1642,12,227,1,0,226,130,58,134,0,0,134,76,57,14
447014,,,,0,0,0,0,0,,,,,,,,12
447023,,,,555,0,0,555,351,63,24,0,0,24,20,83,18
447050,,,,1,0,0,1,0,0,0,0,0,0,0,,15
447148,,,,29,0,0,29,18,62,10,0,0,10,3,30,22
447166,,,,13,0,0,13,12,92,6,0,0,6,3,50,15
447175,,,,18,0,0,18,9,50,6,0,0,6,3,50,24
447263,72,485,15,55,0,0,55,49,89,26,0,0,26,8,31,19
447351,,,,68,0,0,68,44,65,,,,,,,33
447379,,,,27,0,0,27,19,70,0,0,0,0,0,,6
447421,,,,10,0,0,10,6,60,,,,,,,21
447449,,,,17,0,0,17,5,29,15,0,0,15,2,13,12
447458,,,,6,0,0,6,3,50,,,,,,,15
447467,,,,60,0,0,60,40,67,,,,,,,9
447582,189,575,33,202,0,0,202,97,48,28,0,0,28,7,25,12
447591,,,,197,0,0,197,125,63,,,,,,,24
447607,,,,242,0,0,242,168,69,,,,,,,25
447616,,,,212,0,0,212,149,70,,,,,,,25
447689,1770,3198,55,1865,0,0,1865,1096,59,443,0,0,443,181,41,17
447704,,,,19,0,0,19,14,74,,,,,,,17
447713,,,,1,0,0,1,1,100,,,,,,,7
447722,,,,17,0,0,17,15,88,,,,,,,8
447731,,,,40,0,0,40,36,90,6,0,0,6,5,83,21
447759,,,,7,0,0,7,3,43,0,0,0,0,0,,20
447768,,,,219,0,0,219,142,65,,,,,,,36
447777,,,,7,0,0,7,2,29,177,0,0,177,75,42,26
447795,,,,36,0,0,36,35,97,,,,,,,12
447810,,,,137,0,0,137,125,91,,,,,,,22
447847,29,41,71,30,0,0,30,26,87,,,,,,,4
447865,,,,11,0,0,11,10,91,4,0,0,4,3,75,10
447874,,,,48,0,0,48,43,90,,,,,,,18
447883,,,,39,0,0,39,24,62,36,0,0,36,21,58,10
447892,,,,30,0,0,30,28,93,22,0,0,22,12,55,19
447908,,,,9,0,0,9,7,78,0,0,0,0,0,,20
447917,,,,,,,,,,,,,,,,16
447935,38,115,33,47,0,0,47,21,45,,,,,,,16
447953,66,130,51,34,0,0,34,32,94,6,0,0,6,4,67,23
447962,,,,85,0,0,85,48,56,,,,,,,18
447971,,,,50,0,0,50,49,98,,,,,,,20
447980,,,,10,0,0,10,6,60,15,0,0,15,13,87,15
447999,,,,42,0,0,42,28,67,,,,,,,13
448026,,,,22,0,0,22,19,86,12,0,0,12,11,92,12
448071,,,,14,0,0,14,10,71,2,0,0,2,2,100,20
448123,,,,157,0,0,157,104,66,,,,,,,10
448196,,,,31,0,0,31,27,87,12,0,0,12,11,92,12
448220,,,,21,0,0,21,16,76,,,,,,,10
448239,,,,,,,,,,,,,,,,12
448248,,,,226,19,0,207,186,90,1261,43,0,1218,934,77,14
448257,,,,11,0,0,11,11,100,0,0,0,0,0,,8
448275,,,,,,,,,,,,,,,,20
448354,19,68,28,13,0,0,13,6,46,1,0,0,1,1,100,15
448372,,,,2,0,0,2,1,50,,,,,,,20
448424,,,,23,0,0,23,19,83,17,3,0,14,11,79,9
448433,,,,559,2,0,557,282,51,,,,,,,42
448594,303,1162,26,294,0,0,294,204,69,236,0,0,236,97,41,22
448600,73,85,86,80,0,0,80,43,54,,,,,,,14
448619,,,,77,0,0,77,59,77,62,0,0,62,61,98,14
448646,,,,50,0,0,50,28,56,,,,,,,7
448673,78,762,10,0,0,0,0,0,,0,0,0,0,0,,16
448770,,,,31,0,0,31,28,90,2,0,0,2,2,100,17
448798,,,,54,0,0,54,27,50,,,,,,,25
448859,33,57,58,27,0,0,27,22,81,,,,,,,11
448895,,,,378,0,0,378,284,75,,,,,,,17
449038,2,298,1,2,0,0,2,2,100,108,0,0,108,36,33,27
449074,,,,98,0,0,98,67,68,,,,,,,19
449083,,,,80,0,0,80,74,93,,,,,,,12
449092,,,,80,0,0,80,73,91,,,,,,,15
449135,25,37,68,22,0,0,22,15,68,5,0,0,5,3,60,15
449250,,,,170,0,0,170,94,55,,,,,,,24
449311,,,,6,0,0,6,3,50,5,0,0,5,5,100,10
449320,,,,113,0,0,113,90,80,29,0,0,29,21,72,15
449339,,,,57,0,0,57,52,91,813,0,0,813,758,93,22
449348,2,15,13,0,0,0,0,0,,5,0,0,5,3,60,8
449357,,,,5,0,0,5,4,80,,,,,,,15
449384,15,137,11,7,0,0,7,6,86,,,,,,,9
449393,,,,9,0,0,9,8,89,,,,,,,17
449445,,,,19,0,0,19,14,74,,,,,,,15
449454,,,,,,,,,,,,,,,,7
449463,,,,65,0,0,65,33,51,26,0,0,26,3,12,7
449472,,,,20,0,0,20,18,90,,,,,,,9
449490,,,,20,0,0,20,12,60,,,,,,,8
449506,,,,2,0,0,2,2,100,,,,,,,18
449524,11,68,16,12,0,0,12,5,42,,,,,,,21
449533,,,,,,,,,,,,,,,,21
449597,,,,3,0,0,3,1,33,,,,,,,7
449603,,,,109,0,0,109,68,62,,,,,,,24
449612,,,,12,0,0,12,9,75,,,,,,,16
449658,30,36,83,28,0,0,28,21,75,,,,,,,15
449676,,,,97,0,0,97,80,82,,,,,,,11
449685,,,,192,0,0,192,152,79,,,,,,,20
449700,,,,56,0,0,56,38,68,,,,,,,30
449719,,,,21,0,0,21,13,64,0,0,0,0,0,,14
449728,4,77,5,17,0,0,17,12,71,,,,,,,27
449764,30,70,43,19,0,0,19,14,74,3,0,0,3,0,0,6
449773,,,,,,,,,,,,,,,,10
449782,,,,28,0,0,28,20,71,19,0,0,19,14,74,6
449807,,,,76,4,0,72,56,78,,,,,,,14
449816,,,,23,0,0,23,18,78,78,0,0,78,55,71,6
449834,,,,,,,,,,,,,,,,1
449861,,,,57,0,0,57,26,46,,,,,,,17
449870,6,13,46,6,0,0,6,4,67,0,0,0,0,0,,3
449889,,,,,,,,,,,,,,,,6
449898,11,141,8,9,0,0,9,3,33,3,0,0,3,0,0,13
449904,,,,128,0,0,128,101,79,,,,,,,15
449959,,,,48,0,0,48,39,81,21,0,0,21,17,81,12
449968,,,,71,0,0,71,58,82,1,0,0,1,0,0,16
449977,,,,19,0,0,19,18,95,7,0,0,7,7,100,11
449986,,,,13,0,0,13,13,100,4,0,0,4,3,75,16
449995,,,,35,0,0,35,31,89,15,0,0,15,9,60,10
450021,,,,67,0,0,67,11,16,,,,,,,18
450058,,,,75,0,0,75,21,28,,,,,,,22
450067,,,,86,0,0,86,47,55,,,,,,,20
450119,,,,47,0,0,47,13,28,,,,,,,9
450128,,,,129,0,0,129,43,33,,,,,,,27
450298,,,,0,0,0,0,0,,27,0,0,27,8,30,27
450377,,,,3,0,0,3,0,0,142,0,0,142,36,25,27
450395,,,,2,0,0,2,2,100,5,0,0,5,5,100,10
450401,,,,357,0,0,357,293,82,,,,,,,18
450571,14,111,13,0,0,0,0,0,,1,0,0,1,0,0,12
450599,,,,30,0,0,30,15,50,,,,,,,25
450605,,,,22,0,0,22,13,59,4,0,0,4,4,100,12
450614,,,,23,0,0,23,14,61,11,0,0,11,7,64,16
450632,,,,,,,,,,,,,,,,5
450641,,,,10,0,0,10,5,50,2,0,0,2,1,50,15
450650,,,,55,0,0,55,50,91,94,0,0,94,76,81,6
450696,,,,69,0,0,69,40,58,,,,,,,32
450702,,,,38,0,0,38,25,66,,,,,,,25
450711,,,,65,0,0,65,3,5,,,,,,,19
450720,,,,76,0,0,76,66,87,92,0,0,92,79,86,11
450933,,,,99,0,0,99,40,40,38,0,0,38,13,34,31
450951,,,,75,0,0,75,75,100,,,,,,,12
450960,,,,25,0,0,25,25,100,14,0,0,14,14,100,10
450988,,,,20,0,0,20,16,80,13,0,0,13,8,62,20
451042,,,,2,0,0,2,2,100,5,0,0,5,4,80,15
451051,,,,,,,,,,,,,,,,9
451097,,,,12,0,0,12,5,42,24,0,0,24,2,8,13
451103,,,,37,0,0,37,34,92,24,0,0,24,3,13,24
451121,,,,7,0,0,7,7,100,8,0,0,8,7,88,12
451149,,,,57,0,0,57,41,72,,,,,,,15
451158,,,,128,0,0,128,106,83,,,,,,,17
451167,,,,13,0,0,13,9,69,5,0,0,5,3,60,16
451194,,,,,,,,,,,,,,,,7
451228,,,,101,3,0,98,76,78,,,,,,,36
451237,,,,21,0,0,21,14,67,,,,,,,12
451255,,,,22,0,0,22,20,91,8,0,0,8,7,88,12
451264,,,,,,,,,,,,,,,,14
451282,,,,25,0,0,25,21,84,3,0,0,3,2,67,15
451291,,,,,,,,,,,,,,,,8
451307,,,,10,0,0,10,9,90,6,0,0,6,5,83,20
451316,,,,7,0,0,7,6,86,,,,,,,10
451334,,,,79,0,0,79,59,75,15,0,0,15,9,60,15
451343,,,,12,0,0,12,9,75,7,0,0,7,3,43,18
451352,,,,120,0,0,120,72,60,70,0,0,70,26,37,22
451370,10,20,50,5,0,0,5,3,60,,,,,,,10
451398,48,60,80,48,0,0,48,47,98,,,,,,,23
451404,162,219,74,116,0,0,116,75,65,,,,,,,13
451413,,,,22,0,0,22,20,91,,,,,,,10
451459,,,,34,0,0,34,24,71,43,0,0,43,24,56,16
451468,,,,60,0,0,60,41,68,,,,,,,24
451477,,,,555,4,0,551,440,80,,,,,,,42
451495,,,,7,0,0,7,7,100,,,,,,,32
451501,,,,,,,,,,,,,,,,24
451529,,,,6,0,0,6,5,83,40,0,0,40,30,75,7
451547,,,,19,0,0,19,16,84,,,,,,,25
451556,887,1179,75,99,0,0,99,88,89,,,,,,,16
451565,,,,23,0,0,23,16,70,,,,,,,14
451574,,,,23,0,0,23,19,83,0,0,0,0,0,,10
451583,,,,28,1,0,27,21,78,96,1,0,95,65,68,7
451626,,,,7,0,0,7,2,29,,,,,,,12
451714,,,,23,0,0,23,22,96,,,,,,,16
451741,20,43,47,0,0,0,0,0,,,,,,,,15
451750,133,458,29,26,0,0,26,13,50,0,0,0,0,0,,17
451820,7,29,24,25,0,0,25,9,36,8,0,0,8,2,25,20
451857,,,,36,0,0,36,15,42,,,,,,,12
451866,,,,0,0,0,0,0,,,,,,,,16
451918,,,,4,0,0,4,2,50,,,,,,,9
451927,96,124,77,76,0,0,76,69,91,6,0,0,6,5,83,14
452009,,,,14,0,0,14,12,86,,,,,,,14
452072,,,,31,0,0,31,25,81,,,,,,,9
452081,,,,92,0,0,92,35,38,,,,,,,37
452106,,,,19,0,0,19,15,79,,,,,,,9
452124,,,,41,0,0,41,20,49,1,0,0,1,0,0,19
452373,11,110,10,10,0,0,10,5,50,,,,,,,10
452771,,,,,,,,,,,,,,,,8
452780,,,,,,,,,,,,,,,,7
452887,,,,0,0,0,0,0,,,,,,,,16
452948,,,,6,0,0,6,5,83,9,0,0,9,2,22,12
453163,2,512,0,8,0,0,8,4,50,293,1,0,292,94,32,27
453215,1,101,1,1,0,0,1,0,0,76,0,0,76,25,33,27
453297,,,,2,0,0,2,2,100,,,,,,,6
453756,,,,38,0,0,38,29,76,,,,,,,14
453792,,,,23,0,0,23,17,74,,,,,,,20
454184,56,100,56,76,0,0,76,58,76,2,0,0,2,2,100,10
454227,13,2991,0,18,0,0,18,14,78,3,0,0,3,1,33,19
454236,1,93,1,2,0,0,2,1,50,7,0,0,7,0,0,9
454245,2,154,1,4,0,0,4,3,75,0,0,0,0,0,,11
454458,,,,1,0,0,1,1,100,,,,,,,3
454537,,,,44,0,0,44,32,73,,,,,,,10
454546,,,,59,0,0,59,45,76,,,,,,,15
454555,,,,206,0,0,206,177,86,,,,,,,17
454582,,,,,,,,,,,,,,,,2
454607,,,,42,0,0,42,31,74,,,,,,,13
454616,30,70,43,1,0,0,1,1,100,,,,,,,10
454652,,,,13,0,0,13,9,69,,,,,,,15
454689,,,,,,,,,,,,,,,,15
454698,,,,67,0,0,67,56,84,,,,,,,20
454722,,,,3,0,0,3,3,100,0,0,0,0,0,,25
454759,,,,1,0,0,1,1,100,0,0,0,0,0,,15
454768,,,,8,0,0,8,5,63,0,0,0,0,0,,25
454777,,,,8,0,0,8,4,50,0,0,0,0,0,,18
