UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
119270,92,1209184,13143,0,0,,92,1209184,13143,0,0,,0,0,,0,0,
119331,0,0,,,,,0,0,,0,0,,,,,0,0,
119553,86,1428452,16610,,,,86,1428452,16610,0,0,,,,,0,0,
119605,3073,28335310,9221,1113,10213228,9176,4186,38548538,9209,2268,4506548,1987,442,1063434,2406,2710,5569982,2055
119775,35,703018,20086,8,232557,29070,43,935575,21758,0,0,,0,0,,0,0,
119951,0,0,,,,,0,0,,0,0,,,,,0,0,
120069,4,52996,13249,,,,4,52996,13249,0,0,,,,,0,0,
120078,8,64266,8033,,,,8,64266,8033,0,0,,,,,0,0,
120087,0,0,,,,,0,0,,0,0,,,,,0,0,
120166,1,886,886,0,0,,1,886,886,0,0,,0,0,,0,0,
120184,8,109851,13731,2,26083,13042,10,135934,13593,0,0,,0,0,,0,0,
120254,14,349752,24982,0,0,,14,349752,24982,0,0,,0,0,,0,0,
120290,0,0,,,,,0,0,,0,0,,,,,0,0,
120342,0,0,,,,,0,0,,0,0,,,,,0,0,
120403,26,945555,36368,0,0,,26,945555,36368,0,0,,0,0,,0,0,
120421,0,0,,,,,0,0,,0,0,,,,,0,0,
120537,9,97474,10830,3,39760,13253,12,137234,11436,1,627,627,2,3750,1875,3,4377,1459
120661,131,1713646,13081,,,,131,1713646,13081,0,0,,,,,0,0,
120698,2,36360,18180,10,207914,20791,12,244274,20356,0,0,,0,0,,0,0,
120768,6,39761,6627,10,121333,12133,16,161094,10068,0,0,,0,0,,0,0,
120838,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
120865,20,406149,20307,0,0,,20,406149,20307,0,0,,0,0,,0,0,
120883,33,777880,23572,10,227195,22720,43,1005075,23374,0,0,,0,0,,0,0,
120953,0,0,,,,,0,0,,0,0,,,,,0,0,
120971,0,0,,,,,0,0,,0,0,,,,,0,0,
121044,0,0,,,,,0,0,,0,0,,,,,0,0,
121150,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
121257,1,22497,22497,,,,1,22497,22497,0,0,,,,,0,0,
121275,62,957876,15450,,,,62,957876,15450,0,0,,,,,0,0,
121309,152,3249194,21376,79,785919,9948,231,4035113,17468,2,3840,1920,1,1500,1500,3,5340,1780
121345,7,163553,23365,,,,7,163553,23365,0,0,,,,,0,0,
121363,0,0,,,,,0,0,,0,0,,,,,0,0,
121433,0,0,,,,,0,0,,0,0,,,,,0,0,
121619,0,0,,,,,0,0,,0,0,,,,,0,0,
121628,,,,2,31350,15675,2,31350,15675,,,,0,0,,0,0,
121637,3,34267,11422,,,,3,34267,11422,0,0,,,,,0,0,
121691,40,671232,16781,77,984308,12783,117,1655540,14150,8,21500,2688,38,81750,2151,46,103250,2245
121707,23,10606,461,,,,23,10606,461,0,0,,,,,0,0,
121859,6,56363,9394,,,,6,56363,9394,0,0,,,,,0,0,
121868,2,15909,7955,,,,2,15909,7955,0,0,,,,,0,0,
121886,0,0,,,,,0,0,,0,0,,,,,0,0,
121901,0,0,,,,,0,0,,0,0,,,,,0,0,
122117,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
122180,0,0,,,,,0,0,,0,0,,,,,0,0,
122205,0,0,,,,,0,0,,0,0,,,,,0,0,
122296,15,235252,15683,21,247798,11800,36,483050,13418,0,0,,0,0,,0,0,
122339,0,0,,,,,0,0,,0,0,,,,,0,0,
122375,0,0,,,,,0,0,,0,0,,,,,0,0,
122384,0,0,,,,,0,0,,0,0,,,,,0,0,
122409,809,4323880,5345,91,503384,5532,900,4827264,5364,50,33263,665,1,750,750,51,34013,667
122436,217,7167737,33031,287,5242564,18267,504,12410301,24624,0,0,,16,37750,2359,16,37750,2359
122454,4,109917,27479,0,0,,4,109917,27479,0,0,,0,0,,0,0,
122506,3,78255,26085,1,30235,30235,4,108490,27123,0,0,,0,0,,0,0,
122597,517,2018641,3905,58,264059,4553,575,2282700,3970,5,15105,3021,1,4220,4220,6,19325,3221
122612,134,2987768,22297,120,2325511,19379,254,5313279,20918,0,0,,0,0,,0,0,
122649,,,,1,10270,10270,1,10270,10270,,,,0,0,,0,0,
122658,0,0,,,,,0,0,,0,0,,,,,0,0,
122685,76,882035,11606,,,,76,882035,11606,0,0,,,,,0,0,
122694,32,416732,13023,,,,32,416732,13023,0,0,,,,,0,0,
122728,37,571039,15433,10,93533,9353,47,664572,14140,0,0,,0,0,,0,0,
122746,201,69924,348,,,,201,69924,348,0,0,,,,,0,0,
122755,260,1358608,5225,57,348376,6112,317,1706984,5385,14,35420,2530,5,13000,2600,19,48420,2548
122791,0,0,,,,,0,0,,0,0,,,,,0,0,
122834,1,9760,9760,,,,1,9760,9760,0,0,,,,,0,0,
122852,1,9760,9760,,,,1,9760,9760,0,0,,,,,0,0,
122889,0,0,,,,,0,0,,0,0,,,,,0,0,
122931,36,1072536,29793,29,743401,25635,65,1815937,27937,0,0,,0,0,,0,0,
122977,0,0,,,,,0,0,,0,0,,,,,0,0,
123013,415,105728,255,,,,415,105728,255,4,920,230,,,,4,920,230
123095,,,,7,47837,6834,7,47837,6834,,,,0,0,,0,0,
123165,4,140648,35162,0,0,,4,140648,35162,0,0,,0,0,,0,0,
123217,0,0,,,,,0,0,,0,0,,,,,0,0,
123280,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
123299,0,0,,,,,0,0,,0,0,,,,,0,0,
123341,0,0,,,,,0,0,,0,0,,,,,0,0,
123350,0,0,,,,,0,0,,0,0,,,,,0,0,
123457,53,558098,10530,28,118475,4231,81,676573,8353,0,0,,0,0,,0,0,
123484,29,35506,1224,,,,29,35506,1224,0,0,,,,,0,0,
123493,0,0,,,,,0,0,,0,0,,,,,0,0,
123509,0,0,,,,,0,0,,0,0,,,,,0,0,
123527,0,0,,,,,0,0,,0,0,,,,,0,0,
123554,9,203906,22656,5,122568,24514,14,326474,23320,0,0,,0,0,,0,0,
123563,0,0,,,,,0,0,,0,0,,,,,0,0,
123572,59,336447,5702,8,54645,6831,67,391092,5837,0,0,,0,0,,0,0,
123633,,,,7,56132,8019,7,56132,8019,,,,0,0,,0,0,
123642,5,62930,12586,,,,5,62930,12586,0,0,,,,,0,0,
123651,19,281968,14840,5,40447,8089,24,322415,13434,0,0,,0,0,,0,0,
123679,32,515405,16106,,,,32,515405,16106,0,0,,,,,0,0,
123800,437,266028,609,,,,437,266028,609,20,6495,325,,,,20,6495,325
123916,,,,2,28597,14299,2,28597,14299,,,,0,0,,0,0,
123943,,,,7,117975,16854,7,117975,16854,,,,0,0,,0,0,
123952,1,46492,46492,0,0,,1,46492,46492,0,0,,0,0,,0,0,
123961,158,5773685,36542,689,16829683,24426,847,22603368,26686,0,0,,32,74343,2323,32,74343,2323
123970,,,,8,173980,21748,8,173980,21748,,,,0,0,,0,0,
124113,0,0,,,,,0,0,,0,0,,,,,0,0,
124283,,,,1,17130,17130,1,17130,17130,,,,0,0,,0,0,
124292,1,25162,25162,,,,1,25162,25162,0,0,,,,,0,0,
124487,11,63325,5757,3,30930,10310,14,94255,6733,0,0,,0,0,,0,0,
124681,10,116501,11650,,,,10,116501,11650,0,0,,,,,0,0,
124706,33,554035,16789,,,,33,554035,16789,0,0,,,,,0,0,
124937,29,515797,17786,,,,29,515797,17786,0,0,,,,,0,0,
125028,0,0,,,,,0,0,,0,0,,,,,0,0,
125037,,,,4,67936,16984,4,67936,16984,,,,3,3250,1083,3,3250,1083
125082,0,0,,,,,0,0,,0,0,,,,,0,0,
125091,170,66584,392,,,,170,66584,392,0,0,,,,,0,0,
125170,0,0,,,,,0,0,,0,0,,,,,0,0,
125231,273,1424900,5219,1414,10469344,7404,1687,11894244,7051,53,113603,2143,146,387449,2654,199,501052,2518
125310,0,0,,,,,0,0,,0,0,,,,,0,0,
125462,0,0,,,,,0,0,,0,0,,,,,0,0,
125471,0,0,,,,,0,0,,0,0,,,,,0,0,
125499,0,0,,,,,0,0,,0,0,,,,,0,0,
125532,74,848656,11468,,,,74,848656,11468,0,0,,,,,0,0,
125718,,,,5,54855,10971,5,54855,10971,,,,0,0,,0,0,
125727,11,274639,24967,,,,11,274639,24967,0,0,,,,,0,0,
125763,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
125897,19,419050,22055,3,59741,19914,22,478791,21763,0,0,,0,0,,0,0,
126012,,,,4,95299,23825,4,95299,23825,,,,0,0,,0,0,
126049,,,,4,71266,17817,4,71266,17817,,,,0,0,,0,0,
126076,0,0,,,,,0,0,,0,0,,,,,0,0,
126119,0,0,,,,,0,0,,0,0,,,,,0,0,
126164,1,20140,20140,,,,1,20140,20140,0,0,,,,,0,0,
126182,36,180722,5020,15,81962,5464,51,262684,5151,0,0,,0,0,,0,0,
126207,142,628418,4425,,,,142,628418,4425,0,0,,,,,0,0,
126289,200,710910,3555,,,,200,710910,3555,8,22254,2782,,,,8,22254,2782
126359,22,198952,9043,,,,22,198952,9043,0,0,,,,,0,0,
126562,558,5324726,9543,219,2796637,12770,777,8121363,10452,0,0,,0,0,,0,0,
126580,1073,9298191,8666,210,1751480,8340,1283,11049671,8612,46,123741,2690,22,60223,2737,68,183964,2705
126605,39,509635,13068,,,,39,509635,13068,0,0,,,,,0,0,
126614,1003,14043009,14001,110,1733201,15756,1113,15776210,14174,0,0,,0,0,,0,0,
126669,335,3087382,9216,80,640241,8003,415,3727623,8982,243,741319,3051,10,35553,3555,253,776872,3071
126678,9,285029,31670,1,4000,4000,10,289029,28903,0,0,,0,0,,0,0,
126687,61,794742,13029,,,,61,794742,13029,0,0,,,,,0,0,
126711,59,41455,703,,,,59,41455,703,1,404,404,,,,1,404,404
126748,31,259140,8359,,,,31,259140,8359,1,2250,2250,,,,1,2250,2250
126775,131,2110689,16112,23,280046,12176,154,2390735,15524,1,2250,2250,0,0,,1,2250,2250
126784,61,587736,9635,,,,61,587736,9635,0,0,,,,,0,0,
126818,1002,12536235,12511,192,2111585,10998,1194,14647820,12268,31,56619,1826,45,186931,4154,76,243550,3205
126827,1616,21405759,13246,305,3972747,13025,1921,25378506,13211,364,908751,2497,47,110963,2361,411,1019714,2481
126863,187,624813,3341,,,,187,624813,3341,18,50115,2784,,,,18,50115,2784
126915,5,33173,6635,,,,5,33173,6635,0,0,,,,,0,0,
126942,288,1305946,4535,,,,288,1305946,4535,3,5500,1833,,,,3,5500,1833
126951,330,3979315,12059,,,,330,3979315,12059,0,0,,,,,0,0,
126979,,,,23,185855,8081,23,185855,8081,,,,3,5250,1750,3,5250,1750
127060,137,3119505,22770,404,6516166,16129,541,9635671,17811,3,7095,2365,19,49704,2616,22,56799,2582
127158,37,144916,3917,,,,37,144916,3917,0,0,,,,,0,0,
127185,58,355381,6127,0,0,,58,355381,6127,0,0,,0,0,,0,0,
127200,746,1733780,2324,,,,746,1733780,2324,26,40046,1540,,,,26,40046,1540
127273,,,,4,81026,20257,4,81026,20257,,,,0,0,,0,0,
127316,19,203365,10703,,,,19,203365,10703,0,0,,,,,0,0,
127389,3,7051,2350,,,,3,7051,2350,0,0,,,,,0,0,
127556,237,1910389,8061,3,31411,10470,240,1941800,8091,2,4750,2375,0,0,,2,4750,2375
127565,841,6947501,8261,27,222654,8246,868,7170155,8261,41,112685,2748,1,1500,1500,42,114185,2719
127617,6,20234,3372,,,,6,20234,3372,1,2000,2000,,,,1,2000,2000
127653,27,547502,20278,9,143918,15991,36,691420,19206,0,0,,0,0,,0,0,
127714,10,59902,5990,,,,10,59902,5990,1,3000,3000,,,,1,3000,3000
127732,10,47175,4718,,,,10,47175,4718,0,0,,,,,0,0,
127741,164,1435214,8751,48,377993,7875,212,1813207,8553,2,3250,1625,6,13000,2167,8,16250,2031
127778,12,75860,6322,,,,12,75860,6322,0,0,,,,,0,0,
127820,1379,4633913,3360,,,,1379,4633913,3360,482,883504,1833,,,,482,883504,1833
127884,197,879655,4465,,,,197,879655,4465,44,128534,2921,,,,44,128534,2921
127909,249,916999,3683,2,15877,7939,251,932876,3717,10,18863,1886,0,0,,10,18863,1886
127918,129,1160076,8993,138,970900,7036,267,2130976,7981,79,185738,2351,25,82340,3294,104,268078,2578
127945,105,1573891,14989,0,0,,105,1573891,14989,15,29250,1950,0,0,,15,29250,1950
127954,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
128106,207,703637,3399,25,69289,2772,232,772926,3332,19,51185,2694,0,0,,19,51185,2694
128151,41,165547,4038,,,,41,165547,4038,0,0,,,,,0,0,
128179,359,3862255,10758,,,,359,3862255,10758,0,0,,,,,0,0,
128188,42,337000,8024,,,,42,337000,8024,0,0,,,,,0,0,
128258,0,0,,,,,0,0,,1,3557,3557,,,,1,3557,3557
128337,0,0,,,,,0,0,,0,0,,,,,0,0,
128391,37,307312,8306,9,107593,11955,46,414905,9020,1,4500,4500,1,3800,3800,2,8300,4150
128498,35,343883,9825,14,148626,10616,49,492509,10051,0,0,,0,0,,0,0,
128577,15,48561,3237,,,,15,48561,3237,0,0,,,,,0,0,
128586,0,0,,,,,0,0,,0,0,,,,,0,0,
128744,21,336112,16005,24,263911,10996,45,600023,13334,0,0,,0,0,,0,0,
128771,136,1122606,8254,23,165502,7196,159,1288108,8101,7,17542,2506,0,0,,7,17542,2506
128780,33,165258,5008,2,10512,5256,35,175770,5022,17,35750,2103,0,0,,17,35750,2103
128896,5,26799,5360,,,,5,26799,5360,0,0,,,,,0,0,
128902,6,150973,25162,,,,6,150973,25162,0,0,,,,,0,0,
129002,11,142869,12988,,,,11,142869,12988,0,0,,,,,0,0,
129020,133,2705801,20344,76,1114923,14670,209,3820724,18281,4,10750,2688,2,3000,1500,6,13750,2292
129154,60,894537,14909,0,0,,60,894537,14909,0,0,,0,0,,0,0,
129181,75,1078442,14379,,,,75,1078442,14379,0,0,,,,,0,0,
129215,60,521622,8694,4,8977,2244,64,530599,8291,0,0,,0,0,,0,0,
129242,11,78593,7145,1,5543,5543,12,84136,7011,0,0,,0,0,,0,0,
129349,0,0,,,,,0,0,,0,0,,,,,0,0,
129367,9,24169,2685,,,,9,24169,2685,0,0,,,,,0,0,
129482,2,17131,8566,,,,2,17131,8566,0,0,,,,,0,0,
129491,,,,1,7097,7097,1,7097,7097,,,,0,0,,0,0,
129525,27,685346,25383,12,137478,11457,39,822824,21098,0,0,,0,0,,0,0,
129534,9,29432,3270,8,14549,1819,17,43981,2587,1,1500,1500,4,3000,750,5,4500,900
129543,26,80153,3083,,,,26,80153,3083,0,0,,,,,0,0,
129695,35,109590,3131,,,,35,109590,3131,0,0,,,,,0,0,
129729,45,137049,3046,,,,45,137049,3046,0,0,,,,,0,0,
129756,45,145855,3241,,,,45,145855,3241,0,0,,,,,0,0,
129774,10,237707,23771,,,,10,237707,23771,0,0,,,,,0,0,
129808,51,173744,3407,,,,51,173744,3407,0,0,,,,,0,0,
129923,27,260353,9643,,,,27,260353,9643,0,0,,,,,0,0,
129932,21,186704,8891,,,,21,186704,8891,0,0,,,,,0,0,
129941,126,2877534,22838,73,997681,13667,199,3875215,19473,2,8750,4375,7,12750,1821,9,21500,2389
130004,16,60524,3783,,,,16,60524,3783,0,0,,,,,0,0,
130040,5,14232,2846,,,,5,14232,2846,0,0,,,,,0,0,
130110,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
130174,80,1214855,15186,,,,80,1214855,15186,0,0,,,,,0,0,
130183,712,3111932,4371,98,396866,4050,810,3508798,4332,2088,3991251,1912,119,161356,1356,2207,4152607,1882
130217,12,34823,2902,,,,12,34823,2902,0,0,,,,,0,0,
130226,146,4485665,30724,36,798696,22186,182,5284361,29035,2,8500,4250,3,10250,3417,5,18750,3750
130253,55,1345768,24469,29,393619,13573,84,1739387,20707,0,0,,0,0,,0,0,
130314,4,65342,16336,2,19076,9538,6,84418,14070,1,4497,4497,4,12606,3152,5,17103,3421
130396,78,246722,3163,,,,78,246722,3163,0,0,,,,,0,0,
130493,173,1750648,10119,26,244746,9413,199,1995394,10027,1,750,750,0,0,,1,750,750
130509,0,0,,,,,0,0,,0,0,,,,,0,0,
130590,7,159773,22825,0,0,,7,159773,22825,0,0,,0,0,,0,0,
130606,19,58210,3064,,,,19,58210,3064,0,0,,,,,0,0,
130697,27,1088403,40311,0,0,,27,1088403,40311,0,0,,0,0,,0,0,
130776,80,758937,9487,7,76104,10872,87,835041,9598,0,0,,0,0,,0,0,
130794,28,1002763,35813,83,2720204,32774,111,3722967,33540,0,0,,0,0,,0,0,
130837,0,0,,,,,0,0,,0,0,,,,,0,0,
130873,3,32860,10953,,,,3,32860,10953,0,0,,,,,0,0,
130907,234,701896,3000,,,,234,701896,3000,52,125344,2410,,,,52,125344,2410
130934,138,528894,3833,12,56003,4667,150,584897,3899,4,11898,2975,0,0,,4,11898,2975
130943,187,2409563,12885,38,465520,12251,225,2875083,12778,9,23362,2596,5,8000,1600,14,31362,2240
130989,7,89886,12841,6,31071,5179,13,120957,9304,0,0,,0,0,,0,0,
131061,2,16955,8478,,,,2,16955,8478,0,0,,,,,0,0,
131113,339,1661540,4901,128,481395,3761,467,2142935,4589,0,0,,7,21985,3141,7,21985,3141
131159,128,4074099,31829,349,7321055,20977,477,11395154,23889,2,6875,3438,44,171419,3896,46,178294,3876
131283,44,1264750,28744,60,1213550,20226,104,2478300,23830,0,0,,3,4500,1500,3,4500,1500
131399,49,243890,4977,13,78722,6056,62,322612,5203,0,0,,0,0,,0,0,
131450,4,33210,8303,1,9443,9443,5,42653,8531,0,0,,0,0,,0,0,
131469,313,6365731,20338,755,13122627,17381,1068,19488358,18248,208,294142,1414,61,212984,3492,269,507126,1885
131496,64,1398251,21848,652,12453033,19100,716,13851284,19345,1,2250,2250,27,62650,2320,28,64900,2318
131520,31,513341,16559,73,1264897,17327,104,1778238,17098,0,0,,0,0,,0,0,
131803,31,258672,8344,3,26729,8910,34,285401,8394,2,3750,1875,0,0,,2,3750,1875
131830,1,9900,9900,,,,1,9900,9900,0,0,,,,,0,0,
131876,15,167445,11163,11,150118,13647,26,317563,12214,0,0,,0,0,,0,0,
131973,,,,15,96283,6419,15,96283,6419,,,,0,0,,0,0,
132374,43,46763,1088,,,,43,46763,1088,0,0,,,,,0,0,
132408,7,73230,10461,0,0,,7,73230,10461,0,0,,0,0,,0,0,
132471,277,2849837,10288,122,1611314,13207,399,4461151,11181,10,17636,1764,3,6000,2000,13,23636,1818
132602,49,474576,9685,2,19950,9975,51,494526,9697,3,7250,2417,4,11250,2813,7,18500,2643
132657,44,1060822,24110,21,117870,5613,65,1178692,18134,0,0,,0,0,,0,0,
132675,0,0,,,,,0,0,,0,0,,,,,0,0,
132693,535,1181500,2208,,,,535,1181500,2208,39,37341,957,,,,39,37341,957
132709,524,1174568,2242,,,,524,1174568,2242,96,108172,1127,,,,96,108172,1127
132842,1,10506,10506,11,124987,11362,12,135493,11291,0,0,,0,0,,0,0,
132851,358,407894,1139,,,,358,407894,1139,12,12093,1008,,,,12,12093,1008
132879,2,32589,16295,,,,2,32589,16295,0,0,,,,,0,0,
132903,1049,5056966,4821,156,1156923,7416,1205,6213889,5157,78,142155,1823,80,266535,3332,158,408690,2587
132976,12,43976,3665,,,,12,43976,3665,0,0,,,,,0,0,
133021,33,39715,1203,,,,33,39715,1203,0,0,,,,,0,0,
133155,15,37789,2519,,,,15,37789,2519,0,0,,,,,0,0,
133386,356,744286,2091,,,,356,744286,2091,34,44059,1296,,,,34,44059,1296
133465,8,88232,11029,2,3877,1939,10,92109,9211,0,0,,0,0,,0,0,
133492,41,1232023,30049,,,,41,1232023,30049,0,0,,,,,0,0,
133508,248,550152,2218,,,,248,550152,2218,11,6642,604,,,,11,6642,604
133526,5,54389,10878,0,0,,5,54389,10878,0,0,,0,0,,0,0,
133553,547,14862320,27171,27,440601,16319,574,15302921,26660,25,87638,3506,0,0,,25,87638,3506
133650,97,521991,5381,10,105911,10591,107,627902,5868,6,7344,1224,3,10500,3500,9,17844,1983
133669,320,1637233,5116,85,818367,9628,405,2455600,6063,26,31798,1223,10,12121,1212,36,43919,1220
133702,2091,4578630,2190,,,,2091,4578630,2190,481,394574,820,,,,481,394574,820
133711,88,1330153,15115,0,0,,88,1330153,15115,0,0,,0,0,,0,0,
133809,3,34270,11423,,,,3,34270,11423,0,0,,,,,0,0,
133845,81,922508,11389,,,,81,922508,11389,0,0,,,,,0,0,
133854,11,125958,11451,,,,11,125958,11451,0,0,,,,,0,0,
133863,18,177749,9875,,,,18,177749,9875,0,0,,,,,0,0,
133872,34,361886,10644,2,53745,26873,36,415631,11545,1,1250,1250,0,0,,1,1250,1250
133881,142,2998735,21118,156,1119157,7174,298,4117892,13818,5,15119,3024,464,1234237,2660,469,1249356,2664
133942,8,82836,10355,,,,8,82836,10355,0,0,,,,,0,0,
133951,558,2192508,3929,217,1724549,7947,775,3917057,5054,124,260527,2101,22,69247,3148,146,329774,2259
133960,142,364425,2566,,,,142,364425,2566,2,2732,1366,,,,2,2732,1366
133979,15,79141,5276,0,0,,15,79141,5276,0,0,,0,0,,0,0,
133997,11,139558,12687,,,,11,139558,12687,0,0,,,,,0,0,
134024,4,42800,10700,,,,4,42800,10700,0,0,,,,,0,0,
134079,60,936260,15604,19,206344,10860,79,1142604,14463,0,0,,0,0,,0,0,
134097,423,2040909,4825,247,2178111,8818,670,4219020,6297,24,75387,3141,95,377901,3978,119,453288,3809
134130,316,1596337,5052,344,5094257,14809,660,6690594,10137,14,22840,1631,80,255051,3188,94,277891,2956
134228,0,0,,,,,0,0,,0,0,,,,,0,0,
134237,3453,53795938,15579,218,3240906,14867,3671,57036844,15537,54,116678,2161,4,8125,2031,58,124803,2152
134291,61,114329,1874,,,,61,114329,1874,0,0,,,,,0,0,
134307,12,15442,1287,,,,12,15442,1287,0,0,,,,,0,0,
134343,141,284161,2015,,,,141,284161,2015,45,24014,534,,,,45,24014,534
134422,0,0,,,,,0,0,,0,0,,,,,0,0,
134495,926,2021842,2183,,,,926,2021842,2183,203,231216,1139,,,,203,231216,1139
134510,3,8145,2715,0,0,,3,8145,2715,0,0,,0,0,,0,0,
134529,12,138740,11562,,,,12,138740,11562,0,0,,,,,0,0,
134574,39,116917,2998,,,,39,116917,2998,0,0,,,,,0,0,
134608,182,412963,2269,,,,182,412963,2269,25,32775,1311,,,,25,32775,1311
134714,4,51400,12850,,,,4,51400,12850,0,0,,,,,0,0,
134811,72,1077405,14964,2,41265,20633,74,1118670,15117,0,0,,0,0,,0,0,
134945,275,6376986,23189,74,920195,12435,349,7297181,20909,6,8750,1458,7,17460,2494,13,26210,2016
135081,2864,44353798,15487,148,2061521,13929,3012,46415319,15410,32,56140,1754,1,3000,3000,33,59140,1792
135142,0,0,,,,,0,0,,0,0,,,,,0,0,
135160,64,116582,1822,,,,64,116582,1822,6,9998,1666,,,,6,9998,1666
135179,41,80546,1965,,,,41,80546,1965,0,0,,,,,0,0,
135188,64,148941,2327,,,,64,148941,2327,0,0,,,,,0,0,
135267,27,61347,2272,,,,27,61347,2272,0,0,,,,,0,0,
135276,20,50200,2510,,,,20,50200,2510,0,0,,,,,0,0,
135294,8,11585,1448,,,,8,11585,1448,0,0,,,,,0,0,
135337,1,9325,9325,,,,1,9325,9325,0,0,,,,,0,0,
135364,8,55173,6897,18,53356,2964,26,108529,4174,1,750,750,2,2500,1250,3,3250,1083
135391,191,419353,2196,,,,191,419353,2196,11,8131,739,,,,11,8131,739
135407,80,233351,2917,,,,80,233351,2917,1,2129,2129,,,,1,2129,2129
135522,8,17376,2172,,,,8,17376,2172,0,0,,,,,0,0,
135559,2,6000,3000,,,,2,6000,3000,0,0,,,,,0,0,
135610,5,58345,11669,4,25462,6366,9,83807,9312,0,0,,0,0,,0,0,
135647,5,25854,5171,,,,5,25854,5171,0,0,,,,,0,0,
135717,450,1012696,2250,,,,450,1012696,2250,96,93422,973,,,,96,93422,973
135726,130,3820705,29390,128,2933197,22916,258,6753902,26178,0,0,,0,0,,0,0,
135735,25,51649,2066,,,,25,51649,2066,0,0,,,,,0,0,
136109,4,56565,14141,,,,4,56565,14141,0,0,,,,,0,0,
136145,13,23697,1823,,,,13,23697,1823,0,0,,,,,0,0,
136172,551,2666761,4840,86,612044,7117,637,3278805,5147,29,70105,2417,4,8766,2192,33,78871,2390
136215,121,2066586,17079,208,2945527,14161,329,5012113,15234,5,19684,3937,6,18154,3026,11,37838,3440
136233,428,833101,1946,,,,428,833101,1946,218,159476,732,,,,218,159476,732
136303,3,6711,2237,,,,3,6711,2237,0,0,,,,,0,0,
136330,52,954049,18347,10,124410,12441,62,1078459,17395,0,0,,0,0,,0,0,
136358,452,925756,2048,,,,452,925756,2048,135,282117,2090,,,,135,282117,2090
136400,429,1111110,2590,,,,429,1111110,2590,21,17134,816,,,,21,17134,816
136473,593,1176669,1984,,,,593,1176669,1984,131,109969,839,,,,131,109969,839
136491,68,131021,1927,,,,68,131021,1927,0,0,,,,,0,0,
136516,164,479347,2923,,,,164,479347,2923,13,15232,1172,,,,13,15232,1172
136659,27,47814,1771,,,,27,47814,1771,0,0,,,,,0,0,
136701,,,,1,5200,5200,1,5200,5200,,,,0,0,,0,0,
136765,0,0,,,,,0,0,,0,0,,,,,0,0,
136774,56,1494627,26690,,,,56,1494627,26690,0,0,,,,,0,0,
136826,21,64300,3062,,,,21,64300,3062,26,68650,2640,,,,26,68650,2640
136950,48,1465968,30541,19,379198,19958,67,1845166,27540,0,0,,0,0,,0,0,
137023,31,75240,2427,,,,31,75240,2427,0,0,,,,,0,0,
137032,1704,7952208,4667,591,3785693,6406,2295,11737901,5115,1628,4096166,2516,173,391463,2263,1801,4487629,2492
137078,814,1911129,2348,,,,814,1911129,2348,363,1164643,3208,,,,363,1164643,3208
137087,56,107855,1926,,,,56,107855,1926,0,0,,,,,0,0,
137096,246,534162,2171,,,,246,534162,2171,41,61949,1511,,,,41,61949,1511
137120,31,98841,3188,,,,31,98841,3188,0,0,,,,,0,0,
137209,371,749043,2019,,,,371,749043,2019,42,50737,1208,,,,42,50737,1208
137245,73,219845,3012,,,,73,219845,3012,0,0,,,,,0,0,
137272,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
137281,178,374868,2106,,,,178,374868,2106,2,1474,737,,,,2,1474,737
137315,59,55313,938,,,,59,55313,938,0,0,,,,,0,0,
137351,977,4984479,5102,269,2290981,8517,1246,7275460,5839,40,74588,1865,35,77529,2215,75,152117,2028
137476,12,140545,11712,13,92450,7112,25,232995,9320,0,0,,0,0,,0,0,
137546,71,1086152,15298,37,900645,24342,108,1986797,18396,0,0,,0,0,,0,0,
137564,85,1008890,11869,28,210074,7503,113,1218964,10787,10,27233,2723,0,0,,10,27233,2723
137591,5,55710,11142,,,,5,55710,11142,0,0,,,,,0,0,
137713,4,16557,4139,,,,4,16557,4139,0,0,,,,,0,0,
137759,111,252403,2274,,,,111,252403,2274,0,0,,,,,0,0,
137777,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
137801,57,583563,10238,,,,57,583563,10238,0,0,,,,,0,0,
137847,263,4738393,18017,57,798776,14014,320,5537169,17304,1,3250,3250,0,0,,1,3250,3250
137856,5,11173,2235,,,,5,11173,2235,0,0,,,,,0,0,
137865,13,21417,1647,,,,13,21417,1647,0,0,,,,,0,0,
137953,14,149099,10650,2,9660,4830,16,158759,9922,1,2250,2250,0,0,,1,2250,2250
137962,10,39910,3991,,,,10,39910,3991,0,0,,,,,0,0,
138187,847,1760846,2079,,,,847,1760846,2079,1,444,444,,,,1,444,444
138275,14,189691,13549,1,6245,6245,15,195936,13062,0,0,,0,0,,0,0,
138284,6,17500,2917,,,,6,17500,2917,0,0,,,,,0,0,
