UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
105297,1320,90,55,1320,90,55,1320,90,55,4500,90,250,4500,90,250,4500,90,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,90,1410,1320,90,1410,1320,90,1410,1320,90,1410,,,1320,90,1410,1320,90,1410,1320,90,1410,1320,90,1410,,,1320,90,1410,1320,90,1410,1320,90,1410,1320,90,1410,,,1400,1400,1400,1400,4940,4940,4940,4940,4950,4950,4950,4950,4610,4610,4610,4610,7260,7260,7260,7260,7260,7260,7260,7260
105330,10644,1166,460,10644,1166,460,17352,1179,1096,11103,843,565,11103,843,565,20817,873,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10650,1246,11896,10650,1246,11896,10650,1246,11896,11024,1250,12274,0,,10650,1246,11896,10650,1246,11896,10650,1246,11896,11024,1250,12274,0,,25270,1246,26516,25396,1246,26642,25396,1246,26642,26286,1250,27536,0,,1000,1000,900,900,10534,11106,11338,11728,4720,4720,4720,4300,10646,10646,10914,17248,4720,4720,4720,4300,4720,4720,4720,4300
105349,1948,480,68,1948,480,85,9371,480,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,480,2380,1948,480,2428,1948,480,2428,1948,480,2428,,,1900,480,2380,1948,480,2428,1948,480,2428,1948,480,2428,,,8880,480,9360,9371,480,9851,9370,480,9850,9371,480,9851,,,1400,1400,1400,1400,,,,,,,,,8076,8076,8076,8076,5500,5500,5500,5500,5500,5500,5500,5500
105367,12641,700,499,12641,700,499,12641,700,499,11253,900,649,11253,900,649,11253,900,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105428,2040,30,85,2040,30,85,7824,30,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,7824,30,7854,7824,30,7854,7824,30,7854,7824,30,7854,,,1464,1472,1464,1464,,,,,,,,,8964,9216,8496,10872,8280,8532,10476,11241,8280,8532,10476,11241
105525,2136,162,89,2136,162,89,7452,162,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,162,2190,2088,162,2250,2088,162,2250,2136,162,2298,,,2028,162,2190,2088,162,2250,2088,162,2250,2136,162,2298,,,7344,162,7506,7404,162,7566,7404,162,7566,7452,162,7614,,,1920,1920,1920,1920,,,,,,,,,9780,9780,9880,10572,3084,3084,3100,3234,3084,3084,3100,3234
105589,33960,1490,1415,33960,1490,1415,33960,1490,1415,16824,495,701,16824,495,701,16824,495,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30888,1665,32553,31944,1725,33669,32976,1725,34701,33960,1490,35450,,,30888,1665,32553,31944,1725,33669,32976,1725,34701,33960,1490,35450,,,30888,1665,32553,31944,1725,33669,32976,1725,34701,33960,1490,35450,,,360,360,366,804,9528,9528,9680,9520,1444,1444,1426,1923,8162,8252,8720,9198,1534,1444,1426,1923,1534,1444,1426,1923
105668,2040,30,85,2040,30,85,7824,30,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,7824,30,7854,7824,30,7854,7824,30,7854,7824,30,7854,,,1464,1472,1464,1464,,,,,,,,,7968,8192,7552,9664,5120,5280,3456,3683,5120,5280,3456,3683
105747,2040,30,85,2040,30,85,7824,30,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,7824,30,7854,7824,30,7854,7824,30,7854,7824,30,7854,,,1464,1472,1464,1464,,,,,,,,,8964,9216,8496,10872,8280,8532,10476,11241,8280,8532,10476,11241
105792,2040,30,85,2040,30,85,7824,30,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,2040,30,2070,2040,30,2070,2040,30,2070,2040,30,2070,,,7824,30,7854,7824,30,7854,7824,30,7854,7824,30,7854,,,1464,1472,1464,1464,,,,,,,,,8964,9216,8496,10872,8280,8532,10476,11241,8280,8532,10476,11241
105899,29850,1996,1244,29850,1996,1244,29850,1996,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26240,1650,27890,27500,1750,29250,28874,1750,30624,29850,1800,31650,,,26240,1650,27890,27500,1750,29250,28874,1750,30624,29850,1800,31650,,,26240,1650,27890,27500,1750,29250,28874,1750,30624,29850,1800,31650,,,1400,1600,1600,1600,11200,12000,12000,12000,5000,5000,5200,5700,10500,11000,11000,12500,6000,6000,6200,7600,6000,6200,6200,7100
106148,2680,0,112,2680,0,112,9340,0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,0,2492,2600,0,2600,2600,0,2600,2680,0,2680,,,2492,0,2492,2600,0,2600,2600,0,2600,2680,0,2680,,,9080,0,9080,9332,0,9332,9332,0,9332,9340,0,9340,,,1600,1160,1160,1100,10556,10175,10378,10520,2306,2306,2364,2492,8938,11250,11532,12154,2306,2306,2364,2492,2306,2306,2364,2492
106245,6495,3017,217,6495,3017,217,18750,3017,625,5760,1834,320,5760,1834,320,13050,1834,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10681,3012,23436,3012,6600,2944,9544,5729,2637,8366,5729,2637,8366,5729,2637,8366,,,6600,2944,9544,5729,2637,8366,5729,2637,8366,5729,2637,8366,,,18810,2944,21754,16320,2637,18957,16320,2637,18957,16320,2637,18957,,,1500,1250,1250,1250,8556,9162,9162,9162,4630,6059,6059,6059,8811,11324,11324,11324,5670,7793,7793,7793,5670,5674,5674,5674
106263,7068,1528,295,7068,1528,295,14586,1528,608,8042,1528,447,8042,1528,447,16218,1528,901,,,,,,,,,33010,1528,65180,1528,,,,,,,,,20244,1528,40488,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106306,8760,0,365,8760,0,365,8760,0,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8760,0,8760,8760,0,8760,8760,0,8760,8760,0,8760,,,8760,0,8760,8760,0,8760,8760,0,8760,8760,0,8760,,,8760,0,8760,8760,0,8760,8760,0,8760,8760,0,8760,,,1000,1000,1000,1000,8826,8826,8826,8826,4474,4474,4474,4474,7780,7780,7780,7780,4474,4474,4474,4474,4474,4474,4474,4474
106342,29900,1100,930,29900,1100,930,29900,1100,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28550,590,29140,28550,865,29415,29450,964,30414,29900,1100,31000,,,28550,590,29140,28550,865,29415,29450,964,30414,29900,1100,31000,,,28550,590,29140,28550,865,29415,29450,964,30414,29900,1100,31000,,,1500,1500,1500,1500,9810,10330,10730,10750,2500,2000,2500,2500,9810,10330,10730,10750,2850,2000,2850,2850,2850,2500,2850,2850
106397,7666,1990,256,7666,1990,256,25420,1990,847,7875,1191,438,7875,1191,438,21420,1191,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15212,2286,36638,2286,7568,1816,9384,7568,1816,9384,7666,1908,9574,7666,1990,9656,,,7568,1816,9384,7568,1816,9384,7666,1908,9574,7666,1990,9656,,,24056,1816,25872,24056,1816,25872,24482,1908,26390,25420,1990,27410,,,1100,1100,1100,1100,11330,11330,11942,12368,4330,4362,4362,5176,11330,11330,11942,12368,4330,4362,4362,5176,4330,4362,4362,5176
106412,5640,2934,188,5640,2934,188,12810,2934,427,5712,2386,238,5712,2386,238,12960,2386,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220,3028,8248,5220,3028,8248,5370,3028,8398,5640,3028,8668,,,5220,3028,8248,5220,3028,8248,5370,3028,8398,5640,3028,8668,,,11880,3028,14908,11880,3028,14908,12240,3028,15268,12810,3028,15838,,,1000,1000,1120,1120,8472,8472,8624,8866,3544,3544,3606,3790,4846,4846,4858,4996,4574,4574,4636,4820,4574,4574,4636,4820
106449,2544,480,106,2544,480,106,4248,480,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448,480,2928,2448,480,2928,2448,480,2928,2544,480,3024,,,2448,480,2928,2448,480,2928,2448,480,2928,2544,480,3024,,,4176,480,4656,4176,480,4656,4176,480,4656,4248,480,4728,,,1000,1000,1200,1200,5550,5550,5550,5600,6418,6612,7158,7158,8384,8704,9190,9190,7739,8035,8130,8130,7739,8035,8130,8130
106458,6888,568,287,6888,568,287,12744,568,531,6282,436,349,6282,436,349,11520,436,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6540,2360,8900,5232,2083,7315,5232,1898,7130,6888,568,7456,,,6540,2360,8900,5232,2083,7315,5232,1898,7130,6888,568,7456,,,13500,2360,15860,10800,2083,12883,10800,1898,12698,12744,568,13312,,,1250,1250,1250,1250,9672,10022,9640,10100,4566,4708,4633,5747,9108,9367,9570,9657,4566,5970,5753,7403,5763,5111,4878,6518
106467,5820,2251,243,5820,2251,243,11640,2251,485,5481,1689,305,5481,1689,305,10962,1689,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5568,2100,7668,5568,2100,7668,5736,2164,7900,5820,2251,8071,,,5568,2100,7668,5568,2100,7668,5736,2164,7900,5820,2251,8071,,,11136,2100,13236,11136,2100,13236,11472,2164,13636,11640,2251,13891,,,1240,1240,1240,1240,7967,8754,8996,9157,2731,2876,3285,3733,12281,12711,13711,14355,4125,4324,4274,4785,4125,4324,4274,4785
106485,5091,3340,170,5091,3340,170,10941,3340,365,6744,2664,281,6744,2664,281,12624,2664,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779,3130,7909,4779,3130,7909,4779,3250,8029,5091,3340,8431,,,4779,3130,7909,4779,3130,7909,4779,3250,8029,5091,3340,8431,,,10629,3130,13759,10629,3130,13759,10629,3250,13879,10941,3340,14281,,,1200,1200,1200,1200,7058,7058,7148,7320,3826,3826,3826,4822,7524,7524,7524,8600,4986,4986,4986,6292,4986,4986,4986,6292
106546,10098,2840,421,10098,2840,421,10098,2840,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9292,1740,11032,9710,2040,11750,10098,2500,12598,10098,2840,12938,,,9292,1740,11032,9710,2040,11750,10098,2500,12598,10098,2840,12938,,,9292,1740,11032,9710,2040,11750,10098,2500,12598,10098,2840,12938,,,2525,2525,2525,2525,,,,,,,,,9291,10434,11630,12901,7482,8874,8814,8690,8569,8874,8814,8690
106625,2448,1992,102,2448,1992,102,4896,1992,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304,912,3216,2822,1296,4118,2822,1296,4118,2448,1992,4440,,,2304,912,3216,2822,1296,4118,2822,1296,4118,2448,1992,4440,,,4536,912,5448,5054,1296,6350,5054,1296,6350,4896,1992,6888,,,2565,2568,2696,2696,,,,,,,,,5326,5326,5481,5804,4425,4465,4523,4638,4425,4465,4523,4638
106704,6950,2828,232,6950,2828,232,13900,2828,463,5133,1791,285,5133,1791,285,10265,1791,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810,2378,9188,6810,2528,9338,6870,2693,9563,6950,2828,9778,,,6810,2378,9188,6810,2528,9338,6870,2693,9563,6950,2828,9778,,,13620,2378,15998,13620,2528,16148,13740,2693,16433,13900,2828,16728,,,1200,1200,1200,1200,7198,7554,7896,8250,6317,3851,4992,5420,6843,7511,7810,8143,6317,5584,6646,7565,6317,5584,6646,7565
106713,16200,1500,540,16200,1500,540,16200,1500,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900,1500,17400,15600,1500,17100,15900,1500,17400,16200,1500,17700,,,15900,1500,17400,15600,1500,17100,15900,1500,17400,16200,1500,17700,,,15900,1500,17400,15600,1500,17100,15900,1500,17400,16200,1500,17700,,,1488,1350,1488,1574,7500,7500,7500,7500,2478,2254,2478,2622,5528,5076,5528,5852,2796,2572,3518,2960,2796,2572,2796,2960
106795,2310,1400,77,2700,1400,90,3150,1400,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,1350,3510,2220,1350,3570,2220,1350,3570,2220,1400,3620,,,2550,1350,3900,2610,1350,3960,2610,1350,3960,2610,1400,4010,,,3000,1350,4350,3060,1350,4410,3060,1350,4410,3060,1400,4460,,,240,240,300,300,,,,,,,,,6843,6843,7792,7792,6317,6317,6638,6638,4466,4466,4477,4471
106810,13000,2600,405,13000,2600,405,13000,2600,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12150,1750,13900,12650,1850,14500,12650,2600,15250,13000,2000,15000,,,12150,1750,13900,12650,1850,14500,12650,2600,15250,13000,2000,15000,,,12150,1750,13900,12650,1850,14500,12650,2600,15250,13000,2000,15000,,,600,793,793,793,6350,6400,6500,6900,2857,2907,2907,3987,7350,7400,7500,7900,2957,3007,3007,4317,2557,3700,3700,3717
106883,2640,180,88,2940,180,98,3540,180,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580,345,2925,2580,345,2925,2640,180,2820,2640,270,2910,,,2880,345,3225,2880,345,3225,2940,180,3120,2940,270,3210,,,3450,354,3804,3450,354,3804,3540,180,3720,3540,270,3810,,,2200,2200,2200,2200,,,,,,,,,7150,7150,7150,7150,4360,4870,4870,4870,4260,4770,4770,4770
106980,3000,2200,100,3300,2350,110,4410,2470,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,1850,4550,2700,1850,4550,2700,1850,4550,3000,2200,5200,,,3000,2000,5000,3000,2000,5000,3000,2000,5000,3300,2350,5650,,,4110,2120,6230,4110,2120,6230,4110,2120,6230,4410,2470,6880,,,1500,1500,1500,1500,5675,5675,5675,6453,3517,3517,3517,4021,9432,9432,9432,12148,4668,4668,4668,5125,2346,2346,2346,2400
106999,1896,870,79,2256,870,94,2880,870,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,750,2526,1776,750,2526,1776,750,2526,1896,870,2766,,,2100,750,2850,2112,750,2862,2112,750,2862,2256,870,3126,,,2688,750,3438,2688,750,3438,2688,750,3438,2880,870,3750,,,1000,1000,1000,1200,,,,,,,,,5850,5850,5850,7200,8173,8073,8073,9720,7983,8073,8073,8820
107044,22500,648,750,22500,648,750,22500,648,750,12399,648,689,12399,648,689,12399,648,689,,,,,,,,,,,,,,,,,,,,,41720,2500,41720,2500,,,,,,,,,,,,,20010,725,20735,21000,540,21540,21690,540,22230,22500,648,23148,,,20010,725,20735,21000,540,21540,21690,540,22230,22500,648,23148,,,20010,725,20735,21000,540,21540,21690,540,22230,22500,648,23148,,,1200,1200,1200,1200,7170,7552,7718,7984,2806,3280,3390,3532,7170,7552,7718,7984,2806,3280,3390,3532,2806,3280,3390,3532
107071,5880,1680,245,5880,1680,245,8088,1680,337,5670,1192,315,5670,1192,315,7848,1192,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5544,1605,7149,5760,1632,7392,5880,1680,7560,5880,1680,7560,,,5544,1605,7149,5760,1632,7392,5880,1680,7560,5880,1680,7560,,,6744,1605,8349,7680,1632,9312,8088,1680,9768,8088,1680,9768,,,2000,2500,2598,2598,7880,9200,9558,9558,6318,7100,7378,7378,10000,8000,8312,8512,6318,7500,7795,7794,6318,7500,7795,7794
107080,34750,350,1448,34750,350,1448,34750,350,1448,34750,350,1448,34750,350,1448,34750,350,1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47250,350,47600,49140,350,49490,33000,350,33350,34750,350,35100,,,47250,350,47600,49140,350,49490,33000,350,33350,34750,350,35100,,,47250,350,47600,49140,350,49490,33000,350,33350,34750,350,35100,,,1100,1100,1100,1100,12460,12820,13200,13600,2900,2900,2900,2900,9592,9774,9954,10400,2900,2900,2900,2900,2900,3100,2900,2900
107141,28424,1296,948,28424,1296,948,28424,1296,948,13920,0,580,13920,0,580,13920,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26458,1210,27668,27048,1240,28288,27662,1262,28924,28424,1296,29720,,,26458,1210,27668,27048,1240,28288,27662,1262,28924,28424,1296,29720,,,26458,1210,27668,27048,1240,28288,27662,1262,28924,28424,1296,29720,,,800,800,800,800,9456,9554,9554,9920,2850,2850,2850,2820,2500,2500,2500,2500,2850,2850,2850,2850,2850,2850,2850,2850
107318,2352,514,98,2832,514,118,3792,514,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280,466,2746,2280,466,2746,2280,466,2746,2352,466,2818,,,2760,466,3226,2760,466,3226,2760,466,3226,2832,466,3298,,,3720,466,4186,3720,466,4186,3720,466,4186,3792,466,4258,,,1390,1460,1460,1460,,,,,,,,,9560,9872,9872,9872,4403,4533,4533,4533,4403,4936,4936,4936
107327,2072,470,74,2352,470,84,3752,470,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,358,2346,2016,358,2374,2016,442,2458,2072,470,2542,,,2268,358,2626,2296,358,2654,2296,442,2738,2352,470,2822,,,3668,358,4026,3696,358,4054,3696,442,4138,3752,470,4222,,,994,794,751,820,,,,,,,,,7749,7749,7749,9495,4708,4836,4927,4977,4708,4836,4927,4977
107460,2016,744,84,2664,744,111,4392,744,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,696,2472,1776,696,2472,1776,696,2472,2016,744,2760,,,2376,576,2952,2376,696,3072,2376,696,3072,2664,744,3408,,,4056,576,4632,4056,696,4752,4056,696,4752,4392,744,5136,,,1200,1290,1307,1384,,,,6000,,,,6947,6475,7649,7748,8205,7303,7674,7774,8232,4924,6475,6560,6947
107488,4184,1000,66,4184,1000,66,4184,1000,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,1316,5075,4184,1000,5184,4000,450,4450,4184,1000,5184,,,3759,1316,5075,4184,1000,5184,4000,450,4450,4184,1000,5184,,,3759,1316,5075,4184,1000,5184,4000,450,4450,4184,1000,5184,,,1200,1200,1800,1200,,,,,,,,,11799,12267,3968,12267,4446,3073,2000,3073,4446,3073,3500,3073
107512,30500,680,725,30500,680,725,30500,680,725,13500,280,750,13500,280,750,13500,280,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27280,620,27900,28480,640,29120,29480,660,30140,30500,680,31180,,,27280,620,27900,28480,640,29120,29480,660,30140,30500,680,31180,,,27280,620,27900,28480,640,29120,29480,660,30140,30500,680,31180,,,1100,1100,1100,1100,8000,8000,8510,8800,3200,3430,4200,4250,9280,9470,9470,9650,4000,4200,4200,4250,3300,3550,3550,3590
107521,2496,860,104,2496,860,104,4920,860,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448,808,3256,2448,816,3264,2448,1010,3458,2496,860,3356,,,2448,808,3256,2448,816,3264,2448,1010,3458,2496,860,3356,,,4896,808,5704,4872,816,5688,4872,1010,5882,4920,860,5780,,,1200,1200,1200,1500,,,,,,,,,6376,6376,6376,7792,5896,5432,5432,5196,2258,2547,2126,1705
107549,2790,1030,93,2790,1030,93,5790,1030,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,844,3004,2160,844,3004,2232,844,3076,2790,930,3720,,,2160,844,3004,2160,844,3004,2232,844,3076,2790,930,3720,,,4512,844,5356,4512,844,5356,4632,844,5476,5790,933,6723,,,1100,1100,1100,1100,5700,5700,5700,5700,5540,5540,5540,5540,6315,6315,6315,6315,5540,5540,5540,5540,4300,4300,4300,4300
107558,24950,1000,1046,24950,1000,1046,24950,1000,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24950,0,24950,24950,1000,25950,24950,0,24950,24950,1000,25950,,,24950,0,24950,24950,1000,25950,24950,0,24950,24950,1000,25950,,,24950,0,24950,24950,1000,25950,24950,0,24950,24950,1000,25950,,,1000,0,1000,,7600,7800,8000,8358,2400,2400,2400,2400,7600,7800,8000,8358,2400,2400,2400,2400,2400,2400,2400,2400
107585,2328,1008,97,2568,1008,107,3120,1008,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,1008,3216,2208,1008,3216,2208,1008,3216,2328,1008,3336,,,2448,1008,3456,2448,1008,3456,2448,1008,3456,2568,1008,3576,,,3120,1008,4128,3120,1008,4128,3120,1008,4128,3120,1008,4128,,,1500,428,1397,3204,,,,,,,,,8531,8531,8858,8858,5085,7874,8177,8177,5085,5906,6133,6133
107600,11804,1210,495,11804,1210,495,11804,1210,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11804,1210,13014,11804,1210,13014,11804,1210,13014,11804,1210,13014,,,11804,1210,13014,11804,1210,13014,11804,1210,13014,11804,1210,13014,,,11804,1210,13014,11804,1210,13014,11804,1210,13014,11804,1210,13014,,,1200,1200,1200,1200,8250,8250,8250,8250,3641,3700,3748,3748,12134,12328,12488,12488,4879,4958,5022,5022,4879,4958,5022,5022
107619,2250,860,75,2640,860,88,4200,860,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,830,3020,2190,830,3020,2190,830,3020,2250,860,3110,,,2580,830,3410,2580,830,3410,2580,830,3410,2640,860,3500,,,4080,830,4910,4080,830,4910,4080,830,4910,4200,860,5060,,,1200,1200,1350,1350,,,,,,,,,5400,5400,5400,5400,5700,5700,6240,6740,5250,5250,5700,6200
107637,3000,1200,100,3000,1200,100,6000,1200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880,975,3855,2880,975,3855,2880,975,3855,3000,1200,4200,,,2880,975,3855,2880,975,3855,2880,975,3855,3000,1200,4200,,,5760,975,6735,5760,975,6735,5760,975,6735,6000,1200,7200,,,1320,1320,1320,1800,,,,,,,,,5796,5796,5796,6400,4737,4737,4737,6200,3936,3936,3936,5400
107664,4140,1680,138,4140,1680,138,5370,1680,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020,1650,5670,4020,1650,5670,4140,1680,5820,4140,1680,5820,,,4020,1650,5670,4020,1650,5670,4140,1680,5820,4140,1680,5820,,,5250,1650,6900,5250,1650,6900,5370,1680,7050,5370,1680,7050,,,772,772,686,686,,,,,,,,,8532,8532,9192,9192,7876,8148,8384,8384,7876,8148,8384,8384
107725,2220,1030,74,2550,1030,85,3630,1030,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,940,2980,2040,940,2980,2040,1030,3070,2220,1030,3250,,,2310,940,3250,2310,940,3250,2310,1030,3340,2550,1030,3580,,,3360,940,4300,3360,940,4300,3360,1030,4390,3630,1030,4660,,,1136,1136,1152,1326,,,,,,,,,7921,7921,8206,8904,6545,6545,7784,8446,4566,4566,4739,5141
107743,2040,1344,85,2376,1344,99,2616,1344,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1080,3072,1992,1080,3072,1992,1248,3240,2040,1344,3384,,,2328,1080,3408,2328,1080,3408,2328,1248,3576,2376,1344,3720,,,2568,1080,3648,2568,1080,3648,2568,1248,3816,2616,1344,3960,,,750,750,840,930,5000,8200,8550,8950,5904,2556,2556,4041,6966,6966,6966,6966,7056,4923,4923,6930,5904,4140,4140,5769
107840,4800,1446,200,4800,1446,200,4800,1446,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,1396,5596,4200,1396,5596,4200,1396,5596,4800,1446,6246,,,4200,1396,5596,4200,1396,5596,4200,1396,5596,4800,1446,6246,,,4200,1396,5596,4200,1396,5596,4200,1396,5596,4800,1446,6246,,,500,500,500,650,,,,,,,,,9173,9176,9176,9144,5977,5968,5968,6579,4178,3664,3664,3708
107877,17980,1470,745,17980,1470,745,17980,1470,745,,,430,,,430,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16668,1390,18058,17100,1400,18500,17100,1470,18570,17980,1470,19450,,,16668,1390,18058,17100,1400,18500,17100,1470,18570,17980,1470,19450,,,16668,1390,18058,17100,1400,18500,17100,1470,18570,17980,1470,19450,,,1250,1250,1250,1250,8296,8540,8550,8980,3110,3730,3020,3110,7700,7700,7850,7700,3730,3730,3800,3930,3730,3730,3800,3930
107974,2016,996,84,2328,996,97,4128,996,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,684,2700,2016,732,2748,2016,765,2781,2016,996,3012,,,2328,684,3012,2328,732,3060,2328,765,3093,2328,996,3324,,,4128,684,4812,4128,732,4860,4128,765,4893,4128,996,5124,,,1635,1635,1646,1635,,,,,,,,,7816,7941,8044,7941,7276,7085,6875,7085,5264,5123,4983,5123
