UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
177083,0,0,,,,,0,0,,0,0,,,,,0,0,
177092,,,,11,123233,11203,11,123233,11203,,,,0,0,,0,0,
177117,5,27426,5485,,,,5,27426,5485,0,0,,,,,0,0,
177126,,,,8,74449,9306,8,74449,9306,,,,0,0,,0,0,
177135,45,185962,4132,,,,45,185962,4132,5,7574,1515,,,,5,7574,1515
177144,12,255332,21278,0,0,,12,255332,21278,0,0,,0,0,,0,0,
177214,16,232651,14541,24,144088,6004,40,376739,9418,1,4500,4500,11,25500,2318,12,30000,2500
177250,36,92350,2565,,,,36,92350,2565,6,9804,1634,,,,6,9804,1634
177278,,,,5,41771,8354,5,41771,8354,,,,0,0,,0,0,
177302,94,1002555,10665,,,,94,1002555,10665,0,0,,,,,0,0,
177339,19,345091,18163,10,67146,6715,29,412237,14215,1,4000,4000,2,3000,1500,3,7000,2333
177418,6,48130,8022,5,17926,3585,11,66056,6005,0,0,,0,0,,0,0,
177436,0,0,,,,,0,0,,0,0,,,,,0,0,
177472,199,621632,3124,,,,199,621632,3124,75,113896,1519,,,,75,113896,1519
177542,10,215246,21525,0,0,,10,215246,21525,0,0,,0,0,,0,0,
177551,8,48464,6058,,,,8,48464,6058,0,0,,,,,0,0,
177588,0,0,,,,,0,0,,0,0,,,,,0,0,
177603,0,0,,,,,0,0,,0,0,,,,,0,0,
177676,55,166629,3030,,,,55,166629,3030,4,13210,3303,,,,4,13210,3303
177685,1,8725,8725,,,,1,8725,8725,0,0,,,,,0,0,
177719,27,526981,19518,0,0,,27,526981,19518,0,0,,0,0,,0,0,
177746,13,238836,18372,,,,13,238836,18372,0,0,,,,,0,0,
177834,,,,45,744191,16538,45,744191,16538,,,,0,0,,0,0,
177931,0,0,,,,,0,0,,0,0,,,,,0,0,
177940,59,326308,5531,5,24279,4856,64,350587,5478,13,36580,2814,1,1500,1500,14,38080,2720
177968,150,1657075,11047,38,271909,7156,188,1928984,10261,0,0,,1,3855,3855,1,3855,3855
177977,35,260120,7432,,,,35,260120,7432,0,0,,,,,0,0,
177986,15,62096,4140,31,381465,12305,46,443561,9643,31,83675,2699,4,7750,1938,35,91425,2612
177995,203,547137,2695,,,,203,547137,2695,0,0,,,,,0,0,
178059,263,2602440,9895,115,1384839,12042,378,3987279,10548,50,111750,2235,22,56700,2577,72,168450,2340
178077,1,17775,17775,,,,1,17775,17775,0,0,,,,,0,0,
178183,9,104974,11664,,,,9,104974,11664,0,0,,,,,0,0,
178208,19,133533,7028,44,122266,2779,63,255799,4060,5,4500,900,5,3750,750,10,8250,825
178217,38,104284,2744,,,,38,104284,2744,2,4524,2262,,,,2,4524,2262
178244,36,414249,11507,5,25944,5189,41,440193,10736,5,19004,3801,0,0,,5,19004,3801
178341,66,320289,4853,1,6000,6000,67,326289,4870,33,95825,2904,2,5350,2675,35,101175,2891
178369,18,299397,16633,1,5940,5940,19,305337,16070,0,0,,0,0,,0,0,
178387,59,339870,5761,2,12629,6315,61,352499,5779,6,23475,3913,2,4250,2125,8,27725,3466
178396,267,2667843,9992,81,925022,11420,348,3592865,10324,90,316232,3514,40,70581,1765,130,386813,2975
178402,153,873018,5706,51,442894,8684,204,1315912,6451,34,114790,3376,2,7250,3625,36,122040,3390
178411,107,1204863,11260,57,414802,7277,164,1619665,9876,29,121850,4202,198,709981,3586,227,831831,3664
178420,154,1294436,8405,22,167691,7622,176,1462127,8308,18,35500,1972,1,250,250,19,35750,1882
178448,38,132005,3474,,,,38,132005,3474,7,14843,2120,,,,7,14843,2120
178518,,,,2,6349,3175,2,6349,3175,,,,2,9000,4500,2,9000,4500
178527,1,5559,5559,,,,1,5559,5559,0,0,,,,,0,0,
178615,19,140055,7371,1,1145,1145,20,141200,7060,15,64500,4300,0,0,,15,64500,4300
178624,57,433394,7603,25,73655,2946,82,507049,6184,0,0,,7,24750,3536,7,24750,3536
178679,7,49042,7006,0,0,,7,49042,7006,0,0,,0,0,,0,0,
178697,6,11260,1877,,,,6,11260,1877,0,0,,,,,0,0,
178721,1564,8075869,5164,319,1523160,4775,1883,9599029,5098,3696,8308793,2248,186,376053,2022,3882,8684846,2237
178767,6,67928,11321,,,,6,67928,11321,0,0,,,,,0,0,
178828,2,16208,8104,,,,2,16208,8104,0,0,,,,,0,0,
178891,141,1583361,11230,,,,141,1583361,11230,0,0,,,,,0,0,
178989,0,0,,2,8450,4225,2,8450,4225,0,0,,0,0,,0,0,
179043,17,144157,8480,11,153866,13988,28,298023,10644,2,7750,3875,2,2875,1438,4,10625,2656
179159,170,2076489,12215,65,933166,14356,235,3009655,12807,26,54250,2087,6,13250,2208,32,67500,2109
179195,1,2312,2312,,,,1,2312,2312,0,0,,,,,0,0,
179265,3,75084,25028,5,119226,23845,8,194310,24289,0,0,,0,0,,0,0,
179308,147,278136,1892,,,,147,278136,1892,63,107308,1703,,,,63,107308,1703
179317,,,,0,0,,0,0,,,,,1,2500,2500,1,2500,2500
179326,41,526647,12845,3,9057,3019,44,535704,12175,0,0,,0,0,,0,0,
179344,17,45963,2704,,,,17,45963,2704,1,1494,1494,,,,1,1494,1494
179511,1,6540,6540,,,,1,6540,6540,0,0,,,,,0,0,
179539,61,244555,4009,,,,61,244555,4009,173,273347,1580,,,,173,273347,1580
179548,4,48385,12096,3,42310,14103,7,90695,12956,0,0,,0,0,,0,0,
179557,93,590115,6345,6,35020,5837,99,625135,6314,73,268154,3673,3,3813,1271,76,271967,3579
179566,192,1248179,6501,48,293459,6114,240,1541638,6423,56,245298,4380,27,49518,1834,83,294816,3552
179645,21,85333,4063,,,,21,85333,4063,1,3500,3500,,,,1,3500,3500
179715,6,26242,4374,,,,6,26242,4374,2,3456,1728,,,,2,3456,1728
179812,,,,7,204540,29220,7,204540,29220,,,,0,0,,0,0,
179867,33,1163422,35255,82,1836309,22394,115,2999731,26085,0,0,,2,1500,750,2,1500,750
179894,137,1630422,11901,1099,5473501,4980,1236,7103923,5748,64,144250,2254,198,564746,2852,262,708996,2706
179946,12,132762,11064,,,,12,132762,11064,6,21750,3625,,,,6,21750,3625
179955,15,169730,11315,1,10620,10620,16,180350,11272,0,0,,0,0,,0,0,
179964,9,133070,14786,3,17725,5908,12,150795,12566,12,47750,3979,2,7750,3875,14,55500,3964
179991,0,0,,,,,0,0,,0,0,,,,,0,0,
180054,0,0,,,,,0,0,,0,0,,,,,0,0,
180063,1,12800,12800,,,,1,12800,12800,0,0,,,,,0,0,
180081,11,68240,6204,,,,11,68240,6204,0,0,,,,,0,0,
180090,2,29600,14800,,,,2,29600,14800,0,0,,,,,0,0,
180106,49,1272714,25974,2,43443,21722,51,1316157,25807,0,0,,0,0,,0,0,
180151,6,18520,3087,,,,6,18520,3087,0,0,,,,,0,0,
180160,0,0,,,,,0,0,,0,0,,,,,0,0,
180179,97,381817,3936,5,15059,3012,102,396876,3891,3,5685,1895,2,7384,3692,5,13069,2614
180197,56,187964,3357,,,,56,187964,3357,0,0,,,,,0,0,
180203,0,0,,,,,0,0,,0,0,,,,,0,0,
180212,0,0,,,,,0,0,,0,0,,,,,0,0,
180249,35,106479,3042,,,,35,106479,3042,4,5128,1282,,,,4,5128,1282
180258,30,481931,16064,3,53212,17737,33,535143,16216,7,13000,1857,1,2250,2250,8,15250,1906
180276,32,108213,3382,,,,32,108213,3382,0,0,,,,,0,0,
180328,0,0,,,,,0,0,,0,0,,,,,0,0,
180373,0,0,,,,,0,0,,0,0,,,,,0,0,
180416,29,177210,6111,6,24139,4023,35,201349,5753,0,0,,5,12250,2450,5,12250,2450
180461,396,2511307,6342,27,134932,4997,423,2646239,6256,4,10777,2694,2,6000,3000,6,16777,2796
180489,249,1606725,6453,31,241727,7798,280,1848452,6602,5,18876,3775,0,0,,5,18876,3775
180522,19,103975,5472,0,0,,19,103975,5472,0,0,,0,0,,0,0,
180595,30,593152,19772,0,0,,30,593152,19772,0,0,,0,0,,0,0,
180647,1,2867,2867,0,0,,1,2867,2867,0,0,,0,0,,0,0,
180692,23,105188,4573,,,,23,105188,4573,0,0,,,,,0,0,
180814,573,4175079,7286,211,1480339,7016,784,5655418,7214,445,884384,1987,98,188524,1924,543,1072908,1976
180832,25,294092,11764,5,48618,9724,30,342710,11424,0,0,,0,0,,0,0,
180878,13,197539,15195,1,26043,26043,14,223582,15970,1,2250,2250,0,0,,1,2250,2250
180902,55,73885,1343,,,,55,73885,1343,23,34747,1511,,,,23,34747,1511
180948,19,96681,5088,7,23316,3331,26,119997,4615,6,21452,3575,3,7500,2500,9,28952,3217
180957,0,0,,,,,0,0,,0,0,,,,,0,0,
180984,16,208818,13051,4,16165,4041,20,224983,11249,4,13375,3344,1,750,750,5,14125,2825
181002,79,1560271,19750,119,1763463,14819,198,3323734,16787,4,14869,3717,6,23118,3853,10,37987,3799
181020,41,1063130,25930,15,203176,13545,56,1266306,22613,4,15750,3938,0,0,,4,15750,3938
181127,8,62580,7823,0,0,,8,62580,7823,2,5500,2750,0,0,,2,5500,2750
181145,2,8551,4276,,,,2,8551,4276,0,0,,,,,0,0,
181190,0,0,,,,,0,0,,0,0,,,,,0,0,
181215,54,250929,4647,16,57108,3569,70,308037,4401,25,67837,2713,8,12750,1594,33,80587,2442
181297,30,429819,14327,10,111332,11133,40,541151,13529,0,0,,0,0,,0,0,
181303,269,407588,1515,,,,269,407588,1515,90,64845,721,,,,90,64845,721
181312,14,32478,2320,,,,14,32478,2320,0,0,,,,,0,0,
181330,22,277841,12629,4,21848,5462,26,299689,11527,0,0,,0,0,,0,0,
181394,413,2728286,6606,33,200126,6064,446,2928412,6566,202,552302,2734,15,27012,1801,217,579314,2670
181419,1,2040,2040,,,,1,2040,2040,0,0,,,,,0,0,
181428,9,129640,14404,17,249999,14706,26,379639,14602,1,1750,1750,2,6750,3375,3,8500,2833
181446,20,301826,15091,0,0,,20,301826,15091,0,0,,0,0,,0,0,
181464,267,2197779,8231,49,319154,6513,316,2516933,7965,80,282686,3534,49,130612,2666,129,413298,3204
181491,18,47669,2648,,,,18,47669,2648,16,20443,1278,,,,16,20443,1278
181534,13,42824,3294,0,0,,13,42824,3294,21,42824,2039,0,0,,21,42824,2039
181543,0,0,,,,,0,0,,0,0,,,,,0,0,
181604,5,86870,17374,7,100141,14306,12,187011,15584,0,0,,0,0,,0,0,
181640,100,215878,2159,,,,100,215878,2159,26,37945,1459,,,,26,37945,1459
181738,3,42202,14067,1,15470,15470,4,57672,14418,1,250,250,0,0,,1,250,250
181765,3,12646,4215,,,,3,12646,4215,0,0,,,,,0,0,
181783,24,144257,6011,5,15383,3077,29,159640,5505,9,24536,2726,1,1918,1918,10,26454,2645
181817,15,32471,2165,,,,15,32471,2165,0,0,,,,,0,0,
181853,9,48367,5374,0,0,,9,48367,5374,1,4500,4500,1,3000,3000,2,7500,3750
181880,3,38575,12858,,,,3,38575,12858,0,0,,,,,0,0,
181941,47,472893,10062,,,,47,472893,10062,0,0,,,,,0,0,
182005,672,1329865,1979,,,,672,1329865,1979,223,216885,973,,,,223,216885,973
182148,20,282244,14112,,,,20,282244,14112,0,0,,,,,0,0,
182281,807,5236153,6488,108,1213440,11236,915,6449593,7049,88,181032,2057,5,6233,1247,93,187265,2014
182290,326,1907620,5852,59,452039,7662,385,2359659,6129,6,14525,2421,6,18861,3144,12,33386,2782
182306,35,125508,3586,,,,35,125508,3586,15,20471,1365,,,,15,20471,1365
182500,384,562477,1465,,,,384,562477,1465,0,0,,,,,0,0,
182564,61,126344,2071,,,,61,126344,2071,18,38123,2118,,,,18,38123,2118
182634,3,54746,18249,2,24870,12435,5,79616,15923,0,0,,0,0,,0,0,
182670,49,1683788,34363,39,1460994,37461,88,3144782,35736,0,0,,0,0,,0,0,
182704,0,0,,,,,0,0,,0,0,,,,,0,0,
182722,3,43995,14665,,,,3,43995,14665,0,0,,,,,0,0,
182795,9,97388,10821,10,173191,17319,19,270579,14241,0,0,,0,0,,0,0,
182829,,,,39,1204801,30892,39,1204801,30892,,,,0,0,,0,0,
182892,0,0,,,,,0,0,,0,0,,,,,0,0,
182917,0,0,,,,,0,0,,0,0,,,,,0,0,
182980,21,241756,11512,8,49002,6125,29,290758,10026,39,105547,2706,36,104626,2906,75,210173,2802
182999,0,0,,,,,0,0,,0,0,,,,,0,0,
183026,9293,42299663,4552,1898,10647349,5610,11191,52947012,4731,7716,15753408,2042,724,1611707,2226,8440,17365115,2057
183035,0,0,,,,,0,0,,0,0,,,,,0,0,
183044,179,2872157,16046,44,538271,12233,223,3410428,15293,22,77000,3500,10,23381,2338,32,100381,3137
183062,44,459220,10437,0,0,,44,459220,10437,0,0,,0,0,,0,0,
183071,30,398972,13299,11,97116,8829,41,496088,12100,10,30500,3050,0,0,,10,30500,3050
183080,41,437661,10675,12,113688,9474,53,551349,10403,14,36582,2613,0,0,,14,36582,2613
183099,99,260027,2627,,,,99,260027,2627,12,21930,1828,,,,12,21930,1828
183105,11,3032,276,,,,11,3032,276,0,0,,,,,0,0,
183114,7,41834,5976,,,,7,41834,5976,2,7525,3763,,,,2,7525,3763
183123,11,58551,5323,,,,11,58551,5323,2,5160,2580,,,,2,5160,2580
183132,73,215343,2950,,,,73,215343,2950,1,705,705,,,,1,705,705
183141,24,66450,2769,,,,24,66450,2769,0,0,,,,,0,0,
183150,52,203784,3919,,,,52,203784,3919,0,0,,,,,0,0,
183202,0,0,,,,,0,0,,0,0,,,,,0,0,
183211,11,172095,15645,13,171717,13209,24,343812,14326,1,4250,4250,0,0,,1,4250,4250
183239,14,336075,24005,0,0,,14,336075,24005,0,0,,0,0,,0,0,
183248,3,31021,10340,,,,3,31021,10340,0,0,,,,,0,0,
183257,86,478878,5568,8,31989,3999,94,510867,5435,166,440189,2652,12,16524,1377,178,456713,2566
183275,1,25200,25200,,,,1,25200,25200,0,0,,,,,0,0,
183488,6,62754,10459,,,,6,62754,10459,0,0,,,,,0,0,
183600,0,0,,,,,0,0,,0,0,,,,,0,0,
183655,64,517146,8080,,,,64,517146,8080,0,0,,,,,0,0,
183725,3,15822,5274,,,,3,15822,5274,0,0,,,,,0,0,
183743,98,487998,4980,,,,98,487998,4980,6,11989,1998,,,,6,11989,1998
183789,36,578859,16079,7,111739,15963,43,690598,16060,21,40850,1945,3,13010,4337,24,53860,2244
183804,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
183822,11,206668,18788,0,0,,11,206668,18788,0,0,,0,0,,0,0,
183859,91,330555,3632,,,,91,330555,3632,7,7974,1139,,,,7,7974,1139
183877,103,269046,2612,,,,103,269046,2612,89,34436,387,,,,89,34436,387
183910,1,11014,11014,1,12210,12210,2,23224,11612,0,0,,0,0,,0,0,
183938,79,216830,2745,,,,79,216830,2745,9,7852,872,,,,9,7852,872
183974,8,147265,18408,4,44800,11200,12,192065,16005,0,0,,0,0,,0,0,
183983,1,14226,14226,,,,1,14226,14226,0,0,,,,,0,0,
184056,16,168554,10535,,,,16,168554,10535,0,0,,,,,0,0,
184092,1,14270,14270,,,,1,14270,14270,0,0,,,,,0,0,
184180,0,0,,,,,0,0,,0,0,,,,,0,0,
184205,14,35840,2560,,,,14,35840,2560,0,0,,,,,0,0,
184348,3,79480,26493,7,28300,4043,10,107780,10778,0,0,,0,0,,0,0,
184427,42,603303,14364,,,,42,603303,14364,0,0,,,,,0,0,
184481,44,162932,3703,,,,44,162932,3703,0,0,,,,,0,0,
184506,1,11494,11494,,,,1,11494,11494,0,0,,,,,0,0,
184603,27,690922,25590,37,283818,7671,64,974740,15230,7,21225,3032,6,26000,4333,13,47225,3633
184612,18,267150,14842,2,12898,6449,20,280048,14002,0,0,,0,0,,0,0,
184694,13,493934,37995,6,65100,10850,19,559034,29423,0,0,,1,1000,1000,1,1000,1000
184746,8,163720,20465,,,,8,163720,20465,0,0,,,,,0,0,
184773,5,98324,19665,0,0,,5,98324,19665,0,0,,0,0,,0,0,
184782,297,1761740,5932,31,264057,8518,328,2025797,6176,4,6250,1563,0,0,,4,6250,1563
184791,50,170029,3401,,,,50,170029,3401,3,3901,1300,,,,3,3901,1300
184816,2,18326,9163,,,,2,18326,9163,0,0,,,,,0,0,
184959,9,99464,11052,,,,9,99464,11052,0,0,,,,,0,0,
184968,2,13253,6627,,,,2,13253,6627,0,0,,,,,0,0,
184995,47,178615,3800,,,,47,178615,3800,8,17196,2150,,,,8,17196,2150
185129,71,676680,9531,16,112605,7038,87,789285,9072,2,3750,1875,2,3000,1500,4,6750,1688
185174,3,65265,21755,,,,3,65265,21755,0,0,,,,,0,0,
185262,170,956244,5625,11,97007,8819,181,1053251,5819,8,24000,3000,2,4500,2250,10,28500,2850
185396,110,1327885,12072,,,,110,1327885,12072,0,0,,,,,0,0,
185466,14,152337,10881,,,,14,152337,10881,0,0,,,,,0,0,
185509,73,763741,10462,,,,73,763741,10462,0,0,,,,,0,0,
185536,79,170341,2156,,,,79,170341,2156,0,0,,,,,0,0,
185572,47,1308114,27832,9,127166,14130,56,1435280,25630,0,0,,0,0,,0,0,
185590,156,1627705,10434,27,294561,10910,183,1922266,10504,3,4034,1345,1,4500,4500,4,8534,2134
185679,0,0,,,,,0,0,,0,0,,,,,0,0,
185721,17,224196,13188,,,,17,224196,13188,0,0,,,,,0,0,
185758,,,,4,25333,6333,4,25333,6333,,,,0,0,,0,0,
185767,0,0,,,,,0,0,,0,0,,,,,0,0,
185828,91,530229,5827,26,204677,7872,117,734906,6281,8,17750,2219,6,16488,2748,14,34238,2446
185873,49,102100,2084,,,,49,102100,2084,14,17828,1273,,,,14,17828,1273
185970,0,0,,,,,0,0,,0,0,,,,,0,0,
186016,0,0,,,,,0,0,,0,0,,,,,0,0,
186034,48,106681,2223,,,,48,106681,2223,0,0,,,,,0,0,
186052,39,553200,14185,,,,39,553200,14185,0,0,,,,,0,0,
186122,,,,4,79930,19983,4,79930,19983,,,,1,4500,4500,1,4500,4500
186131,9,243556,27062,0,0,,9,243556,27062,0,0,,0,0,,0,0,
186186,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
186201,28,314604,11236,2,28806,14403,30,343410,11447,0,0,,0,0,,0,0,
186274,0,0,,,,,0,0,,0,0,,,,,0,0,
186283,34,917504,26985,5,133165,26633,39,1050669,26940,0,0,,0,0,,0,0,
186371,162,1076073,6642,68,756805,11129,230,1832878,7969,10,16000,1600,0,0,,10,16000,1600
186380,332,2292194,6904,117,783133,6693,449,3075327,6849,0,0,,5,6750,1350,5,6750,1350
186399,170,1113763,6552,73,741931,10163,243,1855694,7637,0,0,,0,0,,0,0,
186405,1,6762,6762,,,,1,6762,6762,0,0,,,,,0,0,
186423,0,0,,,,,0,0,,0,0,,,,,0,0,
186432,14,164566,11755,2,55232,27616,16,219798,13737,0,0,,0,0,,0,0,
186469,9,31596,3511,,,,9,31596,3511,0,0,,,,,0,0,
186584,47,1031797,21953,16,240942,15059,63,1272739,20202,0,0,,0,0,,0,0,
186593,1,17442,17442,,,,1,17442,17442,0,0,,,,,0,0,
186618,3,59119,19706,1,6331,6331,4,65450,16363,0,0,,0,0,,0,0,
186645,27,104368,3865,,,,27,104368,3865,2,5750,2875,,,,2,5750,2875
186867,22,581530,26433,24,379068,15795,46,960598,20883,0,0,,0,0,,0,0,
186876,117,1076435,9200,8,99277,12410,125,1175712,9406,0,0,,0,0,,0,0,
186900,0,0,,,,,0,0,,0,0,,,,,0,0,
187000,17,250065,14710,,,,17,250065,14710,0,0,,,,,0,0,
187046,846,3678219,4348,118,814496,6903,964,4492715,4660,2067,4034124,1952,41,93825,2288,2108,4127949,1958
187134,47,541869,11529,2,38799,19400,49,580668,11850,0,0,,0,0,,0,0,
187198,78,402944,5166,,,,78,402944,5166,1,410,410,,,,1,410,410
187444,65,609452,9376,15,113848,7590,80,723300,9041,3,8750,2917,1,750,750,4,9500,2375
187505,16,153561,9598,,,,16,153561,9598,0,0,,,,,0,0,
187532,267,330591,1238,,,,267,330591,1238,65,51779,797,,,,65,51779,797
187596,1,463,463,0,0,,1,463,463,0,0,,0,0,,0,0,
187620,75,83812,1117,,,,75,83812,1117,45,47743,1061,,,,45,47743,1061
187639,23,32716,1422,,,,23,32716,1422,91,24798,273,,,,91,24798,273
187648,82,377729,4606,19,47696,2510,101,425425,4212,79,185898,2353,16,20858,1304,95,206756,2176
187666,18,47180,2621,,,,18,47180,2621,0,0,,,,,0,0,
187745,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
187897,15,71170,4745,17,87146,5126,32,158316,4947,2,6876,3438,5,13338,2668,7,20214,2888
187903,0,0,,,,,0,0,,0,0,,,,,0,0,
187912,3,15796,5265,,,,3,15796,5265,0,0,,,,,0,0,
187958,8,7524,941,,,,8,7524,941,0,0,,,,,0,0,
187967,11,47109,4283,1,4509,4509,12,51618,4302,0,0,,0,0,,0,0,
187976,3,2461,820,,,,3,2461,820,0,0,,,,,0,0,
187985,32,12200,381,0,0,,32,12200,381,80,237448,2968,117,479698,4100,197,717146,3640
187994,26,38416,1478,,,,26,38416,1478,35,25733,735,,,,35,25733,735
188003,8,8476,1060,,,,8,8476,1060,5,1481,296,,,,5,1481,296
188021,0,0,,,,,0,0,,1,273,273,,,,1,273,273
188030,240,1372079,5717,34,156269,4596,274,1528348,5578,170,466371,2743,40,123273,3082,210,589644,2808
188049,3,2810,937,,,,3,2810,937,2,2961,1481,,,,2,2961,1481
188058,72,55004,764,0,0,,72,55004,764,8,8801,1100,0,0,,8,8801,1100
188100,86,162363,1888,,,,86,162363,1888,42,33203,791,,,,42,33203,791
188137,0,0,,,,,0,0,,0,0,,,,,0,0,
188182,4,45254,11314,17,125013,7354,21,170267,8108,0,0,,0,0,,0,0,
188207,,,,3,54659,18220,3,54659,18220,,,,0,0,,0,0,
188216,1,7000,7000,,,,1,7000,7000,0,0,,,,,0,0,
188225,2,1716,858,,,,2,1716,858,0,0,,,,,0,0,
188261,0,0,,,,,0,0,,0,0,,,,,0,0,
188289,0,0,,,,,0,0,,0,0,,,,,0,0,
188304,20,117035,5852,24,193647,8069,44,310682,7061,6,12349,2058,6,11458,1910,12,23807,1984
188340,76,796526,10481,0,0,,76,796526,10481,3,10605,3535,0,0,,3,10605,3535
188429,43,811607,18875,17,302310,17783,60,1113917,18565,0,0,,0,0,,0,0,
188438,33,137188,4157,,,,33,137188,4157,5,16838,3368,,,,5,16838,3368
188517,2,35705,17853,,,,2,35705,17853,0,0,,,,,0,0,
188526,11,256479,23316,4,89337,22334,15,345816,23054,0,0,,0,0,,0,0,
188535,,,,11,211272,19207,11,211272,19207,,,,0,0,,0,0,
188580,,,,3,49361,16454,3,49361,16454,,,,0,0,,0,0,
188641,13,284378,21875,1,13114,13114,14,297492,21249,0,0,,0,0,,0,0,
188650,3,39442,13147,,,,3,39442,13147,0,0,,,,,0,0,
188669,0,0,,,,,0,0,,0,0,,,,,0,0,
188678,0,0,,,,,0,0,,0,0,,,,,0,0,
188687,15,109156,7277,,,,15,109156,7277,1,1750,1750,,,,1,1750,1750
188696,0,0,,,,,0,0,,0,0,,,,,0,0,
188854,27,740024,27408,0,0,,27,740024,27408,0,0,,0,0,,0,0,
188890,158,1227636,7770,,,,158,1227636,7770,0,0,,,,,0,0,
188915,0,0,,,,,0,0,,0,0,,,,,0,0,
188942,0,0,,,,,0,0,,0,0,,,,,0,0,
189015,,,,2,29725,14863,2,29725,14863,,,,0,0,,0,0,
189088,1,30530,30530,0,0,,1,30530,30530,0,0,,0,0,,0,0,
189097,14,346371,24741,,,,14,346371,24741,0,0,,,,,0,0,
189219,6,73600,12267,,,,6,73600,12267,0,0,,,,,0,0,
189228,147,2469070,16796,0,0,,147,2469070,16796,25,36795,1472,0,0,,25,36795,1472
189255,0,0,,,,,0,0,,0,0,,,,,0,0,
189273,0,0,,,,,0,0,,0,0,,,,,0,0,
189282,0,0,,,,,0,0,,0,0,,,,,0,0,
189404,0,0,,,,,0,0,,0,0,,,,,0,0,
189413,4,27500,6875,0,0,,4,27500,6875,0,0,,0,0,,0,0,
189468,0,0,,,,,0,0,,0,0,,,,,0,0,
189477,0,0,,,,,0,0,,0,0,,,,,0,0,
189501,,,,5,148421,29684,5,148421,29684,,,,0,0,,0,0,
189547,0,0,,,,,0,0,,0,0,,,,,0,0,
189565,12,196839,16403,,,,12,196839,16403,0,0,,,,,0,0,
189583,7,90620,12946,,,,7,90620,12946,0,0,,,,,0,0,
189592,5,87499,17500,,,,5,87499,17500,0,0,,,,,0,0,
189705,20,290973,14549,14,149460,10676,34,440433,12954,1,4500,4500,1,2250,2250,2,6750,3375
189714,0,0,,,,,0,0,,0,0,,,,,0,0,
189811,6,74860,12477,,,,6,74860,12477,0,0,,,,,0,0,
189839,29,97355,3357,,,,29,97355,3357,0,0,,,,,0,0,
189848,9,198085,22009,1,15782,15782,10,213867,21387,0,0,,0,0,,0,0,
189857,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
189990,0,0,,,,,0,0,,0,0,,,,,0,0,
190008,0,0,,,,,0,0,,0,0,,,,,0,0,
190044,23,660761,28729,12,159674,13306,35,820435,23441,0,0,,0,0,,0,0,
190053,12,46601,3883,,,,12,46601,3883,1,1778,1778,,,,1,1778,1778
190071,0,0,,,,,0,0,,0,0,,,,,0,0,
190099,14,540766,38626,0,0,,14,540766,38626,0,0,,0,0,,0,0,
190114,18,386083,21449,0,0,,18,386083,21449,0,0,,0,0,,0,0,
190150,228,5758932,25258,204,4443358,21781,432,10202290,23616,2,8750,4375,5,14875,2975,7,23625,3375
190169,8,34464,4308,,,,8,34464,4308,0,0,,,,,0,0,
190239,2,24827,12414,,,,2,24827,12414,0,0,,,,,0,0,
190318,3,32311,10770,,,,3,32311,10770,0,0,,,,,0,0,
190372,1,6039,6039,0,0,,1,6039,6039,0,0,,0,0,,0,0,
190415,118,4038017,34220,108,2750697,25469,226,6788714,30039,0,0,,0,0,,0,0,
190424,,,,1,26042,26042,1,26042,26042,,,,0,0,,0,0,
190442,0,0,,,,,0,0,,0,0,,,,,0,0,
190451,2,15407,7704,,,,2,15407,7704,0,0,,,,,0,0,
190503,216,5007995,23185,5,99966,19993,221,5107961,23113,0,0,,0,0,,0,0,
190512,82,459281,5601,32,274447,8576,114,733728,6436,15,67500,4500,2,9000,4500,17,76500,4500
190521,248,847582,3418,,,,248,847582,3418,1,2150,2150,,,,1,2150,2150
190530,97,381367,3932,,,,97,381367,3932,0,0,,,,,0,0,
190549,86,504890,5871,15,210388,14026,101,715278,7082,6,18462,3077,0,0,,6,18462,3077
190558,156,415224,2662,6,28377,4730,162,443601,2738,25,34589,1384,0,0,,25,34589,1384
190567,52,253290,4871,7,27271,3896,59,280561,4755,1,500,500,0,0,,1,500,500
190576,16,76135,4758,14,75699,5407,30,151834,5061,13,24896,1915,6,11604,1934,19,36500,1921
190585,30,95241,3175,,,,30,95241,3175,0,0,,,,,0,0,
190594,76,428361,5636,6,55647,9275,82,484008,5903,0,0,,0,0,,0,0,
190600,266,1413025,5312,69,448463,6499,335,1861488,5557,67,196002,2925,38,59630,1569,105,255632,2435
190619,101,410334,4063,,,,101,410334,4063,7,18423,2632,,,,7,18423,2632
190628,156,338035,2167,,,,156,338035,2167,5,11120,2224,,,,5,11120,2224
190637,87,468280,5383,8,45783,5723,95,514063,5411,1,1500,1500,0,0,,1,1500,1500
190646,24,121274,5053,,,,24,121274,5053,4,18000,4500,,,,4,18000,4500
190655,103,502682,4880,,,,103,502682,4880,37,108960,2945,,,,37,108960,2945
190664,92,420511,4571,12,73499,6125,104,494010,4750,5,13611,2722,0,0,,5,13611,2722
