UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
101709,36770147,76626202,16409843,93036045,129806192,35509193,1086540,23656994,24743534,48096233,83394175,131490408,156233942,24979557,27704225,7436420,2251667,-53290426,-15898114,1357870,20374562,99696793,28719990,61303,150210518,73584316,0,0,80605875,77605422,3000453,-18898567,0,-15898114,21566872,12806873,5396294,0,0,0,8358381,0,0,0,2257767,50386187,0,22863165,0,4659084,0,0,0,25844,1151739,28699832,79086019,0,1519856,0,0,1519856,80605875,29380219,14812973,9774,0,678079,313227,7084479,3225304,13016544,5918235,17070582,2882302,1888574,5529322,419574,0,0,0,0,2947849,0,77605422,27571615,12955605,7179421,3888008,1871740,24139033,1,2227000,51038000,1262000,10441000,1,-354749,32012147,23717557,25068193,4659084,347520,90764,0,1826030,11508839,18432237,16236218,307445,16543663,1888574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16543663,16236218,307445,1,24840444,31054586,6214142,681399,0,0,5532743,2885179,85203340,11839088,110674369,57549778,49182773,85203340
101736,28886198,24366899,1665553,26032452,54918650,10316534,404065,4585464,4989529,2901801,35375049,38276850,43266379,8278747,21996586,746382,0,-9052910,13690058,935553,1528788,42962499,14892445,0,60319285,35056131,0,0,40676407,36701113,3975294,9712083,2681,13690058,5274376,5951015,1853522,36920,36920,0,255772,,161900,,271752,13805257,0,14408319,7368,12124108,0,7368,20000,101253,202734,26871150,40676407,0,0,0,0,0,40676407,11585997,7899142,0,0,1819525,992514,2208423,953197,4309517,2566749,6610616,1710573,6800583,180303,45480,,,,,3186149,0,36701113,14167655,4389616,5588754,2827228,105577,9622283,1,1660825,23668000,1068000,5961975,1,268389,9999772,7210747,4354559,5165205,3734352,235789,0,0,2085503,11220849,4420266,0,4420266,6800583,3680401,3680401,0,739824,739824,0,0,0,0,0,0,0,0,0,0,41,41,0,1,759027,766326,7299,0,14656,7292,-14649,4146214,40676407,3977975,13690058,3975294,2556857,36701113
101879,80231839,186366451,38699393,225065844,305297683,60780589,3287645,37086041,40373686,124508419,135346209,259854628,300228314,33095622,62353600,36534328,4817170,-70950762,32754336,4250729,19126169,215462126,28161844,20941995,287942863,101576412,0,0,147411066,135618359,11792707,20961629,0,32754336,51763758,22902538,2815764,171668,171668,0,15773484,0,0,0,4479563,97906775,0,38402296,0,9188408,0,0,0,1717108,0,49307812,147214587,0,0,196479,0,196479,147411066,56693717,35200179,384779,142204,6340771,2266870,6712311,3379002,14456036,6805633,14160426,7963525,11013204,14506510,3186216,0,0,0,0,11350605,0,135618359,58943629,23246810,4818869,5645635,3629206,39334210,1,10320000,87456000,1557865,22690922,2,,,,,9188408,168823,122034,0,0,26948731,36427996,25285885,128907,25414792,11013204,9188408,9188408,0,168823,168823,0,122034,122034,0,0,0,0,0,0,0,15935527,15806620,128907,1,39458675,50431808,10973133,4297591,8221201,-1545659,0,11596228,147411066,11792707,32754336,63586862,127796064,135616359
101897,14994050,23923581,3480902,27404483,42398533,6985587,425118,3303534,3728652,9069873,23584716,32654589,36383241,4705578,14281589,4181,0,-5990469,8295301,388083,1625951,32986263,6302466,147001,41449764,17526182,0,0,30775499,27010608,3764891,4568244,-37834,8295301,4477786,956593,2196078,35000,0,35000,448518,,210,,8748,8122933,0,10614535,0,11508668,0,0,67869,107087,354407,22652566,30775499,0,0,0,0,0,30775499,9468887,6287845,0,0,0,0,1554532,1012224,4031816,1281899,4616720,1802176,3254618,899266,116539,,,,,3184769,0,27010608,10500683,3598866,1860340,1097678,369145,9583896,1,1160752,16962000,553000,4268752,1,-218477,6103844,4152578,2716835,4678864,233544,2196078,0,0,160071,7268557,3589381,424558,4013939,3254618,2987529,2562971,424558,118250,118250,0,908160,908160,0,0,0,0,0,0,0,0,0,0,1,4181,4180,-1,0,0,0,-1,3764891,30775498,3727056,8295300,14799546,9494990,27010608
101994,4205355,3972460,500000,4472460,8677815,2671516,235000,604644,839644,240000,8742884,8982884,9822528,2057707,3497460,0,0,-4028364,-530904,8000,907026,4471130,2852748,25900,8264804,5607431,46125,5125,9049419,7476186,1573233,-2104136,-1,-530904,528161,497559,325556,5500,5500,0,83891,,12,,44082,1484761,0,5211003,0,2328769,0,0,17134,7752,0,7564658,9049419,0,0,0,0,0,9049419,2797522,1821347,0,0,0,0,420142,224620,722596,522674,1661025,834046,886174,114752,24489,,,,,873975,0,7476186,3427176,935951,501763,347053,17489,2246754,1,409137,6168827,296466,1516173,1,126351,2324149,1761241,1155343,688580,578573,97159,0,0,714395,2078707,1143928,48605,1192533,886174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192533,1143928,48605,2,,,,,,,,1573783,9049419,1573233,-530903,4705355,493233,7476186
102030,31191400,45669871,307414,45977285,77168685,8951064,457000,6738810,7195810,19140000,33206841,52346841,59542651,9887082,26072871,2736917,151880,-12271652,16690016,1597090,4141160,49138376,12488017,18768570,86133213,40463342,0,0,42869384,36350275,6519109,4906901,5264006,16690016,3588339,3362450,1629150,33390,0,33390,71207,,84700,,369371,9138607,0,15199537,0,18446366,0,0,36045,48829,0,33730777,42869384,0,0,0,0,0,42869384,9433712,6520843,0,0,10329,0,2217586,973151,3323601,2222717,8010781,2472305,6082444,0,0,,,,,7271822,0,36350275,12189016,3103686,3703401,3069010,459481,13825681,1,1247589,22308000,2537000,5368997,1,1001,8884490,7350082,3582067,6028385,432361,1629150,0,1534341,1563364,11187601,5105157,0,5105157,6082444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105157,5105157,0,1,151679,151880,201,0,0,0,201,-26712259,42869384,6519109,16690016,31498814,21365565,36350275
102067,26298792,47314659,1810735,49125394,75424186,13709338,83213,5318059,5401272,49298,47507630,47556928,52958200,10832039,48992883,2500000,0,-26149598,25343285,1810736,3605052,69877933,20580071,2808096,98681888,49556493,0,0,57517445,56208578,1308867,24034418,0,25343285,6887154,3146697,1606269,762891,0,762891,0,,3041,,419670,12825722,0,20051502,0,24328872,0,0,65460,37744,207847,44691425,57517147,0,270,0,28,298,57517445,16540473,10819578,0,0,0,0,3292790,1813702,4874370,2852369,12844145,3671883,12261060,0,0,,,,,6395740,0,56208578,19157532,6205395,3717738,4379062,7991,22740860,1,3266482,33113167,999596,7590696,1,-668600,13024956,9832443,6118642,6824279,9535446,493389,0,676125,1762298,19291537,7030477,0,7030477,12261060,3868125,3868125,0,1377439,1377439,0,0,0,0,0,0,0,0,0,0,1784913,1784913,0,2,,,,,,,,1616881,57517147,1308867,68604109,19611225,0,56208578
102076,26746471,19502128,2366512,21868640,48615111,5924057,473792,4047282,4521074,14166316,18827229,32993545,37514619,4330665,8138629,424057,2224878,1906320,12693884,722706,2094631,27597401,6094615,5402228,41911581,22409454,0,0,24925961,27136835,-2210874,14904758,0,12693884,5218638,814503,608292,0,0,0,180563,,9385,,21753,6853134,0,9727754,0,8178146,0,0,0,166927,0,18072827,24925961,0,0,0,0,0,24925961,6048533,4025062,0,0,0,0,852589,496883,2462805,1322786,3663204,1331191,5127319,189504,0,,,,,8792881,0,27136835,7175922,2208231,2578697,5715680,444787,9013518,1,852053,13462507,361630,3211030,1,283244,4911397,3969035,2713027,3896283,2791612,336542,0,36456,2329748,9390641,4244402,18920,4263322,5127319,1765182,1746262,18920,0,0,0,2498140,2498140,0,0,0,0,0,0,0,0,0,0,1,2605005,2659199,54194,0,94014,-39820,0,-2210875,24925961,-2210875,19110888,2330376,14640108,27136835
102094,363476000,841811000,448536000,1290347000,1653823000,278540000,29775000,211263000,241038000,465924000,659860000,1125784000,1366822000,223231000,402125000,69527000,108116000,-237458000,342310000,101972000,0,975010000,349617000,76183000,1502782000,660971000,0,0,1156244000,1030212000,126032000,216278000,0,342310000,128040000,25652000,9127000,9810000,9810000,0,18507000,622678000,15556000,0,31325000,860695000,0,126481000,0,18611000,0,0,24488000,54294000,58226000,282100000,1142795000,0,5555000,7894000,0,13449000,1156244000,140229000,56238000,37644000,14830000,10844000,4104000,32749000,13156000,46552000,16816000,40519000,16441000,27270000,13402000,5438000,654950000,303142000,0,0,26053000,0,1030212000,430165000,110581000,37191000,54985000,11765000,385525000,1,18845000,315591000,36298000,63095000,1,7208000,260646000,178644000,204218000,17718000,25043000,41000,0,3387000,21691000,67880000,39392000,1218000,40610000,27270000,10600000,10282000,318000,14982000,14533000,449000,25000,24000,1000,0,0,0,2026000,1965000,61000,12977000,12588000,389000,1,470288000,548311000,78023000,8406000,99690000,15490000,-45563000,112583000,1142795000,126032000,342310000,69527000,495699000,1030212000
102313,9679850,19371226,1122816,20494042,30173892,7749870,256435,4044664,4301099,5102974,23759587,28862561,33163660,4786774,14221226,0,0,-14247898,-26672,474470,6588335,26013190,10282790,5656,43364441,23993216,0,0,27546081,28380347,-834266,708132,99462,-26672,3476275,2657498,956807,6243,6243,0,0,,0,,0,7096823,0,9701841,0,10605997,0,0,57843,15250,68327,20449258,27546081,0,0,0,0,0,27546081,7827269,5108029,0,0,0,0,2654224,1612378,1347430,903302,6318355,1887269,5318951,0,0,,,,,4914118,0,28380347,9510978,3736103,2129575,2227619,206239,10569833,1,1906379,17007000,358000,4520280,1,-98067,6203528,4428774,3229590,5574319,2410776,956807,0,0,0,8941902,3622951,0,3622951,5318951,2258522,2258522,0,976763,976763,0,387666,387666,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,-834266,27546081,-834266,-26672,10802666,5150000,28380346
102368,132288586,319539026,141600969,461139995,593428581,96648423,9022618,41601391,50624009,122502748,238177208,360679956,411303965,69135779,187901901,4750039,120000,16865320,209637260,17762280,56380675,375434978,56637221,2053988,508269142,188730116,0,0,312455838,263183520,49272318,160364942,0,209637260,120298670,45062010,13567834,490117,104681,385436,15911064,0,7343758,0,0,202673453,0,62566626,0,23830530,0,0,0,19373236,0,105770392,308443845,0,1017557,0,2994436,4011993,312455838,85531486,48652557,1492705,525953,23405750,11904802,18118062,6923307,39653340,18167202,40395451,11639630,41566507,8904913,1316127,0,0,0,0,4115306,0,263183520,99129578,35728530,18451032,14061160,4237818,91575402,1,2161072,159197000,10440000,33515570,1,-158876,76545312,58695779,63132853,23798900,15045084,509237,0,157077,28215093,67725391,24320953,1837931,26158884,41566507,11766110,11766110,0,703951,703951,0,235515,235515,0,0,0,0,721590,721590,0,12731718,10893787,1837931,1,152060888,192154272,40093384,2230279,40519545,-2656440,0,45225639,317057536,64967005,259647288,279211879,134630195,252063830
102429,21141284,50338965,0,50338965,71480249,11860187,420000,5235586,5655586,10357231,43945015,54302246,59957832,11459056,39561734,819347,0,-28457533,11923548,1254000,7215022,86125452,18332157,1249703,114176334,63837369,0,0,48944636,43642762,5301874,6611059,10615,11923548,4928566,7171694,3895638,1045563,121382,924181,165900,,63585,,3994493,21265439,0,18420833,125500,9075426,0,0,300,31118,15869,27669046,48934485,0,0,0,10151,10151,48944636,16505756,11458979,0,0,385674,230277,3077686,1125113,5888182,3337667,6764515,2451321,3379856,13795,520,,,,,7627298,982064,43642762,19585941,5440258,4475634,2671565,420430,11048934,1,2079996,30103501,2398809,6867797,1,662999,12175433,9060247,4992389,5524836,3550590,932007,121382,0,1307270,11436085,7890329,165900,8056229,3379856,3477840,3311940,165900,101215,101215,0,796733,796733,0,0,0,0,0,0,0,3680441,3680441,0,1,226601,327960,101359,0,0,0,101359,5291723,48934485,5301874,11923548,0,819347,43632611
102553,69137195,512159815,43099774,555259589,624396784,15254245,3029717,12013087,15042804,34313593,83579028,117892621,132935425,6388605,510783853,19954315,1278311,-31689480,500326999,30688742,22360625,944150145,80788123,4341662,1082329297,544064560,0,8925482,259363923,260339413,-975490,511249710,-9947221,500326999,63643628,20881699,12579241,9548242,1833304,7714938,5790829,0,1498242,0,4301342,118243223,0,105098179,870000,29839230,0,0,0,562000,1828971,138198380,256441603,1393024,1529296,0,0,2922320,259363923,103017350,59174495,20159384,8180099,24830848,12182573,27068827,14290104,25798786,12614484,35850484,14883880,16834437,10636966,2854407,0,0,0,0,-3857669,0,260339413,124180042,32653324,17600137,31328735,0,54577175,1,1945657,83579029,824196,7817415,1,-5975278,-6790767,5564409,6078875,9652188,5079346,317983,282823,309164,10675217,26316721,9189372,292912,9482284,16834437,3184045,3085689,98356,1675565,1623806,51759,104896,101655,3241,93297,90415,2882,101986,98836,3150,4322495,4188971,133524,1,60842848,94750814,33907966,16527632,19646541,-1639646,-626561,-4897506,259231617,21484235,670921657,110458260,35832797,264127224
102614,123132445,953748812,23879082,977627894,1100760339,24795907,8541751,23577885,32119636,258413498,129082380,387495878,419615514,9226993,698780320,41404419,827212,-44298212,696713739,2452551,132588143,1298584868,393414531,7326488,1834366581,889019903,0,18181173,396281826,392485553,3796273,718976374,-26058908,696713739,40611607,130280930,3437120,34064215,3952758,30111457,9911948,0,1793591,0,7733898,227833309,0,137913200,0,25176100,0,0,0,190749,1595917,164875966,392709275,2437933,1134618,0,0,3572551,396281826,83655491,43572216,163906024,60481610,29439916,12268704,33895395,14977932,23095007,10009682,38225431,13961034,9692065,13937606,1894322,0,0,0,0,-3361382,0,392485553,157165500,42121609,34984678,64559125,4667628,88987013,1,5058541,129082379,823350,11608650,1,-9214533,-11725658,8403643,8518581,5539441,3559537,212949,0,593475,6727726,16633128,5929560,1011503,6941063,9692065,2139504,1827720,311784,1374804,1174457,200347,82248,70262,11986,0,0,0,229218,195815,33403,3115289,2661306,453983,1,114179961,149101934,34921973,3807054,35970129,-3630533,-1224677,2584582,399216002,12055180,972302832,176664481,248494190,396613551
102632,24643861,66112201,9165658,75277859,99921720,3194716,561851,2015005,2576856,3038149,17348480,20386629,22963485,1239115,70664863,10045450,0,-1796477,78913836,5122313,13490927,139116676,11999290,2613901,172343107,106442774,0,7948082,47438583,42537949,4900634,79809281,-5796079,78913836,10526857,2294252,250015,1172775,40277,1132498,1309993,0,16872,0,561107,16131871,0,26493506,0,3991339,0,0,0,686513,135297,31306655,47438526,84,-27,0,0,57,47438583,18757436,10561177,1088791,552895,315639,189763,5754409,2818041,4611643,2371116,8566258,3538048,1368647,2605003,878848,0,0,0,0,-529877,0,42537949,20909888,5629387,4055710,5158284,0,6784680,1,581907,17348479,137944,1578163,1,-1188244,-1426439,1101171,1181019,1262061,350315,66828,0,133433,1195444,3008081,1513663,125771,1639434,1368647,644779,595314,49465,178973,165243,13730,34142,31523,2619,0,0,0,68170,62940,5230,713370,658643,54727,1,6773153,9107284,2334131,419772,2178807,-211332,-53116,4998665,47730202,1196886,103409172,20290340,3600000,42731537
102711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967039,195,3178261,0,0,0,,,1153020,,0,5298515,0,4361300,0,201857,0,0,750000,0,0,5313157,10611672,,,,1152290,1152290,11763962,4025068,2159493,0,0,178321,64355,503830,228740,1554511,408857,2104486,960052,327769,,,,,,,2408146,755974,11102131,4577471,2542119,2136888,0,0,1845653,2,,,,,2,,,,,201857,0,125911,0,0,67734,395502,67733,0,67733,327769,0,0,0,0,0,0,55854,55854,0,11879,11879,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
103529,98615771,10934374,420741549,431675923,530291694,2606706,232789,166333085,166565874,219028,22834378,23053406,189619280,1083030,11415212,98516353,134038308,98226217,342196090,660443,2351239,35211913,8770907,0,46994502,36925917,0,1526232,84394783,44455476,39939307,260773214,41483569,342196090,1788448,0,0,4715699,0,4715699,0,,0,,145420,6649567,0,16077436,0,1388648,0,0,0,56368060,3911072,77745216,84394783,0,0,0,0,0,84394783,0,0,0,0,3291842,489157,0,0,0,0,41505835,19477208,0,0,0,,,,,-342201,0,44455476,19966365,7065995,2629143,1418826,0,13375147,1,1247535,19141162,-97685,1460345,1,-1604830,-2911545,1180715,1113367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,222719653,273995511,51275858,632596,56511468,-7142316,1274110,-4673954,40780276,89175338,319771380,256596219,440000,45473999
104151,773109000,2686979000,1833137000,4520116000,5293225000,287025000,172197000,524895000,697092000,2133253000,1108750000,3242003000,3939095000,31140000,1107148000,175937000,91623000,235307000,1610015000,136573000,263014000,3654998000,701474000,376194000,5132253000,1916974000,12622000,0,3368337000,3120385000,247952000,1362063000,0,1610015000,1598180000,254141000,13099000,97135000,471000,96664000,124080000,0,93279000,0,40872000,2220786000,0,306346000,0,433049000,155797000,26236000,76335000,75808000,0,1073571000,3294357000,25840000,25838000,1348000,20954000,73980000,3368337000,1138394000,589227000,415074000,160879000,103936000,17054000,440586000,193889000,173501000,86245000,209137000,60033000,300202000,243342000,63911000,0,0,0,0,96213000,0,3120385000,1171238000,442888000,105823000,152440000,67838000,1180158000,1,30837000,715961000,469000,136017000,1,34573000,313786000,28453000,114300000,182424000,64582000,3233000,13000,49327000,551582000,851161000,536128000,14831000,550959000,300202000,114454000,111310000,3144000,6982000,6790000,192000,529000,514000,15000,0,0,0,12215000,11879000,336000,416779000,405635000,11144000,1,958682000,1256876000,298194000,92628000,254029000,-31009000,-17454000,303998000,3682649000,562958000,3232019000,1971862000,2539312000,3378651000
104160,72077202,72011782,1872466,73884248,145961450,8853752,4022907,6217322,10240229,62680994,41483877,104164871,114405100,587102,8304037,25126489,0,6392474,39823000,504690,22831918,118147380,14610842,1121520,157216350,83578358,0,0,77627413,71669847,5957566,33865434,0,39823000,5177837,0,0,0,0,0,918036,,0,,593485,6689358,0,5593798,38343553,24782840,604229,0,0,114359,1496468,70935247,77624605,0,2808,0,0,2808,77627413,29419192,16568684,0,0,1286165,841524,5144561,1647077,9506606,4269604,9186377,4883137,7525748,5788551,596330,,,,,3812647,0,71669847,28806356,9773324,5760407,4694705,1582522,21052533,1,3442214,40242575,547241,7443945,2,,,,,11421507,1482685,51776,221818,1906,1251007,14430699,6552597,352354,6904951,7525748,5465081,5186203,278878,709451,673248,36203,24774,23510,1264,106138,100722,5416,0,0,0,599507,568914,30593,1,3704793,4689298,984505,373494,854758,-238949,-4798,6835651,79582189,6838459,47588973,33295070,62680994,72746538
104179,569821000,2004379000,1719517000,3723896000,4293717000,261899000,86677000,302582000,389259000,1696664000,1125907000,2822571000,3211830000,295824000,888422000,239189000,189845000,-269494000,1047962000,127988000,310244000,3195901000,958000000,281036000,4873169000,2462624000,2858000,0,2276407000,2220898000,55509000,992453000,0,1047962000,634092000,373496000,16911000,178527000,3793000,174734000,110226000,0,59372000,0,11213000,1383837000,0,290311000,1083000,218206000,6961000,14837000,80582000,83281000,130900000,826161000,2209998000,25205000,17078000,3299000,20827000,66409000,2276407000,576920000,333426000,536090000,256470000,102978000,48852000,284863000,130472000,96477000,53111000,216770000,92922000,89556000,260008000,73178000,0,0,0,0,57236000,0,2220898000,988431000,339363000,96437000,148042000,50672000,597953000,1,27317000,721314000,23038000,137833000,1,29919000,311439000,31856000,93784000,52036000,32237000,7904000,0,36012000,255578000,383767000,287545000,6666000,294211000,89556000,43450000,42103000,1347000,1006000,829000,177000,6603000,6368000,235000,0,0,0,21658000,20769000,889000,221494000,217476000,4018000,1,983848320,1260461231,276612911,68266117,240968804,-60462882,27840872,836022,2358390,392917,2753041,1129798,1788542,2296604
104346,138444508,136714897,30656476,167371373,305815881,13823837,8359221,6023460,14382681,91215411,39742797,130958208,145340889,3611468,76546941,7358343,0,86782077,170687361,25936873,29543655,167017941,18338326,408968,241245763,82733335,4548310,0,85446690,65587206,19859484,157569891,-6742014,170687361,4187548,0,0,0,0,0,41712,,0,,449789,4679049,0,1224800,63964473,12228799,1037595,0,627817,569767,1107790,80761041,85440090,0,0,0,6600,6600,85446690,19512432,11794256,0,0,217249,114169,4151534,1737722,7397909,4309403,21096359,6370743,2533095,964329,210419,,,,,9714299,1856454,65587206,26393166,9381024,6762293,6952000,1681107,14417616,1,3465062,37123802,3611468,10523323,2,,,,,5824573,137853,0,0,415842,1284471,7662739,5077148,52496,5129644,2533095,3685725,3648006,37719,87232,86339,893,0,0,0,32726,32391,335,0,0,0,1323961,1310412,13549,1,5312165,6553392,1241227,227416,1646016,-632205,0,19852884,85446690,19859484,170687361,138444508,99177308,65587206
