UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,APPLCN,APPLCNM,APPLCNW,APPLCNAN,APPLCNUN,ADMSSN,ADMSSNM,ADMSSNW,ADMSSNAN,ADMSSNUN,ENRLT,ENRLM,ENRLW,ENRLAN,ENRLUN,ENRLFT,ENRLFTM,ENRLFTW,ENRLFTAN,ENRLFTUN,ENRLPT,ENRLPTM,ENRLPTW,ENRLPTAN,ENRLPTUN,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR50,SATVR75,SATMT25,SATMT50,SATMT75,ACTCM25,ACTCM50,ACTCM75,ACTEN25,ACTEN50,ACTEN75,ACTMT25,ACTMT50,ACTMT75
243586,1,3,1,3,3,3,5,3,5,3,3,3,433,157,276,,0,432,157,275,,0,111,43,68,,0,111,43,68,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
243638,1,3,3,3,3,3,5,5,1,3,3,3,1336,625,711,,0,1055,471,584,,0,507,214,293,,0,417,177,240,,0,90,37,53,,0,0,0,0,0,,,,,,,,,,,,,,,
243665,1,1,1,5,3,3,5,1,3,3,3,3,612,189,423,0,0,593,182,411,,0,251,76,175,,0,224,68,156,,0,27,8,19,,0,90,36,7,3,410,480,520,390,415,470,21,22,23,20,23,24,18,18,21
243744,1,5,1,5,1,5,5,5,3,5,1,5,56378,28379,27999,,0,2075,948,1127,,0,1736,794,942,,0,1736,794,942,,0,,,,,,855,49,405,23,730,760,780,770,790,800,33,35,35,35,35,36,32,35,36
243780,3,5,1,5,5,5,1,1,3,5,1,3,68582,42068,26514,,0,36146,19147,16999,,0,9447,5229,4218,,0,9364,5210,4154,,0,83,19,64,,0,6319,67,2702,29,600,650,710,600,680,760,27,31,34,25,31,35,26,30,34
243799,3,3,1,3,1,1,3,1,1,5,3,3,10,0,10,0,0,4,,4,,0,3,,3,,0,3,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,
243832,1,3,1,3,3,5,3,3,3,5,5,5,275,96,179,,0,109,41,68,,0,81,28,53,,0,61,17,44,,0,20,11,9,,0,,,,,,,,,,,,,,,,,,,
244233,3,3,3,3,3,3,3,3,1,3,1,3,0,0,0,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,
244437,1,3,1,1,3,3,5,1,1,3,3,3,11089,3806,7283,,0,10993,3769,7224,,0,3214,1409,1805,,0,2498,1094,1404,,0,716,315,401,,0,887,28,364,11,430,480,540,410,470,530,15,17,20,13,16,21,15,16,19
245652,5,5,1,5,1,5,5,1,3,5,1,3,453,209,244,,0,245,102,143,,0,91,45,46,,0,91,45,46,,0,,,,,,24,26,11,12,660,710,740,590,660,720,28,31,32,29,34,35,24,25,30
245777,5,3,5,1,1,5,3,3,3,3,5,5,9,9,0,,0,9,9,,,0,9,9,,,0,9,9,,,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
246071,5,3,1,3,1,3,3,5,1,5,5,3,10,1,9,0,0,10,1,9,,0,10,1,9,,0,10,1,9,,0,,,,,,,,,,,,,,,,,,,,,,,,
247649,5,3,1,1,1,5,5,1,1,5,1,5,517,311,206,,0,232,144,88,,0,111,63,48,,0,85,45,40,,0,26,18,8,,0,,,,,,,,,,,,,,,,,,,
247773,5,3,5,1,1,5,3,3,3,3,5,5,25,25,0,,0,21,21,,,0,21,21,,,0,21,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,
248633,1,5,1,3,3,1,3,1,1,5,5,3,23,0,23,0,0,14,,14,,0,11,,11,,0,11,,11,,0,,,,,,,,,,,,,,,,,,,,,,,,
248934,3,3,5,3,3,3,3,3,1,3,3,3,4969,1702,3267,,0,4109,1492,2617,,0,1024,407,617,,0,1024,407,617,,0,,,,,,,,,,,,,,,,,,,,,,,,
250027,3,3,1,3,3,3,3,3,1,5,5,3,162,41,121,0,0,136,39,97,,0,116,38,78,,0,112,38,74,,0,4,0,4,,0,,,,,,,,,,,,,,,,,,,
260336,3,3,3,3,1,1,3,3,1,3,3,3,0,0,0,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
260363,1,3,1,3,1,3,3,3,1,3,5,3,6,0,6,0,0,6,,6,,0,6,,6,,0,6,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,
260813,3,3,1,3,3,3,5,1,1,5,1,3,17,2,15,0,0,11,2,9,,0,10,2,8,,0,10,2,8,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
262129,1,5,1,1,5,3,1,1,3,5,1,3,1830,538,1292,,0,1380,389,991,,0,188,51,137,,0,188,51,137,,0,,,,,,140,74,65,35,580,650,710,523,580,650,24,26,31,23,28,33,19,24,27
262466,5,3,3,1,1,5,3,1,3,1,1,5,2,2,0,0,0,2,2,,,0,2,2,,,0,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,
363934,5,3,5,5,5,5,5,1,3,3,1,3,906,621,245,16,24,829,573,217,16,23,143,107,25,3,8,103,77,18,2,6,40,30,7,1,2,0,0,0,0,,,,,,,,,,,,,,,
365213,1,3,3,3,1,3,5,3,3,5,3,3,426,196,230,,0,271,131,140,,0,200,107,93,,0,29,16,13,,0,171,91,80,,0,,,,,,,,,,,,,,,,,,,
365383,5,5,5,5,1,1,3,5,1,5,1,3,92,11,81,,0,59,8,51,,0,33,3,30,,0,33,3,30,,0,,,,,,,,,,,,,,,,,,,,,,,,
365763,3,3,3,3,1,3,3,3,1,3,1,5,25,4,21,,0,25,4,21,,0,23,3,20,,0,23,3,20,,0,,,,,,,,,,,,,,,,,,,,,,,,
366711,1,3,1,1,3,3,3,1,3,3,3,3,14774,5807,8967,,0,14064,5498,8566,,0,2551,1106,1445,,0,2410,1032,1378,,0,141,74,67,,0,,,,,,,,,,,,,,,,,,,
368443,3,3,1,3,3,3,3,5,1,3,3,3,572,172,400,,0,305,89,216,,0,218,69,149,,0,218,69,149,,0,,,,,,,,,,,,,,,,,,,,,,,,
368452,1,3,1,5,5,1,3,3,3,5,1,3,245,99,146,,0,139,55,84,,0,68,30,38,,0,68,30,38,,0,,,,,,,,,,,,,,,,,,,,,,,,
368647,1,3,1,5,1,1,3,3,1,5,1,3,0,0,0,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
369455,5,5,5,5,1,3,5,3,5,5,1,3,17,2,15,,0,13,0,13,,0,12,,12,,0,12,,12,,0,,,,,,4,33,3,25,,,,,,,,,,,,,,,
369668,3,3,1,3,3,3,3,3,1,3,3,3,121,67,54,0,0,100,46,54,,0,100,46,54,,0,83,44,39,,0,17,2,15,,0,,,,,,,,,,,,,,,,,,,
373711,3,3,1,3,1,3,3,3,1,3,1,3,28,2,26,0,0,24,2,22,,0,21,2,19,,0,21,2,19,,0,,,,,,,,,,,,,,,,,,,,,,,,
375966,3,3,1,3,1,3,3,3,1,3,3,3,21,2,19,,0,13,0,13,,0,13,,13,,0,9,,9,,0,4,,4,,0,,,,,,,,,,,,,,,,,,,
377218,3,3,1,3,3,3,3,3,1,3,3,3,61,61,0,0,0,47,47,,,0,18,18,,,0,18,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,
377546,1,3,1,5,5,1,3,1,3,5,1,3,131,40,91,,0,89,27,62,,0,46,16,30,,0,46,16,30,,0,,,,,,,,,,,,,,,,,,,,,,,,
377555,1,5,1,1,5,5,5,1,5,5,1,3,4537,2188,2349,,0,3996,1926,2070,,0,980,546,434,,0,947,531,416,,0,33,15,18,,0,69,7,13,1,570,645,680,640,690,770,22,26,30,21,28,31,26,27,30
377564,1,3,1,1,3,3,3,1,3,5,1,3,1974,897,1077,,0,1744,785,959,,0,625,314,311,,0,596,303,293,,0,29,11,18,,0,,,,,,,,,,,,,,,,,,,
379621,3,3,1,3,1,1,3,3,1,5,1,3,9,0,9,,0,7,,7,,0,7,,7,,0,7,,7,,0,0,,0,,0,,,,,,,,,,,,,,,,,,,
382416,3,3,1,3,1,3,3,3,1,5,1,3,13,3,10,,0,13,3,10,,0,13,3,10,,0,13,3,10,,0,,,,,,,,,,,,,,,,,,,,,,,,
383084,3,3,1,3,3,3,3,1,3,3,3,3,354,126,228,,0,333,116,217,,0,293,96,197,,0,240,69,171,,0,53,27,26,,0,,,,,,,,,,,,,,,,,,,
383525,1,5,5,1,1,1,3,5,1,5,5,5,124,12,112,,0,65,9,56,,0,43,9,34,,0,43,9,34,,0,,,,,,,,,,,,,,,,,,,,,,,,
384254,1,3,1,5,1,3,3,5,1,5,5,3,416,225,191,0,0,216,135,81,,0,102,66,36,,0,102,66,36,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
384421,5,3,5,1,1,5,3,3,3,3,5,5,45,45,0,,0,33,33,,,0,33,33,,,0,33,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,
385619,3,3,1,5,5,5,3,5,1,5,5,3,779,370,378,31,0,548,266,265,17,0,280,127,142,11,0,280,127,142,11,0,,,,,,,,,,,,,,,,,,,,,,,,
386153,5,3,5,1,1,5,3,3,3,3,5,5,548,0,548,,0,471,,471,,0,311,,311,,0,269,,269,,0,42,,42,,0,,,,,,,,,,,,,,,,,,,
386472,1,3,1,3,3,3,3,1,1,3,3,3,175,42,133,0,0,165,39,126,,0,114,27,87,,0,72,16,56,,0,42,11,31,,0,,,,,,,,,,,,,,,,,,,
392354,3,3,1,3,1,3,3,1,3,1,1,3,0,0,0,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
399911,1,5,1,1,1,5,5,1,3,5,1,3,498,150,348,,0,282,92,190,,0,129,48,81,,0,129,48,81,,0,,,,,,49,38,3,2,550,610,660,690,740,780,,,,,,,,,
400558,5,3,1,3,3,3,3,1,1,5,5,3,0,0,0,0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,
405058,5,3,5,1,1,5,3,3,3,3,5,5,50,50,0,,0,39,39,,,0,39,39,,,0,39,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,
406422,5,3,1,3,1,3,3,3,1,3,1,3,39,0,39,0,0,31,,31,,0,24,,24,,0,24,,24,,0,0,,0,,0,,,,,,,,,,,,,,,,,,,
406547,3,3,3,3,3,3,3,3,1,3,1,3,63,8,55,,0,14,0,14,,0,9,,9,,0,8,,8,,0,1,,1,,0,,,,,,,,,,,,,,,,,,,
408729,3,3,1,3,3,3,3,3,1,5,3,3,15,2,13,0,0,9,1,8,,0,8,0,8,,0,8,,8,,0,0,,0,,0,,,,,,,,,,,,,,,,,,,
409698,1,3,1,1,3,3,3,1,3,3,3,3,12568,5086,7482,,0,11611,4633,6978,,0,904,362,542,,0,891,352,539,,0,13,10,3,,0,,,,,,,,,,,,,,,,,,,
414878,1,3,3,3,5,3,3,1,3,5,5,3,45,10,35,,0,11,3,8,,0,6,3,3,,0,2,1,1,,0,4,2,2,,0,,,,,,,,,,,,,,,,,,,
417327,3,3,3,3,3,3,3,3,1,3,1,3,120,27,93,,0,23,11,12,,0,17,9,8,,0,17,9,8,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
417628,1,3,1,3,1,3,3,1,1,3,1,3,19,3,16,0,0,15,3,12,,0,13,2,11,,0,13,2,11,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
417646,3,3,1,3,1,3,3,1,1,3,1,3,5,0,5,,0,2,,2,,0,2,,2,,0,2,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
417655,3,3,1,3,1,3,3,1,1,5,1,3,9,0,9,0,0,9,,9,,0,7,,7,,0,7,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,
417682,3,3,3,3,1,3,3,3,1,3,3,3,6,1,5,,0,6,1,5,,0,6,1,5,,0,6,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,
417716,3,3,3,3,3,3,3,3,1,3,3,3,20,4,16,,0,10,1,9,,0,10,1,9,,0,10,1,9,,0,,,,,,,,,,,,,,,,,,,,,,,,
417734,1,3,1,3,3,3,5,3,5,5,3,3,31,5,26,,0,8,1,7,,0,8,1,7,,0,3,0,3,,0,5,1,4,,0,0,0,2,25,,,,,,,,,,,,,,,
417752,1,3,1,3,1,3,5,1,3,3,1,3,8,2,6,0,0,4,2,2,,0,4,2,2,,0,4,2,2,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
417868,1,3,1,3,1,3,3,3,1,3,3,3,106,20,86,0,0,29,8,21,,0,29,8,21,,0,18,4,14,,0,11,4,7,,0,,,,,,,,,,,,,,,,,,,
417992,3,3,1,3,1,1,3,3,1,5,1,3,15,1,14,,0,15,1,14,,0,10,0,10,,0,6,,6,,0,4,,4,,0,,,,,,,,,,,,,,,,,,,
418010,3,3,3,3,1,1,3,3,3,3,3,3,14,0,14,,0,14,,14,,0,14,,14,,0,7,,7,,0,7,,7,,0,,,,,,,,,,,,,,,,,,,
418029,5,3,1,5,1,1,3,3,3,5,1,3,18,2,16,0,0,18,2,16,,0,14,2,12,,0,14,2,12,,0,,,,,,,,,,,,,,,,,,,,,,,,
418065,3,3,1,3,1,3,3,3,1,3,1,3,76,11,65,,0,76,11,65,,0,69,10,59,,0,47,6,41,,0,22,4,18,,0,,,,,,,,,,,,,,,,,,,
418427,5,5,1,3,5,3,3,3,1,5,1,3,16,2,14,,0,16,2,14,,0,16,2,14,,0,16,2,14,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
418445,3,3,1,3,1,1,3,3,1,3,1,5,15,0,15,,0,8,,8,,0,8,,8,,0,8,,8,,0,0,,0,,0,,,,,,,,,,,,,,,,,,,
418481,5,5,1,3,1,3,3,3,1,1,1,3,30,2,28,,0,19,1,18,,0,15,0,15,,0,15,,15,,0,,,,,,,,,,,,,,,,,,,,,,,,
418524,3,3,1,3,5,3,3,3,1,5,1,3,56,2,54,0,0,31,1,30,,0,19,1,18,,0,19,1,18,,0,,,,,,,,,,,,,,,,,,,,,,,,
418588,5,3,1,3,5,3,3,3,1,5,1,3,27,2,25,,0,19,1,18,,0,18,1,17,,0,18,1,17,,0,,,,,,,,,,,,,,,,,,,,,,,,
419031,1,3,1,3,1,1,3,3,1,3,3,3,41,5,36,,0,33,2,31,,0,33,2,31,,0,33,2,31,,0,,,,,,,,,,,,,,,,,,,,,,,,
419217,1,3,1,3,3,3,3,3,1,5,5,3,2,1,1,0,0,2,1,1,,0,2,1,1,,0,2,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,
420325,5,3,5,1,1,5,3,3,3,3,5,5,66,66,0,,0,21,21,,,0,21,21,,,0,21,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,
421708,1,3,1,3,3,3,3,3,1,3,3,3,42,9,33,,0,42,9,33,,0,23,6,17,,0,17,6,11,,0,6,0,6,,0,,,,,,,,,,,,,,,,,,,
421841,1,5,1,3,1,1,5,5,3,3,1,3,255,103,152,,0,223,87,136,,0,71,35,36,,0,71,35,36,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
421878,3,3,1,1,5,3,3,3,1,1,1,5,88,9,79,0,0,15,1,14,,0,15,1,14,,0,15,1,14,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
422695,3,3,1,3,3,3,3,5,1,3,3,3,30,0,30,,0,10,,10,,0,8,,8,,0,8,,8,,0,,,,,,,,,,,,,,,,,,,,,,,,
426314,5,5,1,1,5,5,5,1,3,3,5,5,1668,1355,232,,81,962,803,114,,45,516,447,69,,0,300,259,41,,0,216,188,28,,0,13,3,8,2,570,620,650,550,600,630,25,27,28,21,27,30,21,23,28
428170,1,5,5,5,5,5,5,5,1,3,3,3,369,40,329,,0,309,35,274,,0,173,17,156,,0,109,11,98,,0,64,6,58,,0,0,0,0,0,,,,,,,,,,,,,,,
430670,1,3,1,3,1,5,3,3,3,5,1,5,20,2,18,,0,20,2,18,,0,16,1,15,,0,16,1,15,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
430883,5,5,1,5,1,1,3,5,1,5,1,3,10,0,10,,0,3,,3,,0,3,,3,,0,3,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,
430971,3,3,1,3,1,3,3,3,1,3,3,3,20,3,17,,0,17,3,14,,0,17,3,14,,0,17,3,14,,0,,,,,,,,,,,,,,,,,,,,,,,,
431105,1,3,1,3,1,3,3,3,1,3,3,3,51,5,46,0,0,51,5,46,,0,51,5,46,,0,18,3,15,,0,33,2,31,,0,,,,,,,,,,,,,,,,,,,
431266,1,3,1,3,1,3,3,3,1,3,1,5,121,4,117,,0,89,1,88,,0,67,1,66,,0,,,,,,67,1,66,,0,,,,,,,,,,,,,,,,,,,
431600,3,3,1,3,3,3,3,3,1,3,3,3,16,4,12,0,0,16,4,12,,0,13,3,10,,0,5,2,3,,0,8,1,7,,0,,,,,,,,,,,,,,,,,,,
431983,5,3,5,1,1,5,3,3,3,3,5,5,0,0,0,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
432524,1,3,1,3,5,1,3,1,3,3,5,3,389,123,195,71,0,222,67,125,30,0,65,18,36,11,0,65,18,36,11,0,,,,,,,,,,,,,,,,,,,,,,,,
433004,1,3,1,1,1,1,5,5,1,1,1,5,0,0,0,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
433040,3,3,1,3,1,3,3,3,1,3,3,3,52,4,48,0,0,41,3,38,,0,10,1,9,,0,10,1,9,,0,,,,,,,,,,,,,,,,,,,,,,,,
433174,1,3,1,5,3,3,1,1,1,5,5,5,17,3,14,0,0,12,2,10,,0,7,1,6,,0,0,0,0,,0,7,1,6,,0,4,57,3,43,,,,,,,,,,,,,,,
433536,1,3,1,3,3,3,3,1,1,3,3,3,60,6,54,0,0,57,6,51,,0,39,4,35,,0,24,1,23,,0,15,3,12,,0,,,,,,,,,,,,,,,,,,,
433660,1,3,1,1,3,3,1,1,3,3,1,3,15657,5855,9780,22,0,11647,4463,7184,0,0,2803,1216,1587,,0,2714,1176,1538,,0,89,40,49,,0,2179,78,1358,48,530,570,610,510,540,590,20,22,25,20,22,25,18,22,25
434362,3,3,1,3,3,3,3,5,3,3,3,3,22,22,0,,0,22,22,,,0,18,18,,,0,18,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,
434539,3,3,3,3,3,3,3,3,1,3,1,3,18,10,8,,0,8,7,1,,0,5,5,0,,0,3,3,,,0,2,2,,,0,,,,,,,,,,,,,,,,,,,
436818,1,5,1,1,5,3,1,1,3,5,1,3,1678,810,868,,0,1643,792,851,,0,240,126,114,,0,235,123,112,,0,5,3,2,,0,117,49,3,1,500,565,630,490,545,600,,,,,,,,,
436827,1,5,1,1,5,3,1,1,3,5,1,3,1124,569,555,,0,1095,546,549,,0,182,110,72,,0,179,108,71,,0,3,2,1,,0,69,38,3,2,540,595,650,520,585,650,,,,,,,,,
436836,1,5,1,1,5,3,1,1,3,5,1,3,4526,2153,2373,,0,4172,1971,2201,,0,657,348,309,,0,646,341,305,,0,11,7,4,,0,230,35,10,2,510,565,620,480,550,620,18,23,27,17,21,24,16,21,26
437237,3,3,1,3,1,3,3,1,3,5,3,3,24,23,0,,1,22,21,,,1,21,20,,,1,21,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,
437732,3,3,1,3,3,3,5,3,1,1,1,5,92,9,82,1,0,25,2,23,0,0,13,1,12,,0,13,1,12,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
438337,1,3,3,3,3,3,3,3,3,3,3,3,245,110,135,,0,210,90,120,,0,198,84,114,,0,150,57,93,,0,48,27,21,,0,,,,,,,,,,,,,,,,,,,
439455,3,3,1,3,3,3,3,3,1,5,3,5,37,2,35,,0,31,1,30,,0,24,1,23,,0,7,1,6,,0,17,0,17,,0,,,,,,,,,,,,,,,,,,,
439701,1,3,1,3,5,5,1,1,1,5,5,3,16,3,13,,0,15,2,13,,0,9,1,8,,0,5,1,4,,0,4,0,4,,0,4,44,1,11,,,,,,,,,,,,,,,
439862,3,3,1,3,1,3,3,3,3,3,3,3,45,15,30,,0,31,10,21,,0,31,10,21,,0,30,10,20,,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,
440396,1,5,1,5,1,5,1,1,3,5,1,3,135,67,68,,0,112,53,59,,0,77,36,41,,0,75,36,39,,0,2,0,2,,0,31,40,19,25,600,660,680,540,600,640,24,28,31,23,28,35,22,25,28
440828,1,5,1,1,3,5,3,1,3,3,5,3,2097,898,1199,,0,1657,690,967,,0,188,99,89,,0,147,77,70,,0,41,22,19,,0,,,,,,,,,,,,,,,,,,,
441487,3,3,1,3,3,3,3,3,1,3,3,3,59,5,54,,0,59,5,54,,0,21,3,18,,0,17,3,14,,0,4,0,4,,0,,,,,,,,,,,,,,,,,,,
441593,3,3,1,3,3,3,3,3,1,3,3,3,0,0,0,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
441609,5,3,5,1,1,5,3,3,3,3,5,5,40,40,0,,0,16,16,,,0,10,10,,,0,10,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,
441636,3,3,1,3,3,3,3,1,1,3,3,3,184,24,160,,0,141,20,121,,0,40,9,31,,0,30,5,25,,0,10,4,6,,0,,,,,,,,,,,,,,,,,,,
441742,3,3,1,3,3,3,3,3,1,5,3,3,338,23,315,,0,338,23,315,,0,265,19,246,,0,241,17,224,,0,24,2,22,,0,,,,,,,,,,,,,,,,,,,
441858,5,3,1,3,5,1,3,3,1,3,5,3,64,0,64,,0,36,,36,,0,36,,36,,0,36,,36,,0,,,,,,,,,,,,,,,,,,,,,,,,
441900,1,3,1,3,3,3,3,3,3,3,3,3,1558,443,1114,0,1,1285,353,931,,1,436,119,317,,0,356,92,264,,0,80,27,53,,0,,,,,,,,,,,,,,,,,,,
441937,1,3,1,1,3,3,3,1,3,3,3,3,10420,3801,6619,,0,9342,3390,5952,,0,635,185,450,,0,602,172,430,,0,33,13,20,,0,,,,,,,,,,,,,,,,,,,
441982,1,5,1,1,1,3,5,5,3,5,1,3,862,646,216,,0,165,80,85,,0,75,43,32,,0,75,43,32,,0,,,,,,36,48,18,24,720,740,770,770,780,790,35,35,35,35,35,36,34,35,36
442356,1,3,1,5,5,3,5,5,3,3,5,3,593,70,523,0,0,271,35,236,,0,97,14,83,,0,65,7,58,,0,32,7,25,,0,11,11,0,0,540,580,620,510,540,600,,,,,,,,,
442426,3,3,3,3,5,3,3,3,1,3,5,3,54,3,51,,0,54,3,51,,0,44,2,42,,0,32,1,31,,0,12,1,11,,0,,,,,,,,,,,,,,,,,,,
443058,5,3,1,5,1,3,5,1,3,5,1,3,7,4,3,,0,5,3,2,,0,4,2,2,,0,0,0,0,,0,4,2,2,,0,0,0,0,0,,,,,,,,,,,,,,,
443261,1,5,5,5,5,5,5,3,1,3,3,3,116,13,103,,0,110,12,98,,0,65,7,58,,0,51,7,44,,0,14,0,14,,0,0,0,0,0,,,,,,,,,,,,,,,
443410,1,3,1,3,5,1,5,1,3,5,1,3,892,615,261,,16,592,393,183,,16,186,118,68,,0,183,118,65,,0,3,0,3,,0,86,46,26,14,590,650,700,580,645,703,26,28,31,24,28,32,23,28,31
443599,1,3,1,3,3,3,5,1,3,3,1,3,60,11,49,0,0,55,10,45,,0,47,10,37,,0,8,3,5,,0,39,7,32,,0,0,0,0,0,,,,,,,,,,,,,,,
444255,1,3,1,3,5,5,3,1,3,3,3,3,9,0,9,,0,7,,7,,0,4,,4,,0,3,,3,,0,1,,1,,0,,,,,,,,,,,,,,,,,,,
444413,5,3,5,1,1,5,3,3,3,3,5,5,83,83,0,,0,48,48,,,0,48,48,,,0,48,48,,,0,,,,,,,,,,,,,,,,,,,,,,,,
444510,3,3,1,3,3,1,3,1,1,3,3,3,65,12,53,,0,41,6,35,,0,24,2,22,,0,24,2,22,,0,,,,,,,,,,,,,,,,,,,,,,,,
444866,1,5,5,5,5,5,5,3,1,3,3,3,103,4,99,,0,100,4,96,,0,53,4,49,,0,46,4,42,,0,7,0,7,,0,0,0,0,0,,,,,,,,,,,,,,,
445188,1,3,1,1,3,3,3,1,3,5,1,3,29920,14380,15540,,0,26766,12697,14069,,0,2392,1331,1061,,0,2370,1320,1050,,0,22,11,11,,0,,,,,,,,,,,,,,,,,,,
445267,1,5,1,5,3,3,5,3,3,3,3,3,21,3,16,2,0,21,3,16,2,0,7,1,4,2,0,3,0,3,0,0,4,1,1,2,0,0,0,0,0,,,,,,,,,,,,,,,
445692,1,3,1,5,3,5,5,3,3,5,3,3,1245,900,269,76,0,1090,789,233,68,0,201,161,33,7,0,200,160,33,7,0,1,1,0,0,0,55,27,126,63,500,550,599,500,570,650,19,22,25,18,21,24,17,22,26
445708,1,5,1,5,5,5,5,1,3,5,5,5,4730,1448,3276,,6,3469,985,2479,,5,392,134,257,,1,391,133,257,,1,1,1,0,,0,42,11,39,10,450,530,562,440,495,560,16,19,22,14,18,23,16,17,22
446048,1,5,3,3,5,3,5,1,5,3,5,3,3404,1526,1878,0,0,1505,658,847,,0,356,158,198,,0,356,158,198,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
446233,1,1,1,3,1,3,3,1,3,3,3,3,147,79,68,,0,81,46,35,,0,35,20,15,,0,34,20,14,,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,
446303,3,3,1,3,3,3,3,3,3,3,3,3,61,0,61,,0,61,,61,,0,6,,6,,0,3,,3,,0,3,,3,,0,,,,,,,,,,,,,,,,,,,
446385,1,3,1,3,5,1,3,1,3,5,5,5,367,191,176,0,0,304,149,155,,0,62,42,20,,0,62,42,20,,0,,,,,,,,,,,,,,,,,,,,,,,,
446561,5,3,1,5,5,1,3,3,1,3,3,3,2500,400,1500,400,200,253,39,174,40,0,233,35,160,38,0,233,35,160,38,0,,,,,,,,,,,,,,,,,,,,,,,,
446640,1,5,5,5,5,5,5,1,3,3,5,5,1160,601,555,,4,978,505,471,,2,139,101,38,,0,132,96,36,,0,7,5,2,,0,0,0,0,0,,,,,,,,,,,,,,,
447263,3,3,3,3,3,3,3,1,1,3,3,3,233,42,191,,0,227,40,187,,0,149,18,131,,0,98,12,86,,0,51,6,45,,0,,,,,,,,,,,,,,,,,,,
447689,1,3,1,1,3,3,3,1,3,3,3,3,5626,2315,3267,,44,5268,2146,3089,,33,2317,1030,1287,,0,1918,843,1075,,0,399,187,212,,0,,,,,,,,,,,,,,,,,,,
447953,1,5,1,3,1,5,3,1,5,5,1,3,103,66,37,,0,86,56,30,,0,75,51,24,,0,49,32,17,,0,26,19,7,,0,,,,,,,,,,,,,,,,,,,
449384,5,3,1,3,3,1,3,1,3,3,1,3,65,38,24,3,0,32,21,11,0,0,27,18,9,,0,27,18,9,,0,,,,,,,,,,,,,,,,,,,,,,,,
449506,1,3,1,3,1,3,3,3,1,3,3,5,29,11,18,,0,20,7,13,,0,20,7,13,,0,20,7,13,,0,,,,,,,,,,,,,,,,,,,,,,,,
449612,3,3,3,3,1,3,3,3,1,3,1,3,56,15,41,,0,28,8,20,,0,12,1,11,,0,12,1,11,,0,,,,,,,,,,,,,,,,,,,,,,,,
449658,3,3,5,3,1,1,3,3,3,3,3,3,78,68,0,,10,55,51,,,4,33,33,,,0,33,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,
449764,1,3,1,3,1,1,1,5,1,5,5,3,294,163,131,,0,60,27,33,,0,45,22,23,,0,45,22,23,,0,0,0,0,,0,3,14,7,16,,,,,,,17,22,30,16,22,31,15,19,27
449834,1,5,1,3,1,3,3,5,3,1,1,3,1,1,0,,0,1,1,,,0,1,1,,,0,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,
