UNITID,PSGRTYPE,PGREVCT,PGEXCLU,PGADJCT,PGCMBAC,PGCMOBA,PGCMTOT,SSREVCT,SSEXCLU,SSADJCT,SSCMBAC,SSCMOBA,SSCMTOT,NRREVCT,NREXCLU,NRADJCT,NRCMBAC,NRCMOBA,NRCMTOT,TTREVCT,TTEXCLU,TTADJCT,TTCMBAC,TTCMOBA,TTCMTOT
130943,1,694,0,694,409,87,496,1120,0,1120,915,0,915,2655,0,2655,2095,171,2266,4469,0,4469,3419,258,3677
130989,1,65,0,65,30,3,33,10,0,10,5,0,5,44,0,44,28,0,28,119,0,119,63,3,66
131098,1,91,0,91,18,0,18,20,0,20,11,0,11,360,0,360,120,0,120,471,0,471,149,0,149
131113,1,112,0,112,21,1,22,27,0,27,8,0,8,137,0,137,32,1,33,276,0,276,61,2,63
131159,1,347,0,347,277,0,277,608,0,608,492,0,492,824,0,824,631,0,631,1779,0,1779,1400,0,1400
131283,1,127,0,127,73,0,73,269,0,269,200,0,200,508,0,508,393,0,393,904,0,904,666,0,666
131399,1,127,0,127,17,5,22,13,0,13,2,1,3,80,0,80,26,4,30,220,0,220,45,10,55
131450,1,102,0,102,53,0,53,26,0,26,21,0,21,50,0,50,29,0,29,178,0,178,103,0,103
131469,1,359,0,359,279,0,279,503,0,503,418,0,418,1716,2,1714,1458,0,1458,2578,2,2576,2155,0,2155
131496,1,191,1,190,176,0,176,301,0,301,288,0,288,1074,1,1073,1025,0,1025,1566,2,1564,1489,0,1489
131520,1,789,0,789,459,0,459,287,0,287,195,0,195,566,0,566,390,0,390,1642,0,1642,1044,0,1044
131803,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0
131876,1,176,0,176,67,0,67,23,0,23,6,0,6,18,0,18,15,0,15,217,0,217,88,0,88
132408,1,13,0,13,6,0,6,10,0,10,6,0,6,16,0,16,8,2,10,39,0,39,20,2,22
132471,1,250,0,250,98,0,98,46,0,46,18,0,18,135,0,135,59,0,59,431,0,431,175,0,175
132602,1,739,0,739,241,0,241,85,0,85,37,0,37,78,0,78,15,0,15,902,0,902,293,0,293
132657,1,139,0,139,60,0,60,75,0,75,35,0,35,299,1,298,162,0,162,513,1,512,257,0,257
132693,1,760,3,757,24,280,304,63,0,63,5,20,25,636,0,636,29,296,325,1459,3,1456,58,596,654
132709,1,2948,1,2947,32,867,899,135,0,135,2,54,56,1115,1,1114,12,423,435,4198,2,4196,46,1344,1390
132842,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
132851,1,506,1,505,24,185,209,21,0,21,1,8,9,351,0,351,13,167,180,878,1,877,38,360,398
132879,1,28,0,28,6,1,7,4,0,4,1,0,1,6,0,6,2,1,3,38,0,38,9,2,11
132903,1,2041,0,2041,1452,0,1452,833,2,831,607,0,607,3422,5,3417,2654,0,2654,6296,7,6289,4713,0,4713
133021,1,187,0,187,14,66,80,0,0,0,0,0,0,169,0,169,21,80,101,356,0,356,35,146,181
133386,1,830,0,830,29,266,295,0,0,0,0,0,0,646,1,645,26,261,287,1476,1,1475,55,527,582
133465,1,17,0,17,4,2,6,2,0,2,1,0,1,2,0,2,0,1,1,21,0,21,5,3,8
133492,1,92,0,92,63,0,63,126,0,126,84,0,84,266,0,266,183,0,183,484,0,484,330,0,330
133508,1,903,1,902,22,360,382,136,0,136,4,36,40,576,0,576,10,213,223,1615,1,1614,36,609,645
133526,1,195,0,195,56,0,56,6,0,6,1,0,1,20,0,20,4,0,4,221,0,221,61,0,61
133553,1,325,0,325,186,4,190,295,0,295,194,2,196,650,0,650,400,4,404,1270,0,1270,780,10,790
133650,1,1102,3,1099,579,0,579,146,0,146,92,0,92,301,0,301,185,0,185,1549,3,1546,856,0,856
133669,1,1315,20,1295,741,0,741,437,3,434,217,0,217,1543,13,1530,849,0,849,3295,36,3259,1807,0,1807
133702,1,707,1,706,23,222,245,55,0,55,6,17,23,755,1,754,24,303,327,1517,2,1515,53,542,595
133711,1,184,0,184,96,0,96,198,0,198,118,0,118,238,0,238,151,0,151,620,0,620,365,0,365
133809,1,51,0,51,12,10,22,44,0,44,12,14,26,95,0,95,29,25,54,190,0,190,53,49,102
133872,1,31,0,31,9,1,10,13,0,13,4,0,4,22,0,22,10,2,12,66,0,66,23,3,26
133881,1,136,0,136,83,0,83,188,0,188,121,0,121,320,0,320,223,0,223,644,0,644,427,0,427
133951,1,1960,11,1949,1340,0,1340,324,8,316,196,0,196,1514,9,1505,993,0,993,3798,28,3770,2529,0,2529
133960,1,55,0,55,0,22,22,14,0,14,0,3,3,74,0,74,1,30,31,143,0,143,1,55,56
133979,1,262,0,262,82,0,82,23,0,23,10,0,10,78,0,78,24,0,24,363,0,363,116,0,116
134079,1,173,0,173,104,0,104,178,0,178,120,0,120,340,0,340,244,0,244,691,0,691,468,0,468
134097,1,1523,1,1522,1319,0,1319,806,0,806,474,0,474,3693,3,3690,3215,0,3215,6022,4,6018,5008,0,5008
134130,1,1769,1,1768,1573,0,1573,514,0,514,457,0,457,4578,3,4575,4202,0,4202,6861,4,6857,6232,0,6232
134237,1,3922,30,3892,992,358,1350,775,2,773,410,26,436,820,7,813,388,16,404,5517,39,5478,1790,400,2190
134343,1,114,0,114,3,60,63,11,0,11,0,6,6,147,1,146,2,101,103,272,1,271,5,167,172
134510,1,23,0,23,8,1,9,5,0,5,0,1,1,0,0,0,0,0,0,28,0,28,8,2,10
134608,1,744,1,743,68,270,338,39,0,39,2,12,14,571,0,571,48,277,325,1354,1,1353,118,559,677
134811,1,187,0,187,44,9,53,49,0,49,14,3,17,91,0,91,36,10,46,327,0,327,94,22,116
134945,1,165,0,165,61,0,61,112,0,112,56,0,56,187,0,187,105,0,105,464,0,464,222,0,222
135081,1,763,2,761,126,377,503,131,0,131,28,73,101,301,0,301,84,113,197,1195,2,1193,238,563,801
135160,1,123,0,123,3,61,64,6,0,6,0,5,5,126,0,126,2,93,95,255,0,255,5,159,164
135188,1,265,0,265,1,83,84,2,0,2,1,0,1,316,0,316,3,135,138,583,0,583,5,218,223
135391,1,676,1,675,3,261,264,77,0,77,1,24,25,483,0,483,7,202,209,1236,1,1235,11,487,498
135717,1,5832,1,5831,90,1900,1990,61,0,61,1,22,23,2517,1,2516,50,857,907,8410,2,8408,141,2779,2920
135726,1,244,0,244,197,0,197,224,0,224,181,0,181,1589,1,1588,1339,0,1339,2057,1,2056,1717,0,1717
136145,1,69,0,69,1,34,35,0,0,0,0,0,0,49,0,49,1,35,36,118,0,118,2,69,71
136172,1,429,7,422,250,23,273,225,4,221,129,14,143,862,21,841,545,35,580,1516,32,1484,924,72,996
136215,1,199,0,199,101,0,101,153,0,153,85,0,85,281,0,281,197,0,197,633,0,633,383,0,383
136233,1,248,0,248,10,86,96,22,0,22,0,9,9,392,1,391,19,140,159,662,1,661,29,235,264
136330,1,151,0,151,78,1,79,128,0,128,70,1,71,268,1,267,180,2,182,547,1,546,328,4,332
136358,1,1249,0,1249,13,497,510,74,0,74,0,25,25,887,2,885,8,380,388,2210,2,2208,21,902,923
136400,1,809,0,809,22,238,260,54,0,54,2,15,17,650,1,649,12,279,291,1513,1,1512,36,532,568
136473,1,501,1,500,7,138,145,8,0,8,0,0,0,440,0,440,16,187,203,949,1,948,23,325,348
136516,1,416,0,416,25,90,115,0,0,0,0,0,0,343,0,343,27,110,137,759,0,759,52,200,252
136774,1,124,0,124,93,0,93,70,0,70,63,0,63,108,0,108,87,0,87,302,0,302,243,0,243
136950,1,110,0,110,73,0,73,84,0,84,55,0,55,299,0,299,220,0,220,493,0,493,348,0,348
137032,1,286,0,286,115,7,122,122,0,122,58,0,58,245,0,245,112,10,122,653,0,653,285,17,302
137078,1,1127,1,1126,43,314,357,174,0,174,11,52,63,768,0,768,34,293,327,2069,1,2068,88,659,747
137096,1,748,0,748,10,340,350,114,0,114,2,60,62,836,0,836,24,514,538,1698,0,1698,36,914,950
137209,1,938,0,938,6,357,363,65,0,65,3,30,33,894,0,894,23,432,455,1897,0,1897,32,819,851
137272,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,9,9,0,9,9,0,9
137281,1,281,0,281,1,116,117,3,0,3,0,3,3,320,0,320,12,148,160,604,0,604,13,267,280
137315,1,172,0,172,10,95,105,0,0,0,0,0,0,116,0,116,8,76,84,288,0,288,18,171,189
137351,1,1703,0,1703,1227,0,1227,1017,0,1017,710,0,710,2038,1,2037,1613,0,1613,4758,1,4757,3550,0,3550
137476,1,105,0,105,38,0,38,19,0,19,7,0,7,70,0,70,35,0,35,194,0,194,80,0,80
137546,1,345,1,344,196,0,196,193,1,192,130,0,130,444,0,444,294,0,294,982,2,980,620,0,620
137564,1,444,3,441,171,22,193,240,1,239,109,10,119,229,1,228,87,68,155,913,5,908,367,100,467
137759,1,942,3,939,0,314,314,57,0,57,0,18,18,993,1,992,0,456,456,1992,4,1988,0,788,788
137777,1,9,0,9,6,0,6,0,0,0,0,0,0,10,0,10,6,0,6,19,0,19,12,0,12
137847,1,391,2,389,213,0,213,500,1,499,302,0,302,910,0,910,602,0,602,1801,3,1798,1117,0,1117
137953,1,53,0,53,13,1,14,7,0,7,0,0,0,24,0,24,0,1,1,84,0,84,13,2,15
137962,1,17,0,17,6,1,7,7,0,7,2,0,2,9,0,9,2,1,3,33,0,33,10,2,12
138187,1,3269,6,3263,26,1376,1402,211,1,210,2,76,78,1775,0,1775,17,928,945,5255,7,5248,45,2380,2425
138275,1,128,0,128,36,8,44,50,0,50,21,7,28,26,0,26,6,4,10,204,0,204,63,19,82
138293,1,117,0,117,25,0,25,64,0,64,12,7,19,0,0,0,0,0,0,181,0,181,37,7,44
138309,1,84,0,84,0,28,28,13,0,13,0,4,4,16,0,16,0,6,6,113,0,113,0,38,38
138354,1,496,0,496,228,0,228,160,0,160,68,0,68,663,2,661,389,0,389,1319,2,1317,685,0,685
138558,1,595,0,595,80,74,154,112,0,112,23,14,37,426,0,426,99,61,160,1133,0,1133,202,149,351
138600,1,106,0,106,78,0,78,53,0,53,34,0,34,112,0,112,90,0,90,271,0,271,202,0,202
138716,1,830,0,830,148,39,187,92,0,92,21,4,25,271,0,271,47,26,73,1193,0,1193,216,69,285
138761,1,95,0,95,0,13,13,37,0,37,0,9,9,29,0,29,0,6,6,161,0,161,0,28,28
138813,1,340,0,340,53,13,66,42,0,42,12,1,13,44,0,44,8,2,10,426,0,426,73,16,89
138868,1,154,0,154,27,7,34,51,0,51,12,5,17,61,0,61,21,5,26,266,0,266,60,17,77
138901,1,159,0,159,5,33,38,11,0,11,0,2,2,22,0,22,1,5,6,192,0,192,6,40,46
138947,1,615,0,615,248,0,248,130,0,130,55,0,55,83,0,83,41,0,41,828,0,828,344,0,344
139144,1,136,0,136,91,0,91,126,0,126,90,0,90,313,2,311,234,0,234,575,2,573,415,0,415
139153,1,11,0,11,0,0,0,1,0,1,1,0,1,4,0,4,1,0,1,16,0,16,2,0,2
139199,1,96,0,96,33,3,36,34,0,34,17,1,18,61,0,61,35,1,36,191,0,191,85,5,90
139205,1,71,2,69,7,2,9,19,0,19,3,1,4,25,0,25,4,1,5,115,2,113,14,4,18
139250,1,343,0,343,54,16,70,57,0,57,9,5,14,220,0,220,46,16,62,620,0,620,109,37,146
139311,1,369,0,369,122,6,128,55,0,55,20,0,20,78,0,78,30,0,30,502,0,502,172,6,178
139366,1,503,0,503,201,1,202,160,0,160,65,1,66,367,0,367,169,3,172,1030,0,1030,435,5,440
139393,1,69,0,69,50,0,50,65,0,65,50,1,51,124,0,124,85,2,87,258,0,258,185,3,188
139463,1,542,0,542,112,30,142,39,0,39,3,0,3,316,0,316,79,18,97,897,0,897,194,48,242
139579,1,17,0,17,2,1,3,4,0,4,0,1,1,3,0,3,0,0,0,24,0,24,2,2,4
139621,1,696,0,696,0,82,82,76,0,76,0,8,8,272,0,272,0,41,41,1044,0,1044,0,131,131
139630,1,110,0,110,32,0,32,28,0,28,10,0,10,94,0,94,37,2,39,232,0,232,79,2,81
139658,1,256,0,256,226,0,226,216,0,216,196,0,196,885,1,884,799,0,799,1357,1,1356,1221,0,1221
139700,1,525,0,525,8,77,85,76,0,76,2,19,21,419,0,419,7,86,93,1020,0,1020,17,182,199
139719,1,336,0,336,144,0,144,34,0,34,19,0,19,40,0,40,21,0,21,410,0,410,184,0,184
139755,1,351,0,351,305,0,305,311,0,311,286,0,286,2421,0,2421,2243,0,2243,3083,0,3083,2834,0,2834
139764,1,173,0,173,48,0,48,59,0,59,17,0,17,142,0,142,62,0,62,374,0,374,127,0,127
139861,1,268,0,268,143,0,143,241,0,241,151,0,151,964,1,963,620,0,620,1473,1,1472,914,0,914
139931,1,1683,0,1683,796,11,807,757,0,757,409,2,411,1902,0,1902,1108,2,1110,4342,0,4342,2313,15,2328
139940,1,2057,0,2057,1112,1,1113,398,0,398,226,0,226,1139,0,1139,684,0,684,3594,0,3594,2022,1,2023
139959,1,1007,0,1007,824,9,833,483,0,483,391,5,396,3758,0,3758,3362,19,3381,5248,0,5248,4577,33,4610
139968,1,605,0,605,35,66,101,83,0,83,7,5,12,258,0,258,19,46,65,946,0,946,61,117,178
140234,1,118,0,118,49,0,49,68,0,68,33,0,33,77,0,77,40,0,40,263,0,263,122,0,122
140252,1,55,0,55,16,0,16,16,0,16,10,0,10,21,0,21,11,0,11,92,0,92,37,0,37
140340,1,23,0,23,6,0,6,2,0,2,1,0,1,26,0,26,4,0,4,51,0,51,11,0,11
140447,1,204,3,201,136,0,136,165,0,165,121,0,121,460,1,459,350,0,350,829,4,825,607,0,607
140553,1,317,0,317,128,0,128,166,0,166,87,0,87,90,0,90,54,0,54,573,0,573,269,0,269
140696,1,141,0,141,68,2,70,56,0,56,36,1,37,124,1,123,75,4,79,321,1,320,179,7,186
140720,1,105,0,105,10,0,10,11,0,11,0,0,0,9,0,9,0,0,0,125,0,125,10,0,10
140818,1,124,0,124,57,0,57,39,0,39,17,0,17,106,0,106,55,0,55,269,0,269,129,0,129
140872,1,111,0,111,27,2,29,62,0,62,23,2,25,107,0,107,38,2,40,280,0,280,88,6,94
140951,1,444,1,443,270,0,270,440,0,440,308,0,308,1046,1,1045,800,0,800,1930,2,1928,1378,0,1378
140960,1,880,0,880,200,4,204,115,0,115,29,0,29,131,0,131,38,1,39,1126,0,1126,267,5,272
140988,1,136,0,136,44,0,44,47,0,47,11,0,11,78,0,78,42,0,42,261,0,261,97,0,97
141060,1,303,1,302,219,0,219,103,0,103,78,0,78,158,0,158,132,0,132,564,1,563,429,0,429
141167,1,51,0,51,13,6,19,13,0,13,3,2,5,30,0,30,16,5,21,94,0,94,32,13,45
141185,1,83,0,83,41,0,41,26,0,26,15,1,16,30,0,30,17,0,17,139,0,139,73,1,74
141237,1,87,0,87,18,0,18,50,0,50,21,0,21,70,0,70,34,0,34,207,0,207,73,0,73
141264,1,673,0,673,265,0,265,245,0,245,99,0,99,492,0,492,212,2,214,1410,0,1410,576,2,578
141325,1,63,0,63,34,0,34,18,0,18,8,0,8,38,0,38,25,0,25,119,0,119,67,0,67
141334,1,1212,0,1212,486,0,486,375,0,375,147,0,147,756,0,756,359,0,359,2343,0,2343,992,0,992
141361,1,125,0,125,5,0,5,2,0,2,1,0,1,219,0,219,134,0,134,346,0,346,140,0,140
141486,1,90,0,90,55,1,56,46,0,46,30,0,30,80,0,80,56,0,56,216,0,216,141,1,142
141565,1,179,1,178,65,0,65,52,0,52,24,0,24,140,0,140,69,0,69,371,1,370,158,0,158
141574,1,519,0,519,289,0,289,265,0,265,114,0,114,1068,0,1068,688,0,688,1852,0,1852,1091,0,1091
141644,1,163,0,163,59,1,60,93,0,93,39,0,39,217,0,217,101,1,102,473,0,473,199,2,201
141839,1,193,0,193,3,47,50,19,0,19,0,6,6,171,0,171,2,59,61,383,0,383,5,112,117
141981,1,81,0,81,24,0,24,12,0,12,3,0,3,146,0,146,61,0,61,239,0,239,88,0,88
142090,1,16,1,15,7,0,7,6,0,6,2,2,4,9,0,9,3,1,4,31,1,30,12,3,15
142115,1,677,2,675,294,9,303,321,1,320,180,3,183,1162,3,1159,667,2,669,2160,6,2154,1141,14,1155
142276,1,598,0,598,143,59,202,192,0,192,60,14,74,599,0,599,236,31,267,1389,0,1389,439,104,543
142285,1,598,1,597,303,0,303,371,1,370,226,0,226,587,3,584,390,0,390,1556,5,1551,919,0,919
142294,1,58,0,58,22,0,22,58,0,58,31,0,31,85,3,82,58,0,58,201,3,198,111,0,111
142328,1,211,0,211,22,8,30,69,0,69,12,5,17,223,0,223,113,27,140,503,0,503,147,40,187
142461,1,91,0,91,52,1,53,64,0,64,41,0,41,104,0,104,67,1,68,259,0,259,160,2,162
142522,1,722,97,625,225,39,264,240,40,200,90,6,96,1593,402,1191,577,63,640,2555,539,2016,892,108,1000
142559,1,317,0,317,0,72,72,12,0,12,0,4,4,277,0,277,0,86,86,606,0,606,0,162,162
142887,1,31,0,31,12,0,12,17,0,17,11,0,11,10,0,10,10,0,10,58,0,58,33,0,33
142957,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,1,0,1
143048,1,121,1,120,56,0,56,95,1,94,54,0,54,357,8,349,256,0,256,573,10,563,366,0,366
143084,1,171,0,171,127,0,127,226,0,226,172,0,172,281,0,281,234,0,234,678,0,678,533,0,533
143118,1,283,0,283,148,0,148,145,0,145,85,0,85,197,0,197,113,0,113,625,0,625,346,0,346
143288,1,105,0,105,43,0,43,30,0,30,17,0,17,24,0,24,13,0,13,159,0,159,73,0,73
143358,1,224,0,224,143,0,143,374,0,374,311,0,311,326,0,326,234,12,246,924,0,924,688,12,700
144005,1,124,0,124,23,0,23,10,0,10,1,0,1,28,0,28,10,0,10,162,0,162,34,0,34
144050,1,178,2,176,163,0,163,28,0,28,26,0,26,1331,0,1331,1283,0,1283,1537,2,1535,1472,0,1472
144281,1,624,0,624,276,0,276,502,0,502,271,0,271,638,0,638,350,0,350,1764,0,1764,897,0,897
144351,1,130,0,130,40,0,40,92,0,92,49,0,49,71,1,70,21,16,37,293,1,292,110,16,126
144740,1,743,1,742,469,0,469,630,2,628,449,0,449,1144,0,1144,831,0,831,2517,3,2514,1749,0,1749
144883,1,131,0,131,8,4,12,3,0,3,0,0,0,37,0,37,9,0,9,171,0,171,17,4,21
144892,1,531,0,531,235,0,235,182,0,182,97,0,97,365,0,365,215,0,215,1078,0,1078,547,0,547
144962,1,197,0,197,130,0,130,135,0,135,92,0,92,146,0,146,105,0,105,478,0,478,327,0,327
144971,1,78,0,78,26,1,27,44,0,44,28,0,28,43,1,42,29,1,30,165,1,164,83,2,85
145336,1,138,0,138,19,0,19,32,0,32,7,0,7,33,0,33,6,0,6,203,0,203,32,0,32
145372,1,125,0,125,52,0,52,65,0,65,33,0,33,70,0,70,41,0,41,260,0,260,126,0,126
145497,1,0,0,0,0,0,0,0,0,0,0,0,0,362,0,362,20,0,20,362,0,362,20,0,20
145600,1,2002,3,1999,1215,0,1215,578,1,577,369,0,369,882,3,879,567,0,567,3462,7,3455,2151,0,2151
145619,1,185,0,185,76,0,76,112,0,112,47,0,47,151,0,151,86,0,86,448,0,448,209,0,209
145637,1,1655,3,1652,1289,0,1289,1245,0,1245,1038,0,1038,4656,0,4656,4084,0,4084,7556,3,7553,6411,0,6411
145646,1,104,0,104,88,0,88,153,0,153,123,0,123,193,0,193,154,0,154,450,0,450,365,0,365
145691,1,114,0,114,60,0,60,68,1,67,46,0,46,58,0,58,47,0,47,240,1,239,153,0,153
145725,1,150,1,149,95,0,95,85,1,84,62,0,62,244,1,243,183,0,183,479,3,476,340,0,340
145813,1,1080,0,1080,598,0,598,846,0,846,592,0,592,1692,0,1692,1244,0,1244,3618,0,3618,2434,0,2434
146339,1,47,0,47,31,0,31,40,0,40,21,0,21,58,0,58,45,0,45,145,0,145,97,0,97
146427,1,138,0,138,98,0,98,106,0,106,81,0,81,142,0,142,111,0,111,386,0,386,290,0,290
146481,1,175,0,175,126,0,126,61,0,61,45,0,45,120,0,120,89,0,89,356,0,356,260,0,260
146612,1,255,0,255,130,2,132,157,1,156,101,1,102,288,1,287,185,3,188,700,2,698,416,6,422
146667,1,35,0,35,11,2,13,29,0,29,10,3,13,25,0,25,12,3,15,89,0,89,33,8,41
146676,1,264,0,264,19,49,68,89,0,89,10,30,40,18,0,18,1,15,16,371,0,371,30,94,124
146719,1,546,0,546,359,0,359,619,0,619,447,0,447,1029,0,1029,773,0,773,2194,0,2194,1579,0,1579
146755,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
147013,1,160,9,151,71,0,71,88,8,80,47,0,47,114,3,111,72,0,72,362,20,342,190,0,190
147129,1,5,0,5,1,0,1,3,0,3,3,0,3,1,0,1,1,0,1,9,0,9,5,0,5
147244,1,185,0,185,76,0,76,116,0,116,74,0,74,118,1,117,79,0,79,419,1,418,229,0,229
147341,1,117,0,117,51,0,51,74,0,74,42,0,42,79,0,79,56,0,56,270,0,270,149,0,149
147369,1,120,1,119,54,1,55,0,0,0,0,0,0,285,3,282,156,0,156,405,4,401,210,1,211
147536,1,70,0,70,22,0,22,0,0,0,0,0,0,10,0,10,5,0,5,80,0,80,27,0,27
147660,1,179,0,179,114,0,114,242,0,242,154,0,154,178,0,178,118,0,118,599,0,599,386,0,386
147679,1,134,0,134,75,0,75,150,0,150,97,0,97,74,0,74,47,0,47,358,0,358,219,0,219
147703,1,1073,0,1073,434,0,434,462,0,462,266,0,266,700,0,700,435,0,435,2235,0,2235,1135,0,1135
147767,1,308,0,308,284,0,284,0,0,0,0,0,0,1710,6,1704,1632,0,1632,2018,6,2012,1916,0,1916
147776,1,409,1,408,87,0,87,33,0,33,17,0,17,266,1,265,47,0,47,708,2,706,151,0,151
147828,1,227,1,226,116,0,116,240,0,240,159,0,159,264,0,264,191,0,191,731,1,730,466,0,466
148016,1,0,0,0,0,0,0,0,0,0,0,0,0,79,1,78,67,0,67,79,1,78,67,0,67
148131,1,125,0,125,36,0,36,72,0,72,32,0,32,81,0,81,48,0,48,278,0,278,116,0,116
148405,1,86,0,86,21,0,21,60,0,60,25,0,25,18,0,18,6,0,6,164,0,164,52,0,52
148487,1,522,1,521,133,34,167,213,0,213,94,17,111,248,0,248,96,14,110,983,1,982,323,65,388
148496,1,304,0,304,154,0,154,94,0,94,53,0,53,85,0,85,45,0,45,483,0,483,252,0,252
148584,1,64,0,64,33,0,33,49,0,49,37,0,37,68,0,68,47,0,47,181,0,181,117,0,117
148627,1,393,0,393,168,0,168,113,0,113,70,0,70,114,0,114,79,4,83,620,0,620,317,4,321
148654,1,121,0,121,54,3,57,29,0,29,10,0,10,114,0,114,67,7,74,264,0,264,131,10,141
148876,1,182,0,182,7,175,182,64,0,64,0,62,62,0,0,0,0,0,0,246,0,246,7,237,244
149028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
149222,1,1119,2,1117,354,2,356,454,0,454,248,2,250,646,1,645,397,1,398,2219,3,2216,999,5,1004
149231,1,712,1,711,257,7,264,373,0,373,192,7,199,989,3,986,568,41,609,2074,4,2070,1017,55,1072
149329,1,12,0,12,1,0,1,0,0,0,0,0,0,9,0,9,0,0,0,21,0,21,1,0,1
149505,1,63,0,63,37,0,37,61,0,61,38,0,38,66,0,66,52,0,52,190,0,190,127,0,127
149514,1,72,0,72,27,0,27,36,0,36,20,0,20,40,0,40,19,0,19,148,0,148,66,0,66
149639,1,5,0,5,2,0,2,12,0,12,8,0,8,3,0,3,3,0,3,20,0,20,13,0,13
149772,1,819,0,819,355,0,355,270,0,270,165,0,165,413,0,413,244,0,244,1502,0,1502,764,0,764
149781,1,123,0,123,102,0,102,173,0,173,158,0,158,309,0,309,270,0,270,605,0,605,530,0,530
150066,1,146,0,146,72,0,72,139,0,139,93,0,93,136,0,136,100,0,100,421,0,421,265,0,265
150136,1,1187,6,1181,671,1,672,845,4,841,587,2,589,1489,1,1488,1119,5,1124,3521,11,3510,2377,8,2385
150145,1,126,0,126,67,2,69,70,0,70,47,2,49,84,0,84,58,1,59,280,0,280,172,5,177
150163,1,159,0,159,100,19,119,289,1,288,206,37,243,576,0,576,462,33,495,1024,1,1023,768,89,857
150172,1,65,0,65,19,10,29,12,0,12,0,0,0,42,0,42,0,0,0,119,0,119,19,10,29
150400,1,100,0,100,79,0,79,102,0,102,84,0,84,394,0,394,329,0,329,596,0,596,492,0,492
150455,1,71,0,71,47,0,47,42,0,42,23,0,23,139,0,139,113,0,113,252,0,252,183,0,183
150534,1,125,0,125,69,0,69,116,0,116,84,0,84,274,0,274,203,1,204,515,0,515,356,1,357
150604,1,114,1,113,65,0,65,94,0,94,61,0,61,82,0,82,51,0,51,290,1,289,177,0,177
150668,1,59,0,59,29,0,29,35,0,35,21,0,21,82,0,82,64,0,64,176,0,176,114,0,114
150677,1,115,0,115,73,0,73,98,0,98,72,0,72,142,0,142,106,0,106,355,0,355,251,0,251
150756,1,97,0,97,56,0,56,83,0,83,48,0,48,124,0,124,89,0,89,304,0,304,193,0,193
150774,1,54,0,54,21,3,24,36,0,36,18,3,21,88,0,88,29,47,76,178,0,178,68,53,121
150941,1,69,1,68,43,0,43,47,0,47,34,0,34,92,0,92,65,0,65,208,1,207,142,0,142
151102,1,668,2,666,204,14,218,250,1,249,92,3,95,665,0,665,288,4,292,1583,3,1580,584,21,605
151111,1,1545,2,1543,745,0,745,589,1,588,325,2,327,1591,2,1589,1032,2,1034,3725,5,3720,2102,4,2106
151263,1,281,0,281,147,0,147,265,0,265,156,0,156,413,1,412,304,1,305,959,1,958,607,1,608
151290,1,182,0,182,53,0,53,108,0,108,38,1,39,113,0,113,64,1,65,403,0,403,155,2,157
151306,1,600,1,599,251,3,254,265,0,265,124,0,124,793,1,792,447,7,454,1658,2,1656,822,10,832
151324,1,1476,2,1474,478,0,478,40,0,40,18,0,18,1255,4,1251,643,0,643,2771,6,2765,1139,0,1139
151333,1,269,2,267,95,0,95,84,1,83,34,0,34,200,0,200,106,0,106,553,3,550,235,0,235
151342,1,393,0,393,136,0,136,107,0,107,40,0,40,345,0,345,144,0,144,845,0,845,320,0,320
151351,1,1473,1,1472,1063,0,1063,1202,0,1202,935,0,935,5171,3,5168,4342,0,4342,7846,4,7842,6340,0,6340
151360,1,267,0,267,88,4,92,66,0,66,24,0,24,254,0,254,104,1,105,587,0,587,216,5,221
151379,1,396,1,395,132,0,132,88,0,88,31,0,31,351,0,351,160,0,160,835,1,834,323,0,323
151388,1,174,1,173,62,0,62,49,0,49,22,0,22,118,0,118,61,0,61,341,1,340,145,0,145
151777,1,157,0,157,75,0,75,142,0,142,75,3,78,97,1,96,59,7,66,396,1,395,209,10,219
151786,1,102,0,102,59,0,59,84,0,84,60,0,60,118,0,118,77,0,77,304,0,304,196,0,196
151801,1,206,0,206,130,1,131,191,0,191,138,1,139,286,0,286,216,0,216,683,0,683,484,2,486
151810,1,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1
151962,1,32,0,32,26,6,32,0,0,0,0,0,0,1,0,1,0,0,0,33,0,33,26,6,32
152080,1,198,1,197,182,0,182,422,0,422,402,0,402,1386,4,1382,1335,0,1335,2006,5,2001,1919,0,1919
152099,1,41,0,41,23,3,26,13,0,13,7,0,7,25,0,25,16,1,17,79,0,79,46,4,50
152318,1,56,0,56,47,0,47,233,1,232,203,0,203,255,0,255,221,0,221,544,1,543,471,0,471
152336,1,158,0,158,75,3,78,112,0,112,60,1,61,99,0,99,61,6,67,369,0,369,196,10,206
152381,1,37,0,37,22,0,22,15,0,15,9,0,9,17,0,17,10,2,12,69,0,69,41,2,43
