UNITID,F2A01,F2A19,F2A20,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A16,F2A17,F2A18,F2B01,F2B02,F2B03,F2B04,F2B05,F2B06,F2B07,F2C01,F2C02,F2C03,F2C04,F2C05,F2C06,F2C07,F2C08,F2C09,F2C10,F2C12,F2C121,F2C122,F2C13,F2C131,F2C132,F2C14,F2C141,F2C142,F2C15,F2C151,F2C152,F2C16,F2C161,F2C162,F2C17,F2C171,F2C172,F2D01,F2D012,F2D013,F2D014,F2D02,F2D022,F2D023,F2D024,F2D03,F2D032,F2D033,F2D034,F2D04,F2D042,F2D043,F2D044,F2D05,F2D052,F2D053,F2D054,F2D06,F2D062,F2D063,F2D064,F2D07,F2D072,F2D073,F2D074,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D08B,F2D082B,F2D083B,F2D084B,F2D09,F2D092,F2D093,F2D094,F2D10,F2D102,F2D103,F2D104,F2D11,F2D112,F2D12,F2D122,F2D13,F2D132,F2D14,F2D142,F2D143,F2D144,F2D15,F2D152,F2D153,F2D154,F2D16,F2D162,F2D163,F2D164,F2D17,F2D172,F2D173,F2D174,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E021,F2E022,F2E031,F2E032,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E081,F2E091,F2E092,F2E101,F2E102,F2E121,F2E122,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2H03D,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07
232706,49286112,171894632,0,259324129,154506099,137960057,62893260,41924770,11659936,30264834,104818030,15474313,212908226,53809251,0,2806509,284998299,113103667,88649267,97011150,-2228243,-10590126,115408156,0,104818030,2475310,3479805,2094800,146738,852483,26940022,35989158,27792505,0,27792505,2475310,2475310,0,3479372,3479372,0,2094800,2094800,0,146738,146738,0,852483,852483,0,18743802,18743802,0,65778300,65778300,0,0,7249990,0,7249990,0,0,0,0,0,0,0,0,0,1175591,0,1175591,0,0,0,0,0,0,0,0,0,3814929,705876,3109053,0,3814929,705876,3109053,0,0,0,0,0,2243079,818428,1424651,0,-9263623,-3874654,-5388969,0,0,0,15958533,15958533,0,0,1692468,1692468,0,0,0,0,0,0,88649267,81078951,7570316,0,0,10703469,-10703469,0,88649267,91782420,-3133153,0,31975234,14612371,3605102,2783318,2637231,2614319,12163854,5263927,13918357,3564067,16317867,6102179,16393505,2332675,0,0,0,0,0,0,0,97011150,37272856,6561118,4392692,7219847,6835335,34729302,1,58426313,49328676,-9097637,414750,-7251539,-2243079,-17769,-5228730,95888069,-10590126,115408156,93158094,137960057,97011150
232885,1494054,418491,0,1912545,84749,0,0,1827796,1427316,400480,1827796,0,0,3160665,0,0,3160665,2742174,5362243,8251490,0,-2889247,1797854,2919189,1827796,477634,0,0,0,8000,0,485634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919623,4919623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26946,26946,0,0,0,0,0,0,0,0,0,0,0,0,415674,415674,0,0,5362243,5362243,0,0,0,0,0,0,5362243,5362243,0,0,4218316,3144599,0,0,0,0,339079,252771,959202,715050,2560375,1908665,0,0,0,0,0,0,0,174518,0,8251490,6021085,434687,141641,174518,0,1479559,1,1533428,1494054,-39374,0,-4308,-35066,0,0,5362243,-2889247,1797854,0,0,8251490
233082,,,,,,,,,,,,,,,,,,,,,,,,,,181623,0,0,0,206476,0,388099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031106,1031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63504,63504,0,0,,,,,,,0,0,0,0,1094610,1094610,0,0,0,0,0,0,1094610,1094610,0,0,1592114,1278571,0,0,0,0,162099,74522,196928,158146,888647,315221,0,0,0,,,,,0,0,2839788,1826460,447903,149086,0,0,416339,2,,,,,,,,,,,,,,
233295,204644764,149463440,0,398057628,78411114,28711240,165346170,154300344,77865069,76435275,319646514,8335992,166221968,25280708,27945602,0,227784270,78320830,33116857,57678278,0,-24561421,344207935,0,319646514,1343421,221894,4324000,0,3237054,35368282,44494651,38819686,0,38819686,0,0,0,221894,221894,0,4324000,4324000,0,0,0,0,3237054,3237054,0,31036738,31036738,0,25748874,25748874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120367,0,2120367,0,0,0,0,0,0,0,0,0,13361572,1069239,12292333,0,13256254,1069239,12187015,0,105318,0,105318,0,0,0,0,0,-24267209,-10650444,-13616765,0,0,0,15392151,15392151,0,0,0,0,0,0,761102,1479206,-718104,0,33116857,33039026,77831,0,0,9339476,-9339476,0,33116857,42378502,-9261645,0,18418440,11827767,0,0,0,0,4690370,1932423,13647685,5849639,11915754,5348799,10452577,1205155,0,0,0,0,0,-1446548,0,57678278,26163783,7714841,3107747,4816290,964405,14911212,1,224352996,203175738,-21177258,3919464,-23779221,-9745506,8428005,-13965973,60305635,-24561421,344207935,165346170,28711240,57678278
233301,191708769,59978309,0,288608919,21120269,13391646,109628821,157859829,94376660,63483169,267488650,1493358,86154538,32601419,1045669,0,121294984,61316675,20253547,31253447,-39992,-11039892,278528542,0,267488650,953938,248604,1286000,0,4734469,1196057,8419068,6175358,0,6175358,0,0,0,244832,244832,0,0,0,0,0,0,0,4734469,4734469,0,1196057,1196057,0,7758380,7758380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351098,0,2351098,0,0,0,0,0,0,0,0,0,7734103,2884745,1932900,2916458,7734103,2884745,1932900,2916458,0,0,0,0,0,0,0,0,-7540554,-1839578,-4849442,-851534,0,0,4102367,4102367,0,0,0,0,0,0,5848153,5847153,1000,0,20253547,18753067,-564444,2064924,0,10807828,-10807828,0,20253547,29560895,-11372272,2064924,9865722,5890123,0,0,0,0,3096833,1407712,6340180,2705064,6886403,3724545,4976889,591972,0,0,0,0,0,87420,0,31253447,14319416,3258790,3608624,2695853,603115,6767649,1,200537000,188011000,-12526000,4751000,-7336000,-10568000,627000,-1748545,33156878,-11039892,278528542,118220783,13391646,31253447
233356,,,,,,,,,,,,,,,,,,,,,,,,,,353632,233954,0,0,988715,0,1576301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159956,5159956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35319,35319,0,0,0,0,0,0,0,0,0,0,0,0,5195275,5195275,0,0,0,0,0,0,5195275,5195275,0,0,3024642,2824413,65458,61125,0,0,2368382,1465174,736193,687458,3512369,1511815,0,0,0,0,0,0,0,0,0,9707044,6549985,459358,978456,289799,0,1429446,1,331290,495506,164216,148175,16041,0,0,,,,,,,
233374,3040067000,366624000,0,3710804000,355013000,257781000,1705764000,1650027000,459599000,1190428000,3355791000,66962000,613094000,206391000,13681000,0,900128000,533504000,107072000,318310000,4813000,-206425000,3562216000,0,3355791000,2901000,472000,0,0,42748000,49791000,95912000,92539000,0,92539000,0,0,0,0,0,0,0,0,0,0,0,0,42748000,42748000,0,49791000,49791000,0,123600000,123600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11751000,11751000,0,0,0,0,0,0,0,0,0,0,21792000,6118000,10332000,5342000,19957000,4283000,10332000,5342000,1835000,1835000,0,0,0,0,0,0,-114776000,2510000,-111534000,-5752000,0,0,43422000,43422000,0,0,0,0,0,0,21283000,21283000,0,0,107072000,208684000,-101202000,-410000,0,18465000,-18465000,0,107072000,227149000,-119667000,-410000,95205000,59928000,4534000,1924000,3338000,1286000,51417000,16987000,59255000,22060000,51639000,29556000,52922000,10393000,0,0,0,0,0,0,0,318310000,142134000,38495000,24728000,34360000,8666000,69927000,1,3351493000,3153393000,-198100000,31638000,-96597000,-132844000,-297000,-86467000,341956000,-206425000,3562216000,2896193000,257781000,318310000
233408,0,789956,0,1660182,27462097,0,-27336437,1534522,0,1534522,-25801915,0,0,2716002,305609,0,3021611,2231655,6867255,8368587,0,-1501332,-20727284,-3573299,-25801915,556519,0,0,0,344932,0,901451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694347,3694347,0,0,2153088,2153088,0,0,0,0,0,0,0,0,0,0,458989,458989,0,0,0,0,0,0,0,0,0,0,314502,314502,0,0,0,0,0,0,314502,314502,0,0,0,0,0,0,177210,177210,0,0,0,0,69119,69119,0,0,0,0,0,0,0,0,0,0,6867255,6867255,0,0,0,0,0,0,6867255,6867255,0,0,3487303,2964311,0,0,0,0,288432,131081,2989093,685676,1603759,427095,0,0,0,0,0,0,0,0,0,8368587,4208163,1019717,60016,125508,0,2955183,2,,,,,,,,-1993044,6867255,-1501332,-20727284,0,0,8368587
233426,145891597,119533648,0,351041863,60039503,37786146,108172256,182830104,86796568,96033536,291002360,10565352,156828687,14873636,4327225,12484974,199079874,79546226,71315060,70943790,0,371270,290631090,0,291002360,2343969,2551902,4182358,0,1752783,49604722,60435734,56661638,0,56661638,2343969,2343969,0,2551902,2551902,0,408262,408262,0,0,0,0,1752783,1752783,0,49604722,49604722,0,33845244,33845244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164879,532187,3632692,0,0,0,0,0,0,0,0,0,29391387,5286188,21257766,2847433,29391387,5286188,21257766,2847433,0,0,0,0,0,0,0,0,-18326712,-2742194,-14503217,-1081301,0,0,21405594,21405594,0,0,0,0,0,0,834668,672870,161798,0,71315060,58999889,10549039,1766132,0,42432,-28598,-13834,71315060,59042321,10520441,1752298,23964624,13534758,188458,154827,378147,146467,3215361,1265224,16390661,5717181,13535494,6656262,10793966,2331755,0,0,0,0,0,2477079,0,70943790,29806474,8817648,3138544,5038359,1609249,22533516,1,182641560,159678868,-22962692,2847433,-16494274,-6576138,-2739713,-5229737,173071,371270,290631090,95860446,37786146,70943790
233480,,,,,,,,,,,,,,,,,,,,,,,,,,55932,0,0,0,3780,0,59712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148960,148960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17805,17805,0,0,,,,,,,0,0,0,0,166765,166765,0,0,0,0,0,0,166765,166765,0,0,314340,286361,0,0,0,0,70896,49528,0,0,273380,109225,0,0,0,,,,,0,0,658616,445114,43489,90000,1029,0,78984,2,,,,,,,,,,,,,,
233541,76583986,169253706,0,281737506,104528797,81197807,110836906,66371803,32451634,33920169,177208709,34916034,197018198,46378753,1611602,0,279924587,110670881,111306575,108792063,0,2514512,174694197,0,177208709,2047213,2903453,5199467,0,2868370,26372061,39390564,29406222,0,29406222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29406222,29406222,0,83281736,83281736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627235,6614967,1012268,0,401107,0,401107,0,0,0,0,0,6486082,1654501,4831581,0,6486082,1654501,4831581,0,0,0,0,0,166709,166709,0,0,-1545890,6637904,-8183794,0,2520486,2520486,12369110,12369110,0,0,0,0,0,0,0,0,0,0,111306575,113245413,-1938838,0,0,3785422,-3785422,0,111306575,117030835,-5724260,0,46477540,27198775,0,0,1120513,391447,12385311,7246063,15978873,6967315,20643048,7882612,12186778,1230277,0,0,0,0,0,0,0,108792063,50916489,10400249,9383134,8977261,2756727,26358203,1,83798963,71885957,-11913006,1410245,-9029237,-4495110,201096,8238772,117030835,2514512,174694197,110836906,78171371,108792063
233602,0,1436892,0,2025525,231090,0,1753887,40548,0,40548,1794435,679340,3178433,439004,19414,16062,4332253,2895361,2124938,1943771,0,181167,1613268,0,1794435,121718,10000,0,0,145882,74476,352076,16125,0,16125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16125,16125,0,409064,409064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374133,374133,0,0,0,0,0,0,0,0,0,0,816277,735667,80610,0,816277,735667,80610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238860,238860,0,0,0,0,0,0,286604,286604,0,0,2124938,2044328,80610,0,0,134380,-134380,0,2124938,2178708,-53770,0,462303,411304,0,0,114083,0,69825,53280,56440,0,508477,289482,218703,101383,0,0,0,0,0,513940,60668,1943771,916117,19875,204168,75140,0,728471,2,,,,,,,,234937,2178708,181167,1613268,1753887,0,1943771
233611,1755438,27560042,111279,40440484,19138486,15793658,15451992,5850006,967340,4882666,21301998,6393613,31602139,13862669,850778,0,52709199,25149157,31975288,29993009,0,1982279,19319719,0,21301998,2946343,1945549,661491,0,783721,5060331,11397435,5844052,0,5844052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5844052,5844052,0,13039810,13039810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620491,4620491,0,0,0,0,0,0,0,0,0,0,9595430,5761102,3826744,7584,9595430,5761102,3826744,7584,0,0,0,0,0,0,0,0,-298654,36451,-335105,0,0,0,4961017,4961017,0,0,0,0,0,0,57194,57194,0,0,31975288,28476065,3491639,7584,0,5741672,-5741672,0,31975288,34217737,-2250033,7584,6178204,3833429,0,0,0,0,1250770,660262,8954067,4424690,8524340,3104262,5085628,925655,0,0,0,0,0,0,0,29993009,12948298,3523075,226613,2585638,801294,9908091,1,1962493,1665438,-297055,7584,-304639,0,0,4224728,34217737,1982279,19319719,6925105,15793658,29993009
233718,65647611,56597937,0,140120255,13880207,10565073,36180270,90059778,55728598,34331180,126240048,4341941,29993067,7102637,1705903,69433131,112576679,55978742,20180388,30816180,0,-10635792,136875840,0,126240048,779507,52994,766950,0,1719705,4426801,7745957,6203250,0,6203250,0,0,0,52994,52994,0,3750,3750,0,0,0,0,1719705,1719705,0,4426801,4426801,0,4056334,4056334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623588,115880,507708,0,0,0,0,0,0,0,0,0,19679629,7387590,9321811,2970228,18938530,7387590,8580712,2970228,741099,0,741099,0,0,0,0,0,-11946919,-1731467,-10215452,0,17354,17354,7207282,7207282,0,0,0,0,0,0,543120,528562,14558,0,20180388,17581535,-371375,2970228,0,10120829,-10120829,0,20180388,27702364,-10492204,2970228,8423431,4567927,48342,0,0,0,1890267,822088,4640864,1699162,10150769,4198534,5662507,846318,0,0,0,0,0,0,0,30816180,12134029,2910387,5500381,2336221,522136,7413026,1,78473388,68209620,-10263768,3164679,-9812565,-3600000,-15882,-3113816,30272427,-10635792,136875840,70511450,10565073,30816180
233842,165906675,12655335,0,186290102,4301702,0,38793230,143195170,83679091,59516079,181988400,462554,49620490,5928225,241038,0,56252307,43596972,-7415775,13846365,-4097562,-25359702,207348102,0,181988400,0,0,0,0,1935402,0,1935402,1837272,98130,1935402,0,0,0,0,0,0,0,0,0,0,0,0,1935402,1837272,98130,0,0,0,165166,165166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5179376,1223701,2462242,1493433,5179376,1223701,2462242,1493433,0,0,0,0,0,0,0,0,-15042319,-5184015,-9610493,-247811,2057999,2057999,136173,136173,0,0,87830,87830,0,0,0,0,0,0,-7415775,-1513146,-7148251,1245622,0,7215035,-7215035,0,-7415775,5701889,-14363286,1245622,5139048,2510760,0,0,0,0,2579461,948104,628307,317501,4347311,2267244,1047387,87851,0,0,0,104851,83707,0,0,13846365,6215167,1837848,1618065,1944722,0,2230563,1,189190505,161457632,-27732873,1109503,-19905163,-8937213,0,-8144476,-1513146,-25359702,207348102,38793230,0,13846365
234137,209599,3352627,0,11631479,2762972,1131628,5897314,2971193,2474726,496467,8868507,379689,5328282,1475358,819979,0,8003308,4650681,7897688,4600855,0,3296833,5869734,-298060,8868507,590790,18087,0,0,0,331361,940238,331361,0,331361,0,0,0,0,0,0,0,0,0,0,0,0,331361,331361,0,0,0,0,4566619,4566619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276837,2276837,0,0,0,0,0,0,0,0,0,0,125569,21553,104016,0,125569,21553,104016,0,0,0,0,0,0,0,0,0,340245,340245,0,0,0,0,0,0,0,0,0,0,0,0,588418,588418,0,0,7897688,7793672,104016,0,0,0,0,0,7897688,7793672,104016,0,1913717,1292234,0,0,0,0,784986,138101,914754,303225,807297,306699,180101,80530,0,0,0,0,0,0,0,4600855,2120789,85254,180101,258030,47865,1908816,1,1576798,2789133,1212335,1032175,180160,0,0,2943644,7489327,3296833,5869734,8868507,1131628,4600855
234164,30634608,43211753,0,104623979,14011775,3760891,36690557,53921647,21169697,32751950,90612204,5258583,68635040,25843367,6615897,0,106352887,63141134,39911944,44728515,-3577883,-8394454,92241190,6765468,90612204,3502787,4183420,1020600,0,166592,2546635,11420034,2503156,0,2503156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503156,2503156,0,16164191,16164191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851500,3851500,0,0,0,0,0,0,0,0,0,0,3111902,1393241,865258,853403,3111902,1393241,865258,853403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017136,5017136,0,0,0,0,0,0,11767215,11767215,0,0,39911944,38193283,865258,853403,0,0,0,0,39911944,38193283,865258,853403,7905495,5589155,0,0,0,0,4827002,2075376,2782239,1391374,19302890,4434384,9910888,1522190,0,0,0,0,0,1,1,44728515,15012480,2147927,2163858,2428151,135771,22840328,1,37968398,28957923,-9010475,453816,1201916,-1162342,-9503865,16836260,39911944,-8394454,92241190,69243202,2081882,44728515
234173,119566332,84562221,0,215366636,38843832,30764944,55428947,121093857,121093857,0,176522804,580418,133793658,22956396,63235,277221,157670928,73108707,25731534,42548251,0,-16816717,193339521,0,176522804,2092341,6151373,3180926,0,3003057,20772989,35200686,23646211,0,23646211,0,0,0,26421,26421,0,0,0,0,0,0,0,3948171,3948171,0,19671619,19671619,0,17892143,17892143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545042,4545042,0,0,0,0,0,0,0,0,0,0,3946077,499628,3228389,218060,3682077,499628,2964389,218060,264000,0,264000,0,0,0,0,0,-11084508,-981757,-10102751,0,0,0,9892125,9892125,0,0,0,0,0,0,540655,540655,0,0,25731534,32387836,-6874362,218060,0,5232016,-5232016,0,25731534,37619852,-12106378,218060,15530603,8855774,0,0,0,0,1998334,655717,10516970,3182002,8333327,3297221,6169017,99810,0,0,0,0,0,0,0,42548251,16090524,5083710,4801563,4212929,725353,11634172,1,72822806,115895125,43072319,57424274,-11084508,-3350770,83323,-4928399,39916940,-16816717,193339521,75627049,30764944,42548251
234207,1424946000,337672000,0,2488365000,273831000,188447000,417687000,1796847000,1215225000,581622000,2214534000,29695000,506148000,85433000,7348000,0,628624000,290952000,96609000,183006000,0,-86397000,2300931000,0,2214534000,928000,353000,1206000,0,28371000,37528000,68386000,57773000,4726000,62499000,928000,928000,0,353000,353000,0,1206000,1206000,0,0,0,0,28371000,28371000,0,31641000,26915000,4726000,70293000,70293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089000,0,3089000,0,0,0,0,0,0,0,0,0,39409000,13643000,11637000,14129000,39093000,13643000,11321000,14129000,316000,0,316000,0,0,0,0,0,-38924000,27097000,-114676000,48655000,0,0,21549000,21549000,0,0,0,0,0,0,1193000,918000,275000,0,96609000,133500000,-99675000,62784000,0,16562000,-16562000,0,96609000,150062000,-116237000,62784000,79637000,42613000,1602000,1215000,695000,516000,21768000,12040000,19013000,8161000,23278000,11730000,30688000,7280000,5887000,0,0,0,0,438000,0,183006000,83555000,27440000,11348000,20879000,6630000,33154000,1,2092420000,1998334000,-94086000,15483000,-33532000,-76037000,0,-32944000,183686000,-86397000,2300931000,851838000,188447000,183006000
234915,14274431,2843986,0,37848965,28329023,20953382,9519942,0,0,0,9519942,0,12139338,19865944,0,0,32005282,29161296,26176527,31040577,-1217018,-6081068,25331279,-9730269,9519942,652103,2402569,0,0,0,0,3054672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22216194,22216194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402569,2402569,0,0,0,0,0,0,0,0,0,0,18946,18946,0,0,18946,18946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538818,1538818,0,0,26176527,26176527,0,0,0,171227,-171227,0,26176527,26347754,-171227,0,10273804,6629004,0,0,0,0,3097217,1742944,5969002,2760518,11400556,2859714,0,0,0,0,0,0,0,299998,0,31040577,13992180,1849394,121916,569826,34253,14473008,1,3656439,594672,-3061767,0,0,0,-3061767,-171227,22216194,-6081068,25331279,9519942,4871871,31040577
235024,13914475,52177986,12284757,91570059,30630142,12323000,42524261,18415656,8177285,10238371,60939917,15828824,54379082,7140836,0,0,77348742,25170756,25708958,22040075,0,3668883,57271034,0,60939917,737903,88462,775272,0,2427486,1821381,5850504,1821381,0,1821381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821381,1821381,0,12798760,12798760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972489,3359407,1613082,0,0,0,0,0,0,0,0,0,6737000,681151,5001996,1053853,6737000,681151,5001996,1053853,0,0,0,0,0,0,0,0,-650531,120674,-772388,1183,0,0,6450,6450,0,0,0,0,0,0,1844790,1844790,0,0,25708958,18811232,5842690,1055036,0,3045779,-3045779,0,25708958,21857011,2796911,1055036,7188487,3948077,0,0,0,0,2499841,1248167,4091912,1242134,5105586,1984147,726763,0,2427486,0,0,0,0,0,0,22040075,8422525,1856673,2682220,1652349,439657,6986651,1,10898426,10761936,-136490,1053853,-771205,-419137,-1,-183064,21857011,3668883,57271034,9717075,12323000,22040075
235316,483590000,403978000,0,1081759000,327851000,231501000,338666000,415242000,192974000,222268000,753908000,21912000,516194000,62028000,2458000,0,602592000,198614000,285136000,259257000,-918000,24961000,728947000,0,753908000,3453000,5120000,4990000,0,10118000,126916000,150597000,129565000,0,129565000,0,0,0,24000,24000,0,0,0,0,0,0,0,10118000,10118000,0,119423000,119423000,0,173561000,173561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9571000,206000,9365000,0,86000,0,86000,0,0,0,0,0,49892000,6577000,27229000,16086000,49248000,6558000,26604000,16086000,644000,19000,625000,0,0,0,0,0,1805000,1562000,211000,32000,0,0,31218000,31218000,0,0,0,0,0,0,19003000,18377000,393000,233000,285136000,231501000,37284000,16351000,0,40904000,-40904000,0,285136000,272405000,-3620000,16351000,98487000,56765000,0,0,0,0,27654000,10512000,64736000,25956000,38708000,18849000,25252000,905000,4420000,0,0,0,0,0,0,259257000,112987000,36386000,19320000,18416000,8691000,63457000,1,429174000,439480000,10306000,20421000,2470000,-12585000,0,13206000,265428000,24961000,728947000,373679000,231501000,259257000
235422,32946679,29570279,0,75064752,19490192,15516994,46830232,8744328,3527845,5216483,55574560,234725,38833140,4654037,3393891,0,47115793,17545514,21839008,24849224,0,-3010216,58584776,0,55574560,2669174,309854,6327092,0,1984111,777895,12068126,4138683,0,4138683,0,0,0,423203,423203,0,0,0,0,0,0,0,1236667,1236667,0,2478813,2478813,0,11287100,11287100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679148,8679148,0,0,790508,790508,0,0,0,0,0,0,4163674,3657067,506607,0,3737232,3230625,506607,0,426442,426442,0,0,0,0,0,0,-4431656,-3014423,-1417233,0,0,0,487246,487246,0,0,0,0,0,0,862988,757387,105601,0,21839008,22644033,-805025,0,0,2515264,-2515264,0,21839008,25159297,-3320289,0,9216282,6219980,0,0,955702,469612,2306005,1043810,5127168,1831515,5317596,2523828,695786,353972,0,0,0,0,0,1230685,0,24849224,12442717,3106165,1285825,1230685,248883,6534949,1,34410762,31167146,-3243616,1816278,-3823227,-1236667,0,-310073,25159297,-3010216,58584776,54519849,15516994,24849224
235547,4079424,26308817,0,49466827,24415975,14705946,21320805,3730047,1667723,2062324,25050852,8906136,34852067,11899819,104950,0,55762972,29454155,34880788,36211618,217160,-1113670,26164522,0,25050852,114149,417525,159228,0,213325,1003671,1907898,1548789,0,1548789,114149,114149,0,89958,89958,0,159228,159228,0,0,0,0,213325,213325,0,972129,972129,0,21410330,21410330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8867851,8867851,0,0,0,0,0,0,0,0,0,0,1271476,622027,649449,0,889381,239932,649449,0,382095,382095,0,0,0,0,0,0,-262512,-11702,-250810,0,0,0,3593643,3593643,0,0,0,0,0,0,0,0,0,0,34880788,34482149,398639,0,0,562636,-562636,0,34880788,35044785,-163997,0,19955129,11775024,492522,298606,0,0,1462262,711411,3954712,2107040,9818161,3451983,433297,127820,0,0,0,0,0,95535,0,36211618,18471884,4437017,539239,2073400,858001,9832077,1,4319324,4079424,-239900,38110,-250810,-27200,0,-949673,35044785,-1113670,26164522,21320805,14705946,36211618
236133,23452000,43114000,0,82658000,35244000,24331000,35755000,11659000,6221000,5438000,47414000,3345000,62363000,10609000,1699000,0,78016000,34902000,36949000,38175000,0,-1226000,48640000,0,47414000,1022387,214258,1565389,0,207954,13279020,16289008,13279020,0,13279020,1022387,1022387,0,214258,214258,0,1565389,1565389,0,0,0,0,207954,207954,0,10269032,10269032,0,19765026,19765026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894000,3894000,0,0,34000,34000,0,0,0,0,0,0,2783000,1547000,1004000,232000,2622000,1386000,1004000,232000,161000,161000,0,0,0,0,0,0,-886000,-466000,-333000,-87000,0,0,5854000,5854000,0,0,0,0,0,0,681000,681000,0,0,32125026,31309026,671000,145000,0,545000,-545000,0,32125026,31854026,126000,145000,12931000,8324000,0,0,0,0,1690000,849000,8984000,3699000,7040000,1522000,3547000,217000,0,0,0,0,0,1089000,376000,35281000,14987000,3727000,2794000,2303000,665000,10805000,1,11497000,11177000,-320000,232000,-376000,-176000,0,-1497000,38186000,-1226000,48640000,0,24342000,38175000
236212,0,22559668,0,38468135,5822893,150256,31126242,1519000,0,1519000,32645242,1352285,28464549,4420273,4152284,0,38389391,15829723,21812355,17742060,0,4070295,28574947,0,32645242,2689460,2779919,3501433,0,0,0,8970812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13904137,13904137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948616,4948616,0,0,1641694,122694,1519000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,179890,179890,0,0,,,,,,,1137918,1137918,0,0,21812355,20293355,1519000,0,0,0,0,0,21812355,20293355,1519000,0,8667555,4215640,0,0,0,0,911859,624861,1278765,880126,4242711,1933375,0,0,0,,,,,2641170,0,17742060,7654002,1363314,1456981,1197808,0,6069955,1,7615071,6996882,-618189,552955,-883118,-288026,0,2551295,20293355,4070295,28574947,10085574,150256,17742060
