UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
209490,42,1640,152,310,698,479,1,0
209506,42,25,0,1,4,20,0,0
209542,42,460,1,21,43,395,0,0
209551,42,20,1,0,2,17,0,0
209612,42,60,3,1,49,7,0,0
209746,42,24,0,0,0,24,0,0
209807,42,36,1,1,8,26,0,0
209825,42,79,1,1,1,56,10,10
209922,42,22,1,2,19,0,0,0
209940,42,2,0,0,0,2,0,0
210146,42,7,0,0,4,3,0,0
210155,42,1,0,0,1,0,0,0
210270,42,16,0,0,0,16,0,0
210304,42,28,6,11,10,1,0,0
210331,42,48,18,13,17,0,0,0
210368,42,20,9,2,8,1,0,0
210401,42,14,0,1,8,5,0,0
210429,42,99,0,0,46,50,3,0
210492,42,6,0,1,5,0,0,0
210571,42,18,0,1,5,9,3,0
210669,42,5,0,0,5,0,0,0
210739,42,25,0,3,16,6,0,0
210775,42,21,0,0,5,16,0,0
211024,42,22,12,7,2,1,0,0
211088,42,51,1,4,40,6,0,0
211158,42,29,0,0,2,27,0,0
211291,42,26,0,1,2,23,0,0
211307,42,6,0,1,2,1,0,2
211352,42,3,0,0,3,0,0,0
211361,42,27,0,1,3,23,0,0
211431,42,33,0,3,12,18,0,0
211440,42,187,0,0,0,0,0,187
211468,42,36,0,2,22,12,0,0
211477,42,7,0,1,1,2,3,0
211583,42,23,0,3,14,6,0,0
211608,42,3,1,0,0,2,0,0
211644,42,17,0,0,0,17,0,0
211893,42,4,0,0,0,0,0,4
211927,42,2,0,0,0,2,0,0
211981,42,10,0,1,5,3,1,0
212009,42,31,0,0,16,15,0,0
212054,42,31,0,0,0,31,0,0
212106,42,132,0,17,85,22,0,8
212115,42,19,0,0,0,19,0,0
212133,42,34,0,2,4,0,19,9
212160,42,15,0,0,2,13,0,0
212197,42,18,0,0,0,0,18,0
212577,42,16,0,0,13,3,0,0
212601,42,71,1,12,43,15,0,0
212656,42,16,0,10,6,0,0,0
212674,42,21,0,0,19,1,1,0
212832,42,31,1,1,13,16,0,0
212869,42,55,3,21,15,16,0,0
212878,42,3,0,0,0,0,0,3
212984,42,54,2,8,31,13,0,0
213011,42,8,0,0,0,0,0,8
213020,42,22,1,0,5,16,0,0
213251,42,6,0,0,6,0,0,0
213303,42,5,0,0,1,4,0,0
213321,42,12,3,4,5,0,0,0
213349,42,32,0,1,19,12,0,0
213358,42,60,24,12,24,0,0,0
213367,42,41,0,2,30,9,0,0
213385,42,23,1,0,21,1,0,0
213400,42,62,24,8,28,2,0,0
213507,42,1,0,0,1,0,0,0
213525,42,80,20,26,29,5,0,0
213543,42,12,0,0,0,0,2,10
213598,42,11,0,0,2,0,9,0
213613,42,9,0,0,4,5,0,0
213631,42,1,0,0,1,0,0,0
213659,42,99,27,23,35,13,0,1
213774,42,22,8,1,9,4,0,0
213783,42,2,0,0,0,2,0,0
213826,42,59,0,9,25,25,0,0
213987,42,65,0,0,40,16,9,0
213996,42,15,0,0,2,0,13,0
214069,42,50,0,2,48,0,0,0
214148,42,2,0,0,2,0,0,0
214157,42,5,0,0,3,2,0,0
214166,42,57,8,17,17,13,0,2
214175,42,34,0,0,13,0,21,0
214272,42,15,0,2,13,0,0,0
214564,42,56,0,10,39,7,0,0
214971,42,21,16,2,3,0,0,0
215053,42,1,0,0,1,0,0,0
215062,42,346,0,0,0,173,173,0
215105,42,11,0,3,8,0,0,0
215114,42,42,19,9,13,1,0,0
215123,42,74,1,2,54,17,0,0
215132,42,76,0,13,51,8,4,0
215293,42,1663,235,457,870,100,1,0
215424,42,1,0,0,1,0,0,0
215655,42,2,0,0,0,0,2,0
215743,42,4,0,0,2,2,0,0
215770,42,41,0,0,0,41,0,0
215798,42,10,0,2,5,3,0,0
215929,42,30,0,0,0,0,3,27
215947,42,24,0,0,16,8,0,0
216010,42,3,0,0,0,3,0,0
216038,42,31,0,1,1,29,0,0
216083,42,27,0,0,0,27,0,0
216278,42,21,0,0,13,0,6,2
216287,42,17,1,0,14,2,0,0
216357,42,4,0,0,1,0,3,0
216366,42,93,11,26,40,15,1,0
216463,42,1,0,0,1,0,0,0
216524,42,13,0,0,0,13,0,0
216542,42,22,5,6,11,0,0,0
216597,42,74,4,5,41,24,0,0
216694,42,23,2,0,5,16,0,0
216764,42,74,0,0,4,70,0,0
216807,42,13,0,0,1,0,12,0
216825,42,74,8,11,48,7,0,0
216852,42,42,0,2,27,5,8,0
216931,42,25,0,0,3,1,0,21
216940,42,15,0,5,0,10,0,0
217013,42,14,0,1,6,5,2,0
217059,42,25,1,0,0,24,0,0
217156,42,33,0,0,1,0,0,32
217165,42,49,0,0,0,0,49,0
217235,42,8,0,0,0,0,8,0
217305,42,115,17,31,42,25,0,0
217402,42,52,1,0,38,13,0,0
217420,42,4,0,0,4,0,0,0
217484,42,64,0,0,0,0,64,0
217493,42,39,0,1,38,0,0,0
217536,42,24,0,0,5,0,19,0
217606,42,6,4,1,1,0,0,0
217624,42,29,0,0,22,7,0,0
217633,42,94,3,11,42,27,11,0
217688,42,44,1,1,19,23,0,0
217721,42,30,0,1,1,28,0,0
217749,42,168,53,59,49,7,0,0
217776,42,2,0,0,0,2,0,0
217819,42,27,0,4,18,5,0,0
217864,42,16,0,0,1,15,0,0
217873,42,36,0,6,17,12,1,0
217882,42,248,0,0,1,1,150,96
217907,42,10,4,0,2,0,4,0
217925,42,20,1,19,0,0,0,0
217934,42,21,0,0,0,0,21,0
217961,42,5,0,0,0,3,2,0
217998,42,5,1,0,4,0,0,0
218061,42,20,1,0,9,10,0,0
218070,42,33,1,2,17,3,10,0
218229,42,5,0,0,1,1,3,0
218238,42,20,1,0,0,1,18,0
218335,42,72,6,14,22,30,0,0
218399,42,23,6,7,8,2,0,0
218414,42,12,4,1,7,0,0,0
218441,42,149,37,31,42,38,0,1
218539,42,15,0,3,10,1,0,1
218645,42,19,0,0,0,19,0,0
218654,42,21,0,0,1,20,0,0
218663,42,374,18,92,125,118,19,2
218672,42,6,0,0,0,6,0,0
218681,42,3,0,0,0,3,0,0
218690,42,16,0,0,0,16,0,0
218706,42,5,0,0,0,5,0,0
218724,42,144,0,0,8,6,129,1
218733,42,32,0,0,9,23,0,0
218742,42,49,0,0,0,49,0,0
218821,42,15,0,0,0,0,0,15
218964,42,6,0,0,0,6,0,0
218973,42,8,0,0,0,8,0,0
219000,42,28,0,0,22,6,0,0
219046,42,25,0,0,2,17,6,0
219082,42,28,0,0,2,21,4,1
219091,42,13,0,4,7,2,0,0
219143,42,110,0,0,0,110,0,0
219189,42,69,0,0,0,69,0,0
219198,42,6,0,1,2,3,0,0
219259,42,18,0,0,1,16,1,0
219277,42,58,0,8,50,0,0,0
219295,42,2,0,0,0,2,0,0
219347,42,40,2,1,4,8,25,0
219356,42,197,10,7,16,83,81,0
219374,42,17,0,0,0,17,0,0
219383,42,16,0,0,14,2,0,0
219408,42,11,0,0,0,11,0,0
219471,42,162,3,11,21,92,34,1
219480,42,50,0,0,0,50,0,0
219602,42,41,0,0,16,25,0,0
219709,42,82,7,2,8,65,0,0
219718,42,113,1,17,29,5,61,0
219790,42,40,17,9,9,5,0,0
219806,42,15,0,2,11,2,0,0
219824,42,71,1,0,7,63,0,0
219833,42,27,0,12,12,3,0,0
219842,42,3,0,0,3,0,0,0
219879,42,1,0,0,0,1,0,0
219888,42,37,0,5,7,25,0,0
219949,42,77,14,7,32,24,0,0
219976,42,78,5,17,40,11,5,0
220057,42,4,0,0,0,4,0,0
220075,42,282,32,39,104,37,63,7
220181,42,15,0,3,4,8,0,0
220215,42,26,0,0,10,15,1,0
220400,42,19,0,2,14,3,0,0
220473,42,38,27,7,4,0,0,0
220516,42,38,1,7,26,4,0,0
220598,42,39,0,2,32,5,0,0
220604,42,13,0,1,6,6,0,0
220613,42,29,0,1,4,0,24,0
220631,42,297,17,87,128,47,18,0
220701,42,1,0,0,0,1,0,0
220710,42,2,0,0,0,0,2,0
220792,42,151,38,42,63,8,0,0
220862,42,200,0,1,35,164,0,0
220871,42,2,0,1,1,0,0,0
220978,42,165,0,1,1,2,161,0
221184,42,55,2,19,22,12,0,0
221351,42,36,0,3,28,5,0,0
221485,42,76,1,13,34,28,0,0
221519,42,34,5,1,25,3,0,0
221643,42,7,0,0,0,7,0,0
221661,42,138,60,56,22,0,0,0
221731,42,26,0,5,21,0,0,0
221740,42,157,2,3,20,2,128,2
221768,42,77,0,2,0,4,71,0
221838,42,8,0,0,1,4,0,3
221847,42,34,0,0,0,34,0,0
221908,42,59,0,3,23,33,0,0
221953,42,9,1,2,3,3,0,0
221971,42,1,0,0,1,0,0,0
221999,42,68,1,3,8,21,35,0
222053,42,19,1,2,4,12,0,0
222062,42,75,1,19,34,21,0,0
222178,42,78,2,5,7,26,0,38
222567,42,3,0,0,0,0,0,3
222576,42,2,0,0,0,2,0,0
222628,42,16,13,3,0,0,0,0
222822,42,90,0,0,0,0,0,90
222831,42,6,0,0,0,6,0,0
222983,42,10,0,0,5,5,0,0
222992,42,632,342,186,75,3,0,26
223001,42,4,1,1,0,0,0,2
223223,42,2448,125,402,1312,609,0,0
223232,42,400,14,51,89,13,233,0
223320,42,45,9,17,8,8,0,3
223506,42,40,1,2,20,17,0,0
223816,42,136,136,0,0,0,0,0
223898,42,55,48,0,0,7,0,0
223922,42,39,2,3,4,30,0,0
224004,42,11,0,0,0,11,0,0
224110,42,3,0,0,0,0,0,3
224147,42,105,3,13,78,8,3,0
224226,42,113,48,16,49,0,0,0
224244,42,8,6,1,0,1,0,0
224305,42,11,5,2,4,0,0,0
224323,42,35,0,0,1,34,0,0
224350,42,19,0,0,0,19,0,0
224527,42,49,2,13,34,0,0,0
224545,42,33,0,1,11,20,1,0
224554,42,99,0,15,24,52,8,0
224615,42,891,0,0,0,0,0,891
224642,42,5,0,0,0,0,5,0
224712,42,1,0,0,1,0,0,0
224891,42,23,3,2,10,8,0,0
225070,42,111,111,0,0,0,0,0
225247,42,16,1,3,10,1,1,0
225308,42,44,0,0,0,44,0,0
225371,42,88,0,0,0,0,0,88
225399,42,57,5,9,41,2,0,0
225414,42,40,0,0,0,0,28,12
225423,42,915,0,0,0,915,0,0
225432,42,106,0,0,0,0,99,7
225502,42,15,0,0,0,0,11,4
225511,42,212,0,0,0,0,52,160
225520,42,98,7,33,19,39,0,0
225548,42,57,21,15,13,8,0,0
225575,42,7,1,0,0,3,3,0
225627,42,109,12,20,40,37,0,0
225885,42,20,1,3,16,0,0,0
226019,42,33,0,0,0,33,0,0
226091,42,94,1,1,10,82,0,0
226107,42,21,0,0,0,20,1,0
226116,42,3,0,0,0,3,0,0
226134,42,18,0,0,0,18,0,0
226152,42,100,3,8,41,42,6,0
226204,42,90,0,0,0,0,0,90
226383,42,6,2,2,1,0,0,1
226408,42,20,0,0,20,0,0,0
226471,42,38,2,1,24,11,0,0
226578,42,25,0,0,25,0,0,0
226587,42,21,0,0,4,17,0,0
226806,42,132,41,51,11,29,0,0
226833,42,51,0,1,24,20,5,1
227146,42,110,14,83,13,0,0,0
227182,42,157,4,68,34,51,0,0
227216,42,53,0,0,0,0,50,3
227225,42,69,39,5,4,21,0,0
227289,42,1,1,0,0,0,0,0
227304,42,102,12,40,13,37,0,0
227331,42,30,1,3,20,5,1,0
227368,42,112,0,0,0,0,112,0
227377,42,97,0,0,0,0,0,97
227386,42,66,51,0,0,15,0,0
227401,42,77,0,0,0,0,0,77
227429,42,3,0,2,0,1,0,0
227526,42,8,0,0,0,0,8,0
227687,42,25,0,2,3,20,0,0
227757,42,24,0,0,0,2,22,0
227845,42,20,1,0,12,2,5,0
227854,42,144,1,12,45,86,0,0
227863,42,58,3,6,38,9,1,1
227881,42,193,0,0,0,0,193,0
227924,42,92,1,2,33,56,0,0
227979,42,502,0,0,0,0,0,502
228042,42,8,0,0,1,7,0,0
228149,42,38,0,1,11,23,3,0
228194,42,2,0,2,0,0,0,0
228246,42,60,0,0,0,32,25,3
228316,42,88,0,0,0,88,0,0
228325,42,61,23,10,15,13,0,0
228343,42,5,0,0,0,5,0,0
228431,42,42,0,0,1,15,24,2
228459,42,266,2,0,17,0,246,1
228486,42,9,0,0,0,9,0,0
228501,42,6,0,0,1,0,5,0
228529,42,96,0,0,0,96,0,0
228547,42,14,0,0,0,14,0,0
228635,42,1712,284,422,975,31,0,0
228644,42,535,66,134,280,7,1,47
228653,42,373,45,88,236,3,0,1
228699,42,56,4,16,24,12,0,0
228723,42,1080,128,101,232,384,235,0
228769,42,182,0,0,0,0,182,0
228778,42,568,0,0,0,20,504,44
228787,42,358,0,0,0,0,358,0
228796,42,280,0,0,0,0,280,0
228802,42,159,0,8,12,81,58,0
228866,42,21,9,4,6,2,0,0
228875,42,170,14,25,53,57,21,0
228909,42,144,10,33,88,13,0,0
228981,42,8,0,0,2,0,6,0
229018,42,56,3,0,9,0,38,6
229027,42,224,9,26,67,0,111,11
229063,42,128,0,0,0,0,0,128
229115,42,34,0,2,3,29,0,0
229160,42,1,0,0,1,0,0,0
229179,42,129,8,31,60,6,24,0
229267,42,52,5,1,33,0,12,1
229300,42,1507,151,351,930,62,0,13
229337,42,545,57,164,256,28,0,40
229355,42,127,127,0,0,0,0,0
229504,42,85,0,0,0,0,0,85
229540,42,1,0,0,0,1,0,0
229780,42,108,57,23,19,7,2,0
229799,42,131,0,0,0,129,0,2
229814,42,61,1,6,31,22,1,0
229832,42,34,1,3,8,22,0,0
229841,42,124,0,0,0,0,0,124
229887,42,30,0,6,14,10,0,0
230038,42,60,5,14,29,12,0,0
230047,42,127,27,45,53,0,0,2
230171,42,22,0,0,0,0,0,22
230603,42,109,0,5,45,0,53,6
230728,42,327,12,30,109,39,137,0
230737,42,34,0,0,0,0,34,0
230746,42,3,0,0,0,3,0,0
230764,42,520,48,106,125,10,231,0
230782,42,149,1,0,18,123,0,7
230807,42,1,0,0,1,0,0,0
230852,42,5,0,0,1,4,0,0
230913,42,3,0,0,3,0,0,0
230959,42,12,0,2,7,1,0,2
230995,42,45,1,1,0,1,33,9
231059,42,16,0,0,0,16,0,0
231147,42,23,4,4,15,0,0,0
231165,42,4,0,0,4,0,0,0
231174,42,232,6,20,34,8,164,0
231536,42,65,8,23,18,13,3,0
231554,42,47,11,9,26,1,0,0
231581,42,18,0,1,6,11,0,0
231624,42,68,4,13,24,9,18,0
231651,42,18,2,5,9,2,0,0
231697,42,57,19,16,13,8,1,0
231712,42,17,0,0,0,17,0,0
231873,42,20,0,5,1,14,0,0
231882,42,54,7,14,9,19,5,0
232025,42,39,0,2,31,5,1,0
232043,42,24,0,1,9,13,1,0
232052,42,15,1,4,6,4,0,0
232089,42,19,0,0,13,4,2,0
232186,42,188,1,19,124,44,0,0
232195,42,104,11,21,45,25,2,0
232256,42,17,0,0,0,0,17,0
232265,42,164,2,20,108,14,2,18
232308,42,20,0,1,7,7,2,3
232414,42,111,31,39,25,16,0,0
232423,42,243,3,16,67,157,0,0
232450,42,118,38,17,26,36,1,0
232557,42,1174,202,234,722,16,0,0
232566,42,26,0,0,0,4,22,0
232575,42,64,17,18,18,11,0,0
232609,42,48,3,11,25,9,0,0
232618,42,7,0,0,0,0,0,7
232706,42,24,1,1,1,21,0,0
232788,42,12,0,0,6,6,0,0
232867,42,49,18,10,12,9,0,0
232885,42,41,3,10,23,4,1,0
232937,42,7,2,1,1,3,0,0
232946,42,589,212,158,125,88,6,0
232982,42,285,2,3,46,5,229,0
233019,42,14,1,1,4,8,0,0
233037,42,19,1,8,7,3,0,0
233116,42,77,20,31,13,13,0,0
233277,42,124,3,8,43,70,0,0
233295,42,28,0,0,4,16,8,0
233310,42,31,7,8,8,8,0,0
233338,42,18,0,2,12,4,0,0
233374,42,46,2,2,2,1,1,38
233426,42,40,0,0,0,0,0,40
233541,42,112,2,18,70,5,15,2
233611,42,36,2,2,24,8,0,0
233639,42,47,9,13,15,5,5,0
233648,42,48,3,13,17,14,1,0
233718,42,6,1,0,5,0,0,0
233754,42,86,17,28,21,20,0,0
233772,42,271,66,75,62,63,5,0
233897,42,28,0,0,1,27,0,0
233903,42,38,4,15,12,7,0,0
233921,42,631,32,76,179,302,2,40
233949,42,77,16,25,21,15,0,0
234030,42,1201,111,317,638,135,0,0
234076,42,109,2,5,40,31,31,0
234085,42,32,3,1,17,5,5,1
234155,42,102,3,7,56,36,0,0
234173,42,4,0,0,0,4,0,0
234207,42,35,2,2,24,4,3,0
234377,42,30,3,10,12,5,0,0
234669,42,10,0,6,0,4,0,0
234696,42,19,0,0,0,19,0,0
234827,42,109,0,0,0,0,109,0
234845,42,10,0,0,0,10,0,0
234933,42,26,0,0,0,26,0,0
234951,42,7,0,0,0,5,0,2
234979,42,10,0,0,0,0,0,10
235024,42,10,0,3,7,0,0,0
235097,42,92,0,0,0,0,92,0
235103,42,8,0,0,0,8,0,0
235149,42,10,0,0,0,0,0,10
235237,42,11,0,0,0,11,0,0
235316,42,55,0,0,41,0,14,0
235334,42,7,0,0,7,0,0,0
235343,42,5,0,0,0,5,0,0
235422,42,44,3,17,20,4,0,0
235431,42,28,0,0,0,28,0,0
235547,42,20,5,4,11,0,0,0
235671,42,18,0,0,0,16,0,2
235699,42,24,0,0,0,0,0,24
235750,42,1,0,0,0,1,0,0
236072,42,12,0,0,0,12,0,0
236133,42,2,0,0,0,2,0,0
236188,42,9,0,0,0,9,0,0
236230,42,34,0,0,22,12,0,0
236258,42,14,0,0,0,14,0,0
236328,42,39,2,6,19,12,0,0
236382,42,7,0,0,0,7,0,0
236452,42,9,0,0,0,9,0,0
236504,42,17,0,0,0,17,0,0
236513,42,42,0,0,0,42,0,0
236577,42,12,2,0,7,3,0,0
236595,42,202,7,6,26,101,57,5
236610,42,23,0,0,0,0,0,23
236638,42,6,0,0,0,0,0,6
236656,42,1,0,0,0,0,0,1
236692,42,20,0,0,0,20,0,0
236708,42,15,0,0,0,15,0,0
236753,42,21,0,0,0,21,0,0
236887,42,34,0,0,0,0,0,34
236896,42,14,1,2,4,7,0,0
236939,42,150,1,13,90,2,42,2
236948,42,1359,67,138,424,318,412,0
236975,42,9,0,0,0,9,0,0
237011,42,53,0,0,0,53,0,0
237039,42,1,0,0,0,1,0,0
237057,42,30,0,2,18,4,6,0
237066,42,77,3,11,18,9,36,0
237109,42,61,0,0,0,61,0,0
237136,42,14,3,2,5,4,0,0
237181,42,6,0,0,0,0,0,6
237215,42,22,0,2,5,14,1,0
237312,42,48,1,1,37,8,0,1
237330,42,23,0,0,9,14,0,0
237358,42,21,1,2,12,6,0,0
237367,42,25,1,1,16,7,0,0
237385,42,9,0,0,0,0,9,0
237525,42,233,9,38,160,26,0,0
237686,42,31,0,5,13,13,0,0
237701,42,12,0,1,0,11,0,0
237792,42,6,0,0,0,0,6,0
237817,42,54,12,8,20,13,0,1
237899,42,31,2,5,10,14,0,0
237932,42,51,0,6,20,23,2,0
237950,42,22,0,2,13,7,0,0
237969,42,8,0,0,8,0,0,0
238014,42,50,5,6,18,21,0,0
238032,42,447,50,120,207,67,1,2
238078,42,8,1,2,5,0,0,0
238193,42,19,0,3,16,0,0,0
238263,42,436,0,0,0,436,0,0
238324,42,20,0,1,11,8,0,0
238333,42,14,0,1,11,0,0,2
238397,42,80,0,0,0,80,0,0
238430,42,23,0,1,22,0,0,0
238458,42,15,0,1,5,0,9,0
238476,42,4,0,0,4,0,0,0
238616,42,35,0,0,28,7,0,0
238661,42,32,0,0,3,0,29,0
238759,42,229,0,0,0,0,0,229
238980,42,11,0,1,5,5,0,0
239008,42,100,0,0,0,100,0,0
239017,42,9,0,0,7,1,1,0
239071,42,47,12,19,3,0,0,13
239080,42,19,1,5,12,1,0,0
239105,42,247,26,45,79,49,1,47
239169,42,101,0,0,0,86,0,15
239248,42,442,0,0,0,442,0,0
239309,42,53,19,10,4,20,0,0
239318,42,19,0,0,0,19,0,0
239372,42,139,0,0,0,139,0,0
239390,42,15,0,0,11,4,0,0
239442,42,50,0,0,0,50,0,0
239460,42,143,0,0,0,143,0,0
239488,42,258,0,0,0,0,0,258
239628,42,3,0,0,0,3,0,0
239637,42,2,0,1,1,0,0,0
239716,42,8,1,1,3,3,0,0
239910,42,72,0,0,0,72,0,0
240107,42,20,0,1,15,4,0,0
240116,42,231,0,0,0,0,0,231
240125,42,195,0,0,0,195,0,0
240170,42,192,0,0,0,192,0,0
240189,42,14,0,0,0,0,14,0
240198,42,143,0,0,0,143,0,0
240268,42,14,0,0,1,1,12,0
240277,42,3,0,0,0,0,3,0
240329,42,15,0,0,2,0,13,0
240365,42,10,0,0,1,0,9,0
240417,42,4,0,0,0,0,4,0
240426,42,2,0,0,0,0,2,0
240444,42,88,5,10,1,62,10,0
240453,42,14,0,0,4,2,8,0
240462,42,5,0,0,0,0,5,0
240471,42,5,0,0,3,0,2,0
240480,42,6,0,0,1,0,5,0
240514,42,17,2,1,0,14,0,0
240620,42,66,0,0,0,0,0,66
240657,42,10,0,0,1,9,0,0
240666,42,7,0,0,0,7,0,0
240693,42,64,12,19,13,20,0,0
240727,42,83,6,1,2,7,67,0
240736,42,7,0,0,0,7,0,0
240745,42,3,0,0,0,1,2,0
240754,42,11,0,1,2,8,0,0
241191,42,2,0,0,0,0,0,2
241216,42,6,6,0,0,0,0,0
241225,42,20,1,8,3,8,0,0
241331,42,6,0,2,4,0,0,0
241377,42,19,1,1,4,13,0,0
241386,42,6,0,0,2,4,0,0
241395,42,8,0,1,4,2,0,1
241410,42,47,1,1,20,19,0,6
241739,42,77,0,1,22,54,0,0
242121,42,6,6,0,0,0,0,0
242617,42,5,0,1,3,1,0,0
242626,42,16,0,0,4,12,0,0
242635,42,16,0,0,12,4,0,0
242644,42,13,0,0,7,6,0,0
242653,42,29,0,6,14,9,0,0
242662,42,12,1,0,8,3,0,0
242680,42,6,0,0,4,2,0,0
242699,42,11,0,0,2,9,0,0
242705,42,11,0,0,4,7,0,0
242972,42,5,0,0,0,5,0,0
243115,42,15,0,0,6,9,0,0
243142,42,17,0,0,5,12,0,0
243197,42,61,1,0,29,31,0,0
243203,42,194,22,33,82,11,0,46
243212,42,4,0,0,1,3,0,0
243221,42,75,0,0,57,17,0,1
243346,42,33,0,0,6,27,0,0
243443,42,3,0,0,3,0,0,0
243586,42,7,0,3,1,1,0,2
243601,42,39,1,1,17,20,0,0
243647,42,2,0,0,0,1,1,0
243665,42,33,6,2,17,8,0,0
243780,42,49,3,0,31,15,0,0
243823,42,76,18,21,35,0,0,2
243832,42,48,0,0,0,48,0,0
244437,42,79,0,0,1,2,52,24
245953,42,33,9,12,10,2,0,0
246354,42,56,0,7,14,35,0,0
247834,42,202,0,0,0,0,0,202
247940,42,15,4,2,3,6,0,0
260372,42,15,0,0,0,15,0,0
260813,42,10,0,0,0,10,0,0
262031,42,3,0,0,1,2,0,0
262086,42,27,1,7,19,0,0,0
262129,42,15,0,0,8,4,0,3
363633,42,1,0,0,0,1,0,0
363907,42,17,0,0,6,11,0,0
363934,42,31,31,0,0,0,0,0
364016,42,14,0,0,0,0,0,14
364025,42,8,0,0,0,0,0,8
366252,42,262,10,41,87,121,3,0
366368,42,1,1,0,0,0,0,0
366711,42,25,0,0,0,0,25,0
367459,42,148,27,10,3,30,0,78
367884,42,15,0,0,0,0,0,15
369659,42,3,0,0,0,0,0,3
377555,42,1,1,0,0,0,0,0
377564,42,14,0,0,0,0,14,0
378576,42,9,0,0,0,9,0,0
380359,42,16,0,0,0,0,0,16
380377,42,30,0,0,0,0,0,30
383190,42,5,0,1,1,3,0,0
384254,42,20,0,1,11,8,0,0
384333,42,11,0,0,0,0,0,11
385415,42,3,0,0,0,0,3,0
388520,42,9,6,1,2,0,0,0
395362,42,3,0,0,0,2,0,1
399212,42,7,0,0,0,7,0,0
399911,42,7,0,0,4,3,0,0
404222,42,2,0,0,1,1,0,0
404426,42,38,0,0,0,0,0,38
405058,42,6,0,0,0,6,0,0
405872,42,13,0,0,13,0,0,0
409315,42,511,8,23,43,395,42,0
409698,42,13,0,0,0,0,13,0
413413,42,177,0,0,0,0,0,177
413617,42,14,0,0,0,14,0,0
413626,42,16,0,0,0,16,0,0
414595,42,3,0,0,0,3,0,0
414966,42,2,0,0,0,2,0,0
416801,42,19,0,0,0,0,19,0
417734,42,16,0,1,6,9,0,0
420246,42,19,10,4,5,0,0,0
420398,42,73,0,9,34,30,0,0
420440,42,18,0,0,0,18,0,0
420538,42,38,0,0,8,30,0,0
420556,42,28,0,0,0,28,0,0
421832,42,15,0,0,0,15,0,0
422695,42,9,0,0,0,0,0,9
426314,42,71,2,15,28,26,0,0
429085,42,8,2,3,1,1,1,0
430670,42,18,1,2,13,2,0,0
430795,42,11,0,0,0,11,0,0
430935,42,3,3,0,0,0,0,0
431983,42,5,0,0,0,5,0,0
432348,42,2,0,0,0,0,0,2
432524,42,6,6,0,0,0,0,0
433660,42,21,1,0,6,14,0,0
434016,42,8,0,0,0,8,0,0
434061,42,147,9,8,29,97,4,0
434584,42,11,0,3,6,2,0,0
434672,42,44,0,1,27,16,0,0
434751,42,4,0,0,0,4,0,0
435000,42,350,18,51,215,66,0,0
436304,42,63,4,8,9,42,0,0
436614,42,6,6,0,0,0,0,0
437097,42,6,0,0,0,0,6,0
437103,42,128,28,32,27,41,0,0
438708,42,14,0,3,2,9,0,0
439190,42,2,0,0,0,2,0,0
439701,42,5,3,2,0,0,0,0
440396,42,14,11,0,0,1,2,0
440402,42,64,0,3,22,39,0,0
440916,42,13,1,0,12,0,0,0
441131,42,9,2,6,1,0,0,0
441609,42,12,0,0,0,12,0,0
441760,42,7,0,0,0,7,0,0
441900,42,45,0,0,0,0,45,0
441937,42,21,0,0,0,0,21,0
441982,42,3,0,0,2,1,0,0
442356,42,78,1,2,5,67,3,0
442781,42,15,0,0,0,15,0,0
442806,42,7,0,0,7,0,0,0
442842,42,2,0,0,0,2,0,0
443049,42,6,4,1,0,1,0,0
443492,42,43,2,8,16,15,0,2
444954,42,48,10,14,20,3,0,1
445188,42,60,0,0,2,0,58,0
445267,42,11,1,6,4,0,0,0
445708,42,3,0,0,0,0,3,0
445735,42,3,0,0,0,3,0,0
446048,42,32,0,6,23,3,0,0
446774,42,79,5,6,13,21,34,0
447582,42,48,0,3,9,36,0,0
447689,42,447,77,182,124,31,33,0
447953,42,2,0,1,1,0,0,0
448594,42,6,0,0,0,6,0,0
449506,42,5,0,0,0,5,0,0
449870,42,5,0,0,3,2,0,0
449922,42,14,0,1,13,0,0,0
451404,42,37,0,0,0,37,0,0
451510,42,6,2,0,2,2,0,0
451927,42,5,0,0,5,0,0,0
454689,42,1,1,0,0,0,0,0
455114,42,164,7,31,42,79,0,5
455257,42,14,0,0,0,14,0,0
455770,42,7,1,1,5,0,0,0
455804,42,33,33,0,0,0,0,0
456490,42,7,1,6,0,0,0,0
457086,42,6,0,0,0,6,0,0
457527,42,5,0,0,1,4,0,0
459310,42,7,0,0,0,7,0,0
459736,42,45,8,14,23,0,0,0
459824,42,12,0,3,9,0,0,0
459949,42,66,0,0,1,0,65,0
460349,42,1,0,0,0,0,1,0
460394,42,4,0,0,0,4,0,0
460464,42,3,0,0,0,3,0,0
461315,42,7,0,0,0,7,0,0
461795,42,20,1,4,6,6,3,0
464226,42,10,0,2,7,1,0,0
475033,42,12,0,0,12,0,0,0
475398,42,4,0,0,0,0,0,4
475565,42,2,1,0,0,1,0,0
476717,42,28,0,0,0,28,0,0
480790,42,12,5,1,4,2,0,0
481030,42,3,2,0,0,1,0,0
481225,42,3,0,0,0,0,0,3
482149,42,682,115,173,308,30,55,1
482158,42,51,0,0,0,5,46,0
482680,42,242,1,0,8,0,204,29
482699,42,10,0,0,0,0,10,0
482705,42,80,10,32,27,11,0,0
483036,42,9,0,5,2,0,2,0
483045,42,224,0,0,0,0,0,224
