UNITID,AWLEVELC,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSASIAT,CSBKAAT,CSHISPT,CSNHPIT,CSWHITT,CS2MORT,CSUNKNT,CSNRALT,CSUND18,CS18_24,CS25_39,CSABV40,CSUNKN
200305,12,12,9,3,1,0,0,0,0,11,0,0,0,0,10,2,0,0
200314,12,14,4,10,0,0,0,0,0,11,0,0,3,2,11,0,1,0
200332,12,44,26,18,0,0,0,1,0,41,1,0,1,0,41,3,0,0
200341,12,20,18,2,0,0,0,3,0,14,2,0,1,0,17,3,0,0
200466,12,23,20,3,22,0,0,0,0,1,0,0,0,0,6,12,5,0
200527,12,58,50,8,58,0,0,0,0,0,0,0,0,0,26,18,14,0
200554,12,11,9,2,10,0,0,0,0,1,0,0,0,0,6,3,2,0
200572,12,47,19,28,0,1,0,1,0,41,0,1,3,7,30,5,5,0
200800,12,32,16,16,0,0,5,1,0,23,0,1,2,0,19,10,3,0
201034,12,67,35,32,0,0,11,5,0,49,2,0,0,0,29,29,9,0
201098,12,25,16,9,0,1,0,0,0,18,1,5,0,0,17,8,0,0
201131,12,30,19,11,0,0,1,1,0,26,2,0,0,0,11,12,7,0
201140,12,6,5,1,0,0,0,0,0,6,0,0,0,0,0,0,6,0
201159,12,70,60,10,0,1,2,2,0,64,0,1,0,0,34,32,4,0
201177,12,7,0,7,0,0,1,0,0,6,0,0,0,0,4,1,2,0
201283,12,55,22,33,0,0,0,0,0,52,3,0,0,0,39,11,5,0
201441,12,180,24,156,0,0,1,2,1,171,4,1,0,0,33,110,37,0
201478,12,41,40,1,0,0,0,0,0,39,2,0,0,0,25,16,0,0
201496,12,200,157,43,1,6,19,5,0,161,8,0,0,0,88,91,21,0
201539,12,3,3,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0
201672,12,77,34,43,0,2,4,2,0,55,10,4,0,0,34,37,6,0
201821,12,13,0,13,0,0,5,0,0,5,0,3,0,0,7,4,2,0
201885,12,81,23,58,0,6,4,2,0,61,6,1,1,0,78,3,0,0
201928,12,339,148,191,0,15,38,9,1,227,15,25,9,0,127,163,49,0
201946,12,211,28,183,0,2,8,2,0,67,2,129,1,7,28,97,79,0
201955,12,22,5,17,0,0,2,0,0,18,2,0,0,0,9,11,2,0
201964,12,5,0,5,0,1,2,0,0,2,0,0,0,0,1,1,3,0
201973,12,89,46,43,0,0,12,2,0,64,8,2,1,0,36,37,16,0
202222,12,964,492,472,2,31,158,52,1,590,19,97,14,6,394,406,158,0
202356,12,439,223,216,1,13,72,34,1,288,9,11,10,1,149,204,85,0
202648,12,155,88,67,1,1,4,4,0,140,3,2,0,0,67,60,28,0
202657,12,98,49,49,0,0,9,5,0,75,9,0,0,0,56,34,8,0
202888,12,4,0,4,0,1,0,0,0,3,0,0,0,0,1,2,1,0
202949,12,44,41,3,0,0,1,1,0,41,1,0,0,0,27,17,0,0
203146,12,50,45,5,1,1,0,1,0,45,2,0,0,0,45,3,2,0
203155,12,73,59,14,0,1,3,1,0,68,0,0,0,1,45,25,2,0
203331,12,13,8,5,0,0,1,1,0,10,1,0,0,0,7,4,2,0
203438,12,67,2,65,0,0,13,2,0,44,8,0,0,0,39,24,4,0
203447,12,3,1,2,0,0,0,0,0,3,0,0,0,0,0,1,2,0
203474,12,57,50,7,0,2,3,2,0,40,3,7,0,0,34,20,3,0
203483,12,18,3,15,0,0,1,1,0,16,0,0,0,0,6,10,2,0
203492,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203517,12,68,24,44,0,2,3,1,0,57,2,2,1,0,57,7,4,0
203544,12,4,0,4,0,0,0,0,0,4,0,0,0,0,2,2,0,0
203599,12,90,31,59,0,2,20,3,0,59,2,3,1,1,27,41,21,0
203678,12,84,30,54,0,0,1,1,0,78,0,4,0,0,54,13,17,0
203720,12,6,1,5,0,0,2,3,0,1,0,0,0,0,2,2,2,0
203739,12,3,1,2,0,0,0,0,0,3,0,0,0,0,1,2,0,0
203748,12,225,122,103,2,3,14,25,0,167,9,2,3,10,99,72,44,0
203881,12,4,4,0,0,0,0,0,0,3,0,1,0,0,3,1,0,0
203942,12,23,9,14,1,0,2,0,0,20,0,0,0,1,10,7,5,0
203960,12,56,6,50,0,1,4,2,0,47,2,0,0,0,9,28,19,0
204121,12,24,0,24,0,0,13,3,0,8,0,0,0,0,11,12,1,0
204158,12,36,20,16,0,0,10,1,0,25,0,0,0,0,9,26,1,0
204200,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
204255,12,40,26,14,0,1,2,1,0,34,2,0,0,4,23,9,4,0
204334,12,54,2,52,0,2,15,1,0,35,1,0,0,1,23,26,4,0
204422,12,89,54,35,0,0,3,4,0,79,2,1,0,0,57,22,10,0
204440,12,47,28,19,0,1,0,4,0,37,0,5,0,1,25,16,5,0
204608,12,21,21,0,0,0,0,4,0,14,3,0,0,6,12,2,0,1
204617,12,2,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
204769,12,131,4,127,1,4,37,2,0,78,0,9,0,0,66,57,8,0
204778,12,11,0,11,0,0,5,0,0,6,0,0,0,0,3,2,6,0
204796,12,150,58,92,1,10,5,8,0,114,3,0,9,0,131,14,5,0
204857,12,665,220,445,2,7,25,29,0,553,25,15,9,0,623,30,12,0
204945,12,108,40,68,0,0,7,6,0,87,4,3,1,0,34,49,25,0
204963,12,11,0,11,0,0,0,0,0,11,0,0,0,0,5,6,0,0
204981,12,17,0,17,1,0,9,0,0,4,1,2,0,0,4,10,3,0
205142,12,46,1,45,0,0,14,1,0,28,3,0,0,0,28,15,3,0
205203,12,5,1,4,0,0,0,0,0,4,0,1,0,0,3,2,0,0
205470,12,1746,994,752,10,35,329,68,4,1173,59,42,26,4,625,692,425,0
205841,12,592,364,228,1,12,42,7,0,489,17,24,0,6,163,213,210,0
205966,12,71,30,41,0,0,0,1,0,67,2,1,0,2,31,24,14,0
206011,12,92,57,35,0,1,1,8,0,79,0,3,0,0,57,30,5,0
206084,12,7,2,5,0,0,2,0,0,3,0,1,1,0,5,2,0,0
206181,12,26,12,14,0,0,0,0,0,25,1,0,0,0,13,10,3,0
206321,12,19,17,2,0,0,0,1,0,16,2,0,0,0,7,12,0,0
206446,12,41,38,3,0,0,1,0,0,40,0,0,0,1,32,8,0,0
206604,12,34,23,11,0,2,2,0,0,29,1,0,0,0,20,13,1,0
206613,12,3,1,2,0,0,0,0,0,2,1,0,0,0,2,0,1,0
206695,12,129,54,75,0,2,9,8,0,94,6,4,6,0,116,10,3,0
206905,12,59,35,24,10,1,2,1,1,35,9,0,0,30,25,4,0,0
206914,12,2,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
206923,12,67,1,66,25,0,4,3,0,28,5,2,0,0,15,38,14,0
206932,12,208,9,199,4,4,40,33,0,92,24,11,0,0,90,104,14,0
206996,12,11,1,10,4,0,0,0,0,4,3,0,0,0,5,3,3,0
207050,12,2,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0
207069,12,47,11,36,5,0,3,3,0,33,2,1,0,0,27,13,7,0
207102,12,26,2,24,0,2,5,3,0,10,5,1,0,0,7,16,3,0
207263,12,20,9,11,5,0,1,1,0,11,2,0,0,0,5,9,6,0
207281,12,44,1,43,5,0,2,3,0,31,1,2,0,0,10,18,16,0
207290,12,9,0,9,4,0,0,0,0,5,0,0,0,0,4,2,3,0
207388,12,55,20,35,2,2,0,5,0,44,2,0,0,0,55,0,0,0
207397,12,50,22,28,1,1,7,3,0,31,5,1,1,0,16,27,7,0
207449,12,177,86,91,7,12,19,23,1,95,8,10,2,0,75,89,13,0
207500,12,19,8,11,0,2,1,2,0,10,1,0,3,0,14,3,2,0
207661,12,19,12,7,3,1,3,0,0,7,5,0,0,0,8,10,1,0
207670,12,95,35,60,3,4,21,8,0,47,9,3,0,0,45,32,18,0
207704,12,119,3,116,8,3,24,24,0,54,6,0,0,1,64,47,7,0
207740,12,10,0,10,1,0,0,0,0,9,0,0,0,0,4,3,3,0
207935,12,171,42,129,11,7,26,20,1,78,15,9,4,0,46,77,48,0
207962,12,511,454,57,77,2,44,97,4,263,2,22,0,1,350,143,17,0
208035,12,17,0,17,0,0,7,5,0,3,1,1,0,0,1,9,7,0
208044,12,15,1,14,1,0,0,2,0,11,0,1,0,0,9,5,1,0
208053,12,80,41,39,0,0,0,8,0,62,10,0,0,6,70,4,0,0
208275,12,14,10,4,1,0,0,2,0,11,0,0,0,0,2,7,5,0
208318,12,51,18,33,0,2,0,12,0,35,0,2,0,0,16,19,16,0
208390,12,144,30,114,1,3,0,46,0,49,4,38,3,0,59,63,22,0
208406,12,124,56,68,0,3,1,14,1,83,9,13,0,1,27,59,37,0
208433,12,30,0,30,0,0,1,12,0,14,3,0,0,0,14,15,1,0
208479,12,220,36,184,2,11,15,78,6,79,4,25,0,0,125,78,17,0
208637,12,118,26,92,1,3,7,11,1,93,2,0,0,0,20,87,11,0
208646,12,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0
208822,12,10,0,10,1,0,0,1,0,7,1,0,0,0,3,2,5,0
208859,12,27,5,22,1,0,0,3,0,22,0,1,0,0,11,15,1,0
209038,12,201,109,92,2,2,3,23,0,152,9,6,4,0,53,99,49,0
209065,12,7,2,5,0,0,0,1,0,4,1,1,0,0,2,3,2,0
209074,12,56,34,22,2,0,1,5,1,43,2,2,0,0,14,36,6,0
209083,12,20,0,20,0,0,1,6,0,12,0,1,0,0,8,6,6,0
209153,12,26,2,24,1,0,0,5,0,17,3,0,0,0,15,8,2,1
209205,12,22,0,22,1,0,3,2,0,13,1,2,0,0,11,11,0,0
209250,12,190,112,78,3,21,5,23,0,112,8,17,1,0,56,99,27,8
209506,12,4,2,2,0,0,0,1,0,3,0,0,0,0,2,2,0,0
209667,12,19,2,17,0,1,0,3,0,13,2,0,0,0,9,8,2,0
209676,12,58,12,46,1,0,1,16,0,35,4,1,0,0,37,17,3,1
209694,12,31,5,26,0,0,3,15,0,11,2,0,0,0,23,8,0,0
209700,12,54,9,45,0,1,5,9,1,38,0,0,0,0,18,36,0,0
209719,12,14,0,14,0,0,4,3,1,6,0,0,0,0,12,2,0,0
209746,12,772,397,375,9,59,26,123,7,471,34,31,12,0,174,398,200,0
209807,12,6,0,6,0,0,0,3,0,2,0,0,1,0,4,1,1,0
209940,12,174,54,120,2,2,0,41,0,119,5,5,0,0,56,73,45,0
210155,12,39,19,20,1,1,0,3,1,29,3,0,1,4,21,10,4,0
210234,12,138,85,53,2,0,0,30,0,92,2,10,2,0,76,49,13,0
210270,12,224,100,124,3,8,5,26,0,168,7,7,0,1,36,97,90,0
210340,12,25,4,21,0,1,1,5,1,14,3,0,0,0,11,13,1,0
210429,12,38,5,33,2,0,0,15,0,18,1,0,2,0,26,9,3,0
210599,12,267,231,36,4,6,211,20,0,19,4,3,0,0,63,147,57,0
210605,12,275,82,193,0,10,37,13,0,175,4,36,0,13,86,122,54,0
210711,12,40,0,40,0,0,8,17,0,13,1,1,0,0,18,17,5,0
210739,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
210748,12,81,1,80,0,0,7,1,0,69,3,1,0,0,48,28,5,0
210784,12,166,0,166,0,1,51,22,0,82,4,6,0,0,77,70,19,0
211307,12,52,11,41,0,3,2,5,0,40,1,1,0,0,22,21,9,0
211316,12,49,0,49,0,0,9,9,0,30,0,1,0,0,19,24,6,0
211334,12,16,0,16,0,0,0,0,0,16,0,0,0,0,9,5,2,0
211468,12,35,3,32,0,1,6,10,0,12,1,5,0,0,17,12,6,0
211477,12,50,13,37,0,1,0,0,0,18,22,9,0,0,8,27,15,0
211927,12,73,41,32,0,5,19,8,0,36,1,4,0,0,24,28,21,0
211981,12,2,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0
212045,12,79,8,71,0,3,3,0,0,67,6,0,0,0,44,23,12,0
212115,12,59,8,51,0,2,11,4,0,37,2,3,0,0,49,9,1,0
212197,12,14,3,11,0,0,0,0,0,13,0,0,1,0,14,0,0,0
212230,12,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
212267,12,3,0,3,0,0,2,0,0,0,0,1,0,0,0,2,1,0
212276,12,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
212294,12,3,0,3,0,0,0,0,0,2,0,1,0,0,0,2,1,0
212300,12,4,0,4,0,0,0,1,0,3,0,0,0,0,2,2,0,0
212328,12,5,0,5,0,0,0,1,0,2,1,1,0,0,2,1,2,0
212355,12,3,0,3,0,0,0,0,0,3,0,0,0,0,1,1,1,0
212382,12,5,0,5,0,1,2,1,0,0,0,1,0,0,0,5,0,0
212391,12,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0
212434,12,8,2,6,0,0,1,1,0,6,0,0,0,0,4,3,1,0
212601,12,3,1,2,0,0,1,1,0,0,0,0,1,0,3,0,0,0
212753,12,2,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0
212878,12,61,43,18,0,0,4,5,0,52,0,0,0,0,16,20,25,0
212975,12,16,8,8,0,1,1,0,0,14,0,0,0,0,14,2,0,0
213020,12,43,11,32,0,2,4,3,0,33,1,0,0,0,40,2,1,0
213181,12,33,1,32,0,1,7,2,0,19,2,2,0,0,17,13,3,0
213251,12,12,1,11,0,0,0,0,0,12,0,0,0,0,12,0,0,0
213330,12,13,1,12,0,0,1,0,0,12,0,0,0,0,4,6,3,0
213349,12,9,6,3,0,0,0,0,0,8,1,0,0,0,8,1,0,0
213358,12,14,6,8,0,0,2,1,0,9,1,1,0,0,10,3,0,1
213376,12,44,25,19,1,1,0,6,0,18,1,17,0,0,23,16,5,0
213455,12,119,4,115,0,2,6,37,0,45,9,20,0,0,40,59,20,0
213473,12,5,0,5,0,0,3,0,0,2,0,0,0,0,3,2,0,0
213491,12,22,0,22,0,2,4,2,0,13,1,0,0,0,13,7,2,0
213525,12,17,5,12,0,1,4,2,0,6,3,1,0,0,2,11,4,0
213543,12,35,15,20,0,4,0,3,0,21,0,0,7,0,35,0,0,0
213659,12,19,9,10,1,0,3,0,0,14,0,1,0,0,6,9,4,0
213987,12,32,29,3,0,0,2,4,0,23,0,3,0,0,19,12,1,0
213996,12,29,8,21,0,1,1,1,0,22,1,0,3,0,29,0,0,0
214041,12,5,4,1,0,2,0,0,0,3,0,0,0,0,3,2,0,0
214111,12,246,55,191,0,17,33,15,0,159,4,12,6,1,53,146,46,0
214166,12,16,3,13,0,0,1,0,0,14,0,1,0,0,14,1,1,0
214379,12,146,33,113,1,5,15,31,0,81,2,10,1,0,39,54,52,1
214528,12,245,236,9,2,5,94,34,2,60,4,44,0,0,119,93,33,0
214582,12,15,1,14,0,0,11,0,0,2,0,2,0,0,1,14,0,0
214591,12,97,56,41,0,3,0,3,0,86,3,0,2,0,94,2,1,0
214625,12,4,2,2,0,0,1,0,0,3,0,0,0,0,3,1,0,0
214634,12,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
214652,12,10,5,5,0,0,0,0,0,10,0,0,0,0,8,2,0,0
214670,12,11,6,5,0,1,0,2,0,8,0,0,0,0,5,4,2,0
214689,12,8,7,1,0,0,0,0,0,8,0,0,0,0,7,1,0,0
214698,12,5,3,2,0,0,0,0,0,5,0,0,0,0,2,3,0,0
214704,12,9,5,4,0,0,2,3,0,3,1,0,0,0,4,4,1,0
214713,12,7,1,6,0,3,0,0,0,4,0,0,0,0,6,1,0,0
214731,12,5,5,0,0,0,0,1,0,4,0,0,0,0,3,2,0,0
214740,12,11,8,3,0,0,0,0,0,11,0,0,0,0,8,2,1,0
214759,12,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
214768,12,5,3,2,0,0,0,2,0,3,0,0,0,0,5,0,0,0
214777,12,572,291,281,0,35,17,31,0,424,15,12,38,0,554,10,8,0
214786,12,3,3,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0
214795,12,5,1,4,0,0,0,0,0,5,0,0,0,0,3,2,0,0
214801,12,13,8,5,0,1,3,2,0,4,1,2,0,0,7,4,2,0
214810,12,12,4,8,0,0,0,0,0,11,1,0,0,0,10,1,1,0
214829,12,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
214883,12,41,4,37,0,1,27,3,0,7,0,3,0,0,3,22,16,0
214892,12,31,0,31,1,0,3,1,0,22,2,2,0,0,15,10,6,0
214944,12,54,5,49,0,1,14,18,0,20,1,0,0,0,33,18,3,0
215044,12,100,26,74,0,1,52,11,0,24,0,12,0,0,26,65,9,0
215062,12,121,41,80,0,17,9,11,0,79,1,3,1,1,7,74,39,0
215239,12,203,69,134,1,20,60,29,0,67,11,11,4,0,60,100,42,1
215275,12,2,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0
215284,12,5,1,4,0,0,0,2,0,3,0,0,0,0,5,0,0,0
215293,12,1054,382,672,0,138,42,50,0,741,50,3,30,0,1023,27,4,0
215336,12,4,0,4,0,0,1,0,0,3,0,0,0,0,1,3,0,0
215415,12,24,0,24,0,0,1,0,0,12,1,10,0,0,20,2,2,0
215530,12,4,0,4,0,0,0,0,0,4,0,0,0,0,2,2,0,0
215585,12,4,0,4,0,0,0,1,0,3,0,0,0,0,1,2,1,0
215655,12,50,20,30,0,0,1,1,0,43,1,2,2,0,32,14,4,0
215682,12,49,41,8,0,1,18,0,0,29,1,0,0,0,17,28,4,0
215798,12,15,8,7,0,0,0,0,0,13,1,0,1,0,12,2,1,0
215886,12,22,20,2,0,0,2,1,0,19,0,0,0,0,11,6,5,0
215992,12,8,0,8,0,1,3,0,0,4,0,0,0,0,2,6,0,0
216010,12,43,17,26,0,1,1,1,0,38,2,0,0,0,43,0,0,0
216038,12,45,16,29,0,1,0,3,0,40,0,1,0,0,41,2,2,0
216074,12,220,2,218,3,1,93,1,0,107,3,12,0,0,140,80,0,0
216083,12,19,2,17,0,0,1,0,0,18,0,0,0,0,5,8,6,0
216223,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
216339,12,255,83,172,0,40,25,23,1,151,7,4,4,0,232,22,1,0
216357,12,12,6,6,0,0,3,0,0,9,0,0,0,0,12,0,0,0
216366,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
216551,12,8,7,1,0,0,0,0,0,3,0,5,0,0,8,0,0,0
216579,12,30,0,30,0,0,10,1,0,19,0,0,0,0,16,12,2,0
216597,12,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
216764,12,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
216825,12,118,31,87,0,0,2,3,0,106,4,1,2,0,47,51,20,0
216852,12,21,9,12,0,2,2,2,0,14,0,1,0,0,9,8,4,0
216931,12,12,4,8,0,0,0,0,0,9,0,0,3,0,12,0,0,0
217235,12,2,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0
217323,12,605,573,32,3,10,152,241,1,167,9,22,0,0,104,282,219,0
217402,12,25,11,14,0,1,2,1,0,20,0,1,0,0,10,12,3,0
217420,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
217475,12,144,54,90,0,10,12,32,0,75,8,6,1,0,47,62,35,0
217484,12,60,34,26,0,0,4,8,0,44,1,3,0,0,17,23,20,0
217518,12,7,2,5,0,0,1,2,0,3,0,1,0,0,0,4,3,0
217581,12,55,1,54,0,1,4,22,0,19,6,3,0,0,19,34,2,0
217615,12,77,34,43,1,0,21,7,0,47,1,0,0,0,34,33,10,0
217712,12,64,21,43,0,0,20,15,0,27,1,1,0,0,32,21,11,0
217794,12,34,1,33,0,0,19,2,0,10,2,1,0,0,8,18,8,0
217819,12,9,2,7,0,0,1,0,0,6,1,1,0,0,8,0,1,0
217837,12,185,32,153,3,0,92,5,0,82,2,1,0,1,85,72,27,0
217882,12,204,91,113,0,5,12,12,0,163,8,1,3,0,201,2,1,0
217989,12,100,33,67,2,1,69,1,0,27,0,0,0,28,39,23,10,0
218025,12,234,167,67,4,3,65,10,0,96,4,51,1,2,150,55,27,0
218070,12,7,1,6,0,0,0,1,0,5,1,0,0,0,7,0,0,0
218113,12,337,157,180,0,4,55,45,0,223,6,4,0,0,178,108,51,0
218140,12,595,290,305,3,4,86,32,0,442,15,11,2,0,342,175,78,0
218229,12,2,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0
218353,12,565,152,413,1,9,207,40,2,254,26,26,0,54,267,177,67,0
218441,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
218487,12,330,117,213,0,3,180,5,1,137,1,3,0,3,239,59,29,0
218520,12,700,284,416,9,3,202,1,0,447,27,11,0,30,362,207,101,0
218663,12,11,5,6,0,2,2,1,0,6,0,0,0,0,10,1,0,0
218724,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
218830,12,353,248,105,0,9,45,47,0,227,19,6,0,0,230,85,38,0
218858,12,220,120,100,1,4,77,7,1,121,8,1,0,2,109,59,50,0
218885,12,1198,579,619,1,22,99,70,0,962,39,5,0,3,971,173,51,0
218894,12,978,387,591,8,26,245,39,0,563,36,61,0,11,411,390,166,0
218955,12,72,26,46,0,0,55,0,0,17,0,0,0,0,53,16,3,0
218991,12,607,220,387,3,15,99,42,0,397,39,12,0,3,385,164,55,0
219037,12,24,2,22,2,0,0,1,0,18,3,0,0,0,10,8,6,0
219046,12,32,11,21,1,0,2,1,0,28,0,0,0,0,23,9,0,0
219082,12,31,19,12,0,1,2,1,0,26,1,0,0,0,17,10,4,0
219125,12,52,1,51,6,0,0,0,0,42,4,0,0,0,22,27,3,0
219143,12,40,11,29,6,0,0,1,0,11,0,22,0,0,3,24,13,0
219189,12,18,11,7,0,0,0,0,0,18,0,0,0,0,0,10,8,0
219204,12,11,10,1,0,0,0,2,0,7,0,2,0,0,1,3,7,0
219259,12,19,5,14,0,0,0,2,0,16,1,0,0,0,18,1,0,0
219277,12,16,1,15,15,0,0,0,0,1,0,0,0,0,1,8,7,0
219356,12,42,12,30,7,0,3,1,0,27,1,2,1,0,35,5,2,0
219426,12,16,1,15,0,1,3,3,0,8,1,0,0,0,9,6,1,0
219453,12,35,0,35,1,1,3,3,0,25,2,0,0,0,17,15,3,0
219471,12,25,7,18,0,1,1,1,0,22,0,0,0,0,16,7,2,0
219480,12,23,5,18,0,2,0,2,0,18,1,0,0,0,14,5,4,0
219596,12,16,13,3,0,0,0,2,0,12,2,0,0,0,13,2,1,0
219824,12,150,70,80,1,4,9,14,0,115,5,2,0,0,63,56,31,0
219851,12,29,0,29,0,0,16,2,0,11,0,0,0,0,15,10,4,0
219879,12,335,219,116,2,4,20,14,0,286,3,6,0,1,148,124,62,0
219888,12,106,74,32,1,1,3,4,0,94,2,1,0,0,65,30,11,0
219903,12,170,2,168,2,2,99,9,0,9,3,46,0,0,77,79,14,0
219921,12,67,47,20,0,0,22,3,0,37,4,0,1,0,43,15,9,0
219994,12,120,68,52,1,0,21,12,0,75,11,0,0,0,76,28,16,0
220057,12,270,56,214,0,1,45,9,0,204,10,1,0,0,120,100,50,0
220118,12,69,1,68,0,0,30,5,0,34,0,0,0,0,19,46,4,0
220127,12,113,49,64,2,0,5,7,0,94,5,0,0,1,69,28,15,0
220163,12,15,0,15,0,0,0,0,0,15,0,0,0,0,8,4,3,0
220251,12,47,26,21,0,0,1,2,0,38,4,2,0,0,36,5,6,0
220279,12,77,43,34,0,0,5,2,0,62,3,5,0,1,53,17,6,0
220321,12,23,11,12,0,0,3,0,0,20,0,0,0,0,11,3,9,0
220400,12,94,29,65,0,0,12,2,0,78,0,2,0,0,50,30,14,0
220473,12,2,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0
220491,12,104,1,103,0,2,38,9,0,44,2,9,0,0,56,39,9,0
220552,12,5,1,4,1,1,0,0,0,3,0,0,0,0,2,3,0,0
220613,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
220640,12,65,35,30,0,0,2,2,0,58,1,1,1,0,55,8,2,0
220701,12,2,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0
220756,12,24,20,4,0,0,2,0,0,21,0,1,0,2,13,6,3,0
220765,12,49,3,46,1,2,10,3,0,25,0,8,0,0,20,21,8,0
220862,12,11,3,8,0,1,8,0,0,2,0,0,0,0,6,3,2,0
220978,12,4,3,1,0,4,0,0,0,0,0,0,0,0,3,1,0,0
221050,12,27,23,4,0,0,1,0,0,24,2,0,0,0,16,7,4,0
221096,12,89,63,26,0,1,6,4,0,74,3,1,0,5,43,36,5,0
221102,12,72,51,21,1,0,13,6,0,46,5,0,1,0,1,50,21,0
221148,12,178,157,21,2,0,51,17,0,105,3,0,0,0,142,33,3,0
221184,12,82,57,25,0,1,23,4,0,50,1,3,0,0,28,38,16,0
221236,12,55,41,14,0,0,10,1,0,40,4,0,0,0,20,20,15,0
221281,12,26,16,10,0,0,0,1,0,22,3,0,0,0,16,9,1,0
221388,12,27,4,23,0,0,15,0,0,12,0,0,0,0,11,16,0,0
221397,12,45,27,18,0,0,0,5,0,36,1,3,0,1,20,17,7,0
221485,12,151,81,70,1,6,63,15,0,56,7,1,2,0,56,70,25,0
221494,12,11,1,10,0,0,4,1,0,5,0,0,1,4,0,5,2,0
221582,12,38,36,2,0,0,0,2,0,35,0,1,0,0,30,6,2,0
221591,12,22,17,5,0,0,0,1,0,20,1,0,0,0,13,8,1,0
221607,12,12,12,0,0,0,0,0,0,12,0,0,0,0,11,1,0,0
221616,12,78,53,25,0,0,28,2,0,42,4,1,1,0,42,30,6,0
221625,12,46,25,21,0,1,13,4,0,21,5,1,1,0,15,25,6,0
221643,12,296,203,93,1,4,9,10,1,256,12,3,0,0,111,132,53,0
221829,12,87,3,84,0,0,1,2,0,84,0,0,0,0,58,24,5,0
221908,12,165,114,51,1,0,5,4,0,150,4,1,0,0,69,73,23,0
222053,12,256,132,124,1,4,16,13,1,207,11,3,0,0,129,91,36,0
222062,12,230,158,72,1,2,11,13,0,198,5,0,0,0,94,113,23,0
222105,12,93,84,9,0,1,48,6,0,36,2,0,0,1,33,37,22,0
222567,12,190,85,105,2,6,15,79,0,78,0,5,5,3,87,86,14,0
222576,12,511,371,140,1,17,38,251,1,177,9,17,0,0,253,193,65,0
222822,12,135,64,71,2,1,30,41,0,55,1,1,4,2,75,43,15,0
222831,12,45,33,12,0,0,3,16,0,16,2,0,8,0,36,8,1,0
222886,12,10,2,8,0,0,7,2,0,1,0,0,0,0,1,7,2,0
222992,12,1805,1050,755,6,137,128,649,4,787,46,15,33,57,623,804,321,0
223083,12,4,1,3,0,0,0,2,0,2,0,0,0,0,0,4,0,0
223320,12,71,44,27,0,1,1,62,0,7,0,0,0,21,40,9,1,0
223427,12,29,8,21,0,1,6,6,0,16,0,0,0,0,13,9,7,0
223463,12,104,13,91,2,0,49,36,0,13,4,0,0,0,41,48,15,0
223506,12,242,189,53,0,3,19,110,0,97,5,8,0,0,103,104,35,0
223816,12,418,174,244,4,26,117,99,5,130,15,19,3,4,72,196,146,0
224147,12,6,1,5,0,1,0,4,0,1,0,0,0,0,5,1,0,0
224156,12,135,2,133,0,3,48,33,0,39,12,0,0,0,61,60,14,0
224350,12,314,221,93,1,3,4,210,0,86,1,5,4,45,138,94,37,0
224527,12,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0
224615,12,2288,1104,1184,5,85,434,1198,1,422,30,82,31,162,1168,653,305,0
224642,12,217,85,132,0,1,6,181,0,26,0,2,1,1,75,111,30,0
224758,12,3,1,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0
224828,12,34,0,34,1,0,5,10,0,17,1,0,0,0,18,15,1,0
224891,12,93,55,38,2,0,1,56,0,31,0,3,0,1,51,37,4,0
224961,12,168,101,67,3,9,12,68,0,72,3,1,0,20,67,64,17,0
