UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON,EFDEEX1,EFDEEX2,EFDEEX3,EFDEEX4,EFDEEX5
183938,1,7770,2302,2251,3217,2163,138,1,0,0
183974,1,1498,185,494,819,96,52,0,37,0
183983,1,76,,,76,,,,,
184056,1,548,,,548,,,,,
184092,1,760,0,642,118,,,,,
184180,1,5838,713,1739,3386,711,2,0,0,0
184205,1,2426,805,951,670,790,15,0,0,0
184348,1,2092,50,12,2030,13,15,0,22,0
184427,1,339,,,339,,,,,
184481,1,6466,277,998,5191,275,2,0,0,0
184506,1,83,,,83,,,,,
184603,1,7285,881,894,5510,650,215,8,8,0
184612,1,2148,240,1257,651,199,39,0,2,0
184694,1,2823,55,590,2178,29,4,0,22,0
184746,1,82,,,82,,,,,
184773,1,1962,342,704,916,326,15,0,1,0
184782,1,19535,2486,8291,8758,2312,148,18,8,0
184791,1,5441,1566,2114,1761,1550,16,0,0,0
184816,1,86,,,86,,,,,
184959,1,719,0,719,0,,,,,
184968,1,191,,,191,,,,,
184995,1,6683,2331,1927,2425,2317,14,0,0,0
185129,1,6539,1841,3072,1626,1734,75,0,32,0
185174,1,81,25,0,56,7,17,0,1,0
185262,1,12884,1292,1333,10259,1223,33,0,36,0
185396,1,1625,,,1625,,,,,
185466,1,360,,,360,,,,,
185509,1,5821,804,1720,3297,765,38,1,0,0
185536,1,9736,1973,2983,4780,1959,6,8,0,0
185572,1,5027,192,1004,3831,173,18,1,0,0
185590,1,21784,2223,9588,9973,2080,107,27,9,0
185679,1,582,12,115,455,11,1,0,0,0
185721,1,415,0,372,43,,,,,
185758,1,132,118,14,0,74,43,1,0,0
185767,1,264,,,264,,,,,
185828,1,12332,709,2355,9268,610,84,0,15,0
185873,1,7186,1271,861,5054,1112,129,0,30,0
185970,1,135,,,135,,,,,
186016,1,454,,,454,,,,,
186034,1,5119,557,1595,2967,553,4,0,0,0
186052,1,886,,,886,,,,,
186122,1,323,,,323,,,,,
186131,1,8842,,,8842,,,,,
186186,1,203,,,203,,,,,
186201,1,5478,184,885,4409,171,13,0,0,0
186274,1,207,,,207,,,,,
186283,1,4054,410,1268,2376,306,98,0,6,0
186371,1,5966,1256,2059,2651,1059,178,0,19,0
186380,1,50637,3758,19667,27212,2910,699,0,149,0
186399,1,11017,946,2569,7502,796,125,0,25,0
186405,1,16,,,16,,,,,
186423,1,53,,,53,,,,,
186432,1,3430,953,1828,649,565,208,13,167,0
186469,1,1111,165,441,505,131,29,5,0,0
186584,1,9623,1084,2073,6466,725,339,0,20,0
186593,1,80,,,80,,,,,
186618,1,1122,111,211,800,95,15,1,0,0
186645,1,6321,667,1681,3973,658,8,1,0,0
186867,1,9314,1079,3754,4481,470,574,0,0,35
186876,1,9080,602,3907,4571,591,9,1,1,0
186900,1,73,,,73,,,,,
187000,1,368,,,368,,,,,
187046,1,8248,8172,76,0,3139,4817,138,78,0
187134,1,7629,10,2786,4833,10,0,0,0,0
187198,1,7796,1310,2571,3915,1270,40,0,0,0
187444,1,9070,3400,3174,2496,3085,290,1,24,0
187505,1,688,,,688,,,,,
187532,1,19095,7860,5514,5721,7546,306,6,2,0
187596,1,1354,177,341,836,123,54,0,0,0
187620,1,6662,2937,2079,1646,2764,168,4,1,0
187639,1,2303,739,497,1067,616,107,0,4,12
187648,1,5106,3139,1128,839,2270,851,0,18,0
187666,1,1856,482,681,693,386,20,75,0,1
187745,1,868,96,266,506,39,57,0,0,0
187897,1,2677,1124,1000,553,1025,92,0,1,6
187903,1,2228,98,1377,753,96,2,0,0,0
187912,1,424,0,0,424,,,,,
187958,1,2113,710,625,778,619,85,5,1,0
187967,1,1689,112,362,1215,86,18,8,0,0
187976,1,1009,790,120,99,741,46,3,0,0
187985,1,21953,3883,8332,9738,3556,314,0,6,7
187994,1,1032,672,192,168,630,41,0,1,0
188003,1,1673,710,238,725,677,33,0,0,0
188021,1,825,674,104,47,649,23,1,1,0
188030,1,14268,2815,7109,4344,2068,680,0,14,53
188049,1,1953,1490,290,173,1426,48,0,4,12
188058,1,1154,353,361,440,344,3,3,0,3
188100,1,5454,1616,1276,2562,939,669,0,8,0
188137,1,3266,451,364,2451,434,17,0,0,0
188182,1,1066,697,369,0,207,488,0,2,0
188207,1,193,130,50,13,49,81,0,0,0
188216,1,269,9,50,210,6,3,0,0,0
188225,1,1222,573,215,434,533,40,0,0,0
188261,1,824,279,545,0,263,16,0,0,0
188289,1,68,,,68,,,,,
188304,1,3378,1194,1344,840,866,309,0,4,15
188340,1,1187,66,380,741,52,14,0,0,0
188429,1,7252,525,2664,4063,481,43,1,0,0
188438,1,2662,318,686,1658,287,3,0,28,0
188517,1,296,0,87,209,,,,,
188526,1,930,0,391,539,,,,,
188535,1,643,77,39,527,46,28,0,3,0
188580,1,837,79,0,758,39,37,0,3,0
188641,1,1813,4,266,1543,4,0,0,0,0
188650,1,148,,,148,,,,,
188669,1,67,,,67,,,,,
188678,1,209,0,0,209,,,,,
188687,1,382,309,23,50,178,130,0,1,0
188696,1,166,,,166,,,,,
188854,1,1480,0,0,1480,,,,,
188890,1,1072,,,1072,,,,,
188915,1,47,,,47,,,,,
188942,1,308,,,308,,,,,
189015,1,683,174,6,503,146,28,0,0,0
189088,1,2706,,,2706,,,,,
189097,1,3442,309,0,3133,269,40,0,0,0
189219,1,122,0,0,122,,,,,
189228,1,1882,1217,325,340,879,102,0,235,1
189255,1,110,,,110,,,,,
189273,1,74,,,74,,,,,
189282,1,329,,,329,,,,,
189404,1,137,,,137,,,,,
189413,1,461,,,461,,,,,
189468,1,149,,,149,,,,,
189477,1,139,,,139,,,,,
189501,1,1210,0,305,905,,,,,
189547,1,5409,1000,1639,2770,971,24,0,5,0
189565,1,463,0,269,194,,,,,
189583,1,787,0,200,587,,,,,
189592,1,328,0,116,212,,,,,
189705,1,2492,254,1058,1180,174,69,1,10,0
189714,1,331,,,331,,,,,
189811,1,827,,,827,,,,,
189839,1,3479,698,423,2358,688,7,0,3,0
189848,1,745,24,0,721,23,1,0,0,0
189857,1,768,,,768,,,,,
189990,1,745,0,1,744,,,,,
190008,1,43,,,43,,,,,
190044,1,3719,281,435,3003,189,57,0,35,0
190053,1,994,87,186,721,84,1,0,2,0
190071,1,115,0,27,88,,,,,
190080,1,37,16,3,18,11,5,0,0,0
190099,1,3141,,,3141,,,,,
190114,1,632,340,239,53,323,17,0,0,0
190150,1,34782,1111,3842,29829,401,589,3,118,0
190169,1,1447,368,346,733,364,3,0,1,0
190239,1,131,,,131,,,,,
190318,1,199,,,199,,,,,
190372,1,958,,,958,,,,,
190415,1,25898,382,2692,22824,60,297,0,25,0
190424,1,1327,6,70,1251,4,0,0,2,0
190442,1,3786,310,682,2794,277,33,0,0,0
190451,1,215,,,215,,,,,
190503,1,3124,126,1486,1512,25,94,1,6,0
190512,1,19854,1486,9092,9276,1238,80,168,0,0
190521,1,17444,4125,7363,5956,2775,100,1250,0,0
190530,1,6715,1548,2844,2323,1461,22,65,0,0
190549,1,14195,1725,5584,6886,1504,24,197,0,0
190558,1,10248,1488,4570,4190,1057,29,402,0,0
190567,1,14489,1261,5269,7959,949,58,254,0,0
190576,1,8733,6263,880,1590,4707,882,674,0,0
190585,1,4904,930,2629,1345,540,5,385,0,0
190594,1,22970,635,7882,14453,572,24,39,0,0
190600,1,13921,3521,6295,4105,2740,259,522,0,0
190619,1,15042,9030,4224,1788,4829,23,4178,0,0
190628,1,13064,3520,4795,4749,2912,22,586,0,0
190637,1,13015,3191,6271,3553,2439,63,689,0,0
190646,1,3640,951,1859,830,715,6,230,0,0
190655,1,13087,1440,5969,5678,1049,12,379,0,0
190664,1,17001,1519,6425,9057,1301,19,199,0,0
190673,1,9573,1652,3762,4159,595,12,1045,0,0
190682,1,699,8,60,631,8,0,0,0,0
190691,1,6446,1615,2473,2358,430,4,1181,0,0
190707,1,18,,,18,,,,,
190716,1,2518,197,2159,162,155,6,0,26,10
190725,1,2642,701,493,1448,564,129,0,8,0
190752,1,51,,,51,,,,,
190761,1,1407,80,568,759,52,28,0,0,0
190840,1,7047,1124,1430,4493,1110,6,0,8,0
190956,1,141,0,141,0,,,,,
190983,1,657,0,61,596,,,,,
191083,1,7843,1426,2196,4221,1408,15,0,3,0
191126,1,8125,326,3102,4697,206,104,0,16,0
191199,1,5331,1413,927,2991,1368,43,0,2,0
191205,1,546,5,237,304,5,0,0,0,0
191241,1,16556,1814,1313,13429,981,773,6,54,0
191302,1,1812,97,276,1439,94,1,0,2,0
191311,1,149,,,149,,,,,
191339,1,4323,879,956,2488,866,9,0,4,0
191515,1,2072,,,2072,,,,,
191533,1,1103,4,182,917,2,2,0,0,0
191597,1,544,,,544,,,,,
191612,1,2030,519,362,1149,493,23,0,3,0
191621,1,877,124,223,530,115,9,0,0,0
191630,1,1607,,,1607,,,,,
191649,1,10238,439,1556,8243,374,59,5,1,0
191676,1,833,106,217,510,74,30,0,2,0
191719,1,9140,1841,3010,4289,1782,53,0,6,0
191728,1,952,,,952,,,,,
191931,1,3621,52,498,3071,42,10,0,0,0
191940,1,172,,,172,,,,,
191959,1,67,,,67,,,,,
191968,1,5054,5,940,4109,3,2,0,0,0
191986,1,3756,437,916,2403,395,40,0,2,0
192004,1,287,76,68,143,70,6,0,0,0
192022,1,2292,345,823,1124,327,15,0,3,0
192040,1,318,18,15,285,4,14,0,0,0
192110,1,986,74,11,901,29,43,2,0,0
192165,1,187,,,187,,,,,
192192,1,1250,358,428,464,346,12,0,0,0
192271,1,1310,538,747,25,165,353,0,20,0
192323,1,3203,41,133,3029,39,2,0,0,0
192448,1,15737,280,206,15251,221,46,0,3,10
192484,1,165,,,165,,,,,
192509,1,743,,,743,,,,,
192624,1,142,,,142,,,,,
192688,1,437,,,437,,,,,
192703,1,3575,42,372,3161,31,11,0,0,0
192712,1,1115,13,242,860,0,0,0,13,0
192749,1,2240,387,426,1427,335,52,0,0,0
192785,1,805,94,307,404,91,3,0,0,0
192800,1,9,,,9,,,,,
192819,1,6464,543,1736,4185,367,173,0,3,0
192864,1,1608,4,959,645,0,0,0,0,4
192925,1,1727,399,423,905,286,107,3,3,0
192961,1,121,,,121,,,,,
192970,1,15,,,15,,,,,
193016,1,8615,2284,3389,2942,2104,168,0,12,0
193052,1,549,,,549,,,,,
193061,1,47,,,47,,,,,
193070,1,81,0,0,81,,,,,
193201,1,365,26,339,0,23,3,0,0,0
193247,1,138,,,138,,,,,
193265,1,66,,,66,,,,,
193283,1,5539,709,1003,3827,689,16,0,4,0
193292,1,4807,889,1955,1963,846,36,0,7,0
193308,1,7011,2882,2919,1210,2651,93,0,138,0
193326,1,8283,2371,2549,3363,2315,49,0,7,0
193353,1,1918,77,768,1073,75,2,0,0,0
193380,1,95,,,95,,,,,
193399,1,2877,202,989,1686,146,50,3,3,0
193405,1,1253,0,5,1248,,,,,
193478,1,11996,3837,3626,4533,3808,21,0,8,0
193584,1,2522,66,22,2434,63,3,0,0,0
193609,1,64,,,64,,,,,
193654,1,10108,304,3788,6016,106,158,0,37,3
193751,1,551,120,134,297,25,88,0,5,2
193821,1,1050,10,331,709,4,6,0,0,0
193830,1,1454,92,272,1090,31,57,1,3,0
193858,1,266,,,266,,,,,
193894,1,140,140,0,0,114,26,0,0,0
193900,1,59144,4060,14240,40844,1674,1948,4,434,0
193946,1,3838,480,1186,2172,470,8,0,2,0
193973,1,3858,693,1310,1855,574,3,0,116,0
193991,1,40,,,40,,,,,
194028,1,1604,223,265,1116,217,6,0,0,0
194073,1,334,,,334,,,,,
194091,1,6906,209,1633,5064,179,23,0,4,3
194116,1,633,299,270,64,84,187,0,28,0
194161,1,1595,549,685,361,318,208,0,23,0
194189,1,101,,,101,,,,,
194222,1,7320,371,992,5957,366,5,0,0,0
194240,1,4976,931,1368,2677,914,17,0,0,0
194259,1,17,,,17,,,,,
194310,1,13609,1192,6564,5853,739,318,0,135,0
194392,1,686,18,249,419,13,5,0,0,0
194435,1,73,,,73,,,,,
194499,1,807,605,202,0,581,24,0,0,0
194569,1,146,62,5,79,17,38,0,7,0
194578,1,5494,,,5494,,,,,
194657,1,247,,,247,,,,,
194666,1,502,,,502,,,,,
194693,1,38,,,38,,,,,
194718,1,72,,,72,,,,,
194736,1,148,,,148,,,,,
194763,1,590,,,590,,,,,
194824,1,6968,,,6968,,,,,
194958,1,1573,240,727,606,232,4,0,4,0
195003,1,16615,655,6043,9917,369,256,6,0,24
195030,1,12197,1116,1445,9636,925,100,0,91,0
195049,1,273,,,273,,,,,
195058,1,5472,987,1938,2547,961,16,0,10,0
195067,1,317,,,317,,,,,
195128,1,2159,261,483,1415,197,60,0,4,0
195155,1,171,115,56,0,22,91,0,2,0
195164,1,2602,548,424,1630,323,220,2,3,0
195173,1,2661,59,2602,0,41,15,2,1,0
195191,1,239,,,239,,,,,
195216,1,2175,0,0,2175,,,,,
195234,1,2786,136,901,1749,127,9,0,0,0
195243,1,2033,4,298,1731,3,1,0,0,0
195289,1,127,,,127,,,,,
195304,1,1696,0,0,1696,,,,,
195322,1,3657,542,802,2313,528,14,0,0,0
195438,1,226,,,226,,,,,
195474,1,3648,8,1345,2295,7,1,0,0,0
195526,1,2758,,,2758,,,,,
195544,1,4348,613,1741,1994,563,49,1,0,0
195580,1,95,,,95,,,,,
195702,1,141,0,101,40,,,,,
195720,1,3621,431,969,2221,338,91,1,1,0
195784,1,658,,,658,,,,,
195809,1,19663,1050,7065,11548,750,291,5,4,0
195988,1,1698,217,464,1017,215,2,0,0,0
196006,1,3348,427,800,2121,382,44,0,1,0
196015,1,2836,1318,988,530,1260,50,0,8,0
196024,1,2612,725,606,1281,704,21,0,0,0
196033,1,1783,63,671,1049,58,4,0,1,0
196042,1,9314,554,3335,5425,545,4,0,5,0
196051,1,1803,83,1054,666,78,4,0,1,0
196060,1,16658,1494,5239,9925,1360,89,15,30,0
196079,1,18312,271,1670,16371,226,29,0,16,0
196088,1,32099,2183,12034,17882,1851,221,5,106,0
196097,1,25710,2171,13828,9711,1999,139,2,30,1
196103,1,1976,41,201,1734,35,6,0,0,0
196112,1,2842,1004,1224,614,978,14,0,12,0
196121,1,6424,1139,1948,3337,1120,15,0,4,0
196130,1,6445,369,1983,4093,323,41,0,5,0
196149,1,6690,443,1317,4930,423,17,0,3,0
196158,1,3491,149,850,2492,147,0,0,2,0
196167,1,4184,31,820,3333,30,0,0,1,0
196176,1,6964,308,2450,4206,292,11,3,2,0
196185,1,5430,499,681,4250,492,7,0,0,0
196194,1,6906,1127,2415,3364,1080,35,0,12,0
196200,1,2427,260,469,1698,242,2,0,16,0
196219,1,3182,60,1145,1977,59,0,0,1,0
196228,1,409,,,409,,,,,
196237,1,4270,340,1834,2096,334,5,0,1,0
196246,1,4474,790,2193,1491,755,30,0,5,0
196255,1,2185,199,652,1334,191,6,0,2,0
196264,1,9407,5698,2134,1575,5306,298,0,94,0
196291,1,1427,96,489,842,58,37,0,1,0
196307,1,1431,86,286,1059,84,2,0,0,0
196389,1,1053,,,1053,,,,,
196413,1,22698,2244,2539,17915,851,1345,0,48,0
196431,1,348,,,348,,,,,
196440,1,16,,,16,,,,,
196468,1,4514,294,1323,2897,105,142,7,40,0
196565,1,4442,424,638,3380,407,12,0,5,0
196583,1,67,,,67,,,,,
196592,1,11111,3433,3019,4659,3198,203,0,21,11
196653,1,1022,71,378,573,71,0,0,0,0
196680,1,15833,15833,,,3575,11795,0,224,239
196699,1,2912,350,665,1897,346,4,0,0,0
196866,1,2107,,,2107,,,,,
196884,1,229,24,125,80,16,7,0,1,0
197018,1,2104,,,2104,,,,,
197027,1,943,12,0,931,2,10,0,0,0
197036,1,4393,,,4393,,,,,
197045,1,3861,1804,983,1074,1312,480,0,9,3
197133,1,2459,,,2459,,,,,
197142,1,465,3,155,307,3,0,0,0,0
197151,1,4127,,,4127,,,,,
197197,1,1949,,,1949,,,,,
197221,1,102,,,102,,,,,
197230,1,357,0,14,343,,,,,
197285,1,828,184,68,576,153,31,0,0,0
197294,1,8807,1982,2495,4330,1959,16,0,7,0
197337,1,66,,,66,,,,,
197531,1,487,,,487,,,,,
197601,1,154,,,154,,,,,
197647,1,137,,,137,,,,,
197674,1,242,,,242,,,,,
197692,1,85,,,85,,,,,
197708,1,6056,887,1086,4083,526,295,8,58,0
197735,1,991,,,991,,,,,
197744,1,206,,,206,,,,,
197814,1,2314,1681,498,135,1670,11,0,0,0
197850,1,3338,1294,1012,1032,1283,11,0,0,0
197869,1,20436,1647,9770,9019,1588,44,13,2,0
197887,1,6473,2016,1892,2565,1999,17,0,0,0
197911,1,1265,187,766,312,185,1,0,1,0
197966,1,1741,626,525,590,626,0,0,0,0
197984,1,1501,63,166,1272,42,20,0,1,0
197993,1,168,2,114,52,2,0,0,0,0
198011,1,978,279,314,385,279,0,0,0,0
198039,1,2794,1119,1644,31,1109,10,0,0,0
198066,1,759,12,12,735,7,5,0,0,0
198084,1,1678,928,565,185,914,14,0,0,0
198109,1,528,99,354,75,89,10,0,0,0
198118,1,3703,1193,1098,1412,1176,15,0,0,2
198136,1,5272,730,832,3710,601,127,0,2,0
198154,1,14170,4133,3416,6621,4002,124,0,0,7
198206,1,1554,682,523,349,679,3,0,0,0
198215,1,1172,184,141,847,165,11,0,0,8
198233,1,4172,2584,1156,432,2553,15,0,16,0
198251,1,5231,2526,1720,985,2437,28,13,3,45
198260,1,17694,16997,508,189,15440,325,15,1217,0
198303,1,886,108,267,511,74,34,0,0,0
198321,1,1946,1023,768,155,1004,17,0,2,0
198330,1,3611,1310,1207,1094,1196,114,0,0,0
198367,1,2701,1216,861,624,1134,23,37,22,0
198376,1,3921,1400,1351,1170,1386,13,0,0,1
198385,1,1927,,,1927,,,,,
198419,1,18023,950,1198,15875,337,561,4,48,0
198455,1,4294,2553,1216,525,2516,30,0,3,4
198464,1,27151,7807,11621,7723,7369,288,122,28,0
198491,1,1313,932,233,148,930,2,0,0,0
198507,1,2149,539,1141,469,463,37,38,1,0
198516,1,7123,0,0,7123,,,,,
198534,1,10233,5532,4066,635,5166,353,13,0,0
198543,1,6787,3074,2770,943,2843,147,71,13,0
198552,1,8270,3196,2478,2596,3162,29,4,1,0
198561,1,3144,897,600,1647,734,162,1,0,0
198570,1,5558,2705,2495,358,2679,25,0,1,0
198598,1,826,125,282,419,106,14,0,5,0
198613,1,1167,0,335,832,,,,,
198622,1,10067,3552,2783,3732,3523,29,0,0,0
198640,1,995,553,275,167,539,11,3,0,0
198668,1,1286,551,428,307,549,2,0,0,0
198677,1,26,26,,,18,8,0,0,0
198695,1,5981,226,103,5652,130,95,0,1,0
198710,1,1876,889,525,462,875,9,0,5,0
198729,1,1359,716,372,271,711,0,2,3,0
198756,1,1093,66,0,1027,48,18,0,0,0
198774,1,4282,1643,2153,486,1641,2,0,0,0
198808,1,855,159,12,684,151,8,0,0,0
198817,1,2199,1103,706,390,1091,12,0,0,0
198835,1,2354,375,1237,742,282,93,0,0,0
198844,1,105,,,105,,,,,
198862,1,839,66,0,773,49,17,0,0,0
198871,1,434,,,434,,,,,
198899,1,1032,75,294,663,65,8,0,2,0
198905,1,842,475,244,123,475,0,0,0,0
198914,1,783,315,46,422,312,3,0,0,0
198923,1,1100,580,230,290,580,0,0,0,0
198950,1,1587,17,0,1570,15,2,0,0,0
198969,1,1811,253,605,953,199,53,0,1,0
198978,1,517,402,68,47,81,321,0,0,0
198987,1,3456,1162,1099,1195,1154,8,0,0,0
199005,1,6,,,6,,,,,
199023,1,702,170,272,260,170,0,0,0,0
199032,1,972,233,183,556,205,28,0,0,0
199069,1,2239,1247,387,605,1168,68,9,1,1
199078,1,152,,,152,,,,,
199087,1,2645,1645,731,269,1634,2,2,7,0
199102,1,13487,1604,6643,5240,1334,222,40,8,0
199111,1,2914,73,643,2198,66,2,4,1,0
199120,1,31705,1918,6104,23683,445,1114,308,51,0
199139,1,29551,3111,13566,12874,2837,122,69,83,0
199148,1,17978,4196,8142,5640,3884,228,65,19,0
199157,1,7553,1593,2997,2963,1360,108,118,7,0
199184,1,1104,0,193,911,,,,,
199193,1,36700,3124,13593,19983,2633,360,46,85,0
199209,1,1337,341,232,764,303,37,0,1,0
199218,1,17843,4619,7783,5441,4475,80,48,16,0
199263,1,329,204,79,46,202,1,0,1,0
199272,1,713,117,124,472,106,10,1,0,0
199281,1,7666,3721,2150,1795,3552,84,63,22,0
199306,1,1076,242,418,416,212,30,0,0,0
199324,1,1150,278,228,644,277,1,0,0,0
199333,1,7144,2891,2273,1980,2848,43,0,0,0
199412,1,1873,464,795,614,312,151,0,1,0
199421,1,2469,1493,672,304,1493,0,0,0,0
199449,1,2290,705,522,1063,695,10,0,0,0
199458,1,133,19,52,62,4,4,0,11,0
199467,1,569,282,242,45,282,0,0,0,0
199476,1,1901,788,694,419,784,4,0,0,0
199485,1,1712,915,556,241,907,8,0,0,0
199494,1,6754,3393,1483,1878,3386,6,0,1,0
199582,1,1108,107,706,295,83,20,0,0,4
199607,1,469,67,132,270,65,1,0,1,0
199625,1,1590,1057,380,153,1055,1,0,0,1
199634,1,3778,1463,1596,719,1453,10,0,0,0
199643,1,1067,170,434,463,150,20,0,0,0
199689,1,186,,,186,,,,,
199698,1,809,283,133,393,77,206,0,0,0
199722,1,1228,429,417,382,425,4,0,0,0
199731,1,2256,735,622,899,722,13,0,0,0
199740,1,2319,1527,425,367,1519,8,0,0,0
199759,1,2764,1023,722,1019,267,617,3,136,0
199768,1,2797,626,817,1354,610,16,0,0,0
199786,1,3939,2246,1176,517,2057,9,159,21,0
199795,1,888,429,246,213,422,7,0,0,0
199838,1,2814,1620,937,257,1618,2,0,0,0
199847,1,8963,872,537,7554,410,457,0,0,5
199856,1,21551,10859,5715,4977,10794,64,0,1,0
199865,1,793,0,104,689,,,,,
199883,1,163,,,163,,,,,
199892,1,2732,1257,593,882,1244,13,0,0,0
199908,1,1749,546,612,591,513,1,0,5,27
199926,1,2321,617,959,745,609,6,0,2,0
199953,1,1779,1133,397,249,1132,1,0,0,0
199962,1,3396,209,956,2231,144,63,0,2,0
199971,1,70,23,47,0,8,15,0,0,0
199980,1,44,,,44,,,,,
199999,1,5004,857,3176,971,768,46,32,11,0
200004,1,11635,2858,3482,5295,2631,168,55,4,0
200013,1,496,278,179,39,207,71,0,0,0
200022,1,3771,1294,912,1565,794,491,6,3,0
200059,1,1473,376,567,530,311,64,0,1,0
200086,1,172,0,31,141,,,,,
200110,1,51,,,51,,,,,
200156,1,1242,182,170,890,132,46,2,1,1
200192,1,1679,716,248,715,621,89,2,4,0
200208,1,316,230,64,22,216,14,0,0,0
200217,1,3652,1017,632,2003,568,442,0,6,1
200226,1,1123,561,165,397,429,120,1,9,2
200253,1,2777,605,1089,1083,454,135,0,16,0
200280,1,13876,4511,4936,4429,1344,3021,22,122,2
200305,1,2942,373,538,2031,320,51,2,0,0
200314,1,1080,606,212,262,571,30,1,4,0
200332,1,12242,750,5308,6184,351,377,0,22,0
200341,1,924,268,386,270,244,24,0,0,0
200466,1,257,42,134,81,25,17,0,0,0
200484,1,289,94,0,195,9,51,0,34,0
200527,1,599,121,300,178,117,4,0,0,0
200554,1,506,109,64,333,67,42,0,0,0
200572,1,1658,395,481,782,264,123,1,7,0
200590,1,152,0,121,31,,,,,
200697,1,1048,394,50,604,0,0,0,0,394
200785,1,369,137,151,81,134,3,0,0,0
200800,1,13465,1479,6998,4988,1347,128,0,4,0
200846,1,1416,204,489,723,195,9,0,0,0
200873,1,86,13,0,73,1,12,0,0,0
201034,1,610,,,610,,,,,
201061,1,263,,,263,,,,,
201098,1,45,,,45,,,,,
201104,1,4174,1087,1496,1591,877,207,0,3,0
201131,1,115,,,115,,,,,
201140,1,141,3,17,121,3,0,0,0,0
201159,1,166,,,166,,,,,
201177,1,250,40,164,46,40,0,0,0,0
201195,1,3220,92,548,2580,92,0,0,0,0
201283,1,723,51,269,403,46,5,0,0,0
201371,1,745,76,39,630,49,26,1,0,0
201432,1,1845,484,852,509,474,10,0,0,0
201441,1,16920,2432,4294,10194,2006,412,3,11,0
201469,1,534,0,310,224,,,,,
201478,1,183,,,183,,,,,
201496,1,450,,,450,,,,,
201539,1,92,,,92,,,,,
201548,1,2617,80,1017,1520,74,2,0,0,4
201645,1,12201,569,1053,10579,262,273,0,34,0
201654,1,4960,833,1338,2789,555,274,0,4,0
201672,1,2614,556,659,1399,554,0,0,0,2
201681,1,37,,,37,,,,,
201690,1,5434,3990,1189,255,399,3396,1,7,187
201751,1,129,59,47,23,59,0,0,0,0
201803,1,34,,,34,,,,,
201821,1,866,138,547,181,109,29,0,0,0
201867,1,101,,,101,,,,,
201885,1,41155,8635,17076,15444,5103,3313,43,176,0
201928,1,8404,2179,2321,3904,2006,173,0,0,0
201946,1,7448,6039,687,722,4752,1161,6,120,0
201955,1,6569,2634,1851,2084,2264,322,3,45,0
201964,1,1600,1287,82,231,922,346,0,0,19
201973,1,4703,1698,1212,1793,1668,29,0,1,0
202046,1,584,0,81,503,,,,,
202073,1,341,0,92,249,,,,,
202134,1,14385,1576,5578,7231,1519,40,0,17,0
202152,1,96,,,96,,,,,
202170,1,972,12,494,466,9,3,0,0,0
202222,1,25129,6539,6642,11948,6457,79,0,1,2
202356,1,15764,6197,4547,5020,6062,117,2,3,13
202435,1,110,16,92,2,9,0,0,7,0
202453,1,69,,,69,,,,,
202480,1,11674,917,2030,8727,421,395,0,101,0
202514,1,540,59,165,316,44,15,0,0,0
202523,1,2416,,,2416,,,,,
202648,1,4353,1185,1323,1845,1171,7,0,7,0
202657,1,365,,,365,,,,,
202763,1,4869,462,1620,2787,401,52,1,8,0
202806,1,8044,7395,277,372,4616,2644,87,46,2
202888,1,50,,,50,,,,,
202903,1,443,251,151,41,71,168,0,12,0
202912,1,342,34,93,215,34,0,0,0,0
202949,1,154,,,154,,,,,
202985,1,17,,,17,,,,,
203030,1,35,,,35,,,,,
203067,1,318,30,288,0,2,25,0,3,0
203085,1,1086,30,547,509,28,2,0,0,0
203128,1,1018,77,166,775,73,3,0,1,0
203146,1,396,,,396,,,,,
203155,1,1951,254,783,914,245,8,0,1,0
203234,1,69,0,53,16,,,,,
203289,1,40,0,40,0,,,,,
203331,1,30364,28254,461,1649,3983,24237,0,34,0
203368,1,2922,141,534,2247,128,11,0,2,0
203386,1,2643,14,890,1739,10,4,0,0,0
203438,1,112,,,112,,,,,
203447,1,1723,1138,278,307,1071,61,0,4,2
203456,1,1024,748,94,182,713,28,0,7,0
203465,1,3446,1294,993,1159,1240,40,0,14,0
203474,1,1734,1166,312,256,1139,23,0,4,0
203483,1,1940,1024,456,460,971,43,0,10,0
203492,1,1315,677,273,365,633,35,9,0,0
203517,1,25854,4363,11450,10041,3703,606,0,49,5
203526,1,2095,1163,436,496,1126,27,0,0,10
203535,1,1885,,,1885,,,,,
203544,1,832,96,249,487,76,20,0,0,0
203580,1,906,123,526,257,100,23,0,0,0
203599,1,4620,1281,1448,1891,1272,9,0,0,0
203614,1,414,,,414,,,,,
203678,1,3533,501,770,2262,495,6,0,0,0
203720,1,136,,,136,,,,,
203739,1,44,,,44,,,,,
203748,1,9170,2807,2740,3623,2803,4,0,0,0
203757,1,1136,135,352,649,87,39,0,1,8
203775,1,1199,310,453,436,262,46,0,2,0
203845,1,1198,10,72,1116,6,0,4,0,0
203881,1,2767,563,619,1585,562,1,0,0,0
203942,1,32,,,32,,,,,
203960,1,1261,491,435,335,287,204,0,0,0
203997,1,136,91,33,12,57,34,0,0,0
204006,1,2268,648,1158,462,592,26,1,29,0
204015,1,1269,528,578,163,492,2,0,34,0
204024,1,19107,1166,5481,12460,476,677,4,9,0
204121,1,72,,,72,,,,,
204158,1,127,,,127,,,,,
204176,1,766,273,485,8,248,25,0,0,0
