UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
114114,2584662,0,78761,110606,995843,0,1588819,2584662,0,0,959685,0,0,959685,880924,78761,4076219,3744332,0,331887,-144857,1424872,-23083,1588819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3308537,0,0,0,0,0,0,0,0,0,0,312006,11590,0,444086,4076219,873921,792128,0,0,0,0,432344,432344,211910,122798,787889,391589,434493,330363,0,0,0,1003775,0,3744332,2069222,81889,823346,35112,0,734763,33967,8380,3,331887,4076219,1588819,2584662,1699425,0,3744332
114123,2505208,0,277266,0,1578138,0,927070,2505208,0,282970,2536955,0,10000,2829925,2552659,277266,3563710,4533373,0,-969663,808285,1088461,-13,927070,449213,14254,13442,0,13442,63029,539938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744150,525000,0,525000,0,0,0,0,0,0,0,72374,0,0,222186,3563710,1534390,1300957,0,0,0,0,364969,312921,563432,316442,1404046,788123,0,0,0,0,0,666536,0,4533373,2718443,267333,638998,77930,32501,798168,,,-2,-968845,3563710,927070,2505208,808285,0,4533373
114354,69891266,7987303,34244644,0,54285675,29210939,15605591,69891266,5028941,57874355,34194681,3554263,0,100652240,66407596,34244644,53857346,64603733,0,-10746387,0,32040917,-5688939,15605591,3125672,410616,1725329,1725329,0,6334164,11595781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53664497,0,0,0,0,0,0,0,0,0,94023,50153,48673,0,0,53857346,8688963,4029849,0,0,0,0,14015129,9333520,17786412,12047901,21288677,4245678,247747,19166,0,0,0,2576805,0,64603733,29676114,3789783,14576959,3634488,1396810,11529579,952189,227806,3,-9566394,53857346,15605591,69891266,-18639052,29210939,64603733
114460,,,,,,,,,,,,,,,,,,,,,,,,,887901,19281,0,0,0,0,907182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835343,907182,0,907182,0,0,0,0,0,0,0,577831,,,0,4320356,1648597,879194,0,0,0,0,85511,0,379650,171929,754460,371659,,,0,,,0,0,2868218,1422782,295558,717661,68302,0,363915,,,-2,,,,,,,
114585,1510997,0,502993,22218,293943,0,1217054,1510997,0,0,19665,753610,0,773275,270282,502993,4848392,4002093,0,846299,-5201,836734,-460778,1217054,0,0,0,0,0,4250,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300360,120172,0,120172,0,0,0,0,0,0,0,427860,0,0,0,4848392,868157,868157,0,0,612825,362367,1041804,616025,1041804,616025,367694,217420,0,0,0,0,0,69809,0,4002093,2679994,1251110,0,51471,4401,15117,0,0,3,846299,4848392,1217054,1510997,691843,0,4002093
114637,,,,,,,,,,,,,,,,,,,,,,,,,71662,0,0,0,0,0,71662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201620,0,0,0,0,0,0,0,0,0,0,9274,,,0,210894,154359,90748,0,0,0,0,17702,3600,805,283,21379,787,,,0,,,0,0,194245,95418,0,5567,300,0,92960,,,-2,,,,,,,
114761,,,,,,,,,,,,,,,,,,,,,,,,,186073,15286,32697,30997,1700,0,234056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491623,0,0,0,0,0,0,0,0,0,0,53825,,,63993,609441,175552,86707,0,0,0,0,33590,16928,45290,24400,258190,127200,,,0,,,73787,0,586409,255235,31797,90067,16601,11627,181082,,,-2,,,,,,,
115010,,,,,,,,,,,,,,,,,,,,,,,,,1881902,41175,10100,100,10000,7050,1940227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12591908,0,0,0,0,0,0,0,0,0,0,0,0,0,93825,12685733,4917415,4177416,0,0,0,0,422715,82183,781452,718478,2795153,1043024,0,0,0,0,0,2139961,106982,11056696,6128083,126092,127711,71788,2235,4600787,,,-2,,,,,,,
115357,,,,,,,,,,,,,,,,,,,,,,,,,514197,5712,0,0,0,0,519909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345936,0,0,0,0,0,0,0,0,0,0,21036,,,17440,1384412,162364,153253,0,0,0,0,202213,124635,28033,21036,60258,54352,,,0,,,226484,28759,679352,382035,14536,1250,0,0,281531,,,-2,,,,,,,
115658,,,,,,,,,,,,,,,,,,,,,,,,,542754,13600,0,0,0,0,556354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742163,0,0,0,0,0,0,0,0,0,0,0,,,0,742163,167955,167955,0,0,0,0,30499,30499,55662,55662,470630,180807,,,0,,,0,0,724746,434923,0,144133,6427,15,139248,,,-2,,,,,,,
115746,20602027,0,13162607,0,14884150,12344113,5717877,20602027,8942494,6859802,3046854,7132,1726880,20583162,7420555,13162607,19797567,17496164,0,2301403,-436709,3853183,0,5717877,0,0,0,0,0,580817,580817,580817,0,580817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580817,580817,0,17084260,0,0,0,0,0,0,0,0,0,45278,615448,0,0,2052581,19797567,8556668,5070783,22577,0,431064,82469,1732085,743785,1686235,905955,4726328,2076761,341207,172987,0,0,0,0,0,17496164,9052740,1480994,5918243,487806,556381,0,,,-2,2336450,19797567,5717877,20602027,-7444730,12344113,17496164
115931,8399456,0,156237,0,8886784,0,-487328,8399456,0,0,770100,0,0,770100,613863,156237,8830880,7793819,-1,1037060,0,-1499230,-25158,-487328,1420003,122976,72498,72498,0,0,1615477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7570946,25158,0,25158,0,0,0,0,0,0,175,0,0,,1234601,8830880,1693872,1179264,0,0,0,0,799971,532702,1277918,442375,4022058,367443,0,0,0,,,0,0,7793819,2521784,55674,1780904,78696,10701,3346060,0,124788,3,5609980,8830880,-487328,8399456,-643565,0,7793819
116226,1758394,0,145860,0,788342,0,970052,1758394,0,183415,362192,0,0,545607,399747,145860,2520625,2195715,0,324910,-171000,816142,0,970052,129238,0,0,0,0,42000,171238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090008,129238,129238,0,0,0,0,0,0,0,275,0,31104,0,270000,2520625,547777,538272,0,0,0,0,54032,48063,368301,330427,551548,181083,27628,0,0,0,0,646429,0,2195715,1097845,74959,170925,53440,25,798521,20708,8941,3,354559,2520625,970052,1758394,970052,0,2195715
116350,,,,,,,,,,,,,,,,,,,,,,,,,777788,0,0,0,0,0,777788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397777,0,0,0,0,0,0,0,0,0,0,150485,,,532272,3080534,762852,536190,0,0,0,0,547204,76664,614003,226430,1738140,226430,,,0,,,0,0,3662199,1065714,0,935102,257422,1758,1402203,,,-2,,,,,,,
116563,,,,,,,,,,,,,,,,,,,,,,,,,609883,322251,0,0,0,11228,943362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388700,0,0,0,0,0,0,0,0,0,178,38193,,,0,2427071,633271,633271,0,0,0,0,908269,908269,108088,108088,339388,0,,,0,,,10371,0,1999387,1649628,0,339388,10371,0,0,,,-2,,,,,,,
117238,,,,,,,,,,,,,,,,,,,,,,,,,211891,5475,0,0,0,0,217366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561807,0,0,0,0,0,0,0,0,0,4870,27127,,,0,593804,176356,160156,0,0,0,0,38337,38333,33051,19169,127105,19168,,,0,,,0,0,374849,236826,31456,106567,0,0,0,,,-2,,,,,,,
117955,,,,,,,,,,,,,,,,,,,,,,,,,530122,6281,0,0,0,0,536403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733485,0,0,0,0,0,0,0,0,0,0,54605,,,0,1788090,642218,462031,0,0,0,0,220482,203963,166590,117699,259936,109692,,,0,,,0,0,1289226,893385,97892,204511,0,0,93438,,,-2,,,,,,,
118134,,,,,,,,,,,,,,,,,,,,,,,,,130402,11245,5883,5883,0,3178,150708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660115,151252,0,151252,0,0,0,0,0,0,4495,30251,,,5241,851354,241088,143525,0,0,0,0,154671,71763,500,500,442350,66762,,,0,,,4500,4500,843109,287050,53112,166790,8121,0,328036,,,-2,,,,,,,
118143,,,,,,,,,,,,,,,,,,,,,,,,,162685,11183,4055,4055,0,3693,181616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440076,100835,0,100835,0,0,0,0,0,0,2996,20168,,,3495,567570,160725,95683,0,0,0,0,103112,47842,5000,5000,293236,42842,,,0,,,0,0,562073,191367,354,111193,5414,0,253745,,,-2,,,,,,,
118161,,,,,,,,,,,,,,,,,,,,,,,,,215391,115078,27511,27511,0,0,357980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970559,0,0,0,0,0,0,0,0,0,0,20400,,,0,990959,500250,197077,0,0,0,0,237278,81607,148973,76530,511780,199683,,,0,,,0,0,1398281,554897,53495,244001,94509,0,451379,,,-2,,,,,,,
118198,14873649,7446942,1307480,0,8720098,0,6153551,14873649,0,0,2515625,0,129348,2644973,1337493,1307480,8913421,9198750,1161921,876592,0,8024648,-2747689,6153551,2696234,80424,568579,568579,0,28981,3374218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324238,0,0,0,0,0,0,0,0,0,441106,148077,0,,0,8913421,2611095,1953675,0,0,0,0,1368076,1198990,805290,746496,1526915,541790,0,0,29692,,,2857682,0,9198750,4440951,187167,249310,0,0,4321322,,,-2,876592,8913421,6153551,14873649,4846071,0,9198750
118958,,,,,,,,,,,,,,,,,,,,,,,,,58699,600,0,0,0,0,59299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152802,0,0,0,0,0,0,0,0,0,0,4919,,,5811,163532,90047,53546,0,0,0,0,13953,0,0,0,164692,22897,,,0,,,1139,0,269831,76443,6993,33490,13785,19,139101,,,-2,,,,,,,
118994,,,,,,,,,,,,,,,,,,,,,,,,,315710,50204,0,0,0,0,365914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868826,550000,0,550000,0,0,0,0,0,0,0,468530,,,0,2887356,571670,420106,0,0,0,0,111186,48294,32016,30122,84080,49287,,,0,,,0,0,798952,547809,19788,121500,84080,25775,0,,,-2,,,,,,,
119270,21677370,0,11203276,41207,7743569,195603,13933801,21677370,17143449,4472735,6620430,0,0,28236614,17033338,11203276,14527602,14144274,-1,383327,13550474,13933801,-13933801,13933801,594221,203942,560124,29183,530941,1358287,2716574,530941,0,530941,0,0,0,9667,9667,0,0,0,0,0,0,0,0,0,0,521274,521274,0,13996661,427252,0,427252,0,0,0,0,0,0,0,0,0,0,103689,14527602,5091425,3174211,0,0,0,0,1658412,1348121,1613755,899912,5763847,2222407,16835,12445,0,0,0,0,0,14144274,7657096,1491419,3709670,238902,164889,882298,0,208655,3,591982,14527602,13933801,21677370,1053061,195603,14144274
119553,,,,,,,,,,,,,,,,,,,,,,,,,3366586,123163,75066,75066,0,124675,3689490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15745767,0,0,0,0,0,0,0,0,0,37072,-216330,,,432660,15999169,4650003,2987936,0,0,0,0,417769,321914,3507074,1603314,8361293,1984867,,,0,,,0,0,16936139,6898031,1038996,2533592,69111,278352,6118057,,,-2,,,,,,,
119775,5161984,0,410967,817656,2506891,0,2655093,5161984,0,0,410967,0,817656,1228623,817656,410967,9863734,11555954,2860522,1168302,0,4926192,-3439401,2655093,735630,3667944,0,0,0,85654,4489228,4489228,0,4489228,735630,735630,0,3753598,3753598,0,0,0,0,0,0,0,0,0,0,0,0,0,7962824,834802,834802,0,699983,699983,0,0,0,0,0,0,366125,0,0,9863734,2181922,1745464,0,0,0,0,1503767,148792,4644093,2346137,1878494,0,1347678,0,0,0,0,0,0,11555954,4240393,990753,1878494,172156,261710,4012448,,,-2,-1602667,9863734,2655093,5161984,3590053,0,11555954
119951,,,,,,,,,,,,,,,,,,,,,,,,,490555,15802,0,0,0,0,506357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770936,0,0,0,0,0,0,0,0,0,0,21677,,,0,1792613,1439433,668841,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,1439433,668841,128214,612499,23886,5982,11,,,-2,,,,,,,
120069,,,,,,,,,,,,,,,,,,,,,,,,,1056226,19623,50543,50543,0,4070,1130462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796908,0,0,0,0,0,0,0,0,0,0,0,,,0,3796908,908660,768634,0,0,0,0,188932,44450,363211,344272,991036,408557,,,0,,,1016502,48131,3468341,1614044,22268,11698,3697,991,1815643,,,-2,,,,,,,
120078,23290260,134753,1456104,0,17055786,0,6234474,23290260,260000,1746650,1456104,0,0,3462754,2006650,1456104,56604159,49879565,0,6724594,6724594,7472288,-14687002,6234474,3582164,114373,80000,56891,23109,10184,3786721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12940907,0,0,0,0,0,0,0,0,0,0,0,0,,0,12940907,2807538,2093050,0,0,0,0,319923,266937,1285481,1166686,1941191,1208440,0,0,0,,,4099708,120467,10453841,4855580,156387,449452,73421,2964,4916037,,,-2,6602269,56604159,6234474,23290260,6234474,0,49879565
120087,,,,,,,,,,,,,,,,,,,,,,,,,751179,17621,54197,49549,4648,3579,826576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325795,0,0,0,0,0,0,0,0,0,0,0,,,0,3325795,985768,893763,0,0,0,0,136695,31988,345894,328593,1008935,397092,,,0,,,1223900,50566,3701192,1702002,40236,121633,3217,885,1833219,,,-2,,,,,,,
120661,4652000,0,552000,0,1371000,0,3281000,4652000,0,1589000,2032000,2000,27000,3650000,3098000,552000,14893000,11613000,1000,3281000,0,2357000,-2357000,3281000,2216000,498000,144000,110000,34000,478000,3336000,478000,0,478000,0,0,0,0,0,0,411000,411000,0,0,0,0,0,0,0,67000,67000,0,12036000,2713000,0,2713000,144000,0,110000,0,34000,0,0,0,0,,0,14893000,4987000,4165000,0,0,0,0,585000,580000,1146000,1117000,4895000,366000,0,0,0,,,0,0,11613000,6228000,547000,2983000,125000,17000,1713000,1110000,0,1,3281000,14893000,3281000,4652000,2728000,0,11613000
121275,2567822,345562,281761,157055,1843273,0,724549,2567822,0,1134320,1333923,0,0,2468243,2186482,281761,3358657,3330073,0,28584,0,499233,196732,724549,400878,38793,0,0,0,0,439671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358657,1029010,737626,0,0,0,0,308051,169870,567673,279589,724427,310717,0,0,0,0,0,700912,0,3330073,1497802,52300,401479,122419,2005,1254068,,,-2,0,3358657,724549,2567822,62788,0,3330073
121433,,,,,,,,,,,,,,,,,,,,,,,,,345767,8646,0,0,0,0,354413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632993,0,0,0,0,0,0,0,0,0,0,873,,,0,633866,40099,40099,0,0,0,0,7411,7411,11263,11263,567370,154783,,,0,,,0,0,626143,213556,0,51381,31307,0,329899,,,-2,,,,,,,
121637,,,,,,,,,,,,,,,,,,,,,,,,,142037,4840,15669,15669,0,0,162546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162545,146877,0,146877,15669,0,15669,0,0,500,0,200649,,,1999,528239,146714,70171,0,0,0,0,142878,139867,1000,1000,391067,0,,,0,,,0,0,681659,211038,0,119475,11917,0,339229,,,-2,,,,,,,
121859,,,,,,,,,,,,,,,,,,,,,,,,,1209873,18150,0,0,0,0,1228023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650483,0,0,0,0,0,0,0,0,0,0,86084,,,54236,3790803,1195365,365425,0,0,0,0,105305,90266,342635,290253,302535,156383,,,0,,,941695,53308,2887535,955635,41235,288635,21582,0,1580448,,,-2,,,,,,,
121868,,,,,,,,,,,,,,,,,,,,,,,,,1413964,26919,0,0,0,0,1440883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075039,0,0,0,0,0,0,0,0,0,0,111607,,,59189,4245835,912415,501325,0,0,0,0,1405358,59415,535648,71206,327036,315362,,,0,,,665868,421646,3846325,1368954,40256,245635,93253,0,2098227,,,-2,,,,,,,
122834,2462898,0,294074,0,4015397,0,-1552499,2462898,0,0,406433,0,0,406433,112359,294074,2719727,3620010,0,-900283,0,123690,-775906,-1552499,268619,0,0,0,0,0,268619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416708,267600,0,267600,0,0,0,0,0,0,0,0,0,0,216266,1900574,1129162,765828,0,0,0,0,252347,226723,191812,168520,1392207,252306,0,0,0,0,0,0,0,2965528,1413377,44341,80901,50000,0,1376909,,,-2,-900283,2719727,-1552499,2462898,-1258426,0,3620010
122852,,,,,,,,,,,,,,,,,,,,,,,,,100418,0,0,0,0,0,100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387338,316354,0,316354,2370,0,2370,0,0,0,0,0,0,0,113091,819153,241520,154384,0,0,0,0,41230,29495,17356,7615,354376,0,0,0,0,0,0,0,0,654482,191494,11287,68529,0,0,383172,,,-2,,,,,,,
123350,,,,,,,,,,,,,,,,,,,,,,,,,605000,6800,0,0,0,0,611800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605000,0,0,0,0,0,0,0,0,0,10000,0,,,0,615000,150000,130000,0,0,0,0,100000,50000,35000,10000,310000,10000,,,0,,,10000,0,605000,200000,0,19000,30000,0,356000,,,-2,,,,,,,
123642,1455937,91100,24693,45408,643107,0,812830,1455937,63712,8542,542043,0,0,614297,589604,24693,3145419,2936979,0,208440,0,604389,1,812830,656440,23453,131701,131701,0,0,811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026994,679893,0,679893,131701,0,131701,0,0,0,260061,46769,0,,1,3145419,641712,543954,0,0,0,0,53243,52272,56045,54408,2185979,737455,0,0,0,,,0,0,2936979,1388089,79705,1428468,37966,2751,0,1765,19484,3,228745,3145419,812830,1455937,728440,0,2936979
123679,2610000,0,495000,0,1889000,0,721000,2610000,0,624000,2197000,3000,20000,2844000,2349000,495000,12732000,12011000,0,721000,0,-359000,359000,721000,1967000,515000,176000,154000,22000,144000,2802000,144000,0,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000,144000,0,10074000,2482000,0,2482000,176000,0,154000,0,22000,0,0,0,0,,0,12732000,4953000,4259000,0,0,0,0,551000,547000,866000,835000,5640000,362000,0,0,0,,,1000,0,12011000,6003000,592000,1855000,110000,26000,3425000,1110000,0,1,721000,12732000,721000,2610000,226000,0,12011000
124681,,,,,,,,,,,,,,,,,,,,,,,,,5318286,54150,0,0,0,0,5372436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13477864,0,0,0,0,0,0,0,0,0,37154,0,,,0,13515018,3408263,1162916,0,0,0,0,0,0,4269701,1456842,37486,12790,,,0,,,0,0,7715450,2632548,911137,4045638,119830,6297,0,,,-2,,,,,,,
124706,6658000,0,1001000,0,4394000,0,2264000,6658000,0,2120000,2588000,50000,106000,4864000,3863000,1001000,13938000,11673000,0,2265000,0,1156000,-1157000,2264000,2952000,589000,53000,47000,6000,96000,3690000,96000,0,96000,0,0,0,0,0,0,14000,14000,0,0,0,0,0,0,0,82000,82000,0,10343000,3541000,0,3541000,53000,0,47000,0,6000,0,0,0,0,,1000,13938000,4803000,4151000,0,0,0,0,504000,498000,1019000,977000,5347000,347000,0,0,0,,,0,0,11673000,5973000,592000,1378000,214000,36000,3480000,1110000,0,1,2265000,13938000,2264000,6658000,1263000,0,11673000
124937,5341000,0,895000,0,3058000,0,2283000,5341000,0,1937000,1241000,0,78000,3256000,2361000,895000,12575000,10292104,104,2283000,0,759000,-759000,2283000,2145000,507000,192000,168000,24000,161000,3005000,161000,0,161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161000,161000,0,9731000,2652000,0,2652000,192000,0,168000,0,24000,0,0,0,0,,0,12575000,4008000,3488000,0,0,0,0,558000,555000,908000,860000,4817000,322000,0,0,0,,,1104,0,10292104,5225000,537000,1062000,194000,22000,3252104,1110000,0,1,2283000,12575000,2283000,5341000,1387000,0,10292104
125082,,,,,,,,,,,,,,,,,,,,,,,,,149045,33750,0,0,0,0,182795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381460,33750,0,33750,0,0,0,0,0,0,0,0,,,149045,564255,122427,90927,0,0,0,0,0,0,0,0,347673,0,,,0,,,0,0,470100,90927,0,214800,0,0,164373,,,-2,,,,,,,
125231,755287000,0,24254000,23834000,192603000,0,562684000,755287000,0,0,15679000,2237000,78182000,96098000,71844000,24254000,645426000,506450000,0,138976000,-148766000,572474000,0,562684000,17479948,555797,0,0,0,107483041,125518786,107483041,0,107483041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107483041,107483041,0,574800000,0,0,0,0,0,0,0,0,0,24037000,0,0,0,46589000,645426000,166097000,122187000,0,0,0,0,46087000,35591000,17381000,14478000,276885000,61068000,0,0,0,0,0,0,0,506450000,233324000,15951000,4578000,17114000,0,235483000,36503,9748,2,185227000,645426000,562684000,755287000,514596000,0,506450000
125310,,,,,,,,,,,,,,,,,,,,,,,,,145924,3082,21000,0,21000,0,170006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270551,97050,0,97050,0,0,0,0,0,0,69,51310,,,596,419576,107740,71997,0,0,0,0,77960,35998,2500,2500,194873,33499,,,0,,,0,0,383073,143994,13994,86307,17488,1067,120223,,,-2,,,,,,,
125532,,,,,,,,,,,,,,,,,,,,,,,,,5694659,150466,201274,201274,0,0,6046399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20240483,5845125,0,5845125,201274,0,201274,0,0,0,0,0,0,,312640,26599522,8623161,5475199,0,0,0,0,396362,320185,4083876,1842088,6019033,1502053,0,0,0,,,0,0,19122432,9139525,584448,289828,169488,242,8938901,,,-2,,,,,,,
126164,,,,,,,,,,,,,,,,,,,,,,,,,191288,0,0,0,0,0,191288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694004,0,0,0,0,0,0,0,0,0,254,197379,,,0,891637,191826,94991,0,0,0,0,27693,0,98389,98389,376489,33969,,,0,,,0,0,694397,227349,4378,167458,16487,0,278725,,,-2,,,,,,,
126359,2193371,0,219810,0,781048,0,1412323,2193371,0,409937,656506,0,0,1066443,846633,219810,4126963,4341871,0,-214908,-10621,1633852,4000,1412323,693050,155198,0,0,0,8687,856935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750740,357411,0,357411,0,0,0,0,0,0,15420,3392,0,,0,4126963,758865,561509,0,0,0,0,252220,209393,400415,345650,2030275,720856,0,0,0,,,900096,0,4341871,1837408,208235,34412,39988,2893,2218935,,,-2,-214908,4126963,1412323,2193371,0,0,4341871
126605,3026528,0,139849,2307,2532618,0,493910,3026528,0,98230,930385,0,0,1028615,888766,139849,7466875,6358077,0,1108798,0,-614888,0,493910,900832,36813,0,0,0,279606,1217251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7149980,0,0,0,0,0,0,0,0,0,0,0,0,,316895,7466875,1763975,1233841,0,0,0,0,1129317,79962,1243931,980906,2220854,267865,0,0,0,,,0,0,6358077,2562574,137921,861355,209974,0,2586253,,,-2,1108798,7466875,493910,3026528,351754,0,6358077
126687,5262000,0,709000,0,1076000,0,4186000,5262000,0,3922000,2260000,17000,78000,6277000,5568000,709000,15202000,11016000,0,4186000,0,3824000,-3824000,4186000,2399000,519000,274000,252000,22000,188000,3380000,188000,0,188000,0,0,0,0,0,0,76000,76000,0,0,0,0,0,0,0,112000,112000,0,12009000,2918000,0,2918000,274000,0,252000,0,22000,0,0,0,0,,1000,15202000,4453000,3685000,0,0,0,0,579000,575000,772000,743000,5212000,358000,0,0,0,,,0,0,11016000,5361000,505000,1495000,178000,71000,3406000,1110000,0,1,4186000,15202000,4186000,5262000,3477000,0,11016000
126784,3121111,0,623258,76973,87384,0,3033727,3121111,0,0,1261308,0,0,1261308,638050,623258,2215119,1955562,0,259557,0,2698084,76086,3033727,249266,0,0,0,0,0,249266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672778,0,0,0,0,0,0,0,0,0,234629,93304,0,,214408,2215119,954995,334249,0,0,0,0,296847,165612,295876,159438,317752,90092,0,0,0,,,90092,23825,1955562,773216,187256,23467,0,0,971623,,,-2,0,2215119,3033727,3121111,2179512,0,1955562
126827,1033978530,0,21084976,53837667,41852068,23214848,992126462,1033978530,0,28901961,4394910,0,41137,33338008,12253032,21084976,413799301,273489669,-33112858,107196774,84067201,800862487,0,992126462,103158851,5155685,313576,313576,0,41601402,150229514,45489482,0,45489482,0,0,0,3574504,3574504,0,313576,313576,0,0,0,0,0,0,0,41601402,41601402,0,403340915,0,0,0,0,0,0,0,0,0,0,0,290613,0,10167773,413799301,42859721,27703120,0,0,0,0,17898465,7779802,60969699,38526442,124872386,2882213,3595575,86925,0,0,0,23293823,1,273489669,76978503,7612311,9175834,6164817,446279,173111925,33112858,0,1,140309632,413799301,992126462,1033978530,917203819,23214848,273489669
126951,,,,,,,,,,,,,,,,,,,,,,,,,4490602,1575369,0,0,0,1353769,7419740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16084369,6065971,0,6065971,0,0,0,0,0,0,0,0,0,,0,22150340,4885671,2522808,0,0,0,0,0,0,5008055,2345403,4102006,542740,2579094,0,0,,,179689,0,16754515,5410951,887324,2579094,277044,0,7600102,,,-2,,,,,,,
127316,,,,,,,,,,,,,,,,,,,,,,,,,636727,13256,72717,72717,0,0,722700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578316,300288,0,300288,0,0,0,0,0,0,6505,99252,,,0,2984361,856513,510831,0,0,0,0,163720,125878,349272,262626,1149546,313252,,,0,,,0,0,2519051,1212587,110071,352248,4128,0,840017,,,-2,,,,,,,
