UNITID,F2A01,F2A19,F2A20,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A16,F2A17,F2A18,F2B01,F2B02,F2B03,F2B04,F2B05,F2B06,F2B07,F2C01,F2C02,F2C03,F2C04,F2C05,F2C06,F2C07,F2C08,F2C09,F2C10,F2C12,F2C121,F2C122,F2C13,F2C131,F2C132,F2C14,F2C141,F2C142,F2C15,F2C151,F2C152,F2C16,F2C161,F2C162,F2C17,F2C171,F2C172,F2D01,F2D012,F2D013,F2D014,F2D02,F2D022,F2D023,F2D024,F2D03,F2D032,F2D033,F2D034,F2D04,F2D042,F2D043,F2D044,F2D05,F2D052,F2D053,F2D054,F2D06,F2D062,F2D063,F2D064,F2D07,F2D072,F2D073,F2D074,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D08B,F2D082B,F2D083B,F2D084B,F2D09,F2D092,F2D093,F2D094,F2D10,F2D102,F2D103,F2D104,F2D11,F2D112,F2D12,F2D122,F2D13,F2D132,F2D14,F2D142,F2D143,F2D144,F2D15,F2D152,F2D153,F2D154,F2D16,F2D162,F2D163,F2D164,F2D17,F2D172,F2D173,F2D174,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E021,F2E022,F2E031,F2E032,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E081,F2E091,F2E092,F2E101,F2E102,F2E121,F2E122,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2H03D,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07
475705,,,,,,,,,,,,,,,,,,,,,,,,,,61108,0,0,0,62000,0,123108,62000,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,62000,62000,0,0,0,0,457881,457881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44685,44685,0,0,0,0,0,0,0,0,0,0,262025,262025,0,0,262025,262025,0,0,0,0,0,0,8562,8562,0,0,0,0,0,0,0,0,,,,,,,,,62000,62000,0,0,835153,835153,0,0,0,-62000,62000,0,835153,773153,62000,0,265923,113981,0,0,0,0,310244,218841,103415,68387,59094,54710,,,0,,,,,0,0,738676,455919,154469,79944,4988,961,42395,-2,,,,,,,,,,,,,,
476601,0,5744758,32625,7696698,4054552,3723946,3642146,0,0,0,3642146,381157,7291309,300516,0,0,7972982,2228224,3117552,2963574,0,153978,3488168,0,3642146,176568,5000,94200,0,0,940896,1216664,940896,0,940896,176568,176568,0,5000,5000,0,94200,94200,0,0,0,0,0,0,0,665128,665128,0,1745960,1745960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685439,685439,0,0,0,0,0,0,0,0,0,0,680569,680569,0,0,680569,680569,0,0,0,0,0,0,0,0,0,0,5420,5420,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,3117552,3117552,0,0,0,0,0,0,3117552,3117552,0,0,1419173,784801,0,0,42403,0,0,0,646687,0,625328,135493,0,0,228930,0,0,0,0,1053,0,2963574,920294,206341,436932,207164,178376,1014467,2,,,,,,,,153978,3117552,153978,3488168,3642146,3723946,2963574
476692,0,1204413,0,2178458,104882,0,2073576,0,0,0,2073576,86800,1096069,359318,0,0,1542187,337774,1007608,787935,0,219673,1853903,0,2073576,111056,9750,0,0,0,188020,308826,156280,0,156280,0,0,0,70000,70000,0,0,0,0,0,0,0,0,0,0,86280,86280,0,309285,309285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346386,346386,0,0,0,0,0,0,0,0,0,0,350874,350874,0,0,350874,350874,0,0,0,0,0,0,0,0,0,0,733,733,0,0,0,0,0,0,0,0,0,0,0,0,330,330,0,0,1007608,1007608,0,0,0,0,0,0,1007608,1007608,0,0,285861,128829,0,0,0,0,14318,0,302270,26423,128861,19236,0,0,56625,0,0,0,0,0,0,787935,174488,51042,89453,57296,0,415656,2,,,,,,,,219673,1007608,219673,1853903,809163,0,787935
476717,0,9440503,0,21494480,858034,0,20636446,0,0,0,20636446,579877,10911197,358380,0,0,11849454,2408951,12367181,7109766,0,5257415,16622938,-1243907,20636446,4584015,3473928,2300291,0,0,1600046,11958280,156070,0,156070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156070,156070,0,8306031,8306031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738525,3738525,0,0,0,0,0,0,0,0,0,0,147174,147174,0,0,147174,147174,0,0,0,0,0,0,0,0,0,0,168187,168187,0,0,0,0,0,0,0,0,0,0,0,0,7264,7264,0,0,12367181,12367181,0,0,0,0,0,0,12367181,12367181,0,0,2439215,830616,0,0,0,0,0,0,778980,16250,1010070,425578,0,0,2868058,0,0,0,0,13443,0,7109766,1272444,481296,496490,301156,3693,4554687,2,,,,,,,,5257415,12367181,5257415,16622938,11195943,0,7109766
480569,,,,,,,,,,,,,,,,,,,,,,,,,,3293906,1898749,385171,0,0,0,5577826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373460,9373460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373460,9373460,0,0,0,0,0,0,9373460,9373460,0,0,4578302,3519374,0,0,0,0,1765683,605242,0,0,0,0,0,0,0,0,0,0,0,0,0,6343985,4124616,784722,0,0,0,1434647,2,,,,,,,,,,,,,,
480727,,,,,,,,,,,,,,,,,,,,,,,,,,46033,0,0,0,0,0,46033,46033,0,46033,46033,46033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688300,688300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312835,312835,0,0,0,0,0,0,0,0,0,0,221701,179441,42260,0,221701,179441,42260,0,0,0,0,0,0,0,0,0,29000,29000,0,0,60844,60844,,,,,,,,,174283,174283,0,0,1486963,1444703,42260,0,0,113500,-113500,0,1486963,1558203,-71240,0,599171,244593,0,0,0,0,385180,209651,115806,42928,158604,1998,,,0,,,,,0,0,1258761,499170,48100,534435,122932,0,54124,-2,,,,,,,,,,,,,,
480985,0,0,0,778042,389209,0,388833,0,0,0,388833,0,0,8537,0,0,8537,8537,1673191,1368458,0,304733,84099,1,388833,411850,0,0,0,47350,0,459200,47350,0,47350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47350,47350,0,1020372,1020372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411850,411850,0,0,0,0,0,0,0,0,0,0,7706,7706,0,0,7706,7706,0,0,0,0,0,0,0,0,0,0,2061,2061,0,0,0,0,0,0,0,0,0,0,0,0,231202,231202,0,0,1673191,1673191,0,0,0,0,0,0,1673191,1673191,0,0,358141,358141,0,0,0,0,5056,168,683813,657709,50738,0,0,0,47350,0,0,0,0,223360,80753,1368458,1096771,0,23350,0,0,248337,2,,,,,,,,304733,1673191,304733,84099,1368458,0,1368458
481030,10862351,1465828,0,13253124,1067239,436065,275597,11910288,11910288,0,12185885,423366,1474332,168502,0,0,2066200,600372,628705,2412880,1,-1784174,13970060,-1,12185885,0,0,0,0,141192,0,141192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187801,187801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419615,419615,0,0,0,0,0,0,0,0,0,0,1890434,1805234,0,85200,1805234,1805234,0,0,85200,0,0,85200,0,0,0,0,-1893239,-1905949,0,12710,0,0,0,0,0,0,24094,24094,0,0,0,359469,0,-359469,628705,890264,0,-261559,0,359469,0,-359469,628705,1249733,0,-621028,780117,213560,359471,157279,0,0,122490,48388,292434,81073,834274,436144,0,0,0,0,0,24094,0,0,0,2412880,936444,198673,122490,80329,16983,1057961,1,12156779,9886140,-2270639,0,-1914499,-356140,0,-1522616,890264,-1784174,13970060,10283992,436065,2412880
481058,0,203361,0,1165518,436354,0,729164,0,0,0,729164,0,0,203361,0,0,203361,0,1837254,1562226,0,275028,454136,0,729164,262121,0,0,0,0,0,262121,6793,0,6793,6793,6793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067766,1067766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262141,262141,0,0,0,0,0,0,0,0,0,0,97673,97673,0,0,0,0,0,0,97673,97673,0,0,126400,126400,0,0,0,0,0,0,283274,283274,0,0,0,0,0,0,0,0,0,0,0,0,1837254,1837254,0,0,0,0,0,0,1837254,1837254,0,0,243757,243757,18913,18913,0,0,25460,25460,66535,66535,459737,459737,0,0,0,0,0,0,0,747824,0,1562226,814402,0,5303,23580,0,718941,2,,,,,,,,0,0,275028,454136,0,0,1562226
481137,,,,,,,,,,,,,,,,,,,,,,,,,,206480,19231,799338,0,11912,548662,1585623,1359912,0,1359912,206480,206480,0,19231,19231,0,799338,799338,0,0,0,0,334863,334863,0,0,0,0,3120623,3120623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402791,2402791,0,0,0,0,0,0,514533,514533,,,,,,,,,0,0,0,0,6037947,6037947,0,0,0,0,0,0,6037947,6037947,0,0,694287,617335,0,0,0,0,391835,348405,1320479,1174122,721559,641584,,,0,,,,,1108967,0,4237127,2781446,346714,810600,298367,0,0,-2,,,,,,,,,,,,,,
481155,,,,,,,,,,,,,,,,,,,,,,,,,,967861,27030,0,0,14078,0,1008969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027445,2027445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529281,1529281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15398,15398,,,,,,,285,285,0,0,3572409,3572409,0,0,0,0,0,0,3572409,3572409,0,0,2339369,1143113,0,0,0,0,1138475,164530,1004906,643121,652760,192653,0,0,0,,,,,0,0,5135510,2143417,345109,363581,327835,124168,1831400,2,,,,,,,,,,,,,,
481225,219691,945322,1258575,2798632,86372,25621,2369545,342715,142808,199907,2712260,145000,1002619,220097,421698,12752,1802166,856844,1552621,1303029,-82225,167367,2544893,0,2712260,20622,0,0,0,109123,0,129745,61676,0,61676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61676,61676,0,45678,45678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124650,124650,0,0,0,0,0,0,0,0,0,0,1296649,832794,463855,0,1107521,643666,463855,0,189128,189128,0,0,0,0,0,0,53885,-1549,55434,0,0,0,13800,13800,0,0,17959,17959,0,0,0,0,0,0,1552621,1033332,519289,0,0,387029,-387029,0,1552621,1420361,132260,0,86649,59231,0,0,29729,0,73286,70000,42500,42500,633054,312257,34869,0,0,0,0,402942,214322,0,0,1303029,698310,0,167993,52529,1774,382423,1,137497,210431,72934,17500,55434,0,0,167367,1420361,167367,2544893,242583,25621,1303029
481401,0,103528,4681,1343724,420300,0,814492,108932,0,108932,923424,124404,0,640387,0,0,764791,661263,6038035,5929104,1,108932,814492,0,923424,114369,0,0,0,1654762,0,1769131,1654762,0,1654762,0,0,0,0,0,0,0,0,0,1654762,1654762,0,0,0,0,0,0,0,874430,874430,0,0,1456909,1456909,0,0,0,0,0,0,0,0,0,0,1654762,1654762,0,0,0,0,0,0,0,0,0,0,2042383,2042383,0,0,2042383,2042383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9551,9551,0,0,0,0,0,0,0,0,0,0,6038035,6038035,0,0,0,0,0,0,6038035,6038035,0,0,1379458,790948,0,0,0,0,788262,451970,1773589,1016933,530886,335867,0,0,0,0,0,0,0,1456909,0,5929104,2595718,418347,0,47447,0,2867592,2,,,,,,,,923424,6038035,108932,814492,923424,0,5929104
481410,0,3994529,0,5306690,797697,241755,4448385,60608,0,60608,4508993,710148,4496592,51222,0,245200,5503162,1508633,2247599,1602532,0,645067,3863926,0,4508993,185837,566815,37676,0,0,351190,1141518,351190,0,351190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351190,351190,0,782159,782159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562015,562015,0,0,37676,37676,0,0,0,0,0,0,844489,844489,0,0,844489,844489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21260,21260,0,0,2247599,2247599,0,0,0,0,0,0,2247599,2247599,0,0,256292,186395,0,0,0,0,0,0,420966,0,925274,210191,0,0,0,0,0,0,0,0,0,1602532,396586,10500,158391,246102,0,790953,2,,,,,,,,675402,2247599,645067,3863926,4508993,241755,1602532
481438,0,13724851,0,18595108,8025095,4253739,10570013,0,0,0,10570013,2087821,14907885,69277,0,0,17064983,3340132,17086721,16738834,385572,733459,9799734,36820,10570013,182757,0,0,0,0,671727,854484,671727,0,671727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671727,671727,0,948119,948119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14949449,14949449,0,0,0,0,0,0,0,0,0,0,575752,575752,0,0,575752,575752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495451,495451,0,0,0,0,0,0,117950,117950,0,0,17086721,17086721,0,0,0,0,0,0,17086721,17086721,0,0,1332406,806385,0,0,13739720,0,177464,0,1084475,50000,385196,111962,0,0,19572,0,0,0,0,1,0,16738834,968347,0,320129,211228,78908,15160222,2,,,,,,,,733459,17086721,733459,9799734,1695551,4850389,16738834
481535,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489275,489275,0,0,0,0,0,0,0,0,0,0,652470,424131,228339,0,228339,0,228339,0,424131,424131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141745,913406,228339,0,0,-228339,228339,0,1141745,685067,456678,0,0,0,1141745,919569,0,0,0,0,0,0,311058,206368,0,0,0,0,0,0,0,0,0,1452803,1125937,300758,0,0,0,26108,2,,,,,,,,,,,,,,
482185,,,,,,,,,,,,,,,,,,,,,,,,,,210996,237526,0,0,87248,5750,541520,87248,0,87248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87248,87248,0,2682134,2682134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295576,295576,0,0,0,0,0,0,70182,70182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,3008,0,0,0,0,,,,,,,,,7674,7674,0,0,3058574,3058574,0,0,0,0,0,0,3058574,3058574,0,0,813293,551171,0,0,0,0,334650,105456,214549,139492,1442769,500978,,,0,,,,,0,0,2805261,1297097,94341,91464,73156,2502,1246701,-2,,,,,,,,,,,,,,
482228,0,44201,685280,729481,88974,0,640507,0,0,0,640507,0,12514,92276,0,0,104790,60589,1133275,1008814,0,124461,516046,0,640507,254423,0,0,0,0,73703,328126,73703,0,73703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73703,73703,0,1004559,1004559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26255,26255,0,0,26255,26255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,1320,0,0,0,0,0,0,101141,101141,0,0,1133275,1133275,0,0,0,0,0,0,1133275,1133275,0,0,340490,340490,0,0,0,0,60618,55000,159414,136000,447092,230791,1200,0,0,0,0,0,0,0,0,1008814,762281,0,27205,15861,0,203467,2,,,,,,,,124461,1133275,124461,516046,640507,0,1008814
483018,7061650,30135374,0,52773655,3355107,1375000,14309271,35109277,20280709,14828568,49418548,777966,36119146,885480,497563,0,38280155,8144781,7665555,10768509,-290790,-3393744,52812292,0,49418548,438031,56776,0,0,3619396,0,4114203,3286421,332975,3619396,311428,311428,0,56776,56776,0,86057,86057,0,0,0,0,340395,340395,0,2824740,2491765,332975,766612,766612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776700,1776700,0,0,125002,125002,0,0,0,0,0,0,3860015,3350304,509711,0,2906325,2396614,509711,0,953690,953690,0,0,0,0,0,0,255225,40300,214925,0,0,0,456971,456971,0,0,0,0,0,0,425030,425030,0,0,7665555,6940919,724636,0,0,2975334,-2975334,0,7665555,9916253,-2250698,0,1766341,1645718,0,0,0,0,950091,619406,2062570,1158910,2222539,1188650,358888,339326,0,0,0,0,0,3408080,1160774,10768509,6112784,0,2361926,1063300,0,1230499,1,20456411,20031318,-425093,6200,743632,0,-1174925,-1215429,9791253,-3393744,52812292,4237,1375000,10768509
483595,0,267259,0,641324,2485863,0,-1894539,50000,50000,0,-1844539,0,0,1433421,107831,24957,1566209,1298950,17284160,13853524,0,3430636,-433877,-4841298,-1844539,6178967,26221618,17814,0,0,606302,33024701,644944,0,644944,0,0,0,21184,21184,0,17184,17184,0,0,0,0,0,0,0,606576,606576,0,15108425,15108425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24375,24375,0,0,17184,17184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134176,2134176,0,0,17284160,17284160,0,0,0,0,0,0,17284160,17284160,0,0,5487583,3421365,2259,0,2778,0,39553,0,2664880,1308625,5656471,1174162,0,0,0,0,0,0,0,0,0,13853524,5904152,1293924,64862,57663,0,6532923,2,,,,,,,,-1410662,17284160,3430636,-433877,-1894539,0,13853524
483647,1359609,65364,562,1425535,632403,0,793132,0,0,0,793132,0,63705,293284,0,0,356989,291625,1822718,1613140,0,209578,583554,0,793132,296501,356030,0,46872,4500,0,703903,6680,0,6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6680,6680,0,1312308,1312308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356030,356030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154380,154380,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1822718,1822718,0,0,0,0,0,0,1822718,1822718,0,0,868548,447815,0,0,0,0,382750,197342,58884,30360,161933,83491,0,0,141025,,,,,0,0,1613140,759008,0,236268,7080,0,610784,2,,,,,,,,0,0,209578,583554,0,0,1613140
483823,,,,,,,,,,,,,,,,,,,,,,,,,,3949181,47325,57758,0,0,0,4054264,1686569,0,1686569,522836,522836,0,0,0,0,0,0,0,0,0,0,0,0,0,1163733,1163733,0,7254696,7254696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996506,3996506,0,0,57758,57758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,11308960,11308960,0,0,0,0,0,0,11308960,11308960,0,0,3718782,2370537,0,0,0,0,338262,338262,513778,513778,1806155,776219,,,0,,,,,1232319,0,7609296,3998796,0,1232319,235824,0,2142357,-2,,,,,,,,,,,,,,
483975,31396391,9554424,0,81379171,13416039,0,67907201,55931,0,55931,67963132,926234,4570661,8829893,910596,0,15237384,5682960,39093325,28415851,-583184,10094290,57868842,0,67963132,0,2828983,0,0,941050,0,3770033,3657678,0,3657678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657678,3657678,0,34420630,34420630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4467384,4467384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78286,78286,0,0,40089,40089,0,0,0,0,86936,86936,0,0,0,0,0,0,0,0,0,0,39093325,39093325,0,0,0,0,0,0,39093325,39093325,0,0,12190222,6993197,401114,199611,0,0,2657060,878178,2189953,1614453,10679222,2974155,185925,114768,112355,0,0,0,0,0,0,28415851,12774362,2497885,2688716,1585945,0,8868943,1,196099,200503,4404,3000,1404,0,0,10062167,39061202,10094290,57868842,57868842,0,28415851
484844,10684215,146979,0,24774247,7941157,0,4333090,12500000,0,12500000,16833090,0,0,0,0,270459,270459,123480,18452589,25177167,0,-6724578,23557668,0,16833090,0,0,0,0,0,6182614,6182614,6182614,0,6182614,0,0,0,0,0,0,0,0,0,0,0,0,6182614,6182614,0,0,0,0,7664938,7664938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667230,1667230,0,0,0,0,0,0,0,0,0,0,6883918,6883918,0,0,6883918,6883918,0,0,0,0,0,0,1820779,1820779,0,0,112357,112357,0,0,0,0,108202,108202,0,0,0,0,0,0,195165,195165,0,0,18452589,18452589,0,0,0,0,0,0,18452589,18452589,0,0,7343526,5950321,4041895,3460105,0,0,0,0,10896491,5120196,2895255,1885464,0,0,0,0,0,0,0,0,0,25177167,16416086,690312,0,64086,112357,7894326,2,,,,,,,,3224668,19981992,-6724578,23557668,16833000,0,25177167
484871,0,1970324,0,3354453,2482106,1692794,872347,0,0,0,872347,0,2488354,19000,0,0,2507354,537030,2477643,2509721,0,-32078,904425,0,872347,265340,1029694,146327,0,0,0,1441361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447400,1447400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,150000,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880243,880243,0,0,2477643,2477643,0,0,0,0,0,0,2477643,2477643,0,0,746481,433864,0,0,0,0,695689,33466,314205,0,134876,0,0,0,618469,0,0,0,0,1,0,2509721,467330,312618,100000,68992,119088,1441693,2,,,,,,,,-32078,2477643,-32078,904425,3354453,1692794,2509721
485360,,,,,,,,,,,,,,,,,,,,,,,,,,97905,0,0,0,0,0,97905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490585,490585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8867,8867,0,0,0,0,,,,,,,,,0,0,0,0,499452,499452,0,0,0,0,0,0,499452,499452,0,0,427664,252967,0,0,0,0,0,0,0,0,0,0,,,0,,,,,65394,0,493058,252967,0,0,9069,224794,6228,-2,,,,,,,,,,,,,,
485403,0,1053,0,6848992,320984,0,487336,6040672,0,6040672,6528008,0,0,13418,0,0,13418,12365,9753054,7982682,0,1770372,4757636,0,6528008,0,0,0,0,510092,0,510092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456432,456432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36409,36409,0,0,1007868,1007868,0,0,0,0,0,0,0,0,8252345,6541720,1710625,0,9753054,8042429,1710625,0,0,0,0,0,9753054,8042429,1710625,0,5111641,2740249,635796,205749,0,0,0,0,0,0,1725153,93101,0,0,510092,0,0,0,0,0,0,7982682,3039099,755500,4187451,602,0,30,2,,,,,,,,59747,8042429,1770372,4757636,0,0,7982682
485698,1576443,6981954,15400,10537521,4818889,4601188,4534486,1184146,1158866,25280,5718632,573768,5863919,1098977,931256,0,8467920,1485966,2985710,2752250,0,233460,5485172,0,5718632,91765,0,0,39744,247107,0,378616,286851,0,286851,0,0,0,0,0,0,0,0,0,39744,39744,0,247107,247107,0,0,0,0,1601192,1601192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294560,294560,0,0,300000,0,0,300000,0,0,0,0,542622,542622,0,0,319215,319215,0,0,223407,223407,0,0,0,0,0,0,195327,195327,0,0,46845,46845,0,0,0,0,5164,5164,0,0,0,0,0,0,2985710,2685710,0,300000,0,0,0,0,2985710,2685710,0,300000,1650108,914538,0,0,0,0,70000,61111,80000,65475,399233,164376,0,0,0,0,0,0,0,552909,0,2752250,1205500,0,572297,213482,208062,552909,1,699023,1184146,485123,290866,194257,0,0,-251663,2639839,233460,5485172,0,4626663,2752250
485856,,,,,,,,,,,,,,,,,,,,,,,,,,34849,0,0,0,0,24262,59111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512654,512654,0,0,428209,428209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22059,22059,0,0,299805,299805,0,0,299805,299805,0,0,0,0,0,0,0,0,0,0,54343,54343,0,0,1472,1472,,,,,,,,,0,0,0,0,1318542,1318542,0,0,0,0,0,0,1318542,1318542,0,0,991820,176059,0,0,0,0,0,0,32388,14490,309878,164925,,,0,,,,,0,0,1334086,355474,34170,240400,51350,394,652298,-2,,,,,,,,,,,,,,
485999,0,5695659,0,8113103,302927,0,7810176,0,0,0,7810176,813906,5458481,73128,232038,0,6577553,881894,7144555,6280134,0,864421,6955755,-10000,7810176,523405,591876,189288,0,0,4095185,5399754,733854,0,733854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733854,733854,0,837437,837437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579801,579801,0,0,0,0,0,0,0,0,0,0,5680817,5680817,0,0,5680817,5680817,0,0,0,0,0,0,0,0,0,0,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,11500,11500,0,0,7144555,7144555,0,0,0,0,0,0,7144555,7144555,0,0,1379447,827753,0,0,428725,0,0,0,390057,0,720573,421838,0,0,3361331,0,0,0,0,1,0,6280134,1249591,130168,196065,137549,0,4566761,2,,,,,,,,864421,7144555,864421,6955755,2114517,0,6280134
486017,313052,2680602,0,5211174,1023491,577090,4187683,0,0,0,4187683,331400,3208349,194781,0,0,3734530,1053928,2859972,2423676,0,436296,3802280,-50893,4187683,43133,164693,0,0,0,388849,596675,388849,0,388849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388849,388849,0,911171,911171,0,0,160005,160005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480108,1480108,0,0,1480108,1480108,0,0,0,0,0,0,0,0,0,0,57842,57842,0,0,0,0,0,0,0,0,0,0,0,0,250846,250846,0,0,2859972,2859972,0,0,0,0,0,0,2859972,2859972,0,0,1440472,1001285,0,0,114303,0,36954,0,219974,0,589514,123182,0,0,22137,0,0,0,0,322,0,2423676,1124467,349520,135240,93303,26896,694250,2,,,,,,,,436296,2859972,436296,3802280,2530572,577690,2423676
486026,0,10999573,0,11215032,4848896,4804302,6366136,0,0,0,6366136,1582476,9890499,529594,0,0,12002569,1002996,3474757,1742727,0,1732030,4489715,144391,6366136,393208,92286,0,0,0,1068269,1553763,702470,0,702470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702470,702470,0,1204923,1204923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640281,640281,0,0,0,0,0,0,0,0,0,0,1525546,1525546,0,0,1525546,1525546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104007,104007,0,0,3474757,3474757,0,0,0,0,0,0,3474757,3474757,0,0,556543,259435,0,0,0,0,23447,0,548778,39913,174856,42158,0,0,439103,0,0,0,0,0,0,1742727,341506,139557,163758,206931,64244,826731,2,,,,,,,,1732030,3474757,1732030,4489715,170865,4804302,1742727
