UNITID,ARANK,SAINSTT,SAINSTM,SAINSTW,SA_9MCT,SA_9MCM,SA_9MCW,SATOTLT,SATOTLM,SATOTLW,SA09MCT,SA09MCM,SA09MCW,SA10MCT,SA10MCM,SA10MCW,SA11MCT,SA11MCM,SA11MCW,SA12MCT,SA12MCM,SA12MCW,SAOUTLT,SAOUTLM,SAOUTLW,SA09MOT,SA09MOM,SA09MOW,SA10MOT,SA10MOM,SA10MOW,SA11MOT,SA11MOM,SA11MOW,SA12MOT,SA12MOM,SA12MOW,SAEQ9OT,SAEQ9OM,SAEQ9OW,SAEQ9AT,SAEQ9AM,SAEQ9AW,SA09MAT,SA09MAM,SA09MAW,SA10MAT,SA10MAM,SA10MAW,SA11MAT,SA11MAM,SA11MAW,SA12MAT,SA12MAM,SA12MAW
110714,1,286,180,106,0,0,0,286,180,106,282,177,105,0,0,0,0,0,0,4,3,1,53002800,33828200,19174600,52056800,33075800,18981000,0,0,0,0,0,0,946000,752400,193600,52766300,33640100,19126200,184498,186889,180436,184599,186869,180771,,,,,,,236500,250800,193600
111045,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,31608,31608,0,0,0,0,0,0,0,0,0,0,31608,31608,0,23706,23706,0,11853,11853,,,,,,,,,,,15804,15804,
111188,1,16,11,5,0,0,0,16,11,5,16,11,5,0,0,0,0,0,0,0,0,0,1915224,1335240,579984,1915224,1335240,579984,0,0,0,0,0,0,0,0,0,1915224,1335240,579984,119702,121385,115997,119702,121385,115997,,,,,,,,,
111391,1,17,12,5,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0,17,12,5,2741344,1937872,803472,0,0,0,0,0,0,0,0,0,2741344,1937872,803472,2056008,1453404,602604,120942,121117,120521,,,,,,,,,,161256,161489,160694
111461,1,121,58,63,0,0,0,121,58,63,0,0,0,115,58,57,6,0,6,0,0,0,15261806,7035644,8226162,0,0,0,14565002,7035644,7529358,696804,0,696804,0,0,0,13678487,6332080,7346408,113045,109174,116610,,,,126652,121304,132094,116134,,116134,,,
111638,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,184991,184991,0,0,0,0,0,0,0,0,0,0,184991,184991,0,138743,138743,0,69372,69372,,,,,,,,,,,92496,92496,
111948,1,162,114,48,2,2,0,160,112,48,79,56,23,66,48,18,0,0,0,15,8,7,26921354,19790500,7130854,12651284,9661971,2989313,11235525,8253168,2982357,0,0,0,3034545,1875361,1159184,25039165,18496343,6542822,156495,165146,136309,160143,172535,129970,170235,171941,165687,,,,202303,234420,165598
111966,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,134386,134386,0,0,0,0,0,0,0,0,0,0,134386,134386,0,100790,100790,0,100790,100790,,,,,,,,,,,134386,134386,
112075,1,30,20,10,0,0,0,30,20,10,0,0,0,21,14,7,0,0,0,9,6,3,2722954,1865844,857110,0,0,0,1832359,1258196,574163,0,0,0,890595,607648,282947,2317069,1588112,728957,77236,79406,72896,,,,87255,89871,82023,,,,98955,101275,94316
112084,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,83600,83600,0,0,0,0,83600,83600,0,0,0,0,0,0,0,75240,75240,0,75240,75240,,,,,83600,83600,,,,,,,
112127,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,152000,0,152000,0,0,0,0,0,0,0,0,0,152000,0,152000,114000,0,114000,114000,,114000,,,,,,,,,,152000,,152000
112251,1,53,34,19,0,0,0,53,34,19,53,34,19,0,0,0,0,0,0,0,0,0,7192580,5041774,2150806,7192580,5041774,2150806,0,0,0,0,0,0,0,0,0,7192580,5041774,2150806,135709,148287,113200,135709,148287,113200,,,,,,,,,
112260,1,66,49,17,0,0,0,66,49,17,66,49,17,0,0,0,0,0,0,0,0,0,11413900,8645351,2768549,11413900,8645351,2768549,0,0,0,0,0,0,0,0,0,11413900,8645351,2768549,172938,176436,162856,172938,176436,162856,,,,,,,,,
112394,1,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,396400,219400,177000,0,0,0,0,0,0,0,0,0,396400,219400,177000,297300,164550,132750,74325,82275,66375,,,,,,,,,,99100,109700,88500
112525,1,53,30,23,0,0,0,53,30,23,0,0,0,0,0,0,0,0,0,53,30,23,9031779,5044644,3987135,0,0,0,0,0,0,0,0,0,9031779,5044644,3987135,6773834,3783483,2990351,127808,126116,130015,,,,,,,,,,170411,168155,173354
113573,1,44,27,17,0,0,0,44,27,17,0,0,0,43,26,17,0,0,0,1,1,0,5334288,3200967,2133321,0,0,0,5185351,3052030,2133321,0,0,0,148937,148937,0,4778519,2858530,1919989,108603,105871,112941,,,,120590,117386,125489,,,,148937,148937,
113698,1,26,9,17,0,0,0,26,9,17,17,5,12,0,0,0,0,0,0,9,4,5,2817079,1111879,1705200,1565789,485726,1080063,0,0,0,0,0,0,1251290,626153,625137,2504257,955341,1548916,96318,106149,91113,92105,97145,90005,,,,,,,139032,156538,125027
113704,1,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2,294600,149300,145300,0,0,0,0,0,0,0,0,0,294600,149300,145300,220950,111975,108975,27619,18663,54488,,,,,,,,,,36825,24883,72650
114813,1,19,13,6,0,0,0,19,13,6,14,10,4,1,1,0,4,2,2,0,0,0,1715501,1198209,517292,1123996,814737,309259,89962,89962,0,501543,293510,208033,0,0,0,1615224,1135794,479430,85012,87369,79905,80285,81474,77315,89962,89962,,125386,146755,104017,,,
114840,1,16,13,3,0,0,0,16,13,3,0,0,0,7,5,2,0,0,0,9,8,1,1810565,1423711,386854,0,0,0,838470,549031,289439,0,0,0,972095,874680,97415,1483694,1150138,333556,92731,88472,111185,,,,119781,109806,144720,,,,108011,109335,97415
115083,1,28,15,13,0,0,0,28,15,13,0,0,0,0,0,0,0,0,0,28,15,13,3474073,1817318,1656755,0,0,0,0,0,0,0,0,0,3474073,1817318,1656755,2605555,1362989,1242566,93056,90866,95582,,,,,,,,,,124074,121155,127443
115214,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,229479,229479,0,0,0,0,0,0,0,0,0,0,229479,229479,0,172109,172109,0,86055,86055,,,,,,,,,,,114740,114740,
115409,1,49,35,14,0,0,0,49,35,14,49,35,14,0,0,0,0,0,0,0,0,0,7757222,5649772,2107450,7757222,5649772,2107450,0,0,0,0,0,0,0,0,0,7757222,5649772,2107450,158311,161422,150532,158311,161422,150532,,,,,,,,,
115728,1,5,3,2,0,0,0,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,452091,272459,179632,452091,272459,179632,0,0,0,0,0,0,0,0,0,452091,272459,179632,90418,90820,89816,90418,90820,89816,,,,,,,,,
115746,1,28,13,15,0,0,0,28,13,15,0,0,0,0,0,0,0,0,0,28,13,15,2522057,1128574,1393483,0,0,0,0,0,0,0,0,0,2522057,1128574,1393483,1891543,846431,1045112,67555,65110,69674,,,,,,,,,,90073,86813,92899
115755,1,94,56,38,0,0,0,94,56,38,91,53,38,0,0,0,0,0,0,3,3,0,9830316,5908632,3921684,9465828,5544144,3921684,0,0,0,0,0,0,364488,364488,0,9739194,5817510,3921684,103608,103884,103202,104020,104606,103202,,,,,,,121496,121496,
115773,1,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,198797,136367,62430,0,0,0,0,0,0,0,0,0,198797,136367,62430,149098,102275,46823,49699,51138,46823,,,,,,,,,,66266,68184,62430
116226,1,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,143923,78979,64944,143923,78979,64944,0,0,0,0,0,0,0,0,0,143923,78979,64944,71962,78979,64944,71962,78979,64944,,,,,,,,,
116846,1,8,7,1,0,0,0,8,7,1,8,7,1,0,0,0,0,0,0,0,0,0,944497,846804,97693,944497,846804,97693,0,0,0,0,0,0,0,0,0,944497,846804,97693,118062,120972,97693,118062,120972,97693,,,,,,,,,
117104,1,3,3,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,271770,271770,0,0,0,0,168079,168079,0,0,0,0,103691,103691,0,229039,229039,0,76346,76346,,,,,84040,84040,,,,,103691,103691,
117140,1,88,52,36,0,0,0,88,52,36,0,0,0,84,50,34,0,0,0,4,2,2,9846101,6016861,3829240,0,0,0,9385331,5836091,3549240,0,0,0,460770,180770,280000,8792375,5388059,3404316,99913,103617,94564,,,,111730,116722,104389,,,,115193,90385,140000
117168,1,4,3,1,0,0,0,4,3,1,3,2,1,0,0,0,0,0,0,1,1,0,444815,312560,132255,346405,214150,132255,0,0,0,0,0,0,98410,98410,0,420213,287958,132255,105053,95986,132255,115468,107075,132255,,,,,,,98410,98410,
117520,1,25,12,13,1,1,0,24,11,13,0,0,0,0,0,0,1,0,1,23,11,12,2409191,1112359,1296832,0,0,0,0,0,0,98318,0,98318,2310873,1112359,1198514,1813579,834269,979310,75566,75843,75332,,,,,,,98318,,98318,100473,101124,99876
117557,1,6,4,2,0,0,0,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,436000,332000,104000,436000,332000,104000,0,0,0,0,0,0,0,0,0,436000,332000,104000,72667,83000,52000,72667,83000,52000,,,,,,,,,
117575,1,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,4,4,0,1,1,0,312000,312000,0,0,0,0,0,0,0,249600,249600,0,62400,62400,0,250973,250973,0,50195,50195,,,,,,,,62400,62400,,62400,62400,
117627,1,26,19,7,0,0,0,26,19,7,26,19,7,0,0,0,0,0,0,0,0,0,2167198,1622432,544766,2167198,1622432,544766,0,0,0,0,0,0,0,0,0,2167198,1622432,544766,83354,85391,77824,83354,85391,77824,,,,,,,,,
117636,1,41,20,21,0,0,0,41,20,21,10,5,5,0,0,0,0,0,0,31,15,16,5391496,2593064,2798432,1193600,604128,589472,0,0,0,0,0,0,4197896,1988936,2208960,4342022,2095830,2246192,105903,104792,106962,119360,120826,117894,,,,,,,135416,132596,138060
117672,1,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,370269,195295,174974,0,0,0,0,0,0,0,0,0,370269,195295,174974,277702,146471,131231,92567,73236,131231,,,,,,,,,,123423,97648,174974
117751,1,22,21,1,0,0,0,22,21,1,0,0,0,22,21,1,0,0,0,0,0,0,1886759,1804589,82170,0,0,0,1886759,1804589,82170,0,0,0,0,0,0,1698083,1624130,73953,77186,77340,73953,,,,85762,85933,82170,,,,,,
117946,1,242,141,101,0,0,0,242,141,101,195,115,80,0,0,0,0,0,0,47,26,21,34925526,20768539,14156987,26499805,16026633,10473172,0,0,0,0,0,0,8425721,4741906,3683815,32819096,19583063,13236033,135616,138887,131050,135896,139362,130915,,,,,,,179271,182381,175420
118541,1,16,8,8,0,0,0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,1314464,667464,647000,1314464,667464,647000,0,0,0,0,0,0,0,0,0,1314464,667464,647000,82154,83433,80875,82154,83433,80875,,,,,,,,,
118693,1,6,1,5,0,0,0,6,1,5,0,0,0,6,1,5,0,0,0,0,0,0,657474,106774,550700,0,0,0,657474,106774,550700,0,0,0,0,0,0,591727,96097,495630,98621,96097,99126,,,,109579,106774,110140,,,,,,
118888,1,33,12,21,0,0,0,33,12,21,33,12,21,0,0,0,0,0,0,0,0,0,3622819,1255560,2367259,3622819,1255560,2367259,0,0,0,0,0,0,0,0,0,3622819,1255560,2367259,109782,104630,112727,109782,104630,112727,,,,,,,,,
119058,1,19,7,12,0,0,0,19,7,12,19,7,12,0,0,0,0,0,0,0,0,0,2160294,890413,1269881,2160294,890413,1269881,0,0,0,0,0,0,0,0,0,2160294,890413,1269881,113700,127202,105823,113700,127202,105823,,,,,,,,,
119173,1,36,13,23,0,0,0,36,13,23,25,8,17,0,0,0,1,1,0,10,4,6,3760824,1352461,2408363,2386808,749530,1637278,0,0,0,107118,107118,0,1266898,495813,771085,3424604,1209012,2215592,95128,93001,96330,95472,93691,96310,,,,107118,107118,,126690,123953,128514
119605,1,107,57,50,0,0,0,107,57,50,0,0,0,107,57,50,0,0,0,0,0,0,13068139,7038727,6029412,0,0,0,13068139,7038727,6029412,0,0,0,0,0,0,11761325,6334854,5426471,109919,111138,108529,,,,122132,123486,120588,,,,,,
119678,1,95,78,17,0,0,0,95,78,17,0,0,0,0,0,0,0,0,0,95,78,17,17267952,14210639,3057313,0,0,0,0,0,0,0,0,0,17267952,14210639,3057313,12950964,10657979,2292985,136326,136641,134881,,,,,,,,,,181768,182188,179842
119775,1,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,322047,225471,96576,0,0,0,0,0,0,0,0,0,322047,225471,96576,241535,169103,72432,60384,56368,72432,,,,,,,,,,80512,75157,96576
120184,1,2,0,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,213643,0,213643,85435,0,85435,0,0,0,0,0,0,128208,0,128208,181591,0,181591,90796,,90796,85435,,85435,,,,,,,128208,,128208
120254,1,66,32,34,0,0,0,66,32,34,66,32,34,0,0,0,0,0,0,0,0,0,8995034,4416829,4578205,8995034,4416829,4578205,0,0,0,0,0,0,0,0,0,8995034,4416829,4578205,136288,138026,134653,136288,138026,134653,,,,,,,,,
120403,1,15,6,9,0,0,0,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,1239423,492322,747101,1239423,492322,747101,0,0,0,0,0,0,0,0,0,1239423,492322,747101,82628,82054,83011,82628,82054,83011,,,,,,,,,
120537,1,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,321888,158766,163122,0,0,0,0,0,0,0,0,0,321888,158766,163122,241416,119075,122342,60354,59537,61171,,,,,,,,,,80472,79383,81561
120698,1,20,10,10,0,0,0,20,10,10,20,10,10,0,0,0,0,0,0,0,0,0,3055230,1608586,1446644,3055230,1608586,1446644,0,0,0,0,0,0,0,0,0,3055230,1608586,1446644,152762,160859,144664,152762,160859,144664,,,,,,,,,
120795,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,215520,83069,132451,0,0,0,0,0,0,0,0,0,215520,83069,132451,161640,62302,99338,80820,62302,99338,,,,,,,,,,107760,83069,132451
120865,1,29,17,12,0,0,0,29,17,12,0,0,0,29,17,12,0,0,0,0,0,0,2042825,1205352,837473,0,0,0,2042825,1205352,837473,0,0,0,0,0,0,1838543,1084817,753726,63398,63813,62810,,,,70442,70903,69789,,,,,,
120883,1,155,92,63,0,0,0,155,92,63,80,47,33,19,14,5,34,16,18,22,15,7,20552576,12945522,7607054,8206386,4995806,3210580,2979667,2270650,709017,5299391,2676002,2623389,4067132,3003064,1064068,18273337,11480659,6792679,117892,124790,107820,102580,106294,97290,156825,162189,141803,155864,167250,145744,184870,200204,152010
121150,1,126,87,39,0,0,0,126,87,39,126,87,39,0,0,0,0,0,0,0,0,0,20005509,14164688,5840821,20005509,14164688,5840821,0,0,0,0,0,0,0,0,0,20005509,14164688,5840821,158774,162813,149765,158774,162813,149765,,,,,,,,,
121257,1,36,19,17,0,0,0,36,19,17,36,19,17,0,0,0,0,0,0,0,0,0,4880075,2516206,2363869,4880075,2516206,2363869,0,0,0,0,0,0,0,0,0,4880075,2516206,2363869,135558,132432,139051,135558,132432,139051,,,,,,,,,
121309,1,81,52,29,0,0,0,81,52,29,81,52,29,0,0,0,0,0,0,0,0,0,8497433,5495283,3002150,8497433,5495283,3002150,0,0,0,0,0,0,0,0,0,8497433,5495283,3002150,104907,105679,103522,104907,105679,103522,,,,,,,,,
121345,1,91,52,39,0,0,0,91,52,39,91,52,39,0,0,0,0,0,0,0,0,0,14854970,8711843,6143127,14854970,8711843,6143127,0,0,0,0,0,0,0,0,0,14854970,8711843,6143127,163241,167535,157516,163241,167535,157516,,,,,,,,,
121691,1,114,52,62,0,0,0,114,52,62,99,44,55,5,2,3,10,6,4,0,0,0,12782169,6064951,6717218,10882266,5036932,5845334,629897,230413,399484,1270006,797606,472400,0,0,0,12488038,5896745,6591293,109544,113399,106311,109922,114476,106279,125979,115207,133161,127001,132934,118100,,,
122117,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,64309,64309,0,0,0,0,0,0,0,0,0,0,64309,64309,0,48232,48232,0,48232,48232,,,,,,,,,,,64309,64309,
122296,1,20,9,11,0,0,0,20,9,11,0,0,0,0,0,0,0,0,0,20,9,11,3570915,1651285,1919630,0,0,0,0,0,0,0,0,0,3570915,1651285,1919630,2678186,1238464,1439723,133909,137607,130884,,,,,,,,,,178546,183476,174512
122409,1,293,190,103,0,0,0,293,190,103,233,149,84,0,0,0,0,0,0,60,41,19,37669704,24838212,12831492,28386600,18412692,9973908,0,0,0,0,0,0,9283104,6425520,2857584,35348928,23231832,12117096,120645,122273,117642,121831,123575,118737,,,,,,,154718,156720,150399
122436,1,222,131,91,0,0,0,222,131,91,222,131,91,0,0,0,0,0,0,0,0,0,30377177,18849645,11527532,30377177,18849645,11527532,0,0,0,0,0,0,0,0,0,30377177,18849645,11527532,136834,143890,126676,136834,143890,126676,,,,,,,,,
122454,1,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,176046,83831,92215,176046,83831,92215,0,0,0,0,0,0,0,0,0,176046,83831,92215,88023,83831,92215,88023,83831,92215,,,,,,,,,
122597,1,345,176,169,0,0,0,345,176,169,312,160,152,0,0,0,0,0,0,33,16,17,41055648,21371376,19684272,36396732,19081932,17314800,0,0,0,0,0,0,4658916,2289444,2369472,39890919,20799015,19091904,115626,118176,112970,116656,119262,113913,,,,,,,141179,143090,139381
122612,1,160,88,72,0,0,0,160,88,72,0,0,0,153,86,67,0,0,0,7,2,5,26131116,14491872,11639244,0,0,0,25183053,14284305,10898748,0,0,0,948063,207567,740496,23375795,13011550,10364245,146099,147859,143948,,,,164595,166097,162668,,,,135438,103784,148099
122649,1,6,2,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,6,2,4,715205,279500,435705,0,0,0,0,0,0,0,0,0,715205,279500,435705,536404,209625,326779,89401,104813,81695,,,,,,,,,,119201,139750,108926
122728,1,4,2,2,0,0,0,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,359352,185721,173631,0,0,0,359352,185721,173631,0,0,0,0,0,0,323417,167149,156268,80854,83574,78134,,,,89838,92861,86816,,,,,,
122755,1,269,145,124,0,0,0,269,145,124,213,113,100,0,0,0,0,0,0,56,32,24,32732352,17960208,14772144,24410676,13202184,11208492,0,0,0,0,0,0,8321676,4758024,3563652,30651933,16770702,13881231,113948,115660,111945,114604,116833,112085,,,,,,,148601,148688,148486
122931,1,146,87,59,0,0,0,146,87,59,145,86,59,0,0,0,0,0,0,1,1,0,24448233,15456980,8991253,24308805,15317552,8991253,0,0,0,0,0,0,139428,139428,0,24413376,15422123,8991253,167215,177266,152394,167647,178111,152394,,,,,,,139428,139428,
123165,1,25,9,16,0,0,0,25,9,16,25,9,16,0,0,0,0,0,0,0,0,0,3540314,1268886,2271428,3540314,1268886,2271428,0,0,0,0,0,0,0,0,0,3540314,1268886,2271428,141613,140987,141964,141613,140987,141964,,,,,,,,,
123280,1,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,129616,91358,38258,0,0,0,0,0,0,0,0,0,129616,91358,38258,97212,68519,28694,32404,34259,28694,,,,,,,,,,43205,45679,38258
123457,1,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,207256,207256,0,207256,207256,0,0,0,0,0,0,0,0,0,0,207256,207256,0,69085,69085,,69085,69085,,,,,,,,,,
123554,1,82,40,42,0,0,0,82,40,42,82,40,42,0,0,0,0,0,0,0,0,0,9494791,4669207,4825584,9494791,4669207,4825584,0,0,0,0,0,0,0,0,0,9494791,4669207,4825584,115790,116730,114895,115790,116730,114895,,,,,,,,,
123572,1,118,70,48,0,0,0,118,70,48,114,67,47,0,0,0,0,0,0,4,3,1,12981048,7749936,5231112,12475344,7372044,5103300,0,0,0,0,0,0,505704,377892,127812,12854622,7655463,5199159,108937,109364,108316,109433,110031,108581,,,,,,,126426,125964,127812
123651,1,30,17,13,0,0,0,30,17,13,26,15,11,2,1,1,2,1,1,0,0,0,2834564,1556788,1277776,2358997,1314188,1044809,202822,100000,102822,272745,142600,130145,0,0,0,2764642,1520835,1243807,92155,89461,95677,90731,87613,94983,101411,100000,102822,136373,142600,130145,,,
123800,1,158,67,91,0,0,0,158,67,91,0,0,0,158,67,91,0,0,0,0,0,0,16786232,7180914,9605318,0,0,0,16786232,7180914,9605318,0,0,0,0,0,0,15107609,6462823,8644786,95618,96460,94998,,,,106242,107178,105553,,,,,,
123916,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,252525,0,252525,0,0,0,0,0,0,0,0,0,252525,0,252525,189394,0,189394,94697,,94697,,,,,,,,,,126263,,126263
123943,1,7,6,1,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,7,6,1,1218853,1025104,193749,0,0,0,0,0,0,0,0,0,1218853,1025104,193749,914140,768828,145312,130591,128138,145312,,,,,,,,,,174122,170851,193749
123961,1,898,604,294,0,0,0,898,604,294,812,562,250,1,1,0,1,1,0,84,40,44,172611154,120797026,51814128,157124153,112770057,44354096,202874,202874,0,93961,93961,0,15190166,7730134,7460032,168776224,118827104,49949120,187947,196734,169895,193503,200658,177416,202874,202874,,93961,93961,,180835,193253,169546
123970,1,41,25,16,0,0,0,41,25,16,0,0,0,41,25,16,0,0,0,0,0,0,6752216,4256976,2495240,0,0,0,6752216,4256976,2495240,0,0,0,0,0,0,6076994,3831278,2245716,148219,153251,140357,,,,164688,170279,155953,,,,,,
124113,1,34,16,18,0,0,0,34,16,18,0,0,0,34,16,18,0,0,0,0,0,0,3961473,1857716,2103757,0,0,0,3961473,1857716,2103757,0,0,0,0,0,0,3565326,1671944,1893381,104863,104497,105188,,,,116514,116107,116875,,,,,,
124283,1,19,13,6,0,0,0,19,13,6,0,0,0,0,0,0,0,0,0,19,13,6,1228434,787995,440439,0,0,0,0,0,0,0,0,0,1228434,787995,440439,921326,590996,330329,48491,45461,55055,,,,,,,,,,64654,60615,73407
124292,1,53,50,3,0,0,0,53,50,3,0,0,0,0,0,0,0,0,0,53,50,3,3728963,3391391,337572,0,0,0,0,0,0,0,0,0,3728963,3391391,337572,2796722,2543543,253179,52768,50871,84393,,,,,,,,,,70358,67828,112524
125037,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,170000,0,170000,0,0,0,0,0,0,0,0,0,170000,0,170000,127500,0,127500,63750,,63750,,,,,,,,,,85000,,85000
125718,1,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,524975,524975,0,0,0,0,0,0,0,0,0,0,524975,524975,0,393731,393731,0,78746,78746,,,,,,,,,,,104995,104995,
125727,1,50,37,13,1,1,0,49,36,13,49,36,13,0,0,0,0,0,0,0,0,0,4650124,3433433,1216691,4650124,3433433,1216691,0,0,0,0,0,0,0,0,0,4650124,3433433,1216691,94900,95373,93592,94900,95373,93592,,,,,,,,,
125763,1,39,23,16,0,0,0,39,23,16,0,0,0,39,23,16,0,0,0,0,0,0,4105748,2528364,1577384,0,0,0,4105748,2528364,1577384,0,0,0,0,0,0,3695173,2275528,1419646,94748,98936,88728,,,,105276,109929,98587,,,,,,
125897,1,31,19,12,0,0,0,31,19,12,0,0,0,0,0,0,0,0,0,31,19,12,3245798,2010650,1235148,0,0,0,0,0,0,0,0,0,3245798,2010650,1235148,2434349,1507988,926361,78527,79368,77197,,,,,,,,,,104703,105824,102929
126012,1,3,0,3,0,0,0,3,0,3,0,0,0,2,0,2,0,0,0,1,0,1,405560,0,405560,0,0,0,271712,0,271712,0,0,0,133848,0,133848,344927,0,344927,114976,,114976,,,,135856,,135856,,,,133848,,133848
126049,1,4,4,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,479500,479500,0,479500,479500,0,0,0,0,0,0,0,0,0,0,479500,479500,0,119875,119875,,119875,119875,,,,,,,,,,
126182,1,16,8,8,0,0,0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,1244928,645816,599112,1244928,645816,599112,0,0,0,0,0,0,0,0,0,1244928,645816,599112,77808,80727,74889,77808,80727,74889,,,,,,,,,
126207,1,68,28,40,0,0,0,68,28,40,68,28,40,0,0,0,0,0,0,0,0,0,4748895,1976413,2772482,4748895,1976413,2772482,0,0,0,0,0,0,0,0,0,4748895,1976413,2772482,69837,70586,69312,69837,70586,69312,,,,,,,,,
126289,1,113,47,66,0,0,0,113,47,66,113,47,66,0,0,0,0,0,0,0,0,0,7995033,3286163,4708870,7995033,3286163,4708870,0,0,0,0,0,0,0,0,0,7995033,3286163,4708870,70753,69918,71347,70753,69918,71347,,,,,,,,,
126359,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,38000,38000,0,38000,38000,0,0,0,0,0,0,0,0,0,0,38000,38000,0,38000,38000,,38000,38000,,,,,,,,,,
126562,1,191,108,83,1,0,1,190,108,82,111,70,41,0,0,0,0,0,0,79,38,41,29038549,16451728,12586821,13500544,8604046,4896498,0,0,0,0,0,0,15538005,7847682,7690323,25154048,14489808,10664240,132390,134165,130052,121627,122915,119427,,,,,,,196684,206518,187569
126580,1,81,56,25,0,0,0,81,56,25,81,56,25,0,0,0,0,0,0,0,0,0,9243092,6668196,2574896,9243092,6668196,2574896,0,0,0,0,0,0,0,0,0,9243092,6668196,2574896,114112,119075,102996,114112,119075,102996,,,,,,,,,
126614,1,517,372,145,0,0,0,517,372,145,517,372,145,0,0,0,0,0,0,0,0,0,77392637,56642686,20749951,77392637,56642686,20749951,0,0,0,0,0,0,0,0,0,77392637,56642686,20749951,149696,152265,143103,149696,152265,143103,,,,,,,,,
126669,1,23,15,8,0,0,0,23,15,8,0,0,0,15,10,5,0,0,0,8,5,3,2143469,1432051,711418,0,0,0,1292791,898077,394714,0,0,0,850678,533974,316704,1801520,1208750,592771,78327,80583,74096,,,,86186,89808,78943,,,,106335,106795,105568
126678,1,62,31,31,0,0,0,62,31,31,62,31,31,0,0,0,0,0,0,0,0,0,8462367,4385060,4077307,8462367,4385060,4077307,0,0,0,0,0,0,0,0,0,8462367,4385060,4077307,136490,141454,131526,136490,141454,131526,,,,,,,,,
126711,1,53,28,25,0,0,0,53,28,25,45,23,22,0,0,0,0,0,0,8,5,3,5158548,2730729,2427819,4391866,2241838,2150028,0,0,0,0,0,0,766682,488891,277791,4966878,2608506,2358371,93715,93161,94335,97597,97471,97729,,,,,,,95835,97778,92597
126775,1,102,81,21,0,0,0,102,81,21,102,81,21,0,0,0,0,0,0,0,0,0,15390420,12391575,2998845,15390420,12391575,2998845,0,0,0,0,0,0,0,0,0,15390420,12391575,2998845,150886,152982,142802,150886,152982,142802,,,,,,,,,
126818,1,464,316,148,0,0,0,464,316,148,367,259,108,0,0,0,0,0,0,97,57,40,65512696,45424127,20088569,47382209,34348238,13033971,0,0,0,0,0,0,18130487,11075889,7054598,60980074,42655155,18324920,131423,134985,123817,129107,132619,120685,,,,,,,186912,194314,176365
126942,1,52,29,23,0,0,0,52,29,23,52,29,23,0,0,0,0,0,0,0,0,0,3647162,2040191,1606971,3647162,2040191,1606971,0,0,0,0,0,0,0,0,0,3647162,2040191,1606971,70138,70351,69868,70138,70351,69868,,,,,,,,,
126979,1,10,8,2,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,10,8,2,749930,601326,148604,0,0,0,0,0,0,0,0,0,749930,601326,148604,562448,450995,111453,56245,56374,55727,,,,,,,,,,74993,75166,74302
