UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
148131,1,1492,242,1072,178
148256,1,3081,755,1213,1113
148292,1,3499,1457,675,1367
148380,1,8551,751,3513,4287
148405,1,1521,,,1521
148487,1,5517,690,3904,923
148496,1,3730,311,3158,261
148511,1,3351,926,1961,464
148575,1,526,199,327,0
148584,1,5139,2934,1839,366
148593,1,121,4,0,117
148627,1,4335,536,3299,500
148654,1,4985,3301,1596,88
148672,1,2290,1039,478,773
148821,1,2663,8,231,2424
148876,1,1163,1162,0,1
148885,1,194,0,27,167
148937,1,2196,408,715,1073
148955,1,5,,,5
148982,1,169,46,123,0
148991,1,1684,440,613,631
149028,1,350,,,350
149204,1,71,0,15,56
149222,1,12905,2845,4980,5080
149231,1,15058,5951,8848,259
149310,1,201,0,0,201
149329,1,109,,,109
149365,1,7210,5441,385,1384
149499,1,16,,,16
149505,1,1337,0,874,463
149514,1,1770,428,675,667
149532,1,14714,7054,2838,4822
149550,1,238,,,238
149639,1,1146,855,119,172
149727,1,13452,6569,3014,3869
149763,1,976,573,216,187
149772,1,8860,2261,5887,712
149781,1,3177,136,279,2762
149842,1,22623,14287,2961,5375
150066,1,1828,165,1048,615
150136,1,24441,8473,13062,2906
150145,1,1547,370,536,641
150163,1,6159,215,5153,791
150172,1,831,0,226,605
150215,1,177,174,0,3
150251,1,234,234,,
150288,1,357,12,50,295
150303,1,490,,,490
150400,1,1808,,,1808
150428,1,50,,,50
150455,1,868,68,0,800
150534,1,2553,74,1175,1304
150604,1,1047,,,1047
150668,1,945,34,752,159
150677,1,2046,397,1018,631
150756,1,1046,63,522,461
150765,1,168,,,168
150774,1,479,7,0,472
150853,1,178,,,178
150941,1,1548,180,241,1127
150987,1,159624,27765,33098,98761
151102,1,10642,1780,5661,3201
151111,1,33304,7896,23052,2356
151263,1,6075,1497,4174,404
151290,1,2675,896,392,1387
151306,1,12083,4724,4970,2389
151324,1,12410,3846,6572,1992
151333,1,3762,794,2221,747
151342,1,5738,2478,3017,243
151351,1,46573,12964,30883,2726
151360,1,4613,1580,2759,274
151379,1,5694,3219,2344,131
151388,1,4695,3478,1094,123
151467,1,402,,,402
151564,1,55,,,55
151607,1,144,,,144
151652,1,389,,,389
151661,1,1358,,,1358
151777,1,1503,33,1409,61
151786,1,5615,2345,2557,713
151801,1,3201,388,1081,1732
151810,1,297,0,297,0
151865,1,127,67,34,26
151962,1,386,346,20,20
152044,1,121,,,121
152080,1,13330,359,10362,2609
152099,1,1680,58,226,1396
152150,1,85,,,85
152275,1,254,,,254
152309,1,170,,,170
152318,1,2035,68,1851,116
152336,1,2738,715,1620,403
152381,1,1261,574,487,200
152390,1,1654,107,1081,466
152451,1,250,62,133,55
152497,1,189,2,158,29
152530,1,2371,425,1216,730
152567,1,4221,171,1570,2480
152600,1,3429,206,2948,275
152628,1,56,,,56
152637,1,18554,1311,2986,14257
152673,1,915,80,380,455
152798,1,747,57,568,122
152992,1,1188,346,654,188
153001,1,2509,1106,773,630
153074,1,209,,,209
153083,1,209,,,209
153108,1,1256,104,221,931
153126,1,943,66,760,117
153144,1,1449,92,1292,65
153162,1,1039,147,859,33
153214,1,33480,14604,6082,12794
153241,1,78,,,78
153250,1,1819,359,384,1076
153269,1,5416,1217,3994,205
153278,1,2511,25,499,1987
153296,1,905,143,601,161
153302,1,221,22,40,159
153311,1,12059,4937,2747,4375
153320,1,604,184,213,207
153366,1,1722,707,132,883
153375,1,2086,212,890,984
153384,1,1580,1101,478,1
153427,1,198,,,198
153445,1,6587,1117,2572,2898
153463,1,26,,,26
153472,1,4234,652,1637,1945
153524,1,6934,1135,1877,3922
153533,1,2476,370,1073,1033
153542,1,15,0,10,5
153597,1,153,,,153
153603,1,33336,4289,24045,5002
153621,1,921,239,171,511
153630,1,8669,4063,3444,1162
153658,1,33345,4678,17628,11039
153737,1,17495,6475,8351,2669
153746,1,32,0,0,32
153764,1,90,0,7,83
153773,1,84,,,84
153782,1,30,0,1,29
153825,1,1517,83,1127,307
153834,1,1842,0,1813,29
153861,1,2816,1532,435,849
153922,1,2076,521,992,563
153977,1,1178,266,776,136
154004,1,3275,2066,0,1209
154013,1,1967,462,597,908
154022,1,68693,68693,,
154059,1,3499,560,2308,631
154095,1,10888,1525,8486,877
154101,1,1944,815,350,779
154110,1,5411,1557,2129,1725
154129,1,2613,1463,536,614
154156,1,1702,171,887,644
154165,1,47,,,47
154174,1,2656,,,2656
154208,1,190,,,190
154235,1,3180,177,964,2039
154262,1,245,85,66,94
154332,1,115,0,11,104
154350,1,1430,221,723,486
154378,1,3195,1003,1765,427
154396,1,1975,864,731,380
154448,1,227,,,227
154457,1,77,,,77
154466,1,67,,,67
154493,1,7552,4060,1519,1973
154518,1,4734,3909,0,825
154527,1,1608,38,1330,240
154536,1,220,11,170,39
154545,1,107,,,107
154572,1,6927,2416,2173,2338
154590,1,1505,328,282,895
154642,1,3356,2270,710,376
154688,1,3086,1541,246,1299
154697,1,11402,6406,893,4103
154712,1,2357,89,793,1475
154721,1,790,0,308,482
154749,1,490,5,15,470
154800,1,10478,4058,4109,2311
154855,1,677,354,222,101
154907,1,2452,586,389,1477
154925,1,1901,185,619,1097
154934,1,2257,1083,590,584
154952,1,3944,1852,1315,777
154998,1,2060,462,971,627
155007,1,565,1,43,521
155025,1,7245,3665,1329,2251
155052,1,2253,912,442,899
155061,1,19052,14398,3254,1400
155070,1,247,105,55,87
155089,1,3480,555,630,2295
155098,1,2271,429,777,1065
155104,1,2537,766,991,780
155140,1,824,824,0,0
155159,1,114,,,114
155177,1,410,14,168,228
155186,1,3757,1279,762,1716
155195,1,7713,2674,1965,3074
155201,1,1133,257,427,449
155210,1,25943,15861,4447,5635
155283,1,1027,146,881,0
155292,1,6867,1667,2034,3166
155308,1,218,85,27,106
155317,1,30068,5954,20577,3537
155335,1,3124,244,678,2202
155353,1,152,,,152
155399,1,23171,3700,15589,3882
155414,1,883,107,341,435
155423,1,1565,36,29,1500
155450,1,2300,828,939,533
155487,1,1121,10,210,901
155496,1,231,24,2,205
155511,1,900,,,900
155520,1,3692,387,559,2746
155566,1,2157,360,888,909
155593,1,1079,191,162,726
155618,1,750,34,183,533
155627,1,888,10,878,0
155636,1,758,291,467,0
155681,1,8034,1689,4423,1922
155715,1,1693,810,346,537
155812,1,1553,204,454,895
155830,1,1136,147,229,760
155858,1,2132,558,262,1312
155900,1,2018,1281,21,716
155937,1,776,168,126,482
155973,1,706,97,157,452
156082,1,6743,1153,2174,3416
156107,1,7582,1536,2597,3449
156125,1,17430,3901,5408,8121
156134,1,2192,,,2192
156189,1,635,,,635
156213,1,1889,615,835,439
156222,1,2060,289,1251,520
156231,1,3318,1184,1126,1008
156277,1,74,0,0,74
156286,1,3694,241,1352,2101
156295,1,1564,694,853,17
156310,1,307,,,307
156338,1,5666,1816,1952,1898
156356,1,1024,385,151,488
156365,1,15251,2476,8724,4051
156392,1,13730,6335,5132,2263
156408,1,1349,,,1349
156417,1,162,121,10,31
156426,1,281,,,281
156471,1,4819,2235,2584,0
156541,1,24739,11840,12753,146
156620,1,16847,4761,9092,2994
156648,1,7766,3342,2172,2252
156727,1,2985,2985,,
156745,1,1701,549,1062,90
156754,1,58,,,58
156790,1,3581,1453,818,1310
156842,1,312,,,312
156851,1,1607,572,495,540
156860,1,2783,1267,1054,462
156921,1,16081,6153,4505,5423
156967,1,189,,,189
157021,1,267,160,107,0
157030,1,98,29,5,64
157058,1,3087,723,1999,365
157076,1,969,83,312,574
157085,1,32446,5380,23939,3127
157100,1,753,115,0,638
157207,1,124,36,88,0
157216,1,3360,958,1491,911
157289,1,26237,6603,16783,2851
157298,1,156,,,156
157304,1,4395,1423,1094,1878
157331,1,4159,1456,1491,1212
157377,1,1571,685,755,131
157386,1,10581,1925,5158,3498
157401,1,10570,2289,3307,4974
157438,1,5642,1878,2033,1731
157447,1,19162,9162,9047,953
157483,1,6324,2116,1993,2215
157535,1,2552,163,904,1485
157553,1,3017,1573,1209,235
157614,1,154,,,154
157650,1,185,,,185
157669,1,144,,,144
157678,1,172,,,172
157711,1,6482,3149,1706,1627
157739,1,3378,1092,797,1489
157748,1,5721,1263,2543,1915
157757,1,1952,436,1120,396
157793,1,4228,2693,1056,479
157809,1,2430,568,1640,222
157818,1,982,41,933,8
157863,1,1364,388,778,198
157951,1,20304,5359,12933,2012
158088,1,2950,220,763,1967
158246,1,297,2,0,295
158325,1,188,0,19,169
158343,1,63,,,63
158431,1,8483,3229,4032,1222
158477,1,580,0,2,578
158538,1,76,,,76
158617,1,659,,,659
158662,1,18938,13479,4191,1268
158778,1,86,,,86
158787,1,81,,,81
158802,1,1274,44,1186,44
158884,1,3156,1033,1455,668
159009,1,6351,943,4489,919
159027,1,77,,,77
159197,1,952,,,952
159328,1,162,,,162
159373,1,3180,,,3180
159382,1,4358,1532,2110,716
159391,1,37306,4883,27024,5399
159407,1,3664,1117,2049,498
159416,1,13967,11553,1244,1170
159513,1,294,,,294
159522,1,324,,,324
159531,1,42,,,42
159568,1,1442,250,666,526
159601,1,46,,,46
159647,1,12841,1460,8175,3206
159656,1,5041,1190,3807,44
159717,1,7927,1571,5893,463
159939,1,9867,3579,5477,811
159948,1,2989,189,1384,1416
159966,1,7783,1531,4196,2056
159993,1,10197,3087,4063,3047
160010,1,1276,62,495,719
160038,1,13440,6902,6047,491
160065,1,1435,127,1308,0
160074,1,1628,323,1132,173
160117,1,378,,,378
160126,1,46,,,46
160199,1,67,,,67
160320,1,3695,,,3695
160409,1,107,0,11,96
160472,1,353,,,353
160481,1,2863,647,2025,191
160524,1,505,0,505,0
160579,1,3862,660,1952,1250
160597,1,161,,,161
160612,1,17259,1265,14375,1619
160621,1,8749,1446,4269,3034
160630,1,2688,715,1699,274
160649,1,4114,2103,991,1020
160658,1,18327,3567,7455,7305
160667,1,4748,510,1032,3206
160755,1,14945,1931,6877,6137
160904,1,3823,455,3266,102
160959,1,418,36,342,40
160977,1,1922,,,1922
160995,1,722,73,264,385
161004,1,1888,,,1888
161022,1,283,27,254,2
161077,1,3799,1905,1012,882
161086,1,2232,79,1926,227
161138,1,3015,1565,775,675
161192,1,2992,1324,669,999
161208,1,51,,,51
161217,1,5710,4624,1022,64
161226,1,2292,564,1431,297
161235,1,2220,1055,745,420
161253,1,14808,3948,10059,801
161299,1,1043,29,1,1013
161341,1,1975,730,667,578
161457,1,11493,7235,724,3534
161484,1,1020,457,290,273
161493,1,257,,,257
161509,1,450,5,319,126
161518,1,2960,2021,30,909
161527,1,347,0,347,0
161545,1,7871,5650,888,1333
161554,1,10662,5564,3965,1133
161563,1,1904,131,645,1128
161572,1,1651,1651,0,0
161581,1,572,297,164,111
161688,1,3117,1119,1271,727
161767,1,17550,16170,1147,233
161800,1,165,,,165
161855,1,66,,,66
161864,1,5991,5991,0,0
161873,1,4780,4780,0,0
162007,1,6994,5028,1428,538
162061,1,1051,656,386,9
162104,1,2699,582,1750,367
162122,1,8970,7413,1032,525
162168,1,2507,2357,66,84
162210,1,1129,564,358,207
162283,1,2573,170,1192,1211
162335,1,60,,,60
162371,1,970,,,970
162557,1,7245,1896,2449,2900
162584,1,5432,1421,3676,335
162609,1,785,241,419,125
162654,1,3307,2039,22,1246
162690,1,4996,2932,1385,679
162706,1,7054,5789,722,543
162760,1,2341,201,1447,693
162779,1,13909,5881,4766,3262
162830,1,251,,,251
162928,1,37450,17940,13255,6255
163028,1,1325,,,1325
163046,1,5915,5915,0,0
163204,1,88900,71111,10654,7135
163259,1,7997,2167,2396,3434
163268,1,15358,11657,3641,60
163286,1,44529,25921,15560,3048
163295,1,2354,2354,0,0
163338,1,2946,424,1257,1265
163347,1,1009,,,1009
163408,1,150,,,150
163426,1,27868,20076,5535,2257
163453,1,8294,434,3820,4040
163462,1,2784,233,2156,395
163532,1,516,,,516
163541,1,523,,,523
163578,1,3105,819,1371,915
163657,1,16951,15939,752,260
163815,1,67,,,67
163851,1,8759,2730,5633,396
163912,1,1647,66,1457,124
163976,1,560,73,410,77
164076,1,24486,21341,2562,583
164085,1,1266,770,306,190
164155,1,4594,,,4594
164173,1,4157,1358,2079,720
164216,1,1137,0,1137,0
164270,1,3535,1676,1859,0
164313,1,3661,1524,1624,513
164368,1,2749,1085,720,944
164447,1,2962,90,104,2768
164465,1,1863,845,1018,0
164492,1,1793,477,0,1316
164535,1,46,,,46
164562,1,2670,639,2014,17
164580,1,3877,247,3352,278
164599,1,69,,,69
164614,1,65,1,6,58
164632,1,4280,3807,472,1
164641,1,646,88,480,78
164739,1,5541,121,0,5420
164748,1,8601,3208,5387,6
164775,1,1962,1163,502,297
164845,1,174,,,174
164872,1,964,964,0,0
164915,1,179,179,0,0
164924,1,16198,1934,11410,2854
164988,1,40492,4782,3180,32530
165015,1,6926,1517,4256,1153
165024,1,12652,385,4069,8198
165033,1,8925,8322,567,36
165060,1,380,0,380,0
165112,1,14143,13044,937,162
165167,1,3947,1182,966,1799
165194,1,4216,1112,1710,1394
165255,1,327,,,327
165264,1,1760,1004,562,194
165334,1,3766,973,2751,42
165495,1,9,9,0,0
165529,1,2825,85,2434,306
165556,1,806,,,806
165574,1,1401,493,908,0
165608,1,54,,,54
165635,1,375,,,375
165644,1,786,132,363,291
165662,1,5883,1072,2444,2367
165671,1,2156,1116,1038,2
165699,1,5081,1294,1989,1798
165750,1,124,,,124
165802,1,2299,1438,440,421
165820,1,10165,5282,4272,611
165866,1,7568,6153,1411,4
165884,1,1093,501,485,107
165936,1,2263,506,1351,406
165945,1,1804,126,449,1229
165981,1,2268,1964,156,148
166018,1,557,385,152,20
166027,1,39981,37397,1726,858
166045,1,139,29,83,27
166054,1,143,,,143
166124,1,3051,,,3051
166133,1,5496,1463,2721,1312
166391,1,2416,1221,1088,107
166407,1,383,,,383
166452,1,5325,5325,0,0
166489,1,235,0,63,172
166498,1,129,,,129
166513,1,22559,18986,2523,1050
166629,1,36827,26090,9612,1125
166638,1,19398,19217,176,5
166647,1,6236,5793,333,110
166656,1,9543,2946,3652,2945
166674,1,2117,0,2069,48
166683,1,12217,5942,6275,0
166692,1,1742,314,1417,11
166708,1,1339,63,28,1248
166717,1,917,47,167,703
166805,1,95,,,95
166823,1,8472,7636,558,278
166850,1,6233,517,4442,1274
166869,1,1693,70,1623,0
166887,1,10352,7039,1183,2130
166911,1,408,106,267,35
166939,1,2303,172,2131,0
166957,1,4343,2318,1670,355
167039,1,19,,,19
167057,1,779,279,463,37
167093,1,549,,,549
167215,1,908,282,625,1
167260,1,1832,639,1193,0
167288,1,1765,192,1124,449
167297,1,189,,,189
167312,1,6919,1301,5618,0
167358,1,31124,884,19533,10707
167376,1,6342,5645,625,72
167394,1,1561,207,784,570
167455,1,249,0,249,0
167464,1,55,,,55
167525,1,4956,4174,223,559
167534,1,9370,834,3578,4958
167598,1,4742,2819,1475,448
167631,1,1792,1792,0,0
167677,1,126,,,126
167729,1,8742,5376,3186,180
167783,1,7362,6152,1210,0
167792,1,397,72,220,105
167835,1,2979,2672,307,0
167871,1,190,,,190
167899,1,3250,7,284,2959
167905,1,5743,3732,1663,348
167987,1,9244,6536,2479,229
167996,1,2574,0,2404,170
168005,1,7404,2912,2922,1570
168032,1,43,,,43
168148,1,13878,4361,8919,598
168218,1,2405,816,1562,27
168227,1,5319,1970,3316,33
168254,1,3951,281,2731,939
168263,1,6391,3653,2559,179
168281,1,1748,383,1229,136
168342,1,2115,,,2115
168421,1,7876,1838,5638,400
168430,1,7737,1913,4593,1231
168528,1,1918,55,165,1698
168546,1,1585,52,870,663
168555,1,34,,,34
168573,1,1307,,,1307
168591,1,1484,21,1122,341
168607,1,2335,251,790,1294
168740,1,4117,1042,1066,2009
168786,1,1686,61,1213,412
168847,1,7330,3683,2122,1525
168883,1,2429,791,1164,474
168892,1,106,,,106
169080,1,3799,219,2099,1481
169099,1,325,132,12,181
169187,1,160,,,160
169220,1,268,,,268
169248,1,20057,5418,3784,10855
169275,1,7479,6365,830,284
169284,1,400,,,400
169327,1,851,476,372,3
169363,1,1350,147,0,1203
169424,1,126,,,126
169442,1,1549,172,1291,86
169479,1,7426,4260,2776,390
169503,1,367,,,367
169521,1,9738,4959,4035,744
169576,1,127,,,127
169655,1,2304,0,372,1932
169716,1,5519,172,5119,228
169761,1,1034,,,1034
169798,1,19451,11290,7653,508
169813,1,61,,,61
169910,1,13171,3595,7026,2550
169974,1,1506,329,587,590
169983,1,2435,493,10,1932
169992,1,1069,283,475,311
170000,1,1610,1036,14,560
170037,1,2499,790,525,1184
170055,1,18142,10859,6781,502
170082,1,26320,3998,21450,872
170091,1,210,25,0,185
170240,1,16811,13107,3058,646
170286,1,1601,,,1601
170301,1,3107,334,2708,65
170444,1,5559,5050,389,120
170532,1,1483,543,940,0
170541,1,10128,5021,3823,1284
170550,1,5335,1035,3048,1252
170587,1,1982,62,1129,791
170611,1,97,,,97
170620,1,4377,419,3112,846
170639,1,2120,114,1422,584
170657,1,14739,12420,1508,811
170675,1,3359,878,664,1817
170736,1,35,,,35
170790,1,24180,10809,10800,2571
170806,1,3388,822,2082,484
170967,1,1354,411,755,188
170976,1,50002,14954,32002,3046
171012,1,212,,,212
171100,1,54245,37813,16432,0
171128,1,7241,389,3221,3631
171137,1,10105,6026,3960,119
171146,1,8032,2494,5062,476
171155,1,3983,1469,2083,431
171225,1,3259,1637,1154,468
171234,1,1868,333,883,652
171304,1,5128,3254,1404,470
171395,1,2347,470,920,957
171456,1,8215,1280,5790,1145
171483,1,4152,1694,1814,644
171492,1,3123,1618,1168,337
171535,1,23708,1702,5671,16335
171571,1,21329,9101,11206,1022
171599,1,1131,100,768,263
171775,1,85,,,85
171881,1,160,0,3,157
171988,1,167,0,108,59
171997,1,277,0,128,149
172015,1,294,0,142,152
172033,1,509,123,247,139
172051,1,8827,1071,6738,1018
172200,1,13994,3846,5288,4860
172264,1,2528,1090,943,495
172291,1,4596,3471,926,199
172307,1,2185,102,1045,1038
172334,1,3572,1853,1114,605
172422,1,314,,,314
172440,1,478,56,263,159
172477,1,1178,1178,0,0
172495,1,324,,,324
172608,1,2450,2450,0,0
172617,1,18734,16417,1833,484
172635,1,15130,3123,3798,8209
172644,1,30038,22404,5324,2310
172671,1,1509,639,697,173
172680,1,158,,,158
172699,1,22035,6772,14295,968
172705,1,460,49,357,54
172866,1,135,1,119,15
172918,1,3520,1137,756,1627
172954,1,2280,411,873,996
172963,1,11213,2624,5000,3589
173045,1,3924,178,2181,1565
173063,1,4514,1196,1302,2016
173115,1,1477,928,242,307
173124,1,5780,1630,2227,1923
173142,1,904,157,436,311
173160,1,4688,1541,2567,580
173203,1,5660,594,1664,3402
173258,1,1985,,,1985
173300,1,2063,73,1608,382
173328,1,7379,4135,2127,1117
173416,1,3171,1269,1260,642
173452,1,1381,787,100,494
173461,1,6543,1659,2035,2849
173470,1,35,,,35
173559,1,7072,1294,3126,2652
173638,1,4473,981,1178,2314
173647,1,2240,0,2240,0
173665,1,4084,1260,2352,472
173683,1,236,164,53,19
173708,1,6292,2333,1879,2080
173735,1,1229,217,513,499
173744,1,938,,,938
173799,1,6079,4899,396,784
173805,1,1548,468,502,578
173896,1,540,540,0,0
173902,1,2154,,,2154
173911,1,4251,1831,1035,1385
173920,1,17906,1974,9547,6385
173957,1,1553,,,1553
173993,1,1310,324,529,457
174020,1,10095,4351,4940,804
174066,1,62309,21378,28162,12769
174075,1,3001,1346,621,1034
174127,1,834,95,241,498
174136,1,9365,3033,4818,1514
174154,1,1033,232,593,208
174190,1,274,,,274
174233,1,11024,2689,7553,782
174251,1,1441,142,1181,118
174321,1,192,,,192
174358,1,7062,2255,3652,1155
174376,1,8454,5084,2168,1202
174428,1,14657,11105,1705,1847
174437,1,1162,147,704,311
174473,1,3905,1318,1048,1539
174491,1,3899,1649,1639,611
174507,1,1443,43,1017,383
174525,1,110,24,30,56
174570,1,2343,229,479,1635
174604,1,298,68,97,133
174738,1,6766,2153,3043,1570
174747,1,1687,0,22,1665
174756,1,5204,2975,1292,937
174783,1,14119,1096,6636,6387
174792,1,1752,69,66,1617
174817,1,6491,2427,3360,704
174844,1,3072,139,2882,51
174862,1,1760,1177,187,396
174899,1,4704,1763,991,1950
174914,1,10923,2374,8107,442
174978,1,228,,,228
175005,1,5054,1390,3421,243
175014,1,6925,4407,2230,288
175041,1,8365,4690,2019,1656
175078,1,8830,792,1550,6488
175120,1,711,,,711
175139,1,165,0,165,0
175157,1,754,116,48,590
175227,1,1470,416,939,115
175236,1,4002,846,1826,1330
175263,1,2610,904,707,999
175272,1,8130,767,5132,2231
175281,1,1270,14,767,489
175315,1,11697,7424,2749,1524
175342,1,3728,770,1985,973
175421,1,6747,5005,1014,728
175430,1,1072,223,461,388
175494,1,143,,,143
175519,1,2336,953,1002,381
175573,1,3485,1090,1482,913
175607,1,17,,,17
175616,1,4227,1480,1834,913
175643,1,2923,884,1224,815
175652,1,4644,1748,1183,1713
175698,1,47,,,47
175722,1,49,,,49
175786,1,16852,7552,3818,5482
175810,1,7549,4042,2054,1453
175829,1,6320,2597,2565,1158
175856,1,8406,693,6016,1697
175883,1,6213,1290,2765,2158
175935,1,4359,345,1487,2527
175980,1,787,1,673,113
176008,1,3115,729,1883,503
176017,1,23683,1840,14491,7352
176035,1,3453,2002,1032,419
176044,1,2339,667,1205,467
176053,1,5651,1575,1011,3065
176062,1,70,,,70
176071,1,12191,3788,4848,3555
176080,1,25760,6079,19005,676
176169,1,5809,3516,1102,1191
176178,1,9427,2954,4015,2458
176239,1,7068,1844,3099,2125
176318,1,804,0,675,129
176336,1,109,2,23,84
176354,1,2342,325,1248,769
176372,1,16668,7124,9315,229
176390,1,136,,,136
176406,1,832,,,832
176433,1,71,,,71
176451,1,245,238,7,0
176479,1,7251,1385,2472,3394
176600,1,136,60,18,58
176628,1,1645,1645,0,0
176664,1,258,86,53,119
176716,1,208,,,208
176770,1,1262,250,1012,0
176789,1,513,304,184,25
176798,1,302,,,302
176910,1,228,77,59,92
176947,1,1215,6,382,827
176965,1,14187,1785,6361,6041
176983,1,59,,,59
177038,1,845,58,293,494
177065,1,11384,7492,1578,2314
177083,1,46,,,46
177092,1,611,169,0,442
177117,1,296,19,122,155
177126,1,718,201,225,292
177135,1,5445,854,1572,3019
177144,1,1212,132,388,692
177214,1,1845,204,723,918
177250,1,3402,759,1272,1371
177278,1,140,140,0,0
177302,1,916,0,916,0
177339,1,2690,441,341,1908
177418,1,1513,581,867,65
177436,1,62,,,62
177472,1,15452,4866,5251,5335
177542,1,996,229,300,467
177551,1,1514,1514,0,0
177588,1,49,,,49
177603,1,165,,,165
177676,1,4769,807,2586,1376
177685,1,186,,,186
177719,1,1030,44,98,888
177746,1,728,,,728
177816,1,87,,,87
177834,1,4346,2002,2344,0
177870,1,10,,,10
177931,1,30,,,30
177940,1,2599,206,1357,1036
177968,1,10343,3009,3100,4234
177977,1,2024,52,715,1257
177986,1,2495,1375,824,296
177995,1,18231,14544,1881,1806
178004,1,40,,,40
178059,1,14462,10526,3039,897
178077,1,81,,,81
178183,1,353,0,165,188
178208,1,4580,1719,1173,1688
178217,1,3030,1004,918,1108
178244,1,5627,880,1532,3215
178341,1,5858,1301,3398,1159
178369,1,1862,150,634,1078
178387,1,5390,744,2883,1763
178396,1,33987,7275,24985,1727
178402,1,18650,4561,8616,5473
178411,1,8165,1102,6632,431
178420,1,17406,5461,5716,6229
178448,1,6916,4820,1298,798
178518,1,253,46,207,0
178527,1,63,,,63
178615,1,5047,714,3725,608
178624,1,8872,2901,2278,3693
178679,1,677,91,198,388
178697,1,1690,,,1690
