UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON,EFDEEX1,EFDEEX2,EFDEEX3,EFDEEX4,EFDEEX5
130606,1,3320,1487,1133,700,1482,5,0,0,0
130624,1,1049,,,1049,,,,,
130697,1,3581,115,38,3428,24,91,0,0,0
130776,1,4802,469,2116,2217,350,113,0,6,0
130794,1,14567,81,0,14486,0,81,0,0,0
130837,1,67,,,67,,,,,
130873,1,251,0,214,37,,,,,
130907,1,12402,1351,4001,7050,1277,74,0,0,0
130934,1,5200,406,3162,1632,213,180,1,11,1
130943,1,23996,2082,13666,8248,1221,715,0,132,14
130989,1,1116,423,499,194,168,255,0,0,0
131061,1,144,,,144,,,,,
131113,1,13129,9747,1672,1710,4051,5616,0,33,47
131159,1,14852,2194,4060,8598,214,1673,1,297,9
131283,1,5059,470,795,3794,97,334,0,38,1
131399,1,3476,10,809,2657,7,2,0,1,0
131405,1,74,,,74,,,,,
131450,1,1433,84,559,790,7,75,0,2,0
131469,1,26457,5340,1561,19556,280,4847,14,148,51
131496,1,20935,3616,4343,12976,225,3379,0,12,0
131520,1,12065,185,9719,2161,11,173,1,0,0
131803,1,446,446,0,0,212,233,0,1,0
131830,1,27,,,27,,,,,
131876,1,1862,876,750,236,420,455,1,0,0
131973,1,448,65,365,18,4,55,6,0,0
132374,1,2790,85,32,2673,85,0,0,0,0
132408,1,446,335,84,27,251,70,11,3,0
132471,1,7337,1244,1337,4756,1041,136,6,61,0
132602,1,2624,53,2571,0,39,14,0,0,0
132657,1,3385,617,788,1980,409,173,0,35,0
132675,1,51,,,51,,,,,
132693,1,12677,4997,3334,4346,4898,97,0,2,0
132709,1,30947,9773,11019,10155,9721,48,0,4,0
132842,1,838,114,307,417,84,21,6,0,3
132851,1,5331,1930,1952,1449,1882,12,0,3,33
132879,1,149,2,44,103,2,0,0,0,0
132903,1,70309,14407,28807,27095,13616,785,6,0,0
132976,1,481,,,481,,,,,
133021,1,1756,405,676,675,388,17,0,0,0
133155,1,740,,,740,,,,,
133386,1,11613,4369,3203,4041,4274,92,0,1,2
133465,1,522,106,62,354,105,1,0,0,0
133492,1,2036,,,2036,,,,,
133508,1,14756,4491,4772,5493,4432,56,0,0,3
133526,1,1110,31,787,292,27,4,0,0,0
133553,1,9593,60,580,8953,22,29,0,9,0
133650,1,9000,68,4588,4344,38,11,19,0,0
133669,1,30155,5109,14436,10610,4812,276,11,4,6
133702,1,20717,10664,5423,4630,8028,160,0,0,2476
133711,1,2641,44,433,2164,34,8,0,1,1
133809,1,535,0,70,465,,,,,
133845,1,678,0,678,0,,,,,
133854,1,349,0,349,0,,,,,
133863,1,438,0,438,0,,,,,
133872,1,1667,453,655,559,313,137,0,3,0
133881,1,7830,2764,160,4906,591,1917,11,245,0
133942,1,53,,,53,,,,,
133951,1,56664,15274,21632,19758,14005,1134,135,0,0
133960,1,865,200,308,357,177,10,0,0,13
133979,1,1028,0,431,597,,,,,
133997,1,353,,,353,,,,,
134024,1,26,,,26,,,,,
134079,1,3386,174,1000,2212,161,12,0,1,0
134097,1,45130,5957,20172,19001,4970,930,0,57,0
134130,1,55781,9153,22865,23763,4671,3752,164,566,0
134228,1,29,,,29,,,,,
134237,1,25622,20796,4811,15,2927,17618,9,242,0
134291,1,603,,,603,,,,,
134307,1,890,,,890,,,,,
134343,1,4377,1131,1348,1898,1078,24,0,28,1
134422,1,24,15,7,2,10,3,0,2,0
134495,1,19198,9557,5428,4213,9439,104,0,0,14
134510,1,160,82,17,61,17,53,12,0,0
134529,1,324,,,324,,,,,
134574,1,115,,,115,,,,,
134608,1,14461,6181,3306,4974,6108,62,0,0,11
134714,1,186,,,186,,,,,
134811,1,934,297,0,637,43,253,1,0,0
134945,1,3995,589,1447,1959,362,206,0,20,1
135081,1,19861,9661,189,10011,7134,2276,0,33,218
135142,1,223,0,0,223,,,,,
135160,1,2792,1265,731,796,1141,58,0,0,66
135179,1,692,7,0,685,7,0,0,0,0
135188,1,4342,2321,1115,906,2311,9,0,0,1
135267,1,704,30,0,674,30,0,0,0,0
135276,1,1468,,,1468,,,,,
135294,1,458,,,458,,,,,
135337,1,85,,,85,,,,,
135364,1,611,577,9,25,235,317,3,22,0
135391,1,8424,3370,2665,2389,3352,18,0,0,0
135407,1,1044,,,1044,,,,,
135522,1,257,,,257,,,,,
135559,1,83,,,83,,,,,
135610,1,137,84,34,19,78,5,0,1,0
135647,1,896,,,896,,,,,
135717,1,44002,19203,16787,8012,4600,19,0,0,14584
135726,1,19096,1038,7899,10159,573,374,0,91,0
135735,1,2330,,,2330,,,,,
136109,1,134,,,134,,,,,
136145,1,1182,527,319,336,511,10,0,0,6
136172,1,16594,3203,9525,3866,2901,160,136,6,0
136215,1,20898,5804,5063,10031,3041,1880,836,47,0
136233,1,4697,1723,1563,1411,1592,131,0,0,0
136303,1,243,,,243,,,,,
136330,1,3687,231,1286,2170,184,10,16,11,10
136358,1,24151,12193,6416,5542,12088,95,0,0,10
136400,1,9257,4465,2688,2104,4446,19,0,0,0
136473,1,8604,3115,2334,3155,2919,195,0,1,0
136491,1,644,120,10,514,120,0,0,0,0
136516,1,9044,4692,2495,1857,4682,10,0,0,0
136659,1,428,,,428,,,,,
136701,1,136,0,69,67,,,,,
136765,1,335,,,335,,,,,
136774,1,1663,0,1185,478,,,,,
136826,1,435,,,435,,,,,
136950,1,3057,,,3057,,,,,
137023,1,379,,,379,,,,,
137032,1,9523,6380,1650,1493,2937,3057,0,386,0
137078,1,24543,13254,5400,5889,12891,306,0,28,29
137087,1,655,207,3,445,207,0,0,0,0
137096,1,12830,3152,3845,5833,3066,70,0,9,7
137120,1,1489,,,1489,,,,,
137209,1,15315,7157,4015,4143,7063,75,0,0,19
137245,1,1492,242,168,1082,242,0,0,0,0
137272,1,45,7,0,38,4,3,0,0,0
137281,1,6318,2289,1614,2415,2256,15,0,0,18
137315,1,2777,913,920,944,905,0,0,0,8
137351,1,49708,9813,22899,16996,8951,742,5,83,32
137476,1,5896,1312,1216,3368,1144,152,0,0,16
137546,1,4257,308,1471,2478,229,72,0,7,0
137564,1,9365,2306,1879,5180,880,1309,0,117,0
137591,1,278,,,278,,,,,
137713,1,199,,,199,,,,,
137759,1,11935,5969,4341,1625,5694,142,0,0,133
137777,1,32,,,32,,,,,
137801,1,511,,,511,,,,,
137847,1,10794,18,3173,7603,15,2,0,1,0
137856,1,178,,,178,,,,,
137865,1,329,,,329,,,,,
137953,1,365,100,78,187,81,18,0,1,0
137962,1,204,81,78,45,31,50,0,0,0
138187,1,43599,26377,10199,7023,26377,0,0,0,0
138275,1,907,292,426,189,269,12,0,7,4
138284,1,347,,,347,,,,,
138293,1,812,33,377,402,23,6,0,4,0
138309,1,8469,5337,2538,594,2362,2974,0,1,0
138354,1,13288,6498,5244,1546,5249,1141,0,108,0
138372,1,1624,0,0,1624,,,,,
138479,1,833,26,7,800,26,0,0,0,0
138488,1,610,25,0,585,25,0,0,0,0
138497,1,384,,,384,,,,,
138558,1,3814,410,1339,2065,396,9,0,5,0
138600,1,1109,3,7,1099,1,1,0,1,0
138655,1,702,0,702,0,,,,,
138664,1,65,0,65,0,,,,,
138682,1,2370,1612,367,391,1588,24,0,0,0
138716,1,6297,2093,2436,1768,1973,114,1,5,0
138761,1,272,45,159,68,31,14,0,0,0
138813,1,586,,,586,,,,,
138822,1,577,,,577,,,,,
138840,1,3383,1758,933,692,1737,21,0,0,0
138868,1,1666,346,65,1255,235,108,0,3,0
138901,1,1605,789,424,392,713,69,0,7,0
138929,1,303,0,14,289,,,,,
138938,1,396,,,396,,,,,
138947,1,4055,62,1993,2000,37,25,0,0,0
138956,1,3705,1057,775,1873,997,60,0,0,0
139144,1,2303,78,69,2156,78,0,0,0,0
139153,1,410,231,133,46,179,28,0,24,0
139199,1,2551,1153,540,858,1052,96,0,3,2
139205,1,893,62,440,391,62,0,0,0,0
139250,1,3232,690,1225,1317,642,46,0,2,0
139278,1,6200,2125,1736,2339,2085,40,0,0,0
139311,1,6817,2867,3026,924,2785,62,2,18,0
139348,1,177,58,78,41,32,17,0,8,1
139357,1,2927,887,1145,895,776,111,0,0,0
139366,1,7898,2019,3478,2401,1722,261,7,6,23
139384,1,6326,2931,1402,1993,2892,39,0,0,0
139393,1,914,0,9,905,,,,,
139463,1,4525,524,1366,2635,506,17,0,1,0
139506,1,113,,,113,,,,,
139579,1,787,134,58,595,99,35,0,0,0
139621,1,2008,674,900,434,659,14,1,0,0
139630,1,918,25,324,569,19,6,0,0,0
139658,1,14779,590,6651,7538,359,198,1,32,0
139700,1,5240,2230,1400,1610,2152,24,0,52,2
139719,1,2923,375,1325,1223,351,23,0,1,0
139746,1,67,,,67,,,,,
139755,1,43843,19058,8260,16525,2123,9788,4,7143,0
139764,1,3157,1135,1064,958,817,177,0,141,0
139861,1,6763,860,1492,4411,778,64,0,1,17
139931,1,27076,3981,13579,9516,3515,387,54,25,0
139940,1,36973,4700,19669,12604,4414,188,3,95,0
139959,1,40118,1136,6742,32240,863,251,3,19,0
139968,1,3101,969,1373,759,960,9,0,0,0
139986,1,4996,2745,1161,1090,2739,6,0,0,0
139995,1,320,257,10,53,154,103,0,0,0
140003,1,172,,,172,,,,,
140012,1,8004,2509,2420,3075,2499,10,0,0,0
140146,1,237,237,0,0,97,140,0,0,0
140234,1,643,16,361,266,13,3,0,0,0
140243,1,5068,871,1344,2853,870,1,0,0,0
140252,1,2787,192,794,1801,98,94,0,0,0
140331,1,8980,2339,2687,3954,2330,9,0,0,0
140340,1,608,393,154,61,369,24,0,0,0
140447,1,9009,1767,1320,5922,1611,151,0,5,0
140553,1,2554,222,0,2332,68,154,0,0,0
140562,1,753,0,25,728,,,,,
140678,1,2660,725,757,1178,717,8,0,0,0
140696,1,1446,12,378,1056,9,2,1,0,0
140720,1,251,,,251,,,,,
140818,1,2060,754,439,867,743,11,0,0,0
140827,1,66,,,66,,,,,
140872,1,1218,167,585,466,143,24,0,0,0
140942,1,3582,1134,1010,1438,1109,25,0,0,0
140951,1,15636,1258,2186,12192,178,811,12,257,0
140960,1,3385,540,1514,1331,466,62,0,12,0
140988,1,1460,388,263,809,332,56,0,0,0
141006,1,1611,381,523,707,378,3,0,0,0
141015,1,144,0,0,144,,,,,
141060,1,2417,8,1002,1407,3,4,0,0,1
141167,1,1388,452,936,0,294,157,1,0,0
141185,1,1764,991,157,616,922,68,0,1,0
141237,1,2710,1160,444,1106,1122,31,0,7,0
141255,1,3567,952,645,1970,941,11,0,0,0
141264,1,11557,3938,3499,4120,3157,756,2,23,0
141325,1,734,140,147,447,127,12,0,1,0
141334,1,12687,4945,4689,3053,4727,186,1,31,0
141361,1,1407,239,108,1060,239,0,0,0,0
141486,1,2214,620,781,813,421,66,26,107,0
141565,1,3243,1515,1348,380,1363,137,0,15,0
141574,1,19098,8179,8825,2094,7050,1001,10,118,0
141608,1,72,,,72,,,,,
141644,1,4586,593,1421,2572,381,185,0,7,20
141680,1,3210,2276,591,343,2240,34,0,1,1
141796,1,6100,4631,1041,428,4515,100,3,13,0
141802,1,1343,772,198,373,768,4,0,0,0
141811,1,6413,4930,1129,354,4853,71,1,4,1
141839,1,2724,1804,544,376,1783,18,1,0,2
141981,1,3008,2442,536,30,2411,30,0,1,0
141990,1,2386,1602,399,385,1518,81,0,3,0
142054,1,489,20,143,326,9,11,0,0,0
142090,1,89,1,0,88,0,1,0,0,0
142115,1,25794,5403,10868,9523,2888,2489,0,25,1
142179,1,2156,1079,538,539,1070,9,0,0,0
142276,1,12135,2430,4680,5025,1937,422,47,21,3
142285,1,11303,1329,3845,6129,798,466,18,47,0
142294,1,1145,,,1145,,,,,
142328,1,3710,789,1099,1822,704,82,0,3,0
142407,1,90,,,90,,,,,
142416,1,11,,,11,,,,,
142443,1,4579,1247,2049,1283,1123,124,0,0,0
142461,1,2044,670,330,1044,376,276,13,5,0
142489,1,43,,,43,,,,,
142522,1,44304,23058,11659,9587,1825,13918,0,7286,29
142559,1,7927,1349,1732,4846,1317,32,0,0,0
142832,1,1864,608,760,496,192,295,0,121,0
142887,1,145,0,72,73,,,,,
142957,1,19,19,0,0,10,9,0,0,0
143048,1,3559,513,2516,530,136,179,5,193,0
143084,1,2367,0,0,2367,,,,,
143118,1,6165,1638,485,4042,1399,239,0,0,0
143215,1,7213,1357,1853,4003,1318,39,0,0,0
143233,1,74,42,12,20,4,28,0,10,0
143279,1,3736,870,1330,1536,796,74,0,0,0
143288,1,414,26,25,363,25,1,0,0,0
143297,1,157,35,109,13,28,7,0,0,0
143358,1,5588,921,2063,2604,324,597,0,0,0
143376,1,224,,,224,,,,,
143464,1,116,0,19,97,,,,,
143473,1,40,,,40,,,,,
143482,1,32,,,32,,,,,
143491,1,39,,,39,,,,,
143552,1,47,,,47,,,,,
143613,1,1687,601,673,413,587,9,0,5,0
143659,1,227,40,59,128,20,15,0,5,0
143853,1,2853,,,2853,,,,,
143978,1,1297,69,515,713,55,13,1,0,0
144005,1,2366,322,944,1100,296,17,0,9,0
144014,1,317,294,23,0,65,224,0,5,0
144050,1,18832,0,0,18832,,,,,
144157,1,1903,776,305,822,773,2,0,1,0
144166,1,6551,4116,896,1539,4101,6,0,9,0
144175,1,1831,760,282,789,756,3,0,1,0
144184,1,4749,1898,483,2368,1888,3,0,7,0
144193,1,4545,1546,564,2435,1545,0,0,1,0
144209,1,5750,3601,1133,1016,3551,2,0,48,0
144218,1,7236,3920,892,2424,3896,5,0,19,0
144281,1,6736,0,0,6736,,,,,
144351,1,6086,4234,883,969,1754,2393,87,0,0
144485,1,149,,,149,,,,,
144564,1,2032,325,605,1102,298,27,0,0,0
144573,1,134,,,134,,,,,
144740,1,21670,5366,8996,7308,4313,797,0,147,109
144795,1,436,,,436,,,,,
144865,1,20849,7765,5614,7470,7551,111,1,102,0
144883,1,487,,,487,,,,,
144892,1,8608,1459,2449,4700,1263,191,5,0,0
144944,1,8050,4002,2439,1609,3964,17,0,21,0
144962,1,3518,377,1642,1499,318,58,1,0,0
144971,1,476,,,476,,,,,
145099,1,283,0,250,33,,,,,
145239,1,308,,,308,,,,,
145275,1,284,44,136,104,13,29,0,2,0
145309,1,48,,,48,,,,,
145336,1,4395,1075,1840,1480,1040,31,0,4,0
145354,1,52,,,52,,,,,
145372,1,1047,253,321,473,186,65,0,2,0
145406,1,500,,,500,,,,,
145424,1,75,,,75,,,,,
145433,1,114,,,114,,,,,
145497,1,170,3,38,129,1,0,0,2,0
145521,1,1203,120,465,618,114,6,0,0,0
145558,1,2051,62,335,1654,38,22,2,0,0
145600,1,34199,6719,25263,2217,5320,765,30,604,0
145619,1,3378,1291,1732,355,655,415,2,217,2
145628,1,514,,,514,,,,,
145637,1,56607,11822,35475,9310,4386,5718,0,1646,72
145646,1,1653,0,0,1653,,,,,
145682,1,7385,2534,2016,2835,2499,24,0,11,0
145691,1,1097,74,0,1023,67,7,0,0,0
145707,1,992,95,182,715,93,2,0,0,0
145725,1,6486,884,1752,3850,259,127,0,498,0
145813,1,20233,945,7464,11824,842,77,0,26,0
145831,1,2470,327,668,1475,324,3,0,0,0
145886,1,127,,,127,,,,,
146205,1,2954,417,925,1612,416,1,0,0,0
146278,1,1728,489,705,534,427,62,0,0,0
146296,1,11551,4197,3240,4114,4171,22,0,4,0
146339,1,1173,266,489,418,192,74,0,0,0
146348,1,2231,179,616,1436,177,2,0,0,0
146366,1,2282,465,783,1034,457,6,0,2,0
146418,1,2442,720,726,996,715,4,0,1,0
146427,1,1156,,,1156,,,,,
146454,1,48,0,0,48,,,,,
146472,1,12117,5762,3633,2722,5637,30,2,93,0
146481,1,1690,0,62,1628,,,,,
146490,1,394,394,0,0,294,97,0,3,0
146506,1,3644,513,1195,1936,498,14,0,1,0
146533,1,152,0,38,114,,,,,
146603,1,4125,324,1053,2748,319,4,0,1,0
146612,1,6183,1784,2947,1452,1313,270,0,195,6
146667,1,537,142,92,303,63,72,0,7,0
146676,1,888,45,109,734,43,2,0,0,0
146685,1,4840,1304,1299,2237,1290,11,0,3,0
146700,1,1184,0,0,1184,,,,,
146719,1,17498,2831,5319,9348,1509,1253,0,69,0
146728,1,130,0,51,79,,,,,
146755,1,133,10,70,53,4,6,0,0,0
146807,1,74,,,74,,,,,
146816,1,258,227,31,0,128,99,0,0,0
146977,1,203,164,26,13,101,60,0,3,0
147004,1,8765,1272,2071,5422,1227,45,0,0,0
147013,1,1958,424,736,798,304,116,0,2,2
147031,1,70,34,16,20,2,29,0,3,0
147129,1,550,36,330,184,35,1,0,0,0
147244,1,1906,21,839,1046,18,1,0,2,0
147341,1,755,2,0,753,2,0,0,0,0
147369,1,2606,840,132,1634,172,607,0,50,11
147378,1,10578,2992,3418,4168,2941,8,0,43,0
147396,1,74,,,74,,,,,
147411,1,3850,452,933,2465,450,0,0,2,0
147536,1,7315,3197,1190,2928,2823,278,0,21,75
147590,1,466,13,256,197,6,7,0,0,0
147642,1,55,,,55,,,,,
147660,1,2728,162,401,2165,137,24,0,1,0
147679,1,2749,262,807,1680,217,45,0,0,0
147697,1,346,233,113,0,60,150,7,16,0
147703,1,16234,2583,8712,4939,2332,226,25,0,0
147767,1,23409,1740,0,21669,549,1162,1,28,0
147776,1,6440,2576,2632,1232,2534,26,3,13,0
147800,1,7433,4121,1797,1515,3949,88,0,84,0
147819,1,45,,,45,,,,,
147828,1,3462,949,724,1789,788,157,0,4,0
147916,1,5394,1090,1679,2625,1042,33,0,15,0
148007,1,2618,695,948,975,661,27,0,7,0
148016,1,321,0,0,321,,,,,
148098,1,41,,,41,,,,,
148131,1,1188,112,691,385,74,31,0,0,7
148256,1,2002,168,790,1044,168,0,0,0,0
148292,1,2252,441,619,1192,432,8,0,1,0
148380,1,5494,1439,2100,1955,1419,12,0,8,0
148405,1,1231,,,1231,,,,,
148487,1,4127,615,1651,1861,561,46,0,8,0
148496,1,3066,706,1958,402,533,172,1,0,0
148511,1,2889,907,950,1032,602,302,3,0,0
148575,1,431,169,0,262,152,17,0,0,0
148584,1,3426,1704,1117,605,1536,165,0,3,0
148593,1,108,3,15,90,2,1,0,0,0
148627,1,3749,372,1776,1601,304,67,1,0,0
148654,1,3944,2246,1397,301,1597,496,0,153,0
148672,1,1378,184,494,700,182,2,0,0,0
148821,1,1054,212,376,466,203,9,0,0,0
148876,1,737,0,0,737,,,,,
148885,1,187,,,187,,,,,
148937,1,1239,160,407,672,156,3,0,1,0
148982,1,110,75,35,0,6,61,0,8,0
148991,1,1273,461,323,489,447,6,0,8,0
149028,1,262,0,17,245,,,,,
149204,1,35,0,0,35,,,,,
149222,1,11266,1933,2640,6693,1305,490,0,129,9
149231,1,13010,2990,7500,2520,2369,619,0,0,2
149310,1,231,,,231,,,,,
149329,1,88,,,88,,,,,
149365,1,3691,931,773,1987,878,53,0,0,0
149499,1,9,,,9,,,,,
149505,1,985,0,443,542,,,,,
149514,1,1330,238,325,767,71,143,0,24,0
149532,1,9048,1725,2351,4972,1677,10,37,1,0
149550,1,151,,,151,,,,,
149639,1,252,137,23,92,40,97,0,0,0
149727,1,7779,2266,2523,2990,2233,29,0,4,0
149763,1,566,34,72,460,31,3,0,0,0
149772,1,7455,1744,4203,1508,1388,257,0,99,0
149781,1,3047,53,223,2771,6,42,0,5,0
149842,1,12015,4919,3634,3462,4875,20,0,24,0
150066,1,1345,124,500,721,52,68,0,4,0
150136,1,20319,5068,7100,8151,2648,2362,18,40,0
150145,1,1339,235,281,823,182,53,0,0,0
150163,1,5559,300,118,5141,113,183,2,2,0
150172,1,638,183,12,443,13,170,0,0,0
150215,1,145,0,145,0,,,,,
150251,1,195,195,,,13,182,0,0,0
150288,1,307,8,43,256,2,6,0,0,0
150303,1,296,,,296,,,,,
150400,1,1724,,,1724,,,,,
150428,1,9,,,9,,,,,
150455,1,736,24,15,697,1,23,0,0,0
150534,1,2078,21,533,1524,15,5,0,1,0
150604,1,962,,,962,,,,,
150668,1,811,19,154,638,11,8,0,0,0
150677,1,1919,296,630,993,141,134,0,21,0
150756,1,1083,0,0,1083,,,,,
150765,1,131,,,131,,,,,
150774,1,468,6,0,462,0,6,0,0,0
150853,1,224,,,224,,,,,
150941,1,1350,158,57,1135,115,40,0,3,0
150987,1,86114,14118,14484,57512,13324,782,3,9,0
151102,1,8298,652,2908,4738,580,61,11,0,0
151111,1,27690,3576,11579,12535,3180,354,2,36,4
151263,1,5325,408,2037,2880,229,96,0,83,0
151290,1,2450,815,169,1466,341,195,279,0,0
151306,1,9756,2368,3774,3614,1647,697,16,8,0
151324,1,9459,2797,2947,3715,1353,1426,0,2,16
151333,1,2995,560,1171,1264,526,29,1,0,4
151342,1,4449,712,2224,1513,655,48,1,5,3
151351,1,45328,3963,18013,23352,1256,2375,3,324,5
151360,1,3460,696,1755,1009,648,46,0,0,2
151379,1,4051,1114,1895,1042,745,363,0,1,5
151388,1,3111,2069,555,487,1419,599,1,43,7
151467,1,224,,,224,,,,,
151564,1,52,,,52,,,,,
151607,1,104,,,104,,,,,
151652,1,238,,,238,,,,,
151661,1,1152,0,0,1152,,,,,
151777,1,1303,45,335,923,6,36,0,3,0
151786,1,4071,1062,1149,1860,431,625,4,2,0
151801,1,2862,0,625,2237,,,,,
151810,1,231,0,0,231,,,,,
151865,1,122,66,26,30,3,16,0,47,0
151962,1,271,253,15,3,76,177,0,0,0
152044,1,88,,,88,,,,,
152080,1,13139,200,318,12621,14,85,94,7,0
152099,1,867,64,187,616,60,4,0,0,0
152150,1,53,,,53,,,,,
152275,1,146,,,146,,,,,
152309,1,109,,,109,,,,,
152318,1,2101,2,292,1807,0,1,0,1,0
152336,1,2196,406,1123,667,312,93,0,1,0
152381,1,1127,311,185,631,219,91,0,1,0
152390,1,1527,63,29,1435,29,34,0,0,0
152451,1,183,43,5,135,18,25,0,0,0
152497,1,156,2,115,39,2,0,0,0,0
152530,1,1982,205,171,1606,122,82,0,1,0
152567,1,4024,141,942,2941,123,16,0,2,0
152600,1,2924,77,1035,1812,55,22,0,0,0
152628,1,42,,,42,,,,,
152637,1,16389,1051,1321,14017,921,126,4,0,0
152673,1,840,0,0,840,,,,,
152798,1,552,45,408,99,38,7,0,0,0
152992,1,1000,230,156,614,126,104,0,0,0
153001,1,1959,1117,80,762,1005,108,0,4,0
153074,1,148,,,148,,,,,
153083,1,144,,,144,,,,,
153108,1,1139,0,0,1139,,,,,
153126,1,888,32,517,339,21,11,0,0,0
153144,1,1371,,,1371,,,,,
153162,1,1055,0,107,948,,,,,
153214,1,20536,5710,4541,10285,4936,760,0,6,8
153241,1,67,,,67,,,,,
153250,1,1784,365,310,1109,149,172,0,44,0
153269,1,4875,462,1686,2727,353,106,0,3,0
153278,1,2001,74,215,1712,3,71,0,0,0
153296,1,714,155,407,152,146,8,1,0,0
153302,1,193,14,11,168,8,6,0,0,0
153311,1,7460,1922,1373,4165,1528,394,0,0,0
153320,1,446,122,113,211,35,79,1,7,0
153366,1,1427,462,0,965,45,404,0,13,0
153375,1,1757,211,478,1068,16,195,0,0,0
153384,1,1748,,,1748,,,,,
153427,1,103,17,82,4,12,5,0,0,0
153445,1,5085,948,1313,2824,938,10,0,0,0
153463,1,26,,,26,,,,,
153472,1,3385,440,786,2159,401,37,0,2,0
153524,1,5009,458,856,3695,429,24,0,4,1
153533,1,1803,262,524,1017,235,24,0,3,0
153542,1,14,0,4,10,,,,,
153597,1,48,,,48,,,,,
153603,1,30708,1108,14911,14689,504,438,146,20,0
153621,1,827,123,157,547,94,29,0,0,0
153630,1,5684,1521,2059,2104,1184,336,0,1,0
153658,1,29909,3393,12975,13541,2296,981,0,116,0
153737,1,12604,3007,4457,5140,2891,103,2,11,0
153746,1,23,,,23,,,,,
153764,1,46,,,46,,,,,
153773,1,44,,,44,,,,,
153782,1,14,,,14,,,,,
153825,1,1386,14,179,1193,9,5,0,0,0
153834,1,1744,0,145,1599,,,,,
153861,1,2403,1510,281,612,145,1066,3,296,0
153922,1,1754,459,710,585,446,7,6,0,0
153977,1,951,182,591,178,178,4,0,0,0
154004,1,2319,1140,0,1179,1013,123,0,4,0
154013,1,1580,306,186,1088,276,23,5,2,0
154022,1,40362,40362,,,5442,34876,0,44,0
154059,1,2482,460,1611,411,448,12,0,0,0
154095,1,9217,767,4212,4238,636,81,1,49,0
154101,1,1513,467,180,866,401,64,0,2,0
154110,1,4013,875,836,2302,797,78,0,0,0
154129,1,1716,755,378,583,681,71,0,0,3
154156,1,1562,173,558,831,77,96,0,0,0
154165,1,10,,,10,,,,,
154174,1,2182,,,2182,,,,,
154208,1,133,,,133,,,,,
154235,1,2913,163,709,2041,104,59,0,0,0
154262,1,202,55,21,126,43,12,0,0,0
154332,1,74,,,74,,,,,
154350,1,1218,75,259,884,70,5,0,0,0
154378,1,2319,693,579,1047,595,95,3,0,0
154396,1,1542,521,381,640,509,12,0,0,0
154448,1,140,,,140,,,,,
154457,1,14,,,14,,,,,
154466,1,41,,,41,,,,,
154493,1,3031,1973,334,724,707,1163,3,94,6
154518,1,2520,1867,0,653,102,1750,1,14,0
154527,1,1541,18,355,1168,11,7,0,0,0
154536,1,206,0,139,67,,,,,
154545,1,96,,,96,,,,,
154572,1,5451,1579,1117,2755,1372,207,0,0,0
154590,1,1372,253,200,919,243,10,0,0,0
154642,1,2090,1131,476,483,1012,110,7,2,0
154688,1,2364,1034,0,1330,705,324,2,2,1
154697,1,3748,1785,797,1166,1119,623,0,43,0
154712,1,2287,41,44,2202,13,28,0,0,0
154721,1,737,0,195,542,,,,,
154749,1,485,7,0,478,7,0,0,0,0
154800,1,7008,2279,2280,2449,2163,116,0,0,0
154855,1,570,268,109,193,63,205,0,0,0
154907,1,1531,308,286,937,298,9,0,1,0
154925,1,1402,80,276,1046,55,25,0,0,0
154934,1,1317,452,311,554,313,137,0,2,0
154952,1,2407,868,738,801,738,121,9,0,0
154998,1,1713,233,656,824,171,61,0,0,1
155007,1,345,0,28,317,,,,,
155025,1,5615,2639,1298,1678,1786,767,86,0,0
155052,1,1365,313,296,756,307,6,0,0,0
155061,1,14102,6600,1385,6117,4230,2320,1,49,0
155070,1,199,61,4,134,17,37,0,7,0
155089,1,1694,251,569,874,218,33,0,0,0
155098,1,1644,205,482,957,164,40,1,0,0
155104,1,1962,431,603,928,325,103,0,3,0
155140,1,701,201,489,11,0,0,201,0,0
155159,1,94,,,94,,,,,
155177,1,331,13,72,246,4,6,0,3,0
155186,1,2640,770,610,1260,606,164,0,0,0
155195,1,5114,1329,1025,2760,1074,254,0,1,0
155201,1,901,106,295,500,96,10,0,0,0
155210,1,16643,5009,4590,7044,4301,674,0,0,34
155283,1,668,88,580,0,6,82,0,0,0
155292,1,4877,936,1150,2791,769,167,0,0,0
155308,1,127,35,6,86,5,30,0,0,0
155317,1,26780,2810,11364,12606,1674,1059,0,77,0
155335,1,2617,181,561,1875,153,27,0,1,0
155353,1,71,,,71,,,,,
155399,1,20229,2783,6181,11265,1093,1305,353,32,0
155414,1,812,61,298,453,35,26,0,0,0
155423,1,1233,8,1,1224,7,1,0,0,0
155450,1,1453,455,563,435,428,27,0,0,0
155487,1,896,5,154,737,4,1,0,0,0
155496,1,177,24,4,149,6,18,0,0,0
155511,1,842,,,842,,,,,
155520,1,1584,218,214,1152,155,63,0,0,0
155566,1,1639,171,463,1005,162,9,0,0,0
155593,1,884,84,52,748,82,0,0,0,2
155618,1,688,12,126,550,12,0,0,0,0
155627,1,880,27,172,681,15,10,1,1,0
155636,1,551,513,38,0,244,228,0,1,40
155681,1,6017,1002,2928,2087,577,403,3,19,0
155715,1,1125,359,175,591,169,183,0,7,0
155812,1,1280,125,247,908,56,69,0,0,0
155830,1,852,111,132,609,108,3,0,0,0
155858,1,1664,250,254,1160,168,82,0,0,0
