UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
364025,11,5867,362,427,5078
364627,11,320,,,320
364946,11,241,24,4,213
365198,11,440,,,440
365213,11,342,,,342
365374,11,798,,,798
365480,11,510,,,510
366003,11,10,4,0,6
366252,11,50,19,6,25
366340,11,135,,,135
366395,11,8307,2364,681,5262
366401,11,1218,441,218,559
366465,11,425,111,86,228
366623,11,216,,,216
366711,11,89,59,19,11
367459,11,3276,1239,569,1468
367875,11,870,,,870
367884,11,4,1,3,0
368364,11,118,,,118
368911,11,843,359,112,372
372082,11,25,,,25
375656,11,124,,,124
376695,11,6,0,0,6
377485,11,25,,,25
377555,11,58,0,2,56
377564,11,40,2,2,36
378105,11,119,,,119
378576,11,105,7,4,94
380359,11,45,39,2,4
380368,11,1302,38,53,1211
380377,11,45,25,3,17
380438,11,4,4,0,0
382911,11,89,1,0,88
383190,11,1111,824,152,135
383525,11,20,0,20,0
383996,11,343,64,141,138
384254,11,45,45,0,0
384333,11,2322,635,427,1260
384342,11,3594,951,489,2154
384412,11,3,0,0,3
384421,11,1,,,1
386472,11,3,3,0,0
388520,11,1,1,0,0
395362,11,393,169,71,153
399212,11,1802,1192,264,346
403469,11,13144,86,77,12981
403478,11,323,34,33,256
403487,11,1001,127,61,813
404426,11,1913,107,104,1702
404994,11,42,0,2,40
405872,11,1356,344,289,723
408844,11,2220,136,41,2043
409315,11,13283,2030,925,10328
409698,11,152,18,47,87
413413,11,15,15,,
413617,11,69,0,50,19
414595,11,86,0,86,0
414878,11,559,553,6,0
414911,11,1955,643,126,1186
417327,11,36,0,0,36
417734,11,8,0,0,8
418302,11,329,0,0,329
418320,11,783,,,783
418348,11,396,,,396
419341,11,1,0,0,1
420370,11,31,23,0,8
420398,11,4322,362,232,3728
420431,11,379,106,77,196
420440,11,954,551,69,334
420538,11,489,133,84,272
420556,11,615,34,33,548
420723,11,405,0,55,350
423652,11,265,20,8,237
426314,11,398,379,0,19
427991,11,282,,,282
428019,11,148,,,148
428170,11,20,2,0,18
428259,11,1,0,1,0
428392,11,1493,143,131,1219
429128,11,633,633,0,0
430184,11,2,2,0,0
430704,11,1,0,0,1
431017,11,241,,,241
431558,11,5,,,5
432524,11,1,0,0,1
433068,11,28,,,28
433174,11,1,0,0,1
433536,11,1,1,0,0
433660,11,397,54,237,106
434016,11,87,0,29,58
434061,11,1427,84,48,1295
434159,11,1,,,1
434469,11,51,6,0,45
434584,11,34,2,2,30
434672,11,2841,1522,218,1101
434751,11,42,6,2,34
436304,11,920,96,153,671
436614,11,1,0,0,1
436818,11,58,4,4,50
436827,11,55,4,5,46
436836,11,177,30,33,114
437097,11,5,5,0,0
437103,11,1461,929,200,332
438586,11,2,2,0,0
438708,11,171,85,49,37
439190,11,1341,239,495,607
439701,11,1,0,0,1
439783,11,4,,,4
439899,11,8,0,0,8
440396,11,23,6,3,14
440402,11,2462,1835,144,483
440749,11,50,33,17,0
440794,11,143,0,143,0
440828,11,16,0,3,13
441070,11,27,0,1,26
441609,11,20,,,20
441690,11,34,,,34
441760,11,1781,333,633,815
441900,11,3508,228,117,3163
441937,11,47,31,3,13
441982,11,48,,,48
442356,11,218,60,75,83
442444,11,124,0,0,124
442569,11,17,17,,
442781,11,286,218,16,52
442842,11,11,0,2,9
443049,11,1,1,0,0
443058,11,10,10,0,0
443410,11,90,4,52,34
443492,11,633,256,63,314
443599,11,21,21,,
443766,11,1,1,0,0
443784,11,3,3,0,0
444219,11,1496,1379,38,79
444325,11,142,,,142
444398,11,1,0,0,1
444413,11,28,,,28
444565,11,13,,,13
444954,11,5,0,5,0
445027,11,644,644,,
445267,11,1774,328,62,1384
446048,11,28,0,28,0
446233,11,5,1,0,4
446598,11,2,0,2,0
446640,11,1109,1,0,1108
446774,11,3853,187,143,3523
447050,11,35,35,0,0
447582,11,392,190,60,142
447689,11,1132,347,290,495
448248,11,1357,,,1357
448594,11,1355,1125,95,135
448673,11,15,15,0,0
449038,11,3,2,1,0
449339,11,4605,4605,,
449348,11,1,0,0,1
449384,11,504,131,0,373
449764,11,5,0,5,0
449816,11,419,,,419
449898,11,1,1,0,0
450933,11,209,209,,
450960,11,376,0,0,376
451370,11,26,,,26
451477,11,4,4,0,0
451583,11,179,,,179
451750,11,6,0,1,5
451927,11,27,23,0,4
453163,11,1,1,0,0
453215,11,1,1,0,0
454184,11,108,66,23,19
454227,11,1137,1136,1,0
454236,11,8,4,4,0
454582,11,4,4,,
454616,11,6,0,0,6
454829,11,134,134,0,0
455114,11,13041,621,553,11867
455512,11,1337,0,0,1337
456959,11,21,3,13,5
457387,11,236,0,0,236
458034,11,49,,,49
458113,11,10,0,10,0
458919,11,4,4,0,0
458973,11,4,3,1,0
459204,11,1212,139,1073,0
459259,11,74,0,0,74
459268,11,1,0,0,1
459329,11,82,,,82
459727,11,59,55,0,4
459842,11,9,5,0,4
459851,11,4,4,0,0
459949,11,268,38,94,136
459994,11,73,45,28,0
460349,11,28,28,,
460394,11,1566,1343,119,104
460464,11,2422,1595,394,433
461023,11,5,5,,
461245,11,19,,,19
461306,11,45,,,45
461315,11,17,3,2,12
461528,11,20,15,1,4
461759,11,1,0,1,0
461795,11,14,13,0,1
462354,11,1,,,1
463056,11,127,13,14,100
466921,11,2,0,2,0
474863,11,762,762,,
475121,11,8,8,,
475176,11,6,0,0,6
475273,11,1,0,1,0
475565,11,34,34,0,0
475723,11,395,,,395
475839,11,10,10,,
476726,11,132,,,132
476975,11,901,901,,
479956,11,681,669,9,3
480091,11,4435,4435,,
480204,11,2,,,2
480569,11,6,6,,
480967,11,26,,,26
481021,11,18,,,18
481058,11,1,1,0,0
481155,11,12,,,12
482149,11,485,158,142,185
482158,11,1033,509,231,293
482228,11,24,24,,
482413,11,12,12,0,0
482431,11,42,42,0,0
482440,11,2,2,0,0
482459,11,7,7,0,0
482468,11,17,8,0,9
482477,11,256,171,1,84
482574,11,5,5,0,0
482680,11,2228,856,452,920
482699,11,426,203,161,62
482705,11,3580,556,2118,906
482936,11,10,0,0,10
483036,11,8,5,1,2
483045,11,4476,545,280,3651
483124,11,1004,1004,,
483212,11,1425,537,72,816
484002,11,197,0,0,197
484473,11,810,810,,
484613,11,8091,8091,0,0
484631,11,1,1,0,0
484905,11,73,0,0,73
484932,11,77,23,2,52
485111,11,4648,2296,220,2132
485342,11,175,,,175
485458,11,2651,357,194,2100
485999,11,124,,,124
486026,11,5,,,5
486150,11,24,,,24
486239,11,79,,,79
486284,11,1,0,1,0
486372,11,5,0,0,5
486840,11,2076,887,595,594
486901,11,25,3,7,15
487092,11,1,,,1
487162,11,1704,447,363,894
487320,11,1840,579,868,393
487524,11,289,276,1,12
487603,11,616,5,0,611
487995,11,12,,,12
488004,11,16,,,16
488068,11,55,55,,
488305,11,6,2,1,3
488679,11,587,501,1,85
488730,11,1458,168,363,927
488776,11,32,22,10,0
488785,11,28,1,1,26
488846,11,25084,25084,,
488891,11,73,,,73
489201,11,2634,1805,267,562
489779,11,506,506,0,0
490090,11,36,,,36
490133,11,1,1,0,0
490230,11,1,0,0,1
490346,11,4,,,4
490513,11,17,,,17
490805,11,2088,33,7,2048
491288,11,60,60,,
491525,11,20,16,2,2
491613,11,10,,,10
491631,11,48,,,48
491710,11,15,,,15
491844,11,3,0,0,3
492069,11,4,0,2,2
492689,11,9,9,0,0
492759,11,6,1,4,1
492801,11,114,64,9,41
492962,11,201,201,0,0
493363,11,5,5,,
493664,11,37,,,37
493716,11,12,,,12
493798,11,7,,,7
493822,11,51,37,5,9
494685,11,6,2,1,3
494959,11,32,0,0,32
495013,11,8,,,8
495031,11,31,,,31
495147,11,2,0,1,1
495271,11,39,,,39
495280,11,8,3,0,5
496283,11,9,9,0,0
496326,11,37,37,0,0
497046,11,2069,1026,178,865
497408,11,2,2,0,0
497824,11,20,18,0,2
497833,11,3,2,0,1
498562,11,1328,704,156,468
498571,11,1018,731,35,252
100654,12,1018,172,574,272
100663,12,10603,4663,2551,3389
100690,12,565,565,,
100706,12,2606,780,951,875
100724,12,526,288,176,62
100751,12,7711,3342,1579,2790
100812,12,378,378,0,0
100830,12,1513,524,634,355
100858,12,7323,2418,1036,3869
101116,12,87,62,13,12
101189,12,1218,763,103,352
101365,12,12,12,0,0
101435,12,5,,,5
101453,12,62,43,18,1
101480,12,1818,1207,498,113
101587,12,5624,5444,150,30
101693,12,282,141,42,99
101709,12,509,108,278,123
101879,12,3362,2900,305,157
101912,12,88,87,0,1
102049,12,2418,37,1181,1200
102058,12,13,0,13,0
102094,12,6193,4353,245,1595
102234,12,208,148,18,42
102298,12,68,61,7,0
102368,12,5069,3546,752,771
102377,12,521,2,0,519
102395,12,166,166,,
102553,12,820,423,270,127
102614,12,1198,554,452,192
102632,12,348,240,94,14
102669,12,192,31,0,161
104090,12,52,52,0,0
104151,12,15023,571,3842,10610
104179,12,12098,4022,1455,6621
104586,12,41,0,2,39
104665,12,6,,,6
104717,12,58321,54919,2878,524
105330,12,5535,2572,1070,1893
105367,12,820,275,545,0
105534,12,111,111,0,0
105589,12,875,874,0,1
106245,12,2912,1442,310,1160
106263,12,2164,264,734,1166
106397,12,5636,2252,884,2500
106412,12,235,119,67,49
106458,12,8230,7088,394,748
106467,12,977,595,317,65
106485,12,633,434,176,23
106704,12,2358,1218,534,606
107044,12,1590,443,177,970
107071,12,870,685,158,27
107080,12,13,,,13
107141,12,918,376,500,42
107512,12,110,5,105,0
107877,12,41,41,0,0
107983,12,2014,1267,710,37
108092,12,60,58,2,0
108232,12,3243,2178,698,367
108269,12,133,,,133
108861,12,73,73,0,0
108870,12,460,0,45,415
109651,12,334,36,251,47
109785,12,5086,1160,1384,2542
110060,12,128,89,37,2
110097,12,2236,840,490,906
110316,12,2181,606,1575,0
110361,12,4474,1269,1478,1727
110370,12,422,28,372,22
110398,12,1159,18,606,535
110404,12,1487,,,1487
110413,12,1492,337,533,622
110422,12,1310,178,790,342
110468,12,4445,2885,1490,70
110486,12,1888,936,846,106
110495,12,1503,413,995,95
110510,12,3077,568,1850,659
110529,12,2865,354,2062,449
110538,12,1394,407,748,239
110547,12,3024,1244,1602,178
110556,12,3151,398,2144,609
110565,12,5796,1040,3355,1401
110574,12,3524,1428,1834,262
110583,12,7181,1052,3816,2313
110592,12,4425,346,3199,880
110608,12,6485,2623,3598,264
110617,12,3613,880,2349,384
110635,12,14196,1944,4102,8150
110644,12,8877,442,3168,5267
110653,12,7623,2272,4296,1055
110662,12,14556,734,5007,8815
110671,12,4154,158,1984,2012
110680,12,8866,66,4174,4626
110699,12,3286,96,1848,1342
110705,12,3121,0,586,2535
110714,12,2119,92,718,1309
110778,12,1712,0,1585,127
111045,12,54,0,4,50
111081,12,496,,,496
111188,12,45,45,0,0
111391,12,815,112,469,234
111948,12,2500,0,221,2279
111966,12,929,0,301,628
112075,12,3143,2637,220,286
112084,12,76,74,0,2
112127,12,81,11,45,25
112251,12,2136,256,1220,660
112260,12,6,,,6
112394,12,13,5,7,1
112525,12,3931,24,151,3756
113582,12,12,0,12,0
113616,12,32,6,0,26
113698,12,837,377,0,460
113704,12,71,2,55,14
114114,12,260,,,260
114123,12,120,0,0,120
114354,12,52,0,50,2
114549,12,1436,324,1065,47
114585,12,465,0,465,0
114734,12,71,17,0,54
114813,12,1638,230,1037,371
114840,12,3201,1708,836,657
115083,12,2608,1992,519,97
115214,12,207,7,23,177
115728,12,551,0,160,391
115746,12,985,,,985
115755,12,657,68,546,43
115773,12,265,180,0,85
116226,12,3,,,3
116846,12,79,33,1,45
117104,12,153,0,153,0
117140,12,3109,792,823,1494
117168,12,40,0,35,5
117520,12,731,0,731,0
117557,12,245,,,245
117575,12,177,90,55,32
117627,12,560,0,0,560
117636,12,3625,320,1205,2100
117672,12,1276,395,881,0
117751,12,1157,172,83,902
117946,12,3524,1012,1678,834
118541,12,86,3,71,12
119058,12,782,187,507,88
119173,12,928,259,577,92
119270,12,15,,,15
119605,12,15540,10550,3224,1766
119678,12,3846,1950,0,1896
119775,12,95,53,8,34
120166,12,89,3,24,62
120184,12,300,5,204,91
120403,12,57,0,57,0
120537,12,611,437,0,174
120698,12,1210,454,0,756
120768,12,955,536,251,168
120795,12,121,0,121,0
120838,12,29,,,29
120865,12,34,29,4,1
120883,12,3031,35,0,2996
121150,12,8594,3911,1018,3665
121309,12,1757,395,987,375
121628,12,137,0,88,49
121691,12,1770,290,646,834
122117,12,144,,,144
122296,12,1460,369,8,1083
122409,12,5777,976,2097,2704
122436,12,3944,1275,0,2669
122506,12,219,,,219
122597,12,3901,1152,2408,341
122612,12,4830,1061,3058,711
122649,12,161,4,54,103
122728,12,612,132,38,442
122755,12,10399,5302,4522,575
122931,12,3592,575,0,3017
123095,12,1116,330,785,1
123165,12,51,,,51
123280,12,18,12,4,2
123448,12,526,195,305,26
123457,12,257,86,97,74
123554,12,1045,11,0,1034
123572,12,899,78,649,172
123633,12,357,0,357,0
123651,12,377,96,199,82
123916,12,101,101,,
123943,12,740,15,135,590
123952,12,381,,,381
123961,12,31467,8783,7747,14937
123970,12,980,152,825,3
124283,12,281,281,0,0
124487,12,53,15,35,3
125037,12,314,63,182,69
125231,12,60748,60748,,
125718,12,135,,,135
125763,12,91,0,37,54
125897,12,108,7,83,18
126012,12,598,,,598
126049,12,309,16,140,153
126182,12,1730,516,1193,21
126562,12,11921,3426,4867,3628
126580,12,2580,943,687,950
126614,12,8603,406,1179,7018
126669,12,1851,1660,149,42
126678,12,36,,,36
126775,12,2022,315,268,1439
126818,12,9119,3488,1476,4155
126827,12,4872,4871,1,0
126979,12,1097,373,412,312
127060,12,10411,4586,1773,4052
127185,12,140,27,52,61
127273,12,269,23,76,170
127556,12,269,104,68,97
127565,12,1308,477,788,43
127653,12,709,165,344,200
127741,12,3846,1546,1485,815
127909,12,97,,,97
127918,12,3484,1177,1431,876
127945,12,13,13,0,0
127954,12,34,,,34
128106,12,7188,6615,371,202
128391,12,616,276,150,190
128498,12,364,166,57,141
128744,12,2438,960,743,735
128771,12,2418,469,453,1496
128780,12,114,114,,
129020,12,9145,1429,3318,4398
129154,12,188,88,19,81
129215,12,231,50,140,41
129242,12,1443,470,433,540
129428,12,169,169,,
129491,12,152,64,48,40
129525,12,2695,1511,104,1080
129534,12,781,505,205,71
129941,12,3668,1048,1260,1360
130110,12,1,,,1
130183,12,3961,3897,64,0
130226,12,3356,987,1000,1369
130253,12,4155,1490,1063,1602
130314,12,1517,257,114,1146
130493,12,2381,650,561,1170
130590,12,43,,,43
130697,12,273,35,74,164
130776,12,822,326,226,270
130794,12,8353,158,193,8002
130934,12,958,283,115,560
130943,12,5268,638,2407,2223
130989,12,557,355,140,62
131113,12,6947,4972,1387,588
131159,12,7454,2622,999,3833
131283,12,2344,283,800,1261
131399,12,584,0,137,447
131405,12,90,,,90
131450,12,499,77,248,174
131469,12,17403,5948,2878,8577
131496,12,15577,4374,4313,6890
131520,12,3327,271,1483,1573
131803,12,103,103,0,0
131876,12,468,332,128,8
131973,12,573,198,375,0
132408,12,37,36,0,1
132471,12,4885,1426,865,2594
132602,12,134,55,0,79
132657,12,952,424,397,131
132842,12,878,54,518,306
132903,12,12503,4875,3102,4526
133465,12,263,41,22,200
133526,12,43,43,0,0
133553,12,810,41,107,662
133650,12,1886,76,1129,681
133669,12,6482,2388,2122,1972
133711,12,14,13,1,0
133872,12,670,275,158,237
133881,12,6122,2763,96,3263
133951,12,13208,3894,4196,5118
133979,12,49,0,23,26
134079,12,720,107,360,253
134097,12,13868,5257,4410,4201
134130,12,24387,9998,2778,11611
134237,12,2125,1723,402,0
134510,12,20,2,0,18
134811,12,66,4,0,62
134945,12,1711,541,473,697
135081,12,3194,2272,249,673
135364,12,599,562,31,6
135610,12,74,14,52,8
135726,12,8132,965,3227,3940
136172,12,3001,1386,722,893
136215,12,16663,6856,2255,7552
136330,12,1012,119,317,576
136701,12,147,4,82,61
136950,12,579,,,579
137032,12,3935,2979,789,167
137272,12,13,6,0,7
137351,12,14109,3993,4856,5260
137476,12,3010,1635,236,1139
137546,12,1561,335,684,542
137564,12,1541,841,431,269
137777,12,3,,,3
137847,12,1166,17,279,870
137953,12,23,23,0,0
138275,12,140,139,0,1
138293,12,40,10,28,2
138309,12,262,262,0,0
138354,12,5314,4683,477,154
138600,12,55,2,29,24
138716,12,589,429,106,54
138868,12,44,44,0,0
138929,12,315,0,130,185
138947,12,713,11,344,358
139144,12,219,144,74,1
139153,12,272,175,91,6
139199,12,1513,729,184,600
139311,12,878,634,230,14
139348,12,230,35,96,99
139366,12,1842,1138,367,337
139393,12,53,0,11,42
139579,12,850,98,66,686
139658,12,8294,646,5407,2241
139719,12,311,49,157,105
139755,12,33162,24502,2462,6198
139764,12,1011,551,460,0
139861,12,1623,1144,401,78
139931,12,4436,2521,1247,668
139940,12,9468,1230,5029,3209
139959,12,11227,1205,2660,7362
140146,12,252,252,0,0
140234,12,140,3,30,107
140252,12,2149,136,742,1271
140340,12,68,42,25,1
140447,12,4764,862,1752,2150
140562,12,832,90,2,740
140818,12,1192,985,178,29
140872,12,129,89,40,0
140951,12,3239,658,1858,723
140960,12,289,24,202,63
140988,12,218,217,1,0
141167,12,743,293,450,0
141185,12,36,28,8,0
141237,12,142,70,41,31
141264,12,3570,2762,601,207
141325,12,57,7,30,20
141334,12,4268,3677,488,103
141361,12,32,0,32,0
141486,12,883,373,309,201
141565,12,500,112,231,157
141574,12,5632,1191,2788,1653
141644,12,698,211,235,252
142115,12,5834,3260,534,2040
142276,12,2712,783,996,933
142285,12,3399,1099,603,1697
142294,12,46,,,46
142328,12,3,3,0,0
142461,12,901,527,223,151
142832,12,2518,765,1128,625
142957,12,17,17,0,0
143048,12,812,24,641,147
143084,12,37,,,37
143118,12,2597,1459,517,621
143233,12,98,48,31,19
143297,12,22,22,0,0
143358,12,1663,1209,172,282
143659,12,246,70,92,84
143853,12,3111,,,3111
143978,12,1356,56,982,318
144005,12,1190,256,256,678
144014,12,427,317,110,0
144050,12,11872,0,321,11551
144281,12,282,0,0,282
144351,12,5931,2860,2820,251
144740,12,9087,3593,4407,1087
144892,12,2349,1000,690,659
144962,12,689,208,378,103
145275,12,324,119,125,80
145336,12,2083,652,650,781
145372,12,240,235,3,2
145558,12,2283,174,1495,614
145600,12,13267,4889,6700,1678
145619,12,2738,1838,184,716
145628,12,614,,,614
145637,12,25503,12609,7426,5468
145725,12,4002,925,1248,1829
145813,12,3082,776,1096,1210
145886,12,135,,,135
146339,12,287,80,85,122
146481,12,36,,,36
146490,12,433,433,0,0
146612,12,3321,1525,1493,303
146667,12,283,115,72,96
146719,12,6213,2960,1967,1286
146728,12,169,0,91,78
146755,12,26,0,25,1
146977,12,218,177,41,0
147013,12,569,238,177,154
147031,12,84,5,43,36
147129,12,37,12,25,0
147244,12,151,14,67,70
147369,12,857,477,85,295
147536,12,5317,2757,2072,488
147590,12,593,15,430,148
147660,12,453,191,128,134
147679,12,1019,65,598,356
147697,12,336,0,40,296
147703,12,5355,2260,1818,1277
147767,12,16935,1668,2059,13208
147776,12,2463,1531,786,146
147828,12,1086,1002,59,25
148131,12,289,107,113,69
148405,12,355,,,355
148487,12,1788,347,734,707
148496,12,1410,294,1005,111
148511,12,3294,884,1577,833
148575,12,162,162,0,0
148584,12,3096,2377,526,193
148593,12,22,0,15,7
148627,12,876,373,341,162
148654,12,1975,1247,491,237
148885,12,195,0,40,155
148982,12,167,17,146,4
149028,12,92,,,92
149222,12,3527,746,739,2042
149231,12,4020,1778,1429,813
149329,12,15,,,15
149505,12,76,0,9,67
149514,12,1024,271,331,422
149639,12,874,629,55,190
149763,12,66,9,57,0
149772,12,2614,817,1364,433
149781,12,853,110,278,465
150066,12,256,99,122,35
150136,12,6964,5567,565,832
150145,12,170,131,31,8
150163,12,1288,459,199,630
150172,12,174,174,0,0
150215,12,167,0,167,0
150288,12,397,15,61,321
150455,12,87,24,24,39
150534,12,367,7,35,325
150604,12,83,,,83
150668,12,69,16,13,40
150677,12,412,210,139,63
150756,12,79,0,0,79
150941,12,294,97,12,185
151102,12,705,96,319,290
151111,12,9720,1553,3597,4570
151263,12,1494,406,355,733
151290,12,1325,1208,97,20
151306,12,2707,2519,117,71
151324,12,2185,1073,502,610
151333,12,237,89,64,84
151342,12,716,133,322,261
151351,12,12534,4417,2607,5510
151360,12,496,134,246,116
151379,12,730,228,324,178
151388,12,436,319,40,77
151777,12,347,57,98,192
151786,12,1288,178,301,809
151801,12,454,68,358,28
151810,12,55,0,55,0
151865,12,138,58,63,17
152080,12,4570,112,926,3532
152099,12,266,21,89,156
152318,12,27,0,11,16
152336,12,685,485,28,172
152381,12,378,49,0,329
152390,12,133,50,19,64
152451,12,242,30,35,177
152530,12,45,,,45
152567,12,223,0,6,217
152600,12,578,126,409,43
152798,12,294,39,201,54
152992,12,249,57,85,107
153001,12,690,690,0,0
153126,12,201,33,98,70
153162,12,11,0,7,4
153250,12,321,321,0,0
153269,12,2434,675,1020,739
153278,12,487,97,5,385
153320,12,91,28,35,28
153366,12,529,477,52,0
153375,12,273,165,88,20
153603,12,5719,852,1595,3272
153621,12,83,70,13,0
153658,12,9428,3145,1213,5070
153825,12,122,11,72,39
153861,12,2523,1237,404,882
154004,12,1769,1769,0,0
154013,12,386,184,80,122
154022,12,9998,9998,,
154095,12,1773,551,547,675
154101,12,861,369,0,492
154156,12,1684,225,1459,0
154174,12,2554,0,1208,1346
154235,12,744,138,197,409
154350,12,82,22,10,50
154493,12,1433,1201,145,87
154518,12,776,776,0,0
154527,12,27,18,1,8
154536,12,218,32,149,37
154590,12,79,10,0,69
154688,12,998,998,0,0
154712,12,106,41,52,13
154855,12,22,20,0,2
155025,12,3859,3506,158,195
155061,12,3635,3176,293,166
155070,12,64,37,7,20
155089,12,1654,128,140,1386
155317,12,8578,2056,2626,3896
155335,12,619,225,43,351
155399,12,5655,2007,1333,2315
155414,12,84,78,1,5
155511,12,12,,,12
155520,12,460,201,122,137
155627,12,120,31,89,0
155636,12,336,157,179,0
155681,12,2384,638,936,810
155812,12,632,113,32,487
155900,12,184,130,9,45
155937,12,15,2,13,0
155973,12,103,98,1,4
156082,12,948,249,256,443
156125,12,4496,1300,877,2319
156213,12,296,290,6,0
156222,12,2011,330,1180,501
156286,12,873,200,107,566
156356,12,106,85,15,6
156365,12,9212,1751,5266,2195
156417,12,29,29,0,0
156471,12,492,492,0,0
156541,12,19298,10233,9064,1
156620,12,3038,1508,1164,366
156727,12,3440,3440,,
156745,12,453,453,0,0
157021,12,90,65,25,0
157058,12,179,82,42,55
157085,12,9660,3285,2208,4167
157100,12,78,78,0,0
157207,12,117,117,0,0
157216,12,1415,609,155,651
157289,12,8138,2313,3994,1831
157298,12,141,,,141
157377,12,280,262,18,0
157386,12,940,703,211,26
157401,12,2295,1191,333,771
157447,12,6693,5419,937,337
157535,12,986,192,1,793
157748,12,4325,544,760,3021
157757,12,896,126,330,440
157793,12,545,238,73,234
157809,12,182,151,16,15
157863,12,341,160,158,23
157951,12,2680,1523,674,483
158477,12,23,0,1,22
159009,12,1017,788,119,110
159373,12,2124,,,2124
159391,12,8017,3216,1576,3225
159416,12,9788,9570,83,135
159568,12,284,183,59,42
159647,12,1311,609,400,302
159656,12,1425,615,457,353
159717,12,677,349,220,108
159939,12,1724,362,829,533
159948,12,1690,70,937,683
159966,12,830,439,233,158
159993,12,2354,1464,223,667
160038,12,1400,1238,133,29
160065,12,434,12,408,14
160074,12,444,97,240,107
160612,12,1237,515,317,405
160621,12,1935,189,167,1579
160630,12,384,53,282,49
160658,12,2986,1593,270,1123
160755,12,5929,1454,561,3914
160904,12,1027,104,332,591
160959,12,2,,,2
160995,12,6,6,0,0
161217,12,73,72,1,0
161226,12,471,435,29,7
161253,12,3126,1594,717,815
161299,12,32,30,2,0
161341,12,32,32,0,0
161457,12,3578,1860,123,1595
161509,12,96,27,0,69
161518,12,770,770,0,0
161554,12,2791,1631,723,437
161563,12,214,102,23,89
161572,12,705,705,0,0
161873,12,2330,1015,572,743
162007,12,1092,405,404,283
162061,12,704,611,89,4
162210,12,121,28,19,74
162283,12,320,61,87,172
162584,12,943,635,195,113
162654,12,2067,1756,162,149
162760,12,1096,337,486,273
162928,12,31398,18546,7006,5846
163046,12,1781,779,685,317
163204,12,15249,13906,619,724
163259,12,6887,1800,1722,3365
163268,12,3433,1193,1656,584
163286,12,10555,1448,1213,7894
163295,12,756,473,93,190
163338,12,677,44,32,601
163453,12,1601,324,382,895
163462,12,630,205,181,244
163532,12,222,,,222
163578,12,1750,1158,486,106
163851,12,996,419,360,217
163912,12,25,0,0,25
163976,12,131,53,32,46
164076,12,3523,1508,401,1614
164085,12,1208,767,252,189
164173,12,784,768,1,15
164270,12,1793,1159,444,190
164368,12,1886,211,1675,0
164447,12,1111,609,106,396
164492,12,562,234,0,328
164562,12,472,153,263,56
164580,12,1381,258,598,525
164632,12,2064,1769,295,0
164739,12,1295,133,936,226
164748,12,927,431,220,276
164872,12,515,223,250,42
164915,12,184,61,78,45
164924,12,6523,1003,2440,3080
164988,12,21890,5440,2877,13573
165015,12,2255,384,1009,862
165024,12,2196,542,320,1334
165167,12,2140,294,586,1260
165334,12,1425,213,787,425
165495,12,18,0,0,18
165529,12,257,40,85,132
165644,12,205,47,13,145
165662,12,2045,654,1166,225
165671,12,116,104,12,0
165699,12,1490,1185,231,74
165802,12,178,76,19,83
165820,12,6030,3784,1065,1181
165866,12,2804,2352,345,107
165936,12,740,450,123,167
165945,12,1856,219,524,1113
166027,12,26134,12163,1455,12516
166045,12,104,25,0,79
166054,12,96,,,96
166391,12,629,499,130,0
166452,12,3267,894,336,2037
166489,12,245,28,54,163
166513,12,6124,3439,453,2232
166629,12,9341,4008,1405,3928
166638,12,3986,1361,439,2186
166656,12,4090,1832,0,2258
166674,12,152,0,119,33
166683,12,8221,0,2578,5643
166692,12,99,99,0,0
166708,12,1335,55,21,1259
166717,12,898,46,159,693
166850,12,2015,1113,459,443
166869,12,1342,87,1255,0
166939,12,241,148,42,51
167057,12,421,0,75,346
167093,12,531,0,149,382
167215,12,1072,0,469,603
167260,12,263,0,263,0
167288,12,240,49,124,67
167358,12,14917,1153,5158,8606
167394,12,426,128,137,161
167464,12,42,,,42
167598,12,2907,2447,259,201
167677,12,80,,,80
167729,12,1970,578,1121,271
167783,12,5093,3522,904,667
167835,12,594,97,246,251
167899,12,1027,3,119,905
167987,12,2187,854,487,846
167996,12,59,0,18,41
168005,12,2676,320,1903,453
168148,12,7708,1276,3740,2692
168227,12,243,85,119,39
168254,12,1265,244,379,642
168263,12,965,455,306,204
168342,12,50,,,50
168421,12,2333,1012,800,521
168430,12,1802,438,290,1074
168528,12,81,51,15,15
168591,12,15,0,15,0
168740,12,2248,391,536,1321
168786,12,156,7,69,80
168847,12,373,330,19,24
169080,12,339,119,123,97
169099,12,286,108,21,157
169220,12,279,,,279
169248,12,5296,3033,314,1949
169327,12,174,150,23,1
169363,12,287,153,117,17
169424,12,131,,,131
169442,12,62,1,12,49
169479,12,1305,1062,208,35
169716,12,2487,167,1631,689
169798,12,3089,1240,1410,439
169910,12,1341,349,190,802
169983,12,519,416,0,103
170000,12,89,87,2,0
170037,12,579,351,147,81
170082,12,4027,606,2179,1242
170286,12,97,,,97
170675,12,759,404,114,241
170806,12,564,89,268,207
170967,12,32,0,32,0
170976,12,18945,1611,6239,11095
171100,12,12746,3073,3947,5726
171128,12,1363,276,67,1020
171137,12,2477,1221,1070,186
171146,12,1703,762,800,141
171456,12,751,440,142,169
171492,12,462,279,182,1
171571,12,3966,649,1546,1771
171599,12,51,51,0,0
171881,12,14,0,14,0
172033,12,193,0,35,158
172051,12,896,295,378,223
172264,12,233,153,41,39
172334,12,1789,1300,360,129
