UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
107974,1,2,32112,1226,113,242,51467,17,0,32371,52806,85177,1162,39054,40216,1,0,5,1,3.00,1.00,0.00,2.00,0.00,0,99443,1,43481,4452,23570,0,28022,0,24232,24232,195178,151697
107983,1,2,159331,215269,186,12704,285543,21,51,172056,501049,673105,7568,48137,55705,1,786,172,1,13.60,4.25,0.00,2.00,7.35,0,303544,1,87112,67515,433672,49092,550279,0,33969,33969,974904,887792
107992,1,2,9005,17094,63,612,0,5,0,9622,17157,26779,631,2,633,1,14,0,1,2.00,1.00,1.00,0.00,0.00,0,73069,1,31736,9267,0,4911,14178,0,1624,1624,120607,88871
108092,1,2,64467,5022,60,7878,66236,142,10870,72487,82188,154675,1702,10478,12180,1,670,494,1,13.81,6.00,0.00,4.00,3.81,0,468662,1,125172,69630,426128,14928,510686,0,112012,112012,1216532,1091360
108232,1,2,31066,17919,20,3998,22,830,28,35894,17989,53883,1487,4360,5847,1,223,71,1,13.50,4.00,2.00,5.50,2.00,0,567160,1,46629,63415,140101,890,204406,1607,112286,113893,932088,885459
108269,2,2,2391,730,0,15,8,0,0,2406,738,3144,1180,12,1192,1,0,0,1,2.00,1.00,0.00,0.00,1.00,,,-2,,,,,,,,,,
108667,1,2,21954,200,39,0,0,50,0,22004,239,22243,374,37627,38001,2,,,1,7.67,4.42,3.25,0.00,0.00,0,603208,1,300000,20715,75800,17485,114000,0,0,0,1017208,717208
108807,1,2,66488,117162,53,3232,114065,170,0,69890,231280,301170,4829,354559,359388,1,0,15,1,15.22,11.22,0.00,4.00,0.00,1,708846,1,161300,45512,28683,111805,186000,0,2961,2961,1059107,897807
108852,2,2,16631,0,0,1769,0,153,0,18553,0,18553,2090,0,2090,2,,,1,7.00,1.00,0.00,0.00,6.00,,,-2,,,,,,,,,,
108870,1,2,10000,0,0,9000,2957,5,0,19005,2957,21962,3500,152000,155500,2,,,1,9.00,1.00,3.00,5.00,0.00,0,306720,1,123959,15000,200,900,16100,9000,50487,59487,506266,382307
109040,2,2,433,87109,10,0,0,0,6530,433,93649,94082,0,6329,6329,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
109086,2,2,15142,450,1,754,765,0,0,15896,1216,17112,1157,2848,4005,2,,,1,0.50,0.50,0.00,0.00,0.00,,,-2,,,,,,,,,,
109208,1,2,47847,339747,52,750,133294,6,83352,48603,556445,605048,2233,209169,211402,1,0,130,1,13.08,7.11,5.97,0.00,0.00,1,1722691,2,0,221699,150,8653,230502,0,24555,24555,1977748,1977748
109350,1,2,44966,8486,0,550,6,155,0,45671,8492,54163,589,20373,20962,1,96,62,1,15.39,5.26,7.00,0.00,3.13,1,901840,1,333269,136622,17274,0,153896,0,11371,11371,1400376,1067107
109651,1,2,82010,304206,46,11758,55329,466,6232,94234,365813,460047,4716,157776,162492,1,0,45,1,15.55,8.00,1.00,6.00,0.55,1,759418,2,0,61413,195629,12808,269850,0,73961,73961,1103229,1103229
109785,1,2,244445,242248,231,11104,47373,2006,117938,257555,407790,665345,14862,2497640,2512502,1,7354,10775,1,23.00,10.00,13.00,0.00,0.00,1,1628895,1,238538,321728,1149338,41224,1512290,3935,216837,220772,3600495,3361957
109819,1,2,72478,221953,41,380,0,480,28876,73338,250870,324208,531,873847,874378,2,,,1,11.05,6.10,0.00,3.95,1.00,1,741748,1,250893,11110,97413,0,108523,0,42510,42510,1143674,892781
109907,1,2,25714,56958,13,1046,12,20,5000,26780,61983,88763,0,102264,102264,2,,,1,3.50,2.50,1.00,0.00,0.00,0,287108,1,135497,0,17500,500,18000,0,0,0,440605,305108
110060,2,2,50759,19581,4,5406,0,22,5265,56187,24850,81037,1294,3323,4617,2,,,1,1.38,1.00,0.00,0.38,0.00,,,-2,,,,,,,,,,
110097,1,2,236441,571023,147,185549,231816,2103,133164,424093,936150,1360243,20165,287593,307758,1,8000,2136,1,22.00,8.00,1.00,7.00,6.00,0,1150785,2,0,71553,922494,0,994047,21633,99323,120956,2265788,2265788
110219,2,1,,320905,89,,952743,,41908,,1315645,1315645,,1103,1103,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
110246,1,2,72021,41209,53,194,0,0,71200,72215,112462,184677,28,44905,44933,1,0,58,1,7.64,3.14,4.50,0.00,0.00,2,569622,1,149815,20565,158551,8275,187391,0,0,0,906828,757013
110316,1,2,32411,287167,61,2241,64643,589,20042,35241,371913,407154,425,84937,85362,1,4729,1565,1,6.88,3.80,0.80,2.25,0.03,0,435828,1,120546,52187,234385,384,286956,16538,103251,119789,963119,842573
110334,1,2,59964,248051,29,2379,43439,174,20271,62517,311790,374307,498,82359,82857,1,0,3,1,12.45,6.95,0.00,4.50,1.00,6,889164,2,0,75550,75757,0,151307,0,83776,83776,1124247,1124247
110361,1,2,130476,336210,106,60280,40145,15127,48808,205883,425269,631152,6107,115193,121300,1,2931,1033,1,11.26,6.00,3.00,0.00,2.26,0,693154,2,0,135377,755375,6932,897684,2153,70864,73017,1663855,1663855
110370,1,2,55725,32836,18,4342,106,413,21033,60480,53993,114473,568,28933,29501,1,3,177,1,14.50,4.50,1.00,7.00,2.00,2,850304,1,13200,21752,88083,2090,111925,3180,5200,8380,983809,970609
110398,1,2,171753,296300,0,73909,10838,3833,92368,249495,399506,649001,565,893,1458,1,142,473,1,25.00,10.00,3.00,0.00,12.00,0,1227215,1,461208,178216,925021,0,1103237,2603,191215,193818,2985478,2524270
110404,1,2,276273,183678,245,7379,6397,1952,168780,285604,359100,644704,1838,1657922,1659760,1,3455,6405,1,36.10,11.10,6.00,19.00,0.00,5,2279873,1,772341,192302,3141437,461152,3794891,0,727809,727809,7574914,6802573
110413,1,2,95632,306476,157,2644,103879,781,100871,99057,511383,610440,1656,239619,241275,1,5886,666,1,8.50,6.00,1.50,0.00,1.00,0,555886,1,140145,53710,693361,7715,754786,259,47251,47510,1498327,1358182
110422,1,2,262469,1639847,223,99647,260276,3046,161708,365162,2062054,2427216,1168,1163856,1165024,1,8672,3918,1,40.38,8.67,16.40,12.38,2.93,0,2990537,1,1687276,814381,1443974,4018,2262373,3556,163850,167406,7107592,5420316
110468,1,2,63750,23078,63,1950,3570,42,41500,65742,68211,133953,13750,225000,238750,1,3300,4644,1,41.00,7.00,0.00,3.00,31.00,6,855000,1,216000,0,432000,0,432000,0,421000,421000,1924000,1708000
110486,1,2,328518,840332,156,7940,42645,3377,206055,339835,1089188,1429023,778,650509,651287,1,1071,1047,1,26.88,11.88,2.00,13.00,0.00,1,1756141,1,1006260,31370,481818,20798,533986,4600,123703,128303,3424690,2418430
110495,1,2,298367,234123,157,3312,110,6957,36271,308636,270661,579297,848,276989,277837,1,2114,3069,1,24.00,9.00,2.00,11.00,2.00,1,1517482,2,0,79176,618836,77798,775810,0,286643,286643,2579935,2579935
110510,1,2,612202,848571,112,35440,88440,12506,153604,660148,1090727,1750875,1396,1455316,1456712,1,621,4184,1,54.00,13.00,1.00,22.00,18.00,1,1332148,2,0,97754,846541,51875,996170,0,312540,312540,2640858,2640858
110529,1,2,508014,927026,175,16899,30860,14125,214149,539038,1172210,1711248,516,3536487,3537003,1,2436,3635,1,38.62,11.00,2.00,25.00,0.62,0,2635662,2,0,42564,1204026,52073,1298663,30984,454366,485350,4419675,4419675
110538,1,2,566309,630528,132,22134,12170,13825,119926,602268,762756,1365024,2060,545734,547794,1,6694,2790,1,41.00,10.00,3.00,13.00,15.00,0,1801132,2,0,150166,1033152,4068,1187386,21242,412870,434112,3422630,3422630
110547,1,2,362885,831432,186,224,25460,3759,229707,366868,1086785,1453653,419,568399,568818,1,276,1550,1,30.50,12.00,4.00,14.00,0.50,0,2424422,2,0,134594,601392,94299,830285,65450,94299,159749,3414456,3414456
110556,1,2,926693,872111,258,108340,224002,12373,39997,1047406,1136368,2183774,8923,1317336,1326259,1,5046,2990,1,60.00,18.00,4.00,28.00,10.00,1,3891361,2,0,32845,1657050,0,1689895,288,413398,413686,5994942,5994942
110565,1,2,775454,1154893,227,38668,96253,26482,217670,840604,1469043,2309647,6383,1578952,1585335,1,14796,17042,1,58.24,23.68,3.00,26.68,4.88,1,3668433,2,0,570041,1515167,97791,2182999,937,404940,405877,6257309,6257309
110574,1,2,598343,718375,148,18654,142885,10626,137831,627623,999239,1626862,956,605736,606692,1,8624,4067,1,60.00,12.00,2.00,21.00,25.00,1,2934313,2,0,359975,735017,21391,1116383,1250,184663,185913,4236609,4236609
110583,1,2,674732,2465978,322,51998,383203,13867,273058,740597,3122561,3863158,6716,1069349,1076065,1,11318,12773,1,51.75,17.25,7.00,27.50,0.00,0,4038606,2,0,389438,2515373,47642,2952453,0,938730,938730,7929789,7929789
110592,1,2,553960,1443405,293,7153,4180,7779,320533,568892,1768411,2337303,207,1085424,1085631,1,593,2092,1,59.50,16.00,2.00,24.50,17.00,0,3510855,2,0,128438,1403461,306440,1838339,0,448046,448046,5797240,5797240
110608,1,2,734260,1011169,278,41124,79724,22116,134806,797500,1225977,2023477,2318,1210694,1213012,1,9393,3859,1,103.80,29.10,52.20,0.00,22.50,0,4880923,2,0,476161,2030197,0,2506358,0,697491,697491,8084772,8084772
110617,1,2,901757,795817,115,127136,131912,32243,209040,1061136,1136884,2198020,3561,837966,841527,1,9315,7010,1,57.93,21.98,3.92,23.92,8.11,0,4521953,2,0,164306,1300792,22531,1487629,0,494872,494872,6504454,6504454
110635,1,2,7718398,2079573,0,19948826,85567,326828,251314,27994052,2416454,30410506,37211,6430172,6467383,1,1791,6887,1,377.00,99.00,145.00,108.00,25.00,28,29455520,1,12056911,7922703,13786143,1595763,23304609,244195,2648443,2892638,67709678,55652767
110644,1,2,2197043,1552357,1531,252198,0,242692,0,2691933,1553888,4245821,12137,2912119,2924256,1,7054,8951,1,156.00,40.00,46.00,50.00,20.00,3,11858407,1,4804615,2340518,8943633,93817,11377968,17224,1970482,1987706,30028696,25224081
110653,1,2,1757187,1766259,1529,253488,253111,6212,256332,2016887,2277231,4294118,6015,24969542,24975557,1,639,6366,1,164.39,52.00,16.00,94.00,2.39,0,11931322,1,5254146,1071751,9128940,176138,10376829,0,2572703,2572703,30135000,24880854
110662,1,2,14166096,1627107,2239,4865431,0,5794,169851,19037321,1799197,20836518,18518,21577252,21595770,1,9483,14840,1,382.00,107.00,67.00,180.00,28.00,12,30674283,1,11327772,4561758,11351972,958813,16872543,267505,6944711,7212216,66086814,54759042
110671,1,2,4524786,1738569,2086,24395,80503,2308,110560,4551489,1931718,6483207,3294,126420,129714,1,323,4246,1,92.00,31.00,59.00,0.00,2.00,3,6639328,1,2844601,391745,4233424,65306,4690475,5835,643558,649393,14823797,11979196
110680,1,2,1461384,1966552,8994,244563,190154,63693,299900,1769640,2465600,4235240,9024,9024,18048,1,5186,11094,1,236.41,53.74,62.64,104.03,16.00,2,16647971,1,7219647,1706045,7947055,0,9653100,54087,4196363,4250450,37771168,30551521
110699,1,2,135535,806954,346,311,10325,2564,83374,138410,900999,1039409,593,2990256,2990849,1,1264,4774,1,51.38,15.00,29.03,6.95,0.40,1,5469731,1,2260414,53342,360749,53342,467433,0,4156584,4156584,12354162,10093748
110705,1,2,3848817,1476798,717,324013,10404,117374,58687,4290204,1546606,5836810,8495,2117234,2125729,1,2575,7885,1,135.75,37.00,10.00,77.00,11.75,1,10132903,2,0,2029961,4503064,0,6533025,0,499350,499350,17165278,17165278
110714,1,2,673789,1591918,2819,51735,264907,16188,84406,741712,1944050,2685762,32,898437,898469,1,405,2343,1,64.39,22.00,2.00,36.24,4.15,0,5296584,1,2342385,671042,2636628,242954,3550624,8749,841679,850428,12040021,9697636
110778,1,2,14830,119366,20,421,319,160,13500,15411,133205,148616,37,1300,1337,1,400,207,1,1.50,1.00,0.00,0.00,0.50,0,52491,1,4869,2200,46960,500,49660,0,0,0,107020,102151
110918,2,2,19251,0,0,6,0,15,0,19272,0,19272,152,0,152,2,,,1,2.00,1.00,0.00,0.00,1.00,,,-2,,,,,,,,,,
111045,2,2,6500,22000,1,0,0,0,0,6500,22001,28501,300,225,525,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
111081,1,2,140574,210121,46,37720,195214,1415,1540,179709,406921,586630,2032,27264,29296,1,132,196,1,11.50,5.00,0.00,6.50,0.00,0,663409,1,154300,53748,113084,0,166832,0,54105,54105,1038646,884346
111188,1,2,34731,452213,95,1791,77992,412,132607,36934,662907,699841,1013,5026,6039,1,252,179,1,8.75,5.00,0.00,1.75,2.00,1,507211,2,0,31000,206200,1200,238400,1300,63000,64300,809911,809911
111391,1,2,58559,62454,0,658,0,4720,418054,63937,480508,544445,205,506021,506226,1,5,12,1,10.00,7.00,3.00,0.00,0.00,1,842932,1,128690,23697,713582,0,737279,0,124766,124766,1833667,1704977
111434,1,2,35891,270,34,1344,56222,49,52036,37284,108562,145846,523,39688,40211,1,0,0,1,6.93,3.04,2.82,0.00,1.07,0,554072,1,197227,14823,50296,4433,69552,0,6624,6624,827475,630248
111461,1,2,55648,196589,91,4830,271,36,1,60514,196952,257466,43,4692,4735,1,5,1,1,8.66,5.51,0.00,3.15,0.00,1,823831,2,0,15805,98211,4760,118776,0,2872,2872,945479,945479
111638,2,1,,0,8,,0,,0,,8,8,,347,347,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
111887,1,2,106821,16485,66,616,227,108,110287,107545,127065,234610,374,274024,274398,1,0,6,1,14.85,6.35,1.00,7.50,0.00,0,1403176,1,556121,229147,10345,123626,363118,0,0,0,2322415,1766294
111896,1,2,22508,25804,35,558,0,81,0,23147,25839,48986,60,82368,82428,1,15,23,1,2.79,2.00,0.00,0.79,0.00,4,314088,1,128686,74239,123,0,74362,0,59272,59272,576408,447722
111920,1,2,57601,85731,81,3874,10,53,61243,61528,147065,208593,129,101025,101154,2,,,1,10.20,5.05,5.15,0.00,0.00,0,913412,1,450070,124280,184231,0,308511,0,20578,20578,1692571,1242501
111939,1,2,80338,189513,33,263,78,59,14,80660,189638,270298,101,309171,309272,2,,,1,14.50,9.50,0.00,5.00,0.00,2,1090924,1,219000,43199,119200,26782,189181,0,45500,45500,1544605,1325605
111948,1,2,244768,260970,315,202373,125385,79,82397,447220,469067,916287,1739,53270,55009,1,2267,3108,1,46.13,16.95,4.00,21.18,4.00,0,2678585,1,926526,46169,2183904,62743,2292816,0,97392,97392,5995319,5068793
111966,1,2,5195,6582,43,1672,5560,596,13318,7463,25503,32966,267,4582,4849,1,751,48,1,6.83,3.00,2.80,0.78,0.25,0,358752,1,101546,51352,432685,1500,485537,0,20000,20000,965835,864289
112075,1,2,67679,265836,40,0,822,29,39657,67708,306355,374063,7173,143482,150655,1,285,796,1,2.00,2.00,0.00,0.00,0.00,0,178000,1,44500,33786,122432,0,156218,0,24274,24274,402992,358492
112084,1,2,65089,705537,89,1326,46997,240,37701,66655,790324,856979,1335,120754,122089,1,0,81,1,5.09,2.25,0.60,0.00,2.24,2,240667,2,0,6757,104270,0,111027,0,30984,30984,382678,382678
112172,1,2,34780,21846,43,2162,45097,271,41287,37213,108273,145486,0,62398,62398,2,,,1,10.60,2.10,0.00,8.50,0.00,1,716495,1,336126,21812,47375,5490,74677,0,50025,50025,1177323,841197
112190,1,2,128080,256329,34,9262,44601,1417,96899,138759,397863,536622,859,159169,160028,2,,,1,38.00,17.00,1.00,20.00,0.00,8,4113335,1,1628560,185,163513,15458,179156,0,29941,29941,5950992,4322432
112251,1,2,967843,1538887,592,35874,239821,26275,133421,1029992,1912721,2942713,4034,201377,205411,1,6118,10263,1,53.83,25.50,1.50,25.50,1.33,0,3414737,1,891860,734192,4051301,49517,4835010,8854,570929,579783,9721390,8829530
112385,1,1,,246900,38,,0,,0,,246938,246938,,52076,52076,2,,,1,3.03,3.03,0.00,0.00,0.00,0,336324,2,0,34233,74798,150,109181,0,0,0,445505,445505
112394,2,2,800,270000,22,30,5600,0,1000000,830,1275622,1276452,0,3000,3000,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
112525,1,2,16126,43687,77,1718,1,588,49327,18432,93092,111524,135,263166,263301,1,479,2957,1,22.00,11.00,4.00,7.00,0.00,0,1257740,1,363682,25168,1157971,24882,1208021,4708,67182,71890,2901333,2537651
112561,1,2,37788,81304,75,4335,2,56,28922,42179,110303,152482,1086,1293,2379,1,5,9,1,3.25,1.00,0.00,2.00,0.25,0,242938,1,128084,16690,36345,0,53035,0,6883,6883,430940,302856
112570,1,2,17753,200000,8,6000,30000,17,0,23770,230008,253778,600,10000,10600,1,0,0,1,3.00,1.00,1.00,0.00,1.00,1,100000,2,0,0,0,0,0,0,0,0,100000,100000
112686,1,2,37317,210000,35,344,0,104,2130,37765,212165,249930,4,1000,1004,2,,,1,6.00,3.00,0.00,3.00,0.00,0,465990,1,188560,47600,13580,109000,170180,0,109000,109000,933730,745170
112826,1,2,44926,411426,51,1380,120682,229,4077,46535,536236,582771,953,266507,267460,1,1,1,1,6.25,3.25,0.25,2.50,0.25,0,525574,2,0,27301,92746,3823,123870,0,7698,7698,657142,657142
113096,1,2,46991,339747,52,1600,133396,182,83350,48773,556545,605318,1443,135025,136468,1,76,381,1,9.09,6.09,3.00,0.00,0.00,1,1448244,2,0,89790,0,47860,137650,0,28388,28388,1614282,1614282
113111,1,2,59780,1534130,58,174,39596,223,245,60177,1574029,1634206,2230,66017,68247,1,0,0,1,5.33,2.33,0.00,3.00,0.00,0,384847,1,154482,40000,66635,0,106635,0,5307,5307,651271,496789
113193,1,2,62254,13625,0,1218,24531,303,309,63775,38465,102240,38492,216,38708,1,73,68,1,24.00,7.00,6.00,0.00,11.00,1,825324,1,142251,32215,50250,7568,90033,39750,22546,62296,1119904,977653
113218,1,2,39163,65003,10,863,0,4,0,40030,65013,105043,514,4,518,1,53,49,1,6.75,0.00,2.75,4.00,0.00,0,580236,1,273229,21241,76310,0,97551,0,2498,2498,953514,680285
113236,1,2,52965,18336,157,8179,4053,80,96792,61224,119338,180562,8255,1324676,1332931,1,59,1,1,11.00,6.00,5.00,0.00,0.00,1,1056386,1,350293,77179,107994,50054,235227,0,16835,16835,1658741,1308448
113333,1,2,72642,243059,77,6155,43807,58,0,78855,286943,365798,115,320499,320614,1,0,10,1,12.40,3.40,9.00,0.00,0.00,0,1201541,1,475201,1598,153491,0,155089,0,46360,46360,1878191,1402990
113573,1,2,22089,0,73,81,0,35,11800,22205,11873,34078,1,59183,59184,1,0,1,1,8.22,3.25,0.00,4.97,0.00,1,910686,1,362229,0,104045,0,104045,0,0,0,1376960,1014731
113582,1,2,6442,311977,88,146,13,84,21089,6672,333167,339839,1246,5155,6401,2,,,1,1.70,1.50,0.00,0.00,0.20,0,111312,2,0,4596,8274,0,12870,0,3028,3028,127210,127210
113634,1,2,80566,273172,43,2215,136278,49,67875,82830,477368,560198,2182,143938,146120,1,30,1,1,18.25,6.25,0.00,5.00,7.00,1,1114640,1,403618,53039,67986,125633,246658,0,6708,6708,1771624,1368006
113698,1,2,110803,2500000,79,200,350,55,60000,111058,2560429,2671487,1885,206364,208249,1,358,848,1,15.00,4.00,5.00,1.00,5.00,0,802299,1,234898,50000,393460,77821,521281,5000,6935,11935,1570413,1335515
113856,1,2,91577,322287,104,2505,45911,30,80767,94112,449069,543181,0,77975,77975,1,0,0,1,25.00,14.00,11.00,0.00,0.00,1,1833895,1,669881,320670,226350,0,547020,0,4405,4405,3055201,2385320
113980,1,2,113112,14088,49,1840,30191,453,26720,115405,71048,186453,5554,24554,30108,1,36,1,1,29.60,2.18,1.00,5.81,20.61,1,1688238,1,400684,178626,152744,41124,372494,6650,23975,30625,2492041,2091357
114114,2,2,4010,8154,4,307,0,70,1421,4387,9579,13966,43,2117,2160,1,1,97,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
114123,2,2,4868,0,2,0,0,0,0,4868,2,4870,0,6958,6958,2,,,1,0.50,0.50,0.00,0.00,0.00,,,-2,,,,,,,,,,
114266,1,2,42556,12300,41,1905,0,21,26598,44482,38939,83421,1623,55075,56698,2,,,1,9.16,3.20,0.00,5.80,0.16,0,815714,1,419341,44656,66339,0,110995,590,35411,36001,1382051,962710
114354,1,2,48506,5499,44,16540,0,366,40,65412,5583,70995,262,4477,4739,2,,,1,7.50,4.50,3.00,0.00,0.00,1,589154,2,0,23296,478185,18658,520139,300,3739,4039,1113332,1113332
114433,1,2,24535,237223,22,2701,45219,89,26727,27325,309191,336516,111,3187,3298,1,0,0,1,2.80,1.00,1.55,0.00,0.25,0,212752,2,0,0,22767,8540,31307,0,184,184,244243,244243
114549,1,1,,350539,95,,10000,,60260,,420894,420894,,152317,152317,1,344,560,1,2.00,2.00,0.00,0.00,0.00,0,122069,1,41079,7000,250000,9000,266000,0,70,70,429218,388139
114585,2,2,5495,1,89,5102,155,10,0,10607,245,10852,100,153,253,2,,,1,1.75,0.25,0.50,0.50,0.50,,,-2,,,,,,,,,,
114716,1,2,81712,375025,0,2425,48333,54,0,84191,423358,507549,13747,50000,63747,2,,,1,16.00,4.00,4.00,2.00,6.00,0,669878,1,202475,13613,154983,0,168596,0,8190,8190,1049139,846664
114734,2,2,516817,334350,192,14636,48542,27940,89358,559393,472442,1031835,329,3535,3864,2,,,1,0.25,0.25,0.00,0.00,0.00,,,-2,,,,,,,,,,
114789,1,2,65856,432059,81,1386,13,104,54709,67346,486862,554208,4628,387027,391655,1,0,0,1,21.50,5.00,6.50,2.00,8.00,0,1061026,1,408603,39697,279360,4167,323224,0,26736,26736,1819589,1410986
114813,1,2,139454,295812,48,5120,236587,1606,41225,146180,573672,719852,5834,135793,141627,1,1693,2207,1,8.00,5.00,1.00,0.00,2.00,1,388516,2,0,26547,210439,0,236986,0,112897,112897,738399,738399
114840,1,2,641144,304981,126,1762,0,4785,9802,647691,314909,962600,13931,294507,308438,1,449,539,1,19.00,7.00,4.00,5.00,3.00,2,685920,2,0,252500,444000,49000,745500,7100,56850,63950,1495370,1495370
114859,1,2,84568,339530,80,2170,54569,534,64317,87272,458496,545768,1530,67638,69168,1,0,0,1,21.11,9.78,1.00,10.33,0.00,0,2106346,2,0,18853,27183,2082,48118,6230,248500,254730,2409194,2409194
114938,1,2,49830,347943,47,2241,40950,233,8781,52304,397721,450025,475,126270,126745,1,0,0,1,7.32,3.66,0.00,3.66,0.00,1,498584,1,220353,25394,116707,6294,148395,0,6249,6249,873581,653228
115001,1,2,72649,82925,75,673,18,175,1193,73497,84211,157708,4486,17441,21927,1,0,21,1,16.96,7.00,3.00,6.96,0.00,1,1608709,2,0,19902,213976,244823,478701,0,381397,381397,2468807,2468807
115010,2,2,118,174000,0,23,0,0,0,141,174000,174141,105,177,282,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
115083,1,2,35000,277351,97,76,35120,0,70304,35076,382872,417948,29,120465,120494,1,47,16,1,4.50,2.50,2.00,0.00,0.00,0,381140,1,111912,2000,460000,17300,479300,0,2500,2500,974852,862940
115126,1,2,34006,13796,50,817,44076,8,0,34831,57922,92753,101,724,825,1,80,4,1,11.00,4.00,4.50,1.50,1.00,0,953486,1,408513,6775,88239,0,95014,0,11503,11503,1468516,1060003
115214,1,2,397364,125163,133,148991,0,8108,105034,554463,230330,784793,19005,2800,21805,1,823,378,1,16.27,6.62,5.51,0.00,4.14,1,930844,1,186291,308985,216296,0,525281,10712,1402615,1413327,3055743,2869452
115296,1,2,51049,89494,44,0,43446,0,0,51049,132984,184033,857,5622,6479,1,30,304,1,9.00,4.00,3.00,2.00,0.00,0,1405005,1,442550,49271,86042,0,135313,0,38613,38613,2021481,1578931
115393,1,2,49245,253950,40,1013,23308,72,15,50330,277313,327643,398,110597,110995,1,17,7,1,8.50,3.60,0.00,4.90,0.00,1,627637,1,288934,28470,98395,0,126865,0,17419,17419,1060855,771921
115728,1,2,37718,275949,47,706,18326,135,52846,38559,347168,385727,795,7243,8038,1,310,187,1,13.00,4.00,1.00,0.00,8.00,0,340441,2,0,8872,145619,0,154491,0,55911,55911,550843,550843
115746,1,2,29116,220515,54,4183,769,82,44374,33381,265712,299093,983,55502,56485,1,29,224,1,4.75,1.75,2.00,1.00,0.00,1,174526,1,63913,63445,115517,2105,181067,0,6177,6177,425683,361770
115755,1,2,427589,558794,293,33008,1071,6356,173328,466953,733486,1200439,776,417221,417997,1,1326,2784,1,25.79,8.50,1.00,13.00,3.29,0,1716219,1,841177,73625,474353,204340,752318,0,230616,230616,3540330,2699153
115773,2,2,23827,0,34,0,0,4,0,23831,34,23865,0,12034,12034,2,,,1,1.00,0.00,0.00,1.00,0.00,,,-2,,,,,,,,,,
115861,1,2,49897,24798,24,739,307,194,46169,50830,71298,122128,30,1390,1420,1,0,0,1,4.75,1.50,0.25,3.00,0.00,0,390874,1,150487,6160,64267,6163,76590,0,20089,20089,638040,487553
115931,2,2,252,13548,45,0,3508,0,77018,252,94119,94371,5,591,596,2,,,2,,,,,,,,-2,,,,,,,,,,
116226,2,2,3350,0,1,181,0,65,0,3596,1,3597,106,1,107,1,0,0,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
116439,1,2,40261,392604,48,4139,63628,44,43676,44444,499956,544400,103,77736,77839,1,0,0,1,10.86,4.61,6.25,0.00,0.00,0,848198,1,422689,2946,6916,1160,11022,0,0,0,1281909,859220
116846,1,2,144000,264633,16,2275,0,1224,20650,147499,285299,432798,713,5000,5713,1,0,55,1,3.05,1.38,1.00,0.67,0.00,0,163210,1,42421,42,25197,18,25257,0,33081,33081,263969,221548
117052,1,2,27638,97278,56,288,43116,33,63137,27959,203587,231546,1366,270068,271434,1,7,14,1,11.81,3.38,5.00,0.00,3.43,1,572220,1,224619,30209,81317,29956,141482,2250,4536,6786,945107,720488
