UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
179265,193,0,193,153,79,156,81,0,193,0,0,156,81,,,,,,,,,,,,,
179308,,,,,,,,,,,,,,2144,3,2141,267,12,457,21,0,2141,89,170,546,26
179326,450,0,450,156,35,215,48,0,450,9,6,224,50,,,,,,,,,,,,,
179344,,,,,,,,,,,,,,368,0,368,84,23,120,33,0,368,8,10,128,35
179511,,,,,,,,,,,,,,68,0,68,36,53,36,53,0,68,0,0,36,53
179539,,,,,,,,,,,,,,902,0,902,194,22,313,35,1,901,39,27,352,39
179548,184,0,184,28,15,109,59,0,184,1,0,110,60,,,,,,,,,,,,,
179557,1710,3,1707,553,32,869,51,0,1707,35,16,904,53,,,,,,,,,,,,,
179566,2826,3,2823,998,35,1631,58,0,2823,54,122,1685,60,,,,,,,,,,,,,
179645,,,,,,,,,,,,,,569,1,568,109,19,165,29,0,568,14,42,179,32
179715,,,,,,,,,,,,,,350,1,349,135,39,173,50,0,349,9,3,182,52
179867,1723,4,1719,1517,88,1622,94,0,1719,8,6,1630,95,,,,,,,,,,,,,
179894,457,0,457,188,41,252,55,0,457,10,2,262,57,,,,,,,,,,,,,
179946,218,0,218,106,49,130,60,0,218,4,0,134,61,,,,,,,,,,,,,
179955,266,0,266,164,62,178,67,0,266,1,0,179,67,,,,,,,,,,,,,
179964,188,0,188,85,45,99,53,0,188,0,0,99,53,,,,,,,,,,,,,
179991,,,,,,,,,,,,,,11,0,11,10,91,10,91,0,11,0,0,10,91
180054,64,0,64,0,0,23,36,2,62,0,1,23,37,,,,,,,,,,,,,
180063,,,,,,,,,,,,,,27,0,27,2,7,21,78,0,27,0,0,21,78
180081,,,,,,,,,,,,,,133,0,133,21,16,27,20,0,133,2,4,29,22
180090,,,,,,,,,,,,,,31,0,31,19,61,27,87,0,31,0,0,27,87
180106,354,0,354,172,49,238,67,0,354,0,0,238,67,,,,,,,,,,,,,
180151,,,,,,,,,,,,,,74,0,74,29,39,29,39,0,74,1,0,30,41
180160,,,,,,,,,,,,,,19,0,19,2,11,6,32,0,19,0,1,6,32
180179,489,0,489,56,11,126,26,0,489,5,13,131,27,,,,,,,,,,,,,
180197,,,,,,,,,,,,,,248,0,248,54,22,76,31,0,248,4,5,80,32
180212,,,,,,,,,,,,,,42,1,41,6,15,6,15,2,39,3,6,9,23
180249,,,,,,,,,,,,,,156,0,156,52,33,65,42,0,156,7,7,72,46
180258,150,0,150,42,28,57,38,0,150,6,0,63,42,,,,,,,,,,,,,
180276,,,,,,,,,,,,,,134,0,134,39,29,55,41,0,134,4,3,59,44
180328,,,,,,,,,,,,,,87,0,87,5,6,6,7,0,87,3,7,9,10
180373,,,,,,,,,,,,,,125,0,125,52,42,54,43,0,125,4,0,58,46
180416,272,2,270,81,30,152,56,1,269,5,2,157,58,,,,,,,,,,,,,
180461,2378,0,2378,717,30,1396,59,0,2378,28,16,1424,60,,,,,,,,,,,,,
180489,1443,4,1439,427,30,687,48,0,1439,46,15,733,51,,,,,,,,,,,,,
180522,93,0,93,23,25,33,35,0,93,0,1,33,35,,,,,,,,,,,,,
180595,227,0,227,79,35,119,52,0,227,2,2,121,53,,,,,,,,,,,,,
180647,27,1,26,4,15,11,42,0,26,6,1,17,65,,,,,,,,,,,,,
180692,152,0,152,42,28,75,49,0,152,3,2,78,51,,,,,,,,,,,,,
180814,74,0,74,8,11,20,27,0,74,3,24,23,31,,,,,,,,,,,,,
180832,23,0,23,8,35,9,39,0,23,0,0,9,39,,,,,,,,,,,,,
180878,45,0,45,23,51,34,76,0,45,0,0,34,76,,,,,,,,,,,,,
180902,,,,,,,,,,,,,,589,1,588,180,31,243,41,1,587,33,36,276,47
180948,460,0,460,111,24,193,42,0,460,2,3,195,42,,,,,,,,,,,,,
180957,,,,,,,,,,,,,,49,0,49,4,8,39,80,0,49,0,0,39,80
180984,326,0,326,149,46,205,63,0,326,0,0,205,63,,,,,,,,,,,,,
181002,1025,0,1025,723,71,812,79,0,1025,4,2,816,80,,,,,,,,,,,,,
181020,268,0,268,148,55,161,60,0,268,1,1,162,60,,,,,,,,,,,,,
181127,345,0,345,175,51,207,60,0,345,0,0,207,60,,,,,,,,,,,,,
181190,,,,,,,,,,,,,,33,0,33,31,94,31,94,0,33,0,0,31,94
181215,873,3,870,291,33,505,58,1,869,12,4,517,59,,,,,,,,,,,,,
181297,27,0,27,16,59,17,63,0,27,1,0,18,67,,,,,,,,,,,,,
181303,,,,,,,,,,,,,,695,0,695,71,10,151,22,0,695,43,53,194,28
181312,,,,,,,,,,,,,,328,0,328,113,34,137,42,0,328,15,6,152,46
181330,327,1,326,121,37,143,44,0,326,1,0,144,44,,,,,,,,,,,,,
181394,1337,0,1337,329,25,669,50,0,1337,45,23,714,53,,,,,,,,,,,,,
181419,,,,,,,,,,,,,,11,0,11,1,9,1,9,0,11,0,0,1,9
181446,368,0,368,195,53,230,63,0,368,3,1,233,63,,,,,,,,,,,,,
181464,4113,5,4108,1729,42,2739,67,0,4108,37,21,2776,68,,,,,,,,,,,,,
181491,,,,,,,,,,,,,,894,2,892,374,42,464,52,0,892,20,11,484,54
181534,259,0,259,53,20,94,36,0,259,2,5,96,37,,,,,,,,,,,,,
181604,69,0,69,34,49,41,59,0,69,2,0,43,62,,,,,,,,,,,,,
181640,,,,,,,,,,,,,,1043,0,1043,173,17,324,31,0,1043,35,42,359,34
181738,130,0,130,41,32,73,56,0,130,0,0,73,56,,,,,,,,,,,,,
181765,,,,,,,,,,,,,,119,0,119,52,44,69,58,0,119,3,0,72,61
181783,680,0,680,219,32,360,53,0,680,9,3,369,54,,,,,,,,,,,,,
181817,,,,,,,,,,,,,,328,0,328,88,27,139,42,0,328,9,8,148,45
181853,79,0,79,28,35,39,49,0,79,0,0,39,49,,,,,,,,,,,,,
181880,,,,,,,,,,,,,,227,0,227,113,50,136,60,0,227,0,0,136,60
181941,,,,,,,,,,,,,,154,0,154,77,50,91,59,0,154,1,0,92,60
182281,3716,2,3714,638,17,1648,44,1,3713,244,122,1892,51,,,,,,,,,,,,,
182290,3332,14,3318,1299,39,2004,60,0,3318,92,38,2096,63,,,,,,,,,,,,,
182306,32,0,32,4,13,6,19,0,32,0,0,6,19,,,,,,,,,,,,,
182634,332,0,332,185,56,211,64,0,332,0,0,211,64,,,,,,,,,,,,,
182670,1150,2,1148,1006,88,1089,95,0,1148,14,0,1103,96,,,,,,,,,,,,,
182704,,,,,,,,,,,,,,1,0,1,0,0,1,100,0,1,0,0,1,100
182722,,,,,,,,,,,,,,21,0,21,0,0,17,81,0,21,0,0,17,81
182795,457,0,457,216,47,237,52,0,457,3,0,240,53,,,,,,,,,,,,,
182892,,,,,,,,,,,,,,34,0,34,6,18,25,74,0,34,0,0,25,74
182917,15,0,15,10,67,10,67,0,15,0,0,10,67,,,,,,,,,,,,,
182980,456,0,456,76,17,101,22,2,454,2,1,103,23,,,,,,,,,,,,,
182999,,,,,,,,,,,,,,16,0,16,5,31,12,75,0,16,0,0,12,75
183026,1500,0,1500,439,29,524,35,0,1500,25,19,549,37,,,,,,,,,,,,,
183035,,,,,,,,,,,,,,10,0,10,10,100,10,100,0,10,0,0,10,100
183044,3129,0,3129,2148,69,2395,77,0,3129,16,0,2411,77,,,,,,,,,,,,,
183062,1266,11,1255,667,53,755,60,0,1255,5,1,760,61,,,,,,,,,,,,,
183071,53,0,53,29,55,35,66,0,53,0,0,35,66,,,,,,,,,,,,,
183080,750,0,750,357,48,436,58,0,750,20,3,456,61,,,,,,,,,,,,,
183099,,,,,,,,,,,,,,547,0,547,69,13,146,27,0,547,26,22,172,31
183105,,,,,,,,,,,,,,135,0,135,64,47,73,54,0,135,4,3,77,57
183114,,,,,,,,,,,,,,42,0,42,8,19,12,29,0,42,2,1,14,33
183123,,,,,,,,,,,,,,136,0,136,39,29,50,37,0,136,6,3,56,41
183132,,,,,,,,,,,,,,326,0,326,63,19,99,30,0,326,14,11,113,35
183141,,,,,,,,,,,,,,191,0,191,44,23,64,34,1,190,6,9,70,37
183150,,,,,,,,,,,,,,204,0,204,31,15,58,28,0,204,12,14,70,34
183202,,,,,,,,,,,,,,30,0,30,0,0,27,90,0,30,0,0,27,90
183211,172,1,171,75,44,94,55,0,171,2,0,96,56,,,,,,,,,,,,,
183239,523,0,523,422,81,437,84,0,523,0,0,437,84,,,,,,,,,,,,,
183257,33,0,33,1,3,5,15,0,33,3,0,8,24,,,,,,,,,,,,,
183275,21,0,21,16,76,16,76,0,21,0,0,16,76,,,,,,,,,,,,,
183488,,,,,,,,,,,,,,134,0,134,55,41,57,43,0,134,2,0,59,44
183600,,,,,,,,,,,,,,6,0,6,6,100,6,100,0,6,0,0,6,100
183655,,,,,,,,,,,,,,837,0,837,75,9,177,21,0,837,63,174,240,29
183725,,,,,,,,,,,,,,255,0,255,98,38,153,60,0,255,0,0,153,60
183743,,,,,,,,,,,,,,2166,0,2166,196,9,519,24,0,2166,131,193,650,30
183789,271,0,271,78,29,98,36,0,271,4,1,102,38,,,,,,,,,,,,,
183822,432,0,432,81,19,144,33,0,432,6,3,150,35,,,,,,,,,,,,,
183859,,,,,,,,,,,,,,1792,0,1792,218,12,457,26,0,1792,130,188,587,33
183877,,,,,,,,,,,,,,1606,0,1606,221,14,421,26,0,1606,36,173,457,28
183910,371,0,371,191,51,239,64,0,371,1,2,240,65,,,,,,,,,,,,,
183938,,,,,,,,,,,,,,1053,0,1053,97,9,231,22,0,1053,77,86,308,29
183974,179,0,179,90,50,106,59,0,179,37,4,143,80,,,,,,,,,,,,,
183983,,,,,,,,,,,,,,86,0,86,67,78,67,78,0,86,0,0,67,78
184056,,,,,,,,,,,,,,382,0,382,116,30,234,61,0,382,59,0,293,77
184092,,,,,,,,,,,,,,318,0,318,58,18,149,47,0,318,0,0,149,47
184180,,,,,,,,,,,,,,1006,1,1005,182,18,359,36,0,1005,81,110,440,44
184205,,,,,,,,,,,,,,541,0,541,127,23,181,33,0,541,33,22,214,40
184348,302,1,301,192,64,207,69,0,301,4,0,211,70,,,,,,,,,,,,,
184427,,,,,,,,,,,,,,295,0,295,130,44,232,79,0,295,1,0,233,79
184481,,,,,,,,,,,,,,1119,0,1119,41,4,163,15,0,1119,82,95,245,22
184506,,,,,,,,,,,,,,44,0,44,3,7,23,52,0,44,0,0,23,52
184603,477,0,477,180,38,247,52,0,477,8,0,255,53,,,,,,,,,,,,,
184612,270,0,270,91,34,144,53,0,270,8,1,152,56,,,,,,,,,,,,,
184694,705,0,705,371,53,447,63,0,705,11,3,458,65,,,,,,,,,,,,,
184746,,,,,,,,,,,,,,196,0,196,162,83,162,83,0,196,0,0,162,83
184773,228,0,228,107,47,130,57,0,228,4,0,134,59,,,,,,,,,,,,,
184782,2278,4,2274,1087,48,1548,68,0,2274,40,14,1588,70,,,,,,,,,,,,,
184791,,,,,,,,,,,,,,1508,2,1506,279,19,473,31,0,1506,68,92,541,36
184816,,,,,,,,,,,,,,49,0,49,3,6,25,51,0,49,0,0,25,51
184968,,,,,,,,,,,,,,2,0,2,1,50,1,50,0,2,0,0,1,50
184995,,,,,,,,,,,,,,1595,0,1595,91,6,247,15,0,1595,88,175,335,21
185129,624,0,624,82,13,223,36,0,624,27,17,250,40,,,,,,,,,,,,,
185174,,,,,,,,,,,,,,33,0,33,29,88,29,88,0,33,0,0,29,88
185262,1483,0,1483,389,26,742,50,0,1483,34,19,776,52,,,,,,,,,,,,,
185396,,,,,,,,,,,,,,1098,0,1098,605,55,739,67,0,1098,30,0,769,70
185466,,,,,,,,,,,,,,275,0,275,79,29,212,77,0,275,0,0,212,77
185509,,,,,,,,,,,,,,927,0,927,91,10,195,21,0,927,55,96,250,27
185536,,,,,,,,,,,,,,1813,0,1813,207,11,522,29,0,1813,116,151,638,35
185572,1056,0,1056,671,64,786,74,0,1056,7,2,793,75,,,,,,,,,,,,,
185590,2889,0,2889,1309,45,1963,68,1,2888,48,16,2011,70,,,,,,,,,,,,,
185679,,,,,,,,,,,,,,7,0,7,1,14,1,14,0,7,0,0,1,14
185721,,,,,,,,,,,,,,151,0,151,97,64,105,70,0,151,0,0,105,70
185767,,,,,,,,,,,,,,15,0,15,0,0,9,60,0,15,0,0,9,60
185828,936,6,930,382,41,651,70,0,930,37,7,688,74,,,,,,,,,,,,,
185873,,,,,,,,,,,,,,1667,0,1667,380,23,653,39,0,1667,83,134,736,44
185970,,,,,,,,,,,,,,20,0,20,6,30,15,75,0,20,0,0,15,75
186016,,,,,,,,,,,,,,96,0,96,10,10,87,91,0,96,0,0,87,91
186034,,,,,,,,,,,,,,559,0,559,34,6,72,13,0,559,25,79,97,17
186052,,,,,,,,,,,,,,422,1,421,101,24,301,71,0,421,0,0,301,71
186131,1311,1,1310,1175,90,1284,98,0,1310,12,0,1296,99,,,,,,,,,,,,,
186186,37,0,37,2,5,8,22,0,37,0,0,8,22,,,,,,,,,,,,,
186201,976,1,975,590,61,704,72,0,975,8,6,712,73,,,,,,,,,,,,,
186274,,,,,,,,,,,,,,12,0,12,0,0,4,33,0,12,0,0,4,33
186283,999,0,999,574,57,648,65,0,999,9,1,657,66,,,,,,,,,,,,,
186371,421,0,421,159,38,274,65,0,421,11,1,285,68,,,,,,,,,,,,,
186380,6182,2,6180,4132,67,5214,84,0,6180,83,22,5297,86,,,,,,,,,,,,,
186399,1010,0,1010,345,34,657,65,0,1010,36,5,693,69,,,,,,,,,,,,,
186432,581,3,578,245,42,319,55,0,578,13,1,332,57,,,,,,,,,,,,,
186469,,,,,,,,,,,,,,168,0,168,65,39,82,49,0,168,5,5,87,52
186584,1263,0,1263,819,65,904,72,0,1263,4,0,908,72,,,,,,,,,,,,,
186593,,,,,,,,,,,,,,60,0,60,2,3,32,53,0,60,0,0,32,53
186618,141,0,141,61,43,72,51,0,141,1,0,73,52,,,,,,,,,,,,,
186645,,,,,,,,,,,,,,1141,0,1141,174,15,318,28,0,1141,71,106,389,34
186867,733,0,733,388,53,643,88,0,733,2,0,645,88,,,,,,,,,,,,,
186876,1185,4,1181,688,58,871,74,1,1180,19,3,890,75,,,,,,,,,,,,,
186900,6,0,6,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,
187000,,,,,,,,,,,,,,23,0,23,22,96,22,96,0,23,0,0,22,96
187134,1418,0,1418,1061,75,1226,86,0,1418,14,2,1240,87,,,,,,,,,,,,,
187198,,,,,,,,,,,,,,1442,0,1442,238,17,494,34,0,1442,52,132,546,38
187444,1166,1,1165,429,37,647,56,0,1165,26,8,673,58,,,,,,,,,,,,,
187505,,,,,,,,,,,,,,707,0,707,272,38,351,50,0,707,0,0,351,50
187532,,,,,,,,,,,,,,2259,0,2259,180,8,559,25,0,2259,130,269,689,31
187596,15,0,15,0,0,2,13,0,15,0,0,2,13,,,,,,,,,,,,,
187620,,,,,,,,,,,,,,1108,3,1105,52,5,167,15,1,1104,58,122,225,20
187639,,,,,,,,,,,,,,242,0,242,57,24,91,38,0,242,3,11,94,39
187648,620,0,620,126,20,182,29,0,620,13,12,195,31,,,,,,,,,,,,,
187666,,,,,,,,,,,,,,344,0,344,105,31,129,38,0,344,17,38,146,42
187745,10,0,10,2,20,5,50,0,10,1,0,6,60,,,,,,,,,,,,,
187897,275,0,275,56,20,79,29,0,275,4,4,83,30,,,,,,,,,,,,,
187903,,,,,,,,,,,,,,235,0,235,55,23,70,30,0,235,15,0,85,36
187912,,,,,,,,,,,,,,241,0,241,93,39,93,39,0,241,3,0,96,40
187958,,,,,,,,,,,,,,227,0,227,29,13,54,24,0,227,11,12,65,29
187967,270,0,270,81,30,146,54,0,270,3,6,149,55,,,,,,,,,,,,,
187976,,,,,,,,,,,,,,64,1,63,4,6,17,27,0,63,7,3,24,38
187985,3089,0,3089,1041,34,1656,54,0,3089,114,52,1770,57,,,,,,,,,,,,,
187994,,,,,,,,,,,,,,130,0,130,7,5,19,15,0,130,6,9,25,19
188003,,,,,,,,,,,,,,101,0,101,2,2,20,20,0,101,4,2,24,24
188021,,,,,,,,,,,,,,50,1,49,14,29,18,37,0,49,0,6,18,37
188030,1848,2,1846,488,26,943,51,0,1846,67,33,1010,55,,,,,,,,,,,,,
188049,,,,,,,,,,,,,,206,0,206,17,8,31,15,0,206,8,17,39,19
188058,35,0,35,2,6,7,20,2,33,2,4,9,27,,,,,,,,,,,,,
188100,,,,,,,,,,,,,,581,1,580,84,14,146,25,0,580,67,356,213,37
188137,,,,,,,,,,,,,,261,0,261,38,15,64,25,0,261,20,11,84,32
188182,46,0,46,6,13,8,17,0,46,1,0,9,20,,,,,,,,,,,,,
188216,,,,,,,,,,,,,,116,0,116,4,3,18,16,0,116,7,11,25,22
188225,,,,,,,,,,,,,,85,0,85,14,16,16,19,0,85,5,1,21,25
188261,,,,,,,,,,,,,,40,0,40,16,40,18,45,0,40,1,2,19,48
188289,,,,,,,,,,,,,,15,0,15,0,0,8,53,0,15,0,0,8,53
188304,174,0,174,26,15,44,25,1,173,11,11,55,32,,,,,,,,,,,,,
188340,80,0,80,24,30,33,41,0,80,1,0,34,43,,,,,,,,,,,,,
188429,950,1,949,592,62,686,72,0,949,4,0,690,73,,,,,,,,,,,,,
188438,,,,,,,,,,,,,,784,0,784,167,21,232,30,0,784,22,23,254,32
188526,55,0,55,26,47,34,62,0,55,0,0,34,62,,,,,,,,,,,,,
188641,489,0,489,226,46,297,61,0,489,3,0,300,61,,,,,,,,,,,,,
188650,,,,,,,,,,,,,,363,0,363,299,82,309,85,0,363,0,0,309,85
188669,,,,,,,,,,,,,,34,0,34,18,53,19,56,0,34,0,0,19,56
188678,,,,,,,,,,,,,,92,0,92,92,100,92,100,0,92,0,0,92,100
188687,,,,,,,,,,,,,,8,0,8,5,63,5,63,0,8,0,0,5,63
188696,,,,,,,,,,,,,,79,0,79,0,0,1,1,0,79,15,3,16,20
188854,206,0,206,128,62,132,64,0,206,0,0,132,64,,,,,,,,,,,,,
188890,,,,,,,,,,,,,,846,2,844,33,4,636,75,0,844,91,0,727,86
188915,,,,,,,,,,,,,,6,0,6,5,83,5,83,0,6,0,0,5,83
189088,560,0,560,344,61,412,74,0,560,2,1,414,74,,,,,,,,,,,,,
189097,601,1,600,510,85,540,90,0,600,3,1,543,91,,,,,,,,,,,,,
189219,,,,,,,,,,,,,,276,0,276,251,91,260,94,0,276,0,0,260,94
189228,443,0,443,105,24,127,29,1,442,2,6,129,29,,,,,,,,,,,,,
189255,,,,,,,,,,,,,,75,0,75,62,83,68,91,0,75,0,0,68,91
189273,12,0,12,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,
189282,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
189404,,,,,,,,,,,,,,7,0,7,3,43,5,71,0,7,0,0,5,71
189413,161,2,159,46,29,84,53,0,159,0,0,84,53,,,,,,,,,,,,,
189468,,,,,,,,,,,,,,151,0,151,119,79,120,79,0,151,0,0,120,79
189477,,,,,,,,,,,,,,146,0,146,25,17,68,47,0,146,0,0,68,47
189547,,,,,,,,,,,,,,1522,0,1522,249,16,385,25,0,1522,57,44,442,29
189592,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
189705,603,1,602,386,64,415,69,0,602,4,0,419,70,,,,,,,,,,,,,
189714,,,,,,,,,,,,,,75,0,75,26,35,54,72,0,75,0,0,54,72
189811,,,,,,,,,,,,,,44,0,44,13,30,21,48,0,44,0,0,21,48
189839,,,,,,,,,,,,,,454,0,454,86,19,125,28,0,454,9,14,134,30
189848,264,0,264,115,44,131,50,0,264,0,2,131,50,,,,,,,,,,,,,
189857,85,0,85,0,0,14,16,0,85,9,0,23,27,,,,,,,,,,,,,
189990,,,,,,,,,,,,,,39,0,39,5,13,39,100,0,39,0,0,39,100
190008,,,,,,,,,,,,,,2,0,2,2,100,2,100,0,2,0,0,2,100
190044,767,0,767,481,63,580,76,0,767,5,4,585,76,,,,,,,,,,,,,
190053,,,,,,,,,,,,,,209,0,209,43,21,60,29,0,209,6,9,66,32
190099,767,0,767,655,85,697,91,0,767,0,0,697,91,,,,,,,,,,,,,
190114,33,0,33,5,15,7,21,0,33,0,0,7,21,,,,,,,,,,,,,
190150,1506,3,1503,1267,84,1421,95,0,1503,16,0,1437,96,,,,,,,,,,,,,
190169,,,,,,,,,,,,,,230,0,230,57,25,81,35,0,230,10,10,91,40
190239,,,,,,,,,,,,,,48,0,48,0,0,30,63,0,48,0,0,30,63
190318,,,,,,,,,,,,,,43,0,43,12,28,34,79,0,43,0,0,34,79
190372,214,0,214,142,66,170,79,1,213,2,0,172,81,,,,,,,,,,,,,
190415,3225,11,3214,2855,89,3065,95,2,3212,19,3,3084,96,,,,,,,,,,,,,
190442,,,,,,,,,,,,,,611,0,611,147,24,204,33,0,611,17,16,221,36
190451,,,,,,,,,,,,,,13,0,13,4,31,8,62,0,13,0,0,8,62
190512,1274,0,1274,579,45,924,73,0,1274,25,16,949,74,,,,,,,,,,,,,
190521,,,,,,,,,,,,,,5855,0,5855,743,13,1545,26,0,5855,249,293,1794,31
190530,,,,,,,,,,,,,,1851,0,1851,150,8,407,22,0,1851,67,124,474,26
190549,1347,0,1347,381,28,734,54,0,1347,53,9,787,58,,,,,,,,,,,,,
190558,693,0,693,179,26,346,50,0,693,28,5,374,54,,,,,,,,,,,,,
190567,1425,0,1425,343,24,851,60,0,1425,54,16,905,64,,,,,,,,,,,,,
190585,,,,,,,,,,,,,,1154,0,1154,93,8,245,21,0,1154,61,71,306,27
190594,2038,0,2038,556,27,1139,56,0,2038,68,20,1207,59,,,,,,,,,,,,,
190600,1744,0,1744,570,33,883,51,0,1744,52,19,935,54,,,,,,,,,,,,,
190619,,,,,,,,,,,,,,1989,0,1989,338,17,627,32,0,1989,100,79,727,37
190628,,,,,,,,,,,,,,2348,0,2348,339,14,687,29,2,2346,111,107,798,34
190637,660,0,660,186,28,351,53,0,660,31,11,382,58,,,,,,,,,,,,,
190646,111,0,111,3,3,26,23,0,111,2,2,28,25,,,,,,,,,,,,,
190655,537,0,537,31,6,144,27,0,537,37,12,181,34,,,,,,,,,,,,,
190664,1514,0,1514,389,26,808,53,0,1514,68,30,876,58,,,,,,,,,,,,,
190673,,,,,,,,,,,,,,2985,0,2985,402,13,852,29,0,2985,113,162,965,32
190691,960,0,960,72,8,303,32,0,960,38,16,341,36,,,,,,,,,,,,,
190707,,,,,,,,,,,,,,17,0,17,14,82,14,82,0,17,0,0,14,82
190716,292,0,292,86,29,154,53,0,292,12,1,166,57,,,,,,,,,,,,,
190725,419,0,419,176,42,242,58,0,419,1,0,243,58,,,,,,,,,,,,,
190752,6,0,6,1,17,1,17,0,6,0,0,1,17,,,,,,,,,,,,,
190761,289,0,289,95,33,138,48,0,289,3,0,141,49,,,,,,,,,,,,,
190840,,,,,,,,,,,,,,1454,0,1454,275,19,451,31,0,1454,61,60,512,35
190983,329,0,329,206,63,222,67,0,329,5,0,227,69,,,,,,,,,,,,,
191083,,,,,,,,,,,,,,1868,0,1868,294,16,489,26,0,1868,66,69,555,30
191199,,,,,,,,,,,,,,902,0,902,199,22,274,30,0,902,17,18,291,32
191205,110,0,110,40,36,53,48,0,110,0,2,53,48,,,,,,,,,,,,,
191241,2229,1,2228,1750,79,1853,83,0,2228,8,5,1861,84,,,,,,,,,,,,,
191302,,,,,,,,,,,,,,421,0,421,103,24,138,33,0,421,14,9,152,36
191311,,,,,,,,,,,,,,63,0,63,56,89,56,89,0,63,0,0,56,89
191339,,,,,,,,,,,,,,624,0,624,134,21,188,30,0,624,11,21,199,32
191515,469,1,468,403,86,424,91,0,468,0,0,424,91,,,,,,,,,,,,,
191533,419,0,419,227,54,243,58,0,419,3,0,246,59,,,,,,,,,,,,,
191612,,,,,,,,,,,,,,436,2,434,139,32,169,39,0,434,8,5,177,41
191621,159,0,159,86,54,89,56,0,159,1,3,90,57,,,,,,,,,,,,,
191630,643,1,642,460,72,493,77,0,642,1,8,494,77,,,,,,,,,,,,,
191649,1710,3,1707,932,55,1105,65,1,1706,9,3,1114,65,,,,,,,,,,,,,
191676,236,0,236,133,56,153,65,0,236,4,0,157,67,,,,,,,,,,,,,
191719,,,,,,,,,,,,,,2064,0,2064,450,22,648,31,0,2064,81,103,729,35
191728,,,,,,,,,,,,,,1134,0,1134,837,74,952,84,0,1134,0,0,952,84
191931,800,0,800,421,53,478,60,0,800,6,0,484,61,,,,,,,,,,,,,
191940,,,,,,,,,,,,,,79,0,79,74,94,76,96,0,79,0,0,76,96
191959,,,,,,,,,,,,,,41,0,41,40,98,40,98,0,41,0,0,40,98
191968,1560,3,1557,1131,73,1207,78,0,1557,3,1,1210,78,,,,,,,,,,,,,
191986,,,,,,,,,,,,,,700,0,700,170,24,245,35,0,700,20,21,265,38
192022,,,,,,,,,,,,,,651,0,651,127,20,181,28,1,650,12,18,193,30
192040,38,0,38,26,68,34,89,0,38,0,0,34,89,,,,,,,,,,,,,
192110,128,0,128,108,84,120,94,0,128,0,0,120,94,,,,,,,,,,,,,
192165,41,6,35,0,0,21,60,0,35,0,0,21,60,,,,,,,,,,,,,
192192,226,2,224,105,47,119,53,0,224,0,0,119,53,,,,,,,,,,,,,
192271,281,0,281,108,38,146,52,0,281,8,0,154,55,,,,,,,,,,,,,
192323,678,1,677,472,70,530,78,0,677,2,2,532,79,,,,,,,,,,,,,
192448,1103,0,1103,278,25,456,41,1,1102,50,5,506,46,,,,,,,,,,,,,
192484,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,10,0,0,0,0
192509,,,,,,,,,,,,,,172,0,172,29,17,39,23,0,172,0,0,39,23
192624,36,0,36,0,0,17,47,0,36,1,0,18,50,,,,,,,,,,,,,
192688,,,,,,,,,,,,,,79,0,79,5,6,21,27,0,79,5,0,26,33
192703,747,0,747,411,55,525,70,0,747,13,0,538,72,,,,,,,,,,,,,
192712,113,0,113,79,70,84,74,0,113,0,0,84,74,,,,,,,,,,,,,
192749,455,1,454,260,57,290,64,0,454,1,0,291,64,,,,,,,,,,,,,
192785,7,0,7,4,57,6,86,0,7,0,1,6,86,,,,,,,,,,,,,
192800,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,2,0,0,0,0
192819,1127,0,1127,873,77,955,85,0,1127,5,2,960,85,,,,,,,,,,,,,
192864,495,0,495,249,50,287,58,0,495,2,1,289,58,,,,,,,,,,,,,
192925,313,0,313,93,30,113,36,0,313,6,1,119,38,,,,,,,,,,,,,
193016,725,0,725,238,33,348,48,1,724,16,1,364,50,,,,,,,,,,,,,
193052,8,0,8,0,0,3,38,0,8,0,0,3,38,,,,,,,,,,,,,
193061,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
193070,23,0,23,0,0,2,9,0,23,0,0,2,9,,,,,,,,,,,,,
193201,,,,,,,,,,,,,,99,0,99,22,22,34,34,0,99,1,0,35,35
193247,46,0,46,0,0,5,11,0,46,0,0,5,11,,,,,,,,,,,,,
193265,,,,,,,,,,,,,,83,0,83,80,96,81,98,0,83,0,0,81,98
193283,,,,,,,,,,,,,,1143,1,1142,275,24,390,34,0,1142,32,45,422,37
193292,487,0,487,243,50,353,72,0,487,5,0,358,74,,,,,,,,,,,,,
193308,407,0,407,280,69,314,77,0,407,4,1,318,78,,,,,,,,,,,,,
193326,,,,,,,,,,,,,,2508,0,2508,305,12,546,22,4,2504,94,158,640,26
193353,411,1,410,199,49,248,60,0,410,2,0,250,61,,,,,,,,,,,,,
