UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,HRTOTLT,HRTOTLM,HRTOTLW,HRAIANT,HRAIANM,HRAIANW,HRASIAT,HRASIAM,HRASIAW,HRBKAAT,HRBKAAM,HRBKAAW,HRHISPT,HRHISPM,HRHISPW,HRNHPIT,HRNHPIM,HRNHPIW,HRWHITT,HRWHITM,HRWHITW,HR2MORT,HR2MORM,HR2MORW,HRUNKNT,HRUNKNM,HRUNKNW,HRNRALT,HRNRALM,HRNRALW
148256,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
148292,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
148487,35000,350,0,-2,5,4,1,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
148496,35000,350,0,-2,4,1,3,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
148511,35000,350,0,-2,105,23,82,1,0,1,16,5,11,14,2,12,28,5,23,0,0,0,42,9,33,3,2,1,1,0,1,0,0,0
148627,35000,350,0,-2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,2,2,0,0,0
148654,35000,350,0,-2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
148672,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
148885,35000,350,0,-2,5,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
148991,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
149222,35000,350,0,-2,35,19,16,0,0,0,0,0,0,5,3,2,1,1,0,0,0,0,27,13,14,1,1,0,0,0,0,1,1,0
149231,35000,350,0,-2,21,8,13,0,0,0,0,0,0,5,2,3,2,0,2,0,0,0,14,6,8,0,0,0,0,0,0,0,0,0
149329,35000,350,0,-2,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149365,35000,350,0,-2,6,4,2,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
149505,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
149514,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
149532,35000,350,0,-2,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
149727,35000,350,0,-2,5,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
149772,35000,350,0,-2,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0
149781,35000,350,0,-2,7,6,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0
149842,35000,350,0,-2,5,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
150066,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
150136,35000,350,0,-2,18,6,12,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,12,4,8,1,0,1,0,0,0,0,0,0
150145,35000,350,0,-2,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
150163,35000,350,0,-2,10,3,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,3,5,0,0,0,1,0,1,0,0,0
150172,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150288,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
150400,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
150455,35000,350,0,-2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
150534,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
150604,35000,350,0,-2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
150668,35000,350,0,-2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
150941,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
150987,35000,350,0,-2,11,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,8,1,0,0,0,1,1,0,0,0,0
151102,35000,350,0,-2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
151111,35000,350,0,-2,56,24,32,0,0,0,3,0,3,14,8,6,8,3,5,0,0,0,30,13,17,1,0,1,0,0,0,0,0,0
151263,35000,350,0,-2,20,10,10,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,14,6,8,1,1,0,0,0,0,0,0,0
151290,35000,350,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151306,35000,350,0,-2,12,7,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0
151324,35000,350,0,-2,24,14,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,13,10,0,0,0,0,0,0,0,0,0
151333,35000,350,0,-2,5,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
151342,35000,350,0,-2,5,3,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0
151351,35000,350,0,-2,98,64,34,1,0,1,3,2,1,9,2,7,3,2,1,0,0,0,79,56,23,1,1,0,0,0,0,2,1,1
151360,35000,350,0,-2,7,4,3,0,0,0,0,0,0,3,2,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
151379,35000,350,0,-2,7,3,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
151388,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
151777,35000,350,0,-2,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0
151786,35000,350,0,-2,7,1,6,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
151801,35000,350,0,-2,17,7,10,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,14,6,8,0,0,0,1,0,1,0,0,0
151810,35000,350,0,-2,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152080,35000,350,0,-2,171,88,83,1,1,0,3,3,0,22,7,15,29,17,12,0,0,0,78,43,35,5,4,1,29,13,16,4,0,4
152318,35000,350,0,-2,12,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0
152381,35000,350,0,-2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
152390,35000,350,0,-2,16,9,7,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,5,1,4,0,0,0,0,0,0,8,5,3
152530,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
152567,35000,350,0,-2,31,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,18,0,0,0,2,2,0,0,0,0
152637,35000,350,0,-2,10,3,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,1,0,1
152673,35000,350,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
152798,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
152992,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
153001,35000,350,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153108,35000,350,0,-2,13,2,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,2,10,0,0,0,0,0,0,0,0,0
153126,35000,350,0,-2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
153144,35000,350,0,-2,9,4,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,6,3,3,1,0,1,0,0,0,0,0,0
153162,35000,350,0,-2,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
153214,35000,350,0,-2,5,5,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
153269,35000,350,0,-2,16,8,8,0,0,0,0,0,0,2,1,1,3,0,3,0,0,0,7,6,1,1,1,0,1,0,1,2,0,2
153278,35000,350,0,-2,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,9,0,0,0,0,0,0,0,0,0
153296,35000,350,0,-2,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
153302,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
153311,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
153366,35000,350,0,-2,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0
153384,35000,350,0,-2,16,9,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0
153472,35000,350,0,-2,15,8,7,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,13,7,6,0,0,0,0,0,0,0,0,0
153524,35000,350,0,-2,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
153533,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
153603,35000,350,0,-2,60,29,31,1,1,0,1,1,0,1,0,1,3,2,1,0,0,0,52,25,27,0,0,0,0,0,0,2,0,2
153630,35000,350,0,-2,11,6,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0
153658,35000,350,0,-2,129,56,73,1,0,1,4,3,1,19,9,10,13,4,9,0,0,0,80,34,46,0,0,0,8,4,4,4,2,2
153737,35000,350,0,-2,13,9,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,9,5,4,0,0,0,2,2,0,0,0,0
153825,35000,350,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
153834,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
153861,35000,350,0,-2,12,5,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,3,6,1,1,0,0,0,0,0,0,0
153922,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
153977,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154004,35000,350,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
154013,35000,350,0,-2,5,2,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
154059,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154095,35000,350,0,-2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
154101,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
154110,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
154129,35000,350,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
154235,35000,350,0,-2,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
154350,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
154378,35000,350,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
154493,35000,350,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0
154518,35000,350,0,-2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
154527,35000,350,0,-2,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10,1,0,1,0,0,0,0,0,0
154536,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154642,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154688,35000,350,0,-2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
154697,35000,350,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
154712,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
154721,35000,350,0,-2,13,9,4,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0
154800,35000,350,0,-2,7,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,3,1,0,1,0,0,0,0,0,0
154855,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
154907,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154934,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
154952,35000,350,0,-2,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
154998,35000,350,0,-2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
155025,35000,350,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
155052,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155061,35000,350,0,-2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
155098,35000,350,0,-2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
155104,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155177,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
155186,35000,350,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
155195,35000,350,0,-2,7,3,4,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
155210,35000,350,0,-2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
155292,35000,350,0,-2,8,5,3,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0
155317,35000,350,0,-2,69,52,17,3,2,1,2,2,0,8,6,2,9,7,2,2,1,1,42,32,10,3,2,1,0,0,0,0,0,0
155335,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
155399,35000,350,0,-2,64,23,41,0,0,0,2,0,2,8,4,4,5,3,2,0,0,0,48,16,32,1,0,1,0,0,0,0,0,0
155450,35000,350,0,-2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155511,35000,350,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
155566,35000,350,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0
155593,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
155627,35000,350,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
155681,35000,350,0,-2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
155715,35000,350,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155812,35000,350,0,-2,5,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
155830,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155858,35000,350,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
155900,35000,350,0,-2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155937,35000,350,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
155973,35000,350,0,-2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156082,35000,350,0,-2,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,2,0,0,0
156125,35000,350,0,-2,45,33,12,0,0,0,0,0,0,4,4,0,11,8,3,0,0,0,28,19,9,0,0,0,1,1,0,1,1,0
156213,35000,350,0,-2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
156222,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
156286,35000,350,0,-2,8,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0
156295,35000,350,0,-2,12,3,9,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0
156338,35000,350,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0
156356,35000,350,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0
156365,35000,350,0,-2,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
156392,35000,350,0,-2,7,3,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
156408,35000,350,0,-2,11,4,7,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,8,3,5,1,0,1,0,0,0,0,0,0
156541,35000,350,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
156620,35000,350,0,-2,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0
156727,35000,350,0,-2,4,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
156745,35000,350,0,-2,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0
156851,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
156860,35000,350,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
156921,35000,350,0,-2,9,4,5,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
157058,35000,350,0,-2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
157076,35000,350,0,-2,6,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
157085,35000,350,0,-2,94,53,41,0,0,0,0,0,0,15,10,5,6,3,3,0,0,0,73,40,33,0,0,0,0,0,0,0,0,0
157100,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
157216,35000,350,0,-2,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0
157289,35000,350,0,-2,67,18,49,0,0,0,2,1,1,21,10,11,5,0,5,0,0,0,36,7,29,2,0,2,1,0,1,0,0,0
157304,35000,350,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157331,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
157386,35000,350,0,-2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0
157401,35000,350,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
157438,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
157447,35000,350,0,-2,19,11,8,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,15,10,5,2,0,2,0,0,0,0,0,0
157535,35000,350,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
157553,35000,350,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
157739,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
157748,35000,350,0,-2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0
157757,35000,350,0,-2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157809,35000,350,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
157818,35000,350,0,-2,8,6,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0
157951,35000,350,0,-2,18,11,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,9,7,1,1,0,0,0,0,0,0,0
158477,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
158662,35000,350,0,-2,6,3,3,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
158802,35000,350,0,-2,6,5,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
159009,35000,350,0,-2,12,5,7,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
159373,35000,350,0,-2,27,5,22,0,0,0,0,0,0,17,3,14,0,0,0,0,0,0,8,2,6,0,0,0,1,0,1,1,0,1
159382,35000,350,0,-2,6,5,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
159391,35000,350,0,-2,171,65,106,0,0,0,6,2,4,115,42,73,3,2,1,0,0,0,40,15,25,0,0,0,1,0,1,6,4,2
159407,35000,350,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
159416,35000,350,0,-2,7,2,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
159568,35000,350,0,-2,7,5,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
159647,35000,350,0,-2,18,10,8,0,0,0,0,0,0,16,9,7,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
159656,35000,350,0,-2,13,9,4,0,0,0,0,0,0,10,6,4,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
159717,35000,350,0,-2,5,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0
159939,35000,350,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
