UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
203085,42,1,0,0,1,0,0,0
203128,42,5,0,0,3,2,0,0
203368,42,14,0,0,12,2,0,0
203447,42,26,1,2,0,0,23,0
203456,42,10,0,3,0,0,7,0
203465,42,37,3,10,5,0,19,0
203474,42,22,4,4,1,0,13,0
203483,42,25,1,2,5,0,17,0
203492,42,22,2,1,4,0,15,0
203517,42,376,69,96,63,148,0,0
203526,42,29,4,6,3,0,16,0
203535,42,63,2,1,29,6,0,25
203544,42,69,14,29,25,1,0,0
203580,42,20,0,2,7,10,0,1
203678,42,59,4,12,15,28,0,0
203748,42,8,0,0,3,5,0,0
203757,42,41,1,7,20,13,0,0
203775,42,15,0,3,11,1,0,0
203845,42,42,3,6,25,8,0,0
203881,42,49,15,6,16,12,0,0
203960,42,46,0,1,43,2,0,0
204006,42,10,0,0,0,10,0,0
204015,42,6,0,0,0,6,0,0
204024,42,146,0,0,0,146,0,0
204176,42,42,1,10,23,8,0,0
204185,42,7,0,0,7,0,0,0
204194,42,47,9,12,24,2,0,0
204200,42,53,0,7,19,27,0,0
204255,42,39,17,7,9,6,0,0
204264,42,4,0,1,1,2,0,0
204422,42,16,0,0,13,3,0,0
204468,42,58,7,14,29,8,0,0
204477,42,31,4,10,8,1,0,8
204501,42,89,1,2,57,4,2,23
204617,42,7,0,0,3,2,2,0
204635,42,26,1,1,19,5,0,0
204802,42,5,0,0,0,0,5,0
204820,42,20,0,0,0,0,20,0
204839,42,16,0,0,0,0,16,0
204848,42,8,0,0,0,0,8,0
204857,42,309,0,0,0,0,309,0
204866,42,6,0,0,0,0,6,0
204909,42,10,0,0,9,1,0,0
204936,42,22,3,3,7,5,4,0
204945,42,1,0,0,1,0,0,0
205203,42,18,1,0,4,13,0,0
205391,42,12,0,0,0,12,0,0
205443,42,10,0,0,4,6,0,0
205470,42,38,0,0,0,38,0,0
205841,42,145,8,65,36,36,0,0
205957,42,26,4,2,14,6,0,0
206048,42,4,0,0,0,4,0,0
206084,42,38,1,2,6,11,13,5
206279,42,14,0,0,0,0,0,14
206349,42,39,0,2,22,15,0,0
206437,42,35,0,7,22,6,0,0
206446,42,43,8,10,15,10,0,0
206491,42,4,0,0,3,1,0,0
206507,42,15,1,2,12,0,0,0
206525,42,6,0,0,6,0,0,0
206589,42,29,1,0,24,4,0,0
206604,42,37,0,0,0,37,0,0
206622,42,151,0,0,0,128,23,0
206695,42,67,0,0,5,0,62,0
206817,42,14,1,2,11,0,0,0
206835,42,31,3,4,13,11,0,0
206862,42,47,6,10,31,0,0,0
206914,42,30,0,0,1,29,0,0
206941,42,116,0,0,12,25,79,0
206996,42,32,0,0,0,0,0,32
207050,42,4,0,0,0,4,0,0
207069,42,7,7,0,0,0,0,0
207157,42,14,7,6,1,0,0,0
207209,42,55,0,4,25,26,0,0
207263,42,39,1,1,24,12,1,0
207281,42,8,0,0,0,8,0,0
207290,42,47,0,0,0,47,0,0
207306,42,31,0,0,5,25,1,0
207315,42,154,23,29,98,0,0,4
207324,42,15,1,3,6,4,0,1
207342,42,640,59,109,219,248,5,0
207351,42,16,0,0,0,15,1,0
207388,42,176,1,4,41,2,16,112
207403,42,4,0,0,4,0,0,0
207449,42,124,124,0,0,0,0,0
207458,42,83,9,21,30,10,0,13
207500,42,113,2,3,4,47,57,0
207582,42,71,0,0,49,2,20,0
207670,42,13,13,0,0,0,0,0
207722,42,12,0,0,2,10,0,0
207740,42,7,0,0,0,7,0,0
207847,42,30,0,0,1,29,0,0
207856,42,4,0,0,0,0,0,4
207865,42,69,0,0,12,57,0,0
207935,42,278,18,102,158,0,0,0
207971,42,20,0,0,0,20,0,0
208318,42,4,0,0,0,4,0,0
208390,42,177,0,0,0,177,0,0
208406,42,124,0,0,0,124,0,0
208415,42,26,0,0,0,26,0,0
208646,42,40,2,1,7,28,0,2
208822,42,42,1,5,33,2,1,0
209038,42,195,0,0,0,0,0,195
209056,42,52,8,10,21,9,1,3
209065,42,11,0,2,9,0,0,0
209074,42,122,0,0,0,0,0,122
209241,42,11,2,8,1,0,0,0
209250,42,1,0,0,0,1,0,0
209287,42,1,0,0,1,0,0,0
209296,42,20,4,11,5,0,0,0
209409,42,30,8,7,11,4,0,0
209490,42,1635,158,336,673,467,1,0
209506,42,38,0,1,5,32,0,0
209542,42,488,3,22,37,426,0,0
209551,42,29,1,0,18,8,2,0
209612,42,55,2,3,46,4,0,0
209746,42,18,0,0,0,18,0,0
209807,42,52,0,2,19,31,0,0
209825,42,84,1,1,1,59,10,12
209922,42,20,1,1,18,0,0,0
209940,42,4,0,0,0,4,0,0
210146,42,7,0,0,0,7,0,0
210155,42,3,0,0,0,0,3,0
210270,42,15,0,0,0,15,0,0
210304,42,28,4,7,6,7,2,2
210331,42,42,16,9,17,0,0,0
210368,42,19,10,0,9,0,0,0
210401,42,19,0,2,2,15,0,0
210429,42,86,0,0,37,47,2,0
210492,42,7,1,0,6,0,0,0
210571,42,12,0,0,3,4,5,0
210669,42,12,0,0,12,0,0,0
210739,42,16,0,3,10,3,0,0
210775,42,12,0,0,5,7,0,0
211024,42,34,16,9,7,2,0,0
211088,42,47,1,4,38,4,0,0
211291,42,8,0,0,0,8,0,0
211307,42,12,0,1,2,0,0,9
211352,42,7,1,0,5,1,0,0
211431,42,38,0,3,12,23,0,0
211440,42,190,0,0,0,0,0,190
211468,42,33,0,3,18,12,0,0
211477,42,5,0,0,1,2,2,0
211556,42,14,2,0,8,4,0,0
211583,42,29,0,3,18,8,0,0
211608,42,6,0,0,1,5,0,0
211893,42,33,0,0,0,0,0,33
211927,42,7,0,0,0,7,0,0
211981,42,21,0,2,12,2,5,0
212009,42,34,0,1,20,13,0,0
212054,42,40,0,0,0,40,0,0
212106,42,139,1,26,87,25,0,0
212115,42,17,0,0,0,17,0,0
212133,42,35,1,0,5,0,20,9
212197,42,27,0,0,0,0,27,0
212577,42,10,0,0,8,2,0,0
212601,42,73,1,12,48,12,0,0
212674,42,31,0,0,29,1,1,0
212771,42,5,5,0,0,0,0,0
212832,42,31,2,1,11,17,0,0
212869,42,68,7,20,24,17,0,0
212878,42,1,0,0,0,0,0,1
212984,42,42,0,8,24,10,0,0
213011,42,12,0,0,0,0,0,12
213020,42,23,1,0,2,20,0,0
213251,42,4,0,0,3,1,0,0
213303,42,6,0,0,1,5,0,0
213321,42,17,2,7,7,1,0,0
213349,42,35,0,1,19,15,0,0
213358,42,56,21,13,22,0,0,0
213367,42,40,0,0,30,10,0,0
213385,42,25,0,0,23,2,0,0
213400,42,58,18,6,32,1,0,1
213525,42,78,16,28,30,4,0,0
213543,42,5,1,0,0,4,0,0
213598,42,21,0,0,12,0,9,0
213631,42,1,0,0,1,0,0,0
213659,42,98,27,22,31,15,3,0
213774,42,21,8,2,8,3,0,0
213826,42,56,0,8,27,21,0,0
213987,42,61,0,0,40,14,7,0
213996,42,12,0,0,0,0,12,0
214041,42,2,0,0,1,1,0,0
214069,42,47,1,0,45,1,0,0
214148,42,3,0,2,0,0,0,1
214157,42,5,0,1,3,1,0,0
214166,42,57,10,13,18,14,0,2
214175,42,30,0,0,7,0,23,0
214272,42,21,0,3,16,2,0,0
214564,42,66,0,16,38,12,0,0
214591,42,51,0,9,22,1,19,0
214607,42,3,0,0,3,0,0,0
214625,42,7,0,0,4,0,3,0
214634,42,8,0,2,4,1,1,0
214643,42,16,0,0,11,0,5,0
214652,42,18,0,0,10,4,4,0
214670,42,7,0,1,4,0,2,0
214689,42,21,3,1,9,8,0,0
214698,42,4,0,1,1,0,2,0
214704,42,26,0,6,15,0,5,0
214713,42,10,0,7,1,1,1,0
214731,42,8,0,0,6,1,1,0
214740,42,9,0,0,5,0,4,0
214759,42,8,0,1,6,0,1,0
214768,42,6,0,2,2,1,1,0
214777,42,654,66,99,311,79,97,2
214786,42,7,0,1,3,1,2,0
214795,42,21,1,0,8,4,8,0
214801,42,53,0,6,26,1,20,0
214810,42,16,1,0,5,0,10,0
214829,42,7,0,0,4,0,3,0
214971,42,20,15,2,3,0,0,0
215053,42,1,0,0,1,0,0,0
215062,42,346,0,0,0,167,179,0
215105,42,13,0,7,5,0,0,1
215114,42,45,17,10,17,1,0,0
215123,42,76,0,0,43,33,0,0
215293,42,1669,251,455,870,89,1,3
215424,42,1,0,0,0,0,0,1
215619,42,1,0,0,1,0,0,0
215655,42,2,0,0,0,0,2,0
215691,42,4,0,0,4,0,0,0
215770,42,75,0,19,32,24,0,0
215798,42,15,1,1,9,4,0,0
215929,42,34,0,0,0,0,7,27
215947,42,21,0,0,14,7,0,0
216010,42,12,0,0,0,12,0,0
216038,42,26,0,1,1,24,0,0
216083,42,21,0,0,0,21,0,0
216278,42,17,0,0,10,1,6,0
216287,42,8,1,0,7,0,0,0
216357,42,4,0,0,0,0,4,0
216366,42,58,1,4,28,25,0,0
216463,42,1,0,0,1,0,0,0
216524,42,15,0,0,0,15,0,0
216542,42,21,10,5,6,0,0,0
216597,42,69,4,2,47,16,0,0
216694,42,18,1,0,4,13,0,0
216764,42,72,0,0,2,70,0,0
216807,42,11,0,0,0,1,10,0
216825,42,72,6,10,49,7,0,0
216852,42,46,0,9,26,4,7,0
216931,42,23,0,0,1,1,0,21
216940,42,15,0,5,0,10,0,0
217013,42,15,0,1,7,5,2,0
217059,42,25,0,0,3,22,0,0
217156,42,24,0,0,0,0,0,24
217165,42,53,0,0,0,0,53,0
217235,42,13,0,0,0,0,13,0
217305,42,106,15,31,38,22,0,0
217402,42,53,1,0,44,8,0,0
217420,42,17,0,0,17,0,0,0
217484,42,34,1,0,6,0,27,0
217493,42,44,0,3,41,0,0,0
217536,42,32,0,0,4,0,28,0
217606,42,6,4,1,1,0,0,0
217624,42,39,0,3,24,10,0,2
217633,42,101,6,15,45,15,20,0
217721,42,31,0,0,4,26,1,0
217749,42,177,56,57,57,7,0,0
217776,42,34,4,13,16,1,0,0
217819,42,32,0,2,23,7,0,0
217864,42,12,0,0,1,11,0,0
217873,42,21,0,0,9,10,2,0
217882,42,232,0,0,0,2,216,14
217891,42,6,6,0,0,0,0,0
217907,42,18,1,1,13,0,3,0
217925,42,23,4,19,0,0,0,0
217934,42,17,0,0,0,0,17,0
217961,42,5,0,0,0,5,0,0
217998,42,5,0,0,5,0,0,0
218061,42,18,0,0,5,13,0,0
218070,42,38,3,1,13,1,20,0
218238,42,14,0,2,1,1,10,0
218335,42,73,3,15,24,31,0,0
218399,42,21,5,6,6,4,0,0
218414,42,8,0,0,8,0,0,0
218441,42,134,45,27,32,30,0,0
218539,42,19,0,3,13,1,2,0
218645,42,24,0,0,0,24,0,0
218654,42,22,0,0,1,21,0,0
218663,42,277,11,32,74,147,11,2
218672,42,4,0,0,0,4,0,0
218681,42,4,0,0,0,4,0,0
218690,42,15,0,0,0,15,0,0
218706,42,6,0,0,0,6,0,0
218724,42,157,0,0,7,6,143,1
218733,42,32,0,0,8,24,0,0
218742,42,40,0,0,0,40,0,0
218821,42,17,0,0,0,0,0,17
218964,42,17,0,0,2,15,0,0
218973,42,13,0,0,0,13,0,0
219000,42,45,3,4,31,7,0,0
219046,42,29,0,0,2,21,6,0
219082,42,29,0,0,5,20,4,0
219091,42,14,0,3,8,2,1,0
219143,42,108,0,0,0,108,0,0
219189,42,67,0,0,0,67,0,0
219198,42,7,0,0,3,4,0,0
219259,42,16,0,0,1,14,1,0
219277,42,49,3,6,40,0,0,0
219295,42,3,0,0,0,3,0,0
219347,42,41,2,1,3,11,24,0
219356,42,199,10,9,17,76,87,0
219374,42,18,0,0,0,18,0,0
219383,42,15,0,0,13,2,0,0
219471,42,171,4,10,26,95,33,3
219480,42,54,0,0,0,54,0,0
219602,42,44,0,0,28,16,0,0
219709,42,74,4,3,10,57,0,0
219718,42,97,4,14,24,2,53,0
219790,42,42,16,11,15,0,0,0
219806,42,17,0,6,11,0,0,0
219824,42,69,0,0,6,63,0,0
219833,42,23,0,8,11,4,0,0
219842,42,6,1,2,3,0,0,0
219879,42,1,0,0,0,1,0,0
219888,42,39,1,6,13,18,0,1
219949,42,84,10,13,30,31,0,0
219976,42,73,4,15,36,14,4,0
220057,42,3,0,0,0,3,0,0
220075,42,286,34,42,107,39,60,4
220181,42,25,0,3,5,9,1,7
220215,42,25,0,0,10,15,0,0
220400,42,17,0,2,12,3,0,0
220473,42,39,25,9,4,1,0,0
220516,42,33,1,4,23,5,0,0
220598,42,40,0,3,31,6,0,0
220604,42,15,0,1,9,5,0,0
220613,42,27,1,1,7,0,18,0
220631,42,311,23,79,135,47,27,0
220701,42,2,0,0,0,2,0,0
220710,42,8,0,0,0,0,8,0
220792,42,126,21,44,50,11,0,0
220862,42,203,1,2,31,169,0,0
220871,42,2,0,1,1,0,0,0
220978,42,180,0,0,0,0,180,0
221096,42,1,0,0,1,0,0,0
221184,42,54,1,18,15,20,0,0
221351,42,34,0,3,27,4,0,0
221485,42,70,1,10,35,24,0,0
221519,42,33,4,1,22,6,0,0
221643,42,5,0,0,0,5,0,0
221661,42,137,60,55,21,1,0,0
221731,42,20,0,4,16,0,0,0
221740,42,163,3,2,20,3,135,0
221768,42,77,0,2,1,4,70,0
221838,42,27,0,2,9,12,0,4
221847,42,22,0,0,0,22,0,0
221908,42,67,0,4,27,36,0,0
221953,42,8,0,2,3,3,0,0
221999,42,75,2,3,6,26,37,1
222053,42,1,0,0,1,0,0,0
222062,42,70,1,19,31,19,0,0
222178,42,90,2,5,8,25,0,50
222567,42,5,0,0,0,0,0,5
222576,42,5,0,0,0,5,0,0
222628,42,14,13,0,1,0,0,0
222822,42,91,0,0,0,0,0,91
222831,42,2,0,0,0,2,0,0
222983,42,7,0,0,5,2,0,0
222992,42,616,333,186,56,4,0,37
223001,42,2,0,0,0,0,0,2
223223,42,2575,132,462,1362,619,0,0
223232,42,429,18,65,102,12,232,0
223320,42,51,10,16,10,7,1,7
223506,42,45,1,4,22,18,0,0
223816,42,140,140,0,0,0,0,0
223898,42,63,55,0,0,8,0,0
223922,42,39,1,0,1,37,0,0
224004,42,11,0,0,0,11,0,0
224110,42,2,0,0,0,0,0,2
224147,42,113,4,13,74,10,12,0
224226,42,104,41,17,46,0,0,0
224244,42,6,5,0,1,0,0,0
224305,42,9,2,3,3,1,0,0
224323,42,29,0,0,1,28,0,0
224350,42,21,0,0,0,21,0,0
224527,42,46,2,7,37,0,0,0
224545,42,39,0,1,13,22,3,0
224554,42,98,0,6,32,54,6,0
224615,42,916,0,0,0,0,0,916
224642,42,18,0,0,0,0,17,1
224712,42,1,0,0,0,0,0,1
224891,42,21,3,1,10,7,0,0
225070,42,113,113,0,0,0,0,0
225247,42,16,2,3,8,3,0,0
225308,42,38,0,0,0,38,0,0
225371,42,83,0,0,0,0,0,83
225399,42,72,6,12,49,4,1,0
225414,42,45,0,0,0,0,32,13
225423,42,849,0,0,0,849,0,0
225432,42,103,0,0,0,0,95,8
225502,42,12,0,0,0,0,11,1
225511,42,268,0,0,0,0,46,222
225520,42,101,7,36,19,39,0,0
225548,42,55,18,14,18,5,0,0
225575,42,7,1,0,0,3,3,0
225627,42,102,8,18,43,33,0,0
225885,42,24,2,2,20,0,0,0
226019,42,40,0,0,0,40,0,0
226091,42,82,3,0,7,72,0,0
226107,42,22,0,1,0,20,1,0
226116,42,4,0,0,0,4,0,0
226134,42,20,0,0,0,20,0,0
226152,42,95,0,2,34,29,30,0
226204,42,156,0,0,0,0,0,156
226231,42,3,0,0,2,0,1,0
226383,42,13,0,0,7,5,0,1
226408,42,20,0,0,18,0,2,0
226471,42,37,1,1,24,11,0,0
226578,42,40,0,0,40,0,0,0
226587,42,18,0,0,3,15,0,0
226806,42,130,43,53,9,25,0,0
226833,42,51,0,1,22,20,7,1
227146,42,106,11,80,15,0,0,0
227182,42,184,0,65,62,57,0,0
227216,42,71,0,0,0,0,70,1
227225,42,67,38,4,7,18,0,0
227289,42,3,0,0,3,0,0,0
227304,42,131,12,37,10,72,0,0
227331,42,37,2,3,26,6,0,0
227368,42,112,0,0,0,0,112,0
227377,42,93,0,0,0,0,0,93
227386,42,70,52,0,0,18,0,0
227401,42,78,0,0,0,0,0,78
227429,42,4,0,3,0,0,1,0
227526,42,6,0,0,0,0,0,6
227687,42,24,0,4,1,19,0,0
227757,42,33,0,1,1,1,29,1
227845,42,24,0,0,17,3,4,0
227854,42,151,0,18,40,93,0,0
227863,42,65,7,11,38,8,1,0
227881,42,184,0,0,0,0,184,0
227924,42,111,1,4,32,74,0,0
227979,42,486,0,0,0,0,0,486
228042,42,11,0,0,3,8,0,0
228149,42,35,0,1,10,21,3,0
228246,42,63,0,0,0,28,32,3
228316,42,85,0,0,1,84,0,0
228325,42,60,21,11,16,12,0,0
228343,42,10,0,0,0,10,0,0
228431,42,50,0,0,1,17,27,5
228459,42,300,2,1,20,0,277,0
228468,42,1,0,1,0,0,0,0
228486,42,6,0,0,0,6,0,0
228501,42,6,0,0,0,0,6,0
228529,42,174,2,6,44,115,7,0
228547,42,17,0,0,0,17,0,0
228635,42,1626,281,418,909,18,0,0
228644,42,553,67,160,269,7,2,48
228653,42,392,47,95,245,3,0,2
228699,42,54,4,18,21,11,0,0
228723,42,766,89,93,172,272,140,0
228769,42,421,0,0,0,0,109,312
228778,42,545,0,0,0,20,505,20
228787,42,358,0,0,0,0,358,0
228796,42,294,0,0,0,0,294,0
228802,42,170,4,8,11,79,68,0
228866,42,22,13,5,2,2,0,0
228875,42,195,10,27,66,66,26,0
228909,42,142,11,38,77,16,0,0
228981,42,27,0,0,9,0,9,9
229018,42,63,0,0,4,0,51,8
229027,42,207,18,40,71,0,70,8
229063,42,126,0,0,0,0,0,126
229115,42,40,0,3,6,3,28,0
229160,42,1,0,0,1,0,0,0
229179,42,136,8,29,70,5,24,0
229267,42,40,1,0,38,1,0,0
229300,42,1540,165,366,933,63,0,13
229337,42,555,58,162,270,30,0,35
229355,42,329,329,0,0,0,0,0
229504,42,78,0,0,0,0,0,78
229540,42,1,0,0,0,1,0,0
229780,42,97,55,15,20,7,0,0
229799,42,133,0,0,0,130,0,3
229814,42,88,2,6,50,29,1,0
229832,42,47,1,3,5,38,0,0
229841,42,122,0,0,0,0,0,122
229887,42,27,0,5,15,7,0,0
230038,42,56,6,10,28,12,0,0
230047,42,124,27,45,51,0,0,1
230171,42,18,0,0,0,0,0,18
230603,42,122,0,13,53,0,50,6
230728,42,338,14,40,114,27,142,1
230737,42,48,0,0,0,0,48,0
230746,42,6,0,0,0,6,0,0
230764,42,590,52,139,143,12,244,0
230782,42,154,0,0,23,127,0,4
230807,42,1,0,0,1,0,0,0
230834,42,1,0,0,1,0,0,0
230852,42,12,0,0,1,11,0,0
230913,42,1,0,0,1,0,0,0
230959,42,9,0,0,0,0,2,7
230995,42,48,1,2,0,0,39,6
231059,42,16,0,0,0,16,0,0
231147,42,30,16,3,11,0,0,0
231165,42,3,0,0,3,0,0,0
231174,42,261,6,20,39,7,189,0
231536,42,67,12,17,23,12,3,0
231554,42,39,7,7,25,0,0,0
231581,42,16,0,0,4,12,0,0
231624,42,47,2,16,19,8,2,0
231651,42,17,1,2,3,2,9,0
231697,42,65,19,16,16,13,1,0
231712,42,31,0,0,3,15,13,0
231873,42,20,0,4,1,15,0,0
231882,42,55,7,12,12,20,4,0
232025,42,43,1,3,32,7,0,0
232043,42,19,0,3,9,7,0,0
232052,42,15,1,6,5,3,0,0
232089,42,21,0,0,15,5,1,0
232186,42,174,2,19,111,42,0,0
232195,42,108,11,22,45,28,2,0
232256,42,18,0,0,0,0,18,0
232265,42,137,4,27,96,9,1,0
232308,42,9,0,2,4,0,2,1
232414,42,106,28,38,23,17,0,0
232423,42,249,1,16,68,164,0,0
232450,42,116,35,22,22,36,1,0
232557,42,666,215,224,205,22,0,0
232566,42,21,0,0,3,1,17,0
232575,42,70,17,16,26,9,2,0
232609,42,49,2,10,28,9,0,0
232618,42,8,0,0,0,0,0,8
232706,42,22,1,1,2,18,0,0
232788,42,17,1,3,7,6,0,0
232867,42,47,17,12,13,5,0,0
232885,42,36,1,12,17,5,1,0
232937,42,30,2,3,10,15,0,0
232946,42,582,206,162,119,85,10,0
232982,42,286,1,2,48,5,230,0
233019,42,46,5,16,12,13,0,0
233037,42,17,1,9,5,2,0,0
233116,42,76,22,32,7,15,0,0
233277,42,132,4,7,44,77,0,0
233295,42,28,1,0,8,10,9,0
233310,42,30,8,7,7,8,0,0
233338,42,13,0,2,7,4,0,0
233374,42,45,1,2,2,1,0,39
233426,42,43,0,0,0,1,0,42
233541,42,109,2,15,61,8,22,1
233602,42,5,5,0,0,0,0,0
233611,42,24,1,0,18,5,0,0
233639,42,47,9,13,15,6,4,0
233648,42,54,4,12,23,15,0,0
233718,42,2,0,0,2,0,0,0
233754,42,81,16,25,20,20,0,0
233772,42,266,66,80,52,64,4,0
233897,42,28,0,0,1,27,0,0
233903,42,38,6,13,13,6,0,0
233921,42,672,39,81,197,317,1,37
233949,42,77,17,27,18,15,0,0
234030,42,1262,112,322,707,121,0,0
234076,42,87,4,4,29,27,23,0
234085,42,17,0,0,5,5,7,0
234155,42,104,1,5,53,42,0,3
234173,42,5,0,0,0,0,5,0
234207,42,47,1,1,34,3,4,4
234377,42,33,4,11,14,4,0,0
234669,42,10,1,4,0,5,0,0
234696,42,18,0,0,0,0,0,18
234827,42,113,0,0,0,0,113,0
234845,42,12,0,0,0,0,0,12
234933,42,39,0,0,0,0,0,39
234951,42,17,0,0,0,0,0,17
234979,42,6,0,0,0,0,0,6
235024,42,9,5,2,2,0,0,0
235097,42,87,0,0,0,0,87,0
235103,42,6,0,0,0,0,0,6
235149,42,13,0,0,0,0,0,13
235237,42,11,0,0,0,0,0,11
235316,42,56,0,3,42,0,11,0
235334,42,12,0,0,0,0,0,12
235343,42,23,0,0,0,0,0,23
235422,42,45,5,16,17,7,0,0
235431,42,40,0,0,0,0,0,40
235547,42,9,1,2,6,0,0,0
235671,42,20,0,0,0,0,0,20
235699,42,33,0,0,0,0,0,33
236072,42,15,0,0,0,0,0,15
236133,42,2,1,0,0,1,0,0
236188,42,21,0,0,0,0,0,21
236230,42,35,0,0,23,12,0,0
236258,42,14,0,0,0,0,0,14
236328,42,38,2,3,25,7,0,1
236382,42,15,0,0,0,15,0,0
236452,42,16,0,0,2,14,0,0
236504,42,18,0,0,0,0,0,18
236513,42,30,0,0,0,0,0,30
236577,42,13,1,1,6,5,0,0
236595,42,215,7,64,87,48,0,9
236610,42,24,0,0,0,0,0,24
236638,42,9,0,0,0,0,0,9
236692,42,19,0,0,0,0,0,19
236708,42,12,0,0,0,0,0,12
236753,42,25,0,0,0,0,0,25
236887,42,33,0,0,0,0,0,33
236896,42,9,0,1,3,5,0,0
236939,42,145,2,15,85,1,42,0
236948,42,1433,77,155,424,320,457,0
236975,42,7,0,0,0,0,0,7
237011,42,67,0,0,0,67,0,0
237039,42,1,0,0,0,0,0,1
237057,42,50,1,0,26,5,18,0
237066,42,71,4,11,12,9,35,0
237109,42,66,0,0,0,0,0,66
237136,42,14,3,2,6,3,0,0
237181,42,8,1,1,6,0,0,0
237215,42,19,1,4,4,9,1,0
237312,42,50,0,7,34,9,0,0
237330,42,22,0,0,11,11,0,0
237358,42,22,0,3,13,6,0,0
237367,42,27,1,1,16,9,0,0
237385,42,13,0,0,0,0,13,0
237525,42,223,7,36,150,28,0,2
237686,42,40,0,5,19,16,0,0
237701,42,8,0,1,0,7,0,0
237792,42,10,0,0,2,0,8,0
237817,42,55,11,10,16,18,0,0
237899,42,35,3,7,10,15,0,0
237932,42,54,1,4,20,26,2,1
237950,42,21,1,2,11,7,0,0
237969,42,8,0,0,8,0,0,0
238014,42,52,5,7,16,24,0,0
238032,42,490,58,135,214,63,1,19
238078,42,16,0,1,8,7,0,0
238193,42,24,1,3,20,0,0,0
238263,42,428,0,0,0,428,0,0
238324,42,26,1,1,11,13,0,0
238333,42,18,0,2,13,1,0,2
238397,42,78,0,0,0,78,0,0
238430,42,17,0,1,16,0,0,0
238458,42,14,0,0,6,0,8,0
238476,42,5,0,0,5,0,0,0
238616,42,56,0,0,53,3,0,0
238661,42,37,0,1,1,0,35,0
238759,42,233,0,0,0,0,0,233
238980,42,9,0,0,5,4,0,0
239008,42,95,0,0,0,95,0,0
239017,42,19,0,0,11,4,4,0
239071,42,49,12,23,2,0,0,12
239080,42,23,1,2,16,4,0,0
239105,42,177,8,8,89,43,0,29
239169,42,80,0,0,0,80,0,0
239248,42,451,0,0,0,451,0,0
239309,42,53,20,14,11,8,0,0
239318,42,21,0,0,0,21,0,0
239372,42,132,0,0,0,132,0,0
239390,42,18,0,0,15,2,0,1
239442,42,52,0,0,0,52,0,0
239460,42,142,0,0,0,142,0,0
239488,42,254,0,0,0,0,0,254
239628,42,1,0,0,0,1,0,0
239716,42,14,1,2,6,5,0,0
239910,42,68,0,0,0,68,0,0
240107,42,18,0,1,14,3,0,0
240116,42,220,0,0,0,0,0,220
240125,42,192,0,0,0,192,0,0
240170,42,186,0,0,0,186,0,0
240189,42,11,0,0,1,0,10,0
240198,42,146,0,0,0,146,0,0
240268,42,18,0,0,0,1,17,0
240277,42,1,0,0,0,0,1,0
240329,42,21,0,1,8,0,12,0
240365,42,5,0,0,0,0,5,0
240374,42,7,0,0,0,0,7,0
240417,42,7,0,0,0,0,7,0
240426,42,6,0,0,2,0,4,0
240444,42,96,6,12,3,69,6,0
240453,42,24,0,0,11,7,6,0
240462,42,9,0,0,1,0,8,0
240471,42,2,0,0,1,0,1,0
240480,42,1,0,0,0,0,1,0
240514,42,16,2,0,0,14,0,0
240596,42,1,0,0,0,1,0,0
240620,42,72,0,0,0,0,0,72
240657,42,13,0,0,1,12,0,0
240666,42,8,0,0,8,0,0,0
240693,42,66,11,18,17,20,0,0
240727,42,92,5,12,12,8,55,0
240736,42,6,0,0,0,6,0,0
240745,42,6,0,0,0,4,2,0
240754,42,9,0,1,3,5,0,0
241191,42,2,0,0,0,0,0,2
241216,42,5,5,0,0,0,0,0
241225,42,14,1,5,3,5,0,0
241331,42,5,1,1,3,0,0,0
241377,42,20,1,1,4,14,0,0
241395,42,4,0,1,2,0,0,1
241410,42,34,1,1,21,5,0,6
241739,42,80,2,2,27,49,0,0
242121,42,4,4,0,0,0,0,0
242556,42,1,1,0,0,0,0,0
242617,42,12,0,2,6,4,0,0
242626,42,26,0,0,11,15,0,0
242635,42,20,2,0,14,4,0,0
242644,42,8,0,0,4,4,0,0
242653,42,21,1,3,12,5,0,0
242662,42,14,1,1,8,4,0,0
242680,42,6,0,0,4,2,0,0
242699,42,15,0,0,4,11,0,0
242705,42,17,0,0,8,9,0,0
242972,42,63,0,0,0,63,0,0
243142,42,2,0,0,0,2,0,0
243197,42,48,1,0,21,26,0,0
243203,42,195,19,37,83,11,0,45
243221,42,68,0,0,46,21,0,1
243346,42,32,0,2,6,24,0,0
243443,42,7,0,0,6,1,0,0
243586,42,5,0,0,4,0,0,1
243601,42,46,2,1,23,20,0,0
243665,42,30,2,4,18,6,0,0
243780,42,35,2,0,28,5,0,0
243823,42,79,11,16,52,0,0,0
243832,42,55,0,0,0,55,0,0
244437,42,81,0,0,2,3,50,26
245953,42,35,8,13,14,0,0,0
246354,42,64,0,8,12,44,0,0
247834,42,187,0,0,0,0,0,187
247940,42,14,3,2,5,4,0,0
251260,42,7,0,0,0,0,0,7
260372,42,14,0,0,0,14,0,0
260813,42,9,0,0,0,9,0,0
262031,42,6,0,0,0,6,0,0
262086,42,34,2,9,23,0,0,0
262129,42,17,0,0,10,4,0,3
363633,42,1,0,0,0,1,0,0
363907,42,16,0,0,6,10,0,0
363934,42,35,35,0,0,0,0,0
364016,42,5,0,0,0,0,0,5
364025,42,11,0,0,0,0,0,11
