UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,PEO7ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO521,SLO53,SLO6,SLO7,SLOA,SLO8,SLO81,SLO82,SLO83,SLOB,SLO9,YRSCOLL,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,PRMPGM,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,DISABPCT,ALLONCAM,TUITVARY,ROOM,ROOMCAP,BOARD,MEALSWK,ROOMAMT,BOARDAMT,RMBRDAMT,APPLFEEU,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4
245883,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,2,1,1,2,1,1,2,-2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,0,0,1,1,1,0,1,1,0,1,0,2,2,9.00,-2,2,2,,3,,,,,50,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
245892,0,1,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,1,1,2,1,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,9.00,-2,2,2,,3,,,,,50,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
245953,0,1,1,0,1,0,0,4,-2,-2,57,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,2,1,240,1,21,4456,4176,,0,0,1,0,1,0,0,0,0,2,-2,1,340,1,340,2,-2
245962,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,40,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
245980,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
245999,1,0,-2,0,0,1,0,1,4,2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,15,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246017,1,0,-2,0,0,1,0,1,2,4,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,10.00,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246035,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246071,1,1,-2,0,0,1,0,1,4,2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,50,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246345,0,1,1,0,0,0,0,4,-2,-2,78,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,2,1,2,2,1,1,2,-2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,2,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,,-2,2,2,,3,,,,,,25,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
246354,1,1,-2,1,1,1,1,1,2,8,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
246406,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,200,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246415,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,4.00,2,-2,2,,3,,,,,150,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246460,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246789,0,1,0,0,0,0,0,4,-2,-2,99,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,2,1,2,2,1,1,2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,,-2,2,2,,3,,,,,,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
246813,1,1,-2,1,1,1,0,1,2,0,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,3.62,2,1,2,,3,,,,,25,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
246895,1,0,-2,0,0,0,0,1,2,5,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246974,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
247010,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247047,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247065,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,1,1,2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
247083,0,1,0,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247153,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247162,0,1,0,0,0,0,0,3,-2,-2,-2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,2,2,1,1,2,1,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,2,-2,,-2,2,2,,3,,,,,45,45,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
247409,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247603,1,1,-2,0,1,0,1,1,5,0,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
247649,0,1,1,0,1,0,1,3,-2,-2,-2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,2,1,1,1,-2,-2,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,2,100.00,2,2,1,510,1,19,7280,6680,,75,0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
247737,1,1,-2,0,1,0,0,1,2,0,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247773,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,2,2,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,2,1,,2,2,1,70,1,21,2350,2650,,0,0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
247834,1,1,0,0,0,0,1,1,8,2,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,3.50,2,1,1,266,2,,5500,3584,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
247940,1,1,-2,1,1,0,0,1,2,0,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
248192,0,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248527,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,150,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248606,1,1,-2,1,0,1,0,1,2,4,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,10.46,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
248624,1,1,-2,0,0,0,0,1,2,0,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,200,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248633,1,1,-2,0,0,0,0,1,2,0,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,120,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248660,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,20,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248703,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248925,1,0,-2,0,0,0,0,1,2,0,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
248934,1,1,0,0,0,0,0,2,-2,-2,-2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,2,-2,-2,2,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,2,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,2,2,,3,,,,,15,15,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
249061,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
249238,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,25,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
249609,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
250027,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,2,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,2,2,,3,,,,,50,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
250285,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-2,1,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,2,2,,3,,,,,25,,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
250744,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
