UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
101301,14,156,,131,20,5,1059638,6793,216,,84,107,25,1502116,6954,266,,123,135,8,1847875,6947,142,,122,20,0,1021047,7190,106,781101,7369,28,198646,7095,6,28067,4678,2,13233,6617,0,0,,2247,5192,3759,1733,2007,4424,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,105,78,15,1430783,7226,167,1239341,7421,24,160074,6670,6,26123,4354,1,5245,5245,0,0,,3733,4484,6800,5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,122,129,0,1689638,6732,248,1678153,6767,1,2845,2845,2,8640,4320,0,0,,0,0,,3890,7812,6337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,106,28,6,2,0,198,167,24,6,1,0,251,248,1,2,0,0,,,,,,,,,,,,,,,,,,
101365,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,1,15,0,69035,4315,11,,0,11,0,50355,4578,16,,0,16,0,58418,3651,16,,1,15,0,69035,4315,12,46728,3894,4,22307,5577,0,0,,0,0,,0,0,,26887,25741,26468,27308,25625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,0,11,0,50355,4578,9,39014,4335,1,7369,7369,1,3972,3972,0,0,,0,0,,25984,22950,26347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,0,15,0,51588,3439,13,40857,3143,1,9869,9869,1,862,862,0,0,,0,0,,26976,20250,29257,,,,,,,,,,,,,,,,,,,,,16,12,4,0,0,0,11,9,1,1,0,0,15,13,1,1,0,0
101435,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,196,23,0,0,3435618,15688,255,223,32,0,0,3961692,15536,248,202,46,0,0,3704938,14939,180,158,22,0,0,2852542,15847,44,858299,19507,19,357916,18838,33,478894,14512,40,516783,12920,44,640650,14560,23664,22026,21738,19670,20339,24665,26257,24617,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,174,27,0,0,3186039,15851,52,1015205,19523,23,383695,16682,30,459588,15320,35,511023,14601,61,816528,13386,17960,20801,22163,22882,24097,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,166,34,0,0,3068302,15342,66,1151539,17448,29,512403,17669,40,568685,14217,32,415718,12991,33,419957,12726,19380,19159,22611,23837,24102,,,,,,,,,,,,,,,,,,,180,44,19,33,40,44,201,52,23,30,35,61,200,66,29,40,32,33
101453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11168,11168,1,0,0,0,1,8883,8883,4,4,0,0,0,48058,12015,1,0,1,0,0,11168,11168,0,0,,1,11168,11168,0,0,,0,0,,0,0,,4856,13571,8680,,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,21409,10705,2,21409,10705,0,0,,0,0,,0,0,,0,0,,9990,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,,,,,,,2,2,0,0,0,0
101462,8,54,,36,18,0,301525,5584,69,,39,29,1,405709,5880,62,,26,33,3,534084,8614,49,,31,18,0,290824,5935,37,225847,6104,10,55580,5558,2,9397,4699,0,0,,0,0,,5746,5977,4020,5440,5986,6845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,34,28,0,389019,6275,54,358085,6631,7,26944,3849,1,3990,3990,0,0,,0,0,,5384,8166,8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,26,32,0,521810,8997,50,457241,9145,5,42736,8547,3,21833,7278,0,0,,0,0,,3441,4039,5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,37,10,2,0,0,62,54,7,1,0,0,58,50,5,3,0,0,,,,,,,,,,,,,,,,,,
101471,23,91,,0,0,91,170362,1872,176,,0,0,176,401381,2281,205,,0,0,205,480834,2346,12,,0,0,12,19848,1654,12,19848,1654,0,0,,0,0,,0,0,,0,0,,4212,3731,3594,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,0,0,29,90180,3110,29,90180,3110,0,0,,0,0,,0,0,,0,0,,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,0,0,36,105569,2932,36,105569,2932,0,0,,0,0,,0,0,,0,0,,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,29,29,0,0,0,0,36,36,0,0,0,0,,,,,,,,,,,,,,,,,,
101480,17,1275,869,172,135,99,10822126,8488,1457,1036,206,107,108,11474477,7875,871,588,117,81,85,7191590,8257,968,737,121,110,0,3568875,3687,427,2564499,6006,161,761535,4730,132,222762,1688,125,20079,161,123,0,0,13426,13616,10689,16017,17293,20335,21862,22023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,934,168,98,0,4844847,4037,462,3151912,6822,198,1068592,5397,188,459624,2445,216,126189,584,136,38530,283,14738,16163,19115,20976,21277,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,574,104,75,3,2604042,3445,276,1741808,6311,124,578604,4666,120,249950,2083,129,33680,261,107,0,0,12693,14338,16921,18743,19004,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,423,158,74,10,0,1065,462,198,175,164,66,487,272,120,84,11,0,,,,,,,,,,,,,,,,,,
101505,11,574,,461,103,10,3029380,5278,661,,570,91,0,3160034,4781,630,,519,97,14,3301241,5240,544,,443,100,1,3029380,5569,277,1946868,7028,110,676083,6146,76,301408,3966,38,83222,2190,43,21799,507,9675,9974,9455,7947,8829,11009,12785,14468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,,492,93,0,2669489,4563,305,1801875,5908,110,592949,5390,83,219440,2644,41,42191,1029,46,13034,283,9149,9667,12413,14028,14774,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,,523,95,0,2903479,4698,301,1913833,6358,111,602641,5429,96,309506,3224,59,55435,940,51,22064,433,8288,9217,11422,13706,14213,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,276,110,64,14,7,496,303,110,68,11,4,503,298,108,75,15,7,,,,,,,,,,,,,,,,,,
101514,11,802,,628,85,89,3100999,3867,754,,646,80,28,3769365,4999,736,,593,120,23,3676261,4995,483,,406,77,0,2368090,4903,230,1510506,6567,85,500774,5891,67,223970,3343,52,75811,1458,49,57029,1164,7459,6077,5282,4940,5616,8164,10049,10343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,,599,83,1,3319852,4861,321,2204993,6869,144,775196,5383,89,257091,2889,76,51482,677,53,31090,587,4259,5745,8239,10451,10541,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,,599,124,2,3313281,4570,351,2242025,6388,137,710208,5184,109,288764,2649,74,49604,670,54,22680,420,3904,5108,7643,9622,9872,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,230,85,67,43,40,562,319,141,66,25,11,593,350,131,86,17,9,,,,,,,,,,,,,,,,,,
101569,16,440,27,360,41,12,3287717,7472,632,82,363,83,104,4143498,6556,627,69,368,84,106,4141206,6605,354,15,300,38,1,2847602,8044,255,2042262,8009,62,528726,8528,36,263082,7308,1,13532,13532,0,0,,6342,7843,7897,5855,5336,6556,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,67,284,95,95,3762929,6956,392,2784904,7104,97,667464,6881,49,299114,6104,3,11447,3816,0,0,,7707,7930,8707,10995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,52,295,98,99,3777042,6943,401,2847398,7101,100,685491,6855,39,222903,5715,3,17440,5813,1,3810,3810,7881,8127,9267,9169,11172,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,255,62,36,1,0,541,392,97,49,3,0,544,401,100,39,3,1,,,,,,,,,,,,,,,,,,
101587,11,196,158,18,20,0,1391452,7099,269,230,20,19,0,1866976,6940,385,357,9,17,2,2865963,7444,204,165,19,20,0,1278454,6267,83,629681,7587,37,223686,6046,25,133467,5339,27,115835,4290,32,175785,5493,15435,15685,14232,14938,16479,17186,18235,17032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,251,21,22,0,1733928,5898,128,983510,7684,37,243568,6583,40,151177,3779,43,131090,3049,46,224583,4882,14961,16062,18866,19596,17763,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,309,9,23,6,2431717,7008,139,1128967,8122,62,479182,7729,51,289151,5670,54,331150,6132,41,203267,4958,13535,13928,15987,15525,16699,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,83,34,20,20,24,255,127,34,26,29,39,327,139,61,45,48,34,,,,,,,,,,,,,,,,,,
101602,17,235,116,48,56,15,1403328,5972,368,61,201,91,15,2244272,6099,331,0,176,133,22,1819475,5497,171,104,34,31,2,1318453,7710,124,953046,7686,30,211174,7039,17,154233,9073,0,0,,0,0,,9037,6913,8127,7140,7787,5753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,46,138,84,1,1757937,6535,180,1200193,6668,54,368563,6825,27,144613,5356,8,44568,5571,0,0,,6864,6707,8176,7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,139,117,1,1467790,5711,182,1046095,5748,41,255414,6230,34,166281,4891,0,0,,0,0,,8128,7646,8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,124,30,17,0,0,269,180,54,27,8,0,257,182,41,34,0,0,,,,,,,,,,,,,,,,,,
101648,64,87,87,,,,472441,5430,101,101,,,,714699,7076,82,82,,,,573046,6988,56,56,,,,366185,6539,18,152770,8487,12,82706,6892,10,66361,6636,9,32937,3660,7,31411,4487,13138,11492,11580,10081,11676,11932,14908,14081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,,,,568138,7378,29,250368,8633,13,124114,9547,10,63075,6308,11,53698,4882,14,76883,5492,9935,9021,12260,13686,13076,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,59,,,,451014,7644,26,242591,9330,6,56165,9361,10,69077,6908,6,38886,6481,11,44295,4027,9238,9207,11660,12087,14541,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,18,12,10,9,7,75,28,13,10,10,14,58,26,6,10,6,10,,,,,,,,,,,,,,,,,,
101675,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,298,22,21,0,2740778,8037,301,275,16,9,1,2371854,7880,346,313,15,16,2,2836764,8199,334,295,22,17,0,2664437,7977,231,2004202,8676,61,452827,7423,27,133281,4936,7,44435,6348,8,29692,3712,14868,14740,14084,14181,15434,17921,16509,19145,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,266,13,9,0,2238413,7772,207,1694741,8187,50,394815,7896,13,75284,5791,13,57373,4413,5,16200,3240,14497,14788,16893,18271,19444,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,303,14,16,0,2662993,7997,215,1816680,8450,68,548492,8066,34,201828,5936,7,55603,7943,9,40390,4488,13850,14234,16364,14357,17812,,,,,,,,,,,,,,,,,,,322,231,61,20,6,4,281,207,50,12,10,2,323,215,68,28,6,6
101693,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,154,70,6,0,3701331,16093,261,172,71,4,14,3948567,15129,242,169,65,3,5,3607573,14907,182,127,54,1,0,3428401,18837,46,1080893,23498,30,666678,22223,31,487625,15730,37,609561,16475,38,583644,15359,21638,22197,21847,14325,15600,22093,21348,22464,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,137,69,1,0,2789116,13474,51,879068,17237,35,578975,16542,35,432441,12355,42,443632,10563,44,455000,10341,19653,20348,24535,26327,26549,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,122,65,3,0,3606655,18982,50,1142029,22841,40,908461,22712,30,523500,17450,35,516514,14758,35,516151,14747,13263,13392,18654,21346,21357,,,,,,,,,,,,,,,,,,,160,46,30,26,33,25,189,51,28,32,38,40,175,50,36,27,31,31
101709,20,339,241,57,18,23,3195685,9427,358,259,58,22,19,2639109,7372,348,263,49,17,19,3098416,8903,267,204,46,17,0,2499408,9361,100,1277157,12772,46,487073,10589,50,356363,7127,34,191012,5618,37,187803,5076,17207,18702,16027,13937,16120,19582,21091,21633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,207,49,21,0,2059256,7434,96,960607,10006,42,360902,8593,41,269586,6575,36,169965,4721,62,298196,4810,16012,17425,19443,21297,21208,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,209,46,17,0,2260665,8311,89,965146,10844,48,472557,9845,49,376499,7684,48,239525,4990,38,206938,5446,13902,14901,17062,19756,19300,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,100,46,49,31,33,262,96,42,39,31,54,251,89,48,46,39,29,,,,,,,,,,,,,,,,,,
101736,14,463,,402,56,5,2756659,5954,498,,434,58,6,3293760,6614,530,,426,89,15,2430196,4585,357,,302,54,1,2506799,7022,188,1619947,8617,61,493932,8097,59,300343,5091,28,56014,2001,21,36563,1741,3493,6460,8091,1000,1520,4526,7616,7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,388,56,3,3102650,6941,249,2174874,8734,74,535490,7236,73,310367,4252,37,66787,1805,14,15132,1081,4373,5871,8855,11302,12026,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,352,92,1,2328039,5232,247,1624734,6578,81,447498,5525,64,197482,3086,39,45561,1168,14,12764,912,6288,7341,9780,11698,11954,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,188,61,59,25,15,417,248,74,65,23,7,415,246,80,59,24,6,,,,,,,,,,,,,,,,,,
101879,15,843,660,126,27,30,7816707,9272,940,733,145,36,26,7735100,8229,878,665,152,32,29,5887699,6706,514,403,89,22,0,4562066,8876,159,1793398,11279,79,843606,10679,96,820929,8551,85,522874,6151,95,581259,6119,12379,13279,14033,10228,10828,12956,15356,15388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,489,99,33,0,4845598,7803,204,2165831,10617,86,861926,10022,98,631340,6442,110,503798,4580,123,682703,5550,10885,11480,15060,16922,15952,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,508,101,23,0,4269825,6756,213,1908663,8961,101,817960,8099,105,624900,5951,109,504746,4631,104,413556,3977,11925,12787,14935,16255,16909,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,158,79,94,76,89,574,203,86,90,93,102,586,213,100,101,91,81,,,,,,,,,,,,,,,,,,
101897,13,262,,262,0,0,1611631,6151,345,,345,0,0,2017934,5849,386,,386,0,0,2317167,6003,225,,225,0,0,1356366,6028,132,934195,7077,50,316070,6321,28,90638,3237,11,9307,846,4,6156,1539,3109,3351,3137,2183,2939,6023,8414,7721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,332,0,0,1806297,5441,186,1170771,6294,70,399786,5711,56,227823,4068,15,7917,528,5,0,0,2906,3489,5132,8672,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,355,0,0,2068173,5826,221,1448877,6556,79,454398,5752,38,151815,3995,11,13083,1189,6,0,0,2584,3388,5145,7951,9140,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,132,49,24,1,1,304,183,69,47,5,0,332,220,77,33,2,0,,,,,,,,,,,,,,,,,,
101912,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,254,7,4,20,4180663,14669,299,252,0,0,47,3119677,10434,306,296,7,3,0,4205811,13744,221,213,4,4,0,3237718,14650,86,1413324,16434,33,547645,16595,37,531596,14367,31,389944,12579,34,355209,10447,22484,27330,23398,20804,20643,22871,24659,26791,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,276,0,0,0,2983949,10811,80,937535,11719,56,436035,7786,37,486015,13136,44,444468,10102,59,679896,11524,26045,29978,24628,27662,26240,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,241,5,3,0,3210849,12895,100,1344324,13443,35,553456,15813,50,596544,11931,29,342749,11819,35,373776,10679,23726,21356,25238,25350,26490,,,,,,,,,,,,,,,,,,,220,86,33,37,31,33,276,80,56,37,44,59,244,98,35,50,29,32
101994,13,35,,25,10,0,281493,8043,54,,34,15,5,384635,7123,66,,44,21,1,404020,6122,19,,15,4,0,159833,8412,12,101268,8439,4,33942,8486,0,0,,3,24623,8208,0,0,,931,1893,2918,159,112,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,28,14,3,343681,7637,34,265269,7802,8,61559,7695,3,16853,5618,0,0,,0,0,,1350,1457,3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,33,19,4,355768,6353,43,267909,6230,10,64272,6427,3,23587,7862,0,0,,0,0,,3022,2825,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,4,0,3,0,45,34,8,3,0,0,56,43,10,3,0,0,,,,,,,,,,,,,,,,,,
102030,10,190,,139,31,20,1252248,6591,523,,355,110,58,2950683,5642,541,,361,122,58,2576520,4763,145,,114,31,0,1051567,7252,111,826714,7448,24,176998,7375,9,33678,3742,1,14177,14177,0,0,,3698,4868,5735,2967,3040,6673,-3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,327,98,0,2609506,6140,357,2274708,6372,49,254965,5203,19,79833,4202,0,0,,0,0,,4120,5289,6290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,331,118,1,2498443,5552,362,2036612,5626,67,381302,5691,19,75927,3996,2,4602,2301,0,0,,4902,4837,6532,8227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,111,24,9,1,0,425,357,49,19,0,0,450,362,67,19,2,0,,,,,,,,,,,,,,,,,,
102049,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,914,0,0,46,18665526,19443,892,856,0,0,36,16333865,18312,950,908,0,0,42,16309893,17168,357,331,0,0,26,7353386,20598,48,1388727,28932,28,753131,26898,43,962254,22378,49,1016135,20737,189,3233139,17107,31871,31322,30695,22382,24416,28936,30577,34207,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,343,0,0,25,7198664,19562,41,1123117,27393,35,951103,27174,57,1060512,18605,49,936463,19111,186,3127469,16814,22241,22460,31029,30523,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,372,0,0,25,7221445,18190,54,1399162,25910,31,774915,24997,46,971604,21122,86,1349130,15688,180,2726634,15148,21953,22866,26741,32175,32715,,,,,,,,,,,,,,,,,,,355,48,28,43,49,187,365,41,35,57,49,183,396,54,31,46,86,179
102058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102067,16,459,,238,172,49,2432801,5300,535,,241,228,66,3073119,5744,504,,318,102,84,2822375,5600,310,,155,135,20,1981526,6392,213,1479730,6947,56,309242,5522,40,189763,4744,1,2791,2791,0,0,,8662,8847,6907,7462,8887,9665,11618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,168,137,129,2700232,6222,303,1954393,6450,88,567887,6453,39,169450,4345,4,8502,2126,0,0,,7782,7779,9887,12106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,317,98,5,2618237,6234,301,1957527,6503,79,479335,6068,37,163035,4406,3,18340,6113,0,0,,5948,6383,8045,6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,213,56,40,1,0,434,303,88,39,4,0,420,301,79,37,3,0,,,,,,,,,,,,,,,,,,
102076,22,281,0,215,55,11,1597286,5684,386,43,261,81,1,2223540,5760,375,38,247,88,2,2396788,6391,234,0,188,45,1,1474713,6302,148,992041,6703,56,340186,6075,27,132960,4924,3,9526,3175,0,0,,7877,6116,5430,6778,7406,8557,10306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,27,261,60,2,2024683,5785,219,1402114,6402,78,443795,5690,50,167392,3348,3,11382,3794,0,0,,5129,5841,8183,7737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,21,215,64,4,2015280,6629,272,1780129,6545,15,128661,8577,12,80613,6718,4,20047,5012,1,5830,5830,5029,2997,4856,6562,5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,148,56,27,3,0,350,219,78,50,3,0,289,258,15,11,4,1,,,,,,,,,,,,,,,,,,
102094,17,1372,844,254,114,160,9758084,7112,1331,802,273,117,139,9138287,6866,1537,951,292,148,146,11046772,7187,923,639,189,95,0,5460172,5916,295,3195901,10834,164,1502724,9163,146,691517,4736,121,70030,579,197,0,0,14984,14822,13624,11305,12976,17403,21560,22139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,658,227,109,0,4839193,4868,313,2750765,8788,173,1380045,7977,157,647727,4126,168,41766,249,183,18890,103,12906,13717,17568,21445,21591,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230,829,261,140,0,6507915,5291,448,4099659,9151,192,1480840,7713,199,862246,4333,176,65170,370,215,0,0,11641,13079,16459,20422,20792,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,293,161,93,12,0,580,308,169,93,8,2,767,447,183,126,11,0,,,,,,,,,,,,,,,,,,
102234,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,173,72,0,0,8529985,34816,292,224,68,0,0,9631846,32986,309,257,52,0,0,10317892,33391,216,151,65,0,0,7692032,35611,55,2303525,41882,27,1160187,42970,29,1056297,36424,26,836511,32174,79,2335512,29563,21781,23067,22362,14620,13532,20078,24328,26939,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,199,66,0,0,8820193,33284,83,2465579,29706,90,2817730,31308,92,3536884,38444,0,0,,0,0,,26138,24536,17400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,229,48,0,0,9272281,33474,76,2839622,37363,32,1108561,34643,44,1584493,36011,22,694065,31548,103,3045540,29568,18332,21052,19684,24147,26127,,,,,,,,,,,,,,,,,,,216,55,27,29,26,79,265,83,90,92,0,0,277,76,32,44,22,103
102270,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,64,18,33,0,1070894,9312,217,196,9,12,0,1680996,7747,136,123,13,0,0,981961,7220,100,63,11,26,0,741293,7413,59,549578,9315,19,130395,6863,12,46484,3874,5,8836,1767,5,6000,1200,14760,19922,18111,15225,17677,20666,22773,23340,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,195,9,11,0,1680996,7819,145,1245052,8587,35,255249,7293,22,111888,5086,9,47707,5301,4,21100,5275,19078,20372,22579,22364,22390,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,126,12,0,0,974461,7061,91,691518,7599,27,205051,7594,12,60417,5035,2,11110,5555,6,6365,1061,17814,17819,20378,19858,24352,,,,,,,,,,,,,,,,,,,98,59,19,10,5,5,211,145,35,18,9,4,133,90,27,11,2,3
