UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
445957,,150538,,167,,167,,,1
446002,,,624,,26,,26,11,-2
446039,,,1120,,31,,31,,-2
446048,41120,,1104,1371,46,1371,46,,2
446084,2564,,,85,,85,,,2
446093,,68325,,76,,76,,,1
446109,11166,263522,,665,,665,,,3
446118,4246,464482,,658,,658,,,3
446127,19260,,,428,,428,,,2
446163,19901,,,442,,442,,,2
446206,,41620,,46,,46,,,1
446224,330,,1944,11,81,11,81,,2
446233,4520,,3,151,0,151,0,,2
446242,2516,57146,,147,,147,,,3
446251,,38500,,43,,43,,,1
446260,,807176,,897,,897,,,1
446288,,82429,,92,,92,,,1
446303,180,82900,,98,,103,,,3
446349,,36000,,40,,40,,,1
446385,10633,,,236,,236,,,2
446516,,12600,,14,,14,,,1
446525,32752,343181,,1473,,1473,,,3
446552,59277,,,1976,,1317,,,2
446561,41263,757552,5376,2217,224,2217,224,,3
446598,522,,,17,,17,,,2
446604,71970,,,2399,,2399,,,2
446640,13561,,53537,452,2231,452,2231,,2
446774,50638,,,1688,,1688,,,2
447014,5226,50776,,231,,231,,,3
447023,,2685600,,2984,,2984,,,1
447050,4458,,48907,149,2038,149,2038,,2
447148,,178074,,198,,198,,,1
447166,,56199,,62,,62,,,1
447175,,53015,,59,,59,,,1
447263,72279,,5422,2409,226,2409,226,,2
447351,19459,,,649,,649,,,2
447421,7457,,,249,,249,,,2
447449,,52900,,59,,49,,,1
447458,6476,,,216,,216,,,2
447467,,163060,,181,,181,,,1
447582,20208,,,674,,674,,,2
447591,21356,21160,,735,,735,,,3
447607,60768,,,2026,,2026,,,2
447616,48072,,,1602,,1602,,,2
447689,268581,,,8953,,8953,,,2
447698,,,4719,,197,,197,0,-2
447704,,166988,,186,,186,,,1
447713,5800,5490,,199,,199,,,3
447722,980,,,33,,33,,,2
447731,,108251,,120,,120,,,1
447759,3648,7896,,130,,130,,,3
447768,41958,552028,,2012,,2012,,,3
447777,32498,,,1083,,1083,,,2
447795,,55842,,62,,83,,,1
447801,,,2100,,88,,88,,-2
447810,,208541,,232,,232,,,1
447847,4350,,,145,,145,,,2
447865,,30996,,34,,34,,,1
447874,,298720,,332,,332,,,1
447883,,329775,,366,,366,,,1
447892,,77277,,86,,86,,,1
447908,,49062,,55,,55,,,1
447917,,58800,,65,,65,,,1
447935,21150,,,470,,470,,,2
447953,14086,,4014,470,167,470,167,,2
447962,,122614,,136,,136,,,1
447971,,97650,,109,,102,,,1
447980,,54993,,61,,61,,,1
447999,11259,,,375,,375,,,2
448026,,153464,,171,,171,,,1
448071,,249588,,277,,277,,,1
448123,,151385,,168,,168,,,1
448196,649,83121,,114,,114,,,3
448220,,141522,,157,,157,,,1
448239,6334,,,211,,211,,,2
448248,,1464725,,1627,,1627,,,1
448257,,50700,,56,,56,,,1
448275,,18432,,20,,20,,,1
448372,8267,,,276,,276,,,2
448424,,63430,,70,,70,,,1
448433,49972,,,1666,,1666,,,2
448594,62645,,,2088,,2088,,,2
448600,13910,,,309,,309,,,2
448619,20424,,,681,,681,,,2
448646,,103941,,115,,115,,,1
448673,106115,,2020,2358,56,2358,56,,2
448691,,,1830,,76,,76,,-2
448770,,368688,,410,,410,,,1
448798,,135651,,151,,151,,,1
448859,6838,,,228,,204,,,2
448895,326,466452,,529,,529,,,3
449038,44627,,5049,992,140,992,140,,2
449074,17378,25160,,607,,607,,,3
449083,7776,,,259,,259,,,2
449092,8736,,,291,,291,,,2
449135,10589,,131,353,5,353,5,,2
449250,24106,24800,,831,,831,,,3
449311,,128171,,142,,142,,,1
449320,,538750,,599,,599,,,1
449339,892345,,160157,29745,6673,29745,6673,,2
449348,1285,,399,43,17,43,17,,2
449357,,57986,,64,,64,,,1
449384,15213,,,338,,338,,,2
449393,,79391,,88,,88,,,1
449445,,81700,,91,,91,,,1
449454,,22076,,25,,25,,,1
449463,,219500,,244,,244,,,1
449472,,98250,,109,,109,,,1
449481,,,1725,,72,,72,,-2
449490,,119209,,132,,132,,,1
449506,2571,,,86,,86,,,2
449524,10406,,,347,,347,,,2
449533,2717,,,91,,91,,,2
449597,,2295,,3,,3,,,1
449603,376,126239,,153,,153,,,3
449612,2950,,,98,,98,,,2
449658,4160,,,139,,139,,,2
449676,,211219,,235,,235,,,1
449685,,435465,,484,,484,,,1
449700,,811056,,901,,901,,,1
449728,13500,,,300,,300,,,2
449764,5146,,222,172,9,172,9,,2
449773,4123,,,137,,137,,,2
449782,,30153,,34,,34,,,1
449807,,62219,,69,,69,,,1
449816,,218970,,243,,243,,,1
449834,12,,434,0,18,0,18,6,2
449861,5961,,,199,,199,,,2
449870,1811,,1351,60,56,60,56,5,2
449889,1817,,159319,61,6638,61,6638,,2
449898,20961,,14517,466,403,466,403,20,2
449904,,107664,,120,,120,,,1
449922,,,,,,,,172,-2
449959,,175791,,195,,195,,,1
449968,,285900,,318,,318,,,1
449977,,192890,,214,,214,,,1
449986,,303672,,337,,337,,,1
449995,,116335,,129,,129,,,1
450021,1695,110333,,179,,179,,,3
450058,37020,,,1234,,1234,,,2
450067,25320,,,844,,844,,,2
450119,800,9800,,38,,38,,,3
450128,8189,45126,,323,,323,,,3
450298,8829,,698,196,19,196,19,,2
450304,,,1820,,76,,76,,-2
450377,41351,,3272,919,91,919,91,,2
450395,,119493,,133,,133,,,1
450401,13200,175300,,635,,635,,,3
450571,22132,,1144,492,32,492,32,2,2
450599,,66935,,74,,74,,,1
450605,,42842,,48,,48,,,1
450614,,112800,,125,,125,,,1
450632,,45406,,50,,50,,,1
450641,,230152,,256,,256,,,1
450650,,188766,,210,,210,,,1
450696,13113,,,437,,437,,,2
450702,5496,,,183,,183,,,2
450711,,65148,,72,,72,,,1
450720,,520549,,578,,578,,,1
450933,256482,,80544,8549,3356,10687,8566,,2
450951,8311,,,277,,277,,,2
450960,,236648,,263,,263,,,1
450988,,117075,,130,,130,,,1
451042,,30000,,33,,35,,,1
451051,,66062,,73,,73,,,1
451079,,,2438,,102,,102,,-2
451097,,116000,,129,,129,,,1
451103,26191,,32786,873,1366,873,1366,49,2
451121,,74936,,83,,83,,,1
451149,,844416,,938,,938,,,1
451158,,693348,,770,,770,,,1
451167,,124059,,138,,138,,,1
451194,,27750,,31,,31,,,1
451228,8797,,,293,,293,,,2
451237,,223584,,248,,248,,,1
451255,,50000,,56,,56,,,1
451264,2258,,,75,,75,,,2
451282,,118310,,131,,131,,,1
451291,,16750,,19,,19,,,1
451307,,40603,,45,,45,,,1
451316,,68403,,76,,76,,,1
451334,,242700,,270,,270,,,1
451343,,83663,,93,,93,,,1
451352,11906,96085,,504,,504,,,3
451370,2700,,,90,,90,,,2
451398,7410,,,247,,247,,,2
451404,17064,,,569,,569,,,2
451413,,436928,,485,,485,,,1
451459,,68958,,77,,77,,,1
451468,,426095,,473,,473,,,1
451477,90560,,,3019,,3019,,,2
451495,,227482,,253,,253,,,1
451501,,271800,,302,,300,,,1
451510,,,0,,0,,0,612,-2
451529,,45516,,51,,51,,,1
451547,,22653,,25,,25,,,1
451556,101547,,,2257,,2257,,,2
451565,,202152,,225,,225,,,1
451574,,159629,,177,,177,,,1
451583,,453153,,504,,504,,,1
451626,,71007,,79,,79,,,1
451714,,249554,,277,,277,,,1
451741,5610,,,187,,187,,,2
451750,27802,,,927,,927,,,2
451820,5014,,,111,,111,,,2
451857,3332,1625,,113,,113,,,3
451866,11789,,,393,,393,,,2
451918,,138855,,154,,154,,,1
451927,11232,,,374,,374,,,2
452009,,78335,,87,,87,,,1
452072,1800,,,60,,60,,,2
452081,49170,,,1639,,1639,,,2
452106,,64800,,72,,72,,,1
452124,20280,,,676,,676,,,2
452373,14970,,,333,,333,,,2
452771,,2320,,3,,3,,,1
452780,,2320,,3,,3,,,1
452887,,89728,,100,,100,,,1
452948,29560,,,985,,985,,,2
453163,104027,,9900,2312,275,2312,275,,2
453215,17177,,1278,382,36,382,36,,2
453297,,9408,,10,,10,,,1
453756,7672,,,256,,256,,,2
453792,6169,,,206,,206,,,2
454184,11126,,,371,,371,,,2
454227,322523,,216555,10751,9023,8959,8021,1213,2
454236,20467,,,682,,569,,,2
454245,24575,,,819,,683,,,2
454458,390,,,13,,13,,,2
454537,,56872,,63,,63,,,1
454546,,106315,,118,,118,,,1
454555,,158685,,176,,176,,,1
454582,3612,,745,120,31,120,31,,2
454607,,327158,,364,,364,,,1
454616,4318,,,96,,96,,,2
454652,,137883,,153,,153,,,1
454689,96,,9960,3,415,4,415,310,2
454698,8141,,,271,,271,,,2
454722,,29382,,33,,33,,,1
454759,,32993,,37,,37,,,1
454768,,237178,,264,,264,,,1
454777,,183390,,204,,204,,,1
454786,22054,,,735,,735,,,2
454795,,150208,,167,,167,,,1
454801,,179538,,199,,199,,,1
454810,491945,,,16398,,16398,,,2
454829,95403,,59336,3180,2472,3180,2472,,2
454838,,,849,,24,,32,,-2
454856,40890,,1032,1363,43,1363,43,,2
454865,32602,412000,,1545,,1545,,,3
454874,,58830,,65,,65,,,1
454917,,675805,,751,,751,,,1
454926,,319890,,355,,355,,,1
454935,,92409,,103,,103,,,1
454944,,219557,,244,,244,,,1
454953,,40500,,45,,45,,,1
454962,,62055,,69,,69,,,1
454971,,206730,,230,,230,,,1
454980,,109328,,121,,121,,,1
454999,,117810,,131,,131,,,1
455008,,181958,,202,,202,,,1
455026,,38900,,43,,43,,,1
455062,,48980,,54,,54,,,1
455071,,118200,,131,,131,,,1
455080,,264940,,294,,294,,,1
455099,,,1101,,46,,46,,-2
455105,,77506,,86,,86,,,1
455114,192029,,,6401,,6401,,,2
455141,,219972,,244,,244,,,1
455178,,,3351,,140,,140,77,-2
455187,,312000,,347,,347,,,1
455196,112456,680778,,4505,,3255,,,3
455202,,288712,,321,,321,,,1
455211,,434314,,483,,483,,,1
455220,,44300,,49,,49,,,1
455257,11100,,,370,,370,,,2
455275,,251241,,279,,279,,,1
455284,,236585,,263,,263,,,1
455327,300,33000,,47,,47,,,3
455336,6099,,,203,,203,,,2
455354,,356970,,397,,397,,,1
455381,,208800,,232,,232,,,1
455406,,,1440,,60,,60,570,-2
455433,,,2854,,119,,119,373,-2
455460,6480,,,216,,216,,,2
455479,21930,120600,,865,,865,,,3
455488,12540,,,418,,418,,,2
455512,50358,,,1679,,1679,,,2
455628,24360,,,812,,812,,,2
455664,7917,,40246,264,1677,264,1677,485,2
455707,,103200,,115,,115,,,1
455725,,639688,,711,,711,,,1
455734,5200,15002,,190,,190,,,3
455761,,360401,,400,,400,,,1
455770,3763,,,125,,125,,,2
455798,,107570,,120,,120,,,1
455804,,,2624,,109,,109,,-2
455813,,,730,,30,,30,,-2
455831,,108329,,120,,120,,,1
455859,,275890,,307,,307,,,1
455868,5809,122920,,330,,331,,,3
455877,,111320,,124,,124,,,1
455886,,151725,,169,,169,,,1
455895,,353808,,393,,393,,,1
455901,,169594,,188,,188,,,1
455910,,32274,,36,,36,,,1
455929,,84210,,94,,94,,,1
455965,,149537,,166,,166,,,1
455974,4665,,,104,,104,,,2
455983,4584,108535,,273,,273,,,3
455992,,,6680,,278,,278,,-2
456001,,87720,,97,,97,,,1
456029,,236945,,263,,263,,,1
456038,9147,195000,,522,,522,,,3
456065,,158310,,176,,176,,,1
456074,,172800,,192,,192,,,1
456135,,80605,,90,,90,,,1
456153,2170,,,72,,72,,,2
456205,8228,13100,,289,,289,,,3
456214,11692,,,390,,390,,,2
456287,,121106,,135,,135,,,1
456454,16830,,,561,,561,,,2
456481,1154,,675,38,28,38,28,,2
456490,3270,,288,109,12,109,12,,2
456506,5160,,,172,,172,,,2
456515,2220,,,74,,74,,,2
456542,,,4606,,192,,192,451,-2
456551,,61875,,69,,69,,,1
456579,10530,23670,,377,,377,,,3
456588,,44677,,50,,50,,,1
456597,,219456,,244,,244,,,1
456621,9918,,320,220,9,220,9,,2
456825,,161107,,179,,179,,,1
456852,11423,,,381,,381,,,2
456922,4566,9380,,163,,163,,,3
456931,14649,,,488,,488,,,2
456959,18075,,,603,,603,,,2
456968,,908361,,1009,,1009,,,1
456977,2500,,,83,,83,,,2
457031,,75456,,84,,84,,,1
457077,40,285083,,318,,318,,,3
457086,72,186568,62,210,3,210,3,,3
457101,11759,,,392,,392,,,2
457110,12987,,,433,,433,,,2
457129,29841,,,995,,829,,,2
457192,,61190,,68,,68,,,1
457208,6194,,,206,,258,,,2
457226,826,,69,28,3,28,3,,2
457253,,153851,,171,,171,,,1
457271,,,1341,,56,,56,,-2
457299,4335,248636,114,421,5,421,5,,3
457314,,180035,,200,,200,,,1
457323,,420260,,467,,467,,,1
457332,,65695,,73,,73,,,1
457341,,173400,,193,,193,,,1
457350,1622,,,54,,54,,,2
457378,,140844,,156,,156,,,1
457387,,229294,,255,,255,,,1
457396,,98360,,109,,109,,,1
457402,4788,,248,160,10,160,10,,2
457411,13805,,,460,,460,,,2
457420,,177806,,198,,303,,,1
457439,,72008,,80,,80,,,1
457448,,106455,,118,,118,,,1
457466,,42813,,48,,45,,,1
457475,,110960,,123,,123,,,1
457484,2243,,294,75,12,75,12,,2
457493,,96374,,107,,107,,,1
457527,4594,,,153,,153,,,2
457536,15985,,,533,,533,,,2
457545,,94494,,105,,105,,,1
457554,,19729,,22,,25,,,1
457563,,249400,,277,,277,,,1
457572,,176336,,196,,196,,,1
457581,,218450,,243,,243,,,1
457606,,163400,,182,,182,,,1
457615,,24603,,27,,27,,,1
457624,,34316,,38,,38,,,1
457633,,241506,,268,,269,,,1
457642,,59824,,66,,66,,,1
457679,,23405,,26,,26,,,1
457697,2109,,626,70,26,70,26,,2
457749,,114051,,127,,127,,,1
457767,1889,60140,,130,,130,,,3
457776,,141520,,157,,157,,,1
457785,,129910,,144,,124,,,1
457794,,76000,,84,,84,,,1
457800,,630241,,700,,700,,,1
457819,,410570,,456,,456,,,1
457837,,130698,,145,,145,,,1
457855,,52533,,58,,58,,,1
457873,,44100,,49,,49,,,1
457916,,90453,,101,,101,,,1
457925,,13104,,15,,15,,,1
457943,,40000,,44,,44,,,1
457952,,179000,,199,,199,,,1
457989,,36504,,41,,41,,,1
457998,,32518,,36,,36,,,1
458007,,27715,,31,,31,,,1
458034,1630,,,54,,54,,,2
458043,,95872,,107,,107,,,1
458061,,40000,,44,,44,,,1
458070,,255300,,284,,284,,,1
458098,,105307,,117,,117,,,1
458104,,156938,,174,,174,,,1
458113,1344,,,45,,45,,,2
458122,,31200,,35,,35,,,1
458131,,96302,,107,,107,,,1
458140,3220,,,72,,72,,,2
458168,,89815,,100,,100,,,1
458210,102388,,28631,3413,1193,3413,1193,64,2
458229,88183,,,2939,,2939,,,2
458274,,252840,,281,,281,,,1
458405,8498,32120,,319,,319,,,3
458423,,48596,,54,,54,,,1
458441,15408,,,514,,514,,,2
458496,5582,,,124,,124,,,2
458681,13350,,,445,,445,,,2
458803,,147557,,164,,164,,,1
458812,,86502,,96,,96,,,1
458821,,56880,,63,,63,,,1
458830,,146895,,163,,163,,,1
458858,,134269,,149,,149,,,1
458867,,172172,,191,,191,,,1
458885,12636,,909,281,25,281,25,,2
458919,159773,,13451,3551,374,3551,374,,2
458955,13248,,617,294,17,294,17,,2
458964,59828,,4968,1330,138,1330,138,,2
458973,79920,,4932,1776,137,1776,137,,2
458982,11076,,,246,,246,,,2
459019,,66198,,74,,74,,,1
459046,,46521,,52,,52,,,1
459055,,60403,,67,,67,,,1
459064,,63999,,71,,71,,,1
459116,,103420,,115,,115,,,1
459170,,327460,,364,,364,,,1
459189,,79350,,88,,88,,,1
459198,,298940,,332,,332,,,1
459204,78853,2144095,,5011,,5011,,,3
459213,35142,2143934,,3554,,3554,,,3
459231,,266905,,297,,297,,,1
459259,10881,,7701,242,214,242,214,,2
459268,9465,,1724,210,48,210,48,,2
459277,,365193,,406,,406,,,1
459286,,220711,,245,,245,,,1
459295,,73262,,81,,81,,,1
459301,,124379,,138,,138,,,1
459310,1080,,,36,,36,,,2
459329,,216490,,241,,241,,,1
459347,,63162,,70,,70,,,1
459374,,181583,,202,,202,,,1
459392,,164838,,183,,183,,,1
459408,,50504,,56,,56,,,1
459417,2107,,,70,,70,,,2
459426,,169382,,188,,188,,,1
459499,,20371,,23,,23,,,1
459514,5085,,,170,,93,,,2
459523,,35771,,40,,40,,,1
459532,,41285,,46,,46,,,1
459541,,25337,,28,,28,,,1
459550,,151796,,169,,169,,,1
459578,,128818,,143,,143,,,1
459727,11783,,44367,393,1849,393,1849,,2
459736,,,12986,,541,,541,855,-2
459745,,,6238,,260,,260,316,-2
459824,1073,,17927,36,747,36,747,984,2
459842,24407,,144,814,6,814,6,,2
459851,12628,,60,421,3,421,3,,2
459949,140756,,7265,4692,303,4692,303,,2
459958,14880,,,496,,496,,,2
459967,,683319,,759,,759,,,1
459985,,638914,,710,,710,,,1
459994,232664,,62015,5170,1723,5170,1723,,2
460011,,192450,,214,,214,,,1
460020,20100,,,670,,670,,,2
460093,2430,,,81,,81,,,2
460109,5670,,,189,,189,,,2
460118,4710,,,157,,157,,,2
460127,4110,,,137,,137,,,2
460136,31193,11740,,1053,,1053,,,3
460145,10080,,,336,,336,,,2
460172,31369,3430,,1049,,1049,,,3
460181,14953,,,498,,498,,,2
460190,6703,,,223,,223,,,2
460206,11693,,,390,,390,,,2
460349,32692,,13161,1090,548,1090,548,,2
460376,174,,396,6,17,6,17,,2
460385,1620,,,36,,36,,,2
460394,133616,,,4454,,4454,,,2
460464,139878,,,4663,,4663,,,2
460482,6186,32326,,173,,173,,,3
460525,1508,64285,,122,,122,,,3
460534,,229669,,255,,255,,,1
460543,74309,,,2477,,2477,,,2
460677,11718,,,391,,391,,,2
460701,,194770,,216,,216,,,1
460756,16206,200000,,582,,582,,,3
460765,,35245,,39,,39,,,1
460808,,11484,,13,,13,,,1
460817,6732,19760,,246,,246,,,3
460826,20960,21020,,722,,722,,,3
460835,10800,23686,,386,,386,,,3
460862,,175915,,195,,195,,,1
460871,21633,,,721,,601,,,2
460914,,339008,,377,,377,,,1
460932,,84600,,94,,94,,,1
460969,,151841,,169,,169,,,1
460978,,226973,,252,,258,,,1
460987,,123156,,137,,137,,,1
460996,,185072,,206,,206,,,1
461014,37517,,,1251,,1251,,,2
461023,10908,,861,364,36,364,36,,2
461032,2337,,564,78,24,78,24,,2
461087,,589784,,655,,655,,,1
461111,,36158,,40,,40,,,1
461120,,,626,,26,,26,4,-2
461139,,,2411,,100,,100,,-2
461148,52617,,13065,1754,544,1754,544,,2
461175,,168697,,187,,187,,,1
461193,,271258,,301,,301,,,1
461218,14392,,,480,,480,,,2
461245,,45755,,51,,60,,,1
461254,63,29900,,35,,35,,,3
461263,4976,,,166,,166,,,2
461272,,73154,,81,,81,,,1
461281,2289,2025,196,79,8,79,8,,3
461306,,55500,,62,,62,,,1
461315,1864,,,62,,62,,,2
461324,512,384952,,445,,445,,,3
461333,,16500,,18,,18,,,1
461342,,142959,,159,,159,,,1
461379,,16510,,18,,18,,,1
461388,,58854,,65,,65,,,1
461412,,88032,,98,,98,,,1
461421,,209540,,233,,233,,,1
461430,,498600,,554,,554,,,1
461485,,,2342,,98,,98,0,-2
461494,,185011,,206,,206,,,1
461500,,24013,,27,,27,,,1
461528,3404,,567,113,24,113,24,8,2
461537,,27966,,31,,31,,,1
461555,,103405,,115,,115,,,1
461573,7458,,,249,,244,,,2
461582,,116984,,130,,130,,,1
461591,,153872,,171,,171,,,1
461607,,68616,,76,,76,,,1
461625,720,,,24,,29,,,2
461643,648,,108,22,5,22,5,,2
461652,,77638,,86,,86,,,1
461689,11138,,,371,,371,,,2
461704,,246800,,274,,274,,,1
461713,,39846,,44,,44,,,1
461722,,43000,,48,,48,,,1
461740,,43003,,48,,48,,,1
461759,3519,,,117,,117,,,2
461768,,185444,,206,,206,,,1
461786,,23452,,26,,26,,,1
461795,9981,,8099,333,337,333,337,,2
461810,,29800,,33,,33,,,1
461829,,123200,,137,,137,,,1
461838,,153500,,171,,170,,,1
461847,2940,,,98,,98,,,2
461856,5665,36200,,229,,229,,,3
461865,131,120000,,138,,117,,,3
461874,,92713,,103,,103,,,1
461883,1950,,1500,65,63,65,63,,2
461892,3261,,,109,,109,,,2
461908,,113399,,126,,126,,,1
461917,,208575,,232,,232,,,1
461926,,169230,,188,,188,,,1
461944,,69243,,77,,77,,,1
461953,3324,,,74,,74,,,2
461962,,103539,,115,,115,,,1
461999,,146044,,162,,162,,,1
462008,,266194,,296,,296,,,1
462017,,111897,,124,,124,,,1
462035,1537,224245,,300,,300,,,3
462044,,,933,,39,,39,,-2
462053,,94154,,105,,105,,,1
462062,,93935,,104,,104,,,1
462071,,160595,,178,,178,,,1
462336,,69989,,78,,78,,,1
462345,,18604,,21,,21,,,1
462354,15517,,,345,,345,,,2
463056,39150,,,1305,,1305,,,2
464226,22433,,1341,748,56,748,56,,2
466921,11734,,,391,,326,,,2
466930,56047,,,1868,,1557,,,2
467094,,181473,,202,,202,,,1
467368,2345,,,78,,78,,,2
467863,,254860,,283,,283,,,1
467872,,277270,,308,,308,,,1
467906,,147360,,164,,164,,,1
468246,,168300,,187,,187,,,1
468255,,31632,,35,,35,,,1
468291,2655,,,89,,89,,,2
468769,,152390,,169,,169,,,1
468848,34176,,,1139,,1139,,,2
468893,,146368,,163,,163,,,1
468909,42216,,,1407,,1407,,,2
468963,16851,,,562,,562,,,2
469416,14126,,,471,,441,,,2
469610,3330,,,111,,111,,,2
469629,6219,,,207,,207,,,2
469911,,141879,,158,,158,,,1
469957,,101951,,113,,113,,,1
470038,49392,,,1646,,1646,,,2
470047,1922,,,64,,64,,,2
470296,,23724,,26,,26,,,1
470393,,126525,,141,,141,,,1
474863,41851,,4317,1395,180,1395,180,,2
474915,,478105,,531,,531,,,1
474924,,188599,,210,,210,,,1
475015,,210831,,234,,234,,,1
475024,12900,,,430,,430,,,2
475033,6696,,82278,223,3428,223,3428,,2
475060,9892,,,330,,330,,,2
475121,200080,,52714,6669,2196,6669,2196,346,2
475176,24144,,,805,,805,,,2
475200,5300,,,177,,177,,,2
475228,,,,,,,,83,-2
475273,7804,,3324,260,139,260,139,,2
475282,,106190,,118,,118,,,1
475325,3142,114315,,232,,232,,,3
475398,1128,,852,38,36,38,36,,2
475404,,94776,,105,,105,,,1
475413,,77056,,86,,86,,,1
475422,3384,,,113,,113,,,2
475431,,66600,,74,,74,,,1
475468,,201989,,224,,224,,,1
475477,4535,,,101,,101,,,2
475486,,252091,,280,,280,,,1
475495,,,54087,,2254,,2254,0,-2
475547,,99923,,111,,111,,,1
475556,,153015,,170,,170,,,1
475565,19853,,,662,,662,,,2
475574,,33310,,37,,37,,,1
475608,2622,,594,87,25,87,25,,2
475635,582,,,13,,13,,,2
475653,,33676,,37,,37,,,1
475662,,52950,,59,,59,,,1
475705,,21034,,23,,23,,,1
475714,1825,348672,,448,,448,,,3
475723,,293073,,326,,326,,,1
475732,40211,,,1340,,1117,,,2
475741,7106,,,237,,197,,,2
475839,7703,,,257,,257,,,2
476063,10811,,,360,,360,,,2
476179,,168162,,187,,187,,,1
476230,1770,,,59,,59,,,2
476294,,115185,,128,,128,,,1
476355,1584,,,35,,35,,,2
476489,,84600,,94,,107,,,1
476498,1140,111355,,162,,162,,,3
476513,,82513,,92,,92,,,1
476540,,105310,,117,,117,,,1
476559,,97840,,109,,109,,,1
476568,,19710,,22,,22,,,1
476595,,85500,,95,,95,,,1
476601,2430,,,81,,81,,,2
476610,,48009,,53,,53,,,1
476629,,118706,,132,,132,,,1
476683,1236,288800,,362,,362,,,3
476692,1230,,,41,,41,,,2
476708,,89035,,99,,99,,,1
476717,18540,,,618,,618,,,2
476726,1476,483402,,586,,586,,,3
476735,,38300,,43,,43,,,1
476753,,166500,,185,,185,,,1
476780,,44820,,50,,50,,,1
476799,3983,227786,,386,,386,,,3
476805,,68100,,76,,76,,,1
476814,,540000,,600,,600,,,1
476841,,207565,,231,,231,,,1
476850,,74390,,83,,83,,,1
476869,,115567,,128,,128,,,1
476878,,139200,,155,,155,,,1
476887,,359498,,399,,399,,,1
476896,,149690,,166,,166,,,1
476902,,126430,,140,,140,,,1
476939,14520,2250,,487,,487,,,3
476957,,25454,,28,,28,,,1
476975,147408,,56159,4914,2340,4914,2340,,2
476984,,213450,,237,,237,,,1
476993,,291587,,324,,324,,,1
477002,,70665,,79,,79,,,1
477039,31705,,9736,1057,406,1057,406,13,2
477233,2893,,,96,,96,,,2
478582,,150124,,167,,167,,,1
478591,,127890,,142,,180,,,1
478616,,107822,,120,,120,,,1
478917,,48352,,54,,54,,,1
478953,,229200,,255,,255,,,1
479062,2652,,,88,,88,,,2
479424,2772,217806,,334,,334,,,3
479956,195354,,81455,6512,3394,6512,3394,0,2
479965,6300,,,210,,212,,,2
479974,,82861,,92,,92,,,1
479983,,103170,,115,,115,,,1
479992,,25600,,28,,28,,,1
480000,,52494,,58,,58,,,1
480019,,444429,,494,,494,,,1
480028,2323,95762,,184,,184,,,3
480037,75930,,,2531,,2531,,,2
480073,13416,,688,298,19,298,19,,2
480091,245455,,,8182,,8182,,,2
480125,,311341,,346,,360,,,1
480161,,18199,,20,,20,,,1
480198,5529,,2041,184,85,184,85,,2
480204,14421,,,481,,481,,,2
480310,,71805,,80,,80,,,1
480347,,36598,,41,,41,,,1
480471,29424,,,981,,981,,,2
480523,5460,,,182,,182,,,2
480532,1710,,,57,,57,,,2
480550,2310,,,77,,77,,,2
480569,26488,,8979,883,374,883,374,,2
480657,31190,,476,693,13,693,13,1,2
480727,,52746,,59,,59,,,1
480781,2500,,1901,83,79,83,79,,2
480790,,,6763,,282,,282,1269,-2
480824,16745,730,,559,,559,,,3
480833,26813,44170,,943,,943,,,3
480842,,30874,,34,,34,,,1
480851,3976,,,133,,133,,,2
480879,,51020,,57,,57,,,1
480888,,172168,,191,,191,,,1
480903,27670,23560,,949,,949,,,3
480912,,7600,,8,,8,,,1
480921,,107195,,119,,119,,,1
480930,,105665,,117,,117,,,1
480967,6569,,,219,,219,,,2
480976,,68472,,76,,76,,,1
480985,7236,,78,241,3,241,3,,2
480994,,108163,,120,,120,,,1
481003,,143675,,160,,160,,,1
481021,,38585,,43,,36,,,1
481030,,,307,,13,,13,,-2
481049,,32690,,36,,36,,,1
481058,1892,,4754,63,198,63,198,,2
481085,,180500,,201,,225,,,1
481094,,,3982,,166,,166,,-2
481100,,73280,,81,,81,,,1
481128,,79183,,88,,88,,,1
481137,,80100,,89,,89,,,1
481146,4898,,,163,,163,,,2
481155,10044,,,223,,223,,,2
481182,,34780,,39,,39,,,1
481191,,119678,,133,,133,,,1
481207,,143640,,160,,160,,,1
481225,552,,,18,,18,,,2
481243,,188346,,209,,209,,,1
481252,2500,,,83,,83,,,2
481289,62,99688,,113,,113,,,3
481298,,63309,,70,,70,,,1
481313,,72320,,80,,80,,,1
481322,,44437,,49,,49,,,1
481331,,68378,,76,,76,,,1
481340,,37154,,41,,45,,,1
481368,,31943,,35,,35,,,1
481386,,240455,,267,,267,,,1
481401,3768,,5628,126,235,126,235,,2
481410,2700,,,90,,90,,,2
481429,,71100,,79,,79,,,1
481438,2340,,,78,,78,,,2
481447,,16979,,19,,19,,,1
481456,,16080,,18,,18,,,1
481465,,108827,,121,,121,,,1
481474,,131199,,146,,146,,,1
481483,,196451,,218,,218,,,1
481517,,81489,,91,,91,,,1
481526,,101472,,113,,113,,,1
481535,,,1062,,30,,30,,-2
481571,,4500,,5,,5,,,1
481678,,61550,,68,,68,,,1
481720,1537,,118,34,3,34,3,,2
481739,,65556,,73,,73,,,1
481748,,113172,,126,,126,,,1
481775,7602,,,253,,253,,,2
481845,,67023,,74,,74,,,1
481863,3600,,,120,,120,,,2
481890,4530,,,151,,151,,,2
481906,3450,,,115,,115,,,2
