UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
101471,45,178,,0,0,178,285482,1604,91,,0,0,91,170362,1872,176,,0,0,176,401381,2281,19,,0,0,19,30646,1613,19,30646,1613,0,0,,0,0,,0,0,,0,0,,4480,4212,3731,4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,0,0,12,19848,1654,12,19848,1654,0,0,,0,0,,0,0,,0,0,,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,0,0,29,90180,3110,29,90180,3110,0,0,,0,0,,0,0,,0,0,,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,0,0,0,0,12,12,0,0,0,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,
101480,22,1778,1249,235,165,129,18001395,10125,1275,869,172,135,99,10822126,8488,1457,1036,206,107,108,11474477,7875,1351,1036,175,138,2,5639460,4174,647,3968242,6133,242,1168939,4830,191,424119,2221,139,60610,436,132,17550,133,11953,13426,13616,16020,17323,19932,21717,22020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968,737,121,110,0,3568875,3687,427,2564499,6006,161,761535,4730,132,222762,1688,125,20079,161,123,0,0,16017,17293,20335,21862,22023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,934,168,98,0,4844847,4037,462,3151912,6822,198,1068592,5397,188,459624,2445,216,126189,584,136,38530,283,14738,16163,19115,20976,21277,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,644,238,134,22,3,665,423,158,74,10,0,1065,462,198,175,164,66,,,,,,,,,,,,,,,,,,
101505,10,834,,561,118,155,3705133,4443,574,,461,103,10,3029380,5278,661,,570,91,0,3160034,4781,496,,381,113,2,3636294,7331,244,2235483,9162,93,777578,8361,80,473590,5920,35,90833,2595,44,58810,1337,9406,9675,9974,5515,6316,8757,12082,13340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,443,100,1,3029380,5569,277,1946868,7028,110,676083,6146,76,301408,3966,38,83222,2190,43,21799,507,7947,8829,11009,12785,14468,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,,492,93,0,2669489,4563,305,1801875,5908,110,592949,5390,83,219440,2644,41,42191,1029,46,13034,283,9149,9667,12413,14028,14774,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,244,93,80,35,44,471,276,110,64,14,7,496,303,110,68,11,4,,,,,,,,,,,,,,,,,,
101514,10,551,,461,76,14,2820565,5119,802,,628,85,89,3100999,3867,754,,646,80,28,3769365,4999,473,,395,78,0,2357224,4984,232,1550255,6682,88,464252,5276,66,239966,3636,47,77933,1658,40,24818,620,6308,7459,6077,4850,6256,7896,9874,10912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,,406,77,0,2368090,4903,230,1510506,6567,85,500774,5891,67,223970,3343,52,75811,1458,49,57029,1164,4940,5616,8164,10049,10343,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,,599,83,1,3319852,4861,321,2204993,6869,144,775196,5383,89,257091,2889,76,51482,677,53,31090,587,4259,5745,8239,10451,10541,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,231,85,59,23,10,465,230,85,67,43,40,562,319,141,66,25,11,,,,,,,,,,,,,,,,,,
101569,14,415,54,292,56,13,4006160,9653,440,27,360,41,12,3287717,7472,632,82,363,83,104,4143498,6556,319,39,225,53,2,3390492,10629,226,2512438,11117,62,641563,10348,27,215381,7977,3,14026,4675,1,7084,7084,4629,6342,7843,3354,4123,6494,9796,7387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,15,300,38,1,2847602,8044,255,2042262,8009,62,528726,8528,36,263082,7308,1,13532,13532,0,0,,5855,5336,6556,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,67,284,95,95,3762929,6956,392,2784904,7104,97,667464,6881,49,299114,6104,3,11447,3816,0,0,,7707,7930,8707,10995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,226,62,27,3,1,354,255,62,36,1,0,541,392,97,49,3,0,,,,,,,,,,,,,,,,,,
101587,13,261,224,24,13,0,2297158,8801,196,158,18,20,0,1391452,7099,269,230,20,19,0,1866976,6940,247,208,27,12,0,2087236,8450,114,1128341,9898,31,281708,9087,38,240417,6327,31,213997,6903,33,222773,6751,13786,15435,15685,12558,13369,16129,15553,15705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,165,19,20,0,1278454,6267,83,629681,7587,37,223686,6046,25,133467,5339,27,115835,4290,32,175785,5493,14938,16479,17186,18235,17032,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,251,21,22,0,1733928,5898,128,983510,7684,37,243568,6583,40,151177,3779,43,131090,3049,46,224583,4882,14961,16062,18866,19596,17763,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,113,29,36,28,32,181,83,34,20,20,24,255,127,34,26,29,39,,,,,,,,,,,,,,,,,,
101602,21,318,41,277,0,0,2012860,6330,235,116,48,56,15,1403328,5972,368,61,201,91,15,2244272,6099,234,29,205,0,0,1669192,7133,150,1137646,7584,51,335390,6576,27,170833,6327,6,25323,4221,0,0,,3823,9037,6913,2541,3549,3798,5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,104,34,31,2,1318453,7710,124,953046,7686,30,211174,7039,17,154233,9073,0,0,,0,0,,7140,7787,5753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,46,138,84,1,1757937,6535,180,1200193,6668,54,368563,6825,27,144613,5356,8,44568,5571,0,0,,6864,6707,8176,7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,150,51,27,6,0,171,124,30,17,0,0,269,180,54,27,8,0,,,,,,,,,,,,,,,,,,
101648,57,64,64,,,,510338,7974,87,87,,,,472441,5430,101,101,,,,714699,7076,38,38,,,,333598,8779,14,130342,9310,8,78083,9760,4,46747,11687,5,32634,6527,7,45792,6542,10394,13138,11492,9058,8608,6681,11841,11826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,56,,,,366185,6539,18,152770,8487,12,82706,6892,10,66361,6636,9,32937,3660,7,31411,4487,10081,11676,11932,14908,14081,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,,,,568138,7378,29,250368,8633,13,124114,9547,10,63075,6308,11,53698,4882,14,76883,5492,9935,9021,12260,13686,13076,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,14,8,4,5,6,56,18,12,10,9,7,75,28,13,10,10,14,,,,,,,,,,,,,,,,,,
101675,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,313,21,20,3,3352626,9391,341,298,22,21,0,2740778,8037,301,275,16,9,1,2371854,7880,323,282,21,20,0,3034408,9394,196,1985849,10132,64,627842,9810,33,254206,7703,18,96723,5374,12,69788,5816,13283,14868,14740,12521,12843,14950,17279,16837,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,295,22,17,0,2664437,7977,231,2004202,8676,61,452827,7423,27,133281,4936,7,44435,6348,8,29692,3712,14181,15434,17921,16509,19145,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,266,13,9,0,2238413,7772,207,1694741,8187,50,394815,7896,13,75284,5791,13,57373,4413,5,16200,3240,14497,14788,16893,18271,19444,,,,,,,,,,,,,,,,,,,318,196,64,32,16,10,322,231,61,20,6,4,281,207,50,12,10,2
101693,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,161,70,3,0,3794697,16217,230,154,70,6,0,3701331,16093,261,172,71,4,14,3948567,15129,177,112,63,2,0,3445694,19467,60,1279992,21333,19,402320,21175,32,510151,15942,30,593961,19799,36,659270,18313,22260,21638,22197,16575,16733,21966,18109,19595,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,127,54,1,0,3428401,18837,46,1080893,23498,30,666678,22223,31,487625,15730,37,609561,16475,38,583644,15359,14325,15600,22093,21348,22464,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,137,69,1,0,2789116,13474,51,879068,17237,35,578975,16542,35,432441,12355,42,443632,10563,44,455000,10341,19653,20348,24535,26327,26549,,,,,,,,,,,,,,,,,,,172,60,19,27,30,36,160,46,30,26,33,25,189,51,28,32,38,40
101709,22,378,273,55,26,24,3365176,8903,339,241,57,18,23,3195685,9427,358,259,58,22,19,2639109,7372,289,216,49,24,0,2604050,9011,99,1194614,12067,42,438214,10434,45,330516,7345,53,331922,6263,50,308784,6176,17421,17207,18702,14118,15751,18840,19922,20009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,204,46,17,0,2499408,9361,100,1277157,12772,46,487073,10589,50,356363,7127,34,191012,5618,37,187803,5076,13937,16120,19582,21091,21633,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,207,49,21,0,2059256,7434,96,960607,10006,42,360902,8593,41,269586,6575,36,169965,4721,62,298196,4810,16012,17425,19443,21297,21208,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,99,42,45,51,49,259,100,46,49,31,33,262,96,42,39,31,54,,,,,,,,,,,,,,,,,,
101736,12,396,,306,57,33,2553189,6447,463,,402,56,5,2756659,5954,498,,434,58,6,3293760,6614,267,,211,56,0,2258860,8460,160,1611185,10070,41,383407,9351,36,191071,5308,21,52435,2497,9,20762,2307,4113,3493,6460,849,1568,5611,8422,8612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,302,54,1,2506799,7022,188,1619947,8617,61,493932,8097,59,300343,5091,28,56014,2001,21,36563,1741,1000,1520,4526,7616,7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,388,56,3,3102650,6941,249,2174874,8734,74,535490,7236,73,310367,4252,37,66787,1805,14,15132,1081,4373,5871,8855,11302,12026,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,160,41,35,21,9,348,188,61,59,25,15,417,248,74,65,23,7,,,,,,,,,,,,,,,,,,
101879,16,916,670,167,47,32,10574223,11544,843,660,126,27,30,7816707,9272,940,733,145,36,26,7735100,8229,529,419,84,26,0,5868797,11094,170,2328894,13699,85,1180689,13890,95,986827,10388,80,566829,7085,99,805558,8137,9837,12379,13279,7922,7731,11233,14536,13484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,403,89,22,0,4562066,8876,159,1793398,11279,79,843606,10679,96,820929,8551,85,522874,6151,95,581259,6119,10228,10828,12956,15356,15388,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,489,99,33,0,4845598,7803,204,2165831,10617,86,861926,10022,98,631340,6442,110,503798,4580,123,682703,5550,10885,11480,15060,16922,15952,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,170,85,92,76,96,496,158,79,94,76,89,574,203,86,90,93,102,,,,,,,,,,,,,,,,,,
101897,14,296,,214,46,36,2293228,7747,262,,262,0,0,1611631,6151,345,,345,0,0,2017934,5849,233,,233,0,0,1929449,8281,123,1109866,9023,45,429177,9537,46,337579,7339,15,52827,3522,4,0,0,3169,3109,3351,637,123,2321,6138,9660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,225,0,0,1356366,6028,132,934195,7077,50,316070,6321,28,90638,3237,11,9307,846,4,6156,1539,2183,2939,6023,8414,7721,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,332,0,0,1806297,5441,186,1170771,6294,70,399786,5711,56,227823,4068,15,7917,528,5,0,0,2906,3489,5132,8672,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,123,45,42,7,0,207,132,49,24,1,1,304,183,69,47,5,0,,,,,,,,,,,,,,,,,,
101912,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,217,5,4,33,4922092,19004,285,254,7,4,20,4180663,14669,299,252,0,0,47,3119677,10434,184,177,4,3,0,3439095,18691,62,1231229,19859,30,660328,22011,33,639462,19378,27,484130,17931,32,423946,13248,19373,22484,27330,18518,16366,18999,20446,25129,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,213,4,4,0,3237718,14650,86,1413324,16434,33,547645,16595,37,531596,14367,31,389944,12579,34,355209,10447,20804,20643,22871,24659,26791,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,276,0,0,0,2983949,10811,80,937535,11719,56,436035,7786,37,486015,13136,44,444468,10102,59,679896,11524,26045,29978,24628,27662,26240,,,,,,,,,,,,,,,,,,,184,62,30,33,27,32,220,86,33,37,31,33,276,80,56,37,44,59
101994,20,69,,48,15,6,605990,8782,35,,25,10,0,281493,8043,54,,34,15,5,384635,7123,50,,32,14,4,494004,9880,42,415030,9882,5,55569,11114,3,23405,7802,0,0,,0,0,,2368,931,1893,1600,368,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,15,4,0,159833,8412,12,101268,8439,4,33942,8486,0,0,,3,24623,8208,0,0,,159,112,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,28,14,3,343681,7637,34,265269,7802,8,61559,7695,3,16853,5618,0,0,,0,0,,1350,1457,3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,42,5,3,0,0,19,12,4,0,3,0,45,34,8,3,0,0,,,,,,,,,,,,,,,,,,
102030,14,293,,190,75,28,2334425,7967,190,,139,31,20,1252248,6591,523,,355,110,58,2950683,5642,229,,156,73,0,2182890,9532,156,1475207,9456,49,523473,10683,18,141720,7873,6,42490,7082,0,0,,3418,3698,4868,2160,933,3743,4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,114,31,0,1051567,7252,111,826714,7448,24,176998,7375,9,33678,3742,1,14177,14177,0,0,,2967,3040,6673,-3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,327,98,0,2609506,6140,357,2274708,6372,49,254965,5203,19,79833,4202,0,0,,0,0,,4120,5289,6290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,156,49,18,6,0,145,111,24,9,1,0,425,357,49,19,0,0,,,,,,,,,,,,,,,,,,
102049,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,863,0,0,43,18764015,20711,960,914,0,0,46,18665526,19443,892,856,0,0,36,16333865,18312,356,338,0,0,18,7769776,21825,55,1603539,29155,29,787989,27172,29,698664,24092,50,1002722,20054,193,3676862,19051,31803,31871,31322,23359,25342,28422,32460,33463,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,331,0,0,26,7353386,20598,48,1388727,28932,28,753131,26898,43,962254,22378,49,1016135,20737,189,3233139,17107,22382,24416,28936,30577,34207,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,343,0,0,25,7198664,19562,41,1123117,27393,35,951103,27174,57,1060512,18605,49,936463,19111,186,3127469,16814,22241,22460,31029,30523,32820,,,,,,,,,,,,,,,,,,,354,55,29,29,49,192,355,48,28,43,49,187,365,41,35,57,49,183
102067,14,460,,252,201,7,2495531,5425,459,,238,172,49,2432801,5300,535,,241,228,66,3073119,5744,334,,156,176,2,2111001,6320,213,1516133,7118,66,381479,5780,50,194161,3883,5,19228,3846,0,0,,8799,8662,8847,7947,9285,11182,11219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,155,135,20,1981526,6392,213,1479730,6947,56,309242,5522,40,189763,4744,1,2791,2791,0,0,,7462,8887,9665,11618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,168,137,129,2700232,6222,303,1954393,6450,88,567887,6453,39,169450,4345,4,8502,2126,0,0,,7782,7779,9887,12106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,213,66,50,5,0,310,213,56,40,1,0,434,303,88,39,4,0,,,,,,,,,,,,,,,,,,
102076,22,350,34,288,28,0,1893685,5411,281,0,215,55,11,1597286,5684,386,43,261,81,1,2223540,5760,337,24,293,20,0,1893685,5619,188,1197904,6372,76,473273,6227,46,187039,4066,17,14514,854,10,20955,2096,7667,7877,6116,6428,6573,8734,11946,10704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,188,45,1,1474713,6302,148,992041,6703,56,340186,6075,27,132960,4924,3,9526,3175,0,0,,6778,7406,8557,10306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,27,261,60,2,2024683,5785,219,1402114,6402,78,443795,5690,50,167392,3348,3,11382,3794,0,0,,5129,5841,8183,7737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,187,76,41,10,3,234,148,56,27,3,0,350,219,78,50,3,0,,,,,,,,,,,,,,,,,,
102094,20,1603,1006,308,143,146,11115862,6934,1372,844,254,114,160,9758084,7112,1331,802,273,117,139,9138287,6866,1174,818,240,116,0,6985537,5950,399,4092178,10256,201,1838321,9146,186,806705,4337,179,228985,1279,209,19348,93,15664,14984,14822,12411,13521,18330,21388,22574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,639,189,95,0,5460172,5916,295,3195901,10834,164,1502724,9163,146,691517,4736,121,70030,579,197,0,0,11305,12976,17403,21560,22139,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,658,227,109,0,4839193,4868,313,2750765,8788,173,1380045,7977,157,647727,4126,168,41766,249,183,18890,103,12906,13717,17568,21445,21591,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,398,198,119,31,3,559,293,161,93,12,0,580,308,169,93,8,2,,,,,,,,,,,,,,,,,,
102234,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,192,23,1,0,3204502,14836,245,173,72,0,0,8529985,34816,292,224,68,0,0,9631846,32986,142,121,20,1,0,2277591,16039,32,712582,22268,20,372315,18616,24,406327,16930,24,359510,14980,42,426857,10163,21018,21781,23067,13220,16872,18558,20508,25325,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,151,65,0,0,7692032,35611,55,2303525,41882,27,1160187,42970,29,1056297,36424,26,836511,32174,79,2335512,29563,14620,13532,20078,24328,26939,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,199,66,0,0,8820193,33284,83,2465579,29706,90,2817730,31308,92,3536884,38444,0,0,,0,0,,26138,24536,17400,,,,,,,,,,,,,,,,,,,,,142,32,20,24,24,42,216,55,27,29,26,79,265,83,90,92,0,0
102270,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,58,7,19,0,812276,9670,115,64,18,33,0,1070894,9312,217,196,9,12,0,1680996,7747,72,55,3,14,0,690704,9593,47,480914,10232,12,117643,9804,8,64085,8011,2,1710,855,3,26352,8784,15574,14760,19922,15446,15874,17667,24823,16894,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,63,11,26,0,741293,7413,59,549578,9315,19,130395,6863,12,46484,3874,5,8836,1767,5,6000,1200,15225,17677,20666,22773,23340,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,195,9,11,0,1680996,7819,145,1245052,8587,35,255249,7293,22,111888,5086,9,47707,5301,4,21100,5275,19078,20372,22579,22364,22390,,,,,,,,,,,,,,,,,,,70,47,12,8,1,2,98,59,19,10,5,5,211,145,35,18,9,4
102298,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,171,40,16,0,2288501,10082,259,191,25,43,0,2454811,9478,310,250,0,0,60,2182258,7040,187,138,40,9,0,1708915,9139,109,1023712,9392,39,338959,8691,27,274299,10159,7,33695,4814,5,38250,7650,12360,13163,17180,12875,13576,12108,17453,14617,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,189,22,43,0,2316776,9121,174,1669926,9597,40,386451,9661,20,142794,7140,10,64978,6498,10,52627,5263,13099,13035,15556,16198,17433,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,310,0,0,0,1350804,4357,285,1217424,4272,20,98304,4915,5,35076,7015,0,0,,0,0,,19948,19305,17205,,,,,,,,,,,,,,,,,,,,,187,109,39,27,7,5,249,174,40,19,8,8,310,285,20,5,0,0
102313,14,222,,142,80,0,1328430,5984,128,,95,33,0,852434,6660,316,,181,135,0,1959351,6200,209,,128,81,0,1272541,6089,142,916385,6453,45,255852,5686,21,96337,4587,1,3967,3967,0,0,,6570,5386,6425,6235,7002,8101,8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,90,33,0,833196,6774,99,686653,6936,17,114964,6763,7,31579,4511,0,0,,0,0,,5162,5335,7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,154,104,0,1959351,7594,213,1698111,7972,31,188229,6072,14,73011,5215,0,0,,0,0,,4533,6433,7290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,142,45,21,1,0,123,99,17,7,0,0,258,213,31,14,0,0,,,,,,,,,,,,,,,,,,
102368,12,1139,764,166,93,116,10030306,8806,1253,885,153,73,142,11143302,8893,1107,758,164,85,100,8826490,7973,1166,863,190,113,0,8165507,7003,339,2744009,8094,176,1354874,7698,165,1008603,6113,181,1096177,6056,305,1961844,6432,13187,12486,13257,13911,14307,15892,15949,15573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,975,180,95,1,9203748,7357,374,3399297,9089,162,1369642,8455,188,1198954,6377,207,1066719,5153,320,2169136,6779,12287,12921,14999,16223,14597,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185,894,189,102,0,7417263,6259,1043,6674099,6399,77,403317,5238,47,244509,5202,13,69788,5368,5,25550,5110,14852,16013,16049,15883,16141,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,337,173,143,129,224,1086,373,159,160,138,256,990,898,49,30,10,3,,,,,,,,,,,,,,,,,,
102377,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,431,0,0,104,3385618,6328,445,380,0,0,65,2232689,5017,451,396,0,0,55,1904260,4222,335,325,0,0,10,3224913,9627,23,401222,17444,87,1008506,11592,225,1815185,8067,0,0,,0,0,,35596,36907,36528,24480,30332,33857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,316,0,0,0,2232689,7065,130,906250,6971,73,828750,11353,62,318604,5139,29,109085,3762,22,70000,3182,34953,30571,36785,38162,38742,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,396,0,0,55,1904260,4222,212,828650,3909,101,484310,4795,101,344600,3412,37,246700,6668,0,0,,36841,35955,37338,34082,,,,,,,,,,,,,,,,,,,,329,23,87,219,0,0,314,130,73,60,29,22,451,212,101,101,37,0
102395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
