UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
188438,1,2,37762,304715,137,2191,118995,81,104766,40034,528613,568647,1543,40126,41669,1,474,139,1,6.5,3.43,0,2,1.07,0,251048,2,0,29543,65890,36500,131933,0,0,0,382981,382981
188517,2,2,2386,4700,46,99,128,713,23,3198,4897,8095,11,383,394,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
188526,1,2,6199,11750,45,197,69,368,25949,6764,37813,44577,204,25747,25951,1,1965,1860,1,8.5,5,0,1.44,2.06,1,405348,2,0,25623,494828,12508,532959,3465,40605,44070,982377,982377
188535,1,2,83591,5862,106,121893,557,9611,48960,215095,55485,270580,876,742,1618,1,218,352,1,12,6.5,3,0,2.5,0,479165,1,110706,47581,443811,267450,758842,1656,83053,84709,1433422,1322716
188580,1,2,31055,190548,62,267,15669,620,64521,31942,270800,302742,992,1101423,1102415,1,3209,1085,1,17,6,1,10,0,0,940484,1,137413,33780,2134788,5634,2174202,720,90128,90848,3342947,3205534
188641,1,2,224847,622463,225,5621,2091,3999,122140,234467,746919,981386,3466,47876,51342,1,2394,2224,1,28.4,8,0,12,8.4,1,885309,1,152048,18086,60236,313325,391647,2250,145257,147507,1576511,1424463
188678,2,2,6219,0,2,589,0,10,11,6818,13,6831,700,2430,3130,2,,,1,2,1,0,0,1,,,-2,,,,,,,,,,
188687,2,2,4000,55000,0,0,0,0,0,4000,55000,59000,1500,5000,6500,2,,,2,,,,,,,,-2,,,,,,,,,,
188854,1,2,19918,722,15,4762,0,10,20,24690,757,25447,3112,2112,5224,1,0,0,1,9.890000000000001,4.31,0,1.67,3.91,1,477607,1,84625,3830,86403,0,90233,2410,96408,98818,751283,666658
188915,2,2,2000,287,65000,0,0,0,0,2000,65287,67287,12,120,132,2,,,2,,,,,,,,-2,,,,,,,,,,
188942,2,1,,0,2,,0,,0,,2,2,,110,110,2,,,2,,,,,,,,-2,,,,,,,,,,
189015,1,2,85035,17081,15,703,1,574,36177,86312,53274,139586,18169,12886,31055,1,59,452,1,9.300000000000001,5.3,1,3,0,0,689831,1,237237,14184,68968,554,83706,360,56850,57210,1067984,830747
189088,1,2,334437,665000,80,4379,7,986,0,339802,665087,1004889,8040,134244,142284,1,1829,2408,1,70,11,8,0,51,0,1156170,2,0,79400,704000,0,783400,0,158215,158215,2097785,2097785
189097,1,2,180303,867,3,5780,0,12,0,186095,870,186965,11895,10000,21895,1,1971,1692,1,42,9,12,12,9,0,2722119,1,953894,125625,97568,311643,534836,0,311643,311643,4522492,3568598
189228,1,2,13419,343815,73,0,105148,0,69488,13419,518524,531943,158,29190,29348,1,0,0,1,2.43,1,0.43,0,1,0,129000,1,23389,4720,76379,21452,102551,0,25698,25698,280638,257249
189273,2,2,37000,0,0,0,0,0,0,37000,0,37000,0,0,0,2,,,2,,,,,,,,-2,,,,,,,,,,
189282,2,2,110,351327,275,0,13468,0,93453,110,458523,458633,14,29216,29230,1,0,13,1,1,1,0,0,0,,,-2,,,,,,,,,,
189413,1,2,18698,0,24,350,0,0,1,19048,25,19073,109,29,138,2,,,1,4,3,1,0,0,1,142992,1,57831,0,9217,0,9217,0,18638,18638,228678,170847
189501,1,2,68406,268225,175,792,0,120839,107314,190037,375714,565751,3151,2225,5376,1,289,343,1,22.8,8.800000000000001,1,10,3,0,1433668,2,0,69568,913256,78823,1061647,5171,177035,182206,2677521,2677521
189547,1,2,30171,263397,115,2508,0,125,78902,32804,342414,375218,2614,11361,13975,1,381,343,1,11.09,5.17,0.73,4.93,0.26,0,512850,1,235617,14762,78021,44551,137334,6926,29561,36487,922288,686671
189565,1,2,4737,4700,46,255,128,320,23,5312,4897,10209,27,629,656,1,0,10,1,6,1,4,0,1,0,77239,2,0,15937,84533,0,100470,0,0,0,177709,177709
189583,1,2,5965,4700,46,402,128,681,23,7048,4897,11945,0,1013,1013,2,,,1,2,1,1,0,0,0,47879,2,0,2727,92921,0,95648,0,0,0,143527,143527
189592,1,2,4117,4700,46,207,128,81,23,4405,4897,9302,19,369,388,2,,,1,3,1,2,0,0,0,44893,2,0,4302,66897,0,71199,0,0,0,116092,116092
189705,1,2,234871,816900,109,9477,79712,2849,102889,247197,999610,1246807,3042,63616,66658,1,397,682,1,10.53,4.5,0.83,0.9,4.3,0,516712,1,132685,15731,245706,20300,281737,1000,79731,80731,1011865,879180
189811,2,2,1144,0,111,21,0,26,0,1191,111,1302,563,0,563,2,,,1,2,1,1,0,0,,,-2,,,,,,,,,,
189839,1,2,63653,258164,97,3455,957,450,79770,67558,338988,406546,701,38485,39186,1,512,153,1,8.5,3,2.5,1,2,1,407986,1,131210,42952,56882,78853,178687,0,0,0,717883,586673
189848,1,2,54169,251480,75,2241,0,464,80263,56874,331818,388692,2195,665,2860,1,1205,259,1,7,3,2,0,2,0,162745,1,40002,45159,49998,0,95157,0,118208,118208,416112,376110
189857,2,2,53500,0,5,0,0,0,0,53500,5,53505,0,11500,11500,2,,,2,,,,,,,,-2,,,,,,,,,,
190044,1,2,125680,452132,259,45945,108957,7232,69217,178857,630565,809422,1843,237169,239012,1,9840,2246,1,10.37,5.8,0,2,2.57,1,580367,2,0,5861,1358003,29,1363893,0,103761,103761,2048021,2048021
190053,1,2,14104,552867,155,1743,104533,3,3,15850,657558,673408,395,6118,6513,1,119,25,1,2,2,0,0,0,0,112590,1,55912,9264,24304,22892,56460,0,2160,2160,227122,171210
190071,1,2,1672,660,7,253,0,8,3,1933,670,2603,499,8530,9029,1,56,119,1,2,2,0,0,0,0,134016,2,0,6331,126128,1129,133588,0,0,0,267604,267604
190080,2,2,5462,0,0,46,0,1,0,5509,0,5509,195,0,195,1,0,28,1,1,1,0,0,0,,,-2,,,,,,,,,,
190099,1,2,769943,471000,311,44787,10716,12622,228307,827352,710334,1537686,24606,820000,844606,1,4125,6780,1,93.95999999999999,11,1,17.96,64,1,1941274,1,715865,826267,2187828,146534,3160629,29785,385557,415342,6233110,5517245
190114,1,2,27391,264752,83,99,1159,2,144366,27492,410360,437852,250,1158,1408,1,0,2,1,3.75,2.75,1,0,0,1,219549,2,0,3232,73138,0,76370,36462,0,36462,332381,332381
190150,1,2,11051568,3721227,886,1405910,0,0,0,12457478,3722113,16179591,116462,66985,183447,1,32653,55262,1,366.46,138.17,73.48,131.65,23.16,13,27182501,1,8473401,8724464,20568396,3896216,33189076,282273,3538571,3820844,72665822,64192421
190169,1,2,66885,238648,71,2520,591,31,81587,69436,320897,390333,3435,70904,74339,1,165,78,1,5,2,2,1,0,0,264840,2,0,29000,78705,33475,141180,0,2895,2895,408915,408915
190372,1,2,61848,393189,69,65116,0,47,97404,127011,490662,617673,7360,34326,41686,1,157,94,1,10,6,0,3.5,0.5,0,791605,2,0,2953,196882,13420,213255,3517,107710,111227,1116087,1116087
190415,1,2,5270855,2151765,2412,521927,451597,239452,319788,6032234,2925562,8957796,101102,5467771,5568873,1,15599,26583,1,321.35,102.97,58.02,127.67,32.69,15,21756408,1,6130309,3827584,13102843,525374,17455801,30435,10756230,10786665,56129183,49998874
190424,1,2,25543,163843,581,33,9423,1046,40466,26622,214313,240935,203,678616,678819,1,1680,1230,1,28.9,10.88,5.19,12.83,0,1,2276412,1,666321,78245,1869052,0,1947297,128238,686111,814349,5704379,5038058
190442,1,2,23453,274627,98,561,949,3775,81206,27789,356880,384669,504,27746,28250,1,65,86,1,2,1,0,1,0,0,126935,2,0,19855,39382,182,59419,0,22841,22841,209195,209195
190451,1,2,2951,504,20,120,488,121,12010,3192,13022,16214,135,2452,2587,1,65,141,1,0.6,0.6,0,0,0,0,33722,1,5358,6393,250916,753,258062,1000,200,1200,298342,292984
190503,1,2,70129,3470,106,973,416,257,33620,71359,37612,108971,4579,63106,67685,1,102,59,1,4.57,2,1,0,1.57,2,206059,1,57270,31024,84202,718,115944,0,51933,51933,431206,373936
190512,1,2,267619,1184070,332,11992,248852,7262,66200,286873,1499454,1786327,41150,456191,497341,1,1394,3000,1,45.76,25.46,5,14.44,0.86,0,3767367,2,0,210071,1952573,33384,2196028,2035,31931,33966,5997361,5997361
190521,1,2,72274,1091351,168,2481,295885,176,139740,74931,1527144,1602075,3331,29080,32411,1,165,342,1,50.11,18.71,16.7,9.699999999999999,5,0,2170848,2,0,74534,338119,0,412653,0,20772,20772,2604273,2604273
190530,1,2,68025,383360,229,2783,1091,511,16903,71319,401583,472902,405,35700,36105,1,107,49,1,23.5,11.5,3,9,0,1,1775431,2,0,68254,247736,4054,320044,2281,18616,20897,2116372,2116372
190549,1,2,677684,1132343,421,56509,2106637,16178,0,750371,3239401,3989772,5316,43106,48422,1,2033,1690,1,46.12,17.45,5,22.45,1.22,0,3406477,2,0,194565,1461639,5564,1661768,51372,74646,126018,5194263,5194263
190558,1,2,175274,1368516,139,12172,79333,1501,132568,188947,1580556,1769503,1827,20051,21878,1,1450,905,1,23.46,14.8,1,6.9,0.76,0,1907149,2,0,89230,349899,36258,475387,3050,32090,35140,2417676,2417676
190567,1,2,708698,1427221,222,34000,106932,19305,140234,762003,1674609,2436612,3768,550665,554433,1,333,1631,1,42.41,18,2.67,16.49,5.25,6,2151960,2,0,32013,1667056,0,1699069,0,32758,32758,3883787,3883787
190576,1,2,217523,2190141,486,5220,179561,2382,120099,225125,2490287,2715412,9917,546723,556640,1,7223,11624,1,33.6,12.4,6,9.199999999999999,6,1,2420485,2,0,265267,1133883,44146,1443296,16332,55838,72170,3935951,3935951
190585,1,2,46752,969557,170,2021,79013,142,133451,48915,1182191,1231106,1140,6417,7557,1,111,98,1,21.33,11.3,2,8.02,0.01,0,1585317,2,0,32037,175337,49,207423,2000,24824,26824,1819564,1819564
