UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
189811,32160,,,1072,,1072,,,2
189839,55377,,,1846,,1846,,,2
189848,21958,,612,732,26,732,26,,2
189857,15840,,2280,528,95,528,95,,2
189990,,388269,,431,,431,,,1
190008,,22500,,25,,25,,,1
190044,85933,,19676,2864,820,2864,820,63,2
190053,17314,,,577,,577,,,2
190071,1765,,,59,,59,,,2
190080,,,324,,14,,14,,-2
190099,99189,,297,3306,12,3100,12,,2
190114,18982,,10857,633,452,633,452,,2
190150,252947,,414430,8432,17268,8432,17268,2735,2
190169,23341,,,778,,778,,,2
190239,,90959,,101,,101,,,1
190318,,185100,,206,,206,,,1
190372,27711,,1122,924,47,815,62,,2
190415,476513,,221870,15884,9245,15141,7779,1051,2
190424,,,20784,,866,,866,439,-2
190442,64786,,,2160,,2160,,,2
190451,5690,,,190,,193,,,2
190503,98912,,1736,3297,72,3297,72,,2
190512,436306,,70501,14544,2938,14544,2938,,2
190521,505094,,,16836,,16836,,,2
190530,163518,,,5451,,5451,,,2
190549,400296,,48889,13343,2037,13343,2037,,2
190558,302152,,15311,10072,638,10072,638,96,2
190567,322462,,40271,10749,1678,10749,1678,483,2
190576,52296,,71111,1743,2963,1743,2963,45,2
190585,119405,,,3980,,3980,,,2
190594,465064,,113936,15502,4747,15502,4747,164,2
190600,360677,,35353,12023,1473,12023,1473,,2
190619,229826,,,7661,,7661,,,2
190628,297970,,,9932,,9932,,,2
190637,310456,,38260,10349,1594,10349,1594,0,2
190646,123635,,,4121,,4121,,,2
190655,339256,,,11309,,11309,,,2
190664,442512,,48954,14750,2040,14750,2040,,2
190673,261907,,,8730,,8730,,,2
190682,,,,,,,,690,-2
190691,166273,,6380,5542,266,5542,266,,2
190707,,14400,,16,,16,,,1
190716,39842,,16015,1328,667,1328,667,468,2
190725,48266,,15457,1609,644,1609,644,215,2
190752,1686,,,56,,56,,,2
190761,40673,,5682,1356,237,1356,237,190,2
190840,130815,,,4361,,4361,,,2
190956,2421,,,81,,81,,,2
190983,21931,,1044,731,44,731,44,,2
191083,187256,,,6242,,6242,,,2
191126,232822,,4557,7761,190,7761,190,,2
191199,105948,,,3532,,3532,,,2
191205,17628,,372,588,16,588,16,,2
191241,303156,,122394,10105,5100,10105,5100,1350,2
191302,32408,,,1080,,1080,,,2
191311,,35310,,39,,39,,,1
191320,,,934,,39,,44,,-2
191339,80210,,,2674,,2674,,,2
191515,61807,,,2060,,2060,,,2
191533,34386,,36,1146,2,1146,2,,2
191597,28920,,,643,,643,,,2
191612,45313,,,1510,,1510,,,2
191621,23673,,1047,789,44,789,44,,2
191630,57196,,344,1907,14,1782,10,,2
191649,188165,,59457,6272,2477,6272,2477,1274,2
191676,25482,,621,849,26,849,26,,2
191719,189902,,,6330,,6330,,,2
191728,,865851,,962,,962,,,1
191931,80608,,13111,2687,546,2687,546,,2
191940,,406800,,452,,452,,,1
191959,2175,,,73,,83,,,2
191968,154769,,8736,5159,364,5159,364,243,2
191986,66245,,,2208,,2208,,,2
192004,12564,,,279,,279,,,2
192022,53759,,,1792,,1792,,,2
192040,4657,,4652,155,194,155,194,,2
192110,18407,,10186,614,424,614,424,,2
192165,4770,,,159,,159,,,2
192192,34374,,4173,1146,174,1219,194,,2
192271,42769,,9198,1426,383,1426,383,,2
192323,76796,,16632,2560,693,2560,693,,2
192448,193277,,75648,6443,3152,6443,3152,932,2
192484,,64831,,72,,72,,,1
192509,46790,,,1560,,1560,,,2
192624,5700,,,190,,190,,,2
192688,21885,,,730,,730,,,2
192703,97958,,10371,3265,432,3265,432,,2
192712,15155,,13302,505,554,505,554,,2
192749,43286,,18198,1443,758,1443,758,,2
192785,16820,,482,561,20,561,20,,2
192800,,12390,,14,,14,,,1
192819,158753,,16533,5292,689,5292,689,104,2
192864,46634,,,1554,,1554,,,2
192925,49111,,17776,1637,741,1637,741,35,2
192961,2397,,,80,,80,,,2
192970,,25615,,28,,28,,,1
193016,172700,,43921,5757,1830,5757,1830,114,2
193052,10470,,6180,349,258,349,258,,2
193061,1644,,49,55,2,55,2,,2
193070,1230,,431,41,18,41,18,,2
193122,,10813,,12,,12,,,1
193186,,41962,,47,,47,,,1
193201,14268,,,476,,476,,,2
193247,3276,,552,109,23,130,25,,2
193265,,92380,,103,,103,,,1
193283,113750,,,3792,,3792,,,2
193292,109608,,26728,3654,1114,3654,1114,,2
193308,170942,,19575,5698,816,5698,816,,2
193326,234284,,,7809,,7809,,,2
193353,47792,,5050,1593,210,1593,210,,2
193380,3340,,,111,,111,,,2
193399,81986,,12426,2733,518,2733,518,,2
193405,,,16438,,685,,685,584,-2
193478,294713,,,9824,,9824,,,2
193584,60260,,11536,2009,481,2009,481,194,2
193609,,40920,,45,,44,,,1
193654,183887,,57892,6130,2412,6130,2412,,2
193672,,23750,,26,,26,,,1
193751,,,2704,,113,,113,541,-2
193821,,,166,,7,,10,1018,-2
193830,,,11356,,473,,473,987,-2
193858,8000,72000,,347,,347,,,3
193894,,,3333,,139,,139,3,-2
193900,906915,,467726,30231,19489,30231,19489,3424,2
193946,83730,,,2791,,2791,,,2
193973,81664,,16839,2722,702,2722,702,,2
193991,,40932,,45,,45,,,1
194028,29023,,,967,,967,,,2
194073,,,,,,,,365,-2
194091,100628,,34192,3354,1425,3354,1425,1770,2
194116,7496,,4921,250,205,250,171,,2
194161,30246,,12880,1008,537,1008,537,62,2
194189,4230,,,141,,141,,,2
194222,145847,,,4862,,4862,,,2
194240,102938,,,3431,,3431,,,2
194259,,22500,,25,,25,,,1
194310,237137,,65970,7905,2749,7905,2749,1520,2
194392,19420,,494,647,21,647,21,,2
194435,,66091,,73,,73,,,1
194499,39900,,,1330,,1330,,,2
194569,1376,,,46,,81,,,2
194578,94059,,28844,3135,1202,3135,1202,,2
194657,7560,,2832,252,118,252,118,,2
194666,11790,,960,393,40,393,40,,2
194693,1620,,,54,,54,,,2
194718,1020,,,34,,34,,,2
194736,5250,,,175,,175,,,2
194763,8962,,6649,299,277,299,277,,2
194824,204281,,30229,6809,1260,6809,1260,,2
194958,38994,,10970,1300,457,1300,457,42,2
195003,349386,,47689,11646,1987,11646,1987,,2
195030,237323,,92447,7911,3852,7911,3852,435,2
195049,,,9180,,383,,255,,-2
195058,121898,,,4063,,4063,,,2
195067,,236701,,263,,263,,,1
195128,33959,,16957,1132,707,1132,707,238,2
195155,,,1342,,56,,56,,-2
195164,51642,,13501,1721,563,1721,563,,2
195173,74765,,1610,2492,67,2492,67,,2
195191,7879,,,263,,263,,,2
195216,67863,,532,2262,22,2262,22,,2
195234,68479,,26665,2283,1111,2283,1111,,2
195243,36559,,3423,1219,143,1219,143,,2
195289,2619,,,87,,87,,,2
195304,39300,,5243,1310,218,1310,218,,2
195322,58772,,,1959,,1959,,,2
195438,6720,,432,224,18,224,18,,2
195474,98550,,3289,3285,137,3285,137,,2
195526,77287,,0,2576,0,2576,0,,2
195544,106324,,17590,3544,733,3544,733,,2
195580,,,1458,,61,,61,8,-2
195702,3812,,,127,,127,,,2
195720,78209,,12057,2607,502,2607,502,438,2
195784,31200,,,1040,,1040,,,2
195809,351398,,51656,11713,2152,11713,2152,1185,2
195988,28241,,,941,,941,,,2
196006,104132,,,3471,,3471,,,2
196015,88994,,,2966,,2966,,,2
196024,72252,,1397,2408,58,2408,58,,2
196033,58550,,,1952,,1952,,,2
196042,263905,,900,8797,38,8797,38,,2
196051,60626,,,2021,,2021,,,2
196060,389528,,67678,12984,2820,12984,2765,55,2
196079,472902,,53434,15763,2226,15763,2226,210,2
196088,683386,,135148,22780,5631,22780,5631,2439,2
196097,577374,,150863,19246,6286,19246,6286,1309,2
196103,46707,,6305,1557,263,1557,263,,2
196112,62658,,10114,2089,421,2089,421,0,2
196121,178415,,17435,5947,726,5947,726,3,2
196130,198567,,15283,6619,637,6619,637,,2
196149,185658,,9355,6189,390,6189,390,,2
196158,118588,,3633,3953,151,3953,151,,2
196167,142558,,1470,4752,61,4752,61,,2
196176,189918,,15982,6331,666,6331,666,,2
196185,179596,,6035,5987,251,5987,251,,2
196194,194238,,13667,6475,569,6475,569,,2
196200,83914,,5493,2797,229,2797,229,,2
196219,108055,,1842,3602,77,3602,77,,2
196228,,,372,,16,,16,387,-2
196237,130370,,5799,4346,242,4346,242,,2
196246,131871,,9153,4396,381,4396,381,,2
196255,9443,,22580,315,941,315,941,960,2
196264,186693,,26699,6223,1112,6223,1112,,2
196291,49387,,2598,1646,108,1646,108,,2
196307,6103,,11221,203,468,203,468,861,2
196389,13564,,,452,,452,,,2
196413,512967,,108824,17099,4534,17099,4534,580,2
196431,9930,,,331,,331,,,2
196440,330,,,11,,11,,,2
196468,,,91616,,3817,,3817,,-2
196565,79317,,,2644,,2644,,,2
196583,1860,,,62,,62,,,2
196592,148089,,76649,4936,3194,4936,3194,2517,2
196653,26841,,,895,,895,,,2
196680,132093,,18727,4403,780,5356,780,,2
196699,51183,,,1706,,1706,,,2
196866,61079,,,2036,,2036,,,2
196884,,,5391,,225,,225,,-2
197018,65520,,11460,2184,478,2184,478,,2
197027,46639,,126,1555,5,1555,5,,2
197036,156929,,,5231,,4549,,,2
197045,95206,,19301,3174,804,3174,804,410,2
197133,72877,,0,2429,0,2429,0,,2
197142,12964,,,432,,432,,,2
197151,93161,,14219,3105,592,3105,592,,2
197197,46783,,6733,1559,281,1559,281,406,2
197221,3653,,,122,,102,,,2
197230,9883,,,329,,353,,,2
197285,27330,,,911,,911,,,2
197294,223634,,,7454,,7454,,,2
197337,,43848,,49,,49,,,1
197531,,423680,,471,,471,,,1
197601,4230,,840,141,35,141,35,,2
197647,3348,,864,112,36,112,36,,2
197674,5250,,600,175,25,175,25,,2
197692,1789,,232,60,10,60,10,,2
197708,88643,,42148,2955,1756,2955,1756,968,2
197735,19680,,4992,656,208,656,208,,2
197744,7302,,1392,243,58,243,58,,2
197814,51244,,,1708,,1708,,,2
197850,59748,,,1992,,1992,,,2
197869,541016,,38028,18034,1585,18034,1585,0,2
197887,129981,,,4333,,4333,,,2
197911,32639,,1672,1088,70,1088,70,,2
197966,28816,,,961,,961,,,2
197984,43938,,,1465,,1465,,,2
197993,6262,,,209,,209,,,2
198011,24120,,,804,,1019,,,2
198039,57150,,,1905,,1905,,,2
198066,22385,,,746,,746,,,2
198084,33820,,,1127,,1127,,,2
198109,13183,,2779,439,116,439,116,,2
198118,76670,,,2556,,2556,,,2
198136,105882,,18038,3529,752,3529,752,1834,2
198154,193982,,,6466,,6466,,,2
198190,,42206,,47,,47,,,1
198206,23350,,,778,,778,,,2
198215,35538,,810,1185,34,1185,34,,2
198233,75282,,,2509,,2509,,,2
198251,103765,,,3459,,3459,,,2
198260,371402,,,12380,,12380,,,2
198303,31716,,132,1057,6,1057,6,,2
198321,43247,,,1442,,1442,,,2
198330,69500,,,2317,,3367,,,2
198367,52849,,,1762,,2026,,,2
198376,93990,,,3133,,3133,,,2
198385,60284,,,2009,,2029,,,2
198419,236976,,154768,7899,6449,7899,6449,1927,2
198455,103658,,,3455,,3455,,,2
198464,629419,,81849,20981,3410,20981,3410,938,2
198491,31071,,,1036,,1036,,,2
198507,54412,,1580,1814,66,1814,66,,2
198516,222277,,4104,7409,171,6174,171,669,2
198534,248052,,,8268,,8268,,,2
198543,151639,,19236,5055,802,5055,802,,2
198552,155238,,,5175,,5175,,,2
198561,59048,,29696,1968,1237,1968,1237,,2
198570,110308,,,3677,,3677,,,2
198598,19405,,1549,647,65,781,80,,2
198613,43966,,156,1466,7,1466,7,,2
198622,229576,,,7653,,7653,,,2
198640,20970,,,699,,699,,,2
198668,28918,,,964,,964,,,2
198677,753,,,25,,25,,,2
198695,153546,,17344,5118,723,5118,723,488,2
198710,43866,,,1462,,1462,,,2
198729,22778,,,759,,994,,,2
198756,34518,,1548,1151,65,1151,65,,2
198774,102030,,,3401,,3401,,,2
198808,24738,,28,825,1,825,1,,2
198817,49390,,,1646,,1646,,,2
198835,50416,,19763,1681,823,1681,823,,2
198844,,191428,,213,,213,,,1
198862,27848,,,928,,928,,,2
198871,15621,,,521,,521,,,2
198899,30743,,726,1025,30,1025,30,,2
198905,11380,,,379,,379,,,2
198914,14308,,,477,,677,,,2
198923,19837,,,661,,571,,,2
198950,47210,,4679,1574,195,1574,195,,2
198969,40983,,5406,1366,225,1366,133,156,2
198978,114698,,,3823,,3823,,,2
198987,58100,,,1937,,1937,,,2
199005,,27900,,31,,31,,,1
199023,15465,,,516,,516,,,2
199032,22646,,2401,755,100,728,106,,2
199069,62423,,4440,2081,185,2081,185,,2
199078,,97542,,108,,108,,,1
199087,51844,,,1728,,1728,,,2
199102,323616,,27587,10787,1149,10787,1149,,2
199111,93891,,33,3130,1,3130,1,,2
199120,561263,,153000,18709,6375,18709,6375,3879,2
199139,687152,,96203,22905,4008,22905,4008,93,2
199148,437123,,59003,14571,2458,14571,2458,210,2
199157,164633,,29486,5488,1229,5488,1229,506,2
199184,26315,,3644,877,152,877,152,,2
199193,743410,,150615,24780,6276,24780,6276,675,2
199209,44710,,4159,1490,173,1490,173,,2
199218,412558,,55109,13752,2296,13752,2296,85,2
199263,6737,,,225,,225,,,2
199272,23686,,,790,,790,,,2
199281,171055,,35008,5702,1459,5702,1459,,2
199306,23782,,8195,793,341,793,341,,2
199324,23286,,,776,,776,,,2
199333,154579,,,5153,,5153,,,2
199412,51380,,11384,1713,474,1713,474,,2
199421,50673,,,1689,,1689,,,2
199449,56169,,,1872,,1872,,,2
199458,3909,,,130,,130,,,2
199467,9871,,,329,,329,,,2
199476,40154,,,1338,,1338,,,2
199485,29107,,,970,,970,,,2
199494,124695,,,4157,,4157,,,2
199582,27584,27584,,950,,950,,,3
199607,12680,,1989,423,83,423,83,,2
199625,37010,,,1234,,1234,,,2
199634,77266,,,2576,,2576,,,2
199643,33178,,2580,1106,108,1106,108,,2
199689,,177780,,198,,198,,,1
199698,23686,,936,790,39,790,39,,2
199722,26641,,,888,,888,,,2
199731,46036,,,1535,,1535,,,2
199740,46572,,,1552,,1552,,,2
199759,22004,,32831,733,1368,733,1368,,2
199768,60701,,,2023,,2023,,,2
199786,82476,,,2749,,2749,,,2
199795,20401,,,680,,680,,,2
199838,60655,,,2022,,2022,,,2
199847,165103,,60664,5503,2528,5503,2528,1057,2
199856,454256,,,15142,,15142,,,2
199865,19441,,2005,648,84,648,84,,2
199883,3852,,,128,,128,,,2
199892,64984,,,2166,,2166,,,2
199908,33163,,,1105,,1105,,,2
199926,48989,,,1633,,1633,,,2
199953,40398,,,1347,,1347,,,2
199962,82242,,12924,2741,539,2741,539,376,2
199971,2002,,234,67,10,67,10,,2
199980,,171900,,191,,191,,,1
199999,134814,,7383,4494,308,4494,308,178,2
200004,284140,,28460,9471,1186,9471,1186,256,2
200013,28326,,394,629,11,629,11,2,2
200022,78229,,,2608,,2608,,,2
200059,32853,,784,1095,33,1095,33,,2
200086,4193,,,140,,140,,,2
200110,,52944,,59,,59,,,1
200156,29752,,5028,992,210,992,210,,2
200192,28652,,,955,,955,,,2
200208,4240,,,141,,141,,,2
200217,70121,,18376,2337,766,2337,766,528,2
200226,25601,,416,853,17,853,17,,2
200253,64497,,5415,2150,226,2150,226,,2
200280,257165,,52637,8572,2193,8572,2193,844,2
200305,59153,,,1972,,1972,,,2
200314,17457,,,582,,582,,,2
200332,290186,,30805,9673,1284,9673,1284,342,2
200341,21803,,,727,,727,,,2
200466,5121,,306,171,13,171,13,,2
200484,4350,,1463,145,61,145,61,,2
200527,13556,,,452,,452,,,2
200554,9332,,,311,,311,,,2
200572,34967,,1987,1166,83,1166,83,,2
200590,5688,,,190,,190,,,2
200697,,,35072,,974,,974,,-2
200785,15206,,,507,,507,,,2
200800,380327,,39181,12678,1633,12678,1633,433,2
200846,27733,,,924,,924,,,2
200873,1502,,,50,,50,,,2
201034,,320056,,356,,356,,,1
201061,6221,,78,207,3,215,7,,2
201098,,32750,,36,,36,,,1
201104,96860,,21072,3229,878,3229,878,55,2
201131,,84198,,94,,94,,,1
201140,375,,2504,13,104,13,104,,2
201159,,116178,,129,,129,,,1
201177,8137,,,271,,271,,,2
201195,84980,,11646,2833,485,2833,485,,2
201283,17793,,,593,,593,,,2
201371,18937,,1218,631,51,631,51,,2
201432,42307,,,1410,,1410,,,2
201441,411932,,57385,13731,2391,13731,2391,,2
201469,18569,,,619,,619,,,2
201478,,160082,,178,,178,,,1
201496,,466326,,518,,518,,,1
201539,,78514,,87,,87,,,1
201548,67658,,5276,2255,220,2255,220,523,2
201645,171399,,72371,5713,3015,5713,3015,2303,2
201654,117398,,5341,3913,223,3913,223,171,2
201672,55988,,,1866,,1866,,,2
201681,,84600,,94,,94,,,1
201690,107033,,,3568,,3568,,,2
201751,2986,,,100,,100,,,2
201803,,74700,,83,,83,,,1
201821,28619,,,954,,954,,,2
201867,3360,,,112,,112,,,2
201885,770082,,195757,25669,8157,25736,8093,2341,2
201928,150116,,,5004,,5004,,,2
201946,104459,,,3482,,3483,,,2
201955,121413,,,4047,,4048,,,2
201964,22492,,2519,750,105,750,105,,2
201973,92675,,,3089,,3089,,,2
202046,17313,,,577,,577,,,2
202073,7125,,2551,238,106,238,106,,2
202134,302714,,65768,10090,2740,10090,2740,678,2
202152,,136284,,151,,151,,,1
202170,27915,,789,931,33,1005,27,,2
202222,571360,,,19045,,19045,,,2
202356,341645,,,11388,,11388,,,2
202435,3304,,,73,,73,,,2
202453,,85580,,95,,95,,,1
202480,255970,,42994,8532,1791,8532,1791,442,2
202514,16094,,897,536,37,536,37,,2
202523,69162,,,2305,,2305,,,2
202648,67201,,,2240,,2076,,,2
202657,,160552,,178,,178,,,1
202763,79204,,16360,2640,682,2640,682,348,2
202806,92788,,35292,3093,1471,3093,1471,,2
202888,,65310,,73,,73,,,1
202903,6028,,207,201,9,201,9,,2
202912,6520,,,217,,217,,,2
202949,,179115,,199,,199,,,1
202985,,104565,,116,,116,,,1
203030,,111600,,124,,124,,,1
203067,,,8261,,344,,344,15,-2
203085,32003,,3809,1067,159,1067,159,,2
203128,29382,,246,979,10,979,10,,2
203146,,459620,,511,,511,,,1
203155,55825,,,1861,,1861,,,2
203234,6240,,,208,,208,,,2
203289,2512,,,84,,84,,,2
203331,864412,,,28814,,28814,,,2
203368,79834,,10080,2661,420,2661,420,,2
203386,90774,,,2017,,2017,,,2
203438,,100704,,112,,112,,,1
203447,25014,,,834,,834,,,2
203456,12234,,,408,,408,,,2
203465,74907,,24,2497,1,2497,1,,2
203474,29884,,0,996,0,996,0,,2
203483,30932,,,1031,,1031,,,2
203492,22243,,,741,,741,,,2
203517,561941,,104079,18731,4337,18731,4337,1407,2
203526,30463,,0,1015,0,1015,0,,2
203535,55739,,,1858,,1858,,,2
203544,22610,,7070,754,295,754,295,121,2
203580,20799,,5448,693,227,693,227,,2
203599,103421,,,3447,,3447,,,2
203614,,324867,,361,,361,,,1
203678,47599,,,1587,,1587,,,2
203720,10824,9330,,251,,251,,,3
203739,3120,3949,,74,,91,,,3
203748,165087,,,5503,,5503,,,2
203757,25119,,3064,837,128,837,128,12,2
203775,28402,,6521,947,272,947,272,,2
203845,34919,,3748,1164,156,1164,156,,2
203881,36601,,,1220,,1220,,,2
203942,,37080,,41,,41,,,1
203960,27117,,1206,904,50,904,50,,2
203997,,,2487,,104,,104,11,-2
204006,64808,,12,2160,1,2160,1,,2
204015,43865,,0,1462,0,1462,0,,2
204024,547655,,43937,18255,1831,18255,1831,,2
204121,,49875,,55,,55,,,1
204158,,249300,,277,,277,,,1
204176,25640,,3731,855,155,855,155,16,2
204185,64533,,5273,2151,220,2151,133,87,2
204194,46240,,6278,1541,262,1541,262,,2
204200,34129,,10460,1138,436,1138,436,144,2
204255,36259,,,1209,,1209,,,2
204264,41822,,10621,1394,443,1394,443,,2
204334,,90543,,101,,101,,,1
204422,46072,,,1536,,1536,,,2
204431,,21810,,24,,24,,,1
204440,63150,,,2105,,2105,,,2
204459,,49622,,55,,55,,,1
204468,36606,,2136,1220,89,1220,89,,2
204477,,,903,,38,,38,951,-2
204486,129922,,1532,2887,43,2887,43,,2
204501,92427,,262,3081,11,3081,11,,2
204608,7311,217457,,485,,242,,,3
204617,25257,,9752,842,406,842,406,,2
204635,64133,,334,2138,14,2138,14,670,2
204662,14563,,,485,,485,,,2
204671,26853,,149,895,6,895,6,,2
204680,26074,,38,869,2,869,2,,2
204699,31222,,137,1041,6,1041,6,,2
204705,70849,,170,2362,7,2362,7,,2
204714,,79634,,88,,88,,,1
204723,,204300,,227,,227,,,1
204769,,96250,,107,,107,,,1
204778,,59178,,66,,66,,,1
204796,1388699,,238707,46290,9946,46290,9946,4557,2
204802,13384,,,446,,446,,,2
204820,33977,,,1133,,1133,,,2
204839,30843,,,1028,,1028,,,2
204848,28976,,,966,,966,,,2
204857,531753,,125986,17725,5249,17725,5249,1000,2
204866,28358,,,945,,945,,,2
204884,7486,,,166,,166,,,2
204893,1175,,,39,,39,,,2
204909,40518,,,1351,,1351,,,2
204936,65411,,4373,2180,182,2180,182,116,2
204945,137791,,,4593,,4593,,,2
204963,,57150,,64,,64,,,1
204981,,77000,,86,,86,,,1
204990,,,3337,,139,,139,,-2
205027,904,,983,30,41,30,41,,2
205054,20754,3360,,465,,465,,,3
205090,1669,,,56,,56,,,2
205124,1680,,240,56,10,56,10,,2
205142,,154716,,172,,172,,,1
205179,23220,,,774,,774,,,2
205203,41980,,229,1399,10,1399,10,,2
205391,4825,,,161,,161,,,2
205443,86002,,3993,2867,166,2867,166,5,2
205470,410681,,,13689,,13689,,,2
205559,2541,1800,,58,,58,,,3
205841,162884,,,5429,,5429,,,2
205887,33723,,,749,,749,,,2
205957,71655,,13636,2389,568,2389,568,,2
205966,38253,,,1275,,1275,,,2
206011,36772,,,1226,,1226,,,2
206039,,21268,,24,,24,,,1
206048,56521,,14773,1884,616,1884,616,,2
206084,381964,,51705,12732,2154,12732,2154,1422,2
206154,304,,42,10,2,10,2,,2
206172,,23069,,26,,26,,,1
206181,,113852,,127,,127,,,1
206279,16369,,4559,546,190,546,190,,2
206288,,,3439,,143,,143,201,-2
206321,,69455,,77,,77,,,1
206349,18868,,6380,629,266,629,266,15,2
206394,868,,,29,,29,,,2
206437,48508,,16168,1617,674,1617,674,172,2
206446,34070,,,1136,,1136,,,2
206491,12909,,255,430,11,430,11,,2
206507,35934,,,1198,,1198,,,2
206516,,,1426,,59,,59,5,-2
206525,44944,,1183,1498,49,1498,49,,2
206589,60689,,,2023,,2023,,,2
206604,211110,,33705,7037,1404,7037,1404,628,2
206613,33675,,92,1123,4,1123,4,,2
206622,166003,,29911,5533,1246,5533,1246,115,2
206695,257623,,35092,8587,1462,8587,1462,174,2
206817,8574,,,286,,286,,,2
206835,20104,,1479,670,62,670,62,0,2
206862,37163,,13006,1239,542,1239,542,,2
206905,,146800,,163,,163,,,1
206914,79453,,4823,2648,201,2648,201,,2
206923,38880,,,1296,,1296,,,2
206932,13820,,,461,,461,,,2
206941,306863,,22353,10229,931,10229,931,,2
206996,43552,,,1452,,1452,,,2
207041,77089,,11467,2570,478,2570,478,,2
207050,27004,,,900,,900,,,2
207069,31477,,,1049,,1049,,,2
207087,,40300,,45,,45,,,1
207102,,124545,,138,,138,,,1
207157,8121,,241,271,10,271,10,,2
207209,56334,,2230,1878,93,1878,93,86,2
207236,41847,,,1395,,1395,,,2
207254,28579,,,953,,953,,,2
207263,144052,,22371,4802,932,4802,932,203,2
207281,60802,,,2027,,2027,,,2
207290,43937,,,1465,,1465,,,2
207306,41488,,3549,1383,148,1383,148,33,2
207315,,,11687,,487,,487,517,-2
207324,48733,,6177,1624,257,1624,257,,2
207342,28045,,24252,935,1011,935,1011,2250,2
207351,34150,,,1138,,1138,,,2
207388,565227,,57895,18841,2412,18841,2412,696,2
207397,114043,,,3801,,3801,,,2
207403,47035,,1787,1568,74,1568,74,,2
207449,214917,,,7164,,7164,,,2
207458,46085,,15050,1536,627,1536,627,575,2
207500,597969,,98337,19932,4097,19932,4097,644,2
207564,65062,,,2169,,2169,,,2
207582,105773,,10856,3526,452,3526,452,8,2
207661,76840,,1692,2561,71,2561,71,,2
207670,114734,,,3824,,3824,,,2
207704,,135764,,151,,151,,,1
207722,21053,,,702,,702,,,2
207740,31813,,,1060,,1060,,,2
207786,,14000,,16,,16,,,1
207847,78948,,46975,2632,1957,2632,1957,,2
207856,11376,,363,379,15,379,15,,2
207865,102034,,10451,3401,435,3401,435,417,2
207935,283415,,,9447,,9447,,,2
207962,22524,,,751,,751,,,2
207971,86813,,10028,2894,418,2894,418,473,2
208035,25006,,,834,,834,,,2
208044,,34117,,38,,38,,,1
208053,,181679,,202,,202,,,1
208275,43901,,,976,,976,,,2
208318,127537,,,2834,,3490,,,2
208390,,5064589,,5627,,5627,,,1
208406,,2195754,,2440,,2440,,,1
208415,26128,,,581,,581,,,2
208433,,87340,,97,,97,,,1
208479,5016,196671,,386,,386,,,3
208512,13950,,,465,,465,,,2
208637,,101641,,113,,113,,,1
208646,91546,,9095,2034,253,2034,253,,2
208725,1293,,,43,,43,,,2
208822,72901,,23733,2430,989,2430,989,290,2
208859,,37257,,41,,38,,,1
209038,,3045686,,3384,,3384,,,1
209056,57650,,13880,1922,578,1922,771,548,2
209065,41437,,,1381,,1381,,,2
209074,144228,,,3205,,3205,,,2
209083,,47229,,52,,52,,,1
209153,,29260,,33,,33,,,1
209205,,60073,,67,,67,,,1
209241,952,,2048,32,85,32,85,,2
209250,,2697426,,2997,,2997,,,1
