UNITID,EFCSTATE,LINE,EFRES01,EFRES02
102377,58,999,533,529
102395,58,999,2,0
102429,58,999,674,496
102553,58,999,1056,679
102580,58,999,3,3
102614,58,999,674,490
102632,58,999,162,106
102669,58,999,30,27
102711,58,999,130,38
102845,58,999,522,75
103501,58,999,186,19
103741,58,999,77,20
103893,58,999,172,70
103909,58,999,68,14
103927,58,999,73,22
103954,58,999,4,3
103963,58,999,169,52
104090,58,999,60,18
104151,58,999,14067,13419
104160,58,999,2096,570
104179,58,999,8633,8245
104346,58,999,1444,505
104391,58,999,69,12
104425,58,999,778,470
104443,58,999,26,9
104568,58,999,233,97
104577,58,999,779,428
104586,58,999,724,704
104708,58,999,2094,1461
104717,58,999,8388,6771
105145,58,999,492,234
105154,58,999,2311,1398
105206,58,999,483,191
105215,58,999,267,45
105297,58,999,164,108
105330,58,999,5541,5295
105349,58,999,128,29
105428,58,999,1142,679
105525,58,999,2722,1535
105534,58,999,141,24
105543,58,999,101,23
105589,58,999,33,19
105659,58,999,342,82
105668,58,999,811,173
105677,58,999,14,2
105747,58,999,785,525
105792,58,999,525,361
105899,58,999,287,256
106041,58,999,797,314
106148,58,999,889,479
106245,58,999,548,430
106306,58,999,150,150
106315,58,999,7,4
106324,58,999,25,10
106342,58,999,143,143
106351,58,999,3,0
106397,58,999,7065,7034
106412,58,999,559,508
106449,58,999,614,492
106458,58,999,1232,1128
106467,58,999,1444,1275
106485,58,999,391,337
106494,58,999,6,2
106546,58,999,4,1
106625,58,999,297,202
106704,58,999,1773,1720
106713,58,999,98,84
106795,58,999,217,179
106810,58,999,54,47
106883,58,999,135,67
106908,58,999,48,11
106980,58,999,534,421
106999,58,999,245,155
107044,58,999,770,742
107071,58,999,410,410
107080,58,999,360,360
107099,58,999,9,6
107141,58,999,277,250
107220,58,999,173,47
107293,58,999,21,9
107318,58,999,105,88
107327,58,999,189,132
107442,58,999,3,1
107460,58,999,354,287
107488,58,999,198,47
107512,58,999,434,402
107521,58,999,103,74
107549,58,999,136,81
107558,58,999,176,172
107585,58,999,472,358
107600,58,999,215,156
107619,58,999,143,113
107637,58,999,157,93
107655,58,999,2,1
107664,58,999,784,527
107725,58,999,153,117
107743,58,999,154,129
107789,58,999,29,26
107831,58,999,5,3
107840,58,999,116,21
107877,58,999,132,132
107974,58,999,201,152
107983,58,999,702,677
107992,58,999,219,181
108065,58,999,7,1
108092,58,999,825,716
108232,58,999,312,132
108667,58,999,669,253
108807,58,999,1327,944
108852,58,999,37,24
108861,58,999,12,0
108977,58,999,33,9
109040,58,999,130,41
109208,58,999,3437,1883
109350,58,999,2363,1588
109651,58,999,147,138
109721,58,999,146,13
109730,58,999,41,0
109785,58,999,473,429
109819,58,999,3001,1817
109907,58,999,476,171
109934,58,999,78,16
110060,58,999,11,8
110097,58,999,659,595
110194,58,999,203,30
110219,58,999,373,0
110246,58,999,2146,953
110334,58,999,1424,1005
110361,58,999,1282,1027
110370,58,999,118,115
110404,58,999,193,191
110413,58,999,581,571
110422,58,999,5057,5000
110486,58,999,1081,1042
110495,58,999,1021,989
110510,58,999,2299,2199
110529,58,999,3639,3477
110538,58,999,1999,1936
110547,58,999,2054,2018
110556,58,999,3362,3305
110565,58,999,5260,5111
110574,58,999,862,843
110583,58,999,5279,5153
110592,58,999,3857,3769
110608,58,999,4846,4733
110617,58,999,3876,3738
110635,58,999,5961,5942
110644,58,999,5262,5255
110653,58,999,5022,5013
110662,58,999,5916,5902
110671,58,999,5312,5285
110680,58,999,5816,5809
110705,58,999,4344,4331
110714,58,999,3746,3721
110875,58,999,14,3
110918,58,999,1,1
111054,58,999,19,7
111081,58,999,136,136
111188,58,999,145,134
111434,58,999,646,421
111461,58,999,2270,1453
111513,58,999,32,13
111638,58,999,12,1
111708,58,999,24,5
111717,58,999,40,17
111726,58,999,22,3
111744,58,999,26,8
111762,58,999,18,8
111799,58,999,24,10
111887,58,999,3875,2326
111896,58,999,712,208
111920,58,999,1963,1143
111939,58,999,3161,1912
111948,58,999,1992,1992
111966,58,999,10,10
112075,58,999,329,321
112084,58,999,35,15
112172,58,999,1632,1220
112181,58,999,45,12
112190,58,999,2565,0
112260,58,999,267,258
112288,58,999,450,109
112367,58,999,45,0
112385,58,999,998,188
112394,58,999,41,41
112455,58,999,10,5
112561,58,999,347,205
112570,58,999,18,14
112686,58,999,342,138
112826,58,999,741,445
113096,58,999,2528,1812
113111,58,999,963,842
113193,58,999,1007,649
113218,58,999,1180,850
113236,58,999,2525,1534
113333,58,999,3136,2249
113449,58,999,43,23
113573,58,999,1835,919
113582,58,999,8,2
113634,58,999,2375,1707
113698,58,999,216,67
113856,58,999,3075,1753
113980,58,999,3706,41
114266,58,999,1246,635
114354,58,999,320,164
114433,58,999,291,135
114460,58,999,52,20
114637,58,999,2,2
114716,58,999,1513,684
114761,58,999,17,9
114789,58,999,3287,1965
114813,58,999,143,141
114859,58,999,3384,2051
114938,58,999,763,468
114947,58,999,31,11
115001,58,999,1670,983
115010,58,999,113,8
115126,58,999,1633,1045
115296,58,999,2296,1645
115357,58,999,35,7
115393,58,999,1799,1124
115409,58,999,202,201
115658,58,999,15,2
115728,58,999,128,87
115755,58,999,957,880
115773,58,999,5,1
115861,58,999,1654,1026
115931,58,999,136,39
116350,58,999,20,6
116439,58,999,1947,1427
116563,58,999,38,11
117052,58,999,1022,594
117104,58,999,74,56
117140,58,999,651,612
117168,58,999,109,90
117195,58,999,504,69
117238,58,999,33,15
117247,58,999,1123,497
117274,58,999,283,93
117283,58,999,8,4
117557,58,999,89,89
117575,58,999,4,2
117627,58,999,311,36
117645,58,999,4133,2896
117672,58,999,3,0
117690,58,999,1049,609
117706,58,999,2648,1596
117715,58,999,514,199
117724,58,999,1892,974
117733,58,999,1998,881
117751,58,999,311,227
117788,58,999,1434,584
117867,58,999,1219,594
117894,58,999,1473,1108
117946,58,999,1420,1379
117955,58,999,42,21
118134,58,999,20,1
118143,58,999,6,1
118161,58,999,5,2
118198,58,999,185,0
118347,58,999,709,395
118684,58,999,352,8
118693,58,999,143,143
118718,58,999,1787,1100
118772,58,999,610,249
118912,58,999,1926,1124
118930,58,999,832,451
118958,58,999,9,5
118976,58,999,2094,1549
118994,58,999,21,3
119067,58,999,817,494
119137,58,999,2512,1516
119164,58,999,4304,3209
119173,58,999,380,370
119216,58,999,3207,2128
119270,58,999,67,34
119331,58,999,749,379
119553,58,999,274,5
119605,58,999,74,9
119775,58,999,12,12
119951,58,999,69,14
120069,58,999,46,8
120078,58,999,112,25
120087,58,999,48,3
120254,58,999,516,490
120290,58,999,1381,775
120342,58,999,3798,2614
120403,58,999,263,222
120421,58,999,1228,656
120537,58,999,83,71
120661,58,999,180,33
120768,58,999,3,0
120865,58,999,109,100
120883,58,999,804,804
120953,58,999,653,32
120971,58,999,3199,1878
121044,58,999,4149,2768
121150,58,999,833,822
121257,58,999,279,279
121275,58,999,18,4
121309,58,999,681,656
121345,58,999,334,334
121363,58,999,537,363
121433,58,999,17,2
121619,58,999,3373,2446
121637,58,999,19,10
121691,58,999,506,476
121707,58,999,621,322
121859,58,999,62,21
121868,58,999,53,25
121886,58,999,2924,1607
121901,58,999,3752,2816
122180,58,999,2553,1669
122205,58,999,2355,1574
122339,58,999,1654,925
122375,58,999,2362,1489
122384,58,999,1577,898
122409,58,999,6453,6393
122436,58,999,1179,1157
122506,58,999,33,33
122597,58,999,3264,3169
122612,58,999,1377,1317
122658,58,999,2666,1452
122685,58,999,235,41
122694,58,999,120,39
122728,58,999,152,140
122746,58,999,1216,545
122755,58,999,3938,3856
122791,58,999,1168,883
122889,58,999,2411,1646
122931,58,999,1524,1488
122977,58,999,4138,2727
123013,58,999,1601,1039
123165,58,999,251,251
123217,58,999,2326,1634
123280,58,999,3,1
123299,58,999,640,192
123341,58,999,2492,1779
123350,58,999,42,9
123457,58,999,90,82
123484,58,999,209,117
123493,58,999,55,10
123509,58,999,853,537
123527,58,999,1581,692
123554,58,999,425,368
123563,58,999,1499,892
123572,58,999,966,933
123642,58,999,5,1
123651,58,999,540,527
123679,58,999,169,30
123800,58,999,3106,1759
123952,58,999,12,6
123961,58,999,2793,2793
124113,58,999,1045,288
124292,58,999,132,117
124487,58,999,2,0
124681,58,999,266,75
124706,58,999,209,55
124937,58,999,151,35
125028,58,999,2130,1027
125082,58,999,13,3
125091,58,999,2371,263
125170,58,999,795,290
125231,58,999,71,0
125310,58,999,8,5
125462,58,999,421,212
125471,58,999,938,320
125499,58,999,1220,845
125532,58,999,223,59
125727,58,999,309,309
125763,58,999,225,193
125897,58,999,110,95
126076,58,999,68,68
126119,58,999,757,442
126182,58,999,304,286
126207,58,999,1060,363
126289,58,999,1054,638
126359,58,999,37,33
126562,58,999,1628,1394
126580,58,999,1650,1413
126605,58,999,50,10
126614,58,999,6980,6696
126669,58,999,824,436
126678,58,999,508,435
126687,58,999,94,41
126711,58,999,402,218
126748,58,999,175,106
126775,58,999,1485,1442
126784,58,999,18,4
126818,58,999,5517,3039
126827,58,999,1086,95
126863,58,999,675,335
126915,58,999,156,46
126942,58,999,1226,451
126951,58,999,338,134
127060,58,999,1571,1514
127158,58,999,1952,0
127185,58,999,844,762
127200,58,999,2114,927
127316,58,999,61,32
127389,58,999,173,130
127556,58,999,1730,1473
127565,58,999,2196,1635
127617,58,999,178,102
127653,58,999,29,8
127714,58,999,12,0
127732,58,999,269,231
127741,58,999,1182,1103
127778,58,999,171,115
127820,58,999,2017,977
127884,58,999,452,145
127909,58,999,915,478
127918,58,999,424,416
127945,58,999,216,152
127954,58,999,9,3
128106,58,999,644,558
128151,58,999,356,74
128179,58,999,92,15
128188,58,999,142,45
128258,58,999,314,143
128328,58,999,1024,932
128337,58,999,35,13
128391,58,999,434,363
128498,58,999,154,133
128577,58,999,356,249
128586,58,999,28,26
128744,58,999,271,262
128771,58,999,1245,1140
128780,58,999,17,4
128896,58,999,109,2
128902,58,999,598,563
129002,58,999,93,30
129020,58,999,3792,3665
129154,58,999,384,33
129181,58,999,341,74
129215,58,999,716,612
129242,58,999,1310,1272
129349,58,999,13,7
129367,58,999,444,214
129482,58,999,89,7
129525,58,999,1107,1031
129534,58,999,14,5
129543,58,999,762,465
129695,58,999,972,685
129729,58,999,1120,837
129756,58,999,463,378
129774,58,999,99,94
129808,58,999,769,551
129923,58,999,162,26
129932,58,999,275,11
129941,58,999,1188,927
130004,58,999,791,579
130040,58,999,287,214
130110,58,999,41,29
130174,58,999,482,47
130183,58,999,1253,180
130217,58,999,322,213
130226,58,999,1574,1525
130253,58,999,1749,1687
130314,58,999,186,176
130396,58,999,1191,786
130493,58,999,1100,995
130590,58,999,468,468
130606,58,999,754,540
130624,58,999,274,205
130697,58,999,648,621
130776,58,999,629,561
130794,58,999,1334,1325
130873,58,999,305,11
130907,58,999,2273,1596
130934,58,999,1400,1314
130943,58,999,4846,4189
130989,58,999,103,90
131061,58,999,89,19
131113,58,999,772,123
131159,58,999,1679,1661
131283,58,999,703,667
131399,58,999,460,201
131450,58,999,153,127
131469,58,999,2693,2490
131496,58,999,1408,1393
131520,58,999,2305,2305
131803,58,999,9,1
131876,58,999,157,109
132374,58,999,932,53
132408,58,999,23,20
132471,58,999,551,431
132602,58,999,930,930
132657,58,999,686,574
132675,58,999,28,3
132693,58,999,1837,1398
132709,58,999,5132,3816
132842,58,999,10,1
132851,58,999,1142,869
132879,58,999,27,21
132903,58,999,7492,7400
132976,58,999,227,77
133021,58,999,388,304
133155,58,999,374,152
133386,58,999,1564,1187
133465,58,999,8,0
133492,58,999,513,486
133508,58,999,2650,1982
133526,58,999,310,281
133553,58,999,1730,1695
133650,58,999,1534,959
133669,58,999,4091,3992
133702,58,999,2313,1360
133711,58,999,744,714
133809,58,999,163,156
133845,58,999,99,14
133854,58,999,58,16
133863,58,999,117,40
133872,58,999,74,66
133881,58,999,719,703
133951,58,999,4412,4290
133960,58,999,192,104
133979,58,999,430,407
133997,58,999,62,10
134024,58,999,7,2
134079,58,999,718,640
134097,58,999,5980,5925
134130,58,999,6279,6226
134228,58,999,28,0
134237,58,999,5244,1504
134291,58,999,494,103
134307,58,999,185,53
134343,58,999,815,650
134422,58,999,5,1
134495,58,999,4762,3232
134510,58,999,50,24
134529,58,999,99,9
134574,58,999,70,0
134608,58,999,3156,2505
134714,58,999,154,43
134811,58,999,96,96
134945,58,999,663,653
135081,58,999,1708,169
135142,58,999,106,0
135160,58,999,528,339
135179,58,999,223,98
135188,58,999,867,712
135267,58,999,403,157
135276,58,999,716,203
135294,58,999,170,49
135337,58,999,34,4
135364,58,999,17,3
135391,58,999,1834,1406
135407,58,999,900,59
135522,58,999,226,50
135559,58,999,20,2
135610,58,999,2,1
135647,58,999,307,72
135717,58,999,10470,7688
135726,58,999,2171,2132
135735,58,999,269,77
136109,58,999,29,16
136145,58,999,208,159
136172,58,999,3133,2988
136215,58,999,1874,1595
136233,58,999,487,321
136303,58,999,98,6
136330,58,999,687,491
136358,58,999,4560,2878
136400,58,999,1848,1354
136473,58,999,1306,939
136491,58,999,181,69
136516,58,999,889,675
136659,58,999,113,72
136765,58,999,400,3
136774,58,999,322,280
136826,58,999,331,52
136950,58,999,574,570
137023,58,999,316,66
137032,58,999,784,784
137078,58,999,3049,2110
137087,58,999,216,68
137096,58,999,2451,2059
137120,58,999,575,107
137209,58,999,2222,1754
137245,58,999,639,79
137272,58,999,8,7
137281,58,999,876,668
137315,58,999,557,390
137351,58,999,6142,6065
137476,58,999,476,415
137546,58,999,624,548
137564,58,999,1115,1112
137591,58,999,86,18
137713,58,999,152,33
137759,58,999,3214,2338
137777,58,999,8,8
137847,58,999,1714,1651
137856,58,999,73,53
137865,58,999,148,85
137953,58,999,92,83
137962,58,999,32,32
138187,58,999,7947,6402
138275,58,999,232,219
138284,58,999,281,30
138293,58,999,238,235
138309,58,999,451,90
138354,58,999,962,931
138372,58,999,167,92
138479,58,999,294,47
138488,58,999,145,27
138497,58,999,152,36
138558,58,999,848,792
138600,58,999,263,263
138655,58,999,149,31
138664,58,999,39,10
138682,58,999,346,101
138716,58,999,1381,1259
138761,58,999,84,75
138813,58,999,60,60
138822,58,999,84,34
138840,58,999,416,185
138868,58,999,245,116
138901,58,999,219,119
138938,58,999,29,0
138947,58,999,1153,1153
138956,58,999,628,313
139144,58,999,631,566
139153,58,999,12,0
139199,58,999,233,211
139205,58,999,207,144
139250,58,999,744,627
139278,58,999,823,404
139311,58,999,567,438
139357,58,999,520,202
139366,58,999,1013,886
139384,58,999,616,298
139393,58,999,232,224
139463,58,999,886,751
139506,58,999,10,10
139579,58,999,22,0
139621,58,999,694,597
139630,58,999,175,170
139658,58,999,1138,1114
139700,58,999,973,691
139719,58,999,552,518
139755,58,999,3349,3315
139764,58,999,482,447
139861,58,999,1356,1334
139931,58,999,4307,4089
139940,58,999,5107,4793
139959,58,999,6247,6205
139968,58,999,850,756
139986,58,999,596,265
139995,58,999,31,30
140003,58,999,36,2
140012,58,999,1015,577
140234,58,999,217,211
140243,58,999,753,434
140252,58,999,142,95
140331,58,999,1504,989
140340,58,999,59,4
140447,58,999,912,856
140553,58,999,669,661
140571,58,999,81,42
140678,58,999,411,274
140696,58,999,425,425
140720,58,999,89,65
140818,58,999,298,288
140827,58,999,1,0
140872,58,999,267,261
140942,58,999,540,245
140951,58,999,3030,2806
140960,58,999,579,543
140988,58,999,263,256
141006,58,999,320,177
141060,58,999,574,529
141167,58,999,88,78
141185,58,999,232,214
141237,58,999,206,190
141255,58,999,311,129
141264,58,999,1116,986
141325,58,999,106,104
141334,58,999,1413,1284
141361,58,999,238,197
141486,58,999,219,152
141565,58,999,378,354
141574,58,999,3005,2870
141608,58,999,7,1
141644,58,999,541,485
141680,58,999,452,273
141796,58,999,738,508
141802,58,999,217,160
141811,58,999,806,542
141839,58,999,395,274
141981,58,999,216,190
141990,58,999,300,227
142054,58,999,53,15
142090,58,999,28,18
142115,58,999,3167,2934
142179,58,999,345,175
142276,58,999,1362,1021
142285,58,999,1744,1618
142294,58,999,227,227
142328,58,999,487,408
142407,58,999,9,6
142443,58,999,727,526
142461,58,999,234,213
142489,58,999,7,4
142522,58,999,4235,3274
142559,58,999,1004,640
142887,58,999,34,31
142957,58,999,1,0
143048,58,999,454,448
143084,58,999,483,451
143118,58,999,663,635
143215,58,999,1202,718
143279,58,999,640,506
143288,58,999,106,103
143358,58,999,1019,870
143376,58,999,3,3
143464,58,999,10,5
143473,58,999,5,1
143482,58,999,8,3
143491,58,999,14,5
143552,58,999,7,6
143613,58,999,254,193
144005,58,999,168,139
144050,58,999,1395,1277
144157,58,999,358,75
144166,58,999,1156,293
144175,58,999,234,55
144184,58,999,535,156
144193,58,999,695,162
144209,58,999,777,202
144218,58,999,1097,295
144281,58,999,1560,1436
144351,58,999,267,140
144564,58,999,297,179
144573,58,999,34,22
144740,58,999,2921,2739
144795,58,999,87,41
144865,58,999,3236,1779
144883,58,999,238,157
144892,58,999,860,857
144944,58,999,1217,936
144962,58,999,557,524
144971,58,999,150,144
145099,58,999,73,13
145239,58,999,15,10
145309,58,999,19,5
145336,58,999,309,214
145354,58,999,2,1
145372,58,999,229,168
145406,58,999,3,2
145424,58,999,12,0
145433,58,999,11,5
145497,58,999,3,3
145521,58,999,250,202
145600,58,999,3962,3922
145619,58,999,421,408
145637,58,999,6621,6555
145646,58,999,351,351
145682,58,999,1287,903
145691,58,999,211,206
145707,58,999,237,37
145725,58,999,547,546
145813,58,999,3948,3831
145831,58,999,624,336
146205,58,999,645,375
146278,58,999,485,290
146296,58,999,674,346
146339,58,999,164,135
146348,58,999,481,319
146366,58,999,482,370
146418,58,999,491,279
146427,58,999,189,162
146454,58,999,18,10
146472,58,999,2004,1576
146481,58,999,372,352
146506,58,999,879,643
146603,58,999,503,177
146612,58,999,584,556
146667,58,999,2,2
146685,58,999,979,702
146700,58,999,359,113
146719,58,999,2711,2689
146807,58,999,8,0
146816,58,999,41,9
147004,58,999,786,223
147013,58,999,343,318
147129,58,999,10,9
147244,58,999,352,278
147341,58,999,230,228
147369,58,999,145,101
147378,58,999,1807,1325
147396,58,999,25,23
147411,58,999,744,426
147536,58,999,691,489
147642,58,999,11,8
147660,58,999,463,463
147679,58,999,420,406
147703,58,999,2409,2366
147767,58,999,1814,1738
147776,58,999,513,402
147800,58,999,750,559
147819,58,999,20,16
147828,58,999,660,508
147916,58,999,933,554
148007,58,999,417,71
148016,58,999,27,24
148098,58,999,7,2
148131,58,999,283,274
148256,58,999,470,299
148292,58,999,281,160
148380,58,999,1179,792
148405,58,999,164,12
148487,58,999,396,369
148496,58,999,599,590
148584,58,999,209,195
148627,58,999,657,657
148654,58,999,243,184
148672,58,999,350,276
148821,58,999,258,161
148876,58,999,85,1
148937,58,999,225,198
148991,58,999,181,116
149204,58,999,15,1
149222,58,999,1496,1431
149231,58,999,1772,1455
149310,58,999,27,7
149329,58,999,32,32
149365,58,999,311,161
149505,58,999,115,88
149514,58,999,92,74
149532,58,999,1456,875
149550,58,999,27,11
149639,58,999,12,12
149727,58,999,1411,581
149772,58,999,1057,977
149781,58,999,472,449
149842,58,999,2228,1824
150066,58,999,325,223
150136,58,999,3453,3006
150145,58,999,227,198
150163,58,999,1181,1139
150172,58,999,126,90
150251,58,999,2,2
150303,58,999,60,24
150400,58,999,393,391
150428,58,999,4,1
150455,58,999,145,145
150534,58,999,358,354
150604,58,999,244,241
150668,58,999,155,150
150677,58,999,424,388
150756,58,999,264,262
150765,58,999,51,22
150774,58,999,178,174
150853,58,999,38,0
150941,58,999,268,251
150987,58,999,12397,6156
151102,58,999,1163,1029
151111,58,999,3456,3162
151263,58,999,812,778
151290,58,999,408,386
151306,58,999,1238,1182
151324,58,999,1513,1425
151333,58,999,514,462
151342,58,999,765,596
151351,58,999,9144,8960
151360,58,999,417,320
151379,58,999,603,524
151388,58,999,343,272
151467,58,999,32,30
151564,58,999,40,2
151661,58,999,248,78
151777,58,999,257,250
151786,58,999,447,379
151801,58,999,574,525
151810,58,999,13,2
151962,58,999,50,7
152044,58,999,67,11
152080,58,999,1814,1788
152099,58,999,107,82
152150,58,999,22,0
152275,58,999,19,4
152309,58,999,21,6
152318,58,999,546,546
152336,58,999,358,333
152381,58,999,195,146
152390,58,999,393,385
152497,58,999,4,4
152530,58,999,502,486
152567,58,999,646,620
152600,58,999,587,566
152628,58,999,19,4
152637,58,999,1167,869
152673,58,999,234,230
152992,58,999,154,139
153001,58,999,234,228
153074,58,999,48,17
153083,58,999,24,14
153108,58,999,349,349
153126,58,999,174,170
153144,58,999,348,334
153162,58,999,320,317
153214,58,999,2685,1750
153250,58,999,396,182
153269,58,999,716,716
153278,58,999,300,216
153296,58,999,236,216
153302,58,999,41,34
153311,58,999,763,550
153320,58,999,105,95
153366,58,999,179,162
153375,58,999,324,311
153384,58,999,352,352
153427,58,999,21,7
153445,58,999,861,717
153463,58,999,8,2
153472,58,999,581,425
153524,58,999,1122,855
153533,58,999,323,315
153597,58,999,21,7
153603,58,999,5546,5546
153621,58,999,165,143
153630,58,999,1361,1343
153658,58,999,5110,5033
153737,58,999,2088,1636
153746,58,999,18,9
153764,58,999,28,11
153773,58,999,51,14
153782,58,999,12,5
153825,58,999,271,264
153834,58,999,344,344
153861,58,999,36,4
153922,58,999,269,204
153977,58,999,69,29
154004,58,999,325,325
154013,58,999,197,193
154022,58,999,652,56
154059,58,999,523,477
154095,58,999,1427,1378
154101,58,999,280,276
154110,58,999,516,311
154129,58,999,309,211
154208,58,999,59,59
154235,58,999,443,387
154262,58,999,8,7
154332,58,999,35,7
154350,58,999,300,289
154378,58,999,567,354
154396,58,999,301,249
154448,58,999,47,23
154457,58,999,9,4
154466,58,999,3,1
154493,58,999,209,166
154518,58,999,153,119
154527,58,999,339,339
154545,58,999,54,15
154572,58,999,677,401
154590,58,999,301,269
154642,58,999,379,254
154688,58,999,218,209
154697,58,999,593,350
154712,58,999,588,514
154721,58,999,240,222
154749,58,999,98,94
154800,58,999,1496,1078
154855,58,999,104,97
154907,58,999,239,239
154925,58,999,395,374
154934,58,999,208,160
154952,58,999,461,368
154998,58,999,435,95
155007,58,999,54,43
155025,58,999,537,467
155052,58,999,116,67
155061,58,999,824,730
155070,58,999,20,7
155089,58,999,255,244
155098,58,999,264,264
155104,58,999,508,432
155140,58,999,205,205
155159,58,999,26,12
155177,58,999,80,68
155186,58,999,531,515
155195,58,999,874,721
155201,58,999,216,182
155210,58,999,2122,1611
155283,58,999,170,30
155292,58,999,697,297
155308,58,999,31,23
155317,58,999,4335,4241
155335,58,999,172,168
155353,58,999,55,16
155399,58,999,2883,2794
155414,58,999,232,224
155423,58,999,248,137
155450,58,999,211,177
155487,58,999,92,55
155496,58,999,13,10
155511,58,999,234,222
155520,58,999,224,224
155566,58,999,273,235
155593,58,999,208,208
155618,58,999,151,125
155627,58,999,255,244
155681,58,999,840,795
155715,58,999,258,232
155812,58,999,194,172
155830,58,999,114,70
155858,58,999,298,234
155900,58,999,197,188
155937,58,999,132,131
155973,58,999,147,146
156082,58,999,738,630
156107,58,999,633,358
156125,58,999,1787,1640
156134,58,999,158,27
156189,58,999,164,146
156213,58,999,274,260
156231,58,999,381,271
156286,58,999,536,526
156295,58,999,317,297
156310,58,999,104,16
156338,58,999,727,502
156356,58,999,97,82
156365,58,999,557,475
156392,58,999,1804,1210
156408,58,999,370,365
156417,58,999,8,5
156426,58,999,25,19
156471,58,999,368,60
156541,58,999,595,550
156620,58,999,2732,2309
156648,58,999,970,653
156745,58,999,341,313
156790,58,999,336,204
156842,58,999,51,30
156851,58,999,185,126
156860,58,999,363,179
156921,58,999,1696,1014
156967,58,999,6,4
157021,58,999,35,0
157030,58,999,14,10
157058,58,999,364,352
157076,58,999,218,194
157085,58,999,5979,5780
157100,58,999,114,97
157216,58,999,379,322
157289,58,999,2917,2843
157304,58,999,385,262
157331,58,999,497,324
157377,58,999,219,212
157386,58,999,1183,1072
157401,58,999,1332,1284
157438,58,999,649,378
157447,58,999,1507,1388
157483,58,999,778,527
157535,58,999,318,297
157553,58,999,402,271
157614,58,999,40,15
157650,58,999,50,16
157669,58,999,32,16
157678,58,999,46,17
157711,58,999,918,584
157739,58,999,372,225
157748,58,999,180,96
157757,58,999,120,110
157793,58,999,355,97
157809,58,999,354,342
157818,58,999,275,269
157863,58,999,173,152
157951,58,999,2745,2591
158088,58,999,224,121
158246,58,999,58,14
158431,58,999,1377,678
158477,58,999,173,171
158538,58,999,8,4
158617,58,999,400,80
158662,58,999,1954,688
158778,58,999,7,5
158787,58,999,14,10
158802,58,999,330,309
158884,58,999,282,134
159009,58,999,853,708
159027,58,999,36,10
159197,58,999,128,61
159328,58,999,18,11
159382,58,999,392,259
159391,58,999,7317,7088
159407,58,999,764,574
159416,58,999,288,262
159513,58,999,30,25
159522,58,999,43,18
159531,58,999,8,5
159568,58,999,171,163
159601,58,999,20,14
159647,58,999,1738,1676
159656,58,999,742,687
159717,58,999,970,914
159939,58,999,988,959
159948,58,999,104,8
159966,58,999,948,905
159993,58,999,889,875
160010,58,999,203,95
160038,58,999,1020,912
160065,58,999,45,41
160074,58,999,73,59
160117,58,999,24,9
160126,58,999,3,3
160199,58,999,5,2
160320,58,999,166,96
160409,58,999,16,9
160472,58,999,58,10
160481,58,999,473,257
160524,58,999,99,16
160579,58,999,638,388
160597,58,999,2,0
160612,58,999,2322,2180
160621,58,999,1674,1586
160630,58,999,134,105
160649,58,999,388,224
160658,58,999,2859,2746
160667,58,999,521,367
160755,58,999,1769,1686
160904,58,999,824,703
160959,58,999,73,16
160977,58,999,466,466
160995,58,999,115,55
161004,58,999,465,433
161022,58,999,9,6
161077,58,999,817,543
161086,58,999,577,547
161138,58,999,566,373
161192,58,999,371,207
161208,58,999,19,8
161217,58,999,314,138
161226,58,999,264,232
161235,58,999,49,40
161253,58,999,1894,1730
161299,58,999,219,160
161341,58,999,132,86
161457,58,999,728,704
161484,58,999,141,80
161493,58,999,60,27
161509,58,999,97,57
161518,58,999,200,200
161527,58,999,67,7
161545,58,999,1419,934
161554,58,999,739,653
161563,58,999,218,210
161572,58,999,413,116
161581,58,999,103,61
161688,58,999,397,305
161767,58,999,1835,1456
161800,58,999,46,11
161855,58,999,11,4
161864,58,999,350,350
161873,58,999,30,19
162007,58,999,1146,579
162061,58,999,44,32
162104,58,999,370,233
162122,58,999,1107,828
162168,58,999,361,271
162210,58,999,59,45
162283,58,999,333,251
162335,58,999,3,1
162371,58,999,285,16
162557,58,999,961,751
162584,58,999,493,453
162609,58,999,167,143
162654,58,999,254,242
162690,58,999,708,512
162706,58,999,916,668
162760,58,999,295,288
162779,58,999,1244,680
162830,58,999,18,12
162928,58,999,1141,1138
163028,58,999,288,79
163046,58,999,1255,1236
163204,58,999,731,287
163268,58,999,2037,1933
163286,58,999,5719,5536
163295,58,999,187,176
163338,58,999,572,517
163347,58,999,120,40
163408,58,999,36,8
163426,58,999,2567,1962
163453,58,999,2185,1945
163462,58,999,440,390
163532,58,999,35,35
163541,58,999,54,11
163578,58,999,56,54
163657,58,999,2038,727
163815,58,999,10,2
163851,58,999,1371,1299
163912,58,999,408,399
163976,58,999,113,93
164076,58,999,2596,2524
164155,58,999,1151,804
164173,58,999,741,718
164216,58,999,223,192
164270,58,999,460,458
164313,58,999,459,278
164368,58,999,134,32
164447,58,999,304,290
164465,58,999,408,398
164492,58,999,175,160
164535,58,999,9,1
164562,58,999,362,340
164580,58,999,472,443
164599,58,999,10,1
164614,58,999,5,3
164632,58,999,138,137
164641,58,999,18,3
164739,58,999,970,963
164748,58,999,1048,820
164775,58,999,252,157
164845,58,999,28,7
164872,58,999,13,9
164924,58,999,2141,2131
164988,58,999,2707,2668
165015,58,999,779,740
165024,58,999,1560,1078
165033,58,999,1183,711
