UNITID,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSAIANM,CSAIANW,CSASIAT,CSASIAM,CSASIAW,CSBKAAT,CSBKAAM,CSBKAAW,CSHISPT,CSHISPM,CSHISPW,CSNHPIT,CSNHPIM,CSNHPIW,CSWHITT,CSWHITM,CSWHITW,CS2MORT,CS2MORM,CS2MORW,CSUNKNT,CSUNKNM,CSUNKNW,CSNRALT,CSNRALM,CSNRALW,CSGUUGUN,CSGUUGAG,CSGUUGTT,CSGUGUN,CSGUGAG,CSGUGTOT,CSGUTOTUN,CSGUTOTAG,CSGUTOT,CSGUKN
108807,1610,647,963,8,6,2,50,27,23,31,20,11,1026,368,658,9,6,3,393,180,213,54,21,33,37,17,20,2,2,0,8,0,8,0,,0,8,0,8,1602
108852,106,46,60,1,1,0,0,0,0,9,6,3,12,4,8,0,0,0,45,25,20,6,2,4,1,1,0,32,7,25,0,,0,0,,0,0,,0,106
108861,27,16,11,0,0,0,4,2,2,11,5,6,2,2,0,0,0,0,8,5,3,0,0,0,0,0,0,2,2,0,0,,0,0,,0,0,,0,27
108870,82,42,40,1,1,0,5,2,3,1,0,1,8,5,3,0,0,0,24,16,8,2,1,1,1,1,0,40,16,24,0,,0,0,,0,0,,0,82
108977,111,27,84,1,1,0,5,0,5,2,1,1,86,22,64,0,0,0,14,2,12,0,0,0,2,0,2,1,1,0,0,0,0,0,,0,0,0,0,111
109040,987,201,786,6,1,5,109,41,68,114,20,94,642,114,528,10,3,7,64,13,51,41,9,32,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,987
109208,2627,1055,1572,18,6,12,325,158,167,145,56,89,612,239,373,27,7,20,1174,432,742,184,76,108,127,77,50,15,4,11,53,8,61,0,,0,53,8,61,2566
109350,1790,696,1094,2,1,1,96,48,48,162,47,115,1079,414,665,1,0,1,320,136,184,87,29,58,40,20,20,3,1,2,23,4,27,0,,0,23,4,27,1763
109651,612,242,370,0,0,0,178,65,113,9,7,2,50,26,24,2,2,0,82,37,45,11,7,4,0,0,0,280,98,182,0,,0,0,,0,0,,0,612
109721,132,20,112,1,1,0,3,1,2,20,10,10,44,5,39,0,0,0,59,3,56,4,0,4,1,0,1,0,0,0,0,,0,0,,0,0,,0,132
109730,56,38,18,0,0,0,0,0,0,7,4,3,30,16,14,2,2,0,16,15,1,0,0,0,1,1,0,0,0,0,0,,0,0,,0,0,,0,56
109785,2744,747,1997,9,4,5,419,123,296,178,49,129,921,238,683,26,10,16,821,209,612,111,34,77,160,41,119,99,39,60,10,,10,42,,42,52,,52,2692
109819,3413,1364,2049,4,1,3,185,85,100,118,62,56,2265,843,1422,2,0,2,696,299,397,120,57,63,14,12,2,9,5,4,0,0,0,0,,0,0,0,0,3413
109907,458,106,352,1,0,1,11,3,8,65,18,47,227,49,178,7,1,6,108,24,84,31,6,25,6,3,3,2,2,0,1,0,1,0,,0,1,0,1,457
109934,330,44,286,1,0,1,23,1,22,47,7,40,196,27,169,4,1,3,32,4,28,22,4,18,5,0,5,0,0,0,0,,0,0,,0,0,,0,330
110060,63,33,30,1,1,0,18,8,10,0,0,0,5,2,3,0,0,0,1,1,0,1,1,0,1,1,0,36,19,17,0,,0,0,,0,0,,0,63
110097,1280,512,768,2,1,1,211,92,119,35,13,22,208,69,139,6,1,5,568,237,331,136,48,88,66,29,37,48,22,26,0,,0,0,,0,0,,0,1280
110194,161,160,1,0,0,0,22,22,0,9,9,0,93,93,0,0,0,0,35,34,1,0,0,0,2,2,0,0,0,0,0,,0,0,,0,0,,0,161
110219,834,264,570,21,6,15,9,3,6,151,58,93,60,22,38,3,2,1,383,101,282,59,24,35,148,48,100,0,0,0,0,,0,0,,0,0,,0,834
110246,1745,790,955,12,3,9,105,43,62,27,15,12,506,222,284,5,2,3,938,441,497,88,34,54,36,15,21,28,15,13,17,7,24,0,,0,17,7,24,1721
110316,335,76,259,1,1,0,34,8,26,9,2,7,33,6,27,2,0,2,222,52,170,21,6,15,4,1,3,9,0,9,1,7,8,2,9,11,3,16,19,316
110334,1256,464,792,3,0,3,36,10,26,10,7,3,639,217,422,1,0,1,488,199,289,66,22,44,3,2,1,10,7,3,8,11,19,0,,0,8,11,19,1237
110361,3329,1038,2291,18,2,16,216,79,137,293,85,208,1190,325,865,27,13,14,1198,387,811,166,55,111,117,36,81,104,56,48,0,,0,0,,0,0,,0,3329
110370,474,154,320,0,0,0,62,20,42,13,4,9,49,24,25,0,0,0,84,22,62,34,12,22,21,8,13,211,64,147,0,2,2,0,1,1,0,3,3,471
110398,353,126,227,4,1,3,80,23,57,12,4,8,56,24,32,1,1,0,156,57,99,2,0,2,15,7,8,27,9,18,0,,0,0,0,0,0,0,0,353
110404,556,360,196,1,1,0,119,53,66,3,2,1,67,49,18,0,0,0,174,113,61,25,14,11,0,0,0,167,128,39,0,,0,0,,0,0,,0,556
110413,1248,482,766,2,1,1,51,15,36,39,15,24,432,130,302,5,5,0,502,198,304,64,35,29,30,11,19,123,72,51,0,0,0,0,0,0,0,0,0,1248
110422,5358,2615,2743,10,4,6,689,351,338,51,33,18,932,458,474,12,9,3,2921,1386,1535,392,192,200,211,105,106,140,77,63,687,30,717,102,1,103,789,31,820,4538
110468,1075,283,792,5,1,4,66,15,51,88,24,64,251,66,185,5,2,3,461,107,354,51,16,35,77,17,60,71,35,36,0,,0,0,,0,0,,0,1075
110486,2815,902,1913,4,1,3,171,69,102,106,42,64,1678,493,1185,3,1,2,499,156,343,73,35,38,189,62,127,92,43,49,376,8,384,70,3,73,446,11,457,2358
110495,2836,876,1960,6,3,3,310,113,197,72,20,52,1507,415,1092,17,8,9,626,217,409,87,28,59,128,52,76,83,20,63,447,9,456,38,0,38,485,9,494,2342
110510,4550,1639,2911,8,2,6,258,135,123,240,80,160,2814,937,1877,7,3,4,706,283,423,92,26,66,161,55,106,264,118,146,786,20,806,132,5,137,918,25,943,3607
110529,6931,3451,3480,11,6,5,1566,906,660,209,93,116,3146,1403,1743,15,6,9,1136,620,516,230,104,126,221,116,105,397,197,200,1317,22,1339,99,1,100,1416,23,1439,5492
110538,4224,1821,2403,20,12,8,247,107,140,94,44,50,1368,565,803,8,3,5,1984,863,1121,211,91,120,193,74,119,99,62,37,472,24,496,27,3,30,499,27,526,3698
110547,4470,1416,3054,6,1,5,395,180,215,469,127,342,2687,790,1897,13,5,8,429,159,270,102,31,71,162,50,112,207,73,134,692,11,703,113,1,114,805,12,817,3653
110556,6002,2138,3864,22,7,15,690,253,437,140,51,89,3228,1074,2154,7,4,3,1221,448,773,170,61,109,222,98,124,302,142,160,1018,20,1038,110,3,113,1128,23,1151,4851
110565,11116,4332,6784,14,6,8,2354,1044,1310,210,79,131,4735,1607,3128,24,7,17,2309,932,1377,427,170,257,376,158,218,667,329,338,1718,36,1754,309,9,318,2027,45,2072,9044
110574,4910,1795,3115,2,2,0,1185,517,668,402,119,283,1521,473,1048,51,23,28,886,337,549,248,101,147,220,95,125,395,128,267,728,23,751,184,3,187,912,26,938,3972
110583,10873,4436,6437,7,4,3,2230,1024,1206,440,160,280,4819,1785,3034,32,17,15,1999,872,1127,456,175,281,338,159,179,552,240,312,1308,79,1387,436,11,447,1744,90,1834,9039
110592,6511,2427,4084,4,3,1,889,397,492,257,86,171,4153,1457,2696,8,1,7,436,163,273,107,46,61,200,97,103,457,177,280,1132,25,1157,194,7,201,1326,32,1358,5153
110608,10810,4405,6405,13,7,6,1008,498,510,430,151,279,4926,1867,3059,11,4,7,2640,1159,1481,321,126,195,792,295,497,669,298,371,1656,47,1703,642,7,649,2298,54,2352,8458
110617,8131,3141,4990,19,7,12,1478,645,833,378,142,236,2587,912,1675,54,23,31,2487,951,1536,470,186,284,364,155,209,294,120,174,1338,41,1379,105,6,111,1443,47,1490,6641
110635,13401,6521,6880,22,10,12,3856,1873,1983,327,137,190,1859,786,1073,15,8,7,3398,1639,1759,671,284,387,343,169,174,2910,1615,1295,31,14,45,46,10,56,77,24,101,13300
110644,10894,4379,6515,17,6,11,2931,1174,1757,240,79,161,2232,707,1525,33,18,15,2826,1136,1690,584,227,357,143,56,87,1888,976,912,24,42,66,16,7,23,40,49,89,10805
110653,10776,5144,5632,7,3,4,3626,1780,1846,206,83,123,2230,855,1375,26,11,15,1880,908,972,471,228,243,224,115,109,2106,1161,945,60,28,88,4,15,19,64,43,107,10669
110662,14047,6160,7887,18,6,12,3597,1595,2002,482,156,326,2541,886,1655,21,9,12,3943,1840,2103,711,294,417,339,154,185,2395,1220,1175,17,36,53,2,23,25,19,59,78,13969
110671,6886,3214,3672,17,9,8,2135,1052,1083,226,96,130,2513,971,1542,22,12,10,976,537,439,282,139,143,93,39,54,622,359,263,53,49,102,1,10,11,54,59,113,6773
110680,11525,5761,5764,12,6,6,3482,1763,1719,178,61,117,2058,853,1205,18,11,7,2396,1226,1170,516,234,282,203,112,91,2662,1495,1167,38,4,42,21,2,23,59,6,65,11460
110699,956,304,652,0,0,0,321,91,230,52,13,39,131,51,80,1,0,1,342,114,228,46,13,33,39,13,26,24,9,15,0,,0,1,2,3,1,2,3,953
110705,7043,3215,3828,10,1,9,1287,628,659,151,60,91,1654,638,1016,6,3,3,2255,1051,1204,535,238,297,183,88,95,962,508,454,26,12,38,13,0,13,39,12,51,6992
110714,4800,2564,2236,4,3,1,1020,607,413,94,47,47,1200,530,670,5,3,2,1515,814,701,330,174,156,110,61,49,522,325,197,56,118,174,23,9,32,79,127,206,4594
110778,653,338,315,1,1,0,11,7,4,0,0,0,0,0,0,2,1,1,26,3,23,5,1,4,2,0,2,606,325,281,0,,0,0,,0,0,,0,653
110875,54,0,54,3,0,3,2,0,2,0,0,0,32,0,32,5,0,5,9,0,9,3,0,3,0,0,0,0,0,0,0,,0,0,,0,0,,0,54
110918,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,2
111045,6,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,,0,0,,0,0,,0,6
111054,69,7,62,0,0,0,1,0,1,8,0,8,31,4,27,1,0,1,17,1,16,11,2,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,69
111081,340,146,194,2,1,1,29,5,24,14,8,6,37,17,20,0,0,0,127,66,61,18,3,15,15,9,6,98,37,61,1,9,10,1,8,9,2,17,19,321
111188,232,197,35,0,0,0,22,17,5,5,4,1,44,35,9,6,5,1,101,93,8,17,13,4,37,30,7,0,0,0,41,0,41,17,0,17,58,0,58,174
111391,325,148,177,1,1,0,17,6,11,7,3,4,63,25,38,1,1,0,110,40,70,19,7,12,99,61,38,8,4,4,0,,0,0,0,0,0,0,0,325
111434,399,140,259,3,2,1,36,8,28,9,3,6,209,70,139,6,3,3,89,35,54,14,7,7,12,5,7,21,7,14,12,0,12,0,,0,12,0,12,387
111461,2553,1036,1517,6,4,2,342,140,202,113,43,70,1178,451,727,4,3,1,770,318,452,96,49,47,27,17,10,17,11,6,8,0,8,0,,0,8,0,8,2545
111513,201,4,197,4,0,4,28,0,28,6,0,6,99,3,96,1,0,1,61,1,60,1,0,1,1,0,1,0,0,0,0,,0,0,,0,0,,0,201
111638,93,41,52,1,1,0,12,6,6,3,2,1,29,13,16,3,1,2,41,16,25,4,2,2,0,0,0,0,0,0,0,,0,0,,0,0,,0,93
111708,183,144,39,0,0,0,72,59,13,12,9,3,65,47,18,1,1,0,30,26,4,2,1,1,1,1,0,0,0,0,0,,0,0,,0,0,,0,183
111717,166,128,38,0,0,0,14,11,3,7,5,2,127,97,30,1,0,1,9,9,0,7,5,2,1,1,0,0,0,0,0,,0,0,,0,0,,0,166
111726,175,134,41,0,0,0,0,0,0,0,0,0,172,132,40,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,175
111744,99,85,14,1,1,0,2,2,0,12,9,3,68,60,8,0,0,0,14,11,3,2,2,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,99
111762,78,44,34,0,0,0,0,0,0,1,1,0,74,41,33,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,78
111799,127,18,109,0,0,0,0,0,0,1,1,0,126,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,127
111887,2694,958,1736,9,1,8,271,106,165,187,64,123,1828,628,1200,6,5,1,256,92,164,20,9,11,106,47,59,11,6,5,50,0,50,0,,0,50,0,50,2644
111896,496,210,286,13,4,9,23,8,15,33,21,12,159,73,86,4,1,3,228,83,145,24,8,16,12,12,0,0,0,0,7,0,7,0,,0,7,0,7,489
111920,1712,623,1089,6,1,5,489,197,292,129,44,85,721,238,483,26,13,13,192,73,119,119,48,71,15,4,11,15,5,10,24,0,24,0,,0,24,0,24,1688
111939,2625,908,1717,10,4,6,184,64,120,190,64,126,1670,565,1105,4,1,3,409,151,258,74,33,41,68,22,46,16,4,12,48,1,49,0,,0,48,1,49,2576
111948,2793,1057,1736,2,0,2,489,171,318,50,17,33,505,183,322,7,2,5,1300,501,799,202,72,130,77,36,41,161,75,86,0,,0,1,,1,1,,1,2792
111966,415,105,310,0,0,0,97,36,61,128,26,102,70,22,48,8,1,7,43,5,38,14,3,11,50,12,38,5,0,5,1,,1,5,,5,6,,6,409
112075,1404,529,875,2,1,1,120,34,86,87,48,39,333,95,238,5,1,4,699,283,416,82,30,52,40,13,27,36,24,12,0,,0,0,,0,0,,0,1404
112084,130,58,72,2,1,1,3,3,0,11,6,5,37,13,24,1,0,1,63,29,34,4,3,1,3,2,1,6,1,5,0,,0,0,,0,0,,0,130
112127,19,10,9,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,16,8,8,0,0,0,0,0,0,0,0,0,0,,0,0,2,2,0,2,2,17
112172,1779,650,1129,3,1,2,144,55,89,45,14,31,1168,410,758,4,3,1,297,118,179,49,17,32,23,10,13,46,22,24,19,0,19,0,,0,19,0,19,1760
112181,64,1,63,1,0,1,4,0,4,3,0,3,10,0,10,1,0,1,38,1,37,5,0,5,2,0,2,0,0,0,0,,0,0,,0,0,,0,64
112190,2833,1051,1782,8,6,2,1150,400,750,184,66,118,656,226,430,6,1,5,496,230,266,124,51,73,113,48,65,96,23,73,83,11,94,0,,0,83,11,94,2739
112251,519,226,293,2,0,2,61,25,36,26,7,19,107,40,67,5,0,5,158,65,93,8,4,4,35,23,12,117,62,55,0,,0,0,,0,0,,0,519
112260,334,161,173,0,0,0,42,17,25,11,3,8,52,22,30,1,1,0,142,72,70,22,15,7,18,11,7,46,20,26,0,,0,0,,0,0,,0,334
112288,221,13,208,1,0,1,3,0,3,4,1,3,191,10,181,2,0,2,15,2,13,5,0,5,0,0,0,0,0,0,0,,0,0,,0,0,,0,221
112367,147,19,128,2,0,2,27,6,21,6,0,6,72,10,62,7,1,6,20,1,19,13,1,12,0,0,0,0,0,0,0,,0,0,,0,0,,0,147
112385,1041,644,397,1,1,0,161,83,78,139,96,43,305,189,116,6,4,2,326,214,112,62,38,24,32,18,14,9,1,8,6,0,6,0,,0,6,0,6,1035
112394,102,75,27,0,0,0,20,12,8,7,6,1,25,17,8,0,0,0,30,24,6,6,6,0,10,7,3,4,3,1,2,3,5,0,0,0,2,3,5,97
112455,88,14,74,0,0,0,7,2,5,10,2,8,53,9,44,2,0,2,14,1,13,0,0,0,2,0,2,0,0,0,0,,0,0,,0,0,,0,88
112525,1134,407,727,6,2,4,394,154,240,25,5,20,175,45,130,1,1,0,365,144,221,124,43,81,24,9,15,20,4,16,0,,0,0,0,0,0,0,0,1134
112561,292,140,152,6,3,3,6,3,3,10,8,2,55,32,23,1,0,1,206,90,116,1,1,0,7,3,4,0,0,0,3,2,5,0,,0,3,2,5,287
112570,168,99,69,2,0,2,6,4,2,14,5,9,37,23,14,2,1,1,69,43,26,14,8,6,12,6,6,12,9,3,0,,0,0,,0,0,,0,168
112686,453,120,333,0,0,0,13,4,9,116,23,93,298,86,212,3,2,1,1,1,0,12,2,10,10,2,8,0,0,0,2,0,2,0,,0,2,0,2,451
112826,625,207,418,0,0,0,141,46,95,91,33,58,276,82,194,4,1,3,56,17,39,42,16,26,9,8,1,6,4,2,4,0,4,0,,0,4,0,4,621
113096,1305,482,823,8,2,6,413,175,238,94,21,73,339,119,220,23,6,17,286,112,174,94,32,62,38,13,25,10,2,8,21,1,22,0,,0,21,1,22,1283
113111,829,358,471,2,1,1,65,24,41,22,11,11,365,144,221,1,0,1,313,149,164,50,23,27,10,5,5,1,1,0,3,0,3,0,,0,3,0,3,826
113193,2437,988,1449,8,4,4,76,30,46,71,48,23,699,269,430,5,2,3,1378,537,841,147,63,84,47,30,17,6,5,1,37,0,37,0,,0,37,0,37,2400
113218,649,254,395,5,1,4,23,11,12,23,13,10,194,75,119,2,2,0,362,135,227,33,14,19,7,3,4,0,0,0,3,0,3,0,,0,3,0,3,646
113236,1906,788,1118,2,1,1,560,254,306,74,32,42,823,313,510,4,2,2,285,115,170,93,41,52,31,15,16,34,15,19,57,8,65,0,,0,57,8,65,1841
113333,2403,1109,1294,6,4,2,961,444,517,67,31,36,670,275,395,9,5,4,383,184,199,120,70,50,26,14,12,161,82,79,16,10,26,0,,0,16,10,26,2377
113449,115,27,88,1,0,1,1,0,1,4,3,1,77,20,57,0,0,0,30,4,26,2,0,2,0,0,0,0,0,0,0,,0,0,,0,0,,0,115
113537,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,1,0,1,0,0,0,2,1,1,0,2,2,0,,0,0,2,2,9
113573,1480,511,969,6,1,5,41,12,29,27,11,16,1075,338,737,2,1,1,244,104,140,53,27,26,14,5,9,18,12,6,14,2,16,0,,0,14,2,16,1464
113582,30,2,28,0,0,0,1,0,1,1,0,1,8,0,8,0,0,0,18,2,16,0,0,0,0,0,0,2,0,2,0,,0,0,,0,0,,0,30
113616,14,6,8,0,0,0,10,3,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,,0,0,,0,0,,0,14
113634,2714,1120,1594,6,1,5,599,253,346,98,47,51,679,248,431,4,3,1,845,353,492,228,95,133,70,36,34,185,84,101,61,1,62,0,,0,61,1,62,2652
113698,631,202,429,2,2,0,156,43,113,18,11,7,132,28,104,4,1,3,207,70,137,24,7,17,20,7,13,68,33,35,0,,0,0,,0,0,,0,631
113704,14,12,2,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,6,4,2,0,0,0,0,0,0,4,4,0,0,,0,0,,0,0,,0,14
113856,3039,1095,1944,8,2,6,404,144,260,74,47,27,2251,736,1515,1,1,0,114,77,37,26,11,15,102,45,57,59,32,27,10,3,13,0,,0,10,3,13,3026
113980,2628,1114,1514,3,0,3,410,179,231,290,110,180,1303,522,781,6,2,4,419,209,210,90,43,47,41,18,23,66,31,35,1,0,1,0,,0,1,0,1,2627
114114,43,11,32,0,0,0,9,3,6,1,1,0,4,1,3,0,0,0,18,4,14,1,0,1,4,2,2,6,0,6,0,,0,0,,0,0,,0,43
114123,57,21,36,1,0,1,1,0,1,1,0,1,21,7,14,1,0,1,27,10,17,0,0,0,5,4,1,0,0,0,0,,0,0,,0,0,,0,57
114266,762,253,509,3,1,2,313,116,197,18,8,10,326,95,231,3,1,2,48,16,32,20,8,12,17,2,15,14,6,8,0,0,0,0,,0,0,0,0,762
114354,760,113,647,5,2,3,90,12,78,56,14,42,172,23,149,7,1,6,261,43,218,3,0,3,31,2,29,135,16,119,0,,0,0,,0,0,,0,760
114433,200,94,106,7,1,6,5,2,3,24,15,9,43,25,18,1,1,0,110,44,66,2,1,1,7,4,3,1,1,0,7,0,7,0,,0,7,0,7,193
114460,286,31,255,5,2,3,29,4,25,24,1,23,109,16,93,4,0,4,92,7,85,21,1,20,2,0,2,0,0,0,0,0,0,0,,0,0,0,0,286
114549,321,57,264,2,0,2,14,1,13,54,7,47,36,8,28,2,0,2,160,29,131,13,1,12,39,11,28,1,0,1,0,,0,0,,0,0,,0,321
114585,157,29,128,3,0,3,58,14,44,1,0,1,10,1,9,0,0,0,75,13,62,0,0,0,2,1,1,8,0,8,0,,0,2,,2,2,,2,155
114637,78,6,72,0,0,0,36,4,32,7,0,7,23,1,22,0,0,0,11,1,10,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,78
114716,1516,707,809,3,2,1,337,134,203,35,18,17,469,231,238,9,6,3,491,228,263,80,42,38,28,18,10,64,28,36,18,6,24,0,,0,18,6,24,1492
114734,10,3,7,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10
114761,65,6,59,9,0,9,4,1,3,1,1,0,10,0,10,1,0,1,36,3,33,4,1,3,0,0,0,0,0,0,0,,0,0,,0,0,,0,65
114789,2918,1037,1881,13,2,11,441,154,287,117,37,80,1671,575,1096,8,2,6,541,215,326,104,39,65,20,11,9,3,2,1,37,,37,0,,0,37,,37,2881
114813,975,241,734,9,2,7,52,15,37,45,16,29,547,110,437,7,4,3,258,74,184,3,1,2,33,8,25,21,11,10,0,,0,0,,0,0,,0,975
114840,476,238,238,2,1,1,46,26,20,30,10,20,25,12,13,1,0,1,206,93,113,46,26,20,18,8,10,102,62,40,0,,0,0,,0,0,,0,476
114859,2592,1023,1569,8,7,1,379,163,216,65,36,29,1457,519,938,4,2,2,485,202,283,110,53,57,52,26,26,32,15,17,93,20,113,0,,0,93,20,113,2479
114938,763,298,465,0,0,0,53,22,31,17,8,9,479,164,315,2,1,1,173,88,85,25,13,12,14,2,12,0,0,0,7,1,8,0,,0,7,1,8,755
114947,116,54,62,1,0,1,15,9,6,1,1,0,19,10,9,1,0,1,65,27,38,1,1,0,10,5,5,3,1,2,3,0,3,0,,0,3,0,3,113
115001,1266,465,801,1,0,1,120,54,66,31,11,20,320,120,200,0,0,0,684,237,447,33,11,22,30,13,17,47,19,28,28,0,28,0,,0,28,0,28,1238
115010,194,44,150,1,0,1,33,11,22,6,2,4,90,17,73,2,0,2,41,8,33,20,5,15,0,0,0,1,1,0,0,,0,0,,0,0,,0,194
115083,838,443,395,8,3,5,123,57,66,87,46,41,145,80,65,14,9,5,253,151,102,6,5,1,102,53,49,100,39,61,1,0,1,8,0,8,9,0,9,829
115126,2847,1164,1683,6,4,2,915,370,545,32,22,10,899,335,564,10,7,3,738,316,422,125,53,72,43,22,21,79,35,44,37,2,39,0,,0,37,2,39,2808
115214,43,21,22,0,0,0,4,1,3,2,0,2,3,1,2,0,0,0,18,10,8,2,1,1,5,3,2,9,5,4,0,,0,1,0,1,1,0,1,42
115296,1645,626,1019,7,3,4,147,61,86,61,25,36,559,205,354,9,2,7,665,256,409,95,34,61,44,12,32,58,28,30,10,1,11,0,,0,10,1,11,1634
115357,78,14,64,0,0,0,11,3,8,5,1,4,52,9,43,0,0,0,9,1,8,0,0,0,0,0,0,1,0,1,0,,0,0,,0,0,,0,78
115393,1072,386,686,1,0,1,54,26,28,11,4,7,857,301,556,1,0,1,54,19,35,19,7,12,74,29,45,1,0,1,0,0,0,0,,0,0,0,0,1072
115409,227,112,115,1,0,1,64,23,41,4,2,2,50,35,15,0,0,0,58,25,33,17,11,6,17,7,10,16,9,7,0,,0,0,,0,0,,0,227
115658,66,13,53,6,3,3,16,3,13,1,0,1,39,6,33,0,0,0,2,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,0,0,0,66
115728,258,74,184,1,1,0,35,13,22,26,6,20,97,28,69,0,0,0,51,10,41,9,4,5,31,10,21,8,2,6,0,0,0,0,0,0,0,0,0,258
115746,185,45,140,0,0,0,4,0,4,4,1,3,18,5,13,0,0,0,116,28,88,9,1,8,29,9,20,5,1,4,0,,0,47,,47,47,,47,138
115755,1729,694,1035,28,8,20,59,25,34,53,23,30,491,199,292,7,2,5,841,335,506,107,40,67,129,54,75,14,8,6,259,53,312,32,3,35,291,56,347,1382
115773,167,47,120,1,0,1,13,4,9,12,2,10,46,6,40,1,0,1,57,17,40,5,1,4,10,2,8,22,15,7,0,,0,0,,0,0,,0,167
115861,1249,488,761,1,0,1,5,1,4,11,5,6,1154,441,713,0,0,0,53,27,26,7,4,3,17,10,7,1,0,1,38,2,40,0,,0,38,2,40,1209
115931,555,400,155,1,1,0,33,27,6,18,14,4,369,270,99,9,7,2,62,43,19,2,0,2,61,38,23,0,0,0,0,2,2,0,,0,0,2,2,553
116226,47,1,46,0,0,0,8,0,8,0,0,0,3,0,3,0,0,0,28,1,27,5,0,5,0,0,0,3,0,3,0,,0,0,,0,0,,0,47
116350,144,26,118,14,5,9,13,2,11,10,3,7,55,5,50,1,1,0,50,10,40,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,144
116439,3198,1519,1679,4,2,2,1090,510,580,61,27,34,616,279,337,7,4,3,963,458,505,162,90,72,100,49,51,195,100,95,47,0,47,0,,0,47,0,47,3151
116563,180,2,178,1,0,1,8,0,8,29,0,29,59,2,57,1,0,1,58,0,58,21,0,21,3,0,3,0,0,0,0,,0,0,,0,0,,0,180
116846,85,13,72,2,0,2,1,0,1,5,1,4,8,2,6,0,0,0,51,8,43,0,0,0,14,2,12,4,0,4,0,1,1,0,0,0,0,1,1,84
117052,1402,664,738,8,5,3,51,28,23,22,16,6,1063,481,582,3,2,1,227,119,108,21,11,10,7,2,5,0,0,0,23,2,25,0,,0,23,2,25,1377
117104,169,73,96,3,2,1,2,1,1,9,4,5,62,21,41,0,0,0,70,29,41,9,5,4,14,11,3,0,0,0,0,,0,0,,0,0,,0,169
117140,2186,797,1389,8,4,4,121,49,72,117,42,75,1149,375,774,6,2,4,440,166,274,78,30,48,112,44,68,155,85,70,5,,5,3,,3,8,,8,2178
117168,132,41,91,1,0,1,18,5,13,0,0,0,31,8,23,0,0,0,65,21,44,6,2,4,1,0,1,10,5,5,0,,0,0,,0,0,,0,132
117195,247,136,111,4,2,2,9,3,6,13,11,2,88,51,37,1,1,0,111,57,54,12,5,7,6,4,2,3,2,1,0,0,0,0,,0,0,0,0,247
117238,65,11,54,0,0,0,2,0,2,14,3,11,27,5,22,0,0,0,19,3,16,3,0,3,0,0,0,0,0,0,0,,0,0,,0,0,,0,65
117247,610,285,325,2,0,2,157,62,95,122,53,69,136,73,63,3,1,2,105,63,42,33,18,15,22,7,15,30,8,22,26,0,26,0,,0,26,0,26,584
117274,235,171,64,9,5,4,12,11,1,37,36,1,62,47,15,1,1,0,95,56,39,13,10,3,5,4,1,1,1,0,0,,0,0,,0,0,,0,235
117283,9,4,5,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,9
117520,182,99,83,1,0,1,34,21,13,5,3,2,12,9,3,2,2,0,101,52,49,17,6,11,5,3,2,5,3,2,0,,0,0,0,0,0,0,0,182
117557,98,54,44,0,0,0,5,2,3,2,0,2,3,0,3,0,0,0,3,1,2,0,0,0,0,0,0,85,51,34,0,,0,0,,0,0,,0,98
117575,33,14,19,0,0,0,8,3,5,6,4,2,3,1,2,1,0,1,9,5,4,2,1,1,0,0,0,4,0,4,0,,0,0,,0,0,,0,33
117627,494,211,283,0,0,0,96,44,52,48,24,24,221,85,136,5,1,4,56,22,34,20,9,11,9,4,5,39,22,17,0,,0,0,,0,0,,0,494
117636,1425,454,971,1,0,1,362,131,231,96,23,73,376,96,280,2,0,2,416,136,280,62,24,38,0,0,0,110,44,66,0,,0,0,,0,0,,0,1425
117645,2762,1086,1676,1,1,0,292,136,156,240,87,153,1622,615,1007,11,6,5,441,178,263,130,51,79,7,3,4,18,9,9,41,3,44,0,,0,41,3,44,2718
