UNITID,LINE_10,LINE_45,LINE_50,LINE_55,LINE_11,LINE_30,LINE_51,LINE_52,PGLIN10,PGLIN45,PGLIN50,PGLIN11,SSLIN10,SSLIN45,SSLIN50,SSLIN11,NRLIN10,NRLIN45,NRLIN50,NRLIN11
451714,79,0,79,8,51,0,0,28,41,0,41,26,8,0,8,6,30,0,30,19
451918,42,0,42,5,29,0,0,13,26,0,26,17,3,0,3,3,13,0,13,9
452072,68,0,68,38,52,0,0,16,53,0,53,38,12,0,12,11,3,0,3,3
452887,61,0,61,52,53,0,0,8,34,0,34,30,11,0,11,11,16,0,16,12
453297,6,0,6,3,3,0,0,3,0,0,0,0,0,0,0,0,6,0,6,3
453756,97,0,97,69,74,0,0,23,77,0,77,69,18,0,18,4,2,0,2,1
454546,51,0,51,0,16,0,0,35,36,0,36,14,8,0,8,2,7,0,7,0
454555,168,0,168,4,75,0,2,91,116,0,116,46,20,0,20,12,32,0,32,17
454607,97,0,97,29,59,0,3,35,65,0,65,36,18,0,18,13,14,0,14,10
454652,29,0,29,1,21,0,0,8,19,0,19,11,3,0,3,3,7,0,7,7
454722,21,0,21,2,11,0,0,10,18,0,18,11,0,0,0,0,3,0,3,0
454759,2,0,2,1,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
454768,69,0,69,3,51,0,0,18,44,0,44,34,9,0,9,6,16,0,16,11
454777,15,0,15,2,6,0,0,9,10,0,10,4,2,0,2,2,3,0,3,0
454795,27,0,27,5,17,0,0,10,24,0,24,16,1,0,1,1,2,0,2,0
454801,19,0,19,14,14,0,0,5,16,0,16,11,1,0,1,1,2,0,2,2
454874,16,0,16,2,12,0,0,4,11,0,11,9,2,0,2,1,3,0,3,2
454917,110,0,110,45,88,0,0,22,64,0,64,50,10,0,10,4,36,0,36,34
454926,81,0,81,4,34,0,0,47,53,0,53,21,13,0,13,8,15,0,15,5
454944,39,0,39,12,31,0,0,8,31,0,31,24,3,0,3,3,5,0,5,4
454953,7,0,7,1,5,0,0,2,1,0,1,0,0,0,0,0,6,0,6,5
454962,9,0,9,1,7,0,0,2,5,0,5,3,0,0,0,0,4,0,4,4
454980,20,0,20,4,15,0,0,5,17,0,17,12,1,0,1,1,2,0,2,2
454999,15,0,15,1,9,0,0,6,12,0,12,7,1,0,1,1,2,0,2,1
455008,61,0,61,1,34,0,0,27,55,0,55,30,4,0,4,3,2,0,2,1
455062,9,0,9,4,9,0,0,0,2,0,2,2,1,0,1,1,6,0,6,6
455080,52,0,52,7,35,0,0,17,46,0,46,30,3,0,3,3,3,0,3,2
455105,19,0,19,2,16,0,0,3,11,0,11,9,2,0,2,2,6,0,6,5
455141,120,0,120,21,95,0,0,25,86,0,86,70,19,0,19,12,15,0,15,13
455187,145,0,145,60,110,1,29,5,145,0,145,110,0,0,0,0,0,0,0,0
455211,126,0,126,10,98,0,28,0,80,0,80,74,20,0,20,11,26,0,26,13
455220,67,4,63,30,50,3,9,1,50,0,50,38,8,0,8,7,9,4,5,5
455275,151,0,151,10,91,0,1,59,103,0,103,55,27,0,27,21,21,0,21,15
455284,63,0,63,8,45,0,0,18,38,0,38,23,9,0,9,8,16,0,16,14
455327,13,0,13,8,13,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0
455354,122,0,122,26,81,0,0,41,80,0,80,50,28,0,28,24,14,0,14,7
455381,45,0,45,39,39,0,1,5,37,0,37,33,8,0,8,6,0,0,0,0
455460,83,0,83,28,43,0,0,40,82,0,82,42,0,0,0,0,1,0,1,1
455488,169,0,169,57,102,0,0,67,162,0,162,97,5,0,5,4,2,0,2,1
455558,34,0,34,16,17,0,0,17,28,0,28,15,2,0,2,2,4,0,24,0
455725,650,0,650,421,503,0,0,147,539,0,539,408,63,0,63,52,48,0,48,43
455734,120,0,120,78,95,0,0,25,56,0,56,37,3,0,3,2,61,0,61,56
455761,80,0,80,55,65,0,0,15,58,0,58,45,12,0,12,11,10,0,10,9
455798,41,0,41,7,34,1,0,6,35,0,35,29,6,0,6,5,0,0,0,0
455831,254,0,254,220,236,0,0,18,101,0,101,87,3,0,3,0,150,0,150,149
455859,127,0,127,1,100,3,0,24,88,0,88,68,12,0,12,12,27,0,27,20
455877,39,0,39,0,31,0,0,8,21,0,21,18,9,0,9,8,9,0,9,5
455886,34,0,34,2,28,0,0,6,26,0,26,23,4,0,4,3,4,0,4,2
455895,42,0,42,3,25,0,0,17,37,0,37,21,3,0,3,2,2,0,2,2
455901,75,0,75,0,48,0,0,27,33,0,33,15,14,0,14,10,28,0,28,23
455910,59,0,59,46,55,0,0,4,33,0,33,30,3,0,3,3,23,0,23,22
455929,13,0,13,6,6,0,0,7,9,0,9,3,0,0,0,0,4,0,4,3
455965,22,0,22,0,16,0,0,6,14,0,14,10,3,0,3,3,5,0,5,3
455974,66,0,66,65,65,0,0,1,66,0,66,65,0,0,0,0,0,0,0,0
456001,62,0,62,62,62,0,0,0,20,0,20,20,15,0,15,15,27,0,27,27
456029,42,0,42,3,22,0,0,20,33,0,33,17,0,0,0,0,9,0,9,5
456065,65,0,65,3,51,0,0,14,44,0,44,35,8,0,8,8,13,0,13,8
456074,78,0,78,7,57,0,0,21,53,0,53,34,15,0,15,15,10,0,10,8
456135,48,0,48,4,25,0,3,20,42,0,42,22,4,0,4,3,2,0,2,0
456515,55,0,55,15,35,0,0,20,46,0,46,28,5,0,5,3,4,0,4,4
456588,18,0,18,2,9,0,0,9,15,0,15,6,1,0,1,1,2,0,2,2
456597,78,0,78,26,60,0,0,18,63,0,63,46,5,0,5,4,10,0,10,10
456825,45,1,44,2,27,0,0,17,31,0,31,18,3,0,3,2,11,1,10,7
456922,259,0,259,123,158,0,0,101,240,0,240,149,8,0,8,7,11,0,11,2
456931,375,0,375,220,243,0,0,132,321,0,321,208,29,0,29,21,25,0,25,14
457031,6,0,6,1,4,0,0,2,0,0,0,0,3,0,3,3,3,0,3,1
457077,288,0,288,5,114,0,0,174,128,0,128,45,14,0,14,11,146,0,146,58
457192,60,0,60,50,50,0,0,10,60,0,60,50,0,0,0,0,0,0,0,0
457208,181,0,181,130,130,0,0,51,135,0,135,98,3,0,3,3,43,0,43,29
457253,15,0,15,4,11,0,0,4,9,0,9,5,6,0,6,6,0,0,0,0
457314,9,0,9,2,3,0,0,6,6,0,6,2,3,0,3,1,0,0,0,0
457323,161,0,161,29,113,0,0,48,106,0,106,69,17,0,17,12,38,0,38,32
457332,12,0,12,0,5,0,0,7,11,0,11,4,1,0,1,1,0,0,0,0
457341,40,0,40,0,31,0,0,9,25,0,25,20,11,0,11,7,4,0,4,4
457378,15,0,15,11,11,0,0,4,7,0,7,7,0,0,0,0,8,0,8,4
457396,11,0,11,0,11,0,0,0,10,0,10,10,1,0,1,1,0,0,0,0
457420,40,0,40,27,34,0,0,6,26,0,26,20,5,0,5,5,9,0,9,9
457439,54,0,54,31,32,0,0,22,43,0,43,28,6,0,6,4,5,0,5,0
457448,81,0,81,12,49,0,0,32,65,0,65,42,4,0,4,2,12,0,12,5
457466,17,1,16,2,13,0,0,3,15,0,15,13,1,0,1,0,1,1,0,0
457475,16,0,16,0,15,0,0,1,6,0,6,5,3,0,3,3,7,0,7,7
457493,18,0,18,3,12,0,0,6,8,0,8,4,2,0,2,1,8,0,8,7
457545,35,0,35,0,32,0,0,3,13,0,13,11,4,0,4,4,18,0,18,17
457554,10,0,10,4,6,0,1,3,9,0,9,6,1,0,1,0,0,0,0,0
457563,135,0,135,18,108,0,0,27,40,0,40,35,12,0,12,12,83,0,83,61
457572,46,0,46,3,40,0,0,6,30,0,30,29,8,0,8,8,8,0,8,3
457581,89,0,89,2,63,0,0,26,59,0,59,36,1,0,1,1,29,0,29,26
457606,90,0,90,75,85,0,0,5,80,0,80,75,0,0,0,0,10,0,10,10
457624,10,0,10,7,7,0,0,3,5,0,5,4,1,0,1,1,4,0,4,2
457633,29,0,29,4,26,0,0,3,11,0,11,10,9,0,9,9,9,0,9,7
457642,25,0,25,4,18,0,0,7,7,0,7,5,0,0,0,0,18,0,18,13
457721,25,0,25,21,21,0,0,4,22,0,22,19,3,0,3,2,0,0,0,0
457749,55,0,55,3,39,0,0,16,30,0,30,21,3,0,3,3,22,0,22,15
457767,125,0,125,36,73,0,0,52,125,0,125,73,0,0,0,0,0,0,0,0
457776,44,0,44,6,30,0,0,14,30,0,30,19,3,0,3,2,11,0,11,9
457785,51,1,50,36,43,0,0,7,39,0,39,33,2,0,2,2,10,1,9,8
457794,151,0,151,148,148,0,0,3,134,0,134,131,0,0,0,0,17,0,17,17
457819,12,0,12,7,11,0,1,0,1,0,1,0,0,0,0,0,11,0,11,11
457837,32,0,32,23,26,0,0,6,24,0,24,24,3,0,3,2,5,0,5,0
457855,23,0,23,0,19,0,0,4,14,0,14,10,5,0,5,5,4,0,4,4
457943,33,1,32,27,27,0,0,5,27,1,26,23,3,0,3,2,3,0,3,2
457952,57,0,57,5,55,0,0,2,14,0,14,14,0,0,0,0,43,0,43,41
457989,25,0,25,15,15,0,0,10,15,0,15,15,0,0,0,0,10,0,10,0
457998,19,0,19,12,14,0,5,0,10,0,10,10,4,0,4,4,5,0,5,0
458007,56,0,56,12,26,0,0,30,22,0,22,22,0,0,0,0,34,0,34,4
458043,37,0,37,4,21,0,0,16,22,0,22,7,8,0,8,7,7,0,7,7
458070,118,0,118,33,94,0,0,24,61,0,61,48,11,0,11,10,46,0,46,36
458098,45,0,45,9,36,0,0,9,25,0,25,17,20,0,20,19,0,0,0,0
458104,5,0,5,3,3,0,0,2,5,0,5,3,0,0,0,0,0,0,0,0
458122,4,0,4,4,4,0,0,0,3,0,3,3,0,0,0,0,1,0,1,1
458131,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
458274,45,0,45,2,21,0,0,24,28,0,28,13,5,0,5,3,12,0,12,5
458803,47,0,47,0,17,0,3,27,43,0,43,14,3,0,3,2,1,0,1,1
458812,51,0,51,0,35,0,0,16,32,0,32,18,6,0,6,5,13,0,13,12
458821,27,0,27,1,9,0,1,17,26,0,26,8,0,0,0,0,1,0,1,1
458830,60,0,60,0,36,0,0,24,56,0,56,33,3,0,3,2,1,0,1,1
458858,53,0,53,0,9,0,2,42,51,0,51,9,2,0,2,0,0,0,0,0
458867,76,0,76,1,37,0,0,39,73,0,73,37,1,0,1,0,2,0,2,0
459019,39,0,39,0,14,0,1,24,38,0,38,14,1,0,1,0,0,0,0,0
459046,32,0,32,0,7,0,0,25,28,0,28,6,3,0,3,1,1,0,1,0
459055,36,0,36,1,21,0,1,14,31,0,31,16,4,0,4,4,1,0,1,1
459064,33,0,33,1,15,0,2,16,29,0,29,11,2,0,2,2,2,0,2,2
459116,39,0,39,0,29,0,0,10,22,0,22,15,5,0,5,5,12,0,12,9
459125,3,0,3,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
459170,58,0,58,1,43,0,0,15,31,0,31,23,4,0,4,3,23,0,23,17
459189,12,0,12,6,11,0,0,1,12,0,12,11,0,0,0,0,0,0,0,0
459198,90,0,90,0,44,1,2,43,54,0,54,26,12,0,12,6,24,0,24,12
459231,86,0,86,15,46,0,0,40,55,0,55,25,17,0,17,10,14,0,14,11
459277,137,0,137,95,95,0,0,42,70,0,70,45,28,0,28,17,39,0,39,33
459286,38,0,38,0,18,0,0,20,21,0,21,7,4,0,4,3,13,0,13,8
459295,47,0,47,7,34,0,0,13,17,0,17,17,2,0,2,2,28,0,28,15
459301,39,0,39,1,24,0,0,15,21,0,21,10,8,0,8,5,10,0,10,9
459347,19,0,19,4,16,0,0,3,13,0,13,11,2,0,2,2,4,0,4,3
459374,32,0,32,26,30,0,0,2,15,0,15,15,9,0,9,9,8,0,8,6
459392,53,0,53,20,45,0,0,8,32,0,32,24,12,0,12,12,9,0,9,9
459408,19,0,19,19,19,0,0,0,3,0,3,3,0,0,0,0,16,0,16,16
459426,81,0,81,38,62,0,0,19,47,0,47,32,25,0,25,25,9,0,9,5
459462,294,0,294,145,160,0,0,134,204,0,204,99,41,0,41,27,49,0,49,34
459499,6,0,6,5,5,0,0,1,5,0,5,5,0,0,0,0,1,0,1,0
459523,35,0,35,31,31,0,0,4,35,0,35,31,0,0,0,0,0,0,0,0
459532,35,1,34,7,24,0,0,10,30,0,30,24,0,0,0,0,5,1,4,0
459541,9,0,9,8,8,1,0,0,1,0,1,0,1,0,1,1,7,0,7,7
459578,56,0,56,6,41,0,0,15,41,0,41,30,3,0,3,2,12,0,12,9
459967,636,0,636,326,425,0,0,211,512,0,512,349,15,0,15,12,109,0,109,64
459985,743,0,743,311,404,0,0,339,553,0,553,338,21,0,21,8,169,0,169,58
460011,61,0,61,17,40,0,0,21,32,0,32,15,8,0,8,7,21,0,21,18
460093,71,0,71,32,50,0,0,21,64,0,64,43,5,0,5,5,2,0,2,2
460118,159,0,159,21,98,0,0,61,137,0,137,86,11,0,11,9,11,0,11,3
460127,68,0,68,25,47,0,0,21,49,0,49,34,15,0,15,10,4,0,4,3
460145,83,0,83,57,57,0,0,26,68,0,68,51,2,0,2,2,13,0,13,4
460172,614,0,614,320,361,0,0,253,428,0,428,250,55,0,55,42,131,0,131,69
460482,50,0,50,20,27,0,0,23,47,0,47,26,2,0,2,1,1,0,1,0
460516,128,0,128,1,67,0,0,61,78,0,78,44,10,0,10,9,40,0,40,14
460525,94,0,94,3,68,0,0,26,73,0,73,50,9,0,9,8,12,0,12,10
460534,267,0,267,1,110,0,0,157,139,0,139,56,7,0,7,5,121,0,121,49
460701,21,0,21,15,15,0,0,6,19,0,19,15,2,0,2,0,0,0,0,0
460765,64,0,64,23,47,1,10,6,51,0,51,46,5,0,5,1,8,0,8,0
460808,22,0,22,21,21,0,0,1,22,0,22,21,0,0,0,0,0,0,0,0
460914,31,0,31,3,29,0,0,2,13,0,13,11,5,0,5,5,13,0,13,13
460932,85,0,85,51,82,0,0,3,31,0,31,30,16,0,16,16,38,0,38,36
460969,133,0,133,4,110,4,3,16,108,0,108,87,3,0,3,2,22,0,22,21
460978,132,0,132,18,81,0,0,51,85,0,85,54,20,0,20,16,27,0,27,11
460987,109,0,109,31,83,0,0,26,63,0,63,44,17,0,17,14,29,0,29,25
460996,39,0,39,26,26,0,0,13,21,0,21,13,3,0,3,3,15,0,15,10
461087,58,0,58,39,39,0,0,19,29,0,29,29,0,0,0,0,29,0,29,10
461175,219,0,219,16,171,0,22,26,27,0,27,22,0,0,0,0,192,0,192,149
461193,74,0,74,2,49,0,0,25,46,0,46,29,11,0,11,7,17,0,17,13
461272,13,0,13,0,11,0,0,2,5,0,5,4,2,0,2,2,6,0,6,5
461306,110,0,110,3,8,0,90,12,48,0,48,0,0,0,0,0,62,0,62,8
461342,57,0,57,50,54,3,0,0,18,0,18,16,8,0,8,8,31,0,31,30
461379,2,0,2,1,2,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
461388,49,0,49,5,16,0,0,33,44,0,44,11,1,0,1,1,4,0,4,4
461421,63,0,63,2,39,0,0,24,46,0,46,30,5,0,5,4,12,0,12,5
461494,52,0,52,1,36,2,0,14,28,0,28,21,6,0,6,5,18,0,18,10
461500,4,0,4,0,3,0,0,1,3,0,3,2,0,0,0,0,1,0,1,1
461537,7,0,7,1,3,0,0,4,6,0,6,3,1,0,1,0,0,0,0,0
461555,40,0,40,2,33,0,0,7,6,0,6,5,18,0,18,14,16,0,16,14
461582,22,0,22,4,20,0,0,2,11,0,11,10,2,0,2,2,9,0,9,8
461607,40,0,40,5,25,0,7,8,39,0,39,24,0,0,0,0,1,0,1,1
461625,6,0,6,5,5,0,0,1,5,0,5,5,0,0,0,0,1,0,1,0
461652,25,0,25,8,24,1,0,0,14,0,14,14,6,0,6,6,5,0,5,4
461704,104,0,104,5,85,0,0,19,63,0,63,62,13,0,13,13,28,0,28,10
461713,28,0,28,6,23,0,0,5,14,0,14,11,2,0,2,1,12,0,12,11
461722,12,0,12,1,10,0,0,2,4,0,4,4,3,0,3,3,5,0,5,3
461740,4,0,4,0,2,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0
461768,104,0,104,10,83,0,0,21,62,0,62,51,11,0,11,8,31,0,31,24
461786,19,0,19,7,16,0,0,3,12,0,12,12,4,0,4,4,3,0,3,0
461810,70,0,70,69,69,0,1,0,46,0,46,46,0,0,0,0,24,0,24,23
461829,164,0,164,87,116,0,5,43,79,0,79,54,68,0,68,62,17,0,17,0
461838,101,0,101,4,88,0,0,13,47,0,47,38,11,0,11,10,43,0,43,40
461856,179,0,179,108,125,0,0,54,148,0,148,105,31,0,31,20,0,0,0,0
461874,32,0,32,21,21,0,0,11,26,0,26,17,4,0,4,4,2,0,2,0
461892,38,1,37,18,24,0,8,5,24,1,23,12,0,0,0,0,14,0,14,12
461908,33,0,33,1,19,0,0,14,21,0,21,11,3,0,3,2,9,0,9,6
461917,43,0,43,1,37,0,0,6,17,0,17,15,4,0,4,4,22,0,22,18
461926,42,0,42,25,37,0,0,5,25,0,25,23,8,0,8,6,9,0,9,8
461944,20,0,20,2,14,0,0,6,16,0,16,12,2,0,2,1,2,0,2,1
461962,293,0,293,161,239,0,0,54,171,0,171,165,6,0,6,2,116,0,116,72
462008,63,0,63,1,39,0,0,24,33,0,33,22,3,0,3,3,27,0,27,14
462017,66,0,66,3,42,1,0,23,39,0,39,21,12,0,12,9,15,0,15,12
462035,166,0,166,52,115,0,4,47,110,0,110,67,10,0,10,9,46,0,46,39
462053,118,0,118,41,54,0,0,64,55,0,55,24,0,0,0,0,63,0,63,30
462062,28,0,28,11,23,0,0,5,19,0,19,14,2,0,2,2,7,0,7,7
462071,35,0,35,2,21,0,0,14,23,0,23,12,4,0,4,4,8,0,8,5
462336,20,0,20,1,19,0,0,1,17,0,17,16,2,0,2,2,1,0,1,1
462345,15,0,15,4,8,0,0,7,9,0,9,3,4,0,4,3,2,0,2,2
467094,48,0,48,17,39,0,0,9,37,0,37,31,6,0,6,6,5,0,5,2
467863,40,1,39,1,24,0,0,15,20,1,19,8,7,0,7,6,13,0,13,10
467872,21,0,21,2,18,0,0,3,15,0,15,12,2,0,2,2,4,0,4,4
467906,21,0,21,1,9,0,0,12,19,0,19,7,2,0,2,2,0,0,0,0
468291,72,0,72,42,49,1,7,15,52,0,52,37,19,0,19,11,1,0,1,1
468769,134,0,134,0,97,0,1,36,40,0,40,32,1,0,1,1,93,0,93,64
468848,279,0,279,76,208,1,1,69,237,0,237,170,8,0,8,8,34,0,34,30
468893,32,0,32,0,21,0,0,11,26,0,26,16,0,0,0,0,6,0,6,5
468909,320,0,320,45,188,2,4,126,286,0,286,164,12,0,12,10,22,0,22,14
468963,476,0,476,281,350,0,0,126,404,0,404,297,49,0,49,35,23,0,23,18
469610,129,0,129,108,108,0,0,21,107,0,107,106,14,0,14,0,8,0,8,2
469911,267,1,266,159,180,0,0,86,224,1,223,139,14,0,14,14,29,0,29,27
469920,256,8,248,102,115,0,0,133,227,8,219,95,11,0,11,4,18,0,18,16
469957,75,0,75,7,47,0,0,28,51,0,51,31,9,0,9,7,15,0,15,9
470038,568,2,566,98,372,0,2,192,530,2,528,340,26,0,26,23,12,0,12,9
470296,16,0,16,10,10,1,0,5,15,0,15,9,0,0,0,0,1,0,1,1
470393,26,0,26,0,16,0,0,10,21,0,21,12,3,0,3,3,2,0,2,1
474915,174,0,174,74,82,5,75,12,102,0,102,79,0,0,0,0,72,0,72,3
474924,112,2,110,40,44,0,66,0,68,2,66,44,0,0,0,0,44,0,44,0
475024,143,0,143,41,77,0,0,66,125,0,125,68,8,0,8,5,10,0,10,4
475282,21,0,21,4,15,0,0,6,16,0,16,10,1,0,1,1,4,0,4,4
475325,378,0,378,108,259,0,0,119,136,0,136,75,4,0,4,3,238,0,238,181
475404,35,0,35,20,27,0,0,8,14,0,14,14,1,0,1,1,20,0,20,12
475413,35,0,35,7,27,0,0,8,24,0,24,19,3,0,3,2,8,0,8,6
475431,165,0,165,162,162,0,0,3,48,0,48,48,6,0,6,6,111,0,111,108
475468,29,0,29,3,26,0,0,3,17,0,17,15,2,0,2,2,10,0,10,9
475486,63,0,63,8,39,0,0,24,24,0,24,17,5,0,5,4,34,0,34,18
475547,18,0,18,1,17,0,0,1,8,0,8,8,3,0,3,3,7,0,7,6
475556,27,0,27,0,18,0,0,9,19,0,19,12,1,0,1,1,7,0,7,5
475574,10,0,10,1,4,0,1,5,10,0,10,4,0,0,0,0,0,0,0,0
475653,26,0,26,10,14,0,0,12,22,0,22,14,4,0,4,0,0,0,0,0
475662,28,0,28,5,16,0,1,11,28,0,28,16,0,0,0,0,0,0,0,0
475723,127,8,119,64,69,4,1,45,35,3,32,18,0,0,0,0,92,5,87,51
476063,217,0,217,109,139,0,0,78,139,0,139,89,25,0,25,17,53,0,53,33
476179,50,0,50,1,18,0,0,32,46,0,46,15,3,0,3,3,1,0,1,0
476230,41,0,41,8,26,0,0,15,32,0,32,21,6,0,6,4,3,0,3,1
476294,21,0,21,1,10,0,2,9,13,0,13,4,2,0,2,2,6,0,6,4
476489,71,0,71,45,45,0,10,16,69,0,69,43,2,0,2,2,0,0,0,0
476498,123,0,123,16,96,0,5,22,123,0,123,96,0,0,0,0,0,0,0,0
476513,22,0,22,8,20,0,0,2,14,0,14,12,1,0,1,1,7,0,7,7
476540,19,0,19,4,11,0,0,8,12,0,12,6,1,0,1,1,6,0,6,4
476559,14,0,14,1,10,0,0,4,13,0,13,10,0,0,0,0,1,0,1,0
476568,20,0,20,7,13,0,0,7,19,0,19,13,1,0,1,0,0,0,0,0
476595,53,0,53,33,33,0,2,18,49,0,49,29,0,0,0,0,4,0,4,4
476610,46,0,46,6,39,0,0,7,30,0,30,24,6,0,6,6,10,0,10,9
476708,54,0,54,13,25,4,0,25,36,0,36,16,6,0,6,5,12,0,12,4
476735,40,0,40,26,29,0,0,11,34,0,34,29,0,0,0,0,6,0,6,0
476753,37,0,37,0,29,0,0,8,29,0,29,29,8,0,8,0,0,0,0,0
476780,95,0,95,0,88,0,2,5,55,0,55,53,0,0,0,0,40,0,40,35
476799,26,0,26,9,17,0,0,9,11,0,11,10,7,0,7,5,8,0,8,2
476805,8,0,8,0,6,0,0,2,4,0,4,3,1,0,1,1,3,0,3,2
476841,50,0,50,4,34,0,1,15,22,0,22,16,3,0,3,3,25,0,25,15
476850,41,0,41,3,18,0,0,23,33,0,33,16,2,0,2,0,6,0,6,2
476869,56,0,56,43,54,0,0,2,52,0,52,52,2,0,2,2,2,0,2,0
476878,43,0,43,40,40,0,0,3,10,0,10,10,19,0,19,19,14,0,14,11
476887,19,0,19,2,10,0,0,9,15,0,15,8,4,0,4,2,0,0,0,0
476896,39,0,39,5,23,0,0,16,31,0,31,17,3,0,3,2,5,0,5,4
476902,31,0,31,0,16,6,0,9,19,0,19,11,1,0,1,1,11,0,11,4
476966,159,0,159,74,85,0,0,74,114,0,114,57,21,0,21,13,24,0,24,15
476984,31,0,31,0,16,0,0,15,17,0,17,5,6,0,6,3,8,0,8,8
476993,141,0,141,15,126,0,15,0,47,0,47,39,22,0,22,21,72,0,72,66
477002,31,0,31,16,28,0,0,3,5,0,5,4,2,0,2,1,24,0,24,23
478582,51,0,51,1,19,0,3,29,46,0,46,17,1,0,1,1,4,0,4,1
478591,88,0,88,21,61,0,0,27,58,0,58,37,19,0,19,15,11,0,11,9
478616,42,0,42,1,17,0,0,25,40,0,40,17,2,0,2,0,0,0,0,0
478917,18,0,18,6,17,0,0,1,17,0,17,17,0,0,0,0,1,0,1,0
479062,80,0,80,56,60,0,0,20,45,0,45,42,6,0,6,6,29,0,29,12
479424,58,0,58,28,43,3,0,12,33,0,33,26,8,0,8,4,17,0,17,13
479974,56,0,56,4,32,0,0,24,50,0,50,28,2,0,2,1,4,0,4,3
479983,13,0,13,1,9,0,0,4,5,0,5,3,2,0,2,1,6,0,6,5
480000,34,0,34,26,26,0,0,8,24,0,24,22,3,0,3,2,7,0,7,2
480019,692,0,692,348,480,0,105,107,316,0,316,236,18,0,18,16,358,0,358,228
480037,680,0,680,444,490,0,0,190,520,0,520,358,121,0,121,98,39,0,39,34
480125,205,0,205,1,128,0,0,77,149,0,149,95,17,0,17,9,39,0,39,24
480161,4,0,4,2,2,0,2,0,0,0,0,0,3,0,3,2,1,0,1,0
480310,65,0,65,0,11,0,0,54,61,0,61,11,2,0,2,0,2,0,2,0
480347,22,0,22,4,18,0,0,4,12,0,12,11,2,0,2,2,8,0,8,5
480471,481,1,480,68,286,1,6,187,459,1,458,269,15,0,15,11,7,0,7,6
480523,81,0,81,23,43,0,0,38,73,0,73,36,5,0,5,4,3,0,3,3
480532,76,0,76,14,42,0,0,34,69,0,69,38,5,0,5,3,2,0,2,1
480550,67,0,67,16,43,0,0,24,52,0,52,35,10,0,10,4,5,0,5,4
480693,158,0,158,47,112,11,1,34,121,0,121,79,0,0,0,0,37,0,37,33
480842,4,0,4,3,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
480879,15,0,15,0,11,0,0,4,13,0,13,11,1,0,1,0,1,0,1,0
480888,169,0,169,140,140,0,0,29,164,0,164,135,0,0,0,0,5,0,5,5
480903,765,0,765,484,605,0,1,159,662,0,662,547,103,0,103,58,0,0,0,0
480921,8,0,8,0,8,0,0,0,6,0,6,6,2,0,2,2,0,0,0,0
480930,35,0,35,0,25,0,0,10,23,0,23,18,3,0,3,3,9,0,9,4
480976,19,0,19,0,13,0,0,6,9,0,9,4,0,0,0,0,10,0,10,9
480994,13,0,13,1,10,0,0,3,9,0,9,6,3,0,3,3,1,0,1,1
481003,251,0,251,154,212,0,0,39,125,0,125,102,2,0,2,1,124,0,124,109
481021,43,0,43,36,36,0,0,7,18,0,18,18,5,0,5,5,20,0,20,13
481049,10,0,10,10,10,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0
481100,35,0,35,10,35,0,0,0,1,0,1,1,0,0,0,0,34,0,34,34
481128,54,0,54,13,43,0,3,8,54,0,54,43,0,0,0,0,0,0,0,0
481146,170,0,170,90,123,0,0,47,112,0,112,75,7,0,7,6,51,0,51,42
481191,274,0,274,234,234,0,0,40,121,0,121,110,0,0,0,0,153,0,153,124
481207,25,0,25,23,23,0,0,2,20,0,20,20,5,0,5,3,0,0,0,0
481243,5,0,5,0,4,0,0,1,1,0,1,1,0,0,0,0,4,0,4,3
481289,82,0,82,68,71,0,0,11,47,0,47,47,17,0,17,17,18,0,18,7
481298,22,0,22,1,9,0,0,13,20,0,20,8,1,0,1,0,1,0,1,1
481313,22,0,22,15,17,0,0,5,21,0,21,16,1,0,1,1,0,0,0,0
481331,98,1,97,58,77,0,18,2,88,0,88,68,0,0,0,0,10,1,9,9
481340,42,0,42,7,38,0,1,3,22,0,22,19,6,0,6,5,14,0,14,14
481368,29,0,29,27,27,0,0,2,7,0,7,7,0,0,0,0,22,0,22,20
481429,71,0,71,21,36,0,0,35,53,0,53,28,11,0,11,4,7,0,7,4
481447,26,0,26,6,21,0,0,5,12,0,12,12,7,0,7,7,7,0,7,2
481456,15,0,15,5,10,4,0,1,10,0,10,5,0,0,0,0,5,0,5,5
481474,48,0,48,1,43,0,0,5,17,0,17,17,10,0,10,10,21,0,21,16
481483,252,3,249,117,203,3,0,43,147,2,145,107,105,1,104,96,0,0,0,0
481508,47,0,47,2,32,0,0,15,31,0,31,20,8,0,8,6,8,0,8,6
481517,18,0,18,2,13,0,0,5,14,0,14,10,2,0,2,1,2,0,2,2
481526,29,0,29,0,26,0,0,3,19,0,19,17,3,0,3,3,7,0,7,6
481571,6,0,6,2,6,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0
481678,35,0,35,0,14,0,0,21,31,0,31,13,3,0,3,1,1,0,1,0
481739,26,0,26,0,18,0,0,8,22,0,22,15,2,0,2,1,2,0,2,2
