UNITID,LINE_10,LINE_45,LINE_50,LINE_55,LINE_11,LINE_30,LINE_51,LINE_52,PGLIN10,PGLIN45,PGLIN50,PGLIN11,SSLIN10,SSLIN45,SSLIN50,SSLIN11,NRLIN10,NRLIN45,NRLIN50,NRLIN11
455211,231,0,231,3,149,0,0,82,148,0,148,90,16,0,16,15,67,0,67,44
455220,54,1,53,4,40,1,12,0,49,1,48,35,5,0,5,5,0,0,0,0
455275,144,0,144,10,91,0,0,53,101,0,101,56,22,0,22,15,21,0,21,20
455284,67,0,67,9,48,0,0,19,36,0,36,20,11,0,11,9,20,0,20,19
455327,12,0,12,2,5,0,0,7,5,0,5,0,5,0,5,5,2,0,2,0
455354,104,0,104,12,75,0,0,29,67,0,67,45,0,0,0,0,37,0,37,30
455381,27,0,27,20,25,0,2,0,21,0,21,20,0,0,0,0,6,0,6,5
455460,91,0,91,28,47,0,0,44,84,0,84,43,2,0,2,2,5,0,5,2
455488,165,0,165,32,83,0,0,82,160,0,160,79,2,0,2,2,3,0,3,2
455725,753,0,753,351,544,0,1,208,561,0,561,394,96,0,96,75,96,0,96,75
455761,87,0,87,42,67,0,1,19,49,0,49,32,3,0,3,3,35,0,35,32
455798,45,1,44,14,32,0,8,4,29,0,29,26,6,0,6,5,10,1,9,1
455831,100,0,100,85,95,0,0,5,43,0,43,39,1,0,1,1,56,0,56,55
455859,127,0,127,7,105,3,0,19,76,0,76,66,11,0,11,11,40,0,40,28
455877,31,0,31,0,18,0,0,13,18,0,18,9,6,0,6,4,7,0,7,5
455886,5,0,5,5,5,0,0,0,2,0,2,2,2,0,2,2,1,0,1,1
455895,12,0,12,2,6,0,0,6,10,0,10,4,2,0,2,2,0,0,0,0
455901,42,0,42,1,27,0,0,15,21,0,21,13,1,0,1,1,20,0,20,13
455910,45,0,45,19,34,0,6,5,30,0,30,20,8,0,8,7,7,0,7,7
455929,24,0,24,15,20,0,0,4,18,0,18,15,6,0,6,5,0,0,0,0
455965,26,0,26,0,20,0,0,6,15,0,15,10,6,0,6,6,5,0,5,4
455974,147,0,147,100,140,0,0,7,140,0,140,135,5,0,5,5,2,0,2,0
456001,43,0,43,41,41,0,0,2,24,0,24,24,8,0,8,8,11,0,11,9
456029,15,0,15,0,4,0,0,11,10,0,10,3,1,0,1,0,4,0,4,1
456065,80,0,80,7,47,0,0,33,55,0,55,33,7,0,7,5,18,0,18,9
456074,56,0,56,7,44,0,0,12,35,0,35,25,9,0,9,9,12,0,12,10
456135,33,0,33,1,12,0,0,21,29,0,29,10,2,0,2,2,2,0,2,0
456515,29,0,29,5,21,0,0,8,22,0,22,17,6,0,6,4,1,0,1,0
456588,12,0,12,1,6,0,0,6,10,0,10,5,0,0,0,0,2,0,2,1
456597,81,0,81,16,57,0,0,24,63,0,63,43,1,0,1,1,17,0,17,13
456825,28,0,28,1,23,0,0,5,17,0,17,13,1,0,1,1,10,0,10,9
456922,131,0,131,59,68,0,0,63,106,0,106,58,6,0,6,3,19,0,19,7
456931,281,0,281,168,179,0,0,102,237,0,237,150,25,0,25,21,19,0,19,8
457031,16,0,16,0,13,1,0,2,3,0,3,1,4,0,4,3,9,0,9,9
457077,172,0,172,3,62,0,0,110,149,0,149,48,12,0,12,9,11,0,11,5
457192,45,0,45,40,40,0,5,0,45,0,45,40,0,0,0,0,0,0,0,0
457208,121,0,121,86,86,0,0,35,102,0,102,86,19,0,19,0,0,0,0,0
457253,10,0,10,0,6,0,1,3,3,0,3,1,2,0,2,1,5,0,5,4
457314,40,0,40,12,16,0,0,24,31,0,31,11,5,0,5,1,4,0,4,4
457323,131,0,131,15,86,0,0,45,90,0,90,54,25,0,25,19,16,0,16,13
457332,14,0,14,0,11,0,0,3,5,0,5,4,3,0,3,2,6,0,6,5
457341,32,0,32,2,23,0,0,9,23,0,23,16,0,0,0,0,9,0,9,7
457378,33,0,33,26,26,0,0,7,20,0,20,20,0,0,0,0,13,0,13,6
457396,39,0,39,4,35,0,0,4,31,0,31,31,2,0,2,2,6,0,6,2
457420,40,0,40,20,33,1,0,6,21,0,21,14,0,0,0,0,19,0,19,19
457439,66,0,66,1,46,0,1,19,45,0,45,25,21,0,21,21,0,0,0,0
457448,66,0,66,3,35,0,0,31,45,0,45,26,5,0,5,3,16,0,16,6
457466,16,3,13,10,10,0,1,2,10,0,10,10,0,0,0,0,6,3,3,0
457475,14,0,14,0,8,0,0,6,8,0,8,7,1,0,1,1,5,0,5,0
457493,8,0,8,0,4,0,0,4,0,0,0,0,0,0,0,0,8,0,8,4
457545,41,0,41,0,32,0,0,9,17,0,17,11,6,0,6,5,18,0,18,16
457554,9,0,9,2,7,0,0,2,8,0,8,7,0,0,0,0,1,0,1,0
457563,160,0,160,17,133,0,0,27,73,0,73,54,48,0,48,43,39,0,39,36
457572,63,0,63,40,62,0,0,1,39,0,39,39,10,0,10,10,14,0,14,13
457581,83,0,83,9,60,0,0,23,36,0,36,24,0,0,0,0,47,0,47,36
457606,55,0,55,5,44,0,0,11,38,0,38,29,0,0,0,0,17,0,17,15
457624,10,0,10,8,8,0,0,2,5,0,5,4,4,0,4,4,1,0,1,0
457633,47,0,47,10,35,0,0,12,6,0,6,5,0,0,0,0,41,0,41,30
457642,28,0,28,2,13,0,0,15,8,0,8,2,2,0,2,2,18,0,18,9
457749,49,5,44,16,35,3,0,6,31,5,26,17,9,0,9,9,9,0,9,9
457767,108,0,108,66,66,0,0,42,81,0,81,43,6,0,6,6,21,0,21,17
457776,30,0,30,2,20,0,0,10,21,0,21,13,3,0,3,2,6,0,6,5
457785,50,0,50,42,43,0,0,7,30,0,30,29,2,0,2,2,18,0,18,12
457794,120,0,120,118,118,0,0,2,120,0,120,118,0,0,0,0,0,0,0,0
457819,8,0,8,1,2,0,0,6,2,0,2,1,1,0,1,0,5,0,5,1
457837,31,0,31,26,26,0,0,5,23,0,23,18,3,0,3,3,5,0,5,5
457855,14,0,14,0,10,1,0,3,7,0,7,5,0,0,0,0,7,0,7,5
457943,26,0,26,23,23,0,0,3,21,0,21,19,4,0,4,3,1,0,1,1
457952,52,0,52,1,49,0,0,3,18,0,18,17,8,0,8,8,26,0,26,24
457989,28,0,28,16,16,0,0,12,18,0,18,16,0,0,0,0,10,0,10,0
458007,39,0,39,4,30,0,2,7,35,0,35,26,4,0,4,4,0,0,0,0
458043,44,0,44,20,20,0,0,24,25,0,25,7,4,0,4,3,15,0,15,10
458061,18,0,18,14,14,0,4,0,18,0,18,14,0,0,0,0,0,0,0,0
458070,88,7,81,9,65,0,0,16,50,1,49,35,8,0,8,7,30,6,24,23
458098,43,0,43,6,31,0,1,11,23,0,23,18,5,0,5,3,15,0,15,10
458104,35,0,35,33,34,1,0,0,17,0,17,16,0,0,0,0,18,0,18,18
458122,5,0,5,4,4,0,0,1,4,0,4,3,1,0,1,1,0,0,0,0
458131,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1
458274,27,0,27,0,12,0,0,15,14,0,14,9,8,0,8,1,5,0,5,2
458803,56,0,56,2,26,0,0,30,46,0,46,19,3,0,3,3,7,0,7,4
458812,36,0,36,0,25,0,0,11,23,0,23,13,3,0,3,3,10,0,10,9
458821,28,0,28,0,9,0,0,19,27,0,27,8,0,0,0,0,1,0,1,1
458830,40,0,40,0,19,0,1,20,36,0,36,15,2,0,2,2,2,0,2,2
458858,61,0,61,0,15,0,5,41,60,0,60,15,1,0,1,0,0,0,0,0
458867,70,0,70,0,21,0,0,49,68,0,68,20,1,0,1,1,1,0,1,0
459019,31,0,31,1,14,0,0,17,29,0,29,12,1,0,1,1,1,0,1,1
459046,27,0,27,0,2,0,0,25,25,0,25,2,1,0,1,0,1,0,1,0
459055,26,0,26,0,12,0,1,13,25,0,25,11,0,0,0,0,1,0,1,1
459064,26,0,26,0,10,0,2,14,24,0,24,9,2,0,2,1,0,0,0,0
459116,10,0,10,0,9,0,0,1,0,0,0,0,0,0,0,0,10,0,10,9
459170,66,0,66,3,51,0,0,15,46,0,46,33,5,0,5,5,15,0,15,13
459189,20,0,20,5,5,0,0,15,0,0,0,0,0,0,0,0,20,0,20,5
459198,52,0,52,0,21,0,0,31,30,0,30,11,6,0,6,3,16,0,16,7
459231,70,0,70,3,36,0,0,34,41,0,41,17,10,0,10,6,19,0,19,13
459277,235,0,235,3,184,0,4,47,80,0,80,54,49,0,49,40,106,0,106,90
459286,45,0,45,2,22,0,0,23,29,0,29,13,7,0,7,3,9,0,9,6
459295,30,0,30,24,24,0,0,6,17,0,17,11,6,0,6,6,7,0,7,7
459301,26,0,26,3,14,0,0,12,13,0,13,6,7,0,7,5,6,0,6,3
459347,9,0,9,2,6,0,0,3,4,0,4,3,3,0,3,2,2,0,2,1
459374,32,0,32,25,30,0,0,2,12,0,12,12,12,0,12,12,8,0,8,6
459392,48,0,48,11,34,0,0,14,29,0,29,19,7,0,7,5,12,0,12,10
459408,44,0,44,38,38,0,0,6,15,0,15,15,0,0,0,0,29,0,29,23
459426,72,1,71,15,42,0,0,29,42,0,42,20,20,0,20,14,10,1,9,8
459499,13,0,13,11,11,0,0,2,11,0,11,9,2,0,2,2,0,0,0,0
459523,60,0,60,52,52,0,0,8,51,0,51,44,0,0,0,0,9,0,9,8
459532,24,0,24,1,16,0,0,8,21,0,21,14,1,0,1,1,2,0,2,1
459541,9,0,9,1,8,1,0,0,9,0,9,8,0,0,0,0,0,0,0,0
459578,34,0,34,1,13,0,0,21,21,0,21,8,2,0,2,1,11,0,11,4
459967,920,0,920,525,706,0,0,214,628,0,628,563,17,0,17,2,275,0,275,141
459985,699,0,699,357,497,0,0,202,556,0,556,380,19,0,19,1,124,0,124,116
460011,38,0,38,9,25,0,0,13,25,0,25,15,1,0,1,1,12,0,12,9
460093,47,0,47,13,35,1,0,11,42,0,42,31,3,0,3,2,2,0,2,2
460109,113,0,113,13,56,0,0,57,97,0,97,50,10,0,10,3,6,0,6,3
460118,129,0,129,16,76,0,0,53,112,0,112,63,11,0,11,9,6,0,6,4
460127,73,0,73,12,45,0,0,28,56,0,56,37,12,0,12,5,5,0,5,3
460145,73,0,73,40,46,0,0,27,66,0,66,42,3,0,3,2,4,0,4,2
460172,478,0,478,280,316,0,0,162,353,0,353,223,52,0,52,39,73,0,73,54
460482,39,0,39,14,18,0,0,21,32,0,32,16,2,0,2,2,5,0,5,0
460525,88,0,88,3,59,0,0,29,74,0,74,47,6,0,6,5,8,0,8,7
460534,236,0,236,1,125,0,0,111,202,0,202,102,6,0,6,5,28,0,28,18
460701,22,0,22,17,17,0,0,5,20,0,20,15,2,0,2,2,0,0,0,0
460765,58,0,58,13,49,0,3,6,32,0,32,28,25,0,25,21,1,0,1,0
460808,18,3,15,12,12,0,3,0,6,0,6,6,6,0,6,6,6,3,3,0
460914,39,0,39,2,29,0,0,10,12,0,12,8,6,0,6,4,21,0,21,17
460932,97,0,97,54,95,0,0,2,30,0,30,30,18,0,18,18,49,0,49,47
460969,121,0,121,2,98,0,3,20,96,0,96,75,1,0,1,0,24,0,24,23
460978,180,0,180,8,106,0,0,74,120,0,120,64,28,0,28,24,32,0,32,18
460987,126,0,126,46,106,0,0,20,73,0,73,58,15,0,15,15,38,0,38,33
460996,44,0,44,34,34,0,0,10,15,0,15,10,17,0,17,15,12,0,12,9
461087,34,0,34,29,33,0,0,1,16,0,16,16,0,0,0,0,18,0,18,17
461175,144,0,144,10,75,0,48,21,8,0,8,0,0,0,0,0,136,0,136,75
461193,92,0,92,8,73,0,0,19,41,0,41,30,17,0,17,15,34,0,34,28
461272,9,0,9,0,7,0,0,2,6,0,6,4,1,0,1,1,2,0,2,2
461306,70,0,70,5,5,0,59,6,33,0,33,0,0,0,0,0,37,0,37,5
461333,30,0,30,0,17,0,13,0,0,0,0,0,0,0,0,0,30,0,30,17
461342,53,0,53,35,48,5,0,0,15,0,15,12,7,0,7,7,31,0,31,29
461388,50,0,50,13,29,1,0,20,33,0,33,17,3,0,3,2,14,0,14,10
461421,24,0,24,0,15,0,0,9,14,0,14,6,6,0,6,6,4,0,4,3
461494,51,0,51,1,37,0,0,14,20,0,20,16,9,0,9,6,22,0,22,15
461500,6,0,6,1,5,0,0,1,4,0,4,4,0,0,0,0,2,0,2,1
461537,5,0,5,3,3,0,0,2,2,0,2,2,0,0,0,0,3,0,3,1
461555,70,0,70,0,54,0,0,16,36,0,36,28,12,0,12,10,22,0,22,16
461582,53,0,53,18,48,0,0,5,36,0,36,35,6,0,6,5,11,0,11,8
461607,40,0,40,10,29,0,3,8,35,0,35,26,2,0,2,2,3,0,3,1
461625,21,0,21,5,14,0,0,7,21,0,21,14,0,0,0,0,0,0,0,0
461652,22,0,22,9,22,0,0,0,15,0,15,15,3,0,3,3,4,0,4,4
461704,123,0,123,5,88,0,0,35,90,0,90,61,21,0,21,16,12,0,12,11
461713,8,0,8,2,5,0,2,1,6,0,6,4,0,0,0,0,2,0,2,1
461722,18,0,18,13,15,2,0,1,8,0,8,6,10,0,10,9,0,0,0,0
461740,20,0,20,1,14,0,0,6,20,0,20,14,0,0,0,0,0,0,0,0
461768,121,0,121,2,65,0,0,56,72,0,72,37,8,0,8,7,41,0,41,21
461786,15,0,15,8,12,0,0,3,5,0,5,5,4,0,4,4,6,0,6,3
461810,50,0,50,46,49,0,0,1,37,0,37,37,0,0,0,0,13,0,13,12
461829,110,0,110,20,75,0,0,35,85,0,85,62,15,0,15,13,10,0,10,0
461838,84,0,84,1,76,0,0,8,34,0,34,28,9,0,9,8,41,0,41,40
461856,267,0,267,189,207,0,0,60,239,0,239,197,28,0,28,10,0,0,0,0
461874,49,1,48,27,33,1,2,12,38,0,38,23,10,0,10,10,1,1,0,0
461892,82,2,80,10,14,0,8,58,28,2,26,5,1,0,1,0,53,0,53,9
461908,51,0,51,0,30,0,0,21,36,0,36,19,2,0,2,1,13,0,13,10
461917,26,0,26,1,16,0,0,10,9,0,9,2,5,0,5,4,12,0,12,10
461926,36,0,36,18,31,0,0,5,18,0,18,14,6,0,6,5,12,0,12,12
461944,21,0,21,1,14,0,0,7,16,0,16,12,0,0,0,0,5,0,5,2
461962,237,0,237,118,211,0,3,23,64,0,64,58,20,0,20,18,153,0,153,135
462008,42,0,42,2,32,0,0,10,23,0,23,16,2,0,2,2,17,0,17,14
462017,46,0,46,4,26,1,0,19,27,0,27,11,9,0,9,5,10,0,10,10
462035,84,0,84,34,66,0,0,18,63,0,63,46,4,0,4,4,17,0,17,16
462053,98,0,98,44,56,0,5,37,36,0,36,29,1,0,1,1,61,0,61,26
462062,20,0,20,3,14,0,0,6,10,0,10,7,1,0,1,1,9,0,9,6
462071,24,0,24,1,13,0,0,11,15,0,15,9,3,0,3,1,6,0,6,3
462336,7,0,7,0,7,0,0,0,4,0,4,4,1,0,1,1,2,0,2,2
462345,11,0,11,4,6,0,0,5,7,0,7,3,3,0,3,2,1,0,1,1
467094,61,0,61,11,42,0,0,19,51,0,51,33,7,0,7,7,3,0,3,2
467863,31,0,31,1,15,0,0,16,19,0,19,9,4,0,4,1,8,0,8,5
467872,28,0,28,0,14,0,0,14,16,0,16,8,5,0,5,2,7,0,7,4
467906,38,0,38,1,23,0,0,15,24,0,24,13,1,0,1,0,13,0,13,10
468291,60,0,60,18,31,1,3,25,53,0,53,28,2,0,2,0,5,0,5,3
468769,102,1,101,0,87,0,0,14,41,0,41,30,2,0,2,1,59,1,58,56
468848,425,2,423,88,271,5,0,147,370,1,369,232,21,0,21,15,34,1,33,24
468893,30,0,30,1,14,0,0,16,18,0,18,10,0,0,0,0,12,0,12,4
468909,454,3,451,81,250,4,3,194,427,3,424,230,12,0,12,11,15,0,15,9
468963,537,0,537,280,371,0,0,166,384,0,384,270,107,0,107,82,46,0,46,19
469610,129,0,129,108,108,0,0,21,108,0,108,108,0,0,0,0,21,0,21,0
469911,205,0,205,119,144,0,0,61,160,0,160,103,7,0,7,5,38,0,38,36
469957,68,0,68,3,34,0,0,34,46,0,46,21,2,0,2,0,20,0,20,13
470038,652,2,650,103,326,16,3,305,623,2,621,302,18,0,18,15,11,0,11,9
470296,15,0,15,12,12,0,0,3,15,0,15,12,0,0,0,0,0,0,0,0
470393,9,0,9,1,4,0,0,5,8,0,8,4,0,0,0,0,1,0,1,0
474915,231,0,231,106,150,0,0,81,130,0,130,98,23,0,23,15,78,0,78,37
474924,117,0,117,49,65,0,0,52,55,0,55,46,21,0,21,11,41,0,41,8
475024,215,0,215,29,71,0,0,144,198,0,198,61,13,0,13,8,4,0,4,2
475282,2,0,2,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
475325,172,0,172,25,99,0,0,73,113,0,113,50,2,0,2,2,57,0,57,47
475404,27,0,27,10,23,0,0,4,11,0,11,9,0,0,0,0,16,0,16,14
475413,8,0,8,1,6,0,0,2,6,0,6,5,2,0,2,1,0,0,0,0
475431,68,0,68,66,66,0,0,2,28,0,28,28,2,0,2,2,38,0,38,36
475468,35,0,35,1,34,0,0,1,11,0,11,11,4,0,4,4,20,0,20,19
475486,30,0,30,2,18,0,0,12,11,0,11,5,3,0,3,3,16,0,16,10
475547,11,0,11,0,7,0,0,4,9,0,9,5,1,0,1,1,1,0,1,1
475556,23,0,23,3,16,0,0,7,15,0,15,11,1,0,1,1,7,0,7,4
475574,6,0,6,0,1,0,0,5,6,0,6,1,0,0,0,0,0,0,0,0
475653,15,0,15,6,6,0,0,9,14,0,14,6,0,0,0,0,1,0,1,0
475662,23,0,23,1,13,0,1,9,0,0,0,0,0,0,0,0,23,0,23,13
475705,23,0,23,13,13,0,0,10,15,0,15,12,2,0,2,1,6,0,6,0
475723,49,0,49,19,25,0,0,24,30,0,30,14,0,0,0,0,19,0,19,11
476063,266,1,265,160,182,0,0,83,197,1,196,122,37,0,37,33,32,0,32,27
476179,39,0,39,0,6,0,0,33,32,0,32,5,3,0,3,0,4,0,4,1
476230,51,0,51,11,31,0,0,20,41,0,41,24,5,0,5,5,5,0,5,2
476489,83,0,83,53,53,0,12,19,81,0,81,51,2,0,2,2,0,0,0,0
476498,118,0,118,7,110,0,0,8,86,0,86,80,0,0,0,0,32,0,32,30
476513,19,0,19,4,8,0,0,11,12,0,12,4,2,0,2,0,5,0,5,4
476540,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
476559,2,0,2,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
476568,20,0,20,5,13,2,0,5,17,0,17,12,1,0,1,1,2,0,2,0
476595,52,0,52,28,28,0,0,24,44,0,44,25,8,0,8,3,0,0,0,0
476610,43,0,43,2,39,0,0,4,28,0,28,28,8,0,8,8,7,0,7,3
476708,56,0,56,7,33,0,0,23,34,0,34,21,2,0,2,2,20,0,20,10
476735,30,0,30,20,22,0,0,8,6,0,6,6,6,0,6,6,18,0,18,10
476753,69,0,69,0,55,1,0,13,30,0,30,22,8,0,8,6,31,0,31,27
476780,57,0,57,0,38,0,10,9,49,0,49,33,0,0,0,0,8,0,8,5
476799,80,0,80,42,62,1,1,16,44,0,44,32,25,0,25,22,11,0,11,8
476805,11,0,11,0,8,0,0,3,4,0,4,1,1,0,1,1,6,0,6,6
476841,20,0,20,0,14,0,0,6,14,0,14,10,3,0,3,2,3,0,3,2
476850,37,1,36,1,16,0,0,20,30,0,30,13,2,1,1,1,5,0,5,2
476869,79,0,79,7,72,0,0,7,51,0,51,44,28,0,28,28,0,0,0,0
476878,140,0,140,27,127,0,0,13,59,0,59,54,13,0,13,12,68,0,68,61
476887,465,0,465,279,323,11,4,127,331,0,331,260,76,0,76,63,58,0,58,0
476896,83,0,83,8,40,4,0,39,70,0,70,33,1,0,1,0,12,0,12,7
476902,33,0,33,0,23,0,0,10,17,0,17,10,8,0,8,8,8,0,8,5
476957,17,0,17,15,15,0,0,2,10,0,10,9,3,0,3,2,4,0,4,4
476984,26,0,26,0,17,0,0,9,14,0,14,6,2,0,2,2,10,0,10,9
476993,212,0,212,9,196,0,0,16,67,0,67,61,38,0,38,36,107,0,107,99
477002,31,0,31,3,28,0,3,0,5,0,5,5,2,0,2,0,24,0,24,23
478582,53,0,53,2,19,0,2,32,48,0,48,17,1,0,1,0,4,0,4,2
478591,94,0,94,19,51,0,0,43,67,0,67,36,5,0,5,4,22,0,22,11
478616,41,0,41,0,11,0,1,29,36,0,36,9,1,0,1,1,4,0,4,1
478917,50,0,50,6,31,0,3,16,39,0,39,23,8,0,8,8,3,0,3,0
479062,62,0,62,0,54,0,1,7,27,0,27,20,15,0,15,15,20,0,20,19
479424,76,0,76,38,55,1,0,20,48,0,48,35,19,0,19,15,9,0,9,5
479974,44,0,44,1,25,0,1,18,38,0,38,21,2,0,2,2,4,0,4,2
479983,20,0,20,8,16,0,0,4,11,0,11,8,3,0,3,3,6,0,6,5
479992,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
480000,16,0,16,0,6,0,0,10,12,0,12,5,3,0,3,1,1,0,1,0
480019,716,0,716,318,441,0,124,151,347,0,347,239,19,0,19,17,350,0,350,185
480125,258,0,258,2,155,0,0,103,184,0,184,104,33,0,33,25,41,0,41,26
480161,4,0,4,3,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
480310,49,0,49,0,10,0,2,37,43,0,43,8,1,0,1,0,5,0,5,2
480347,15,0,15,4,9,0,0,6,11,0,11,7,1,0,1,0,3,0,3,2
480471,418,0,418,46,219,5,6,188,395,0,395,201,12,0,12,9,11,0,11,9
480523,81,0,81,17,36,1,0,44,76,0,76,34,2,0,2,2,3,0,3,0
480532,59,0,59,10,31,0,0,28,54,0,54,29,3,0,3,1,2,0,2,1
480550,57,0,57,11,34,0,0,23,48,0,48,28,5,0,5,4,4,0,4,2
480842,3,0,3,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
480879,24,0,24,3,13,0,0,11,17,0,17,7,1,0,1,0,6,0,6,6
480888,350,0,350,278,280,0,0,70,326,0,326,278,24,0,24,2,0,0,0,0
480903,712,0,712,314,543,0,0,169,605,0,605,485,107,0,107,58,0,0,0,0
480921,9,0,9,0,5,0,0,4,6,0,6,2,0,0,0,0,3,0,3,3
480930,34,0,34,0,24,0,0,10,22,0,22,17,3,0,3,3,9,0,9,4
480976,18,0,18,1,14,0,0,4,8,0,8,5,1,0,1,1,9,0,9,8
480994,6,0,6,6,6,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0
481003,254,0,254,123,193,0,0,61,120,0,120,92,5,0,5,5,129,0,129,96
481021,41,1,40,29,32,0,0,8,21,1,20,16,4,0,4,3,16,0,16,13
481049,9,0,9,9,9,0,0,0,8,0,8,8,1,0,1,1,0,0,0,0
481100,77,0,77,77,77,0,0,0,6,0,6,6,0,0,0,0,71,0,71,71
481128,54,0,54,24,43,0,11,0,54,0,54,43,0,0,0,0,0,0,0,0
481146,135,0,135,56,79,0,0,56,88,0,88,48,5,0,5,5,42,0,42,26
481191,80,0,80,60,68,0,0,12,40,0,40,40,0,0,0,0,40,0,40,28
481207,28,0,28,23,23,0,0,5,13,0,13,13,10,0,10,10,5,0,5,0
481243,3,0,3,0,2,0,0,1,2,0,2,1,1,0,1,1,0,0,0,0
481298,22,0,22,10,10,0,0,12,17,0,17,6,2,0,2,1,3,0,3,3
481313,67,0,67,48,57,0,2,8,42,0,42,40,1,0,1,0,24,0,24,17
481322,33,0,33,7,9,0,0,24,29,0,29,7,4,0,4,2,0,0,0,0
481331,87,0,87,11,71,0,9,7,75,0,75,71,0,0,0,0,12,0,12,0
481340,42,0,42,38,38,0,0,4,32,0,32,28,10,0,10,10,0,0,0,0
481368,24,0,24,23,23,0,0,1,11,0,11,10,0,0,0,0,13,0,13,13
481429,132,0,132,48,91,0,0,41,75,0,75,59,20,0,20,17,37,0,37,15
481447,21,0,21,0,20,0,0,1,8,0,8,8,8,0,8,8,5,0,5,4
481456,7,0,7,6,6,1,0,0,3,0,3,3,0,0,0,0,4,0,4,3
481474,34,0,34,1,27,0,0,7,18,0,18,16,6,0,6,4,10,0,10,7
481483,172,1,171,141,152,1,1,17,145,0,145,130,26,1,25,22,1,0,1,0
481517,25,0,25,0,18,0,0,7,24,0,24,17,1,0,1,1,0,0,0,0
481526,19,0,19,4,18,0,0,1,11,0,11,11,2,0,2,2,6,0,6,5
481571,5,0,5,2,5,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0
481678,27,0,27,0,9,0,0,18,21,0,21,9,2,0,2,0,4,0,4,0
481739,18,0,18,1,8,0,1,9,15,0,15,5,1,0,1,1,2,0,2,2
481748,49,0,49,1,17,0,3,29,43,0,43,16,3,0,3,0,3,0,3,1
481845,33,0,33,5,22,0,0,11,27,0,27,18,3,0,3,2,3,0,3,2
481863,44,0,44,15,31,0,0,13,32,0,32,22,7,0,7,6,5,0,5,3
481890,99,0,99,14,56,0,0,43,86,0,86,48,9,0,9,7,4,0,4,1
481906,119,0,119,13,50,0,0,69,103,0,103,41,3,0,3,3,13,0,13,6
481960,201,0,201,145,160,0,0,41,158,0,158,132,43,0,43,28,0,0,0,0
482015,975,0,975,573,735,0,0,240,731,0,731,526,26,0,26,12,218,0,218,197
482060,211,0,211,1,104,0,0,107,193,0,193,91,8,0,8,6,10,0,10,7
482097,300,0,300,207,207,0,0,93,222,0,222,137,19,0,19,14,59,0,59,56
482167,21,0,21,7,12,0,0,9,6,0,6,2,0,0,0,0,15,0,15,10
482176,45,0,45,1,26,0,0,19,26,0,26,12,9,0,9,7,10,0,10,7
482194,98,0,98,3,95,0,0,3,60,0,60,60,38,0,38,35,0,0,0,0
482200,54,1,53,3,22,1,0,30,51,1,50,21,3,0,3,1,0,0,0,0
482246,44,0,44,36,37,0,0,7,12,0,12,10,8,0,8,8,24,0,24,19
482291,811,0,811,234,473,7,3,328,773,0,773,444,17,0,17,12,21,0,21,17
482981,52,0,52,1,8,17,0,27,49,0,49,8,2,0,2,0,1,0,1,0
483009,158,0,158,54,118,0,0,40,109,0,109,81,49,0,49,37,0,0,0,0
483054,42,0,42,18,18,0,0,24,25,0,25,11,6,0,6,4,11,0,11,3
483106,45,0,45,11,43,0,0,2,28,0,28,28,3,0,3,3,14,0,14,12
483230,72,0,72,66,66,0,0,6,40,0,40,38,13,0,13,13,19,0,19,15
483258,53,0,53,4,4,0,49,0,53,0,53,4,0,0,0,0,0,0,0,0
483276,51,0,51,37,37,0,7,7,51,0,51,37,0,0,0,0,0,0,0,0
483328,20,0,20,0,12,0,0,8,9,0,9,3,3,0,3,3,8,0,8,6
483337,21,0,21,1,11,0,0,10,13,0,13,7,2,0,2,0,6,0,6,4
483346,8,0,8,1,6,0,0,2,2,0,2,2,2,0,2,2,4,0,4,2
483355,53,0,53,29,34,0,0,19,45,0,45,30,4,0,4,2,4,0,4,2
483364,29,0,29,7,16,0,0,13,28,0,28,15,0,0,0,0,1,0,1,1
483382,123,0,123,103,111,0,0,12,58,0,58,51,18,0,18,16,47,0,47,44
483425,9,0,9,2,8,0,0,1,4,0,4,3,0,0,0,0,5,0,5,5
483470,65,0,65,65,65,0,0,0,65,0,65,65,0,0,0,0,0,0,0,0
483504,109,0,109,10,19,0,0,90,73,0,73,15,0,0,0,0,36,0,36,4
483513,32,0,32,5,17,6,0,9,28,0,28,17,4,0,4,0,0,0,0,0
483559,56,0,56,6,20,8,0,28,38,0,38,14,5,0,5,1,13,0,13,5
483577,7,0,7,1,4,0,0,3,1,0,1,0,1,0,1,0,5,0,5,4
483708,51,0,51,48,48,0,3,0,14,0,14,14,5,0,5,2,32,0,32,32
483726,2,0,2,0,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0
483735,11,0,11,7,8,0,0,3,8,0,8,8,0,0,0,0,3,0,3,0
483744,8,0,8,1,6,0,0,2,8,0,8,6,0,0,0,0,0,0,0,0
