UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
101736,42854378,27688728,730000,28418728,71273106,8944902,437381,5517856,5955237,15287207,27383415,42670622,48625859,13210857,11964140,1141316,0,5275836,18381292,935553,1528788,43730677,15773319,2251113,64219450,36606278,0,75556,38269378,32690145,5579233,13690058,-887999,18381292,3535385,4369637,3179124,182073,182073,0,193039,,70880,,608672,12138810,0,15203985,42690,10683209,0,0,117809,82875,0,26130568,38269378,0,0,0,0,0,38269378,11982827,8130006,0,0,1559499,868789,1860554,843563,4475951,2719628,5655734,2147998,4474061,115558,40789,,,,,2565961,0,32690145,14750773,3296414,2537103,1948419,310770,9846666,1,1297711,17883000,5749000,5246940,1,1002369,8022304,7461857,3697962,5488883,2590052,1787588,0,171368,608452,10646343,6172282,0,6172282,4474061,3042393,3042393,0,1435621,1435621,0,990829,990829,0,94986,94986,0,0,0,0,608453,608453,0,1,1894123,1967313,73190,98875,38464,0,-64149,5579232,38269378,4691236,18381294,-5161464,415316,32690145
101879,76378408,189843925,37384603,227228528,303606936,58025605,3817621,40014539,43832160,120690824,109802106,230492930,274325090,55626494,68923790,32905895,4832981,-74981709,31680957,4464729,37461409,219576191,28039508,6595053,296136890,106292965,0,0,146464636,147538015,-1073379,32754336,0,31680957,56991779,9318217,3439408,1001281,1001281,0,15048285,0,0,0,4276601,90075571,0,48108331,0,9080513,0,0,0,-1224224,419345,56383965,146459536,0,0,5100,0,5100,146464636,57651966,37182357,373279,113767,5835093,2212774,6929570,3656409,15877778,7843910,17373208,8694960,23150548,12839386,3298621,0,0,0,0,7507187,0,147538015,63002798,19117351,4084976,5923584,4219104,51190202,1,6873000,67594000,19892865,21075789,2,,,,,9080513,160742,149917,0,0,41192127,50583299,23916259,3516492,27432751,23150548,9080513,9080513,0,160742,160742,0,149917,149917,0,0,0,0,0,0,0,18041579,14525087,3516492,1,50431808,46153732,-4278076,5388578,-8657472,-1009182,0,-1078479,146464636,-1073379,31680957,71302675,124508445,147957360
101897,20150241,24114204,2293393,26407597,46557838,6192550,454236,3592889,4047125,8919930,18168918,27088848,31135973,8577224,14722920,173509,0,-1859238,13037191,388083,2168100,33186749,6487689,19576,42250197,18135993,0,0,33223394,28158093,5065301,8295301,-323411,13037191,5062482,824593,2618719,66770,0,66770,318797,,74,,11079,8902514,0,12411740,0,11742378,0,0,18353,95917,52492,24320880,33223394,0,0,0,0,0,33223394,9706779,6644818,0,0,0,0,1637279,1013176,4824297,1246961,3929028,1989585,3910786,933311,114468,,,,,3216613,0,28158093,11009008,2542792,2233950,1069620,211397,11091326,1,1224493,12711000,4105000,3748493,1,-326746,4990057,4472224,2444057,4914213,144952,2618719,0,0,181040,7858924,3518934,429204,3948138,3910786,2910864,2481660,429204,96023,96023,0,941251,941251,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,5065301,33223394,4741890,13037191,18400002,9374165,28158093
101994,6323860,4491826,500000,4991826,11315686,2157449,240000,1033962,1273962,0,6532440,6532440,7806402,3317042,4210499,0,0,-1860808,2349691,8000,907026,4471130,3089929,566215,9042300,5924842,67665,0,10946140,8065546,2880594,-530904,1,2349691,986580,691465,1395396,0,0,0,61160,,0,,9603,3144204,0,6160745,0,1582663,0,0,50380,8147,0,7801935,10946139,0,0,0,1,1,10946140,2803354,1912832,0,0,0,0,421076,301121,658214,465224,1535194,737621,1435826,189080,25021,,,,,1022802,0,8065546,3441819,780340,617351,385076,12047,2828913,1,210148,4490827,1543466,1296248,1,70666,1845896,1773576,861201,1022085,647372,163485,0,0,699051,2531993,1024855,71312,1096167,1435826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096167,1024855,71312,2,,,,,,,,2881144,10946140,2880594,2349691,6823860,287881,8065546
102030,23827108,60563482,353666,60917148,84744256,7309958,470000,7528309,7998309,18869502,24428994,43298496,51296805,14340685,41403980,0,152060,-15139316,26416724,1597090,4141160,76897524,20641561,1107608,104384943,43821461,0,0,49539149,39818433,9720716,16690016,5992,26416724,1815617,6115452,2053464,276428,723,275705,0,,0,,1348664,11609625,0,16257712,0,21494685,0,0,105144,26090,45892,37929523,49539148,0,0,0,1,1,49539149,11509277,7890904,0,0,0,0,1037088,685248,3416047,2363095,6761541,1947304,7858415,0,0,,,,,9236065,0,39818433,12886551,1777093,4996912,3358119,854619,15945139,1,398408,15911000,6862000,4408000,1,-1028,6714000,7478685,2836732,6112500,277067,2053464,723,6514041,1135750,16093545,8235130,0,8235130,7858415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235130,8235130,0,1,151880,151105,-775,0,0,0,-775,-9519645,49061588,9720716,26416724,24180774,21067772,39340872
102067,28775699,46553466,1810735,48364201,77139900,11668107,101678,6695041,6796719,22989,36281198,36304187,43100906,18070341,48239180,2928784,0,-23531204,27636760,1810736,3605052,71365952,21847064,1998619,100627423,52263222,0,0,48530776,46237301,2293475,25343285,0,27636760,8641300,1999890,2606822,740081,0,740081,5844,,57457,,587105,14638499,0,21432027,0,11894387,0,0,58760,77059,329794,33792027,48430526,0,100250,0,0,100250,48530776,17320824,11424391,0,0,0,0,2546456,1635468,4872798,2882106,10207828,3664031,7364997,113731,0,,,,,3810667,0,46237301,19605996,4342589,3325014,3300335,4472,15658895,1,1699064,24532167,8010596,6602090,1,-939856,10409424,10059745,5066017,7865047,2266831,1147420,0,693877,1625632,13598807,6233810,0,6233810,7364997,4590996,4590996,0,0,0,0,0,0,0,0,0,0,0,0,0,1642814,1642814,0,2,,,,,,,,2224800,48430527,2293476,68980585,20741405,0,46237300
102076,15280588,19795832,19513229,39309061,54589649,4823637,487262,7543755,8031017,13683525,13322447,27005972,35036989,7903940,8439965,337454,2168830,5526108,16472357,722707,2125491,32519366,5811561,45109,41224234,21434355,0,5954,25239520,21461047,3778473,12693884,0,16472357,6099533,910807,827068,18320,0,18320,279087,,27831,,14388,8177034,0,10919651,0,7418207,0,0,31015,-1306387,0,17062486,25239520,0,0,0,0,0,25239520,6119268,4610302,0,0,4240,657,834876,572233,2494602,1398673,3207835,1388856,3621098,452166,0,,,,,4726962,0,21461047,7970721,1652206,2365414,1654958,435411,7382337,1,959286,9212507,3753630,2715879,1,544928,3666474,4150310,2107758,4912929,999722,427931,4000,66708,2182048,8593338,4852282,119958,4972240,3621098,2548638,2428680,119958,0,0,0,2423602,2423602,0,0,0,0,0,0,0,0,0,0,1,2659199,2516549,-142650,155,-72422,-70383,0,3778473,25239520,3778473,16472357,5863561,14166316,21461047
102094,362646000,840112000,421804000,1261916000,1624562000,225295000,24988000,186970000,211958000,434546000,540701000,975247000,1187205000,301464000,373258000,90534000,74299000,-176903000,361188000,109062000,0,1013480000,328303000,68240000,1519085000,678973000,0,0,1170116000,1144174000,25942000,342310000,-7064000,361188000,130677000,25222000,10939000,12588000,12588000,0,21562000,720055000,20067000,0,38811000,979921000,0,140709000,0,18550000,0,0,30074000,-53135000,28286000,164484000,1144405000,0,18177000,7534000,0,25711000,1170116000,148539000,57009000,37274000,14004000,15771000,5806000,32849000,12623000,51796000,17833000,33984000,13212000,15109000,16149000,6278000,785607000,352512000,0,0,7096000,0,1144174000,479277000,93786000,42604000,64874000,14884000,448749000,1,5810000,237578000,91655000,57944000,1,1286000,205378000,186979000,161853000,17629000,3101000,35000,0,4117000,27682000,52564000,36331000,1124000,37455000,15109000,12562000,12185000,377000,2209000,2143000,66000,25000,24000,1000,0,0,0,2934000,2846000,88000,19725000,19133000,592000,1,548311000,466054000,-82257000,10129000,-33625000,-30137000,-28624000,231000,1144405000,25942000,361188000,90534000,459534000,1144171000
102313,14598273,22316678,1125055,23441733,38040006,6330008,408933,4091369,4500302,4934861,17825659,22760520,27260822,8915624,17130857,0,0,-8937289,8193568,474470,6588335,26813549,11887754,1262332,47026440,25145518,435756,0,37012388,28497062,8515326,-321758,0,8193568,3477837,2912536,1618794,212460,152460,60000,0,,0,,0,8221627,0,10527865,0,15527787,0,0,8000,18988,2708121,28790761,37012388,0,0,0,0,0,37012388,7827398,5280729,0,0,609,0,2323162,1268107,1500762,1040367,4755724,2243975,7687187,0,0,,,,,4402220,0,28497062,9833178,2691993,2161726,2121349,89692,11599124,1,1128280,12256000,4247000,3671310,1,-225127,4970474,4668624,2658698,6023174,2120804,1618794,0,0,1904768,11667540,3980353,0,3980353,7687187,2054791,2054791,0,723507,723507,0,552248,552248,0,0,0,0,0,0,0,649807,649807,0,2,,,,,,,,8515326,37012388,8515326,8193568,15723328,4945000,28497062
102368,151728830,314473896,156727803,471201699,622930529,78760293,9709564,44830202,54539766,148223934,179856887,328080821,382620587,103576763,188314910,4823808,0,22354754,215493472,16751246,58590927,372277892,51901008,8476337,507997410,193523514,0,0,257956213,252100001,5856212,209637260,0,215493472,110075252,11618272,14275562,587726,188478,399248,15413751,0,11099125,0,0,163069688,0,68697367,0,39497435,0,0,0,-23908244,540935,84827493,247897181,0,5588896,0,4470136,10059032,257956213,87151912,48552080,1501663,770323,25064615,12120016,19369791,7142607,43137090,19084685,40451107,11990642,34557988,9117190,1210066,0,0,0,0,-8251355,0,252100001,100870419,33603522,20103538,14131227,4001609,79389686,1,-6813070,114033000,44119000,28843640,1,-1438285,61260013,59326593,49916653,22637365,8329665,610033,0,158343,27995372,59730778,22736979,2435811,25172790,34557988,12080917,12080917,0,320281,320281,0,260238,260238,0,0,0,0,690406,690406,0,11820948,9385137,2435811,1,192154272,163701443,-28452829,7925651,-32583241,-3795239,0,-12818487,253108932,-3797913,324614293,273243866,160806190,265601457
102429,27851801,50005885,0,50005885,77857686,9695869,435000,5323639,5758639,9901928,32994687,42896615,48655254,17937832,39658805,827935,325011,-19851282,20960469,1254000,8315695,82961954,18590508,1363236,112485393,62479510,0,0,53087190,43338159,9749031,11923548,-712110,20960469,6719974,10389287,3690286,737475,53547,683928,137240,,59254,,703432,22436948,0,22561265,0,8027608,0,0,0,37269,13949,30640091,53077039,0,0,0,10151,10151,53087190,15001872,11524853,0,0,230144,151446,2788973,1537195,5892246,3328102,6223781,2333910,4948238,16784,0,,,,,8236121,0,43338159,18875506,5597908,5019162,2775362,391989,10678232,1,2131455,22295501,8335809,5777526,1,1006429,9196928,9602023,3918343,5780947,2737006,1311334,53547,0,1909137,11791971,6706493,137240,6843733,4948238,3745427,3608187,137240,71443,71443,0,1205396,1205396,0,0,0,0,0,0,0,1821467,1821467,0,1,327960,325011,-2949,0,0,0,-2949,9725703,53077039,9735854,20960469,0,868790,43361487
102553,73568898,492633501,92174631,584808132,658377030,10348061,3638803,16933248,20572051,32444880,60734340,93179220,113751271,61706609,493619739,59239002,1278311,-60869841,493267211,30694408,25030165,950561962,80142418,2713305,1089142258,572026526,0,8925482,261267994,270731829,-9463835,500326999,2404047,493267211,57305248,17062209,13543835,12658094,3576425,9081669,8010237,0,1385468,0,3352026,113317117,0,105734016,920000,34545053,0,0,0,595463,2451532,144246064,257563181,2104102,1600711,0,0,3704813,261267994,101571637,54583184,20528131,8299241,27127842,11355824,28531963,11840808,28357813,12297253,39515631,16427818,24991568,12147079,2817323,0,0,0,0,-12039835,0,270731829,117621451,30016805,20332762,31017383,1384995,70358433,1,4806216,60734340,27073499,6415813,1,-16853371,-45273759,23905312,3050750,8662435,12279773,297235,665215,681857,9625296,32211811,6834429,385814,7220243,24991568,1521199,1439914,81285,2156256,2041036,115220,52359,49561,2798,117015,110762,6253,119792,113391,6401,3253622,3079765,173857,1,94750814,88768224,-5982590,1012065,-4379680,-2054171,-560804,-23752116,259005899,-23238554,626609143,104349975,34757842,282761484
102614,121568622,912503668,90319733,1002823401,1124392023,16005510,9283774,29657523,38941297,249529115,93421249,342950364,381891661,84243249,666637718,112153919,827212,-105356226,674262623,2452551,133456791,1307460925,399713115,6942813,1850026195,946564312,0,18437149,421640476,446066734,-24426258,696713739,1975142,674262623,40383027,156200119,3306871,34641045,3502587,31138458,12284090,0,2535193,0,13665759,263016104,0,138549287,0,15601675,0,0,0,-164924,2998459,156984497,420000601,476924,1162951,0,0,1639875,421640476,84054490,40249475,210239474,61740504,33159298,11989220,39980295,15273401,27427454,10518317,39053845,12108565,13843180,17137940,2287992,0,0,0,0,-18829242,0,446066734,154167474,36056000,52891992,61870949,9848522,131231797,1,8342145,93421249,42269990,9052016,1,-27202416,-74054425,38062163,2790158,5465972,6569977,271199,8640,600094,6910415,19826297,4888280,1094837,5983117,13843180,1389198,1134992,254206,1669532,1364028,305504,68934,56320,12614,2297,1877,420,152642,124710,27932,2700514,2206353,494161,1,149101934,142226396,-6875538,5917074,-7384388,-4089021,-1319203,-42201182,422648754,-50292036,984389162,144548991,241409738,464876805
102632,26486895,61608066,17694882,79302948,105789843,2176033,568395,2455627,3024022,2546605,12991669,15538274,18562296,10048071,67623519,21363336,0,-9631346,79355509,5122313,13490927,139480408,11582171,3648009,173323828,110893522,0,7948082,47622565,42680557,4942008,78913836,-4500335,79355509,10032115,2244730,277480,1587693,60000,1527693,2100832,0,19209,0,370857,16632916,0,26475248,0,4035222,0,0,0,90200,387177,30987847,47620763,1802,0,0,0,1802,47622565,19940636,10399988,1386624,628266,268345,145180,5461676,2418298,4582616,2141500,8034630,3180205,2009337,3292244,930419,0,0,0,0,-2295551,0,42680557,19843856,4770373,4767754,5072666,221028,8004880,1,974263,12991669,5176394,1285539,1,-3271000,-8904428,4658952,531811,1157514,1084331,79548,0,78418,977802,3377613,1196466,171810,1368276,2009337,390110,341125,48985,365520,319623,45897,26773,23411,3362,0,0,0,26449,23128,3321,559424,489179,70245,1,9107284,9130228,22944,832517,-486051,-247349,-76173,2658961,47641979,-1788018,104613084,16961087,3115000,44977294
102711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574278,140,1672145,0,0,0,,,865776,,60,4112399,0,4768100,0,324891,0,0,483897,0,0,5576888,9689287,,,,0,0,9689287,3200676,2096358,0,0,248619,0,889336,299159,1122815,1122815,3547407,1272605,628449,,,,,,,2099984,0,11737286,4790937,2861242,2728432,0,0,1356675,2,,,,,2,,,,,230515,0,377907,0,68492,0,676914,23232,25233,48465,628449,0,0,0,0,0,0,48465,23232,25233,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
103529,109610995,9714589,406600318,416314907,525925902,1073198,240021,188500424,188740445,24319,16196194,16220513,204960958,18850256,10819359,89676735,134599332,68092460,303187886,660443,2351239,35299363,8283257,18401,46612703,37745502,0,1526232,-562595,38441655,-39004250,342196090,-3954,303187886,1672078,0,0,4626377,0,4626377,0,,0,,94694,6393149,0,10717291,0,22174,0,0,0,-19730668,2035459,-6955744,-562595,0,0,0,0,0,-562595,0,0,0,0,4553950,481531,0,0,0,0,35215028,18692117,0,0,0,,,,,-1327323,0,38441655,19173648,4420697,2662737,1336193,16752,10831628,1,1582136,12955247,7167560,957539,1,-4852516,-14059086,6472282,109908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,272049485,254145738,-17903747,128411,-12977077,-8221857,3166776,34171066,9251308,-44771527,409098889,211137795,261976,43397759
104151,813375000,3028020000,2110840000,5138860000,5952235000,266089000,171655000,526383000,698038000,2193845000,1078990000,3272835000,3970873000,354813000,1147404000,203211000,104729000,437294000,1892638000,137060000,287714000,4330707000,766880000,175446000,5697807000,2102522000,9467000,0,3487211000,3243265000,243946000,1610015000,38677000,1892638000,1689832000,310570000,10795000,95338000,1389000,93949000,243554000,0,103957000,0,37918000,2491964000,0,385527000,0,419402000,71833000,11177000,76602000,-58838000,0,905703000,3397667000,25985000,63532000,27000,0,89544000,3487211000,1203420000,592276000,457328000,174512000,52156000,23497000,463863000,199867000,197275000,91260000,224662000,97515000,293349000,298947000,65025000,0,0,0,0,52265000,0,3243265000,1243952000,408414000,116116000,201287000,76122000,1197374000,1,4094000,562277000,165318000,142328000,1,23148000,225272000,124062000,98247000,184421000,166390000,2717000,81000,43553000,504428000,901590000,586481000,21760000,608241000,293349000,125090000,120615000,4475000,8653000,8343000,310000,223000,215000,8000,7000,7000,0,13658000,13170000,488000,460610000,444131000,16479000,1,1256876000,1386915000,130039000,215904000,-8536000,-57072000,-20257000,281469000,3848262000,435401000,3833654000,2344859000,2603243000,3132799000
104160,68220945,71785424,34328976,106114400,174335345,9457804,4177543,14796888,18974431,73668451,32750443,106418894,125393325,10212367,28808620,8311239,1571370,9496228,48187457,504690,23549627,117758772,14477444,2223803,158514336,84000419,0,0,95722130,87357673,8364457,39823000,0,48187457,3996153,0,0,0,0,0,1824104,,0,,752635,6572892,0,13046724,39119115,34429340,970043,0,0,-124557,1591219,89031884,95604776,0,6769,0,110585,117354,95722130,32058066,17870870,0,0,1450355,903166,5925584,1283966,8116165,4586067,13617136,4592507,14520932,4990535,577644,,,,,6678900,0,87357673,29814220,9320241,6660869,4580295,2140283,34841765,1,2929271,31301050,10176492,8345163,2,,,,,12720548,10219552,48325,282660,3264,1963887,25238236,10041123,676181,10717304,14520932,5401726,5060917,340809,4339686,4065885,273801,20521,19226,1295,120030,112457,7573,0,0,0,835341,782638,52703,1,4689298,4127898,-561400,185554,-451316,-299413,3775,7056080,95510349,7062849,54651822,21112810,73668451,88454269
104179,432206000,2021399000,2002955000,4024354000,4456560000,228722000,96850000,277403000,374253000,1756710000,803441000,2560151000,2934404000,648927000,959468000,270661000,179033000,-307211000,1101951000,129516000,312473000,3305868000,993598000,320679000,5062134000,2591820000,160019000,0,2382912000,2328923000,53989000,1047962000,0,1101951000,677550000,384520000,13359000,157120000,5695000,151425000,207223000,0,52802000,0,10372000,1502946000,0,356377000,1090000,192396000,10904000,18868000,109238000,-47210000,169878000,811541000,2314487000,25337000,18720000,3557000,20811000,68425000,2382912000,638856000,365020000,576795000,263264000,105557000,48843000,305020000,133976000,86221000,50181000,229655000,104713000,102105000,295700000,74152000,0,0,0,0,-10986000,0,2328923000,1040149000,344577000,105317000,165969000,57395000,615516000,1,-25524000,508708000,200305000,128017000,1,14538000,202505000,135272000,73728000,53664000,52851000,12725000,0,23026000,299170000,441436000,329727000,9604000,339331000,102105000,44561000,42658000,1903000,12202000,11700000,502000,10560000,10148000,412000,0,0,0,24496000,22908000,1588000,247512000,242313000,5199000,1,1265827492,1203998436,-61829056,77082863,-72405451,-57785605,-8720863,23490,2753208,19388,3206103,1158185,1857024,2792832
104346,163879350,229071507,-57990479,171081028,334960378,9696830,7220871,6793663,14014534,89161043,29264931,118425974,132440508,9966670,74530679,9360098,0,118359253,202250030,25936873,31686452,172448493,20274879,521688,250868385,88128364,4661683,0,97521287,66474747,31046540,170687361,516129,202250030,1255278,0,0,0,0,0,508050,,0,,0,1763328,0,5119000,64584130,22596172,1016405,0,163739,573079,1489678,95542203,97305531,0,0,0,215756,215756,97521287,19184712,12327017,0,0,226862,105557,4263676,1702990,7394800,4061396,21665221,6754245,5368470,671365,251757,,,,,7699641,0,66474747,25202962,8947482,4368476,7333652,3150579,17471596,1,1182897,26629938,9966670,6641900,2,,,,,5183880,181890,0,0,240409,2387430,7993609,2331613,293526,2625139,5368470,1873805,1664288,209517,65747,58396,7351,0,0,0,8039,7140,899,0,0,0,677548,601789,75759,1,6553392,6211444,-341948,536424,-657788,-266404,45820,27535967,97521287,27151723,202250030,163879350,95925955,69725326
