UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
119605,90,0,90,9,10,25,28,0,90,1,26,26,29,,,,,,,,,,,,,
119775,21,0,21,3,14,9,43,0,21,1,0,10,48,,,,,,,,,,,,,
119951,,,,,,,,,,,,,,171,0,171,28,16,102,60,0,171,0,0,102,60
120069,,,,,,,,,,,,,,201,0,201,88,44,129,64,0,201,0,0,129,64
120078,,,,,,,,,,,,,,489,0,489,116,24,346,71,0,489,0,0,346,71
120087,,,,,,,,,,,,,,67,0,67,29,43,50,75,0,67,0,0,50,75
120166,10,0,10,6,60,6,60,0,10,0,0,6,60,,,,,,,,,,,,,
120184,171,0,171,75,44,88,51,0,171,1,0,89,52,,,,,,,,,,,,,
120254,547,0,547,439,80,470,86,0,547,1,0,471,86,,,,,,,,,,,,,
120290,,,,,,,,,,,,,,675,0,675,139,21,320,47,0,675,65,0,385,57
120342,,,,,,,,,,,,,,2516,0,2516,414,16,1060,42,0,2516,208,153,1268,50
120403,160,0,160,88,55,106,66,0,160,1,0,107,67,,,,,,,,,,,,,
120421,,,,,,,,,,,,,,725,0,725,83,11,236,33,0,725,59,70,295,41
120537,68,0,68,7,10,40,59,0,68,5,0,45,66,,,,,,,,,,,,,
120661,,,,,,,,,,,,,,414,0,414,96,23,306,74,0,414,0,0,306,74
120838,2,0,2,1,50,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
120865,239,1,238,75,32,124,52,0,238,1,1,125,53,,,,,,,,,,,,,
120883,740,0,740,349,47,495,67,0,740,12,0,507,69,,,,,,,,,,,,,
120953,,,,,,,,,,,,,,62,0,62,12,19,22,35,0,62,3,3,25,40
120971,,,,,,,,,,,,,,2021,0,2021,268,13,625,31,0,2021,113,128,738,37
121044,,,,,,,,,,,,,,3090,0,3090,654,21,1323,43,0,3090,219,211,1542,50
121150,783,0,783,619,79,674,86,0,783,2,1,676,86,,,,,,,,,,,,,
121257,265,0,265,206,78,225,85,0,265,2,0,227,86,,,,,,,,,,,,,
121309,645,0,645,440,68,482,75,0,645,4,1,486,75,,,,,,,,,,,,,
121345,397,0,397,354,89,371,93,0,397,6,0,377,95,,,,,,,,,,,,,
121363,,,,,,,,,,,,,,517,0,517,64,12,192,37,0,517,36,37,228,44
121433,,,,,,,,,,,,,,50,0,50,17,34,36,72,0,50,1,0,37,74
121637,,,,,,,,,,,,,,28,0,28,2,7,22,79,0,28,0,0,22,79
121691,662,1,661,443,67,501,76,0,661,6,24,507,77,,,,,,,,,,,,,
121707,,,,,,,,,,,,,,343,0,343,34,10,94,27,0,343,34,16,128,37
121859,,,,,,,,,,,,,,65,0,65,20,31,49,75,0,65,0,0,49,75
121868,,,,,,,,,,,,,,44,0,44,19,43,37,84,0,44,0,0,37,84
121901,,,,,,,,,,,,,,1843,0,1843,316,17,628,34,0,1843,125,119,753,41
122180,,,,,,,,,,,,,,1207,0,1207,104,9,319,26,0,1207,86,127,405,34
122205,,,,,,,,,,,,,,1439,0,1439,302,21,635,44,0,1439,110,98,745,52
122339,,,,,,,,,,,,,,867,0,867,62,7,197,23,0,867,60,74,257,30
122384,,,,,,,,,,,,,,742,0,742,147,20,310,42,0,742,42,40,352,47
122409,4432,0,4432,1714,39,3227,73,0,4432,103,22,3330,75,,,,,,,,,,,,,
122436,1238,0,1238,814,66,1008,81,0,1238,10,2,1018,82,,,,,,,,,,,,,
122454,72,0,72,28,39,33,46,0,72,1,0,34,47,,,,,,,,,,,,,
122506,31,0,31,18,58,19,61,0,31,0,0,19,61,,,,,,,,,,,,,
122597,3550,0,3550,788,22,2006,57,0,3550,130,29,2136,60,,,,,,,,,,,,,
122612,1146,1,1145,753,66,859,75,0,1145,10,1,869,76,,,,,,,,,,,,,
122658,,,,,,,,,,,,,,1616,0,1616,203,13,468,29,0,1616,133,0,601,37
122694,,,,,,,,,,,,,,239,2,237,83,35,126,53,0,237,6,7,132,56
122728,158,0,158,79,50,99,63,0,158,1,0,100,63,,,,,,,,,,,,,
122746,,,,,,,,,,,,,,552,0,552,52,9,136,25,0,552,44,44,180,33
122755,3644,0,3644,529,15,2324,64,0,3644,205,44,2529,69,,,,,,,,,,,,,
122791,,,,,,,,,,,,,,798,0,798,181,23,352,44,0,798,42,34,394,49
122889,,,,,,,,,,,,,,1455,0,1455,312,21,613,42,0,1455,48,50,661,45
122931,1291,0,1291,1118,87,1177,91,0,1291,8,2,1185,92,,,,,,,,,,,,,
123013,,,,,,,,,,,,,,1105,0,1105,162,15,409,37,0,1105,84,103,493,45
123165,272,0,272,234,86,245,90,0,272,1,0,246,90,,,,,,,,,,,,,
123217,,,,,,,,,,,,,,1691,0,1691,238,14,539,32,0,1691,115,109,654,39
123280,8,0,8,3,38,5,63,0,8,1,0,6,75,,,,,,,,,,,,,
123341,,,,,,,,,,,,,,1771,0,1771,281,16,706,40,0,1771,126,108,832,47
123350,,,,,,,,,,,,,,70,5,65,45,69,55,85,0,65,0,0,55,85
123457,129,0,129,49,38,58,45,0,129,0,0,58,45,,,,,,,,,,,,,
123484,,,,,,,,,,,,,,239,0,239,43,18,70,29,0,239,4,7,74,31
123493,,,,,,,,,,,,,,147,0,147,114,78,114,78,0,147,0,0,114,78
123527,,,,,,,,,,,,,,1068,0,1068,51,5,192,18,0,1068,537,181,729,68
123554,622,1,621,431,69,470,76,0,621,3,0,473,76,,,,,,,,,,,,,
123572,1767,0,1767,589,33,1094,62,0,1767,29,6,1123,64,,,,,,,,,,,,,
123642,,,,,,,,,,,,,,8,0,8,5,63,5,63,0,8,1,0,6,75
123651,390,0,390,200,51,229,59,0,390,5,1,234,60,,,,,,,,,,,,,
123679,,,,,,,,,,,,,,347,0,347,148,43,274,79,0,347,0,0,274,79
123800,,,,,,,,,,,,,,1817,0,1817,161,9,534,29,0,1817,133,172,667,37
123952,32,0,32,0,0,30,94,0,32,0,0,30,94,,,,,,,,,,,,,
123961,2915,7,2908,2255,78,2657,91,0,2908,33,12,2690,93,,,,,,,,,,,,,
124113,,,,,,,,,,,,,,403,0,403,87,22,138,34,0,403,28,24,166,41
124292,88,0,88,69,78,74,84,0,88,0,0,74,84,,,,,,,,,,,,,
124487,6,0,6,0,0,1,17,0,6,0,1,1,17,,,,,,,,,,,,,
124681,,,,,,,,,,,,,,596,1,595,244,41,360,61,0,595,1,0,361,61
124706,,,,,,,,,,,,,,544,0,544,179,33,405,74,0,544,0,0,405,74
124937,,,,,,,,,,,,,,404,0,404,158,39,292,72,0,404,0,0,292,72
125028,,,,,,,,,,,,,,1205,0,1205,200,17,460,38,0,1205,91,97,551,46
125082,,,,,,,,,,,,,,41,0,41,4,10,18,44,0,41,1,0,19,46
125091,,,,,,,,,,,,,,1069,0,1069,74,7,233,22,0,1069,88,0,321,30
125170,,,,,,,,,,,,,,317,0,317,69,22,139,44,0,317,12,22,151,48
125231,3,0,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
125310,,,,,,,,,,,,,,16,0,16,1,6,13,81,0,16,0,0,13,81
125462,,,,,,,,,,,,,,244,0,244,59,24,86,35,0,244,15,16,101,41
125499,,,,,,,,,,,,,,647,0,647,118,18,261,40,0,647,44,53,305,47
125532,,,,,,,,,,,,,,300,6,294,97,33,156,53,0,294,15,13,171,58
125727,297,0,297,222,75,234,79,0,297,0,0,234,79,,,,,,,,,,,,,
125763,446,0,446,296,66,323,72,0,446,1,0,324,73,,,,,,,,,,,,,
125897,96,0,96,37,39,52,54,0,96,2,0,54,56,,,,,,,,,,,,,
126076,45,0,45,22,49,22,49,0,45,0,0,22,49,,,,,,,,,,,,,
126119,,,,,,,,,,,,,,503,0,503,32,6,125,25,0,503,37,37,162,32
126164,,,,,,,,,,,,,,49,0,49,16,33,35,71,0,49,0,0,35,71
126182,425,2,423,79,19,144,34,0,423,6,2,150,35,,,,,,,,,,,,,
126207,,,,,,,,,,,,,,479,0,479,104,22,168,35,0,479,32,17,200,42
126359,,,,,,,,,,,,,,53,0,53,16,30,16,30,0,53,7,2,23,43
126562,1081,2,1079,259,24,559,52,0,1079,33,9,592,55,,,,,,,,,,,,,
126580,1515,0,1515,379,25,685,45,0,1515,45,10,730,48,,,,,,,,,,,,,
126605,,,,,,,,,,,,,,404,0,404,286,71,328,81,0,404,0,0,328,81
126614,5791,21,5770,2682,46,3985,69,0,5770,127,33,4112,71,,,,,,,,,,,,,
126669,359,0,359,165,46,195,54,0,359,7,1,202,56,,,,,,,,,,,,,
126678,522,0,522,416,80,434,83,0,522,3,0,437,84,,,,,,,,,,,,,
126687,,,,,,,,,,,,,,565,3,562,188,33,389,69,0,562,0,0,389,69
126711,14,0,14,0,0,2,14,0,14,0,1,2,14,,,,,,,,,,,,,
126748,,,,,,,,,,,,,,131,1,130,39,30,46,35,0,130,6,1,52,40
126775,954,0,954,594,62,791,83,0,954,14,2,805,84,,,,,,,,,,,,,
126784,,,,,,,,,,,,,,57,0,57,44,77,44,77,0,57,0,0,44,77
126818,4322,7,4315,1962,45,3004,70,7,4308,71,0,3075,71,,,,,,,,,,,,,
126827,700,0,700,138,20,166,24,0,700,4,3,170,24,,,,,,,,,,,,,
126863,,,,,,,,,,,,,,403,0,403,68,17,103,26,0,403,20,22,123,31
126915,,,,,,,,,,,,,,45,0,45,38,84,40,89,0,45,0,0,40,89
126951,,,,,,,,,,,,,,968,0,968,458,47,571,59,0,968,14,0,585,60
127060,1399,0,1399,941,67,1073,77,0,1399,8,3,1081,77,,,,,,,,,,,,,
127158,,,,,,,,,,,,,,599,0,599,422,70,527,88,0,599,62,0,589,98
127185,861,3,858,237,28,353,41,0,858,17,10,370,43,,,,,,,,,,,,,
127316,,,,,,,,,,,,,,28,0,28,6,21,22,79,0,28,0,0,22,79
127389,,,,,,,,,,,,,,193,0,193,68,35,79,41,0,193,1,1,80,41
127556,1122,1,1121,244,22,483,43,1,1120,28,15,511,46,,,,,,,,,,,,,
127565,1696,4,1692,161,10,474,28,0,1692,92,82,566,33,,,,,,,,,,,,,
127653,37,0,37,13,35,13,35,0,37,1,0,14,38,,,,,,,,,,,,,
127714,4,0,4,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,
127732,,,,,,,,,,,,,,409,0,409,170,42,197,48,0,409,4,3,201,49
127741,1965,2,1963,609,31,1025,52,0,1963,29,4,1054,54,,,,,,,,,,,,,
127778,,,,,,,,,,,,,,280,0,280,82,29,107,38,0,280,6,2,113,40
127918,376,0,376,196,52,241,64,0,376,3,3,244,65,,,,,,,,,,,,,
127945,47,0,47,10,21,20,43,0,47,0,0,20,43,,,,,,,,,,,,,
128106,765,3,762,161,21,273,36,0,762,20,11,293,38,,,,,,,,,,,,,
128151,,,,,,,,,,,,,,129,0,129,84,65,84,65,0,129,1,0,85,66
128179,,,,,,,,,,,,,,170,0,170,80,47,86,51,0,170,0,0,86,51
128188,,,,,,,,,,,,,,285,0,285,161,56,184,65,0,285,0,0,184,65
128328,1152,12,1140,959,84,972,85,0,1140,0,0,972,85,,,,,,,,,,,,,
128337,,,,,,,,,,,,,,43,0,43,0,0,21,49,0,43,0,0,21,49
128391,466,1,465,128,28,239,51,0,465,10,0,249,54,,,,,,,,,,,,,
128498,135,0,135,70,52,82,61,0,135,2,0,84,62,,,,,,,,,,,,,
128577,,,,,,,,,,,,,,203,0,203,52,26,72,35,0,203,8,4,80,39
128586,15,0,15,0,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,
128744,538,0,538,184,34,242,45,0,538,4,0,246,46,,,,,,,,,,,,,
128771,1278,6,1272,387,30,728,57,0,1272,41,10,769,60,,,,,,,,,,,,,
128896,,,,,,,,,,,,,,34,0,34,28,82,30,88,0,34,0,0,30,88
128902,489,0,489,393,80,411,84,0,489,2,0,413,84,,,,,,,,,,,,,
129002,,,,,,,,,,,,,,45,0,45,28,62,33,73,0,45,0,0,33,73
129020,3712,6,3706,2701,73,3133,85,0,3706,35,7,3168,85,,,,,,,,,,,,,
129154,43,0,43,1,2,5,12,0,43,1,0,6,14,,,,,,,,,,,,,
129181,,,,,,,,,,,,,,706,0,706,338,48,452,64,0,706,11,0,463,66
129215,963,6,957,438,46,543,57,0,957,9,2,552,58,,,,,,,,,,,,,
129242,963,1,962,769,80,801,83,0,962,2,1,803,83,,,,,,,,,,,,,
129349,,,,,,,,,,,,,,50,0,50,6,12,40,80,0,50,0,0,40,80
129367,,,,,,,,,,,,,,218,0,218,4,2,23,11,0,218,8,23,31,14
129482,,,,,,,,,,,,,,232,0,232,82,35,102,44,0,232,0,0,102,44
129525,1037,0,1037,516,50,622,60,0,1037,4,3,626,60,,,,,,,,,,,,,
129543,,,,,,,,,,,,,,631,0,631,32,5,74,12,0,631,34,85,108,17
129695,,,,,,,,,,,,,,572,0,572,40,7,94,16,0,572,30,48,124,22
129729,,,,,,,,,,,,,,822,0,822,51,6,130,16,0,822,55,131,185,23
129756,,,,,,,,,,,,,,341,0,341,26,8,72,21,0,341,22,13,94,28
129774,163,0,163,53,33,65,40,0,163,1,0,66,40,,,,,,,,,,,,,
129808,,,,,,,,,,,,,,472,0,472,26,6,77,16,0,472,23,64,100,21
129923,,,,,,,,,,,,,,429,0,429,150,35,247,58,0,429,17,0,264,62
129932,,,,,,,,,,,,,,722,0,722,349,48,516,71,0,722,0,0,516,71
129941,1156,0,1156,587,51,710,61,0,1156,12,1,722,62,,,,,,,,,,,,,
130004,,,,,,,,,,,,,,613,0,613,17,3,70,11,0,613,41,100,111,18
130040,,,,,,,,,,,,,,153,0,153,19,12,32,21,0,153,15,15,47,31
130110,18,0,18,10,56,11,61,0,18,0,0,11,61,,,,,,,,,,,,,
130174,,,,,,,,,,,,,,279,1,278,160,58,177,64,0,278,0,0,177,64
130183,361,0,361,50,14,76,21,0,361,2,0,78,22,,,,,,,,,,,,,
130217,,,,,,,,,,,,,,172,0,172,32,19,56,33,0,172,9,14,65,38
130226,1795,0,1795,1172,65,1242,69,0,1795,11,0,1253,70,,,,,,,,,,,,,
130253,1267,0,1267,867,68,925,73,0,1267,6,4,931,73,,,,,,,,,,,,,
130314,153,0,153,75,49,84,55,0,153,1,1,85,56,,,,,,,,,,,,,
130396,,,,,,,,,,,,,,658,0,658,15,2,65,10,0,658,29,86,94,14
130493,1361,0,1361,392,29,706,52,1,1360,18,13,724,53,,,,,,,,,,,,,
130509,,,,,,,,,,,,,,68,0,68,32,47,40,59,0,68,0,0,40,59
130590,604,0,604,476,79,500,83,0,604,1,1,501,83,,,,,,,,,,,,,
130606,,,,,,,,,,,,,,592,0,592,27,5,96,16,0,592,40,76,136,23
130624,216,1,215,191,89,191,89,0,215,0,0,191,89,,,,,,,,,,,,,
130697,741,0,741,652,88,679,92,0,741,1,1,680,92,,,,,,,,,,,,,
130776,779,4,775,258,33,406,52,0,775,25,4,431,56,,,,,,,,,,,,,
130794,1358,1,1357,1191,88,1319,97,0,1357,6,2,1325,98,,,,,,,,,,,,,
130873,,,,,,,,,,,,,,298,0,298,96,32,209,70,0,298,0,0,209,70
130934,907,0,907,242,27,377,42,0,907,15,392,392,43,,,,,,,,,,,,,
130943,3794,0,3794,2726,72,3117,82,1,3793,38,8,3155,83,,,,,,,,,,,,,
130989,89,0,89,44,49,48,54,0,89,0,0,48,54,,,,,,,,,,,,,
131061,,,,,,,,,,,,,,32,0,32,11,34,17,53,0,32,0,0,17,53
131098,428,0,428,72,17,123,29,0,428,2,0,125,29,,,,,,,,,,,,,
131113,286,0,286,36,13,64,22,0,286,7,8,71,25,,,,,,,,,,,,,
131159,1624,0,1624,1222,75,1280,79,0,1624,2,3,1282,79,,,,,,,,,,,,,
131283,836,0,836,541,65,605,72,0,836,5,0,610,73,,,,,,,,,,,,,
131399,103,0,103,7,7,25,24,0,103,5,2,30,29,,,,,,,,,,,,,
131450,200,0,200,53,27,102,51,0,200,5,4,107,54,,,,,,,,,,,,,
131469,2348,8,2340,1769,76,1923,82,0,2340,28,3,1951,83,,,,,,,,,,,,,
131496,1593,2,1591,1443,91,1510,95,0,1591,8,1,1518,95,,,,,,,,,,,,,
131520,1576,0,1576,822,52,1024,65,0,1576,11,8,1035,66,,,,,,,,,,,,,
131803,6,0,6,2,33,2,33,0,6,0,0,2,33,,,,,,,,,,,,,
131830,,,,,,,,,,,,,,2,0,2,1,50,1,50,0,2,0,0,1,50
131876,265,0,265,40,15,101,38,0,265,3,3,104,39,,,,,,,,,,,,,
132374,,,,,,,,,,,,,,736,0,736,389,53,460,63,0,736,1,5,461,63
132408,43,0,43,9,21,20,47,0,43,0,0,20,47,,,,,,,,,,,,,
132471,562,0,562,117,21,194,35,0,562,5,6,199,35,,,,,,,,,,,,,
132602,1017,0,1017,152,15,334,33,0,1017,9,0,343,34,,,,,,,,,,,,,
132657,451,0,451,207,46,232,51,0,451,5,2,237,53,,,,,,,,,,,,,
132675,,,,,,,,,,,,,,48,0,48,35,73,38,79,0,48,0,0,38,79
132842,9,0,9,2,22,3,33,0,9,0,1,3,33,,,,,,,,,,,,,
132879,39,0,39,8,21,14,36,0,39,1,0,15,38,,,,,,,,,,,,,
132903,5817,6,5811,2541,44,4200,72,0,5811,162,50,4362,75,,,,,,,,,,,,,
132976,,,,,,,,,,,,,,81,0,81,2,2,79,98,0,81,0,0,79,98
133155,,,,,,,,,,,,,,425,0,425,225,53,388,91,0,425,37,0,425,100
133465,25,0,25,1,4,2,8,0,25,0,0,2,8,,,,,,,,,,,,,
133492,450,0,450,265,59,299,66,0,450,3,0,302,67,,,,,,,,,,,,,
133526,204,0,204,34,17,54,26,0,204,3,0,57,28,,,,,,,,,,,,,
133553,924,0,924,297,32,571,62,0,924,19,7,590,64,,,,,,,,,,,,,
133650,1222,2,1220,264,22,642,53,0,1220,46,5,688,56,,,,,,,,,,,,,
133669,3320,45,3275,902,28,1642,50,1,3274,87,25,1729,53,,,,,,,,,,,,,
133711,708,2,706,291,41,375,53,0,706,2,0,377,53,,,,,,,,,,,,,
133809,197,0,197,34,17,54,27,0,197,2,0,56,28,,,,,,,,,,,,,
133845,,,,,,,,,,,,,,363,0,363,156,43,227,63,0,363,0,0,227,63
133854,,,,,,,,,,,,,,423,0,423,138,33,284,67,0,423,4,0,288,68
133863,,,,,,,,,,,,,,341,0,341,73,21,209,61,0,341,0,0,209,61
133872,33,0,33,7,21,16,48,0,33,1,0,17,52,,,,,,,,,,,,,
133881,781,0,781,347,44,461,59,0,781,8,2,469,60,,,,,,,,,,,,,
133951,4301,39,4262,1430,34,2643,62,0,4262,208,92,2851,67,,,,,,,,,,,,,
133979,376,0,376,77,20,137,36,3,373,3,0,140,38,,,,,,,,,,,,,
133997,,,,,,,,,,,,,,328,0,328,133,41,168,51,0,328,1,4,169,52
134024,,,,,,,,,,,,,,41,0,41,31,76,31,76,0,41,0,0,31,76
134079,631,0,631,386,61,426,68,0,631,2,0,428,68,,,,,,,,,,,,,
134097,6096,4,6092,4166,68,5061,83,0,6092,42,23,5103,84,,,,,,,,,,,,,
134130,6261,1,6260,4176,67,5536,88,0,6260,58,15,5594,89,,,,,,,,,,,,,
134228,,,,,,,,,,,,,,29,0,29,25,86,25,86,0,29,0,0,25,86
134237,4729,30,4699,1965,42,2026,43,0,4699,0,0,2026,43,,,,,,,,,,,,,
134291,,,,,,,,,,,,,,684,0,684,425,62,425,62,0,684,0,0,425,62
134307,,,,,,,,,,,,,,160,0,160,37,23,37,23,2,158,2,0,39,25
134495,,,,,,,,,,,,,,3559,1,3558,443,12,1021,29,1,3557,37,6,1058,30
134510,4,0,4,2,50,2,50,0,4,0,0,2,50,,,,,,,,,,,,,
134529,,,,,,,,,,,,,,116,0,116,68,59,84,72,0,116,0,0,84,72
134574,,,,,,,,,,,,,,56,0,56,37,66,39,70,0,56,0,0,39,70
134714,,,,,,,,,,,,,,51,0,51,20,39,33,65,0,51,0,0,33,65
134811,294,0,294,79,27,105,36,0,294,1,0,106,36,,,,,,,,,,,,,
134945,532,0,532,211,40,278,52,0,532,8,1,286,54,,,,,,,,,,,,,
135081,348,1,347,202,58,210,61,0,347,3,0,213,61,,,,,,,,,,,,,
135142,,,,,,,,,,,,,,72,4,68,1,1,64,94,2,66,2,0,66,100
135179,,,,,,,,,,,,,,475,0,475,247,52,355,75,0,475,1,0,356,75
135267,,,,,,,,,,,,,,641,0,641,492,77,492,77,0,641,0,0,492,77
135276,,,,,,,,,,,,,,732,4,728,200,27,335,46,0,728,0,0,335,46
135294,,,,,,,,,,,,,,142,0,142,26,18,26,18,0,142,1,0,27,19
135337,,,,,,,,,,,,,,77,0,77,29,38,47,61,0,77,7,0,54,70
135364,4,0,4,1,25,2,50,0,4,0,0,2,50,,,,,,,,,,,,,
135407,,,,,,,,,,,,,,1107,0,1107,1003,91,1003,91,0,1107,0,0,1003,91
135522,,,,,,,,,,,,,,199,0,199,50,25,149,75,0,199,0,0,149,75
135559,,,,,,,,,,,,,,7,0,7,5,71,6,86,0,7,0,0,6,86
135647,,,,,,,,,,,,,,344,0,344,3,1,41,12,0,344,2,0,43,13
135726,2113,3,2110,1538,73,1753,83,0,2110,9,5,1762,84,,,,,,,,,,,,,
135735,,,,,,,,,,,,,,288,0,288,99,34,193,67,0,288,27,0,220,76
136109,,,,,,,,,,,,,,55,0,55,0,0,44,80,0,55,0,0,44,80
136172,1578,45,1533,535,35,933,61,0,1533,30,11,963,63,,,,,,,,,,,,,
136215,614,0,614,296,48,353,57,0,614,7,3,360,59,,,,,,,,,,,,,
136303,,,,,,,,,,,,,,330,0,330,31,9,112,34,0,330,1,0,113,34
136330,551,0,551,258,47,325,59,0,551,10,1,335,61,,,,,,,,,,,,,
136491,,,,,,,,,,,,,,275,1,274,64,23,106,39,0,274,0,0,106,39
136659,,,,,,,,,,,,,,104,0,104,63,61,63,61,0,104,1,0,64,62
136765,,,,,,,,,,,,,,250,0,250,200,80,200,80,0,250,0,0,200,80
136774,257,1,256,146,57,172,67,0,256,0,0,172,67,,,,,,,,,,,,,
136826,,,,,,,,,,,,,,172,0,172,48,28,69,40,0,172,0,0,69,40
136950,477,0,477,318,67,353,74,1,476,5,2,358,75,,,,,,,,,,,,,
137023,,,,,,,,,,,,,,280,4,276,251,91,256,93,0,276,0,0,256,93
137032,638,0,638,207,32,301,47,0,638,11,9,312,49,,,,,,,,,,,,,
137087,,,,,,,,,,,,,,398,0,398,129,32,171,43,0,398,1,0,172,43
137120,,,,,,,,,,,,,,347,2,345,316,92,316,92,0,345,0,0,316,92
137245,,,,,,,,,,,,,,1313,0,1313,806,61,874,67,0,1313,3,9,877,67
137272,13,0,13,9,69,9,69,0,13,0,0,9,69,,,,,,,,,,,,,
137351,4477,2,4475,2569,57,3300,74,0,4475,89,163,3389,76,,,,,,,,,,,,,
137476,194,0,194,66,34,83,43,0,194,1,1,84,43,,,,,,,,,,,,,
137546,852,1,851,514,60,555,65,0,851,4,1,559,66,,,,,,,,,,,,,
137564,748,0,748,219,29,330,44,1,747,19,1,349,47,,,,,,,,,,,,,
137591,,,,,,,,,,,,,,307,0,307,40,13,205,67,0,307,3,0,208,68
137713,,,,,,,,,,,,,,75,0,75,45,60,62,83,0,75,4,2,66,88
137777,4,0,4,2,50,3,75,0,4,0,0,3,75,,,,,,,,,,,,,
137801,,,,,,,,,,,,,,92,0,92,62,67,67,73,0,92,0,0,67,73
137847,1590,3,1587,783,49,924,58,1,1586,8,0,932,59,,,,,,,,,,,,,
137856,,,,,,,,,,,,,,43,0,43,34,79,34,79,0,43,0,0,34,79
137865,,,,,,,,,,,,,,179,1,178,71,40,92,52,0,178,2,1,94,53
137953,67,0,67,6,9,12,18,0,67,1,1,13,19,,,,,,,,,,,,,
137962,20,0,20,2,10,2,10,0,20,0,0,2,10,,,,,,,,,,,,,
138275,149,0,149,42,28,52,35,0,149,2,2,54,36,,,,,,,,,,,,,
138284,,,,,,,,,,,,,,221,0,221,61,28,61,28,2,219,0,0,61,28
138293,198,0,198,53,27,71,36,0,198,1,0,72,36,,,,,,,,,,,,,
138309,39,0,39,7,18,7,18,0,39,0,0,7,18,,,,,,,,,,,,,
138354,1316,1,1315,331,25,610,46,0,1315,36,45,646,49,,,,,,,,,,,,,
138372,,,,,,,,,,,,,,191,0,191,27,14,146,76,0,191,16,0,162,85
138479,,,,,,,,,,,,,,738,1,737,433,59,467,63,0,737,2,4,469,64
138488,,,,,,,,,,,,,,326,0,326,112,34,204,63,0,326,42,23,246,75
138497,,,,,,,,,,,,,,189,0,189,117,62,117,62,0,189,0,0,117,62
138558,222,0,222,17,8,54,24,0,222,2,1,56,25,,,,,,,,,,,,,
138600,252,0,252,176,70,184,73,0,252,1,0,185,73,,,,,,,,,,,,,
138655,,,,,,,,,,,,,,386,0,386,168,44,168,44,0,386,0,0,168,44
138664,,,,,,,,,,,,,,79,0,79,18,23,18,23,0,79,0,0,18,23
138682,,,,,,,,,,,,,,299,0,299,82,27,138,46,0,299,19,25,157,53
138716,508,0,508,62,12,189,37,0,508,12,5,201,40,,,,,,,,,,,,,
138813,445,0,445,63,14,90,20,4,441,1,0,91,21,,,,,,,,,,,,,
138822,,,,,,,,,,,,,,258,0,258,159,62,193,75,0,258,54,0,247,96
138840,,,,,,,,,,,,,,380,0,380,100,26,147,39,0,380,26,32,173,46
138868,191,0,191,42,22,53,28,0,191,0,1,53,28,,,,,,,,,,,,,
138901,4,0,4,0,0,1,25,0,4,0,0,1,25,,,,,,,,,,,,,
138938,,,,,,,,,,,,,,151,0,151,107,71,107,71,0,151,0,0,107,71
138947,767,0,767,237,31,340,44,0,767,0,0,340,44,,,,,,,,,,,,,
138956,,,,,,,,,,,,,,510,0,510,98,19,166,33,0,510,31,33,197,39
139144,672,1,671,422,63,466,69,0,671,1,0,467,70,,,,,,,,,,,,,
139153,80,0,80,2,3,7,9,0,80,0,0,7,9,,,,,,,,,,,,,
139199,201,1,200,77,39,92,46,0,200,0,0,92,46,,,,,,,,,,,,,
139205,145,1,144,10,7,26,18,0,144,0,0,26,18,,,,,,,,,,,,,
139250,241,0,241,27,11,64,27,0,241,6,4,70,29,,,,,,,,,,,,,
139278,,,,,,,,,,,,,,459,0,459,116,25,165,36,0,459,22,54,187,41
139311,446,0,446,36,8,138,31,0,446,13,5,151,34,,,,,,,,,,,,,
139357,,,,,,,,,,,,,,232,0,232,26,11,54,23,0,232,15,37,69,30
139366,964,0,964,149,15,381,40,0,964,36,10,417,43,,,,,,,,,,,,,
139384,,,,,,,,,,,,,,313,0,313,88,28,152,49,0,313,25,34,177,57
139393,295,0,295,174,59,191,65,0,295,3,0,194,66,,,,,,,,,,,,,
139463,333,0,333,23,7,88,26,0,333,16,7,104,31,,,,,,,,,,,,,
139506,,,,,,,,,,,,,,106,4,102,64,63,69,68,2,100,2,2,71,71
139579,26,0,26,1,4,1,4,0,26,0,0,1,4,,,,,,,,,,,,,
139630,167,0,167,55,33,66,40,0,167,0,0,66,40,,,,,,,,,,,,,
139658,1354,13,1341,1097,82,1207,90,-10,1351,19,4,1226,91,,,,,,,,,,,,,
139719,515,0,515,59,11,180,35,0,515,5,4,185,36,,,,,,,,,,,,,
139755,2670,0,2670,1217,46,2398,90,0,2670,48,12,2446,92,,,,,,,,,,,,,
139764,349,0,349,66,19,133,38,0,349,10,3,143,41,,,,,,,,,,,,,
139861,1395,0,1395,687,49,887,64,1,1394,6,1,893,64,,,,,,,,,,,,,
139931,4397,2,4395,1104,25,2184,50,0,4395,115,39,2299,52,,,,,,,,,,,,,
139940,3388,0,3388,940,28,1853,55,0,3388,117,51,1970,58,,,,,,,,,,,,,
