UNITID,AWLEVELC,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSASIAT,CSBKAAT,CSHISPT,CSNHPIT,CSWHITT,CS2MORT,CSUNKNT,CSNRALT,CSUND18,CS18_24,CS25_39,CSABV40,CSUNKN
211006,2,137,132,5,0,1,10,44,1,77,4,0,0,0,112,21,4,0
211079,2,10,1,9,0,0,1,0,0,9,0,0,0,0,4,4,2,0
211158,2,9,3,6,0,0,0,3,0,6,0,0,0,0,7,2,0,0
211307,2,54,14,40,0,2,0,2,0,44,2,4,0,0,13,18,22,1
211316,2,20,0,20,0,0,1,0,0,19,0,0,0,0,10,10,0,0
211334,2,15,1,14,0,0,0,0,0,15,0,0,0,0,11,3,1,0
211343,2,39,2,37,0,1,1,0,0,36,1,0,0,0,10,15,14,0
211635,2,58,4,54,0,2,2,1,0,53,0,0,0,0,22,30,6,0
211802,2,69,13,56,0,0,0,0,0,69,0,0,0,0,39,25,5,0
211927,2,243,155,88,1,7,42,2,0,166,11,14,0,0,91,103,49,0
211981,2,5,3,2,0,0,0,0,0,2,0,3,0,1,2,1,1,0
212045,2,13,0,13,0,0,0,1,0,12,0,0,0,0,10,3,0,0
212054,2,121,38,83,0,25,13,6,0,61,5,4,7,0,96,15,10,0
212230,2,20,1,19,0,1,3,5,0,11,0,0,0,0,12,7,1,0
212267,2,34,1,33,0,0,10,7,0,11,4,2,0,0,20,12,2,0
212276,2,22,2,20,0,2,3,3,0,11,2,1,0,0,16,4,2,0
212294,2,43,1,42,0,0,1,2,0,36,1,3,0,0,30,12,1,0
212300,2,22,2,20,0,0,2,3,0,16,1,0,0,0,18,4,0,0
212328,2,37,0,37,0,0,6,9,0,13,1,8,0,0,26,9,2,0
212337,2,28,2,26,0,0,22,3,0,0,1,2,0,0,14,12,2,0
212355,2,88,3,85,0,0,7,6,0,72,2,1,0,0,65,22,1,0
212382,2,86,3,83,0,8,18,13,0,32,8,7,0,0,53,26,7,0
212391,2,53,1,52,0,1,5,27,0,14,3,3,0,0,33,18,2,0
212434,2,109,100,9,0,3,7,6,0,93,0,0,0,0,71,30,8,0
212753,2,47,1,46,0,0,4,3,0,6,1,33,0,0,38,8,1,0
212878,2,259,94,165,1,12,24,35,0,176,6,4,1,0,102,112,45,0
212975,2,49,40,9,0,0,7,2,0,33,1,6,0,0,43,5,1,0
213020,2,59,49,10,0,0,1,2,0,30,0,26,0,0,46,13,0,0
213163,2,37,4,33,0,0,2,0,0,32,2,1,0,0,10,25,2,0
213181,2,194,10,184,0,11,19,18,0,143,2,1,0,0,107,72,15,0
213233,2,20,18,2,0,0,1,0,0,16,0,3,0,2,15,3,0,0
213303,2,8,0,8,0,0,0,1,0,5,0,2,0,0,1,6,1,0
213330,2,6,0,6,0,0,0,0,0,6,0,0,0,0,5,1,0,0
213376,2,39,33,6,0,0,1,3,1,17,0,17,0,0,23,15,1,0
213400,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
213455,2,46,2,44,0,0,3,5,0,33,1,4,0,0,32,13,1,0
213473,2,12,3,9,0,2,1,0,0,9,0,0,0,3,5,3,1,0
213491,2,10,0,10,0,0,1,0,0,8,1,0,0,0,9,1,0,0
213525,2,96,26,70,1,1,8,24,0,58,3,1,0,0,31,45,20,0
213534,2,46,9,37,1,0,3,14,0,27,1,0,0,0,13,25,8,0
213570,2,274,16,258,0,2,48,110,0,78,9,27,0,0,153,90,31,0
213589,2,119,105,14,0,4,47,28,0,18,9,13,0,0,68,39,12,0
213622,2,60,5,55,0,1,1,0,0,56,2,0,0,0,17,41,2,0
213659,2,44,33,11,0,1,0,3,0,38,0,2,0,0,16,19,9,0
213932,2,75,11,64,0,5,19,4,0,42,5,0,0,0,18,53,4,0
214023,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
214069,2,8,0,8,0,0,0,0,0,8,0,0,0,0,7,1,0,0
214111,2,86,26,60,0,9,9,13,0,50,1,2,2,0,35,37,14,0
214290,2,123,111,12,0,0,10,4,0,108,0,1,0,0,69,41,13,0
214379,2,112,28,84,0,4,18,23,0,60,1,2,4,0,26,57,29,0
214476,2,24,3,21,0,0,1,0,0,23,0,0,0,0,3,18,3,0
214582,2,36,0,36,0,1,25,0,0,1,3,6,0,0,6,27,3,0
214892,2,101,25,76,0,3,11,2,0,82,2,1,0,0,57,39,5,0
214944,2,286,267,19,1,9,69,36,1,158,12,0,0,0,149,116,21,0
214971,2,5,1,4,0,0,0,0,0,3,0,1,1,0,3,1,1,0
215008,2,38,38,0,0,1,2,0,0,35,0,0,0,0,23,13,2,0
215239,2,22,8,14,0,0,9,5,0,7,1,0,0,0,5,11,6,0
215336,2,11,0,11,0,0,4,0,0,7,0,0,0,0,3,6,2,0
215381,2,163,149,14,1,0,5,4,1,133,12,0,7,0,107,50,6,0
215390,2,22,9,13,0,0,2,1,0,18,1,0,0,1,9,10,2,0
215415,2,102,41,61,1,0,7,0,0,39,3,52,0,0,53,35,14,0
215479,2,27,4,23,0,0,0,1,0,26,0,0,0,0,17,9,1,0
215530,2,31,3,28,0,0,0,0,0,28,3,0,0,0,25,6,0,0
215585,2,24,10,14,0,0,1,11,0,10,2,0,0,0,7,14,3,0
215594,2,158,48,110,0,1,20,20,1,105,3,8,0,3,85,62,8,0
215682,2,68,65,3,1,0,5,5,0,57,0,0,0,0,19,38,11,0
215886,2,30,1,29,0,0,0,0,0,30,0,0,0,0,9,18,3,0
215947,2,12,9,3,0,1,1,0,0,10,0,0,0,0,3,0,3,6
215974,2,144,22,122,0,4,14,3,0,116,5,2,0,0,33,101,10,0
215983,2,20,1,19,0,0,1,0,0,19,0,0,0,0,10,8,2,0
215992,2,27,7,20,0,0,5,0,0,22,0,0,0,0,13,10,3,1
216074,2,35,0,35,0,0,8,0,0,25,0,2,0,0,23,12,0,0
216083,2,22,3,19,0,1,0,1,0,18,2,0,0,0,9,12,1,0
216162,2,123,14,109,0,1,7,18,0,97,0,0,0,0,33,67,23,0
216223,2,41,2,39,0,0,11,11,0,14,3,2,0,0,24,13,4,0
216296,2,21,19,2,0,0,2,8,0,8,3,0,0,0,19,2,0,0
216366,2,35,16,19,0,6,3,3,2,20,0,0,1,0,11,22,2,0
216579,2,25,1,24,0,0,8,1,1,15,0,0,0,0,19,5,1,0
216630,2,44,7,37,0,0,1,0,0,43,0,0,0,0,23,18,3,0
216746,2,62,57,5,0,1,5,3,0,52,0,1,0,0,43,15,4,0
216773,2,50,13,37,0,0,2,0,0,42,6,0,0,0,21,26,3,0
216782,2,36,3,33,0,1,18,4,0,10,2,1,0,0,23,12,1,0
216825,2,51,10,41,0,0,2,1,0,46,1,0,1,0,26,16,9,0
217077,2,145,61,84,0,5,5,33,0,95,6,1,0,0,76,59,10,0
217323,2,74,73,1,0,0,21,18,0,34,1,0,0,8,23,40,3,0
217402,2,20,2,18,0,0,1,1,0,17,0,0,1,0,20,0,0,0
217475,2,70,16,54,0,4,10,9,0,41,6,0,0,1,18,37,14,0
217518,2,16,6,10,0,0,2,0,0,12,0,2,0,0,1,9,6,0
217581,2,29,0,29,0,1,6,10,0,7,3,2,0,0,16,11,2,0
217615,2,35,3,32,0,1,12,8,0,14,0,0,0,0,24,10,1,0
217712,2,37,1,36,0,0,13,2,0,22,0,0,0,0,16,13,8,0
217794,2,18,4,14,0,2,8,2,0,4,2,0,0,6,6,1,5,0
217828,2,13,1,12,0,0,6,0,0,7,0,0,0,0,4,9,0,0
217837,2,21,2,19,1,0,3,1,0,15,0,1,0,0,10,10,1,0
217925,2,3,1,2,0,0,0,0,0,3,0,0,0,0,1,1,1,0
217989,2,27,1,26,0,0,24,0,0,3,0,0,0,0,11,11,5,0
218025,2,57,11,46,1,1,24,1,0,22,0,8,0,0,22,31,4,0
218113,2,293,143,150,0,6,43,27,0,202,9,6,0,0,162,94,37,0
218140,2,35,2,33,0,0,10,3,0,20,2,0,0,0,9,21,5,0
218159,2,58,5,53,0,0,21,2,0,35,0,0,0,0,32,21,5,0
218195,2,43,2,41,0,0,25,0,1,17,0,0,0,0,21,21,1,0
218353,2,44,10,34,0,0,9,1,0,29,3,2,0,0,19,20,5,0
218487,2,75,4,71,0,0,54,2,0,19,0,0,0,0,21,45,9,0
218520,2,50,15,35,1,0,19,0,0,28,2,0,0,0,19,25,6,0
218830,2,55,3,52,0,1,9,6,0,36,3,0,0,0,37,16,2,0
218858,2,28,1,27,0,1,13,1,0,11,1,1,0,0,9,15,4,0
218885,2,91,4,87,0,0,16,7,0,65,3,0,0,0,47,34,10,0
218894,2,46,1,45,0,2,13,0,0,27,0,4,0,0,17,22,7,0
218955,2,11,0,11,0,0,7,0,0,4,0,0,0,0,1,8,2,0
218991,2,55,25,30,0,0,11,6,0,34,4,0,0,0,31,20,4,0
219037,2,24,1,23,1,0,1,1,0,18,2,1,0,0,16,6,2,0
219082,2,7,0,7,0,0,0,0,0,7,0,0,0,0,1,5,1,0
219125,2,17,0,17,3,0,1,0,0,11,2,0,0,0,11,6,0,0
219143,2,214,75,139,3,1,1,2,0,195,0,10,2,0,162,45,0,7
219170,2,12,2,10,0,1,0,0,0,11,0,0,0,0,10,2,0,0
219189,2,129,104,25,5,1,1,1,0,113,7,1,0,0,89,29,11,0
219198,2,14,14,0,0,0,1,3,0,8,1,1,0,0,0,4,10,0
219204,2,15,1,14,0,0,7,1,0,7,0,0,0,0,0,11,4,0
219338,2,5,0,5,1,0,0,0,0,4,0,0,0,0,2,2,1,0
219392,2,13,3,10,0,2,0,1,1,9,0,0,0,0,11,2,0,0
219408,2,4,2,2,3,0,1,0,0,0,0,0,0,0,1,3,0,0
219426,2,221,64,157,6,11,9,12,1,174,4,3,1,1,125,75,19,1
219453,2,65,0,65,2,2,3,6,0,50,0,2,0,0,58,6,1,0
219480,2,135,44,91,19,2,3,6,0,103,1,1,0,0,52,63,20,0
219587,2,37,0,37,0,0,0,2,0,34,1,0,0,0,27,10,0,0
219596,2,99,59,40,1,1,5,3,0,88,1,0,0,0,54,29,16,0
219824,2,119,24,95,0,5,10,7,0,93,3,0,1,0,65,47,7,0
219842,2,17,7,10,0,0,1,10,0,2,0,4,0,0,0,4,13,0
219851,2,14,0,14,0,0,8,0,0,5,1,0,0,0,8,3,3,0
219879,2,256,90,166,0,4,10,17,0,224,1,0,0,0,191,42,23,0
219888,2,33,24,9,0,1,1,0,0,30,1,0,0,0,18,13,2,0
219903,2,108,7,101,0,0,42,9,0,2,0,54,1,0,55,51,2,0
219921,2,120,51,69,0,0,26,0,0,90,4,0,0,0,62,45,13,0
219994,2,354,162,192,0,4,44,29,0,253,23,1,0,0,176,130,48,0
220002,2,7,1,6,0,0,5,0,0,1,1,0,0,0,3,1,3,0
220057,2,179,64,115,2,1,31,8,0,133,2,1,1,0,121,34,24,0
220118,2,34,1,33,0,1,12,1,0,20,0,0,0,1,17,12,4,0
220127,2,267,149,118,0,1,14,12,0,226,4,5,5,0,170,67,30,0
220163,2,15,0,15,0,0,2,1,0,12,0,0,0,0,7,6,2,0
220251,2,123,73,50,0,0,5,8,1,103,5,0,1,0,76,36,11,0
220279,2,115,73,42,0,2,7,5,0,96,3,2,0,0,68,31,16,0
220321,2,167,78,89,1,0,8,5,0,149,0,4,0,0,112,40,15,0
220394,2,169,95,74,1,0,2,1,1,158,3,2,1,0,132,27,10,0
220400,2,38,8,30,0,0,7,2,0,29,0,0,0,0,18,14,6,0
220464,2,17,11,6,0,0,3,0,0,14,0,0,0,0,4,6,7,0
220491,2,77,3,74,0,1,16,7,0,48,2,2,1,0,64,13,0,0
220552,2,191,5,186,2,1,32,5,0,131,7,2,11,0,73,86,32,0
220640,2,149,83,66,0,0,0,6,0,136,4,3,0,0,90,38,21,0
220756,2,73,60,13,0,0,1,3,0,65,2,2,0,0,50,14,9,0
220765,2,91,17,74,0,0,35,4,0,51,0,1,0,0,45,37,9,0
220853,2,301,178,123,0,1,214,19,0,45,7,12,3,0,166,103,32,0
221050,2,355,252,103,0,0,6,22,0,309,11,0,7,0,228,108,19,0
221102,2,282,168,114,3,7,42,29,2,183,14,2,0,1,143,96,42,0
221148,2,492,463,29,0,8,148,64,1,263,6,2,0,0,396,72,24,0
221184,2,155,45,110,0,1,39,14,0,95,6,0,0,0,47,72,36,0
221236,2,168,101,67,0,0,18,13,1,123,9,3,1,0,94,56,18,0
221281,2,125,57,68,0,1,11,4,0,104,5,0,0,0,61,48,16,0
221333,2,192,113,79,0,1,22,6,2,151,10,0,0,1,115,55,21,0
221388,2,72,18,54,0,0,30,1,0,35,5,1,0,0,35,30,7,0
221397,2,103,44,59,0,0,4,6,0,90,1,2,0,11,29,36,27,0
221430,2,97,59,38,0,0,4,3,0,89,0,0,1,1,51,31,14,0
221485,2,26,10,16,0,2,14,1,0,9,0,0,0,0,6,14,6,0
221494,2,194,137,57,0,0,13,15,0,155,5,5,1,0,102,71,21,0
221582,2,60,30,30,0,0,0,2,0,57,1,0,0,0,37,19,4,0
221591,2,200,114,86,0,1,3,4,0,186,3,1,2,0,101,81,18,0
221607,2,133,94,39,0,1,4,6,0,119,1,2,0,0,75,42,16,0
221616,2,312,171,141,0,2,93,14,0,191,6,5,1,0,173,110,29,0
221625,2,335,174,161,0,1,26,2,0,295,3,4,4,0,165,118,29,23
221643,2,14,3,11,0,1,0,0,0,13,0,0,0,0,9,3,2,0
221829,2,103,1,102,0,0,3,3,0,97,0,0,0,0,82,19,2,0
221847,2,4,2,2,0,0,0,0,0,3,1,0,0,0,3,1,0,0
221908,2,160,108,52,0,1,4,4,0,146,4,1,0,0,86,58,16,0
221971,2,10,5,5,1,0,1,0,0,7,0,1,0,0,9,1,0,0
222053,2,156,59,97,1,3,10,4,0,126,9,3,0,0,53,71,32,0
222062,2,60,11,49,0,0,1,2,0,55,2,0,0,0,20,30,10,0
222105,2,14,13,1,0,0,4,0,0,9,0,1,0,0,5,6,3,0
222567,2,180,108,72,1,8,31,52,0,78,0,4,6,1,55,77,47,0
222576,2,319,151,168,3,9,24,146,0,128,5,4,0,0,138,143,38,0
222822,2,287,99,188,3,6,31,86,0,149,11,0,1,2,163,97,25,0
222886,2,103,4,99,0,0,35,43,1,23,0,0,1,0,35,45,23,0
222938,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
222992,2,341,155,186,1,28,29,114,0,151,10,4,4,0,86,179,76,0
223056,2,31,3,28,0,1,1,12,2,14,1,0,0,0,15,13,3,0
223083,2,37,5,32,0,0,3,8,1,12,12,1,0,0,11,22,4,0
223320,2,72,18,54,0,0,0,54,0,18,0,0,0,0,36,32,4,0
223427,2,193,95,98,1,1,22,41,0,124,4,0,0,0,100,73,20,0
223463,2,141,26,115,1,6,41,66,1,22,4,0,0,0,64,60,17,0
223506,2,160,102,58,0,3,11,67,1,75,2,1,0,0,60,77,23,0
223816,2,179,82,97,2,7,35,49,1,68,8,8,1,0,39,94,46,0
223852,2,21,1,20,0,1,4,5,0,11,0,0,0,9,8,4,0,0
223898,2,167,62,105,0,1,15,48,1,100,1,0,1,0,74,76,17,0
223922,2,150,58,92,0,0,9,37,0,95,0,9,0,0,97,42,11,0
224013,2,13,1,12,0,0,0,5,0,8,0,0,0,0,6,6,1,0
224110,2,486,272,214,3,8,31,103,0,312,17,0,12,2,270,185,29,0
224156,2,95,4,91,0,1,21,25,1,40,6,1,0,1,51,38,5,0
224271,2,18,3,15,1,0,5,1,0,8,3,0,0,0,7,3,8,0
224350,2,175,123,52,1,2,1,115,0,54,0,0,2,1,78,74,22,0
224615,2,597,286,311,3,27,113,268,0,153,11,15,7,12,223,287,75,0
224642,2,435,218,217,7,4,8,367,1,39,2,4,3,0,186,193,56,0
224660,2,83,14,69,2,1,7,51,0,16,6,0,0,0,25,45,13,0
224679,2,242,157,85,1,0,5,192,3,24,17,0,0,0,184,46,12,0
224758,2,8,0,8,0,0,0,3,0,5,0,0,0,0,4,4,0,0
224828,2,36,0,36,0,3,2,10,0,20,1,0,0,1,18,15,2,0
224891,2,29,1,28,0,0,0,12,0,14,0,2,1,0,15,13,1,0
224961,2,171,89,82,3,3,40,61,0,55,4,5,0,0,70,73,28,0
225070,2,726,235,491,22,6,62,100,2,514,0,12,8,29,354,240,103,0
225308,2,179,53,126,0,0,19,47,0,104,4,5,0,6,106,57,10,0
225371,2,69,28,41,1,0,5,17,0,44,1,1,0,0,30,28,11,0
225423,2,507,193,314,2,45,128,191,0,60,8,10,63,7,147,242,111,0
225520,2,143,39,104,0,1,2,76,0,62,1,0,1,0,72,65,6,0
226019,2,181,64,117,1,1,43,36,0,86,7,1,6,0,89,71,21,0
226107,2,329,103,226,3,2,60,22,0,242,0,0,0,0,172,130,27,0
226116,2,68,7,61,0,2,15,19,0,29,2,1,0,0,33,34,1,0
226125,2,37,4,33,0,0,0,37,0,0,0,0,0,0,21,14,2,0
226134,2,188,62,126,0,0,0,186,0,1,0,1,0,0,116,62,10,0
226204,2,101,69,32,0,1,6,52,0,36,3,3,0,0,51,43,7,0
226277,2,685,653,32,4,5,119,291,1,219,10,36,0,0,430,214,41,0
226408,2,159,55,104,1,3,25,58,0,66,3,1,2,0,48,82,29,0
226578,2,223,46,177,0,5,34,82,0,97,5,0,0,0,98,92,33,0
226675,2,129,21,108,1,6,8,39,0,64,3,8,0,0,73,53,3,0
226806,2,111,45,66,0,3,12,57,0,36,2,0,1,1,48,46,16,0
226860,2,31,2,29,0,0,0,10,0,21,0,0,0,2,26,1,2,0
226903,2,296,53,243,3,1,39,161,3,79,10,0,0,0,111,146,39,0
227058,2,35,1,34,1,0,13,14,0,4,0,0,3,0,21,11,3,0
227146,2,349,169,180,4,2,50,56,0,220,12,4,1,20,204,101,24,0
227182,2,942,423,519,2,51,155,322,0,332,27,10,43,0,330,417,194,1
227225,2,24,9,15,1,1,3,4,0,15,0,0,0,0,6,10,8,0
227304,2,214,93,121,4,1,9,147,0,47,2,4,0,12,117,74,11,0
227313,2,127,1,126,2,3,60,29,1,25,7,0,0,0,66,59,2,0
227322,2,162,6,156,2,2,32,54,0,65,6,1,0,0,94,59,9,0
227377,2,29,8,21,0,0,0,29,0,0,0,0,0,0,8,19,2,0
227386,2,326,89,237,1,2,38,41,0,225,9,0,10,26,234,49,17,0
227401,2,770,269,501,11,13,55,167,2,495,15,6,6,1,497,206,66,0
227687,2,73,4,69,2,0,2,26,0,40,2,1,0,4,41,23,5,0
227748,2,103,99,4,0,9,18,41,2,30,3,0,0,0,42,54,7,0
227854,2,147,66,81,0,4,15,99,0,27,2,0,0,0,65,53,29,0
227924,2,76,29,47,0,0,6,41,0,29,0,0,0,0,24,34,18,0
227979,2,1554,772,782,4,56,169,902,2,384,17,14,6,35,791,558,170,0
228042,2,10,2,8,0,1,0,2,0,7,0,0,0,0,3,3,4,0
228088,2,23,2,21,0,0,1,14,0,8,0,0,0,0,16,7,0,0
228158,2,217,41,176,6,5,15,123,0,67,0,0,1,0,120,77,20,0
228185,2,8,7,1,0,0,0,8,0,0,0,0,0,1,4,3,0,0
228200,2,245,127,118,0,0,1,232,0,8,4,0,0,0,157,81,7,0
228219,2,222,28,194,0,0,1,160,0,60,1,0,0,0,152,61,9,0
228282,2,37,7,30,0,1,1,32,0,3,0,0,0,0,21,14,2,0
228316,2,97,48,49,0,0,3,88,0,5,0,1,0,0,34,52,11,0
228547,2,734,353,381,2,54,151,137,0,333,24,17,16,1,217,360,156,0
228608,2,57,8,49,0,3,10,11,0,28,2,3,0,0,16,33,8,0
228644,2,77,62,15,0,0,3,41,0,33,0,0,0,0,13,55,9,0
228699,2,305,181,124,2,0,97,32,0,164,3,3,4,0,140,133,32,0
228875,2,10,8,2,0,0,0,0,0,2,0,8,0,0,6,4,0,0
229355,2,363,80,283,1,3,65,76,1,205,7,2,3,0,172,150,41,0
229416,2,634,603,31,1,12,64,291,5,158,42,61,0,0,479,133,22,0
229425,2,49,0,49,0,0,0,49,0,0,0,0,0,0,22,27,0,0
229504,2,347,137,210,1,7,20,101,2,205,8,2,1,0,186,128,33,0
229522,2,31,4,27,0,0,2,23,0,4,1,1,0,0,18,10,3,0
229540,2,60,13,47,0,0,5,31,0,24,0,0,0,0,18,36,6,0
229656,2,62,3,59,0,0,1,57,0,1,0,3,0,0,38,20,4,0
229799,2,106,25,81,2,0,3,15,0,81,4,1,0,0,55,36,15,0
229832,2,20,16,4,0,0,1,13,0,5,1,0,0,0,14,5,1,0
229841,2,105,42,63,1,3,9,60,0,32,0,0,0,0,66,34,5,0
230010,2,424,216,208,1,2,2,37,1,352,6,23,0,23,264,104,33,0
230047,2,15,4,11,1,1,0,1,3,1,4,3,1,0,1,8,6,0
230065,2,57,0,57,0,0,3,21,0,29,1,3,0,0,39,16,2,0
230144,2,48,3,45,0,0,1,6,0,27,0,14,0,1,36,8,3,0
230162,2,521,220,301,2,10,6,50,7,432,10,4,0,4,302,158,57,0
230171,2,438,194,244,6,9,9,62,0,320,15,12,5,19,365,51,3,0
230199,2,25,1,24,0,0,0,1,0,24,0,0,0,0,22,3,0,0
230205,2,37,7,30,0,0,0,4,0,33,0,0,0,1,29,7,0,0
230214,2,83,13,70,0,0,1,21,0,49,2,10,0,0,49,33,1,0
230366,2,22,3,19,0,2,0,5,1,13,0,1,0,0,13,5,4,0
230490,2,405,167,238,1,8,12,99,1,276,8,0,0,8,244,121,32,0
230597,2,98,27,71,0,0,0,3,0,92,2,1,0,14,70,11,3,0
230603,2,209,79,130,4,1,2,13,2,170,0,15,2,8,186,15,0,0
230676,2,107,52,55,2,0,0,14,0,90,1,0,0,5,55,34,13,0
230728,2,112,52,60,10,0,0,9,0,89,3,1,0,0,64,39,9,0
230737,2,2355,1400,955,11,43,14,226,7,1923,73,14,44,3,1764,554,34,0
230746,2,1272,557,715,7,65,35,276,4,799,48,10,28,10,857,351,54,0
230782,2,41,17,24,0,0,0,1,0,33,6,1,0,1,18,19,3,0
230861,2,35,2,33,0,1,4,0,0,29,1,0,0,0,10,18,7,0
230913,2,5,1,4,0,0,0,0,0,4,0,1,0,0,2,3,0,0
231004,2,25,1,24,0,0,0,0,0,23,2,0,0,0,17,6,2,0
231165,2,156,25,131,0,3,3,3,0,136,6,0,5,0,41,88,27,0
231280,2,49,1,48,0,0,6,2,0,38,1,2,0,0,32,16,1,0
231411,2,126,117,9,0,4,37,14,3,66,2,0,0,0,71,44,11,0
231536,2,281,108,173,1,12,7,38,0,204,8,7,4,2,226,44,9,0
231688,2,11,1,10,0,0,6,0,0,5,0,0,0,0,7,3,1,0
231697,2,400,185,215,1,6,57,15,2,285,19,14,1,44,292,47,17,0
231721,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
231785,2,34,1,33,0,1,24,1,0,7,1,0,0,0,4,20,10,0
231873,2,96,21,75,1,1,4,2,0,85,3,0,0,1,79,12,4,0
231882,2,322,211,111,1,8,53,19,0,230,9,1,1,15,248,50,9,0
232016,2,35,2,33,0,1,20,0,1,6,6,1,0,0,12,20,3,0
232052,2,27,5,22,0,1,9,5,0,11,0,1,0,1,16,6,4,0
232195,2,746,273,473,1,30,99,98,4,447,53,12,2,12,519,174,41,0
232414,2,70,15,55,0,3,30,3,0,26,5,1,2,0,28,32,10,0
232450,2,333,113,220,2,17,65,37,1,183,21,5,2,5,245,64,19,0
232557,2,62,34,28,0,0,15,1,0,16,0,29,1,0,1,16,45,0
232575,2,378,108,270,0,10,10,31,2,299,13,11,2,85,252,28,13,0
232618,2,39,1,38,0,0,0,0,0,16,0,23,0,0,15,18,6,0
232788,2,174,53,121,0,1,2,0,0,169,2,0,0,26,114,27,7,0
232797,2,76,3,73,0,0,19,7,0,19,3,28,0,0,8,45,23,0
232867,2,110,31,79,0,2,2,4,0,96,2,1,3,0,85,20,5,0
232919,2,121,114,7,0,2,63,8,3,40,5,0,0,0,23,63,35,0
232946,2,2178,977,1201,3,406,336,579,4,635,110,44,61,3,1679,403,93,0
232982,2,51,6,45,1,5,16,3,0,25,1,0,0,0,24,16,11,0
233019,2,239,86,153,0,4,35,33,0,160,6,1,0,20,169,36,14,0
233037,2,28,1,27,0,0,14,0,0,12,1,1,0,0,11,10,7,0
233116,2,406,142,264,1,17,26,36,1,289,20,9,7,18,257,105,26,0
233277,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
233286,2,67,6,61,0,0,21,4,0,41,1,0,0,0,39,24,4,0
233310,2,211,60,151,4,2,28,13,0,148,11,5,0,18,152,27,14,0
233329,2,113,14,99,2,0,79,4,0,18,5,5,0,0,49,54,10,0
233374,2,6,0,6,0,0,0,0,0,6,0,0,0,0,0,4,2,0
233408,2,33,2,31,0,0,10,3,1,16,3,0,0,0,8,19,6,0
233480,2,15,2,13,0,1,1,0,0,12,1,0,0,0,8,6,1,0
233541,2,23,9,14,0,0,1,0,0,19,0,3,0,0,19,3,1,0
233639,2,216,62,154,1,4,73,9,0,122,3,2,2,57,113,35,11,0
233648,2,108,23,85,1,1,0,0,0,104,1,1,0,0,70,31,7,0
233666,2,12,0,12,0,0,0,0,0,11,1,0,0,0,5,6,1,0
233684,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0
233754,2,153,54,99,0,4,40,15,0,79,14,1,0,0,89,43,21,0
233772,2,57,19,38,0,3,22,4,0,26,2,0,0,0,23,25,9,0
233903,2,218,91,127,1,3,1,7,0,201,4,1,0,8,139,33,38,0
233949,2,36,7,29,0,1,3,1,0,29,2,0,0,1,20,11,4,0
234030,2,54,27,27,0,8,14,6,0,25,1,0,0,0,44,9,1,0
234076,2,44,20,24,0,1,2,1,0,36,2,1,1,0,2,19,23,0
234119,2,40,9,31,0,0,36,3,0,1,0,0,0,0,4,31,5,0
234377,2,134,56,78,0,1,3,2,0,125,3,0,0,14,96,18,6,0
234669,2,72,17,55,0,10,3,7,0,31,8,5,8,0,18,27,22,5
234696,2,204,159,45,3,6,2,25,0,125,28,15,0,9,97,81,14,3
234711,2,43,21,22,1,2,0,13,0,24,0,3,0,0,9,21,13,0
234845,2,16,3,13,0,0,0,0,0,15,0,1,0,0,5,3,8,0
234915,2,4,2,2,0,0,0,0,0,3,0,1,0,0,3,1,0,0
234924,2,95,17,78,1,0,3,37,0,34,4,16,0,0,58,36,1,0
234933,2,119,29,90,0,9,2,15,1,80,4,6,2,0,38,36,37,8
234951,2,291,176,115,3,27,36,29,4,132,30,24,6,0,102,115,65,9
234979,2,74,21,53,2,2,0,27,1,35,3,4,0,0,34,29,11,0
235088,2,240,229,11,4,2,7,15,4,153,47,8,0,0,99,136,5,0
235103,2,89,42,47,1,4,8,10,1,45,4,15,1,2,6,47,33,1
235149,2,137,34,103,1,15,4,12,1,70,10,10,14,0,63,47,26,1
235158,2,61,15,46,3,7,2,13,0,28,6,2,0,0,31,27,3,0
235237,2,51,9,42,0,1,4,5,1,35,3,2,0,0,6,23,21,1
235307,2,54,4,50,0,4,0,0,0,41,3,6,0,0,31,22,1,0
235334,2,46,24,22,1,2,2,6,0,28,5,2,0,0,13,19,13,1
235343,2,26,1,25,0,4,1,2,1,11,1,6,0,0,7,11,8,0
235352,2,32,10,22,0,3,0,4,1,23,0,1,0,0,11,16,5,0
235431,2,76,22,54,0,19,16,10,0,14,4,10,3,0,34,30,11,1
235501,2,54,30,24,2,1,9,8,1,25,0,8,0,0,31,17,6,0
235583,2,65,4,61,2,6,3,5,1,34,11,2,1,0,39,23,3,0
235671,2,52,25,27,0,4,6,7,0,31,0,4,0,1,15,24,11,1
235699,2,122,33,89,1,13,3,20,0,47,10,21,7,1,39,52,27,3
235750,2,19,2,17,0,0,0,3,0,15,0,1,0,0,3,11,5,0
236018,2,24,17,7,0,0,16,2,1,3,2,0,0,0,3,19,2,0
236072,2,45,16,29,0,7,3,5,0,20,0,8,2,0,4,21,17,3
