UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
448646,,,,,,,,,,,,,,,,,,,,,,,,,981188,0,14413,14413,0,0,995601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260196,0,0,0,0,0,0,0,0,0,0,5614,,,0,2265810,1383859,479113,0,0,0,0,322900,116773,207578,193845,392096,192263,,,0,,,0,0,2306433,981994,335952,437650,0,0,550837,,,-2,,,,,,,
448673,10930349,12808,1601549,7314628,8200905,0,2729444,10930349,0,855204,873788,68541,0,1797533,195984,1601549,46427805,33533332,0,12894473,0,3269608,-13434637,2729444,9341427,750196,555042,0,555042,1589511,12236176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46427805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46427805,10518848,7916619,0,0,86733,86733,6057254,897905,14541466,3508389,2328799,462926,0,0,0,0,0,232,1,33533332,12872573,1121385,3113184,721278,0,15704912,,,-2,12894473,46427805,2729444,10930349,2729444,0,33533332
448770,,,,,,,,,,,,,,,,,,,,,,,,,970483,174500,480457,480457,0,216398,1841838,216398,0,216398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216398,216398,0,5431033,174500,0,174500,0,0,0,0,0,0,0,13020,,,342916,5961469,3554214,1418999,0,0,0,0,183358,121363,160251,153224,991549,370352,,,0,,,806935,406345,5696307,2470283,253002,470060,183903,59937,2259122,,,-2,,,,,,,
448798,,,,,,,,,,,,,,,,,,,,,,,,,780562,401569,21942,21942,0,21215,1225288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216322,0,0,0,0,0,0,0,0,0,0,67060,,,152476,1435858,934187,298854,0,0,0,0,0,0,62411,52891,250565,86442,,,0,,,0,0,1247163,438187,78875,263910,12497,0,453694,,,-2,,,,,,,
448859,,,,,,,,,,,,,,,,,,,,,,,,,399908,19551,402483,402483,0,0,821942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437253,0,0,0,0,0,0,0,0,0,0,1676,0,,0,3438929,836550,635833,0,0,0,0,0,0,132590,114652,1353346,282412,0,0,0,,,0,0,2322486,1032897,0,1199945,89644,0,0,,,-2,,,,,,,
448895,,,,,,,,,,,,,,,,,,,,,,,,,1725631,0,0,0,0,159185,1884816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5563958,0,0,0,0,0,0,0,0,0,0,65030,,,122408,5751396,1626997,822357,0,0,0,0,797199,0,1260591,655155,543624,0,,,0,,,871995,270998,5100406,1748510,143308,797199,41828,0,2369561,,,-2,,,,,,,
449074,7071732,0,196555,0,3088172,0,3983560,7071732,0,709871,983354,0,0,1693225,1496670,196555,9455224,8899990,0,555234,-380513,3808839,0,3983560,1560486,45276,0,0,0,18000,1623762,18000,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,7799234,0,0,0,0,0,0,0,0,18000,32228,0,0,,1605762,9455224,3267271,1874014,0,0,0,0,220745,187401,2696186,1213801,2697788,496602,0,0,18000,,,0,0,8899990,3771818,1098960,1014685,105424,0,2909103,,,-2,555234,9455224,3983560,7071732,3787005,0,8899990
449083,4403504,0,164002,0,1183428,0,3220076,4403504,0,0,426598,0,1007851,1434449,1270447,164002,6408531,6279000,0,129531,0,3090545,0,3220076,2376054,47705,90887,90887,0,486434,3001080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6372288,0,0,0,0,0,0,0,0,0,0,0,0,,36243,6408531,1347275,1255665,0,0,0,0,1009817,45903,2822807,1816938,1099101,417005,0,0,0,,,0,0,6279000,3535511,257870,226981,44242,1684,2212712,36450,7590,3,173572,6408531,3220076,4403504,2559643,0,6279000
449250,,,,,,,,,,,,,,,,,,,,,,,,,2807331,44450,0,0,0,159707,3011488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6273042,0,0,0,0,0,0,0,0,0,0,0,0,,3011488,9284530,3234620,1729715,0,0,0,0,0,0,1324586,842573,3282260,200615,0,0,0,,,0,0,7841466,2772903,496389,106770,169149,0,4296255,,,-2,,,,,,,
449311,,,,,,,,,,,,,,,,,,,,,,,,,489251,10584,6041,6041,0,1140,507016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877498,0,0,0,0,0,0,0,0,0,0,11658,,,0,1889156,320569,178685,0,0,0,0,1004435,327358,0,0,37329,0,,,0,,,0,0,1362333,506043,39185,71150,2254,0,743701,,,-2,,,,,,,
449320,,,,,,,,,,,,,,,,,,,,,,,,,2416434,1043053,0,0,0,660351,4119838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9947934,3459487,2416434,1043053,0,0,0,0,0,0,0,0,,,0,13407421,3898173,2512066,0,0,0,0,0,0,2724944,749950,2970505,415139,,,0,,,2338625,0,11932247,3677155,547619,2127009,211616,0,5368848,,,-2,,,,,,,
449339,126927000,0,59580000,0,53081000,0,73846000,126927000,9011000,51875000,22348000,1995000,85171000,170400000,110820000,59580000,283910000,232650000,-14023000,37237000,-19168000,55777000,0,73846000,47809000,0,0,0,0,48469000,96278000,48469000,0,48469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48469000,48469000,0,281594000,0,0,0,0,0,0,0,0,0,79000,2106000,0,0,131000,283910000,65021000,50150000,960000,0,67000,0,11669000,7725000,36804000,25706000,118129000,33506000,0,0,0,0,0,0,0,232650000,117087000,22936000,2511000,9064000,0,81052000,10214000,3809000,3,51050000,283910000,73846000,126927000,14266000,0,232650000
449384,3039739,0,550747,0,1921129,528066,1118610,3039739,0,410975,1146242,1078974,0,2636191,2085444,550747,9713855,9874407,1,-160551,378888,1658050,-757777,1118610,495305,59230,125359,125359,0,44500,724394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9713855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9713855,2856694,2284533,0,0,0,0,998650,761846,1539839,632487,2810635,1624089,0,0,0,0,0,1668589,174185,9874407,5477140,763580,1341874,285370,17782,1988661,,,-2,-160551,9713855,1118610,3039739,567863,528066,9874407
449393,,,,,,,,,,,,,,,,,,,,,,,,,392483,0,0,0,0,0,392483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747395,0,0,0,0,0,0,0,0,0,56600,39006,,,0,843001,119397,119397,0,0,0,0,15188,15188,15188,15188,515555,16453,,,0,,,0,0,665328,166226,0,361500,8150,0,129452,,,-2,,,,,,,
449445,738734,0,28429,0,674931,0,63803,738734,0,0,345394,0,98953,444347,415918,28429,1495100,1438828,115767,172039,0,476998,-585234,63803,477756,11724,0,0,0,0,489480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480235,0,0,0,0,0,0,0,0,0,0,0,0,,14865,1495100,487263,369105,0,0,0,0,242666,93883,268720,31008,440179,98012,0,0,0,,,0,0,1438828,592008,0,6886,7064,0,832870,,,-2,176981,1495100,63803,738734,35374,0,1438828
449454,,,,,,,,,,,,,,,,,,,,,,,,,78653,5916,11576,9926,1650,29504,125649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460311,0,0,0,0,0,0,0,0,0,0,203910,,,59080,723301,162762,162726,0,0,0,0,201000,115894,55000,36000,165777,79869,,,0,,,153585,0,738124,394489,0,74377,5321,273,263664,,,-2,,,,,,,
449463,,,,,,,,,,,,,,,,,,,,,,,,,581085,189692,0,0,0,5000,775777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100850,0,0,0,0,0,0,0,0,0,0,0,,,133435,2234285,743501,69800,0,0,0,0,11000,5000,13500,7400,2100600,843514,,,0,,,362375,313286,3230976,1239000,0,8600,87000,31000,1865376,,,-2,,,,,,,
449472,,,,,,,,,,,,,,,,,,,,,,,,,269667,0,32180,32180,0,0,301847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122946,0,0,0,0,0,0,0,0,0,0,186111,,,5181,1314238,298321,125454,0,0,0,0,65000,65000,44850,44850,52610,52610,,,0,,,9354,0,470135,287914,20493,133220,11368,0,17140,,,-2,,,,,,,
449490,,,,,,,,,,,,,,,,,,,,,,,,,513184,1135,0,0,0,0,514319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026210,156735,0,156735,0,0,0,0,0,0,0,0,,,260242,1443187,751703,418810,0,0,0,0,265568,205413,232580,162571,111122,75881,,,0,,,0,0,1360973,862675,19885,413268,65145,0,0,,,-2,,,,,,,
449524,1801052,0,0,1444850,1590051,0,211001,1801052,0,0,0,0,0,0,0,0,5174610,3429255,-947887,797468,600000,855536,-2042003,211001,1524077,0,106564,25454,81110,0,1630641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396265,25454,0,25454,81110,0,81110,0,0,0,0,0,0,,671781,5174610,1766800,1208262,0,0,0,0,1084805,943057,178408,0,0,0,0,0,0,,,399242,0,3429255,2151319,0,244626,0,0,1033310,0,0,3,797468,5174610,211001,1801052,1650157,0,3429255
449533,,,,,,,,,,,,,,,,,,,,,,,,,393154,11720,18401,18401,0,0,423275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923879,0,0,0,0,0,0,0,0,0,0,37357,,,0,961236,174404,133914,0,0,0,0,30539,0,708,0,244065,115013,,,0,,,217858,0,667574,248927,16531,122099,14534,0,265483,,,-2,,,,,,,
449597,,,,,,,,,,,,,,,,,,,,,,,,,3871,0,0,0,0,0,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47880,0,0,0,0,0,0,0,0,0,0,0,,,0,47880,20200,19200,0,0,0,0,15000,14999,5000,4500,35000,32500,,,0,,,0,0,75200,71199,0,0,0,0,4001,,,-2,,,,,,,
449603,,,,,,,,,,,,,,,,,,,,,,,,,812655,18863,0,0,0,6288,837806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824092,190892,0,190892,0,0,0,0,0,0,215,81128,,,3739,2100066,1264331,523349,0,0,0,0,54774,54774,422542,267522,308198,183620,,,0,,,0,0,2049845,1029265,0,503682,97458,0,419440,,,-2,,,,,,,
449612,970433,0,229046,0,103412,0,867021,970433,0,0,311345,0,0,311345,82299,229046,1885844,2236536,350692,0,0,926914,-59893,867021,300633,0,42593,42593,0,3500,346726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531352,0,0,0,0,0,0,0,0,0,0,0,0,,354492,1885844,423173,258000,0,0,0,0,170662,159000,123509,115000,201831,201000,87633,75000,0,,,1229728,285315,2236536,1093315,173004,0,0,0,970217,0,0,3,1885844,1885844,867021,970433,635210,0,2236536
449676,,,,,,,,,,,,,,,,,,,,,,,,,577566,0,0,0,0,0,577566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143605,0,0,0,0,0,0,0,0,0,0,143781,,,0,2287386,542102,460664,0,0,0,0,0,0,13950,0,1507859,464601,,,0,,,0,0,2063911,925265,54937,65047,20353,0,998309,,,-2,,,,,,,
449685,,,,,,,,,,,,,,,,,,,,,,,,,2262408,0,84100,84100,0,0,2346508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4874593,0,0,0,84100,0,84100,0,0,0,0,0,,,467764,5426457,1349666,1041696,125418,0,0,0,613334,422853,744054,625624,892692,807203,,,0,,,0,0,3725164,2897376,232095,91061,0,0,504632,,,-2,,,,,,,
449700,,,,,,,,,,,,,,,,,,,,,,,,,2361395,382907,0,0,0,0,2744302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7334764,311700,0,311700,0,0,0,0,0,0,3223,674175,,,0,8323862,1365633,1365633,0,0,0,0,1141129,64000,1141130,512000,954432,512000,,,0,,,0,0,4602324,2453633,162639,87577,30206,527,1867742,,,-2,,,,,,,
449728,1713455,0,72173,1373111,637507,0,1075948,1713455,0,0,374014,0,0,374014,301841,72173,3620117,3834631,0,-214514,0,1365722,-75260,1075948,689000,14218,0,0,0,0,703218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620117,0,0,0,0,0,0,0,0,0,0,0,0,,0,3620117,1700336,1242334,0,0,0,0,61899,56126,72417,41741,1971295,698008,0,0,0,,,28684,30,3834631,2038239,101998,5359,22343,28684,1638008,29571,26434,2,-214514,3620117,1075948,1713455,-289774,0,3834631
449773,,,,,,,,,,,,,,,,,,,,,,,,,622388,145322,55766,55766,0,54344,877820,93223,0,93223,0,0,0,93223,93223,0,0,0,0,0,0,0,0,0,0,0,0,0,1821322,242455,0,242455,0,0,0,0,0,0,0,0,,,0,2063777,589898,266543,0,0,0,0,66788,49877,156588,67823,487669,412786,,,512889,,,0,0,1813832,797029,206090,799730,8000,2983,0,,,-2,,,,,,,
449782,,,,,,,,,,,,,,,,,,,,,,,,,210441,0,0,0,0,0,210441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351624,0,0,0,0,0,0,0,0,0,0,9304,,,0,360928,23057,12016,0,0,0,0,161652,30042,111287,10178,17040,4677,,,0,,,32506,9484,345542,66397,0,68352,6392,1210,203191,,,-2,,,,,,,
449807,,,,,,,,,,,,,,,,,,,,,,,,,263590,0,0,0,0,0,263590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492310,0,0,0,0,0,0,0,0,0,0,0,,,0,492310,300000,300000,0,0,0,0,5000,4500,1500,1000,2500,2000,,,0,,,0,0,309000,307500,500,20,0,0,980,,,-2,,,,,,,
449861,917135,0,100654,0,789687,0,127448,917135,0,0,913257,0,582994,1496251,1395597,100654,1725013,2700859,0,-975846,743257,360037,0,127448,430407,13840,0,0,0,0,444247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614370,110643,0,110643,0,0,0,0,0,0,0,0,0,,0,1725013,930826,566541,0,0,0,0,0,0,213481,97929,1482392,339556,0,0,0,,,74160,0,2700859,1004026,103522,6264,19297,80094,1487656,0,0,3,1725013,1725013,127448,917135,127448,0,2700859
449898,4434439,0,1433557,0,1558050,0,2876389,4434439,0,2437130,608603,0,82466,3128199,1694642,1433557,16468261,13656787,0,2811474,-3539538,3604453,0,2876389,1369132,1272221,524645,524645,0,829602,3995600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982798,2641353,0,2641353,524645,0,524645,0,0,0,0,0,270396,0,49069,16468261,7263575,4347348,0,0,0,0,355173,223491,1282072,1120433,4264300,305609,0,0,0,0,0,491667,53415,13656787,6050296,351457,1821423,495936,0,4937675,0,0,3,2811474,16468261,2876389,4434439,1442832,0,13656787
449904,,,,,,,,,,,,,,,,,,,,,,,,,554674,0,0,0,0,57000,611674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743980,0,0,0,0,0,0,0,0,0,0,36920,,,21792,1802692,556580,297895,0,0,0,0,256560,0,570073,304432,170832,0,,,0,,,214960,106692,1769005,709019,53035,256560,5903,0,744488,,,-2,,,,,,,
449959,,,,,,,,,,,,,,,,,,,,,,,,,703550,0,0,0,0,0,703550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525259,455782,0,455782,0,0,0,0,0,0,0,297730,,,0,3278771,1096393,590548,0,0,0,0,131183,124104,219441,207599,506228,315080,,,0,,,1087207,0,3040452,1237331,70579,157309,15867,0,1559366,,,-2,,,,,,,
449968,,,,,,,,,,,,,,,,,,,,,,,,,1031987,469630,0,0,0,13334,1514951,7825,0,7825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825,7825,0,3353198,364799,0,364799,0,0,0,0,0,0,0,335349,,,0,4053346,1278300,710827,0,0,0,0,95584,83989,181946,159874,642782,274985,,,0,,,1833496,1,4032108,1229676,169765,291441,38393,0,2302833,,,-2,,,,,,,
449977,,,,,,,,,,,,,,,,,,,,,,,,,598625,0,0,0,0,17104,615729,14727,0,14727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14727,14727,0,2365348,377831,0,377831,0,0,0,0,0,0,0,168473,,,0,2911652,821362,400740,0,0,0,0,91966,86424,200970,188859,400216,224690,,,0,,,1245017,0,2759531,900713,57761,145250,15934,0,1639873,,,-2,,,,,,,
449986,,,,,,,,,,,,,,,,,,,,,,,,,1174778,168120,0,0,0,14000,1356898,14000,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,4332551,589501,0,589501,0,0,0,0,0,0,0,276935,,,0,5198987,1505872,734682,0,0,0,0,145671,129895,255907,228193,386759,163282,,,0,,,1132242,1,3426451,1256053,152546,178414,25212,22,1814204,,,-2,,,,,,,
449995,,,,,,,,,,,,,,,,,,,,,,,,,280564,163149,0,0,0,43388,487101,43005,0,43005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43005,43005,0,1292276,276491,0,276491,0,0,0,0,0,0,0,229503,,,0,1798270,647258,360958,0,0,0,0,111111,104786,122609,115629,406083,119219,,,0,,,120219,1,1407280,700593,42290,269852,9817,0,384728,,,-2,,,,,,,
450021,,,,,,,,,,,,,,,,,,,,,,,,,811776,0,22461,22461,0,0,834237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096396,0,0,0,0,0,0,0,0,0,0,0,,,112,2096508,982303,554736,0,0,0,0,0,0,67691,49693,344455,252869,,,0,,,1145767,0,2540216,857298,131223,310501,0,0,1241194,,,-2,,,,,,,
450058,11519361,0,273805,0,1522410,0,9996951,11519361,0,1328263,1960320,1,0,3288584,3014779,273805,12934568,12396271,0,538297,0,9458654,0,9996951,3380922,1792382,396341,385574,10767,303821,5873466,303821,0,303821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303821,303821,0,12931610,0,0,0,0,0,0,0,0,0,2958,0,0,,0,12934568,6243084,3719927,0,0,0,0,0,0,1989561,536147,4163626,540717,0,0,0,,,0,0,12396271,4796791,485664,1085668,56202,0,5971946,0,0,3,538294,12934568,9996951,11519361,9723146,0,12396271
450067,963968,0,205087,0,5054201,0,-4090233,963968,0,1676490,1996693,0,0,3673183,3468096,205087,7959882,8138045,0,-178163,0,-3912069,-1,-4090233,2516597,930663,183227,171498,11729,110750,3741237,110750,0,110750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110750,110750,0,7959100,0,0,0,0,0,0,0,0,0,782,0,0,,0,7959882,3983393,2416540,0,0,0,0,0,0,1635186,361116,2519466,464170,0,0,0,,,0,0,8138045,3241826,346392,579821,53162,0,3916844,0,0,3,-178163,7959882,-4090233,963968,-4295320,0,8138045
450119,,,,,,,,,,,,,,,,,,,,,,,,,301805,0,1667,1667,0,0,303472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214329,0,0,0,0,0,0,0,0,0,0,0,,,128,1214457,678232,369823,0,0,0,0,0,0,59009,36012,279474,170557,,,0,,,591661,0,1608376,576392,93023,368082,0,0,570879,,,-2,,,,,,,
450128,,,,,,,,,,,,,,,,,,,,,,,,,2680484,0,26669,26669,0,0,2707153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892855,0,0,0,0,0,0,0,0,0,0,0,0,,128,6892983,2076410,1186182,0,0,0,0,0,0,137746,111117,769567,620793,0,0,0,,,1671209,0,4654932,1918092,323225,459673,0,0,1953942,,,-2,,,,,,,
450571,7224055,0,790467,6143875,7181807,0,42248,7224055,0,577312,286483,2770,0,866565,76098,790467,10599776,10190928,0,408848,0,1425152,-1791752,42248,2068110,155800,23251,0,23251,600923,2848084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10599776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10599776,3577369,2508224,0,0,53480,53480,1645380,404369,3862394,1078895,1052051,140889,0,0,0,0,0,254,0,10190928,4185857,331769,1585759,277654,0,3809889,,,-2,408848,10599776,42248,7224055,42248,0,10190928
450599,,,,,,,,,,,,,,,,,,,,,,,,,307978,133823,55346,55346,0,18875,516022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752390,0,0,0,0,0,0,0,0,0,0,47302,,,38684,838376,636125,153753,0,0,0,0,0,0,54373,47700,99117,62500,,,0,,,0,0,789615,263953,36927,271950,15566,0,201219,,,-2,,,,,,,
450605,,,,,,,,,,,,,,,,,,,,,,,,,224576,107477,24592,24592,0,9720,366365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483751,0,0,0,0,0,0,0,0,0,0,51217,,,92461,627429,544837,156417,0,0,0,0,0,0,58365,49144,106291,63091,,,0,,,0,0,709493,268652,50407,234590,8434,0,147410,,,-2,,,,,,,
450614,,,,,,,,,,,,,,,,,,,,,,,,,603162,256975,0,0,0,26325,886462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247130,0,0,0,0,0,0,0,0,0,0,85176,,,180515,1512821,777233,262527,0,0,0,0,0,0,50533,42696,107794,66000,,,0,,,1,0,935561,371223,68142,234010,15473,0,246713,,,-2,,,,,,,
450632,,,,,,,,,,,,,,,,,,,,,,,,,139105,21762,2500,2500,0,0,163367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734202,448127,0,448127,0,0,0,0,0,0,0,143438,,,489593,1815360,939631,173500,0,0,0,0,96000,81000,80000,75000,120000,90000,,,0,,,324542,0,1560173,419500,50000,38500,15100,0,1037073,,,-2,,,,,,,
450650,,,,,,,,,,,,,,,,,,,,,,,,,540412,327153,0,0,0,0,867565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864327,0,0,0,0,0,0,0,0,0,1149,579727,,,0,3445203,1164007,1124154,0,0,0,0,0,0,632407,610755,1406161,30318,,,0,,,0,0,3202575,1765227,62580,1332300,42468,0,0,,,-2,,,,,,,
450696,,,,,,,,,,,,,,,,,,,,,,,,,1551907,37378,18036,18036,0,0,1607321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4193615,1589285,0,1589285,18036,0,18036,0,0,0,0,0,0,,42648,5843584,1888759,931420,0,0,0,0,50998,0,853685,636397,2193720,660530,0,0,0,,,0,0,4987162,2228347,204357,182877,39879,0,2331702,,,-2,,,,,,,
450702,,,,,,,,,,,,,,,,,,,,,,,,,795615,14150,19617,19617,0,0,829382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413808,809765,0,809765,19617,0,19617,0,0,0,0,0,0,,69520,3312710,1440329,798268,0,0,0,0,13343,0,580940,365271,2126737,429928,0,0,0,,,0,0,4161349,1593467,172991,317380,30324,0,2047187,,,-2,,,,,,,
450711,,,,,,,,,,,,,,,,,,,,,,,,,306370,0,0,0,0,0,306370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688537,0,0,0,0,0,0,0,0,0,0,21026,,,150533,860096,289108,150694,0,0,0,0,291329,45496,5440,5370,92099,87548,,,0,,,71317,0,749293,289108,0,333967,47703,71317,7198,,,-2,,,,,,,
450720,,,,,,,,,,,,,,,,,,,,,,,,,2420894,1038811,0,0,0,316829,3776534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6308632,3459706,0,3459706,0,0,0,0,0,0,0,0,,,0,9768338,3520709,1302189,0,0,0,0,0,0,1384259,769653,1634373,288291,,,0,,,847706,0,7387047,2360133,333473,781555,66152,0,3845734,,,-2,,,,,,,
450933,29260561,0,998814,0,11481012,0,17779549,29260561,0,0,4226045,0,184659,4410704,3411890,998814,87082172,82141762,0,4940410,4030206,16869345,-8060412,17779549,15783974,0,0,0,0,7600528,23384502,7600528,0,7600528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600528,7600528,0,84541250,0,0,0,0,0,0,0,0,0,0,0,1246900,0,1294022,87082172,29759397,22459856,0,0,551262,220043,5771460,4554387,4491659,4017835,39156606,14323991,42029,0,0,0,0,2369349,0,82141762,45576112,6052940,12365401,426316,0,17720993,,,-2,5046669,87082172,17779549,29260561,17779549,0,82141762
450951,,,,,,,,,,,,,,,,,,,,,,,,,334262,133500,0,0,0,291305,759067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916937,0,0,0,0,0,0,0,0,0,0,87714,,,0,4004651,1629902,673751,0,0,0,0,182147,28521,705149,254103,906566,502918,,,0,,,0,0,3423764,1459293,338662,428575,36436,0,1160798,,,-2,,,,,,,
450960,4535798,0,257461,0,2630989,0,1904809,4535798,0,150604,483710,0,0,634314,376853,257461,4915216,3481140,0,1434076,0,1007005,-536272,1904809,1107719,22925,214231,214231,0,0,1344875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462156,0,0,0,0,0,0,0,0,0,453060,0,0,,0,4915216,507599,0,0,0,0,0,0,0,112707,0,2388381,0,0,0,0,,,472453,67722,3481140,67722,0,391021,0,0,3022397,,,-2,0,4915216,1904809,4535798,0,0,3481140
450988,,,,,,,,,,,,,,,,,,,,,,,,,638516,9735,0,0,0,0,648251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884418,0,0,0,25000,0,0,0,25000,0,0,79125,,,0,988543,199110,199110,0,0,0,0,3402,648,191827,176441,198988,190480,,,0,,,476965,0,1070292,566679,2951,359902,41010,776,98974,,,-2,,,,,,,
451042,,,,,,,,,,,,,,,,,,,,,,,,,102299,0,0,0,0,0,102299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152250,0,0,0,0,0,0,0,0,0,0,152250,,,0,304500,102000,102000,0,0,0,0,3000,3000,2000,2000,11000,4000,,,0,,,0,0,118000,111000,1000,1000,0,0,5000,,,-2,,,,,,,
451051,,,,,,,,,,,,,,,,,,,,,,,,,228106,0,0,0,0,0,228106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064415,0,0,0,0,0,0,0,0,0,-570,28288,,,570,1092703,465896,138710,0,0,0,0,12592,11680,81984,76048,144460,144460,,,0,,,8901,0,713833,370898,31012,8897,11955,450,290621,,,-2,,,,,,,
