UNITID,SANIN01,SANIT01,SANIN02,SANIT02,SANIN03,SANIT03,SANIN04,SANIT04,SANIN05,SANIT05,SANIN06,SANIT06,SANIN07,SANIT07,SANIN08,SANIT08,SANIN09,SANIT09,SANIN10,SANIT10,SANIN11,SANIT11,SANIN12,SANIT12,SANIN13,SANIT13,SANIN14,SANIT14
445249,23,1421611,0,0,0,0,0,0,9,660869,2,97677,0,0,0,0,0,0,0,0,3,139963,9,523102,0,0,0,0
445267,37,1590175,0,0,0,0,10,464256,4,236246,3,164305,0,0,13,498937,0,0,0,0,0,0,7,226431,0,0,0,0
445364,22,982015,0,0,0,0,6,175962,2,133698,5,168943,0,0,0,0,0,0,0,0,8,455770,1,47642,0,0,0,0
445461,26,1798845,0,0,0,0,1,70040,10,859596,0,0,0,0,0,0,0,0,0,0,0,0,15,869209,0,0,0,0
445692,44,3403720,0,0,0,0,21,1231133,7,1092480,7,447454,5,435269,0,0,0,0,1,41600,0,0,3,155784,0,0,0,0
445708,87,5161956,0,0,0,0,31,1520023,19,1832780,4,206163,2,149797,10,475795,0,0,8,353077,1,43953,6,239421,6,340947,0,0
445735,282,25098369,6,336710,7,416041,30,1756909,54,11526508,26,2043648,23,1529945,3,227993,9,956821,45,2239771,0,0,66,3158983,13,905040,0,0
445744,16,951933,0,0,0,0,1,52000,8,616853,2,82680,0,0,4,175440,0,0,0,0,0,0,1,24960,0,0,0,0
445799,31,2119118,0,0,0,0,0,0,9,936884,16,881220,1,64591,0,0,0,0,0,0,0,0,2,87137,3,149286,0,0
445869,39,2504681,0,0,0,0,7,297232,10,1066610,5,317258,2,212724,6,239921,0,0,0,0,0,0,7,291895,2,79041,0,0
445948,96,6264656,0,0,0,0,22,1283000,8,1284000,16,904079,3,181000,4,193000,0,0,6,247557,18,1086300,12,611300,7,474420,0,0
446002,5,82231,0,0,0,0,0,0,2,59788,0,0,0,0,0,0,0,0,3,22443,0,0,0,0,0,0,0,0
446039,6,,0,,0,,1,,3,,1,,0,,0,,0,,0,,0,,1,,0,,0,
446048,134,7096663,0,0,0,0,10,509725,29,2425865,16,852458,10,441189,35,1475875,4,145569,14,531855,1,42750,9,372814,6,298563,0,0
446109,12,853500,0,0,0,0,1,100000,1,150000,2,125000,0,0,0,0,0,0,0,0,8,478500,0,0,0,0,0,0
446118,58,2898392,0,0,0,0,5,316160,9,805600,10,436800,0,0,10,378872,0,0,4,152880,13,526240,7,281840,0,0,0,0
446127,14,724600,0,0,0,0,3,95000,2,216000,2,88000,1,50600,0,0,0,0,0,0,3,172000,3,103000,0,0,0,0
446163,20,844206,0,0,0,0,16,516661,2,213177,2,114368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446224,6,397000,0,0,0,0,2,142000,1,85000,1,70000,0,0,0,0,0,0,0,0,1,70000,1,30000,0,0,0,0
446233,24,733205,0,0,0,0,0,0,7,261154,2,71001,0,0,6,159083,0,0,3,80000,0,0,5,135967,1,26000,0,0
446385,33,2074500,0,0,0,0,5,332300,4,521000,5,318000,2,122200,0,0,0,0,6,214500,6,373500,3,105000,0,0,2,88000
446525,31,1499206,0,0,0,0,16,531234,6,631500,0,0,5,196472,0,0,0,0,0,0,0,0,4,140000,0,0,0,0
446552,100,6779320,0,0,0,0,72,3839877,17,2344557,4,262897,1,117500,0,0,0,0,2,71094,0,0,4,143395,0,0,0,0
446561,158,8320243,0,0,0,0,56,2598106,33,3260183,8,381233,0,0,14,415397,0,0,6,139633,1,21758,30,1053965,0,0,10,449968
446598,3,128000,0,0,0,0,0,0,1,50000,1,48000,0,0,0,0,0,0,0,0,0,0,0,0,1,30000,0,0
446604,56,2790742,0,0,0,0,0,0,8,553956,9,501222,2,96542,0,0,0,0,29,1337960,0,0,8,301062,0,0,0,0
446640,160,13960303,6,546055,4,582030,58,4172990,13,2983981,9,667913,13,1104150,6,546055,0,0,12,496749,30,2279742,8,468438,1,112200,0,0
446774,79,3715564,0,0,0,0,5,198976,13,1133380,9,456183,6,307663,6,277546,0,0,17,489681,2,80000,20,738010,1,34125,0,0
446978,61,8536701,0,0,0,0,3,163770,6,2060651,15,1757579,4,448892,22,3235494,0,0,1,98000,0,0,8,549387,2,222928,0,0
447014,17,760794,0,0,0,0,11,419872,2,181200,2,62500,0,0,0,0,0,0,0,0,0,0,2,97222,0,0,0,0
447050,80,5905602,0,0,0,0,46,2666434,26,2684051,1,140000,0,0,0,0,0,0,0,0,0,0,7,415117,0,0,0,0
447263,124,10197343,0,0,0,0,42,2480836,23,3063982,27,2256985,0,0,0,0,0,0,0,0,12,918620,20,1476920,0,0,0,0
447351,19,1061440,0,0,0,0,2,125458,14,837577,0,0,0,0,0,0,0,0,1,33280,0,0,2,65125,0,0,0,0
447421,6,352819,0,0,0,0,3,180208,1,98563,0,0,0,0,0,0,0,0,0,0,0,0,2,74048,0,0,0,0
447582,71,3422081,0,0,0,0,2,97324,17,1321170,13,534588,5,209450,12,535378,0,0,10,329133,0,0,12,395038,0,0,0,0
447591,21,1269234,0,0,0,0,13,669259,6,533415,0,0,0,0,0,0,0,0,0,0,0,0,2,66560,0,0,0,0
447689,374,24898035,0,0,0,0,82,4126444,116,11142726,23,1466175,28,2006334,25,1461013,1,91569,28,1443112,0,0,61,2690169,10,470493,0,0
447698,20,691095,1,60000,0,0,6,214000,5,216000,1,41600,0,0,0,0,1,41995,0,0,0,0,6,117500,0,0,0,0
447713,6,185000,0,0,0,0,2,65000,1,35000,1,35000,0,0,0,0,0,0,0,0,0,0,2,50000,0,0,0,0
447759,22,753014,0,0,0,0,0,0,4,205788,3,101928,0,0,0,0,0,0,8,251177,2,93098,4,82718,1,18305,0,0
447768,65,5483804,0,0,0,0,5,350818,33,3373411,4,217942,1,63648,2,105331,0,0,0,0,0,0,19,1317659,1,54995,0,0
447777,42,2308400,0,0,0,0,9,318600,10,883100,9,419300,1,96000,0,0,0,0,0,0,8,426900,5,164500,0,0,0,0
447801,7,413000,1,48000,0,0,0,0,5,325000,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,0,0,0,0
447847,41,1790000,1,35000,0,0,4,116000,7,770000,2,70000,1,35000,1,70000,0,0,5,140000,0,0,6,162000,14,392000,0,0
447935,24,1705000,0,0,0,0,4,297000,3,370000,9,548000,2,100000,0,0,0,0,0,0,4,305000,2,85000,0,0,0,0
447953,17,1148400,0,0,0,0,5,260000,5,515000,3,138400,0,0,4,235000,0,0,0,0,0,0,0,0,0,0,0,0
447999,9,593500,0,0,0,0,1,45000,3,254500,3,169000,0,0,0,0,0,0,0,0,1,65000,1,60000,0,0,0,0
448239,7,1061992,0,0,0,0,1,309000,2,463500,1,125000,0,0,0,0,0,0,0,0,0,0,3,164492,0,0,0,0
448336,22,2597959,0,0,0,0,0,0,10,1721247,5,295664,1,57000,4,451570,0,0,0,0,0,0,2,72478,0,0,0,0
448372,10,665409,0,0,0,0,2,214905,5,334981,0,0,0,0,0,0,0,0,1,37440,0,0,2,78083,0,0,0,0
448381,54,4508543,0,0,0,0,5,419716,46,3890561,1,79536,0,0,0,0,0,0,0,0,0,0,2,118730,0,0,0,0
448433,29,1985632,0,0,0,0,0,0,6,650696,20,1142420,1,75516,0,0,0,0,0,0,0,0,1,68775,1,48225,0,0
448594,80,6021700,0,0,0,0,23,1577932,21,2485527,0,0,2,181300,1,33785,0,0,20,1097733,0,0,13,645423,0,0,0,0
448600,15,830508,0,0,0,0,1,40996,10,589250,0,0,0,0,0,0,0,0,0,0,2,120016,2,80246,0,0,0,0
448637,60,5418670,2,191924,0,0,0,0,22,2592354,18,1295817,11,1053158,0,0,0,0,1,49714,0,0,6,235703,0,0,0,0
448673,75,6260805,0,0,0,0,45,3135547,19,2376580,3,163167,0,0,0,0,0,0,0,0,0,0,8,585511,0,0,0,0
448691,43,3389874,0,0,0,0,1,43084,16,1890673,5,281383,5,363708,0,0,0,0,0,0,0,0,16,811026,0,0,0,0
448859,9,401645,0,0,0,0,5,213651,2,122634,0,0,0,0,0,0,0,0,0,0,0,0,1,30000,1,35360,0,0
449074,17,1226770,0,0,0,0,6,425955,2,271841,0,0,0,0,0,0,0,0,0,0,0,0,9,528974,0,0,0,0
449083,11,475000,0,0,0,0,4,230000,2,80000,2,65000,1,35000,0,0,0,0,2,65000,0,0,0,0,0,0,0,0
449092,8,253000,0,0,0,0,0,0,0,0,3,95000,1,45000,0,0,0,0,1,35000,2,48000,1,30000,0,0,0,0
449135,12,472000,0,0,0,0,3,180000,2,64000,1,52000,0,0,0,0,0,0,0,0,4,120000,2,56000,0,0,0,0
449250,17,1063283,0,0,0,0,8,420014,8,605829,0,0,0,0,0,0,0,0,0,0,0,0,1,37440,0,0,0,0
449339,535,30434275,0,0,0,0,69,3541992,133,11676239,138,6434505,7,383001,135,6184735,0,0,0,0,0,0,53,2213803,0,0,0,0
449348,5,224689,0,0,0,0,1,38942,1,72000,1,50827,0,0,0,0,0,0,0,0,0,0,2,62920,0,0,0,0
449384,37,3148422,0,0,0,0,3,225000,7,1112500,3,256000,6,387000,3,235000,0,0,1,45760,3,254500,11,632662,0,0,0,0
449445,5,298438,0,0,0,0,4,178438,1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449481,6,277000,0,0,0,0,0,0,3,167000,1,40000,0,0,0,0,1,40000,0,0,0,0,1,30000,0,0,0,0
449506,27,1672656,0,0,0,0,3,200600,9,593556,3,249600,1,40000,0,0,0,0,0,0,0,0,10,557800,1,31100,0,0
449524,14,808659,0,0,0,0,6,310453,3,279110,1,67600,0,0,0,0,0,0,0,0,0,0,4,151496,0,0,0,0
449612,10,550000,0,0,0,0,3,115000,3,201000,2,159000,0,0,0,0,0,0,2,75000,0,0,0,0,0,0,0,0
449658,3,145066,0,0,0,0,0,0,1,38066,0,0,0,0,0,0,0,0,1,44000,1,63000,0,0,0,0,0,0
449728,13,767000,0,0,0,0,4,227000,2,217000,2,90000,0,0,0,0,0,0,0,0,2,133000,3,100000,0,0,0,0
449764,16,902379,0,0,0,0,2,77000,6,498043,2,89421,0,0,0,0,0,0,1,37874,3,136143,1,35422,1,28476,0,0
449834,1,61950,0,0,0,0,0,0,1,61950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449861,8,463931,0,0,0,0,0,0,4,294400,1,56000,0,0,0,0,0,0,0,0,2,87011,1,26520,0,0,0,0
449870,31,2016751,0,0,0,0,10,545953,11,969814,3,181318,2,112034,0,0,0,0,4,144002,0,0,1,63630,0,0,0,0
449889,176,14947079,0,0,0,0,99,6542824,52,6281350,7,522791,15,1371004,0,0,0,0,0,0,0,0,3,229110,0,0,0,0
449898,37,2603510,0,0,0,0,23,1320286,8,983336,1,75000,1,43000,0,0,0,0,0,0,0,0,4,181888,0,0,0,0
449922,26,1458549,1,36120,0,0,8,412246,4,514500,1,50000,2,96005,0,0,0,0,6,197828,0,0,4,151850,0,0,0,0
450058,36,2072420,0,0,0,0,1,60000,11,852009,7,337310,0,0,13,676581,0,0,0,0,0,0,4,146520,0,0,0,0
450067,22,1346416,0,0,0,0,1,55000,8,650056,3,131516,0,0,7,379984,0,0,0,0,0,0,3,129860,0,0,0,0
450128,16,793802,0,0,0,0,5,170460,7,479050,3,115734,0,0,0,0,0,0,0,0,0,0,1,28558,0,0,0,0
450304,19,1453167,0,0,0,0,4,281802,3,454065,3,248783,1,73657,0,0,0,0,1,75115,0,0,6,287974,1,31771,0,0
450401,21,703684,0,0,0,0,1,48000,1,65000,4,148858,0,0,0,0,0,0,1,30720,3,68720,10,292386,1,50000,0,0
450571,24,1795328,0,0,0,0,16,1009064,6,697464,0,0,0,0,0,0,0,0,0,0,0,0,2,88800,0,0,0,0
450696,18,1194345,0,0,0,0,3,209070,14,943987,0,0,0,0,0,0,0,0,0,0,0,0,1,41288,0,0,0,0
450933,424,23795079,0,0,0,0,147,6130240,61,7343089,16,700033,27,1854923,70,2992127,0,0,4,171349,23,1360359,76,3242959,0,0,0,0
450960,15,1173120,0,0,0,0,5,257920,5,492960,0,0,1,72800,0,0,0,0,0,0,4,349440,0,0,0,0,0,0
451079,11,540432,0,0,0,0,1,36400,7,373649,2,98883,0,0,0,0,0,0,0,0,0,0,1,31500,0,0,0,0
451103,74,5636891,0,0,0,0,29,1352492,28,3228800,4,292000,4,211101,1,170000,0,0,1,31200,0,0,7,351298,0,0,0,0
451228,20,1096007,0,0,0,0,7,380519,4,295795,2,97455,0,0,0,0,0,0,0,0,6,288958,1,33280,0,0,0,0
451370,1,50000,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451398,8,475321,0,0,0,0,0,0,3,209366,1,70000,0,0,0,0,0,0,4,195955,0,0,0,0,0,0,0,0
451404,9,402050,0,0,0,0,2,500,1,75000,2,140000,0,0,0,0,0,0,2,50000,0,0,2,136550,0,0,0,0
451477,102,6018862,0,0,0,0,23,1274596,13,1108112,15,749065,0,0,0,0,0,0,0,0,49,2810498,2,76591,0,0,0,0
451510,40,2481229,0,0,0,0,12,577136,17,1312129,3,174607,3,144843,0,0,0,0,1,45760,0,0,4,226754,0,0,0,0
451556,129,5514173,0,0,0,0,4,184240,26,1873272,13,380080,8,284640,7,651720,0,0,22,578240,13,538961,36,1023020,0,0,0,0
451741,36,944532,0,0,0,0,1,19200,18,617532,7,123156,0,0,1,20160,0,0,2,28296,2,60480,5,75708,0,0,0,0
451750,80,4682196,0,0,0,0,9,518315,15,1421868,3,160735,1,69687,38,1793368,0,0,3,151340,2,150130,9,416753,0,0,0,0
451820,6,474345,0,0,0,0,1,54080,1,175000,0,0,1,64813,0,0,0,0,0,0,3,180452,0,0,0,0,0,0
451857,5,261514,0,0,0,0,1,53706,2,101000,0,0,0,0,0,0,0,0,0,0,1,45011,1,61797,0,0,0,0
451866,17,950038,0,0,0,0,0,0,9,595940,3,118622,0,0,0,0,0,0,0,0,3,140046,2,95430,0,0,0,0
451927,46,2976555,0,0,0,0,4,234181,10,1103018,6,370950,4,228133,3,181099,0,0,4,208992,4,162025,9,377165,2,110992,0,0
452081,13,692642,0,0,0,0,7,303995,5,339747,0,0,0,0,0,0,0,0,0,0,0,0,1,48900,0,0,0,0
452124,17,1067835,0,0,0,0,1,45000,6,498895,4,223800,0,0,3,179500,0,0,0,0,0,0,3,120640,0,0,0,0
452373,13,654500,0,0,0,0,4,192000,1,91000,2,93000,1,51000,0,0,0,0,0,0,3,141500,2,86000,0,0,0,0
452948,25,1449022,0,0,0,0,10,621174,5,388504,0,0,1,45614,0,0,0,0,2,100610,0,0,7,293120,0,0,0,0
453792,4,140071,0,0,0,0,0,0,2,81445,2,58626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454184,37,2696578,0,0,0,0,1,71000,8,632393,10,791991,3,247060,4,314435,0,0,4,259699,0,0,7,380000,0,0,0,0
454218,913,70273231,0,0,0,0,647,45710120,70,11336008,110,8731660,21,1199190,0,0,0,0,0,0,0,0,65,3296253,0,0,0,0
454689,16,958592,0,0,0,0,3,239360,5,502860,1,43889,1,55947,0,0,0,0,0,0,0,0,6,116536,0,0,0,0
454698,20,1441105,0,0,0,0,7,312161,3,696000,4,188160,1,32400,0,0,0,0,0,0,1,100000,4,112384,0,0,0,0
454786,45,4099172,0,0,0,0,22,1235672,11,2046500,3,306000,4,208000,1,55000,0,0,0,0,0,0,4,248000,0,0,0,0
454810,406,28974623,0,0,0,0,100,5655879,34,3551661,96,8504902,11,1285304,2,135255,0,0,2,84000,161,9757622,0,0,0,0,0,0
454829,108,7407330,0,0,0,0,58,3208820,35,3317780,1,45000,0,0,0,0,0,0,0,0,0,0,14,835730,0,0,0,0
454838,3,173947,0,0,0,0,0,0,2,117920,1,56027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454856,37,2602315,0,0,0,0,3,197628,13,1271313,8,456502,1,72800,3,150640,0,0,1,49920,0,0,8,403512,0,0,0,0
454865,27,2081028,0,0,0,0,4,270000,2,230000,11,951028,0,0,0,0,0,0,0,0,8,550000,2,80000,0,0,0,0
455114,322,19426300,0,0,0,0,31,1525433,83,7140834,36,2278792,26,1845183,56,2846428,0,0,16,575702,0,0,66,2820288,8,393640,0,0
455178,12,648380,0,0,0,0,1,46500,3,298500,2,91000,0,0,0,0,0,0,0,0,0,0,6,212380,0,0,0,0
455196,167,12393478,0,0,0,0,73,3785949,44,6782996,7,477027,5,167107,0,0,0,0,3,91577,26,885388,9,203434,0,0,0,0
455257,6,175780,0,0,0,0,0,0,3,115200,0,0,0,0,0,0,0,0,0,0,0,0,3,60580,0,0,0,0
455336,20,1391440,0,0,0,0,4,253000,2,473200,1,68640,0,0,0,0,0,0,0,0,4,159920,9,436680,0,0,0,0
455406,95,8871259,3,217610,0,0,29,1681816,19,3659162,15,1340955,9,718141,5,435115,0,0,0,0,0,0,11,596170,4,222290,0,0
455433,8,526392,0,0,0,0,3,185763,3,251611,0,0,0,0,0,0,0,0,0,0,0,0,2,89018,0,0,0,0
455479,20,1172430,0,0,0,0,1,61000,9,653961,3,140240,0,0,6,284229,0,0,0,0,0,0,1,33000,0,0,0,0
455512,15,190052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,190052,0,0,0,0
455628,18,978785,0,0,0,0,1,57500,5,379500,4,173497,0,0,7,337088,0,0,0,0,0,0,1,31200,0,0,0,0
455664,159,12975120,0,0,0,0,70,3760323,69,7940864,0,0,0,0,5,422742,0,0,0,0,0,0,15,851191,0,0,0,0
455770,22,1621653,0,0,0,0,3,146640,0,0,3,181680,0,0,6,436819,0,0,0,0,1,160000,9,696514,0,0,0,0
455804,30,3302660,0,0,0,0,13,1126950,8,1510000,2,209000,0,0,0,0,0,0,0,0,0,0,7,456710,0,0,0,0
455813,5,362228,0,0,0,0,0,0,2,191437,0,0,0,0,0,0,0,0,0,0,0,0,3,170791,0,0,0,0
455868,13,1389831,0,0,0,0,1,69511,4,891954,2,193164,0,0,0,0,0,0,0,0,5,215202,1,20000,0,0,0,0
455983,36,1153356,0,0,0,0,1,40000,14,698590,1,29000,0,0,1,48008,0,0,0,0,0,0,19,337758,0,0,0,0
455992,58,3380005,0,0,0,0,5,252600,25,1919446,5,257585,3,163661,3,157824,0,0,1,38110,0,0,8,351634,8,239145,0,0
456038,11,748562,0,0,0,0,6,360465,2,221012,0,0,0,0,0,0,0,0,0,0,0,0,3,167085,0,0,0,0
456153,10,437310,0,0,0,0,3,120000,0,0,0,0,0,0,0,0,0,0,0,0,2,115000,5,202310,0,0,0,0
456205,8,536324,0,0,0,0,1,46987,3,282505,1,61485,0,0,0,0,0,0,0,0,2,111987,1,33360,0,0,0,0
456214,23,1160907,0,0,0,0,13,571766,5,389501,1,43680,1,53000,0,0,0,0,0,0,0,0,3,102960,0,0,0,0
456454,18,1065668,0,0,0,0,1,46800,8,612568,3,156000,0,0,2,94300,0,0,0,0,0,0,4,156000,0,0,0,0
456481,3,123801,0,0,0,0,2,87177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36624,0,0,0,0
456490,12,528189,0,0,0,0,5,224640,3,165469,0,0,0,0,0,0,0,0,0,0,0,0,3,106080,1,32000,0,0
456506,2,83000,0,0,0,0,1,37000,1,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456579,8,442529,0,0,0,0,1,42827,2,175000,1,52645,0,0,0,0,0,0,0,0,3,131622,1,40435,0,0,0,0
456852,16,950327,0,0,0,0,2,133396,11,733793,0,0,0,0,0,0,0,0,2,65458,0,0,1,17680,0,0,0,0
456959,54,3777071,0,0,0,0,1,66795,7,929893,14,873162,5,311868,24,1395303,1,63184,0,0,0,0,2,136866,0,0,0,0
456977,11,318000,0,0,0,0,1,45000,1,70000,0,0,0,0,0,0,0,0,0,0,3,68000,6,135000,0,0,0,0
457086,12,673115,0,0,0,0,2,206815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,466300,0,0,0,0
457101,19,1341884,0,0,0,0,4,379701,14,921873,0,0,0,0,0,0,0,0,0,0,0,0,1,40310,0,0,0,0
457110,14,939679,0,0,0,0,1,133900,10,664755,0,0,0,0,0,0,0,0,0,0,0,0,3,141024,0,0,0,0
457271,4,246000,0,0,0,0,0,0,4,246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457299,26,1460000,0,0,0,0,1,42000,6,557000,0,0,1,46000,0,0,0,0,0,0,0,0,18,815000,0,0,0,0
457402,16,802600,1,40000,0,0,10,520000,3,170000,1,41600,0,0,0,0,0,0,1,31000,0,0,0,0,0,0,0,0
457484,11,544400,0,0,0,0,2,100000,3,183000,3,145000,0,0,1,30000,0,0,0,0,0,0,2,86400,0,0,0,0
457527,9,546041,0,0,0,0,4,158243,4,340548,1,47250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457536,46,2842773,0,0,0,0,28,1533802,10,868531,1,50000,2,142000,2,103000,0,0,0,0,0,0,2,75440,1,70000,0,0
457697,5,244000,0,0,0,0,2,81000,3,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458034,4,183523,0,0,0,0,0,0,2,93348,2,90175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458113,3,140000,0,0,0,0,2,70000,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458140,10,472466,0,0,0,0,2,96980,2,144259,1,62400,0,0,0,0,0,0,4,123067,0,0,1,45760,0,0,0,0
458210,198,16437088,0,0,0,0,33,2217562,75,8768297,15,954202,5,405896,15,958048,0,0,0,0,0,0,51,2904593,4,228490,0,0
458229,80,5693896,0,0,0,0,10,580305,19,2172135,9,475675,1,72800,12,767925,0,0,0,0,0,0,28,1564424,1,60632,0,0
458405,11,581921,0,0,0,0,2,76170,3,263431,1,42640,0,0,0,0,0,0,0,0,4,166400,1,33280,0,0,0,0
458441,10,532262,0,0,0,0,1,41995,3,251296,2,80829,0,0,0,0,0,0,0,0,3,124155,1,33987,0,0,0,0
458496,7,399747,0,0,0,0,1,62000,1,110000,1,45000,1,52728,0,0,0,0,0,0,3,130019,0,0,0,0,0,0
458681,13,880290,0,0,0,0,1,45000,7,579000,2,111160,0,0,2,111850,0,0,0,0,0,0,1,33280,0,0,0,0
458982,8,372909,0,0,0,0,2,99218,0,0,1,50003,1,43680,0,0,0,0,0,0,4,180008,0,0,0,0,0,0
459204,35,2525975,0,0,0,0,16,1058010,8,875851,0,0,0,0,0,0,1,62400,0,0,0,0,10,529714,0,0,0,0
459213,239,19342313,0,0,0,0,78,5465216,91,9652458,5,713504,6,538249,0,0,0,0,1,24000,0,0,58,2948886,0,0,0,0
459259,29,1886088,0,0,0,0,15,884123,8,768719,0,0,1,44013,0,0,0,0,2,69120,0,0,3,120113,0,0,0,0
459268,28,1810986,0,0,0,0,14,895937,7,599634,1,75000,1,42201,0,0,0,0,2,68640,0,0,3,129574,0,0,0,0
459417,15,840885,0,0,0,0,1,58000,7,581310,0,0,0,0,0,0,0,0,0,0,0,0,7,201575,0,0,0,0
459514,1,90000,0,0,0,0,0,0,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459727,32,2369746,1,57936,0,0,12,746478,6,913709,4,210801,2,116996,0,0,0,0,0,0,0,0,6,290234,1,33592,0,0
459736,136,10787492,0,0,0,0,7,485893,28,3967204,9,785164,17,1093076,7,700912,7,479751,24,1168252,0,0,37,2107240,0,0,0,0
459745,14,1013182,0,0,0,0,6,339716,4,432662,0,0,0,0,0,0,0,0,0,0,0,0,4,240804,0,0,0,0
459824,137,10070403,0,0,0,0,7,497368,33,4268109,6,387190,13,870832,5,274627,6,573224,15,570284,0,0,48,2429409,4,199360,0,0
459842,21,1359871,0,0,0,0,14,802441,2,304510,0,0,1,65000,0,0,0,0,0,0,0,0,4,187920,0,0,0,0
459851,11,655402,0,0,0,0,8,438713,1,120220,0,0,1,58697,0,0,0,0,0,0,0,0,1,37772,0,0,0,0
459949,369,22463422,2,142000,0,0,23,920075,108,9937302,34,1996270,34,2205924,80,3373137,1,50000,13,896291,0,0,74,2942423,0,0,0,0
459958,14,793625,0,0,0,0,0,0,5,368400,2,92182,0,0,6,292483,0,0,0,0,0,0,1,40560,0,0,0,0
460020,17,989100,0,0,0,0,1,55000,6,478500,3,136600,0,0,6,285000,0,0,0,0,0,0,1,34000,0,0,0,0
460136,25,1515756,0,0,0,0,12,740697,3,350960,0,0,0,0,0,0,0,0,0,0,0,0,10,424099,0,0,0,0
460181,47,3231549,0,0,0,0,4,190403,17,1559022,1,55844,0,0,0,0,0,0,0,0,11,740707,14,685573,0,0,0,0
460190,36,2427887,0,0,0,0,3,145829,12,1082312,1,70000,0,0,0,0,0,0,0,0,7,488784,13,640962,0,0,0,0
460206,45,2911233,0,0,0,0,3,160638,15,1309787,1,66750,0,0,0,0,0,0,0,0,7,475354,19,898704,0,0,0,0
460349,67,4195515,0,0,0,0,39,2137120,7,951950,3,198085,2,147000,1,68000,0,0,0,0,14,640635,1,52725,0,0,0,0
460376,17,1327784,0,0,0,0,6,476000,3,201312,3,226000,2,152000,2,202472,0,0,0,0,0,0,1,70000,0,0,0,0
460394,135,12438193,0,0,0,0,6,380616,30,4562348,2,183612,2,159192,14,1213176,1,79362,20,1292321,0,0,60,4567566,0,0,0,0
460464,131,12538855,0,0,0,0,10,862908,26,4474220,4,322800,3,262620,8,697404,0,0,17,1106694,0,0,63,4812209,0,0,0,0
460543,34,2160055,0,0,0,0,0,0,7,705776,24,1269997,1,71960,0,0,0,0,0,0,0,0,1,64123,1,48199,0,0
460677,16,432106,0,0,0,0,3,70234,1,50982,0,0,1,37726,1,24271,0,0,0,0,4,124370,5,105491,1,19032,0,0
460756,28,1781833,0,0,0,0,7,272032,9,913501,9,425300,0,0,0,0,0,0,0,0,3,171000,0,0,0,0,0,0
460817,10,556322,0,0,0,0,2,91520,3,266849,1,42848,0,0,0,0,0,0,1,33571,2,85280,1,36254,0,0,0,0
460826,12,625200,0,0,0,0,2,86590,3,235138,2,90917,0,0,0,0,0,0,1,28392,4,184163,0,0,0,0,0,0
460835,11,589903,0,0,0,0,2,79040,3,255980,1,50003,0,0,0,0,0,0,0,0,4,173680,1,31200,0,0,0,0
461014,52,3079851,0,0,0,0,38,2111375,1,160000,0,0,0,0,0,0,0,0,2,84760,10,684716,1,39000,0,0,0,0
461023,14,1316085,0,0,0,0,7,423563,3,556973,2,170110,1,87439,1,78000,0,0,0,0,0,0,0,0,0,0,0,0
461032,4,302140,0,0,0,0,1,62540,3,239600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461120,6,78870,0,0,0,0,4,42870,1,24000,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461139,2,77625,0,0,0,0,0,0,2,77625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461148,305,22184375,1,43014,0,0,37,2924788,136,12588007,14,1064590,14,1243423,29,937333,0,0,30,1196520,26,1561560,18,625140,0,0,0,0
461218,25,1812688,0,0,0,0,2,68239,2,496015,6,456729,1,54788,0,0,0,0,0,0,5,253040,6,419551,3,64326,0,0
461254,10,277258,0,0,0,0,5,89074,2,129785,0,0,0,0,0,0,0,0,0,0,0,0,3,58399,0,0,0,0
461263,5,239524,0,0,0,0,0,0,1,120000,1,45812,0,0,0,0,0,0,0,0,0,0,3,73712,0,0,0,0
461281,6,205832,0,0,0,0,1,31200,4,144624,0,0,0,0,0,0,0,0,0,0,0,0,1,30008,0,0,0,0
461315,25,1142566,0,0,0,0,11,415002,4,257837,4,257837,0,0,2,88296,0,0,2,59946,1,26832,0,0,1,36816,0,0
