UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
156620,1,2,1,1,3,3,1,1,3,7251,2583,4668,7131,2526,4605,2493,960,1533,2365,915,1450,128,45,83,99,4,2206,88,480,590,470,590,18,24,17,25,17,24
156745,1,3,1,2,3,3,2,1,3,2764,972,1779,2060,692,1361,481,204,275,481,204,275,0,0,0,,,,,,,,,,,,,,
157030,1,2,1,2,1,3,1,1,3,56,34,22,27,16,11,14,9,5,13,8,5,1,1,0,1,7,8,57,,,,,17,28,16,31,16,24
157058,1,2,1,1,3,3,2,1,3,2779,959,1820,2591,872,1719,476,187,289,396,150,246,80,37,43,,,,,,,,,,,,,,
157076,1,5,1,3,3,3,5,1,3,1361,887,474,915,565,350,204,122,82,204,122,82,0,0,0,22,11,148,73,455,560,465,580,19,24,18,24,17,24
157085,1,2,1,1,3,1,5,1,3,21695,8734,12920,20396,8068,12292,4721,1972,2749,4601,1898,2703,120,74,46,462,10,3312,70,543,660,540,670,22,29,21,31,20,28
157100,1,2,1,3,1,3,1,1,3,1139,906,233,657,498,159,202,149,53,202,149,53,0,0,0,37,18,165,82,400,530,400,500,16,21,14,20,16,20
157289,1,2,1,1,3,2,5,1,3,15455,6459,8996,11544,4832,6712,2695,1196,1499,2447,1077,1370,248,119,129,357,13,2439,91,530,630,520,640,20,28,20,29,18,27
157377,1,5,1,2,5,5,5,1,1,1002,361,641,779,283,496,237,80,157,233,78,155,4,2,2,11,5,99,42,500,570,440,550,19,24,19,24,18,24
157386,1,3,1,2,3,3,2,1,3,6922,2252,4670,6218,2001,4217,1184,436,748,1174,434,740,10,2,8,,,,,,,,,,,,,,
157401,1,2,1,1,3,3,5,1,3,9144,3197,5947,7787,2651,5136,1395,548,847,1378,536,842,17,12,5,228,16,1197,86,490,610,470,590,20,27,20,28,18,26
157447,1,2,1,1,3,3,5,2,1,6637,2399,4238,5329,1967,3362,1690,706,984,1631,681,950,59,25,34,122,7,1416,84,480,590,503,620,20,26,19,26,18,25
157748,1,3,1,3,1,3,1,1,3,355,202,153,285,165,120,193,117,76,157,90,67,36,27,9,59,31,76,39,530,650,510,600,19,27,20,28,17,25
157757,1,3,3,2,3,3,5,1,3,695,266,429,624,248,376,104,43,61,103,42,61,1,1,0,13,13,78,75,470,560,460,540,17,23,15,21,16,23
157809,1,3,1,1,3,3,2,1,3,2691,1189,1502,2595,1138,1457,391,197,194,386,195,191,5,2,3,,,,,,,,,,,,,,
157818,1,2,1,2,1,3,5,1,3,1631,618,1011,1500,555,943,289,125,164,289,125,164,0,0,0,51,18,210,73,530,670,520,660,23,30,23,32,22,29
157863,1,5,1,2,2,3,5,1,3,723,335,388,408,179,229,140,80,60,140,80,60,,,,8,6,118,84,475,558,480,590,16,22,15,22,16,22
157951,1,3,1,1,3,3,2,1,3,7255,2546,4709,7145,2481,4664,2832,1019,1813,2794,1004,1790,38,15,23,,,,,,,,,,,,,,
158477,1,2,1,2,2,3,5,1,3,876,345,531,553,205,348,134,58,76,133,57,76,1,1,0,28,21,75,56,510,640,510,610,21,29,20,31,20,27
158802,1,2,3,3,2,3,5,1,3,6188,1419,4679,3417,684,2733,326,66,260,325,66,259,1,0,1,45,14,201,62,490,555,470,565,18,23,18,24,16,21
159009,1,1,1,1,3,3,5,1,3,7676,2173,5503,2390,639,1751,750,277,473,712,266,446,38,11,27,166,91,679,91,422,520,400,520,15,19,14,16,15,17
159382,1,2,1,1,3,3,1,2,3,3174,535,2639,1850,474,1376,410,159,251,371,145,226,39,14,25,40,10,370,90,490,640,480,570,18,22,18,24,16,20
159391,1,5,1,2,1,3,5,1,3,36561,14467,22094,25907,9974,15933,7045,2961,4084,7038,2957,4081,7,4,3,559,12,4059,88,580,660,550,660,23,29,23,32,22,27
159416,1,3,1,1,3,3,5,1,3,885,317,568,803,285,518,306,132,174,298,129,169,8,3,5,2,1,274,99,370,510,500,560,20,25,19,26,17,24
159568,1,3,1,2,3,3,1,1,3,941,552,389,716,388,328,260,166,94,259,165,94,1,1,0,17,7,194,75,460,520,480,560,17,24,16,24,16,23
159647,1,2,1,1,3,3,1,2,3,7724,3697,4027,5085,2555,2530,1871,1095,776,1866,1091,775,5,4,1,153,8,1743,93,530,630,540,650,22,27,22,29,21,27
159656,1,2,1,2,1,1,3,1,3,7455,2254,5201,5835,1717,4118,928,303,625,922,301,621,6,2,4,,,,,,,,,,,,,,
159717,1,3,1,1,3,3,1,1,3,2599,1049,1550,1787,742,1045,1020,459,561,995,448,547,25,11,14,90,9,936,92,490,560,500,610,20,24,19,25,18,24
159939,1,3,1,3,3,2,5,1,3,5633,2040,3593,4539,1654,2885,1151,536,615,1097,509,588,54,27,27,58,5,897,78,520,640,490,640,18,24,18,26,16,23
159966,1,1,1,1,3,3,1,1,3,2167,858,1309,2106,823,1283,958,381,577,948,376,572,10,5,5,19,2,925,98,520,605,518,623,20,25,21,26,18,24
159993,1,1,1,1,3,3,1,1,3,4945,1805,3140,3456,1233,2223,1140,415,725,1119,408,711,21,7,14,61,6,1023,93,490,580,570,690,19,24,20,25,17,23
160038,1,3,1,1,3,3,1,1,3,3738,1166,2572,3599,1119,2480,1299,417,882,1245,403,842,54,14,40,37,3,1142,88,480,580,440,540,16,22,16,24,16,22
160065,1,3,1,3,3,3,5,1,3,1320,308,1012,990,219,771,61,10,51,54,10,44,7,0,7,0,0,47,77,,,,,16,21,15,22,16,18
160074,1,3,1,2,3,3,1,2,3,519,50,469,283,30,253,103,12,91,89,11,78,14,1,13,0,0,95,92,,,,,18,23,18,24,16,23
160612,1,3,1,1,3,3,2,1,3,5634,2048,3586,5574,2025,3549,2230,898,1332,1558,662,896,672,236,436,,,,,,,,,,,,,,
160621,1,1,1,1,3,3,1,1,3,8551,2156,6395,5035,1486,3549,1618,549,1069,1561,521,1040,57,28,29,191,12,1188,73,430,515,410,500,15,19,14,20,15,17
160630,1,2,1,3,3,3,2,1,3,1318,336,982,1045,266,779,111,33,78,94,28,66,17,5,12,,,,,,,,,,,,,,
160658,1,3,1,1,3,3,1,1,3,10409,3879,6530,8155,2956,5199,2693,1099,1594,2632,1079,1553,61,20,41,110,4,2591,96,510,610,513,588,19,24,19,25,17,24
160755,1,2,1,2,1,2,5,1,3,45525,15647,29878,4385,1489,2896,2027,726,1301,2027,726,1301,,,,297,15,828,41,680,740,680,770,30,33,31,35,27,32
160904,1,2,1,2,1,3,5,1,3,6575,1501,5074,6273,1401,4872,989,225,764,984,225,759,5,0,5,307,31,497,50,510,570,480,580,20,26,20,26,18,26
160959,2,2,1,2,1,3,3,2,3,525,154,371,321,73,248,93,25,68,92,25,67,1,0,1,,,,,,,,,,,,,,
160977,2,2,1,2,1,3,3,1,3,7319,3308,4011,1267,551,716,553,266,287,553,266,287,,,,,,,,,,,,,,,,,
161004,2,2,1,1,1,3,5,1,3,9325,4027,5298,822,397,425,517,262,255,517,262,255,,,,166,32,124,24,710,770,730,780,33,35,34,36,30,34
161022,2,2,1,2,3,3,5,3,1,13,2,11,11,2,9,11,2,9,5,1,4,6,1,5,0,0,0,0,,,,,,,,,,
161086,5,5,1,2,1,5,5,5,5,15857,7097,8760,1407,654,753,667,305,362,667,305,362,,,,268,40,190,28,690,750,710,780,32,34,33,35,29,34
161226,2,2,1,1,1,1,3,1,3,1569,507,1062,1517,483,1034,345,102,243,343,102,241,2,0,2,,,,,,,,,,,,,,
161235,1,2,1,2,2,2,2,2,3,800,272,528,799,271,528,99,46,53,96,45,51,3,1,2,,,,,,,,,,,,,,
161253,2,2,1,1,1,3,5,1,3,14965,6661,8279,14435,6397,8019,2317,1172,1134,2250,1138,1101,67,34,33,652,28,88,4,540,650,520,630,22,30,21,32,20,28
161299,1,3,1,3,1,3,2,1,3,1109,843,266,640,497,143,207,161,46,206,160,46,1,1,0,,,,,,,,,,,,,,
161341,1,2,1,2,1,3,2,1,3,800,272,528,799,271,528,162,68,94,147,63,84,15,5,10,,,,,,,,,,,,,,
161457,1,3,1,3,2,3,3,1,3,4765,1531,3229,4288,1344,2943,595,192,403,592,190,402,3,2,1,,,,,,,,,,,,,,
161509,1,5,1,2,1,1,3,1,3,666,201,465,480,143,337,104,30,74,104,30,74,0,0,0,,,,,,,,,,,,,,
161518,1,2,1,2,1,3,5,1,3,1354,495,858,1091,404,686,208,97,110,172,83,89,36,14,21,28,14,0,0,500,620,520,610,,,,,,
161554,3,2,1,2,1,3,1,1,3,5397,2039,3358,4695,1693,3002,895,343,552,861,325,536,34,18,16,163,18,7,1,510,630,485,600,19,24,20,25,17,21
161572,1,5,1,2,5,3,2,1,3,2903,857,2046,2654,763,1891,244,73,171,244,73,171,0,0,0,,,,,,,,,,,,,,
161873,1,3,1,2,5,3,5,2,3,265,92,173,237,81,156,66,25,41,60,23,37,6,2,4,19,29,4,6,490,590,465,545,18,20,18,21,16,17
162007,1,3,1,2,3,3,5,5,3,4978,1637,3341,4333,1331,3002,913,343,570,888,333,555,25,10,15,153,17,4,1,430,520,410,500,17,20,14,17,16,22
162061,1,2,1,2,2,3,3,1,3,434,337,95,202,165,37,45,39,6,40,34,6,5,5,0,,,,,,,,,,,,,,
162210,1,3,1,3,1,3,2,2,3,1744,584,1160,1077,328,749,56,23,33,50,21,29,6,2,4,,,,,,,,,,,,,,
162283,1,3,3,3,3,3,1,3,3,2450,688,1762,1174,304,870,177,53,124,172,52,120,5,1,4,14,8,0,0,410,530,370,530,,,,,,
162584,1,3,1,2,2,3,1,1,3,4287,1967,2320,3689,1663,2026,587,295,292,583,294,289,4,1,3,195,33,22,4,500,610,480,590,17,25,16,24,16,25
162654,1,5,1,2,1,5,5,1,3,2724,1024,1700,2243,778,1465,264,101,163,264,101,163,,,,75,29,33,13,548,700,538,660,26,30,25,34,20,28
162760,5,5,1,1,2,3,2,1,3,3192,1250,1942,2451,890,1561,324,122,202,323,121,202,1,1,0,,,,,,,,,,,,,,
162928,1,3,1,2,1,3,3,1,3,39515,17214,22301,2972,1256,1716,1420,606,814,1420,606,814,,,,,,,,,,,,,,,,,
163046,1,2,1,2,1,3,3,1,3,9286,3781,5505,7820,3119,4701,954,436,518,953,436,517,1,0,1,,,,,,,,,,,,,,
163268,1,5,1,1,1,3,5,1,3,11093,5329,5764,9007,4252,4755,2052,1149,903,2035,1136,899,17,13,4,495,24,100,5,610,700,610,710,25,30,24,33,24,30
163286,1,2,1,2,2,3,5,1,3,50183,24074,26109,26109,11507,14602,6072,2873,3199,6043,2859,3184,29,14,15,2072,34,559,9,650,730,680,780,30,34,27,34,27,34
163295,1,2,1,2,1,1,3,1,3,3066,709,2357,2629,543,2086,311,71,240,310,71,239,1,0,1,,,,,,,,,,,,,,
163338,1,3,1,2,2,3,2,1,3,7625,2541,4773,6245,2064,4142,484,213,242,444,198,218,40,15,24,,,,,,,,,,,,,,
163453,1,3,3,2,1,3,5,5,3,15564,5275,10289,13557,4399,9158,2326,867,1459,2288,853,1435,38,14,24,260,11,29,1,410,530,440,560,16,20,15,20,15,18
163462,1,3,1,1,1,3,5,1,3,4620,2006,2614,3777,1635,2142,532,267,265,532,267,265,,,,,,,,,,,,,,,,,
163532,2,2,2,3,1,1,2,3,3,51,51,0,42,42,,38,38,,38,38,,,,,,,,,,,,,,,,,,
163578,1,5,2,1,1,2,3,1,3,1816,4,1811,1182,0,1181,90,,90,90,,90,0,,0,,,,,,,,,,,,,,
163851,1,2,1,2,2,2,2,1,3,7691,3089,4602,6650,2555,4095,1217,520,697,1214,519,695,3,1,2,,,,,,,,,,,,,,
163912,1,2,1,2,1,3,5,1,3,2872,1142,1730,2221,837,1384,381,177,204,381,177,204,0,0,0,91,24,19,5,585,690,550,650,26,32,24,30,25,30
163976,2,2,1,2,1,3,5,1,3,967,436,531,514,217,297,139,72,67,139,72,67,,,,37,27,8,6,660,750,630,730,27,30,27,34,24,27
164076,1,3,1,5,3,3,5,1,3,11616,4322,7294,10213,3656,6557,2592,1004,1588,2569,993,1576,23,11,12,716,28,89,3,520,620,520,600,21,26,19,25,18,25
164155,1,1,5,2,1,3,1,1,3,16265,11400,4865,1374,961,413,1183,837,346,1183,837,346,,,,795,69,558,48,600,700,600,720,26,32,25,34,25,31
164173,1,2,1,3,3,3,3,1,3,4431,1786,2645,4027,1586,2441,628,251,377,627,250,377,1,1,0,,,,,,,,,,,,,,
164216,1,2,1,1,1,3,2,2,3,2893,1051,1842,2021,706,1315,260,115,145,260,115,145,,,,,,,,,,,,,,,,,
164270,1,5,1,1,5,3,3,1,3,4391,1879,2512,3806,1556,2250,501,220,281,501,220,281,,,,,,,,,,,,,,,,,
164368,1,3,2,3,1,3,3,1,3,1495,748,726,758,373,375,157,87,70,157,87,70,,,,,,,,,,,,,,,,,
164447,1,3,1,2,2,3,5,1,3,2369,1120,1249,2013,938,1075,342,188,154,341,188,153,1,0,1,15,4,0,0,470,555,470,555,,,,,,
164465,5,2,1,2,1,5,5,1,3,13999,6175,7824,1224,497,727,515,226,289,515,226,289,,,,183,36,161,31,680,760,690,790,32,34,33,35,30,35
164492,1,2,1,1,2,5,3,5,3,2519,1339,1176,1835,936,899,187,125,62,186,124,62,1,1,0,,,,,,,,,,,,,,
164535,3,3,1,3,1,3,3,3,1,22,5,17,21,5,16,19,4,15,19,4,15,,,,,,,,,,,,,,,,,
164562,1,1,1,3,1,3,3,1,3,4018,1731,2287,3475,1391,2084,415,183,232,415,183,232,,,,,,,,,,,,,,,,,
164580,1,5,1,1,1,5,5,1,3,7104,4671,2433,1801,917,884,650,351,299,650,351,299,,,,218,34,90,14,640,710,690,770,30,33,31,35,29,33
164614,2,3,1,2,1,3,2,2,3,11,7,4,7,5,2,4,2,2,4,2,2,0,0,0,,,,,,,,,,,,,,
164632,1,1,1,2,1,3,5,1,3,797,21,776,601,0,601,119,,119,119,,119,,,,12,10,0,0,533,645,485,560,,,,,,
164641,1,5,1,5,5,5,5,1,1,104,55,49,52,30,22,35,23,12,31,22,9,4,1,3,0,0,0,0,,,,,,,,,,
164739,2,2,1,1,1,3,5,1,3,9311,5624,3687,5674,3265,2409,1019,634,385,1019,634,385,0,0,0,272,27,53,5,610,690,630,723,28,32,27,34,26,32
164748,1,2,1,3,1,1,3,1,3,7266,3626,3640,4009,2166,1843,1707,960,747,1556,860,696,151,100,51,,,,,,,,,,,,,,
164924,1,2,1,1,1,5,5,1,5,39846,15491,24355,7587,3509,4078,2516,1173,1343,2516,1173,1343,,,,764,30,503,20,700,750,720,780,33,34,34,35,30,34
164988,1,1,1,1,1,3,5,1,3,75778,29240,46538,14129,6704,7425,4011,1750,2261,4010,1750,2260,1,0,1,1293,32,531,13,660,740,700,780,31,34,32,35,28,34
165015,2,2,1,1,1,3,5,1,3,9796,4091,5705,3834,1472,2362,943,387,556,943,387,556,0,0,0,373,40,160,17,670,750,700,780,31,34,32,35,28,34
165024,1,2,1,1,2,3,5,1,3,8881,3686,5195,7671,3004,4667,1382,601,781,1316,574,742,66,27,39,247,18,10,1,510,610,500,590,19,28,,,,
165060,1,3,1,3,2,3,3,3,1,14,1,13,6,1,5,3,1,2,3,1,2,,,,,,,,,,,,,,,,,
165264,1,3,1,2,3,5,5,1,3,4,0,4,3,,3,1,,1,0,,0,1,,1,0,0,0,0,,,,,,,,,,
165334,1,3,1,1,1,3,5,1,3,8151,3267,4884,3915,1464,2451,505,220,285,505,220,285,0,0,0,85,17,26,5,628,703,590,700,27,30,26,34,29,31
165529,1,2,1,1,1,3,5,1,3,5192,1791,2937,4170,1503,2528,516,229,286,513,228,285,3,1,1,10,2,0,0,563,586,520,579,,,,,,
165574,1,3,1,1,2,3,3,1,3,4924,2215,2707,3624,1609,2015,325,169,156,321,166,155,4,3,1,,,,,,,,,,,,,,
165608,3,3,1,2,1,3,3,3,1,21,0,21,21,,21,19,,19,14,,14,5,,5,,,,,,,,,,,,,,
165644,1,3,1,2,5,3,5,1,3,849,481,368,544,284,260,97,47,50,97,47,50,0,0,0,28,29,4,4,485,665,475,650,18,26,17,28,18,23
165662,2,2,1,1,1,3,5,1,3,11568,3352,8216,5238,1464,3774,1058,322,736,1058,322,736,0,0,0,294,28,132,12,620,710,580,690,28,32,29,34,25,29
165671,1,5,1,1,1,3,5,1,3,6072,1612,4460,4486,1047,3439,445,113,332,445,113,332,,,,77,17,8,2,600,660,550,620,26,32,,,,
165699,2,2,1,3,1,2,2,1,3,5055,1890,3165,3903,1396,2507,803,285,518,800,285,515,3,0,3,,,,,,,,,,,,,,
165802,1,3,1,2,3,3,5,1,3,2897,1151,1746,2096,748,1348,197,88,109,197,88,109,0,0,0,14,7,3,2,420,530,380,540,15,24,,,,
165820,1,3,1,1,2,3,5,1,3,3414,1589,1825,2911,1249,1662,567,301,266,559,295,264,8,6,2,100,18,11,2,490,590,490,590,18,25,15,24,17,26
165866,1,2,1,1,5,3,5,2,3,5117,2109,3008,4288,1675,2613,580,264,316,575,262,313,5,2,3,73,13,3,1,490,605,500,570,26,31,,,,
165936,1,2,1,1,2,3,5,1,3,1462,471,746,1132,433,699,317,131,186,314,131,183,3,0,3,76,24,24,8,588,700,565,670,24,30,22,30,23,28
166018,2,2,1,2,1,2,3,1,3,1340,549,791,1007,371,636,133,47,86,133,47,86,,,,,,,,,,,,,,,,,
166027,2,2,1,3,1,3,5,3,3,57786,26981,30805,2318,1100,1218,1951,925,1026,1951,925,1026,,,,1049,54,604,31,730,780,750,800,33,36,35,36,32,35
166054,1,5,5,2,1,1,3,1,3,74,46,28,56,34,22,5,4,1,5,4,1,,,,,,,,,,,,,,,,,
166124,2,2,1,2,1,3,5,1,3,6498,2980,3518,2786,1246,1540,821,380,441,821,380,441,,,,325,40,159,19,630,710,610,710,28,32,27,34,25,31
166391,1,3,1,2,1,3,5,1,3,2550,916,1634,2169,769,1400,303,118,185,300,117,183,3,1,2,11,4,3,1,570,705,510,620,24,29,24,30,26,27
166452,1,2,1,1,1,3,3,1,3,2942,780,2162,2558,611,1947,280,65,215,278,65,213,2,0,2,,,,,,,,,,,,,,
166489,1,3,1,2,1,1,3,1,3,102,43,57,91,37,52,11,5,6,11,5,6,,,,,,,,,,,,,,,,,
166513,1,3,1,1,1,3,5,1,3,12493,6538,5955,10565,5441,5124,1907,1133,774,1867,1110,757,40,23,17,497,26,43,2,580,660,590,680,25,32,24,33,24,29
166629,1,2,1,1,1,1,5,1,3,42540,19763,22777,27877,11482,16395,4872,2238,2634,4848,2224,2624,24,14,10,1260,26,247,5,620,710,630,750,28,33,27,34,26,33
166638,1,3,1,1,1,3,5,1,3,16383,5900,10483,12926,4338,8588,2246,933,1313,2179,901,1278,67,32,35,475,21,54,2,530,640,530,640,24,30,24,34,22,28
166656,1,3,1,1,1,3,5,2,3,4846,952,3894,4735,922,3813,737,177,560,732,176,556,5,1,4,104,14,14,2,540,670,550,720,23,31,20,32,18,27
166674,1,3,1,1,1,1,3,1,3,2433,615,1818,1914,426,1488,387,98,289,384,97,287,3,1,2,,,,,,,,,,,,,,
166683,2,3,1,2,1,3,2,2,3,33240,21672,11568,1365,665,700,1177,604,573,1176,603,573,1,1,0,,,,,,,,,,,,,,
166692,1,3,1,1,1,3,2,1,3,1079,939,140,972,839,133,321,282,39,321,282,39,,,,,,,,,,,,,,,,,
166850,1,2,1,1,1,3,3,1,3,10429,4768,5661,8375,3796,4579,967,454,513,927,435,492,40,19,21,,,,,,,,,,,,,,
166939,2,3,1,1,1,3,5,1,3,3971,0,3971,2077,,2077,608,,608,608,,608,0,,0,146,24,65,11,660,750,640,760,31,35,32,36,26,33
167057,1,3,1,3,1,1,3,1,3,952,484,468,412,232,180,90,48,42,85,44,41,5,4,1,,,,,,,,,,,,,,
167260,1,3,2,2,2,3,5,2,3,2193,1539,654,1859,1287,572,316,242,74,316,242,74,,,,40,13,6,2,480,570,490,590,20,26,,,,
167288,1,3,1,1,1,3,5,2,2,1371,532,839,1247,464,783,167,77,90,164,76,88,3,1,2,,,,,,,,,,,,,,
167358,1,2,1,2,1,2,1,1,3,75244,32535,42709,13829,5351,8478,4504,1777,2727,4504,1777,2727,,,,1248,28,627,14,700,760,730,790,33,35,34,35,30,35
167394,1,2,1,2,2,3,5,1,3,1565,499,1003,1063,318,733,184,53,131,183,53,130,1,0,1,17,9,1,1,530,605,520,590,,,,,,
167598,1,5,1,1,1,3,3,1,3,2678,693,1985,2385,573,1812,230,56,174,229,56,173,1,0,1,,,,,,,,,,,,,,
167729,1,3,1,1,3,2,5,1,3,6287,1930,4357,5659,1634,4025,939,319,620,898,296,602,41,23,18,,,,,,,,,,,,,,
167783,1,2,1,1,1,3,5,1,3,3516,0,3516,2937,,2937,403,,403,403,,403,0,,0,61,15,13,3,600,700,540,660,27,31,28,34,23,28
167792,2,2,1,5,1,3,3,1,5,216,75,141,173,60,113,111,41,70,111,41,70,,,,,,,,,,,,,,,,,
167835,2,2,1,2,1,3,5,2,3,6064,0,6064,1814,,1814,676,,676,676,,676,,,,230,34,134,20,690,760,680,770,31,34,33,35,28,34
167871,5,3,3,3,1,1,3,3,1,201,46,155,57,13,44,57,13,44,39,3,36,18,10,8,,,,,,,,,,,,,,
167899,1,2,1,1,1,5,5,1,3,2853,1456,1397,2194,1074,1120,507,254,253,507,254,253,,,,86,17,9,2,550,660,560,660,24,30,23,31,20,28
167987,1,5,1,1,2,2,5,1,5,7983,3670,4313,7362,3326,4036,1265,639,626,1252,633,619,13,6,7,205,16,15,1,510,630,520,630,19,26,16,28,18,26
167996,1,5,1,1,1,3,3,1,3,7219,3210,4009,5198,2113,3085,640,298,342,628,290,338,12,8,4,,,,,,,,,,,,,,
168005,2,2,1,1,1,3,5,5,3,7501,2830,4671,6603,2407,4196,982,380,602,976,378,598,6,2,4,190,19,25,3,550,650,530,630,23,29,,,,
168148,1,5,1,1,1,3,5,1,3,31198,12590,18608,3566,1510,2056,1800,784,1016,1800,784,1016,0,0,0,567,32,416,23,710,760,730,790,33,35,,,,
168218,2,2,1,2,1,5,5,2,3,7663,0,7663,1240,,1240,606,,606,606,,606,,,,220,36,138,23,710,760,690,780,31,34,33,35,28,34
168227,1,3,1,2,1,2,5,3,3,5441,3902,1539,4872,3467,1405,917,717,200,915,716,199,2,1,1,198,22,20,2,560,660,580,670,25,30,23,30,25,32
168254,1,3,1,1,1,3,5,3,3,6304,3335,2969,5627,2934,2693,783,431,352,783,431,352,0,0,0,137,18,7,1,560,640,560,640,24,32,22,34,25,29
168263,1,3,1,1,3,2,5,2,2,3629,1399,2230,3424,1268,2156,802,333,469,795,330,465,7,3,4,175,22,5,1,490,600,490,590,17,22,,,,
168281,5,5,1,1,1,5,5,1,3,3724,1357,2347,3056,1060,1989,493,183,306,493,183,306,,,,105,21,21,4,590,690,570,670,28,32,26,33,26,29
168342,5,5,1,2,1,3,3,3,3,12452,5678,6774,1099,516,583,574,264,310,574,264,310,,,,,,,,,,,,,,,,,
168421,5,5,1,1,1,3,3,1,3,11092,7896,3196,6679,4225,2454,1410,803,607,1410,803,607,,,,,,,,,,,,,,,,,
168430,1,3,1,1,2,3,5,1,3,3446,1188,2258,3078,1056,2022,756,303,453,752,303,449,4,0,4,100,13,2,0,510,600,520,593,23,24,22,24,21,24
168528,1,5,1,3,3,3,5,5,3,2736,1526,1210,2079,1159,920,573,342,231,573,342,231,0,0,0,130,23,43,8,480,580,460,570,19,25,18,24,17,26
168546,1,5,2,2,5,3,3,3,3,6591,2685,3906,4566,1682,2884,468,206,262,468,206,262,0,0,0,,,,,,,,,,,,,,
168591,1,3,2,3,5,3,3,1,3,2908,1389,1519,2000,849,1151,319,143,176,319,143,176,0,0,0,,,,,,,,,,,,,,
168740,1,2,1,1,1,2,5,1,3,1109,517,592,904,406,498,256,132,124,243,122,121,13,10,3,97,38,94,37,530,660,520,640,20,28,19,29,18,26
168786,1,2,1,1,1,1,5,1,3,1432,594,838,1275,504,771,218,86,132,215,85,130,3,1,2,99,45,16,7,510,600,490,570,20,25,19,25,17,24
168847,1,2,1,1,3,3,2,1,3,1593,329,805,653,175,478,475,137,338,186,53,133,289,84,205,,,,,,,,,,,,,,
169080,1,2,1,1,5,3,5,1,3,3986,1657,2328,2992,1200,1791,736,341,395,735,341,394,1,0,1,450,61,179,24,560,670,560,670,24,30,22,31,24,29
169248,1,1,1,1,2,3,5,1,3,18517,6894,11623,14273,5118,9155,1910,762,1148,1884,748,1136,26,14,12,1097,57,182,10,510,620,500,600,20,26,19,25,18,26
169327,1,2,2,2,3,3,5,1,3,953,652,301,723,476,247,200,135,65,136,100,36,64,35,29,91,60,2,1,470,590,480,580,18,19,17,21,17,18
169363,1,2,1,2,2,3,5,1,3,1573,1011,562,988,596,392,237,137,100,237,137,100,0,0,0,,,108,46,,,,,18,24,17,25,18,25
169442,1,3,1,3,3,1,3,1,3,1485,444,1041,799,223,576,277,78,199,266,71,195,11,7,4,,,,,,,,,,,,,,
169479,1,3,1,2,3,1,2,1,3,2652,1113,1539,2606,1089,1517,460,227,233,361,184,177,99,43,56,,,,,,,,,,,,,,
169576,3,3,3,3,1,2,3,3,1,17,3,14,11,3,8,3,0,3,3,,3,,,,,,,,,,,,,,,,,
169655,5,3,1,5,1,5,3,2,3,577,530,47,575,528,47,382,354,28,382,354,28,,,,,,,,,,,,,,,,,
169716,1,2,1,2,2,3,5,3,3,4435,2868,1567,4135,2682,1453,565,182,383,543,176,367,22,6,16,254,45,68,12,530,620,530,630,22,29,22,32,23,28
169798,1,3,1,2,5,3,5,1,3,17506,6360,11146,14811,5141,9670,2312,820,1492,2245,792,1453,67,28,39,1230,55,188,8,470,600,460,580,18,25,16,25,17,25
169910,1,2,1,2,3,2,5,2,3,10480,4038,6442,8884,3369,5515,1405,700,705,1356,674,682,49,26,23,924,66,72,5,470,580,460,570,19,26,17,27,18,27
169983,1,2,1,2,2,3,5,1,3,1777,1283,494,1521,1097,424,305,246,59,305,246,59,0,0,0,179,59,52,17,570,660,570,680,25,31,23,30,25,30
170000,5,5,1,3,5,3,2,1,3,713,278,435,713,278,435,105,45,60,89,38,51,16,7,9,,,,,,,,,,,,,,
170037,1,3,1,2,5,3,5,1,3,1923,729,1194,1756,654,1102,376,163,213,368,158,210,8,5,3,258,69,136,36,490,620,480,600,20,25,20,26,17,26
170082,1,2,1,1,3,3,2,1,3,17163,5788,11357,15730,5140,10575,3807,1395,2409,3785,1388,2394,22,7,15,,,,,,,,,,,,,,
170286,1,3,1,2,1,3,5,5,5,2994,1488,1506,709,337,372,397,188,209,396,187,209,1,1,0,87,22,151,38,680,760,660,750,30,34,27,32,33,35
170301,1,3,1,1,3,3,5,2,3,4172,1615,2557,3854,1471,2383,793,300,493,793,300,493,0,0,0,358,45,153,19,550,670,550,660,24,31,23,31,23,29
170532,1,3,1,1,1,5,5,1,3,3350,1448,1902,2666,1131,1535,382,176,206,382,176,206,0,0,0,98,26,42,11,590,690,570,690,24,30,24,34,22,30
170639,1,2,1,2,3,3,1,5,3,2411,962,1449,1767,671,1096,373,166,207,361,160,201,12,6,6,161,43,33,9,480,590,470,570,18,27,17,26,17,26
170675,1,3,1,2,3,1,3,1,3,2641,1840,801,2141,1508,633,475,343,132,470,340,130,5,3,2,,,,,,,,,,,,,,
170806,1,5,3,2,5,1,5,1,3,1219,527,692,637,234,403,253,121,132,253,121,132,0,0,0,42,17,8,3,450,570,440,570,20,25,18,27,18,26
