UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,HRTOTLT,HRTOTLM,HRTOTLW,HRAIANT,HRAIANM,HRAIANW,HRASIAT,HRASIAM,HRASIAW,HRBKAAT,HRBKAAM,HRBKAAW,HRHISPT,HRHISPM,HRHISPW,HRNHPIT,HRNHPIM,HRNHPIW,HRWHITT,HRWHITM,HRWHITW,HR2MORT,HR2MORM,HR2MORW,HRUNKNT,HRUNKNM,HRUNKNW,HRNRALT,HRNRALM,HRNRALW
170091,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170286,30000,300,0,-2,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,0,0,0
170301,30000,300,0,-2,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
170444,30000,300,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0
170532,30000,300,0,-2,7,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0
170541,30000,300,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0
170550,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
170587,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
170620,30000,300,0,-2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
170639,30000,300,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
170657,30000,300,0,-2,11,3,8,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,7,2,5,0,0,0,0,0,0,0,0,0
170675,30000,300,0,-2,19,9,10,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,13,6,7,0,0,0,2,1,1,2,0,2
170790,30000,300,0,-2,5,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0
170806,30000,300,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
170967,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
170976,30000,300,0,-2,76,33,43,1,1,0,7,0,7,8,3,5,3,1,2,0,0,0,54,26,28,0,0,0,2,2,0,1,0,1
171100,30000,300,0,-2,125,56,69,0,0,0,4,3,1,15,6,9,9,3,6,0,0,0,90,42,48,0,0,0,0,0,0,7,2,5
171128,30000,300,0,-2,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
171137,30000,300,0,-2,5,2,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
171146,30000,300,0,-2,4,2,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
171155,30000,300,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
171225,30000,300,0,-2,5,3,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
171234,30000,300,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
171395,30000,300,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
171456,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
171483,30000,300,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
171492,30000,300,0,-2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0
171535,30000,300,0,-2,9,2,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,5,2,3,0,0,0,2,0,2,0,0,0
171571,30000,300,0,-2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
171599,30000,300,0,-2,7,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
171881,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
172051,30000,300,0,-2,27,14,13,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,23,11,12,0,0,0,1,1,0,0,0,0
172200,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
172264,30000,300,0,-2,4,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
172291,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
172334,30000,300,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
172440,30000,300,0,-2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
172608,30000,300,0,-2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
172617,30000,300,0,-2,17,9,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,9,7,0,0,0,0,0,0,0,0,0
172644,30000,300,0,-2,38,13,25,0,0,0,6,3,3,9,3,6,1,0,1,0,0,0,21,6,15,1,1,0,0,0,0,0,0,0
172671,30000,300,0,-2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
172699,30000,300,0,-2,7,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0
172705,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173045,30000,300,0,-2,8,3,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
173124,30000,300,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
173160,30000,300,0,-2,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,0,1,0,0,0,0,0,0
173203,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173258,30000,300,0,-2,8,4,4,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
173300,30000,300,0,-2,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
173328,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173416,30000,300,0,-2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
173452,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173461,30000,300,0,-2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173559,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173638,30000,300,0,-2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
173665,30000,300,0,-2,6,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
173708,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
173735,30000,300,0,-2,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,1,0,1,0,0,0,0,0,0
173896,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173902,30000,300,0,-2,7,3,4,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0
173920,30000,300,0,-2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
173957,30000,300,0,-2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
174020,30000,300,0,-2,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174066,30000,300,0,-2,88,30,58,0,0,0,6,3,3,11,5,6,4,1,3,0,0,0,61,19,42,1,0,1,5,2,3,0,0,0
174075,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174127,30000,300,0,-2,8,2,6,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,4,1,3,1,0,1,0,0,0,0,0,0
174233,30000,300,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
174358,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174428,30000,300,0,-2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174491,30000,300,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
174507,30000,300,0,-2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
174747,30000,300,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
174756,30000,300,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
174783,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
174792,30000,300,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
174817,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174844,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174862,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
174899,30000,300,0,-2,7,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0
174914,30000,300,0,-2,15,9,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,8,6,0,0,0,0,0,0,0,0,0
175005,30000,300,0,-2,14,1,13,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,10,0,10,2,1,1,0,0,0,0,0,0
175014,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
175041,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175078,30000,300,0,-2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175227,30000,300,0,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175236,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
175263,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175272,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
175281,30000,300,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
175315,30000,300,0,-2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175342,30000,300,0,-2,6,4,2,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175421,30000,300,0,-2,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
175430,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175519,30000,300,0,-2,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175573,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
175616,30000,300,0,-2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
175786,30000,300,0,-2,14,6,8,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,9,3,6,0,0,0,1,0,1,0,0,0
175810,30000,300,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175829,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175856,30000,300,0,-2,24,9,15,0,0,0,0,0,0,23,8,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
175935,30000,300,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
175980,30000,300,0,-2,5,2,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
175999,30000,300,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176017,30000,300,0,-2,37,12,25,0,0,0,0,0,0,10,2,8,0,0,0,0,0,0,26,10,16,1,0,1,0,0,0,0,0,0
176035,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176044,30000,300,0,-2,4,3,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
176053,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
176071,30000,300,0,-2,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
176080,30000,300,0,-2,7,2,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
176169,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
176178,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
176318,30000,300,0,-2,9,5,4,0,0,0,0,0,0,8,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176354,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
176372,30000,300,0,-2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
176406,30000,300,0,-2,8,0,8,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
176479,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176600,30000,300,0,-2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
176628,30000,300,0,-2,8,4,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
176664,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176910,30000,300,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
177038,30000,300,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
177065,30000,300,0,-2,30,10,20,0,0,0,0,0,0,4,1,3,3,1,2,0,0,0,22,8,14,0,0,0,1,0,1,0,0,0
177126,30000,300,0,-2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177144,30000,300,0,-2,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
177250,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
177278,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
177302,30000,300,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
177339,30000,300,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
177418,30000,300,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
177472,30000,300,0,-2,29,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,22,1,0,1,0,0,0,0,0,0
177542,30000,300,0,-2,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
177551,30000,300,0,-2,4,1,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
177676,30000,300,0,-2,5,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
177746,30000,300,0,-2,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
177940,30000,300,0,-2,7,3,4,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
177968,30000,300,0,-2,12,8,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0
177977,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
177986,30000,300,0,-2,10,2,8,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6,1,5,1,0,1,0,0,0,0,0,0
177995,30000,300,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
178059,30000,300,0,-2,5,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
178208,30000,300,0,-2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
178217,30000,300,0,-2,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,2,1,1,0,0,0
178244,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
178341,30000,300,0,-2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
178387,30000,300,0,-2,8,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0
178396,30000,300,0,-2,76,45,31,0,0,0,2,1,1,10,5,5,5,2,3,1,1,0,52,34,18,1,0,1,4,2,2,1,0,1
178402,30000,300,0,-2,21,10,11,0,0,0,1,1,0,2,1,1,2,1,1,0,0,0,14,6,8,0,0,0,1,0,1,1,1,0
178411,30000,300,0,-2,9,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0
178420,30000,300,0,-2,13,4,9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,3,7,1,1,0,0,0,0,0,0,0
178439,30000,300,0,-2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,0,1,0,0,0,0,0,0
178448,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
178679,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
178697,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
178721,30000,300,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0
178989,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179043,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
179159,30000,300,0,-2,45,12,33,0,0,0,1,0,1,9,2,7,0,0,0,0,0,0,34,10,24,1,0,1,0,0,0,0,0,0
179265,30000,300,0,-2,12,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0
179308,30000,300,0,-2,25,12,13,0,0,0,1,1,0,7,3,4,1,0,1,0,0,0,13,5,8,1,1,0,1,1,0,1,1,0
179326,30000,300,0,-2,8,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0
179344,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179539,30000,300,0,-2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,1,0,0,0,0,0,0,0
179548,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179557,30000,300,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
179566,30000,300,0,-2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,2,1,1,1,0,1
179645,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179715,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179812,30000,300,0,-2,10,4,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,4,4,1,0,1,0,0,0,0,0,0
179867,30000,300,0,-2,114,45,69,0,0,0,6,3,3,19,6,13,6,3,3,0,0,0,77,30,47,3,2,1,3,1,2,0,0,0
179894,30000,300,0,-2,16,8,8,0,0,0,1,1,0,6,2,4,0,0,0,0,0,0,7,3,4,1,1,0,1,1,0,0,0,0
179946,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
179955,30000,300,0,-2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179964,30000,300,0,-2,9,6,3,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0
180106,30000,300,0,-2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
180179,30000,300,0,-2,15,6,9,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,13,5,8,0,0,0,0,0,0,0,0,0
180203,30000,300,0,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180212,30000,300,0,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180249,30000,300,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
180258,30000,300,0,-2,6,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,1,0,1,0,0,0,0,0,0
180276,30000,300,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
180373,30000,300,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
180416,30000,300,0,-2,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
180461,30000,300,0,-2,35,14,21,1,0,1,2,1,1,0,0,0,3,1,2,0,0,0,27,10,17,0,0,0,2,2,0,0,0,0
180489,30000,300,0,-2,49,18,31,1,0,1,1,0,1,0,0,0,2,2,0,0,0,0,42,14,28,1,0,1,1,1,0,1,1,0
180522,30000,300,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
180692,30000,300,0,-2,7,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
180832,30000,300,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
180878,30000,300,0,-2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
