UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
106263,6708,1528,280,6708,1528,280,14448,1528,602,7934,1528,441,7934,1528,441,16124,1528,896,,,,,,,,,33010,1528,65180,1528,,,,,,,,,19280,2598,38560,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106306,8760,0,365,8760,0,365,8760,0,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8760,0,8760,8760,0,8760,8760,0,8760,8760,0,8760,,,8760,0,8760,8760,0,8760,8760,0,8760,8760,0,8760,,,8760,0,8760,8760,0,8760,8760,0,8760,8760,0,8760,,,1000,1000,1000,1000,8826,8826,8826,8826,4474,4474,4474,4474,7780,7780,7780,7780,4474,4474,4474,4474,4474,4474,4474,4474
106342,29450,964,930,29450,964,930,29450,964,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28200,590,28790,28550,590,29140,28550,865,29415,29450,964,30414,,,28200,590,28790,28550,590,29140,28550,865,29415,29450,964,30414,,,28200,590,28790,28550,590,29140,28550,865,29415,29450,964,30414,,,1500,1500,1500,1500,9130,9810,10330,10730,2500,2500,2000,2500,9130,9810,10330,10730,2850,2850,2000,2850,2850,2850,2500,2850
106397,7666,1908,256,7666,1908,256,24482,1908,816,7875,1143,438,7875,1143,438,21420,1143,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14928,2206,35956,2206,7384,1746,9130,7568,1816,9384,7568,1816,9384,7666,1908,9574,,,7384,1746,9130,7568,1816,9384,7568,1816,9384,7666,1908,9574,,,23422,1746,25168,24056,1816,25872,24056,1816,25872,24482,1908,26390,,,1046,1100,1100,1100,11020,11330,11330,11942,4304,4330,4362,4362,11020,11330,11330,11942,4304,4330,4362,4362,4304,4330,4362,4362
106412,5130,2934,171,5130,2934,171,11640,2934,388,5184,2386,216,5184,2386,216,11760,2386,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,3028,8038,5220,3028,8248,5220,3028,8248,5370,3028,8398,,,5010,3028,8038,5220,3028,8248,5220,3028,8248,5370,3028,8398,,,11370,3028,14398,11880,3028,14908,11880,3028,14908,12240,3028,15268,,,1000,1000,1000,1120,8282,8472,8472,8624,3470,3544,3544,3606,4734,4846,4846,4858,4480,4574,4574,4636,4480,4574,4574,4636
106449,2448,480,102,2448,480,102,4176,480,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,480,2880,2448,480,2928,2448,480,2928,2448,480,2928,,,2400,480,2880,2448,480,2928,2448,480,2928,2448,480,2928,,,4128,480,4608,4176,480,4656,4176,480,4656,4176,480,4656,,,1200,1000,1000,1200,5230,5550,5550,5550,5891,6418,6612,7158,8147,8384,8704,9190,7225,7739,8035,8130,7225,7739,8035,8130
106458,5232,1898,218,5232,1898,218,10800,1898,450,4986,1436,277,4986,1436,277,9972,1436,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300,2307,8607,6540,2360,8900,5232,2083,7315,5232,1898,7130,,,6300,2307,8607,6540,2360,8900,5232,2083,7315,5232,1898,7130,,,12990,2307,15297,13500,2360,15860,10800,2083,12883,10800,1898,12698,,,1298,1250,1250,1250,9025,9672,10022,9640,4171,4566,4708,4633,9045,9108,9367,9570,5242,4566,5970,5753,5242,5763,5111,4878
106467,5736,2164,239,5736,2164,239,11472,2164,478,5414,1623,301,5414,1623,301,10827,1623,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424,1830,7254,5568,2100,7668,5568,2100,7668,5736,2164,7900,,,5424,1830,7254,5568,2100,7668,5568,2100,7668,5736,2164,7900,,,10848,1830,12678,11136,2100,13236,11136,2100,13236,11472,2164,13636,,,1330,1240,1240,1240,7870,7967,8754,8996,2331,2731,2876,3285,11902,12281,12711,13711,3991,4125,4324,4274,3991,4125,4324,4274
106485,4779,3250,159,4779,3250,159,10629,3250,354,6631,2592,276,6631,2592,276,12511,2592,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650,3046,7696,4779,3130,7909,4779,3130,7909,4779,3250,8029,,,4650,3046,7696,4779,3130,7909,4779,3130,7909,4779,3250,8029,,,10500,3046,13546,10629,3130,13759,10629,3130,13759,10629,3250,13879,,,1200,1200,1200,1200,6550,7058,7058,7148,3600,3826,3826,3826,6750,7524,7524,7524,4950,4986,4986,4986,4950,4986,4986,4986
106546,10098,2500,421,10098,2500,421,10098,2500,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8849,1590,10439,9292,1740,11032,9710,2040,11750,10098,2500,12598,,,8849,1590,10439,9292,1740,11032,9710,2040,11750,10098,2500,12598,,,8849,1590,10439,9292,1740,11032,9710,2040,11750,10098,2500,12598,,,3250,2525,2525,2525,,,,,,,,,9463,9291,10434,11630,8392,7482,8874,8814,8392,8569,8874,8814
106625,2822,1296,96,2822,1296,96,5054,1296,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256,912,3168,2304,912,3216,2822,1296,4118,2822,1296,4118,,,2256,912,3168,2304,912,3216,2822,1296,4118,2822,1296,4118,,,4536,912,5448,4536,912,5448,5054,1296,6350,5054,1296,6350,,,2568,2565,2568,2696,,,,,,,,,5181,5326,5326,5481,4425,4425,4465,4523,4425,4425,4465,4523
106704,6870,2693,229,6870,2693,229,13740,2693,458,5063,1710,281,5063,1710,281,10125,1710,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6523,2229,8752,6810,2378,9188,6810,2528,9338,6870,2693,9563,,,6523,2229,8752,6810,2378,9188,6810,2528,9338,6870,2693,9563,,,13046,2229,15275,13620,2378,15998,13620,2528,16148,13740,2693,16433,,,1200,1200,1200,1200,6854,7198,7554,7896,5757,6317,3851,4992,6493,6843,7511,7810,5757,6317,5584,6646,5757,6317,5584,6646
106713,15900,1500,530,15900,1500,530,15900,1500,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14700,1500,16200,15900,1500,17400,15600,1500,17100,15900,1500,17400,,,14700,1500,16200,15900,1500,17400,15600,1500,17100,15900,1500,17400,,,14700,1500,16200,15900,1500,17400,15600,1500,17100,15900,1500,17400,,,1392,1488,1350,1488,7500,7500,7500,7500,2324,2478,2254,2478,5174,5528,5076,5528,2620,2796,2572,3518,2620,2796,2572,2796
106795,2220,1350,74,2610,1350,87,3060,1350,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,1290,3450,2160,1350,3510,2220,1350,3570,2220,1350,3570,,,2550,1290,3840,2550,1350,3900,2610,1350,3960,2610,1350,3960,,,3000,1290,4290,3000,1350,4350,3060,1350,4410,3060,1350,4410,,,240,240,240,300,,,,,,,,,6329,6843,6843,7792,5611,6317,6317,6638,4229,4466,4466,4477
106810,12650,2600,405,12650,2600,405,12650,2600,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11250,2350,13600,12150,1750,13900,12650,1850,14500,12650,2600,15250,,,11250,2350,13600,12150,1750,13900,12650,1850,14500,12650,2600,15250,,,11250,2350,13600,12150,1750,13900,12650,1850,14500,12650,2600,15250,,,600,600,793,793,6350,6350,6400,6500,2360,2857,2907,2907,6350,7350,7400,7500,3360,2957,3007,3007,3360,2557,3700,2607
106883,2640,180,88,2940,180,98,3540,180,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,330,2880,2580,345,2925,2580,345,2925,2640,180,2820,,,2850,330,3180,2880,345,3225,2880,345,3225,2940,180,3120,,,3390,330,3720,3450,354,3804,3450,354,3804,3540,180,3720,,,2200,2200,2200,2200,,,,,,,,,7150,7150,7150,7150,3786,4360,4870,4870,3686,4260,4770,4770
106980,2700,1850,90,3000,2000,100,4110,2120,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,1050,3750,2700,1850,4550,2700,1850,4550,2700,1850,4550,0,,3000,1100,4100,3000,2000,5000,3000,2000,5000,3000,2000,5000,0,,4200,1100,5300,4110,2120,6230,4110,2120,6230,4110,2120,6230,0,,1500,1500,1500,1500,,5675,5675,5675,,3517,3517,3517,10000,9432,9432,9432,3906,4668,4668,4668,2400,2346,2346,2346
106999,1776,750,74,2100,750,88,2688,750,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,750,2526,1776,750,2526,1776,750,2526,1776,750,2526,,,2112,750,2862,2100,750,2850,2112,750,2862,2112,750,2862,,,2568,750,3318,2688,750,3438,2688,750,3438,2688,750,3438,,,1400,1000,1000,1000,,,,,,,,,4950,5850,5850,5850,6489,8173,8073,8073,6489,7983,8073,8073
107044,21690,540,723,21690,540,723,21690,540,723,10540,540,642,10540,540,642,10540,540,642,,,,,,,,,,,,,,,,,,,,,20900,2500,20900,2500,,,,,,,,,,,,,19140,705,19845,20010,725,20735,21000,540,21540,21690,540,22230,,,19140,705,19845,20010,725,20735,21000,540,21540,21690,540,22230,,,19140,705,19845,20010,725,20735,21000,540,21540,21690,540,22230,,,1200,1200,1200,1200,7004,7170,7552,7718,2622,2806,3280,3390,7004,7170,7552,7718,2622,2806,3280,3390,2622,2806,3280,3390
100654,8610,1414,287,8610,1414,287,17220,1414,574,10128,1414,422,10128,1414,422,20160,1414,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610,1134,9744,8610,1414,10024,8610,1414,10024,8610,1414,10024,,,8610,1134,9744,8610,1414,10024,8610,1414,10024,8610,1414,10024,,,17220,1134,18354,17220,1414,18634,17220,1414,18634,17220,1414,18634,,,1600,1600,1600,1600,9128,9240,9240,9520,2990,3090,3090,3090,9128,9240,9240,9520,2990,3090,3090,3090,2990,3090,3440,3440
100663,8568,0,357,8568,0,357,20400,0,850,8100,0,450,8100,0,450,19188,0,1066,,,,,29782,0,69420,0,33379,0,66095,0,27858,0,54012,0,,,,,,,,,,,,,,,,,,,,,8568,0,8568,8568,0,8568,8568,0,8568,8568,0,8568,,,8568,0,8568,8568,0,8568,8568,0,8568,8568,0,8568,,,19704,0,19704,20400,0,20400,20400,0,20400,20400,0,20400,,,1200,1200,1200,1200,11682,12307,12307,12307,4886,5555,5555,5555,11682,12307,12307,12307,4886,5555,5555,5555,4886,5555,5555,5555
100690,9000,950,430,9000,950,430,9000,950,430,10800,1350,750,10800,1350,750,10800,1350,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100706,9730,1758,427,9730,1758,427,22126,1758,978,10632,1054,662,10632,1054,662,24430,1054,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9730,984,10714,9730,1392,11122,9730,1608,11338,9730,1758,11488,,,9730,984,10714,9730,1392,11122,9730,1608,11338,9730,1758,11488,,,21378,984,22362,22126,1392,23518,22126,1608,23734,22126,1758,23884,,,2034,2120,2200,2300,10094,10400,10652,10764,3808,3994,4076,4156,8875,10400,10652,10764,3808,3994,4076,4156,3808,3994,4076,4156
100724,8328,2740,347,8328,2740,347,16656,2740,694,7416,2740,412,7416,2740,412,14832,2740,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8328,2740,11068,8328,2740,11068,8328,2740,11068,8328,2740,11068,,,8328,2740,11068,8328,2740,11068,8328,2740,11068,8328,2740,11068,,,16656,2740,19396,16656,2740,19396,16656,2740,19396,16656,2740,19396,,,1600,1600,1600,1600,6050,6050,6050,6050,3392,3392,3392,3392,7320,7320,7320,7320,4228,4228,4228,5130,4228,4228,4228,5130
100751,10780,840,545,10780,840,545,30250,840,1330,10780,690,615,10780,690,615,30250,690,1550,,,,,,,,,29998,0,62714,0,,,,,,,,,,,,,,,,,,,,,23610,300,43060,300,10780,0,10780,10780,0,10780,10780,840,11620,10780,840,11620,,,10780,0,10780,10780,0,10780,10780,840,11620,10780,840,11620,,,29230,0,29230,30250,0,30250,30250,840,31090,30250,840,31090,,,1200,1000,1000,800,13402,13636,13810,13934,4490,4600,4620,4670,13402,13636,13810,13934,4490,4600,4620,4670,5520,5860,5692,5742
100760,3690,1230,123,3690,1230,123,7380,1230,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,870,4740,3930,940,4870,3990,940,4930,3690,1240,4930,,,3870,870,4740,3930,940,4870,3990,940,4930,3690,1240,4930,,,7740,870,8610,7860,940,8800,7920,940,8860,7380,1240,8620,,,1200,1200,1000,1000,,,,,,,,,5400,5400,10238,10238,2450,2450,4360,4360,2700,2450,4360,4360
100812,6750,2310,225,6750,2310,225,13500,2310,450,7800,1848,325,7800,1848,325,12000,1848,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830,7992,868,333,7992,868,333,17952,868,748,7578,766,421,7578,766,421,17046,766,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7536,868,8404,7752,868,8620,7992,868,8860,7992,868,8860,,,7536,868,8404,7752,868,8620,7992,868,8860,7992,868,8860,,,16944,868,17812,17424,868,18292,17952,868,18820,17952,868,18820,,,1200,1200,1200,1200,6980,6980,6980,7368,3730,3850,3830,3830,10289,10296,10296,10296,3730,3850,3830,3830,3730,3850,3830,3830
100858,10080,1746,420,10080,1746,420,30240,1746,1260,10080,1746,560,10080,1746,560,30240,1746,1680,,,,,,,,,,,,,,,,,,,,,10323,12312,20403,12312,,,,,10582,14830,23662,18830,,,,,9624,1652,11276,9816,1676,11492,10080,1716,11796,10080,1746,11826,,,9624,1652,11276,9816,1676,11492,10080,1716,11796,10080,1746,11826,,,28872,1652,30524,29448,1676,31124,30240,1716,31956,30240,1746,31986,,,1200,1200,1200,1200,13332,13600,13778,14596,5782,5904,5904,6028,13332,13600,13778,14596,5782,5904,5904,6028,5782,5904,5904,6028
100937,18850,1250,786,18850,1250,786,18850,1250,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16402,1248,17650,16990,1248,18238,17650,1250,18900,18850,1250,20100,,,16402,1248,17650,16990,1248,18238,17650,1250,18900,18850,1250,20100,,,16402,1248,17650,16990,1248,18238,17650,1250,18900,18850,1250,20100,,,1260,1260,1260,1000,12500,12402,12900,13600,3190,3190,2770,2770,8000,8000,8000,8000,4690,4690,4690,4690,4690,4690,4690,4690
101028,3192,744,133,3192,744,133,6384,744,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,868,4738,3930,930,4860,3990,930,4920,3192,744,3936,,,3870,868,4738,3930,930,4860,3990,930,4920,3192,744,3936,,,7740,868,8608,7860,930,8790,7980,930,8910,6384,744,7128,,,1000,1000,1000,800,,,,,,,,,5400,5400,5400,5500,3400,3400,3400,2000,2850,3400,3400,2000
101116,16920,1080,470,16920,1080,470,16920,1080,470,15600,720,650,15600,720,650,15600,720,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16920,94,17014,16920,94,17014,16920,94,17014,16920,94,17014,,,16920,94,17014,16920,94,17014,16920,94,17014,16920,94,17014,,,16920,94,17014,16920,94,17014,16920,94,17014,16920,94,17014,,,1500,1500,1500,1500,,,,,,,,,6652,6843,7108,7792,5899,6317,6562,6782,4129,4422,4593,4747
101143,3690,1170,123,3690,1170,123,7380,1170,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,1170,4860,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,1170,4860,,,7740,870,8610,7860,870,8730,7980,870,8850,7380,1170,8550,,,1200,1200,950,950,,,,,,,,,5400,5400,5400,5400,2696,2696,2696,2696,2696,2696,2696,2696
101161,3990,870,133,3990,870,133,7980,870,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,870,4740,3930,870,4800,3690,1170,4860,3990,870,4860,,,3870,870,4740,3930,870,4800,3690,1170,4860,3990,870,4860,,,7740,870,8610,7860,870,8730,7680,1170,8850,7980,870,8850,,,1450,1448,2500,1500,5900,5900,5900,5900,4346,4459,4307,4407,6215,6215,6215,6215,4619,4559,4407,4507,4519,4459,4407,4407
101189,21500,1990,740,21500,1990,740,21500,1990,740,10374,1440,575,10374,1440,575,10374,1440,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000,500,39000,500,19880,1810,21690,20480,1830,22310,21000,1990,22990,21500,1990,23490,,,19880,1810,21690,20480,1830,22310,21000,1990,22990,21500,1990,23490,,,19880,1810,21690,20480,1830,22310,21000,1990,22990,21500,1990,23490,,,1800,1800,1800,1800,7750,7500,8100,7900,4200,4400,4400,4400,8000,8200,8200,7900,4700,4800,4800,4400,4700,4800,4800,4400
101240,3936,1312,123,3936,1312,123,7872,1312,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096,744,3840,3144,744,3888,3192,744,3936,2952,984,3936,,,3096,744,3840,3144,744,3888,3192,744,3936,2952,984,3936,,,6312,744,7056,6288,744,7032,6384,744,7128,5904,984,6888,,,1500,1600,1600,1600,3600,3600,4800,4800,2325,2325,2324,2324,4500,4500,4500,4500,2916,2916,2916,2916,2916,2916,2916,2916
101286,3690,1110,123,3690,1110,123,7380,1110,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,810,4680,3930,810,4740,3990,810,4800,3690,1110,4800,,,3870,810,4680,3930,810,4740,3990,810,4800,3690,1110,4800,,,7740,810,8550,7860,810,8670,7980,810,8790,7680,1110,8790,,,1900,1900,1200,1200,,,,,,,,,2983,2984,9450,9450,1467,1467,1000,1000,1467,1467,1000,1000
101295,3690,1170,123,3690,1170,123,7380,1170,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,1170,4860,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,1170,4860,,,7740,870,8610,7860,870,8730,7980,870,8850,7380,1170,8550,,,1600,1600,1600,1600,4600,4900,4900,4900,4160,4160,4560,6160,7400,7400,8800,12080,4160,4160,4560,6160,4160,4160,4560,6160
101301,3690,870,123,3690,870,123,7380,870,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,570,4440,3930,570,4500,3990,570,4560,3690,870,4560,,,3870,570,4440,3930,570,4500,3990,570,4560,3690,870,4560,,,7740,570,8310,7860,570,8430,7980,570,8550,7380,870,8250,,,2500,2500,2500,2500,,,,,,,,,5286,7400,7400,7400,1000,1000,1000,1000,1000,1000,1000,1000
101365,13320,880,585,13320,880,585,13320,880,585,10800,880,675,10800,880,675,10800,880,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13130,870,14000,13320,880,14200,13320,880,14200,13320,880,14200,,,13130,870,14000,13320,880,14200,13320,880,14200,13320,880,14200,,,13130,870,14000,13320,880,14200,13320,880,14200,13320,880,14200,,,0,0,0,0,,,,,,,,,10314,10314,11232,9243,5805,5805,6318,5202,8064,8064,8775,2601
101435,25995,1497,946,25995,1497,946,25995,1497,946,22500,300,,22500,300,,22500,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25900,1500,27400,25900,1500,27400,26400,1500,27900,26400,1500,27900,,,25900,1500,27400,25900,1500,27400,26400,1500,27900,26400,1500,27900,,,25900,1500,27400,25900,1500,27400,26400,1500,27900,26400,1500,27900,,,300,300,300,300,9750,9950,10150,10460,1035,1035,2068,2068,7750,7950,10150,9460,1035,1035,2068,2068,1035,2035,2068,2068
101453,10152,1480,423,10152,1480,423,10152,1480,423,4482,630,249,4482,630,249,4482,630,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10152,1080,11232,10152,1380,11532,10152,1380,11532,10152,1480,11632,,,10152,1080,11232,10152,1380,11532,10152,1380,11532,10152,1480,11632,,,10152,1080,11232,10152,1380,11532,10152,1380,11532,10152,1480,11632,,,1000,1000,1000,1000,5745,5745,5745,5822,2718,3186,2466,2529,11574,12663,13932,14490,3573,4428,3897,4005,3663,3744,3492,3591
101462,3690,1140,123,3690,1140,123,7380,1140,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,840,4710,3930,840,4770,3990,840,4830,3690,1140,4830,,,3870,840,4710,3930,840,4770,3990,840,4830,3690,1140,4830,,,7740,840,8580,7860,840,8700,7980,840,8820,7380,1140,8520,,,2000,2000,2000,2000,,,,,,,,,6300,6300,6300,6300,2400,2400,2400,2800,2400,2400,2400,2400
101471,4788,684,133,4788,684,133,4788,684,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644,684,5328,4716,684,5400,4788,684,5472,4788,684,5472,,,4644,684,5328,4716,684,5400,4788,684,5472,4788,684,5472,,,4644,684,5328,4716,684,5400,4788,684,5472,4788,684,5472,,,612,612,612,612,,,,,,,,,,,,,,,,,,,,
101480,9720,1400,324,9720,1400,324,19440,1400,648,9600,1000,400,9600,1000,400,19200,1000,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7776,984,8760,9720,1400,11120,9720,1400,11120,9720,1400,11120,,,7776,984,8760,9720,1400,11120,9720,1400,11120,9720,1400,11120,,,15552,984,16536,19440,1400,20840,19440,1400,20840,19440,1400,20840,,,1020,1204,1196,1196,7494,8000,8110,8320,2339,1507,2003,1997,8566,11367,9648,9927,3680,2753,2692,2680,3680,4882,4843,4812
101505,3690,1230,123,3690,1230,123,7380,1230,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,930,5730,4860,930,5790,4920,930,5850,3690,1230,4920,,,4800,930,5730,4860,930,5790,4920,930,5850,3690,1230,4920,,,8670,930,9600,8790,930,9720,8910,930,9840,7380,1230,8610,,,2190,2162,1614,1552,,,,,,,,,13230,14184,14580,15066,4692,4850,4826,4759,4692,4850,4826,4759
101514,3690,1250,123,3690,1250,123,7380,1250,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,950,4820,3930,950,4880,3990,950,4940,3690,1250,4940,,,3870,950,4820,3930,950,4880,3990,950,4940,3690,1250,4940,,,7740,950,8690,7860,950,8810,7980,950,8930,7380,1250,8630,,,1500,2500,2650,2650,,,,,,,,,4500,4500,4500,4500,3200,3200,3200,3200,3200,3200,3200,3200
101569,3690,1170,123,3690,1170,123,7380,1170,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,1170,4860,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,1170,4860,,,7740,870,8610,7860,870,8730,7980,870,8850,7380,1170,8550,,,2300,2300,2300,2300,4760,4760,4760,4760,3000,3000,3000,3000,8660,7560,7560,7560,5807,5807,5807,5807,5807,5807,5807,5807
101587,9100,1890,325,9100,1890,325,18200,1890,650,6678,190,371,6678,190,371,13356,190,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450,1590,10040,9100,1890,10990,9100,1890,10990,9100,1890,10990,,,8450,1590,10040,9100,1890,10990,9100,1890,10990,9100,1890,10990,,,16900,1590,18490,18200,1890,20090,18200,1890,20090,18200,1890,20090,,,1216,1200,1250,1216,7080,7510,7510,7594,3505,3505,3505,3505,7122,7200,7200,7200,3505,3505,3505,3505,3505,3505,3505,3505
101602,3990,870,162,3990,870,162,7980,870,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,930,4620,,,3870,870,4740,3930,870,4800,3990,870,4860,3690,930,4620,,,7740,870,8610,7860,870,8730,7980,870,8850,7380,930,8310,,,1192,1192,1192,1192,5550,5550,5550,5550,3625,3625,3625,3625,9450,9450,9450,9450,3625,3625,3625,3625,3625,3625,3625,3625
101648,6000,3218,200,6000,3218,200,12000,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,3418,9418,6000,3418,9418,6000,3418,9418,6000,3218,9218,,,6000,3418,9418,6000,3418,9418,6000,3418,9418,6000,3218,9218,,,12000,3418,15418,12000,3418,15418,12000,3418,15418,12000,3218,15218,,,1800,1800,1800,1800,4950,4950,4950,4950,2400,2400,2400,2400,,,,,,,,,,,,
107071,5880,1680,245,5880,1680,245,8088,1680,337,5670,1260,315,5670,1260,315,7848,1260,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5304,1545,6849,5544,1605,7149,5760,1632,7392,5880,1680,7560,,,5304,1545,6849,5544,1605,7149,5760,1632,7392,5880,1680,7560,,,6624,1545,8169,6744,1605,8349,7680,1632,9312,8088,1680,9768,,,1600,2000,2500,2598,7166,7880,9200,9558,3700,6318,7100,7378,8000,10000,8000,8312,5000,6318,7500,7795,4600,6318,7500,7795
